SED_NAME16	Landlord	Rent.min	occupied_private_dwellings_being_rented
Southern River (South Metropolitan)	State or territory housing authority	7875	22
Southern River (South Metropolitan)	State or territory housing authority	10500	14
Southern River (South Metropolitan)	State or territory housing authority	11812	16
Southern River (South Metropolitan)	State or territory housing authority	14437	7
Southern River (South Metropolitan)	State or territory housing authority	18375	4
Swan Hills (East Metropolitan)		0	39
Swan Hills (East Metropolitan)		18375	3
Swan Hills (East Metropolitan)	(Other)	0	10
Swan Hills (East Metropolitan)	(Other)	5250	6
Swan Hills (East Metropolitan)	(Other)	7875	5
Swan Hills (East Metropolitan)	(Other)	10500	3
Swan Hills (East Metropolitan)	(Other)	11812	8
Swan Hills (East Metropolitan)	(Other)	14437	5
Swan Hills (East Metropolitan)	(Other)	18375	12
Swan Hills (East Metropolitan)	(Other)	23625	14
Swan Hills (East Metropolitan)	Co-op/church group etc	0	4
Swan Hills (East Metropolitan)	Co-op/church group etc	3937	3
Swan Hills (East Metropolitan)	Co-op/church group etc	5250	10
Swan Hills (East Metropolitan)	Co-op/church group etc	7875	8
Swan Hills (East Metropolitan)	Co-op/church group etc	10500	6
Swan Hills (East Metropolitan)	Co-op/church group etc	14437	3
Swan Hills (East Metropolitan)	Person not in same household	0	70
Swan Hills (East Metropolitan)	Person not in same household	5250	31
Swan Hills (East Metropolitan)	Person not in same household	7875	30
Swan Hills (East Metropolitan)	Person not in same household	10500	38
Swan Hills (East Metropolitan)	Person not in same household	11812	51
Swan Hills (East Metropolitan)	Person not in same household	14437	90
Swan Hills (East Metropolitan)	Person not in same household	18375	229
Swan Hills (East Metropolitan)	Person not in same household	23625	96
Swan Hills (East Metropolitan)	Person not in same household	28875	31
Swan Hills (East Metropolitan)	Person not in same household	34125	9
Swan Hills (East Metropolitan)	Person not in same household	39375	4
Swan Hills (East Metropolitan)	Person not in same household	44625	5
Swan Hills (East Metropolitan)	Person not in same household	49875	7
Swan Hills (East Metropolitan)	Real estate agent	7875	10
Swan Hills (East Metropolitan)	Real estate agent	10500	6
Swan Hills (East Metropolitan)	Real estate agent	11812	15
Swan Hills (East Metropolitan)	Real estate agent	14437	98
Swan Hills (East Metropolitan)	Real estate agent	18375	458
Swan Hills (East Metropolitan)	Real estate agent	23625	282
Swan Hills (East Metropolitan)	Real estate agent	28875	115
Swan Hills (East Metropolitan)	Real estate agent	34125	36
Swan Hills (East Metropolitan)	Real estate agent	39375	7
Swan Hills (East Metropolitan)	Real estate agent	44625	3
Swan Hills (East Metropolitan)	Real estate agent	49875	7
Swan Hills (East Metropolitan)	State or territory housing authority	5250	3
Swan Hills (East Metropolitan)	State or territory housing authority	7875	4
Swan Hills (East Metropolitan)	State or territory housing authority	10500	3
Swan Hills (East Metropolitan)	State or territory housing authority	18375	3
Vasse (South West)		0	80
Vasse (South West)		10500	3
Vasse (South West)		14437	3
Vasse (South West)		18375	8
Vasse (South West)		23625	3
Vasse (South West)	(Other)	0	34
Vasse (South West)	(Other)	3937	3
Vasse (South West)	(Other)	5250	19
Vasse (South West)	(Other)	7875	29
Vasse (South West)	(Other)	10500	22
Vasse (South West)	(Other)	11812	26
Vasse (South West)	(Other)	14437	31
Vasse (South West)	(Other)	18375	31
Vasse (South West)	(Other)	23625	11
Vasse (South West)	(Other)	28875	3
Vasse (South West)	(Other)	49875	3
Vasse (South West)	Co-op/church group etc	0	4
Vasse (South West)	Co-op/church group etc	3937	3
Vasse (South West)	Co-op/church group etc	5250	3
Vasse (South West)	Co-op/church group etc	7875	20
Vasse (South West)	Co-op/church group etc	11812	6
Vasse (South West)	Person not in same household	0	88
Vasse (South West)	Person not in same household	3937	11
Vasse (South West)	Person not in same household	5250	50
Vasse (South West)	Person not in same household	7875	74
Vasse (South West)	Person not in same household	10500	58
Vasse (South West)	Person not in same household	11812	94
Vasse (South West)	Person not in same household	14437	242
Vasse (South West)	Person not in same household	18375	380
Vasse (South West)	Person not in same household	23625	97
Vasse (South West)	Person not in same household	28875	16
Vasse (South West)	Person not in same household	34125	3
Vasse (South West)	Person not in same household	44625	4
Vasse (South West)	Person not in same household	49875	3
Vasse (South West)	Real estate agent	0	4
Vasse (South West)	Real estate agent	5250	4
Vasse (South West)	Real estate agent	7875	13
Vasse (South West)	Real estate agent	10500	18
Vasse (South West)	Real estate agent	11812	44
Vasse (South West)	Real estate agent	14437	317
Vasse (South West)	Real estate agent	18375	975
Vasse (South West)	Real estate agent	23625	297
Vasse (South West)	Real estate agent	28875	32
Vasse (South West)	Real estate agent	34125	7
Vasse (South West)	Real estate agent	39375	3
Vasse (South West)	Real estate agent	49875	4
Vasse (South West)	State or territory housing authority	0	8
Vasse (South West)	State or territory housing authority	3937	30
Vasse (South West)	State or territory housing authority	5250	212
Vasse (South West)	State or territory housing authority	7875	146
Vasse (South West)	State or territory housing authority	10500	45
Vasse (South West)	State or territory housing authority	11812	27
Vasse (South West)	State or territory housing authority	14437	18
Vasse (South West)	State or territory housing authority	39375	3
Victoria Park (South Metropolitan)		0	42
Victoria Park (South Metropolitan)		5250	9
Victoria Park (South Metropolitan)		7875	7
Victoria Park (South Metropolitan)		11812	3
Victoria Park (South Metropolitan)		14437	15
Victoria Park (South Metropolitan)		18375	7
Victoria Park (South Metropolitan)	(Other)	0	7
Victoria Park (South Metropolitan)	(Other)	5250	16
Victoria Park (South Metropolitan)	(Other)	7875	24
Victoria Park (South Metropolitan)	(Other)	10500	10
Victoria Park (South Metropolitan)	(Other)	11812	9
Victoria Park (South Metropolitan)	(Other)	14437	41
Victoria Park (South Metropolitan)	(Other)	18375	62
Victoria Park (South Metropolitan)	(Other)	23625	32
Victoria Park (South Metropolitan)	(Other)	28875	7
Victoria Park (South Metropolitan)	(Other)	34125	3
Victoria Park (South Metropolitan)	(Other)	44625	3
Victoria Park (South Metropolitan)	Co-op/church group etc	0	13
Victoria Park (South Metropolitan)	Co-op/church group etc	3937	6
Victoria Park (South Metropolitan)	Co-op/church group etc	5250	90
Victoria Park (South Metropolitan)	Co-op/church group etc	7875	111
Victoria Park (South Metropolitan)	Co-op/church group etc	10500	12
Victoria Park (South Metropolitan)	Co-op/church group etc	11812	13
Victoria Park (South Metropolitan)	Co-op/church group etc	14437	10
Victoria Park (South Metropolitan)	Co-op/church group etc	18375	8
Victoria Park (South Metropolitan)	Co-op/church group etc	23625	10
Victoria Park (South Metropolitan)	Person not in same household	0	123
Victoria Park (South Metropolitan)	Person not in same household	3937	6
Victoria Park (South Metropolitan)	Person not in same household	5250	84
Victoria Park (South Metropolitan)	Person not in same household	7875	121
Victoria Park (South Metropolitan)	Person not in same household	10500	93
Victoria Park (South Metropolitan)	Person not in same household	11812	141
Victoria Park (South Metropolitan)	Person not in same household	14437	415
Victoria Park (South Metropolitan)	Person not in same household	18375	680
Victoria Park (South Metropolitan)	Person not in same household	23625	332
Victoria Park (South Metropolitan)	Person not in same household	28875	108
Victoria Park (South Metropolitan)	Person not in same household	34125	42
Victoria Park (South Metropolitan)	Person not in same household	39375	16
Victoria Park (South Metropolitan)	Person not in same household	44625	5
Victoria Park (South Metropolitan)	Person not in same household	49875	24
Victoria Park (South Metropolitan)	Real estate agent	0	6
Victoria Park (South Metropolitan)	Real estate agent	3937	8
Victoria Park (South Metropolitan)	Real estate agent	5250	44
Victoria Park (South Metropolitan)	Real estate agent	7875	76
Victoria Park (South Metropolitan)	Real estate agent	10500	114
Victoria Park (South Metropolitan)	Real estate agent	11812	380
Victoria Park (South Metropolitan)	Real estate agent	14437	865
Victoria Park (South Metropolitan)	Real estate agent	18375	1727
Victoria Park (South Metropolitan)	Real estate agent	23625	817
Victoria Park (South Metropolitan)	Real estate agent	28875	289
Victoria Park (South Metropolitan)	Real estate agent	34125	110
Victoria Park (South Metropolitan)	Real estate agent	39375	54
Victoria Park (South Metropolitan)	Real estate agent	44625	21
Victoria Park (South Metropolitan)	Real estate agent	49875	28
Victoria Park (South Metropolitan)	State or territory housing authority	0	96
Victoria Park (South Metropolitan)	State or territory housing authority	3937	87
Victoria Park (South Metropolitan)	State or territory housing authority	5250	494
Victoria Park (South Metropolitan)	State or territory housing authority	7875	155
Victoria Park (South Metropolitan)	State or territory housing authority	10500	49
Victoria Park (South Metropolitan)	State or territory housing authority	11812	58
Victoria Park (South Metropolitan)	State or territory housing authority	14437	37
Victoria Park (South Metropolitan)	State or territory housing authority	18375	27
Victoria Park (South Metropolitan)	State or territory housing authority	23625	3
Wagin (Agricultural)		0	200
Wagin (Agricultural)		3937	6
Wagin (Agricultural)		5250	5
Wagin (Agricultural)		7875	7
Wagin (Agricultural)		10500	6
Wagin (Agricultural)	(Other)	0	263
Wagin (Agricultural)	(Other)	3937	31
Wagin (Agricultural)	(Other)	5250	73
Wagin (Agricultural)	(Other)	7875	73
Wagin (Agricultural)	(Other)	10500	57
Wagin (Agricultural)	(Other)	11812	38
Wagin (Agricultural)	(Other)	14437	15
Wagin (Agricultural)	(Other)	18375	15
Wagin (Agricultural)	Co-op/church group etc	0	3
Wagin (Agricultural)	Co-op/church group etc	3937	16
Wagin (Agricultural)	Co-op/church group etc	5250	33
Wagin (Agricultural)	Co-op/church group etc	7875	49
Wagin (Agricultural)	Co-op/church group etc	10500	5
Wagin (Agricultural)	Co-op/church group etc	11812	7
Wagin (Agricultural)	Co-op/church group etc	18375	3
Wagin (Agricultural)	Person not in same household	0	211
Wagin (Agricultural)	Person not in same household	3937	23
Wagin (Agricultural)	Person not in same household	5250	157
Wagin (Agricultural)	Person not in same household	7875	207
Wagin (Agricultural)	Person not in same household	10500	160
Wagin (Agricultural)	Person not in same household	11812	166
Wagin (Agricultural)	Person not in same household	14437	91
Wagin (Agricultural)	Person not in same household	18375	48
Wagin (Agricultural)	Person not in same household	23625	9
Wagin (Agricultural)	Person not in same household	39375	4
Wagin (Agricultural)	Person not in same household	49875	3
Wagin (Agricultural)	Real estate agent	0	9
Wagin (Agricultural)	Real estate agent	5250	46
Wagin (Agricultural)	Real estate agent	7875	113
Wagin (Agricultural)	Real estate agent	10500	115
Wagin (Agricultural)	Real estate agent	11812	186
Wagin (Agricultural)	Real estate agent	14437	116
Wagin (Agricultural)	Real estate agent	18375	58
Wagin (Agricultural)	Real estate agent	23625	10
Wagin (Agricultural)	Real estate agent	49875	4
Wagin (Agricultural)	State or territory housing authority	0	30
Wagin (Agricultural)	State or territory housing authority	3937	38
Wagin (Agricultural)	State or territory housing authority	5250	149
Wagin (Agricultural)	State or territory housing authority	7875	132
Wagin (Agricultural)	State or territory housing authority	10500	50
Wagin (Agricultural)	State or territory housing authority	11812	45
Wagin (Agricultural)	State or territory housing authority	14437	23
Wagin (Agricultural)	State or territory housing authority	18375	4
Wagin (Agricultural)	State or territory housing authority	23625	3
Wanneroo (North Metropolitan)		0	33
Wanneroo (North Metropolitan)		18375	3
Wanneroo (North Metropolitan)		23625	5
Wanneroo (North Metropolitan)	(Other)	0	7
Wanneroo (North Metropolitan)	(Other)	5250	4
Wanneroo (North Metropolitan)	(Other)	7875	19
Wanneroo (North Metropolitan)	(Other)	10500	7
Wanneroo (North Metropolitan)	(Other)	11812	6
Wanneroo (North Metropolitan)	(Other)	14437	22
Wanneroo (North Metropolitan)	(Other)	18375	29
Wanneroo (North Metropolitan)	(Other)	23625	13
Wanneroo (North Metropolitan)	(Other)	28875	3
Wanneroo (North Metropolitan)	Co-op/church group etc	0	3
Wanneroo (North Metropolitan)	Co-op/church group etc	18375	5
