SED_NAME16	Age5yr	ChildrenEverBorn	females
Macquarie Fields	80-84	1	41
Macquarie Fields	80-84	2	97
Macquarie Fields	80-84	3	99
Macquarie Fields	80-84	4	75
Macquarie Fields	80-84	5	46
Macquarie Fields	80-84	6	49
Macquarie Fields	85+		178
Macquarie Fields	85+	0	33
Macquarie Fields	85+	1	47
Macquarie Fields	85+	2	99
Macquarie Fields	85+	3	110
Macquarie Fields	85+	4	61
Macquarie Fields	85+	5	40
Macquarie Fields	85+	6	68
Maitland	15-19		202
Maitland	15-19	0	2133
Maitland	15-19	1	46
Maitland	15-19	2	3
Maitland	15-19	3	3
Maitland	20-24		158
Maitland	20-24	0	1875
Maitland	20-24	1	287
Maitland	20-24	2	125
Maitland	20-24	3	28
Maitland	20-24	4	5
Maitland	25-29		150
Maitland	25-29	0	1309
Maitland	25-29	1	561
Maitland	25-29	2	502
Maitland	25-29	3	148
Maitland	25-29	4	48
Maitland	25-29	5	11
Maitland	25-29	6	4
Maitland	30-34		146
Maitland	30-34	0	663
Maitland	30-34	1	551
Maitland	30-34	2	839
Maitland	30-34	3	386
Maitland	30-34	4	116
Maitland	30-34	5	35
Maitland	30-34	6	18
Maitland	35-39		119
Maitland	35-39	0	310
Maitland	35-39	1	355
Maitland	35-39	2	924
Maitland	35-39	3	525
Maitland	35-39	4	185
Maitland	35-39	5	57
Maitland	35-39	6	32
Maitland	40-44		118
Maitland	40-44	0	288
Maitland	40-44	1	308
Maitland	40-44	2	981
Maitland	40-44	3	592
Maitland	40-44	4	224
Maitland	40-44	5	69
Maitland	40-44	6	51
Maitland	45-49		138
Maitland	45-49	0	249
Maitland	45-49	1	315
Maitland	45-49	2	1058
Maitland	45-49	3	593
Maitland	45-49	4	215
Maitland	45-49	5	69
Maitland	45-49	6	50
Maitland	50-54		113
Maitland	50-54	0	241
Maitland	50-54	1	271
Maitland	50-54	2	1005
Maitland	50-54	3	556
Maitland	50-54	4	234
Maitland	50-54	5	63
Maitland	50-54	6	45
Maitland	55-59		124
Maitland	55-59	0	195
Maitland	55-59	1	227
Maitland	55-59	2	948
Maitland	55-59	3	635
Maitland	55-59	4	191
Maitland	55-59	5	53
Maitland	55-59	6	36
Maitland	60-64		106
Maitland	60-64	0	160
Maitland	60-64	1	175
Maitland	60-64	2	789
Maitland	60-64	3	594
Maitland	60-64	4	204
Maitland	60-64	5	51
Maitland	60-64	6	35
Maitland	65-69		118
Maitland	65-69	0	152
Maitland	65-69	1	153
Maitland	65-69	2	682
Maitland	65-69	3	526
Maitland	65-69	4	233
Maitland	65-69	5	71
Maitland	65-69	6	44
Maitland	70-74		101
Maitland	70-74	0	92
Maitland	70-74	1	93
Maitland	70-74	2	447
Maitland	70-74	3	405
Maitland	70-74	4	206
Maitland	70-74	5	55
Maitland	70-74	6	37
Maitland	75-79		88
Maitland	75-79	0	83
Maitland	75-79	1	64
Maitland	75-79	2	254
Maitland	75-79	3	257
Maitland	75-79	4	150
Maitland	75-79	5	83
Maitland	75-79	6	59
Maitland	80-84		96
Maitland	80-84	0	44
Maitland	80-84	1	41
Maitland	80-84	2	166
Maitland	80-84	3	191
Maitland	80-84	4	119
Maitland	80-84	5	60
Maitland	80-84	6	53
Maitland	85+		152
Maitland	85+	0	66
Maitland	85+	1	60
Maitland	85+	2	154
Maitland	85+	3	167
Maitland	85+	4	131
Maitland	85+	5	50
Maitland	85+	6	56
Manly	15-19		205
Manly	15-19	0	1713
Manly	20-24		188
Manly	20-24	0	1726
Manly	20-24	1	23
Manly	20-24	2	7
Manly	25-29		288
Manly	25-29	0	2449
Manly	25-29	1	166
Manly	25-29	2	65
Manly	25-29	3	11
Manly	30-34		298
Manly	30-34	0	2192
Manly	30-34	1	723
Manly	30-34	2	369
Manly	30-34	3	77
Manly	30-34	4	3
Manly	30-34	5	3
Manly	30-34	6	3
Manly	35-39		249
Manly	35-39	0	1117
Manly	35-39	1	716
Manly	35-39	2	1054
Manly	35-39	3	310
Manly	35-39	4	51
Manly	40-44		215
Manly	40-44	0	685
Manly	40-44	1	506
Manly	40-44	2	1391
Manly	40-44	3	545
Manly	40-44	4	116
Manly	40-44	5	10
Manly	40-44	6	7
Manly	45-49		174
Manly	45-49	0	575
Manly	45-49	1	454
Manly	45-49	2	1234
Manly	45-49	3	625
Manly	45-49	4	128
Manly	45-49	5	18
Manly	45-49	6	9
Manly	50-54		152
Manly	50-54	0	514
Manly	50-54	1	378
Manly	50-54	2	1065
Manly	50-54	3	501
Manly	50-54	4	111
Manly	50-54	5	17
Manly	50-54	6	4
Manly	55-59		143
Manly	55-59	0	409
Manly	55-59	1	309
Manly	55-59	2	851
Manly	55-59	3	421
Manly	55-59	4	116
Manly	55-59	5	16
Manly	55-59	6	7
Manly	60-64		127
Manly	60-64	0	305
Manly	60-64	1	227
Manly	60-64	2	680
Manly	60-64	3	407
Manly	60-64	4	99
Manly	60-64	5	19
Manly	60-64	6	8
Manly	65-69		111
Manly	65-69	0	241
Manly	65-69	1	194
Manly	65-69	2	631
Manly	65-69	3	316
Manly	65-69	4	115
Manly	65-69	5	25
Manly	65-69	6	8
Manly	70-74		82
Manly	70-74	0	145
Manly	70-74	1	131
Manly	70-74	2	481
Manly	70-74	3	305
Manly	70-74	4	109
Manly	70-74	5	22
Manly	70-74	6	15
Manly	75-79		69
Manly	75-79	0	88
Manly	75-79	1	92
Manly	75-79	2	289
Manly	75-79	3	217
Manly	75-79	4	112
Manly	75-79	5	37
Manly	75-79	6	14
Manly	80-84		69
Manly	80-84	0	80
Manly	80-84	1	59
Manly	80-84	2	176
Manly	80-84	3	149
Manly	80-84	4	96
Manly	80-84	5	34
Manly	80-84	6	34
Manly	85+		186
Manly	85+	0	108
Manly	85+	1	89
Manly	85+	2	250
Manly	85+	3	189
Manly	85+	4	114
Manly	85+	5	29
Manly	85+	6	38
Maroubra	15-19		260
Maroubra	15-19	0	1944
Maroubra	15-19	1	5
Maroubra	15-19	2	3
Maroubra	20-24		303
Maroubra	20-24	0	2432
Maroubra	20-24	1	67
Maroubra	20-24	2	25
Maroubra	20-24	3	5
Maroubra	25-29		303
Maroubra	25-29	0	2143
Maroubra	25-29	1	246
Maroubra	25-29	2	116
Maroubra	25-29	3	20
Maroubra	25-29	4	3
Maroubra	25-29	5	5
Maroubra	25-29	6	3
Maroubra	30-34		248
Maroubra	30-34	0	1423
Maroubra	30-34	1	638
Maroubra	30-34	2	434
Maroubra	30-34	3	140
Maroubra	30-34	4	22
Maroubra	30-34	5	5
Maroubra	30-34	6	3
Maroubra	35-39		216
Maroubra	35-39	0	769
Maroubra	35-39	1	619
Maroubra	35-39	2	1025
Maroubra	35-39	3	297
Maroubra	35-39	4	62
Maroubra	35-39	5	7
Maroubra	35-39	6	13
Maroubra	40-44		224
Maroubra	40-44	0	534
Maroubra	40-44	1	469
Maroubra	40-44	2	1183
Maroubra	40-44	3	500
Maroubra	40-44	4	114
Maroubra	40-44	5	20
Maroubra	40-44	6	16
Maroubra	45-49		181
Maroubra	45-49	0	517
Maroubra	45-49	1	466
Maroubra	45-49	2	1200
Maroubra	45-49	3	434
Maroubra	45-49	4	118
Maroubra	45-49	5	32
Maroubra	45-49	6	6
Maroubra	50-54		163
Maroubra	50-54	0	458
Maroubra	50-54	1	455
Maroubra	50-54	2	1014
Maroubra	50-54	3	430
Maroubra	50-54	4	105
Maroubra	50-54	5	24
Maroubra	50-54	6	14
Maroubra	55-59		162
Maroubra	55-59	0	344
Maroubra	55-59	1	408
Maroubra	55-59	2	844
Maroubra	55-59	3	401
Maroubra	55-59	4	120
Maroubra	55-59	5	21
Maroubra	55-59	6	18
Maroubra	60-64		172
Maroubra	60-64	0	321
Maroubra	60-64	1	337
Maroubra	60-64	2	801
Maroubra	60-64	3	368
Maroubra	60-64	4	129
Maroubra	60-64	5	29
Maroubra	60-64	6	16
Maroubra	65-69		156
Maroubra	65-69	0	231
Maroubra	65-69	1	263
Maroubra	65-69	2	724
Maroubra	65-69	3	392
Maroubra	65-69	4	130
Maroubra	65-69	5	29
Maroubra	65-69	6	18
Maroubra	70-74		160
Maroubra	70-74	0	186
Maroubra	70-74	1	200
Maroubra	70-74	2	599
Maroubra	70-74	3	315
Maroubra	70-74	4	135
Maroubra	70-74	5	40
Maroubra	70-74	6	28
Maroubra	75-79		108
Maroubra	75-79	0	121
Maroubra	75-79	1	134
Maroubra	75-79	2	411
Maroubra	75-79	3	277
Maroubra	75-79	4	129
Maroubra	75-79	5	44
Maroubra	75-79	6	34
Maroubra	80-84		132
Maroubra	80-84	0	84
Maroubra	80-84	1	119
Maroubra	80-84	2	281
Maroubra	80-84	3	207
Maroubra	80-84	4	116
Maroubra	80-84	5	50
Maroubra	80-84	6	46
Maroubra	85+		272
Maroubra	85+	0	104
Maroubra	85+	1	147
Maroubra	85+	2	344
Maroubra	85+	3	206
Maroubra	85+	4	119
Maroubra	85+	5	48
Maroubra	85+	6	69
Miranda	15-19		173
Miranda	15-19	0	1859
Miranda	15-19	1	3
Miranda	20-24		122
Miranda	20-24	0	1913
Miranda	20-24	1	56
Miranda	20-24	2	14
Miranda	20-24	3	4
Miranda	25-29		129
Miranda	25-29	0	1456
Miranda	25-29	1	276
Miranda	25-29	2	127
Miranda	25-29	3	32
Miranda	25-29	4	3
Miranda	30-34		108
Miranda	30-34	0	834
Miranda	30-34	1	641
Miranda	30-34	2	552
Miranda	30-34	3	165
Miranda	30-34	4	34
Miranda	30-34	5	3
Miranda	35-39		98
Miranda	35-39	0	412
Miranda	35-39	1	459
Miranda	35-39	2	992
Miranda	35-39	3	379
Miranda	35-39	4	84
Miranda	35-39	5	14
Miranda	35-39	6	4
Miranda	40-44		107
Miranda	40-44	0	381
Miranda	40-44	1	383
Miranda	40-44	2	1189
Miranda	40-44	3	581
Miranda	40-44	4	124
Miranda	40-44	5	20
Miranda	40-44	6	11
Miranda	45-49		90
Miranda	45-49	0	355
Miranda	45-49	1	411
Miranda	45-49	2	1098
Miranda	45-49	3	519
Miranda	45-49	4	135
Miranda	45-49	5	33
Miranda	45-49	6	15
Miranda	50-54		116
Miranda	50-54	0	334
Miranda	50-54	1	355
Miranda	50-54	2	1074
Miranda	50-54	3	517
Miranda	50-54	4	128
Miranda	50-54	5	38
Miranda	50-54	6	12
Miranda	55-59		106
Miranda	55-59	0	293
Miranda	55-59	1	327
Miranda	55-59	2	1008
Miranda	55-59	3	595
Miranda	55-59	4	142
Miranda	55-59	5	51
Miranda	55-59	6	20
Miranda	60-64		100
Miranda	60-64	0	238
Miranda	60-64	1	273
Miranda	60-64	2	890
Miranda	60-64	3	501
Miranda	60-64	4	150
Miranda	60-64	5	33
Miranda	60-64	6	20
Miranda	65-69		81
Miranda	65-69	0	180
Miranda	65-69	1	191
Miranda	65-69	2	863
Miranda	65-69	3	474
Miranda	65-69	4	147
Miranda	65-69	5	28
Miranda	65-69	6	18
Miranda	70-74		72
Miranda	70-74	0	130
Miranda	70-74	1	151
Miranda	70-74	2	694
Miranda	70-74	3	442
Miranda	70-74	4	142
Miranda	70-74	5	32
Miranda	70-74	6	11
Miranda	75-79		74
Miranda	75-79	0	81
Miranda	75-79	1	92
Miranda	75-79	2	472
Miranda	75-79	3	338
Miranda	75-79	4	142
Miranda	75-79	5	40
Miranda	75-79	6	28
Miranda	80-84		95
Miranda	80-84	0	67
Miranda	80-84	1	72
Miranda	80-84	2	332
Miranda	80-84	3	282
Miranda	80-84	4	131
Miranda	80-84	5	49
Miranda	80-84	6	45
Miranda	85+		209
Miranda	85+	0	96
Miranda	85+	1	162
Miranda	85+	2	502
Miranda	85+	3	337
Miranda	85+	4	194
Miranda	85+	5	79
Miranda	85+	6	50
Monaro	15-19		266
Monaro	15-19	0	1950
Monaro	15-19	1	13
Monaro	15-19	2	3
Monaro	20-24		212
Monaro	20-24	0	1678
Monaro	20-24	1	157
Monaro	20-24	2	63
Monaro	20-24	3	14
Monaro	20-24	4	3
Monaro	20-24	6	3
Monaro	25-29		232
Monaro	25-29	0	1326
Monaro	25-29	1	479
Monaro	25-29	2	289
Monaro	25-29	3	99
Monaro	25-29	4	16
Monaro	25-29	5	3
Monaro	25-29	6	3
Monaro	30-34		210
Monaro	30-34	0	844
Monaro	30-34	1	526
Monaro	30-34	2	590
Monaro	30-34	3	239
Monaro	30-34	4	66
Monaro	30-34	5	19
Monaro	30-34	6	5
Monaro	35-39		176
Monaro	35-39	0	464
Monaro	35-39	1	413
Monaro	35-39	2	779
Monaro	35-39	3	423
Monaro	35-39	4	124
Monaro	35-39	5	34
Monaro	35-39	6	25
Monaro	40-44		172
Monaro	40-44	0	434
Monaro	40-44	1	382
Monaro	40-44	2	958
Monaro	40-44	3	538
Monaro	40-44	4	158
Monaro	40-44	5	42
Monaro	40-44	6	31
Monaro	45-49		216
Monaro	45-49	0	509
Monaro	45-49	1	379
Monaro	45-49	2	1140
Monaro	45-49	3	586
Monaro	45-49	4	205
Monaro	45-49	5	34
Monaro	45-49	6	25
Monaro	50-54		225
Monaro	50-54	0	439
Monaro	50-54	1	359
Monaro	50-54	2	1018
Monaro	50-54	3	569
Monaro	50-54	4	194
Monaro	50-54	5	54
Monaro	50-54	6	35
Monaro	55-59		203
Monaro	55-59	0	392
Monaro	55-59	1	252
Monaro	55-59	2	870
Monaro	55-59	3	577
Monaro	55-59	4	222
Monaro	55-59	5	58
Monaro	55-59	6	29
Monaro	60-64		166
Monaro	60-64	0	318
Monaro	60-64	1	197
Monaro	60-64	2	709
Monaro	60-64	3	493
Monaro	60-64	4	198
Monaro	60-64	5	63
Monaro	60-64	6	29
Monaro	65-69		160
Monaro	65-69	0	202
Monaro	65-69	1	158
Monaro	65-69	2	627
Monaro	65-69	3	414
Monaro	65-69	4	187
Monaro	65-69	5	65
Monaro	65-69	6	34
Monaro	70-74		123
Monaro	70-74	0	114
Monaro	70-74	1	112
Monaro	70-74	2	408
Monaro	70-74	3	327
Monaro	70-74	4	154
Monaro	70-74	5	47
Monaro	70-74	6	26
Monaro	75-79		105
Monaro	75-79	0	73
Monaro	75-79	1	41
Monaro	75-79	2	223
Monaro	75-79	3	235
Monaro	75-79	4	136
Monaro	75-79	5	54
Monaro	75-79	6	53
Monaro	80-84		70
Monaro	80-84	0	42
Monaro	80-84	1	37
Monaro	80-84	2	111
Monaro	80-84	3	158
Monaro	80-84	4	99
Monaro	80-84	5	50
Monaro	80-84	6	38
Monaro	85+		137
Monaro	85+	0	34
Monaro	85+	1	52
Monaro	85+	2	143
Monaro	85+	3	143
Monaro	85+	4	103
Monaro	85+	5	52
Monaro	85+	6	53
Mount Druitt	15-19		458
Mount Druitt	15-19	0	2882
Mount Druitt	15-19	1	67
Mount Druitt	15-19	2	8
Mount Druitt	15-19	3	3
Mount Druitt	20-24		286
Mount Druitt	20-24	0	2455
Mount Druitt	20-24	1	360
Mount Druitt	20-24	2	154
Mount Druitt	20-24	3	42
Mount Druitt	20-24	4	10
Mount Druitt	20-24	5	3
Mount Druitt	25-29		265
Mount Druitt	25-29	0	1601
Mount Druitt	25-29	1	698
Mount Druitt	25-29	2	504
Mount Druitt	25-29	3	196
Mount Druitt	25-29	4	72
Mount Druitt	25-29	5	20
Mount Druitt	25-29	6	9
Mount Druitt	30-34		221
Mount Druitt	30-34	0	794
Mount Druitt	30-34	1	791
Mount Druitt	30-34	2	974
Mount Druitt	30-34	3	448
Mount Druitt	30-34	4	178
Mount Druitt	30-34	5	51
Mount Druitt	30-34	6	44
Mount Druitt	35-39		203
Mount Druitt	35-39	0	417
Mount Druitt	35-39	1	482
Mount Druitt	35-39	2	1027
Mount Druitt	35-39	3	612
Mount Druitt	35-39	4	272
Mount Druitt	35-39	5	79
Mount Druitt	35-39	6	93
Mount Druitt	40-44		160
Mount Druitt	40-44	0	312
Mount Druitt	40-44	1	389
Mount Druitt	40-44	2	981
Mount Druitt	40-44	3	649
Mount Druitt	40-44	4	323
Mount Druitt	40-44	5	123
Mount Druitt	40-44	6	109
Mount Druitt	45-49		182
Mount Druitt	45-49	0	277
Mount Druitt	45-49	1	403
Mount Druitt	45-49	2	984
Mount Druitt	45-49	3	630
Mount Druitt	45-49	4	311
Mount Druitt	45-49	5	145
Mount Druitt	45-49	6	100
Mount Druitt	50-54		162
Mount Druitt	50-54	0	259
Mount Druitt	50-54	1	304
Mount Druitt	50-54	2	959
Mount Druitt	50-54	3	640
Mount Druitt	50-54	4	310
Mount Druitt	50-54	5	107
Mount Druitt	50-54	6	93
Mount Druitt	55-59		180
Mount Druitt	55-59	0	242
Mount Druitt	55-59	1	282
Mount Druitt	55-59	2	793
Mount Druitt	55-59	3	596
Mount Druitt	55-59	4	274
Mount Druitt	55-59	5	107
Mount Druitt	55-59	6	87
Mount Druitt	60-64		118
Mount Druitt	60-64	0	161
Mount Druitt	60-64	1	180
Mount Druitt	60-64	2	665
Mount Druitt	60-64	3	497
Mount Druitt	60-64	4	253
Mount Druitt	60-64	5	112
Mount Druitt	60-64	6	82
Mount Druitt	65-69		129
Mount Druitt	65-69	0	114
Mount Druitt	65-69	1	145
Mount Druitt	65-69	2	473
Mount Druitt	65-69	3	427
Mount Druitt	65-69	4	248
Mount Druitt	65-69	5	89
Mount Druitt	65-69	6	86
Mount Druitt	70-74		89
Mount Druitt	70-74	0	64
Mount Druitt	70-74	1	78
Mount Druitt	70-74	2	260
Mount Druitt	70-74	3	244
Mount Druitt	70-74	4	148
Mount Druitt	70-74	5	73
Mount Druitt	70-74	6	74
Mount Druitt	75-79		58
Mount Druitt	75-79	0	42
Mount Druitt	75-79	1	62
Mount Druitt	75-79	2	138
Mount Druitt	75-79	3	145
Mount Druitt	75-79	4	107
Mount Druitt	75-79	5	56
Mount Druitt	75-79	6	78
Mount Druitt	80-84		48
Mount Druitt	80-84	0	33
Mount Druitt	80-84	1	42
Mount Druitt	80-84	2	87
Mount Druitt	80-84	3	110
Mount Druitt	80-84	4	72
Mount Druitt	80-84	5	49
Mount Druitt	80-84	6	89
Mount Druitt	85+		50
Mount Druitt	85+	0	65
Mount Druitt	85+	1	62
Mount Druitt	85+	2	114
Mount Druitt	85+	3	106
Mount Druitt	85+	4	84
Mount Druitt	85+	5	56
Mount Druitt	85+	6	122
Mulgoa	15-19		323
Mulgoa	15-19	0	2633
Mulgoa	15-19	1	18
Mulgoa	20-24		224
Mulgoa	20-24	0	2398
Mulgoa	20-24	1	191
Mulgoa	20-24	2	78
Mulgoa	20-24	3	11
Mulgoa	25-29		184
Mulgoa	25-29	0	1747
Mulgoa	25-29	1	524
Mulgoa	25-29	2	371
Mulgoa	25-29	3	115
Mulgoa	25-29	4	13
Mulgoa	25-29	5	3
Mulgoa	25-29	6	5
Mulgoa	30-34		155
Mulgoa	30-34	0	786
Mulgoa	30-34	1	666
Mulgoa	30-34	2	944
Mulgoa	30-34	3	370
Mulgoa	30-34	4	111
Mulgoa	30-34	5	21
Mulgoa	30-34	6	18
Mulgoa	35-39		168
Mulgoa	35-39	0	393
Mulgoa	35-39	1	392
Mulgoa	35-39	2	1102
Mulgoa	35-39	3	579
Mulgoa	35-39	4	182
Mulgoa	35-39	5	38
Mulgoa	35-39	6	26
Mulgoa	40-44		138
Mulgoa	40-44	0	267
Mulgoa	40-44	1	328
Mulgoa	40-44	2	1273
Mulgoa	40-44	3	699
Mulgoa	40-44	4	255
Mulgoa	40-44	5	56
Mulgoa	40-44	6	40
Mulgoa	45-49		142
Mulgoa	45-49	0	239
Mulgoa	45-49	1	324
Mulgoa	45-49	2	1203
Mulgoa	45-49	3	715
Mulgoa	45-49	4	271
Mulgoa	45-49	5	78
Mulgoa	45-49	6	23
Mulgoa	50-54		147
Mulgoa	50-54	0	206
Mulgoa	50-54	1	260
Mulgoa	50-54	2	1173
Mulgoa	50-54	3	731
Mulgoa	50-54	4	270
Mulgoa	50-54	5	68
Mulgoa	50-54	6	34
Mulgoa	55-59		130
Mulgoa	55-59	0	149
Mulgoa	55-59	1	217
Mulgoa	55-59	2	1109
Mulgoa	55-59	3	792
Mulgoa	55-59	4	278
Mulgoa	55-59	5	74
Mulgoa	55-59	6	34
Mulgoa	60-64		120
Mulgoa	60-64	0	131
Mulgoa	60-64	1	150
Mulgoa	60-64	2	735
Mulgoa	60-64	3	572
Mulgoa	60-64	4	216
Mulgoa	60-64	5	62
Mulgoa	60-64	6	48
Mulgoa	65-69		110
Mulgoa	65-69	0	87
Mulgoa	65-69	1	104
Mulgoa	65-69	2	504
Mulgoa	65-69	3	427
Mulgoa	65-69	4	176
Mulgoa	65-69	5	48
Mulgoa	65-69	6	46
Mulgoa	70-74		62
Mulgoa	70-74	0	50
Mulgoa	70-74	1	56
Mulgoa	70-74	2	264
Mulgoa	70-74	3	227
Mulgoa	70-74	4	119
Mulgoa	70-74	5	38
Mulgoa	70-74	6	43
Mulgoa	75-79		45
Mulgoa	75-79	0	41
Mulgoa	75-79	1	41
Mulgoa	75-79	2	132
Mulgoa	75-79	3	155
Mulgoa	75-79	4	104
Mulgoa	75-79	5	53
Mulgoa	75-79	6	40
Mulgoa	80-84		39
Mulgoa	80-84	0	15
Mulgoa	80-84	1	29
Mulgoa	80-84	2	94
Mulgoa	80-84	3	73
Mulgoa	80-84	4	69
Mulgoa	80-84	5	35
Mulgoa	80-84	6	50
Mulgoa	85+		61
Mulgoa	85+	0	15
Mulgoa	85+	1	22
Mulgoa	85+	2	61
Mulgoa	85+	3	51
Mulgoa	85+	4	37
Mulgoa	85+	5	24
Mulgoa	85+	6	38
Murray	15-19		364
Murray	15-19	0	2053
Murray	15-19	1	37
Murray	15-19	2	3
Murray	20-24		261
Murray	20-24	0	1382
Murray	20-24	1	236
Murray	20-24	2	111
Murray	20-24	3	26
Murray	20-24	4	4
Murray	25-29		252
Murray	25-29	0	1122
Murray	25-29	1	434
Murray	25-29	2	350
Murray	25-29	3	157
Murray	25-29	4	46
Murray	25-29	5	11
Murray	25-29	6	11
Murray	30-34		229
Murray	30-34	0	501
Murray	30-34	1	410
Murray	30-34	2	655
Murray	30-34	3	343
Murray	30-34	4	116
Murray	30-34	5	34
Murray	30-34	6	19
Murray	35-39		190
Murray	35-39	0	262
Murray	35-39	1	255
Murray	35-39	2	657
Murray	35-39	3	491
Murray	35-39	4	193
Murray	35-39	5	55
Murray	35-39	6	35
Murray	40-44		233
Murray	40-44	0	251
Murray	40-44	1	236
Murray	40-44	2	782
Murray	40-44	3	633
Murray	40-44	4	271
Murray	40-44	5	60
Murray	40-44	6	45
Murray	45-49		235
Murray	45-49	0	266
Murray	45-49	1	212
Murray	45-49	2	797
Murray	45-49	3	701
Murray	45-49	4	270
Murray	45-49	5	101
Murray	45-49	6	51
Murray	50-54		271
Murray	50-54	0	246
Murray	50-54	1	227
Murray	50-54	2	821
Murray	50-54	3	757
Murray	50-54	4	304
Murray	50-54	5	87
Murray	50-54	6	63
Murray	55-59		313
Murray	55-59	0	219
Murray	55-59	1	212
Murray	55-59	2	893
Murray	55-59	3	768
Murray	55-59	4	367
Murray	55-59	5	97
Murray	55-59	6	55
Murray	60-64		285
Murray	60-64	0	197
Murray	60-64	1	175
Murray	60-64	2	771
Murray	60-64	3	731
Murray	60-64	4	353
Murray	60-64	5	96
Murray	60-64	6	45
Murray	65-69		263
Murray	65-69	0	145
Murray	65-69	1	149
Murray	65-69	2	732
Murray	65-69	3	651
Murray	65-69	4	355
Murray	65-69	5	104
Murray	65-69	6	71
Murray	70-74		223
Murray	70-74	0	108
Murray	70-74	1	126
Murray	70-74	2	564
Murray	70-74	3	505
Murray	70-74	4	330
Murray	70-74	5	107
Murray	70-74	6	79
Murray	75-79		189
Murray	75-79	0	93
Murray	75-79	1	66
Murray	75-79	2	360
Murray	75-79	3	404
Murray	75-79	4	314
Murray	75-79	5	122
Murray	75-79	6	105
Murray	80-84		187
Murray	80-84	0	69
Murray	80-84	1	56
Murray	80-84	2	184
Murray	80-84	3	269
Murray	80-84	4	225
Murray	80-84	5	125
Murray	80-84	6	115
Murray	85+		239
Murray	85+	0	79
Murray	85+	1	76
Murray	85+	2	241
Murray	85+	3	263
Murray	85+	4	192
Murray	85+	5	139
Murray	85+	6	117
Myall Lakes	15-19		254
Myall Lakes	15-19	0	1580
Myall Lakes	15-19	1	43
Myall Lakes	20-24		123
Myall Lakes	20-24	0	955
Myall Lakes	20-24	1	195
Myall Lakes	20-24	2	134
Myall Lakes	20-24	3	29
Myall Lakes	20-24	4	6
Myall Lakes	25-29		89
Myall Lakes	25-29	0	601
Myall Lakes	25-29	1	278
Myall Lakes	25-29	2	289
Myall Lakes	25-29	3	127
Myall Lakes	25-29	4	38
Myall Lakes	25-29	5	12
Myall Lakes	25-29	6	3
Myall Lakes	30-34		102
Myall Lakes	30-34	0	325
Myall Lakes	30-34	1	231
Myall Lakes	30-34	2	429
Myall Lakes	30-34	3	230
Myall Lakes	30-34	4	102
Myall Lakes	30-34	5	32
Myall Lakes	30-34	6	23
Myall Lakes	35-39		86
Myall Lakes	35-39	0	231
Myall Lakes	35-39	1	204
Myall Lakes	35-39	2	503
Myall Lakes	35-39	3	307
Myall Lakes	35-39	4	139
Myall Lakes	35-39	5	44
Myall Lakes	35-39	6	24
Myall Lakes	40-44		122
Myall Lakes	40-44	0	215
Myall Lakes	40-44	1	213
Myall Lakes	40-44	2	640
Myall Lakes	40-44	3	438
Myall Lakes	40-44	4	198
Myall Lakes	40-44	5	65
Myall Lakes	40-44	6	51
Myall Lakes	45-49		139
Myall Lakes	45-49	0	264
Myall Lakes	45-49	1	228
Myall Lakes	45-49	2	731
Myall Lakes	45-49	3	503
Myall Lakes	45-49	4	195
Myall Lakes	45-49	5	72
Myall Lakes	45-49	6	46
Myall Lakes	50-54		161
Myall Lakes	50-54	0	293
Myall Lakes	50-54	1	220
Myall Lakes	50-54	2	824
Myall Lakes	50-54	3	601
Myall Lakes	50-54	4	237
Myall Lakes	50-54	5	69
Myall Lakes	50-54	6	48
Myall Lakes	55-59		190
Myall Lakes	55-59	0	341
Myall Lakes	55-59	1	258
Myall Lakes	55-59	2	1014
Myall Lakes	55-59	3	699
Myall Lakes	55-59	4	297
Myall Lakes	55-59	5	78
Myall Lakes	55-59	6	28
Myall Lakes	60-64		217
Myall Lakes	60-64	0	345
Myall Lakes	60-64	1	267
Myall Lakes	60-64	2	1006
Myall Lakes	60-64	3	715
Myall Lakes	60-64	4	281
Myall Lakes	60-64	5	93
Myall Lakes	60-64	6	32
Myall Lakes	65-69		247
Myall Lakes	65-69	0	295
Myall Lakes	65-69	1	268
Myall Lakes	65-69	2	1141
Myall Lakes	65-69	3	788
Myall Lakes	65-69	4	319
Myall Lakes	65-69	5	89
Myall Lakes	65-69	6	47
Myall Lakes	70-74		223
Myall Lakes	70-74	0	223
Myall Lakes	70-74	1	179
Myall Lakes	70-74	2	868
Myall Lakes	70-74	3	654
Myall Lakes	70-74	4	312
Myall Lakes	70-74	5	85
Myall Lakes	70-74	6	47
Myall Lakes	75-79		201
Myall Lakes	75-79	0	148
Myall Lakes	75-79	1	126
Myall Lakes	75-79	2	520
Myall Lakes	75-79	3	483
Myall Lakes	75-79	4	289
Myall Lakes	75-79	5	110
Myall Lakes	75-79	6	88
Myall Lakes	80-84		187
Myall Lakes	80-84	0	114
Myall Lakes	80-84	1	86
Myall Lakes	80-84	2	312
Myall Lakes	80-84	3	334
Myall Lakes	80-84	4	233
Myall Lakes	80-84	5	105
Myall Lakes	80-84	6	66
Myall Lakes	85+		391
Myall Lakes	85+	0	123
Myall Lakes	85+	1	113
Myall Lakes	85+	2	356
Myall Lakes	85+	3	316
Myall Lakes	85+	4	229
Myall Lakes	85+	5	91
Myall Lakes	85+	6	82
Newcastle	15-19		137
Newcastle	15-19	0	1478
Newcastle	15-19	1	13
Newcastle	20-24		237
Newcastle	20-24	0	2600
