SED_NAME16	Age	UsualResidence	persons
Gregory	65-74	Visitor from QLD	682
Gregory	65-74	Visitor from SA	168
Gregory	65-74	Visitor from TAS	61
Gregory	65-74	Visitor from VIC	481
Gregory	65-74	Visitor from WA	48
Gregory	65-74	Visitor same SA2	6
Gregory	75-84	Home	1098
Gregory	75-84	Visitor from NSW	132
Gregory	75-84	Visitor from QLD	160
Gregory	75-84	Visitor from SA	32
Gregory	75-84	Visitor from TAS	3
Gregory	75-84	Visitor from VIC	138
Gregory	75-84	Visitor from WA	5
Gregory	75-84	Visitor same SA2	5
Gregory	85+	Home	335
Gregory	85+	Visitor from NSW	15
Gregory	85+	Visitor from QLD	25
Gregory	85+	Visitor from VIC	7
Gympie	0-14	Home	8785
Gympie	0-14	Visitor from ACT	4
Gympie	0-14	Visitor from NSW	22
Gympie	0-14	Visitor from NT	8
Gympie	0-14	Visitor from QLD	198
Gympie	0-14	Visitor from SA	4
Gympie	0-14	Visitor from VIC	20
Gympie	0-14	Visitor from WA	6
Gympie	0-14	Visitor same SA2	8
Gympie	15-24	Home	4565
Gympie	15-24	Visitor from NSW	15
Gympie	15-24	Visitor from QLD	307
Gympie	15-24	Visitor from VIC	16
Gympie	15-24	Visitor from WA	3
Gympie	15-24	Visitor same SA2	8
Gympie	25-34	Home	4060
Gympie	25-34	Visitor from ACT	4
Gympie	25-34	Visitor from NSW	26
Gympie	25-34	Visitor from QLD	249
Gympie	25-34	Visitor from SA	3
Gympie	25-34	Visitor from VIC	10
Gympie	25-34	Visitor from WA	4
Gympie	25-34	Visitor same SA2	3
Gympie	35-44	Home	5014
Gympie	35-44	Visitor from ACT	4
Gympie	35-44	Visitor from NSW	17
Gympie	35-44	Visitor from QLD	234
Gympie	35-44	Visitor from VIC	20
Gympie	35-44	Visitor from WA	6
Gympie	35-44	Visitor same SA2	3
Gympie	45-54	Home	6594
Gympie	45-54	Visitor from NSW	31
Gympie	45-54	Visitor from NT	3
Gympie	45-54	Visitor from QLD	284
Gympie	45-54	Visitor from SA	6
Gympie	45-54	Visitor from TAS	3
Gympie	45-54	Visitor from VIC	34
Gympie	45-54	Visitor from WA	3
Gympie	45-54	Visitor same SA2	12
Gympie	55-64	Home	7094
Gympie	55-64	Visitor from ACT	18
Gympie	55-64	Visitor from NSW	86
Gympie	55-64	Visitor from NT	3
Gympie	55-64	Visitor from QLD	431
Gympie	55-64	Visitor from SA	31
Gympie	55-64	Visitor from TAS	19
Gympie	55-64	Visitor from VIC	78
Gympie	55-64	Visitor from WA	21
Gympie	55-64	Visitor same SA2	15
Gympie	65-74	Home	6308
Gympie	65-74	Visitor from ACT	9
Gympie	65-74	Visitor from NSW	150
Gympie	65-74	Visitor from NT	3
Gympie	65-74	Visitor from QLD	327
Gympie	65-74	Visitor from SA	42
Gympie	65-74	Visitor from TAS	27
Gympie	65-74	Visitor from VIC	153
Gympie	65-74	Visitor from WA	12
Gympie	65-74	Visitor same SA2	13
Gympie	75-84	Home	2895
Gympie	75-84	Visitor from NSW	40
Gympie	75-84	Visitor from QLD	104
Gympie	75-84	Visitor from SA	5
Gympie	75-84	Visitor from TAS	4
Gympie	75-84	Visitor from VIC	49
Gympie	75-84	Visitor same SA2	6
Gympie	85+	Home	980
Gympie	85+	Visitor from ACT	3
Gympie	85+	Visitor from NSW	9
Gympie	85+	Visitor from QLD	37
Gympie	85+	Visitor from VIC	12
Gympie	85+	Visitor same SA2	3
Hervey Bay	0-14	Home	8632
Hervey Bay	0-14	Visitor from NSW	50
Hervey Bay	0-14	Visitor from QLD	289
Hervey Bay	0-14	Visitor from SA	8
Hervey Bay	0-14	Visitor from TAS	3
Hervey Bay	0-14	Visitor from VIC	40
Hervey Bay	0-14	Visitor from WA	3
Hervey Bay	0-14	Visitor same SA2	9
Hervey Bay	15-24	Home	4803
Hervey Bay	15-24	Visitor from NSW	32
Hervey Bay	15-24	Visitor from QLD	359
Hervey Bay	15-24	Visitor from SA	8
Hervey Bay	15-24	Visitor from TAS	4
Hervey Bay	15-24	Visitor from VIC	13
Hervey Bay	15-24	Visitor from WA	5
Hervey Bay	15-24	Visitor same SA2	5
Hervey Bay	25-34	Home	4280
Hervey Bay	25-34	Visitor from ACT	13
Hervey Bay	25-34	Visitor from NSW	66
Hervey Bay	25-34	Visitor from QLD	368
Hervey Bay	25-34	Visitor from SA	3
Hervey Bay	25-34	Visitor from VIC	43
Hervey Bay	25-34	Visitor from WA	7
Hervey Bay	25-34	Visitor same SA2	3
Hervey Bay	35-44	Home	5109
Hervey Bay	35-44	Visitor from ACT	6
Hervey Bay	35-44	Visitor from NSW	59
Hervey Bay	35-44	Visitor from NT	3
Hervey Bay	35-44	Visitor from QLD	334
Hervey Bay	35-44	Visitor from SA	8
Hervey Bay	35-44	Visitor from TAS	4
Hervey Bay	35-44	Visitor from VIC	46
Hervey Bay	35-44	Visitor from WA	3
Hervey Bay	35-44	Visitor same SA2	7
Hervey Bay	45-54	Home	6047
Hervey Bay	45-54	Visitor from ACT	6
Hervey Bay	45-54	Visitor from NSW	76
Hervey Bay	45-54	Visitor from QLD	412
Hervey Bay	45-54	Visitor from SA	9
Hervey Bay	45-54	Visitor from TAS	16
Hervey Bay	45-54	Visitor from VIC	74
Hervey Bay	45-54	Visitor from WA	4
Hervey Bay	45-54	Visitor same SA2	3
Hervey Bay	55-64	Home	7082
Hervey Bay	55-64	Visitor from ACT	27
Hervey Bay	55-64	Visitor from NSW	204
Hervey Bay	55-64	Visitor from NT	3
Hervey Bay	55-64	Visitor from QLD	629
Hervey Bay	55-64	Visitor from SA	45
Hervey Bay	55-64	Visitor from TAS	59
Hervey Bay	55-64	Visitor from VIC	267
Hervey Bay	55-64	Visitor from WA	18
Hervey Bay	55-64	Visitor same SA2	3
Hervey Bay	65-74	Home	7981
Hervey Bay	65-74	Visitor from ACT	44
Hervey Bay	65-74	Visitor from NSW	399
Hervey Bay	65-74	Visitor from NT	3
Hervey Bay	65-74	Visitor from QLD	497
Hervey Bay	65-74	Visitor from SA	135
Hervey Bay	65-74	Visitor from TAS	122
Hervey Bay	65-74	Visitor from VIC	647
Hervey Bay	65-74	Visitor from WA	16
Hervey Bay	65-74	Visitor same SA2	13
Hervey Bay	75-84	Home	4504
Hervey Bay	75-84	Visitor from ACT	20
Hervey Bay	75-84	Visitor from NSW	178
Hervey Bay	75-84	Visitor from QLD	205
Hervey Bay	75-84	Visitor from SA	68
Hervey Bay	75-84	Visitor from TAS	31
Hervey Bay	75-84	Visitor from VIC	283
Hervey Bay	75-84	Visitor from WA	3
Hervey Bay	75-84	Visitor same SA2	9
Hervey Bay	85+	Home	1451
Hervey Bay	85+	Visitor from ACT	3
Hervey Bay	85+	Visitor from NSW	25
Hervey Bay	85+	Visitor from QLD	57
Hervey Bay	85+	Visitor from SA	3
Hervey Bay	85+	Visitor from VIC	49
Hinchinbrook	0-14	Home	10428
Hinchinbrook	0-14	Visitor from ACT	5
Hinchinbrook	0-14	Visitor from NSW	31
Hinchinbrook	0-14	Visitor from NT	3
Hinchinbrook	0-14	Visitor from QLD	207
Hinchinbrook	0-14	Visitor from SA	3
Hinchinbrook	0-14	Visitor from VIC	22
Hinchinbrook	0-14	Visitor from WA	8
Hinchinbrook	0-14	Visitor same SA2	24
Hinchinbrook	15-24	Home	5487
Hinchinbrook	15-24	Visitor from NSW	16
Hinchinbrook	15-24	Visitor from NT	3
Hinchinbrook	15-24	Visitor from QLD	394
Hinchinbrook	15-24	Visitor from SA	4
Hinchinbrook	15-24	Visitor from VIC	14
Hinchinbrook	15-24	Visitor from WA	11
Hinchinbrook	15-24	Visitor same SA2	18
Hinchinbrook	25-34	Home	6526
Hinchinbrook	25-34	Visitor from NSW	35
Hinchinbrook	25-34	Visitor from QLD	351
Hinchinbrook	25-34	Visitor from SA	3
Hinchinbrook	25-34	Visitor from TAS	7
Hinchinbrook	25-34	Visitor from VIC	32
Hinchinbrook	25-34	Visitor from WA	6
Hinchinbrook	25-34	Visitor same SA2	14
Hinchinbrook	35-44	Home	6130
Hinchinbrook	35-44	Visitor from ACT	3
Hinchinbrook	35-44	Visitor from NSW	33
Hinchinbrook	35-44	Visitor from NT	8
Hinchinbrook	35-44	Visitor from QLD	177
Hinchinbrook	35-44	Visitor from SA	4
Hinchinbrook	35-44	Visitor from TAS	3
Hinchinbrook	35-44	Visitor from VIC	29
Hinchinbrook	35-44	Visitor from WA	16
Hinchinbrook	35-44	Visitor same SA2	12
Hinchinbrook	45-54	Home	6493
Hinchinbrook	45-54	Visitor from ACT	3
Hinchinbrook	45-54	Visitor from NSW	47
Hinchinbrook	45-54	Visitor from QLD	267
Hinchinbrook	45-54	Visitor from SA	16
Hinchinbrook	45-54	Visitor from TAS	3
Hinchinbrook	45-54	Visitor from VIC	49
Hinchinbrook	45-54	Visitor from WA	14
Hinchinbrook	45-54	Visitor same SA2	7
Hinchinbrook	55-64	Home	6570
Hinchinbrook	55-64	Visitor from ACT	12
Hinchinbrook	55-64	Visitor from NSW	248
Hinchinbrook	55-64	Visitor from QLD	518
Hinchinbrook	55-64	Visitor from SA	69
Hinchinbrook	55-64	Visitor from TAS	28
Hinchinbrook	55-64	Visitor from VIC	276
Hinchinbrook	55-64	Visitor from WA	27
Hinchinbrook	55-64	Visitor same SA2	10
Hinchinbrook	65-74	Home	4862
Hinchinbrook	65-74	Visitor from ACT	9
Hinchinbrook	65-74	Visitor from NSW	484
Hinchinbrook	65-74	Visitor from NT	7
Hinchinbrook	65-74	Visitor from QLD	661
Hinchinbrook	65-74	Visitor from SA	142
Hinchinbrook	65-74	Visitor from TAS	61
Hinchinbrook	65-74	Visitor from VIC	536
Hinchinbrook	65-74	Visitor from WA	33
Hinchinbrook	65-74	Visitor same SA2	4
Hinchinbrook	75-84	Home	2349
Hinchinbrook	75-84	Visitor from NSW	106
Hinchinbrook	75-84	Visitor from QLD	175
Hinchinbrook	75-84	Visitor from SA	51
Hinchinbrook	75-84	Visitor from TAS	17
Hinchinbrook	75-84	Visitor from VIC	159
Hinchinbrook	75-84	Visitor from WA	4
Hinchinbrook	75-84	Visitor same SA2	9
Hinchinbrook	85+	Home	772
Hinchinbrook	85+	Visitor from NSW	15
Hinchinbrook	85+	Visitor from QLD	37
Hinchinbrook	85+	Visitor from SA	3
Hinchinbrook	85+	Visitor from VIC	14
Hinchinbrook	85+	Visitor from WA	4
Hinchinbrook	85+	Visitor same SA2	3
Inala	0-14	Home	12165
Inala	0-14	Visitor from NSW	21
Inala	0-14	Visitor from QLD	283
Inala	0-14	Visitor from VIC	3
Inala	0-14	Visitor same SA2	26
Inala	15-24	Home	8453
Inala	15-24	Visitor from NSW	8
Inala	15-24	Visitor from QLD	330
Inala	15-24	Visitor from VIC	5
Inala	15-24	Visitor from WA	3
Inala	15-24	Visitor same SA2	24
Inala	25-34	Home	8902
Inala	25-34	Visitor from NSW	18
Inala	25-34	Visitor from NT	3
Inala	25-34	Visitor from QLD	286
Inala	25-34	Visitor from VIC	7
Inala	25-34	Visitor same SA2	10
Inala	35-44	Home	8003
Inala	35-44	Visitor from NSW	9
Inala	35-44	Visitor from QLD	221
Inala	35-44	Visitor same SA2	7
Inala	45-54	Home	7593
Inala	45-54	Visitor from NSW	13
Inala	45-54	Visitor from QLD	170
Inala	45-54	Visitor same SA2	6
Inala	55-64	Home	5634
Inala	55-64	Visitor from ACT	4
Inala	55-64	Visitor from NSW	5
Inala	55-64	Visitor from QLD	106
Inala	55-64	Visitor from SA	3
Inala	55-64	Visitor from VIC	7
Inala	55-64	Visitor same SA2	3
Inala	65-74	Home	3425
Inala	65-74	Visitor from NSW	11
Inala	65-74	Visitor from QLD	57
Inala	65-74	Visitor from TAS	11
Inala	65-74	Visitor from VIC	4
Inala	65-74	Visitor same SA2	6
Inala	75-84	Home	1712
Inala	75-84	Visitor from NSW	3
Inala	75-84	Visitor from QLD	26
Inala	75-84	Visitor same SA2	3
Inala	85+	Home	557
Inala	85+	Visitor from QLD	16
Inala	85+	Visitor from VIC	4
Indooroopilly	0-14	Home	7466
Indooroopilly	0-14	Visitor from ACT	6
Indooroopilly	0-14	Visitor from NSW	6
Indooroopilly	0-14	Visitor from NT	3
Indooroopilly	0-14	Visitor from QLD	96
Indooroopilly	0-14	Visitor from SA	3
Indooroopilly	0-14	Visitor from VIC	4
Indooroopilly	15-24	Home	12325
Indooroopilly	15-24	Visitor from NSW	83
Indooroopilly	15-24	Visitor from NT	9
Indooroopilly	15-24	Visitor from QLD	692
Indooroopilly	15-24	Visitor from TAS	6
Indooroopilly	15-24	Visitor from VIC	13
Indooroopilly	15-24	Visitor from WA	7
Indooroopilly	15-24	Visitor same SA2	40
Indooroopilly	25-34	Home	7432
Indooroopilly	25-34	Visitor from ACT	4
Indooroopilly	25-34	Visitor from NSW	6
Indooroopilly	25-34	Visitor from NT	3
Indooroopilly	25-34	Visitor from QLD	194
Indooroopilly	25-34	Visitor from SA	3
Indooroopilly	25-34	Visitor from VIC	16
Indooroopilly	25-34	Visitor from WA	3
Indooroopilly	25-34	Visitor same SA2	6
Indooroopilly	35-44	Home	5918
Indooroopilly	35-44	Visitor from NSW	12
Indooroopilly	35-44	Visitor from QLD	82
Indooroopilly	35-44	Visitor from VIC	4
Indooroopilly	35-44	Visitor same SA2	3
Indooroopilly	45-54	Home	5059
Indooroopilly	45-54	Visitor from NSW	12
Indooroopilly	45-54	Visitor from QLD	74
Indooroopilly	45-54	Visitor from VIC	6
Indooroopilly	55-64	Home	4059
Indooroopilly	55-64	Visitor from NSW	32
Indooroopilly	55-64	Visitor from QLD	61
Indooroopilly	55-64	Visitor from TAS	7
Indooroopilly	55-64	Visitor from VIC	10
Indooroopilly	65-74	Home	3085
Indooroopilly	65-74	Visitor from NSW	17
Indooroopilly	65-74	Visitor from QLD	70
Indooroopilly	65-74	Visitor from SA	12
Indooroopilly	65-74	Visitor from TAS	11
Indooroopilly	65-74	Visitor from VIC	11
Indooroopilly	65-74	Visitor from WA	3
Indooroopilly	75-84	Home	1456
Indooroopilly	75-84	Visitor from NSW	8
Indooroopilly	75-84	Visitor from QLD	31
Indooroopilly	75-84	Visitor from TAS	3
Indooroopilly	75-84	Visitor from VIC	7
Indooroopilly	75-84	Visitor same SA2	3
Indooroopilly	85+	Home	750
Indooroopilly	85+	Visitor from QLD	9
Indooroopilly	85+	Visitor same SA2	3
Ipswich	0-14	Home	10857
Ipswich	0-14	Visitor from NSW	3
Ipswich	0-14	Visitor from NT	3
Ipswich	0-14	Visitor from QLD	240
Ipswich	0-14	Visitor from VIC	3
Ipswich	0-14	Visitor same SA2	20
Ipswich	15-24	Home	6756
Ipswich	15-24	Visitor from NSW	9
Ipswich	15-24	Visitor from QLD	326
Ipswich	15-24	Visitor from VIC	3
Ipswich	15-24	Visitor same SA2	11
Ipswich	25-34	Home	7203
Ipswich	25-34	Visitor from NSW	7
Ipswich	25-34	Visitor from QLD	315
Ipswich	25-34	Visitor from SA	4
Ipswich	25-34	Visitor from VIC	7
Ipswich	25-34	Visitor same SA2	13
Ipswich	35-44	Home	6318
Ipswich	35-44	Visitor from ACT	3
Ipswich	35-44	Visitor from NSW	5
Ipswich	35-44	Visitor from NT	3
Ipswich	35-44	Visitor from QLD	218
Ipswich	35-44	Visitor from VIC	3
Ipswich	35-44	Visitor same SA2	15
Ipswich	45-54	Home	6327
Ipswich	45-54	Visitor from NSW	21
Ipswich	45-54	Visitor from QLD	187
Ipswich	45-54	Visitor from SA	3
Ipswich	45-54	Visitor from VIC	8
Ipswich	45-54	Visitor from WA	3
Ipswich	45-54	Visitor same SA2	5
Ipswich	55-64	Home	5434
Ipswich	55-64	Visitor from ACT	3
Ipswich	55-64	Visitor from NSW	24
Ipswich	55-64	Visitor from QLD	165
Ipswich	55-64	Visitor from SA	3
Ipswich	55-64	Visitor from TAS	3
Ipswich	55-64	Visitor from VIC	20
Ipswich	55-64	Visitor from WA	3
Ipswich	55-64	Visitor same SA2	14
Ipswich	65-74	Home	3751
Ipswich	65-74	Visitor from NSW	24
Ipswich	65-74	Visitor from QLD	158
Ipswich	65-74	Visitor from SA	11
Ipswich	65-74	Visitor from VIC	13
Ipswich	65-74	Visitor from WA	5
Ipswich	65-74	Visitor same SA2	7
Ipswich	75-84	Home	2232
Ipswich	75-84	Visitor from NSW	10
Ipswich	75-84	Visitor from QLD	101
Ipswich	75-84	Visitor from VIC	3
Ipswich	75-84	Visitor from WA	3
Ipswich	85+	Home	945
Ipswich	85+	Visitor from QLD	74
Ipswich West	0-14	Home	11908
Ipswich West	0-14	Visitor from NSW	3
Ipswich West	0-14	Visitor from NT	3
Ipswich West	0-14	Visitor from QLD	202
Ipswich West	0-14	Visitor from VIC	3
Ipswich West	0-14	Visitor same SA2	16
Ipswich West	15-24	Home	6978
Ipswich West	15-24	Visitor from NSW	21
Ipswich West	15-24	Visitor from NT	3
Ipswich West	15-24	Visitor from QLD	307
Ipswich West	15-24	Visitor from SA	3
Ipswich West	15-24	Visitor from VIC	6
Ipswich West	15-24	Visitor same SA2	9
Ipswich West	25-34	Home	6599
Ipswich West	25-34	Visitor from NSW	25
Ipswich West	25-34	Visitor from NT	9
Ipswich West	25-34	Visitor from QLD	282
Ipswich West	25-34	Visitor from SA	3
Ipswich West	25-34	Visitor from VIC	11
Ipswich West	25-34	Visitor same SA2	9
Ipswich West	35-44	Home	6683
Ipswich West	35-44	Visitor from NSW	14
Ipswich West	35-44	Visitor from NT	5
Ipswich West	35-44	Visitor from QLD	151
Ipswich West	35-44	Visitor from SA	3
Ipswich West	35-44	Visitor from VIC	7
Ipswich West	35-44	Visitor same SA2	4
Ipswich West	45-54	Home	7262
Ipswich West	45-54	Visitor from ACT	3
Ipswich West	45-54	Visitor from NSW	24
Ipswich West	45-54	Visitor from NT	3
Ipswich West	45-54	Visitor from QLD	174
Ipswich West	45-54	Visitor from SA	4
Ipswich West	45-54	Visitor from VIC	8
Ipswich West	45-54	Visitor same SA2	6
Ipswich West	55-64	Home	6130
Ipswich West	55-64	Visitor from ACT	8
Ipswich West	55-64	Visitor from NSW	12
Ipswich West	55-64	Visitor from NT	7
Ipswich West	55-64	Visitor from QLD	174
Ipswich West	55-64	Visitor from TAS	10
Ipswich West	55-64	Visitor from VIC	10
Ipswich West	55-64	Visitor from WA	5
Ipswich West	55-64	Visitor same SA2	7
Ipswich West	65-74	Home	4300
Ipswich West	65-74	Visitor from ACT	9
Ipswich West	65-74	Visitor from NSW	14
Ipswich West	65-74	Visitor from QLD	105
Ipswich West	65-74	Visitor from TAS	6
Ipswich West	65-74	Visitor from VIC	13
Ipswich West	65-74	Visitor from WA	10
Ipswich West	65-74	Visitor same SA2	9
Ipswich West	75-84	Home	2132
Ipswich West	75-84	Visitor from NSW	9
Ipswich West	75-84	Visitor from QLD	31
Ipswich West	75-84	Visitor from SA	3
Ipswich West	75-84	Visitor from VIC	9
Ipswich West	75-84	Visitor same SA2	4
Ipswich West	85+	Home	699
Ipswich West	85+	Visitor from NSW	3
Ipswich West	85+	Visitor from QLD	7
Kallangur	0-14	Home	11604
Kallangur	0-14	Visitor from NSW	4
Kallangur	0-14	Visitor from QLD	256
Kallangur	0-14	Visitor from VIC	3
Kallangur	0-14	Visitor from WA	3
Kallangur	0-14	Visitor same SA2	3
Kallangur	15-24	Home	6628
Kallangur	15-24	Visitor from NSW	6
Kallangur	15-24	Visitor from NT	4
Kallangur	15-24	Visitor from QLD	267
Kallangur	15-24	Visitor from VIC	8
Kallangur	15-24	Visitor from WA	3
Kallangur	15-24	Visitor same SA2	3
Kallangur	25-34	Home	7281
Kallangur	25-34	Visitor from NSW	15
Kallangur	25-34	Visitor from QLD	235
Kallangur	25-34	Visitor from SA	3
Kallangur	25-34	Visitor from VIC	5
Kallangur	25-34	Visitor from WA	3
Kallangur	25-34	Visitor same SA2	3
Kallangur	35-44	Home	7157
Kallangur	35-44	Visitor from NSW	4
Kallangur	35-44	Visitor from QLD	151
Kallangur	35-44	Visitor from TAS	3
Kallangur	35-44	Visitor from VIC	9
Kallangur	35-44	Visitor from WA	3
Kallangur	35-44	Visitor same SA2	7
Kallangur	45-54	Home	6522
Kallangur	45-54	Visitor from NSW	9
Kallangur	45-54	Visitor from NT	3
Kallangur	45-54	Visitor from QLD	110
Kallangur	45-54	Visitor from TAS	3
Kallangur	45-54	Visitor from VIC	3
Kallangur	45-54	Visitor same SA2	11
Kallangur	55-64	Home	5456
Kallangur	55-64	Visitor from NSW	26
Kallangur	55-64	Visitor from QLD	109
Kallangur	55-64	Visitor from SA	6
Kallangur	55-64	Visitor from VIC	10
Kallangur	55-64	Visitor from WA	4
Kallangur	55-64	Visitor same SA2	3
Kallangur	65-74	Home	3882
Kallangur	65-74	Visitor from ACT	3
Kallangur	65-74	Visitor from NSW	17
Kallangur	65-74	Visitor from QLD	82
Kallangur	65-74	Visitor from SA	6
Kallangur	65-74	Visitor from TAS	3
Kallangur	65-74	Visitor from VIC	16
Kallangur	65-74	Visitor from WA	3
Kallangur	75-84	Home	1629
Kallangur	75-84	Visitor from NSW	4
Kallangur	75-84	Visitor from QLD	46
Kallangur	75-84	Visitor from VIC	8
Kallangur	75-84	Visitor from WA	3
Kallangur	85+	Home	707
Kallangur	85+	Visitor from NSW	3
Kallangur	85+	Visitor from QLD	19
Kallangur	85+	Visitor from VIC	4
Kawana	0-14	Home	10147
Kawana	0-14	Visitor from ACT	3
Kawana	0-14	Visitor from NSW	11
Kawana	0-14	Visitor from QLD	148
Kawana	0-14	Visitor from SA	3
Kawana	0-14	Visitor from VIC	8
Kawana	0-14	Visitor same SA2	11
Kawana	15-24	Home	6573
Kawana	15-24	Visitor from NSW	18
Kawana	15-24	Visitor from NT	3
Kawana	15-24	Visitor from QLD	352
Kawana	15-24	Visitor from TAS	3
Kawana	15-24	Visitor from VIC	10
Kawana	15-24	Visitor same SA2	11
Kawana	25-34	Home	5576
Kawana	25-34	Visitor from ACT	3
Kawana	25-34	Visitor from NSW	18
Kawana	25-34	Visitor from QLD	209
Kawana	25-34	Visitor from SA	3
Kawana	25-34	Visitor from VIC	10
Kawana	25-34	Visitor from WA	3
Kawana	25-34	Visitor same SA2	12
Kawana	35-44	Home	6479
Kawana	35-44	Visitor from NSW	11
Kawana	35-44	Visitor from QLD	157
Kawana	35-44	Visitor from SA	3
Kawana	35-44	Visitor from VIC	7
Kawana	35-44	Visitor from WA	5
Kawana	35-44	Visitor same SA2	7
Kawana	45-54	Home	6454
Kawana	45-54	Visitor from ACT	3
Kawana	45-54	Visitor from NSW	14
Kawana	45-54	Visitor from NT	3
Kawana	45-54	Visitor from QLD	157
Kawana	45-54	Visitor from SA	3
Kawana	45-54	Visitor from VIC	6
Kawana	45-54	Visitor from WA	3
Kawana	45-54	Visitor same SA2	8
Kawana	55-64	Home	5307
Kawana	55-64	Visitor from ACT	3
Kawana	55-64	Visitor from NSW	39
Kawana	55-64	Visitor from NT	4
Kawana	55-64	Visitor from QLD	172
Kawana	55-64	Visitor from SA	12
Kawana	55-64	Visitor from TAS	7
Kawana	55-64	Visitor from VIC	28
Kawana	55-64	Visitor from WA	9
Kawana	55-64	Visitor same SA2	4
Kawana	65-74	Home	5018
Kawana	65-74	Visitor from ACT	3
Kawana	65-74	Visitor from NSW	34
Kawana	65-74	Visitor from QLD	147
Kawana	65-74	Visitor from SA	17
Kawana	65-74	Visitor from TAS	11
Kawana	65-74	Visitor from VIC	51
Kawana	65-74	Visitor from WA	7
Kawana	65-74	Visitor same SA2	10
Kawana	75-84	Home	3688
Kawana	75-84	Visitor from ACT	3
Kawana	75-84	Visitor from NSW	16
Kawana	75-84	Visitor from QLD	82
Kawana	75-84	Visitor from SA	11
Kawana	75-84	Visitor from TAS	6
Kawana	75-84	Visitor from VIC	36
Kawana	75-84	Visitor same SA2	4
Kawana	85+	Home	1603
Kawana	85+	Visitor from NSW	3
Kawana	85+	Visitor from QLD	56
Kawana	85+	Visitor from TAS	3
Kawana	85+	Visitor from VIC	10
Keppel	0-14	Home	10828
Keppel	0-14	Visitor from NSW	4
Keppel	0-14	Visitor from NT	3
Keppel	0-14	Visitor from QLD	228
Keppel	0-14	Visitor from SA	4
Keppel	0-14	Visitor from VIC	22
Keppel	0-14	Visitor from WA	3
Keppel	0-14	Visitor same SA2	12
Keppel	15-24	Home	6256
Keppel	15-24	Visitor from NSW	8
Keppel	15-24	Visitor from NT	5
Keppel	15-24	Visitor from QLD	417
Keppel	15-24	Visitor from VIC	6
Keppel	15-24	Visitor from WA	3
Keppel	15-24	Visitor same SA2	15
Keppel	25-34	Home	5775
Keppel	25-34	Visitor from NSW	14
Keppel	25-34	Visitor from QLD	326
Keppel	25-34	Visitor from SA	3
Keppel	25-34	Visitor from VIC	18
Keppel	25-34	Visitor from WA	3
Keppel	25-34	Visitor same SA2	10
Keppel	35-44	Home	6237
Keppel	35-44	Visitor from NSW	8
Keppel	35-44	Visitor from NT	4
Keppel	35-44	Visitor from QLD	203
Keppel	35-44	Visitor from SA	6
Keppel	35-44	Visitor from TAS	3
Keppel	35-44	Visitor from VIC	13
Keppel	35-44	Visitor from WA	5
Keppel	35-44	Visitor same SA2	9
Keppel	45-54	Home	6908
Keppel	45-54	Visitor from ACT	4
Keppel	45-54	Visitor from NSW	19
Keppel	45-54	Visitor from QLD	279
Keppel	45-54	Visitor from SA	10
Keppel	45-54	Visitor from TAS	4
Keppel	45-54	Visitor from VIC	28
Keppel	45-54	Visitor from WA	3
Keppel	45-54	Visitor same SA2	10
Keppel	55-64	Home	6572
Keppel	55-64	Visitor from ACT	6
Keppel	55-64	Visitor from NSW	104
Keppel	55-64	Visitor from NT	3
Keppel	55-64	Visitor from QLD	355
Keppel	55-64	Visitor from SA	25
Keppel	55-64	Visitor from TAS	20
Keppel	55-64	Visitor from VIC	141
Keppel	55-64	Visitor from WA	12
Keppel	55-64	Visitor same SA2	10
Keppel	65-74	Home	4709
