SED_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Bass (Eastern Victoria)	DEU	1965	108
Bass (Eastern Victoria)	DEU	1975	41
Bass (Eastern Victoria)	DEU	1985	22
Bass (Eastern Victoria)	DEU	1995	10
Bass (Eastern Victoria)	DEU	2005	19
Bass (Eastern Victoria)	DEU	2010	12
Bass (Eastern Victoria)	DEU	2011	3
Bass (Eastern Victoria)	DEU	2012	4
Bass (Eastern Victoria)	DEU	2013	3
Bass (Eastern Victoria)	DEU	2014	4
Bass (Eastern Victoria)	DEU	2015	3
Bass (Eastern Victoria)	EGY	1955	13
Bass (Eastern Victoria)	EGY	1965	4
Bass (Eastern Victoria)	EGY	1975	6
Bass (Eastern Victoria)	EGY	1995	5
Bass (Eastern Victoria)	EGY	2005	22
Bass (Eastern Victoria)	EGY	2010	35
Bass (Eastern Victoria)	EGY	2011	18
Bass (Eastern Victoria)	EGY	2012	11
Bass (Eastern Victoria)	EGY	2013	5
Bass (Eastern Victoria)	EGY	2014	9
Bass (Eastern Victoria)	EGY	2015	3
Bass (Eastern Victoria)	EGY	2016	3
Bass (Eastern Victoria)	FJI		3
Bass (Eastern Victoria)	FJI	1975	3
Bass (Eastern Victoria)	FJI	1985	11
Bass (Eastern Victoria)	FJI	1995	24
Bass (Eastern Victoria)	FJI	2005	22
Bass (Eastern Victoria)	FJI	2010	33
Bass (Eastern Victoria)	FJI	2012	4
Bass (Eastern Victoria)	FJI	2014	3
Bass (Eastern Victoria)	FJI	2016	3
Bass (Eastern Victoria)	GBR		153
Bass (Eastern Victoria)	GBR	1946	24
Bass (Eastern Victoria)	GBR	1955	364
Bass (Eastern Victoria)	GBR	1965	811
Bass (Eastern Victoria)	GBR	1975	1161
Bass (Eastern Victoria)	GBR	1985	447
Bass (Eastern Victoria)	GBR	1995	272
Bass (Eastern Victoria)	GBR	2005	215
Bass (Eastern Victoria)	GBR	2010	304
Bass (Eastern Victoria)	GBR	2011	57
Bass (Eastern Victoria)	GBR	2012	42
Bass (Eastern Victoria)	GBR	2013	36
Bass (Eastern Victoria)	GBR	2014	32
Bass (Eastern Victoria)	GBR	2015	16
Bass (Eastern Victoria)	GBR	2016	9
Bass (Eastern Victoria)	GRC		4
Bass (Eastern Victoria)	GRC	1946	3
Bass (Eastern Victoria)	GRC	1955	12
Bass (Eastern Victoria)	GRC	1965	34
Bass (Eastern Victoria)	GRC	1975	34
Bass (Eastern Victoria)	GRC	1985	3
Bass (Eastern Victoria)	GRC	1995	3
Bass (Eastern Victoria)	GRC	2005	3
Bass (Eastern Victoria)	HKG	1985	4
Bass (Eastern Victoria)	HKG	1995	14
Bass (Eastern Victoria)	HKG	2005	10
Bass (Eastern Victoria)	HKG	2010	5
Bass (Eastern Victoria)	HKG	2012	3
Bass (Eastern Victoria)	HKG	2014	3
Bass (Eastern Victoria)	HRV		3
Bass (Eastern Victoria)	HRV	1955	5
Bass (Eastern Victoria)	HRV	1965	16
Bass (Eastern Victoria)	HRV	1975	41
Bass (Eastern Victoria)	HRV	1985	10
Bass (Eastern Victoria)	HRV	1995	11
Bass (Eastern Victoria)	HRV	2005	7
Bass (Eastern Victoria)	IDN		4
Bass (Eastern Victoria)	IDN	1955	3
Bass (Eastern Victoria)	IDN	1965	4
Bass (Eastern Victoria)	IDN	1985	3
Bass (Eastern Victoria)	IDN	1995	5
Bass (Eastern Victoria)	IDN	2005	27
Bass (Eastern Victoria)	IDN	2010	25
Bass (Eastern Victoria)	IDN	2013	3
Bass (Eastern Victoria)	IDN	2014	5
Bass (Eastern Victoria)	IDN	2015	3
Bass (Eastern Victoria)	IDN	2016	11
Bass (Eastern Victoria)	IND		51
Bass (Eastern Victoria)	IND	1955	5
Bass (Eastern Victoria)	IND	1965	10
Bass (Eastern Victoria)	IND	1975	34
Bass (Eastern Victoria)	IND	1985	15
Bass (Eastern Victoria)	IND	1995	39
Bass (Eastern Victoria)	IND	2005	234
Bass (Eastern Victoria)	IND	2010	609
Bass (Eastern Victoria)	IND	2011	50
Bass (Eastern Victoria)	IND	2012	72
Bass (Eastern Victoria)	IND	2013	73
Bass (Eastern Victoria)	IND	2014	52
Bass (Eastern Victoria)	IND	2015	69
Bass (Eastern Victoria)	IND	2016	37
Bass (Eastern Victoria)	IRL		3
Bass (Eastern Victoria)	IRL	1955	12
Bass (Eastern Victoria)	IRL	1965	32
Bass (Eastern Victoria)	IRL	1975	40
Bass (Eastern Victoria)	IRL	1985	18
Bass (Eastern Victoria)	IRL	1995	22
Bass (Eastern Victoria)	IRL	2005	15
Bass (Eastern Victoria)	IRL	2010	9
Bass (Eastern Victoria)	IRL	2011	7
Bass (Eastern Victoria)	IRL	2012	5
Bass (Eastern Victoria)	IRL	2014	12
Bass (Eastern Victoria)	IRL	2015	3
Bass (Eastern Victoria)	IRL	2016	3
Bass (Eastern Victoria)	IRN		5
Bass (Eastern Victoria)	IRN	2005	6
Bass (Eastern Victoria)	IRN	2010	13
Bass (Eastern Victoria)	IRN	2011	3
Bass (Eastern Victoria)	IRQ	2005	4
Bass (Eastern Victoria)	IRQ	2010	5
Bass (Eastern Victoria)	ITA		24
Bass (Eastern Victoria)	ITA	1946	6
Bass (Eastern Victoria)	ITA	1955	148
Bass (Eastern Victoria)	ITA	1965	137
Bass (Eastern Victoria)	ITA	1975	57
Bass (Eastern Victoria)	ITA	1985	13
Bass (Eastern Victoria)	ITA	1995	4
Bass (Eastern Victoria)	ITA	2005	3
Bass (Eastern Victoria)	ITA	2010	5
Bass (Eastern Victoria)	ITA	2011	3
Bass (Eastern Victoria)	JPN		6
Bass (Eastern Victoria)	JPN	1995	3
Bass (Eastern Victoria)	JPN	2005	11
Bass (Eastern Victoria)	JPN	2010	10
Bass (Eastern Victoria)	JPN	2012	7
Bass (Eastern Victoria)	KOR		3
Bass (Eastern Victoria)	KOR	1995	3
Bass (Eastern Victoria)	KOR	2005	3
Bass (Eastern Victoria)	KOR	2010	19
Bass (Eastern Victoria)	KOR	2015	3
Bass (Eastern Victoria)	LBN	1975	8
Bass (Eastern Victoria)	LBN	1985	6
Bass (Eastern Victoria)	LBN	1995	3
Bass (Eastern Victoria)	LBN	2005	13
Bass (Eastern Victoria)	LBN	2010	12
Bass (Eastern Victoria)	LKA		29
Bass (Eastern Victoria)	LKA	1965	7
Bass (Eastern Victoria)	LKA	1975	40
Bass (Eastern Victoria)	LKA	1985	14
Bass (Eastern Victoria)	LKA	1995	62
Bass (Eastern Victoria)	LKA	2005	114
Bass (Eastern Victoria)	LKA	2010	288
Bass (Eastern Victoria)	LKA	2011	44
Bass (Eastern Victoria)	LKA	2012	57
Bass (Eastern Victoria)	LKA	2013	38
Bass (Eastern Victoria)	LKA	2014	16
Bass (Eastern Victoria)	LKA	2015	26
Bass (Eastern Victoria)	LKA	2016	12
Bass (Eastern Victoria)	MKD	1975	8
Bass (Eastern Victoria)	MKD	1985	4
Bass (Eastern Victoria)	MKD	2011	4
Bass (Eastern Victoria)	MLT		8
Bass (Eastern Victoria)	MLT	1955	54
Bass (Eastern Victoria)	MLT	1965	37
Bass (Eastern Victoria)	MLT	1975	8
Bass (Eastern Victoria)	MLT	1985	5
Bass (Eastern Victoria)	MLT	1995	3
Bass (Eastern Victoria)	MLT	2005	3
Bass (Eastern Victoria)	MYS	1975	6
Bass (Eastern Victoria)	MYS	1985	17
Bass (Eastern Victoria)	MYS	1995	16
Bass (Eastern Victoria)	MYS	2005	36
Bass (Eastern Victoria)	MYS	2010	33
Bass (Eastern Victoria)	MYS	2011	7
Bass (Eastern Victoria)	MYS	2012	11
Bass (Eastern Victoria)	MYS	2013	11
Bass (Eastern Victoria)	MYS	2014	9
Bass (Eastern Victoria)	MYS	2015	3
Bass (Eastern Victoria)	NLD		16
Bass (Eastern Victoria)	NLD	1955	192
Bass (Eastern Victoria)	NLD	1965	203
Bass (Eastern Victoria)	NLD	1975	42
Bass (Eastern Victoria)	NLD	1985	39
Bass (Eastern Victoria)	NLD	1995	6
Bass (Eastern Victoria)	NLD	2005	15
Bass (Eastern Victoria)	NLD	2011	3
Bass (Eastern Victoria)	NZL		55
Bass (Eastern Victoria)	NZL	1946	4
Bass (Eastern Victoria)	NZL	1955	7
Bass (Eastern Victoria)	NZL	1965	26
Bass (Eastern Victoria)	NZL	1975	98
Bass (Eastern Victoria)	NZL	1985	218
Bass (Eastern Victoria)	NZL	1995	202
Bass (Eastern Victoria)	NZL	2005	272
Bass (Eastern Victoria)	NZL	2010	191
Bass (Eastern Victoria)	NZL	2011	76
Bass (Eastern Victoria)	NZL	2012	66
Bass (Eastern Victoria)	NZL	2013	31
Bass (Eastern Victoria)	NZL	2014	21
Bass (Eastern Victoria)	NZL	2015	29
Bass (Eastern Victoria)	NZL	2016	12
Bass (Eastern Victoria)	PAK		6
Bass (Eastern Victoria)	PAK	2005	23
Bass (Eastern Victoria)	PAK	2010	24
Bass (Eastern Victoria)	PAK	2011	3
Bass (Eastern Victoria)	PAK	2012	8
Bass (Eastern Victoria)	PAK	2014	3
Bass (Eastern Victoria)	PAK	2015	9
Bass (Eastern Victoria)	PAK	2016	4
Bass (Eastern Victoria)	PHL		9
Bass (Eastern Victoria)	PHL	1975	4
Bass (Eastern Victoria)	PHL	1985	25
Bass (Eastern Victoria)	PHL	1995	71
Bass (Eastern Victoria)	PHL	2005	67
Bass (Eastern Victoria)	PHL	2010	203
Bass (Eastern Victoria)	PHL	2011	21
Bass (Eastern Victoria)	PHL	2012	33
Bass (Eastern Victoria)	PHL	2013	29
Bass (Eastern Victoria)	PHL	2014	20
Bass (Eastern Victoria)	PHL	2015	29
Bass (Eastern Victoria)	PHL	2016	12
Bass (Eastern Victoria)	POL	1955	3
Bass (Eastern Victoria)	POL	1965	10
Bass (Eastern Victoria)	POL	1975	6
Bass (Eastern Victoria)	POL	1985	24
Bass (Eastern Victoria)	POL	1995	24
Bass (Eastern Victoria)	POL	2005	11
Bass (Eastern Victoria)	POL	2010	4
Bass (Eastern Victoria)	POL	2015	3
Bass (Eastern Victoria)	SGP		3
Bass (Eastern Victoria)	SGP	1975	4
Bass (Eastern Victoria)	SGP	1985	3
Bass (Eastern Victoria)	SGP	1995	8
Bass (Eastern Victoria)	SGP	2005	5
Bass (Eastern Victoria)	SGP	2010	24
Bass (Eastern Victoria)	SGP	2011	10
Bass (Eastern Victoria)	SGP	2014	4
Bass (Eastern Victoria)	SGP	2015	4
Bass (Eastern Victoria)	THA		15
Bass (Eastern Victoria)	THA	1975	3
Bass (Eastern Victoria)	THA	1985	3
Bass (Eastern Victoria)	THA	1995	16
Bass (Eastern Victoria)	THA	2005	25
Bass (Eastern Victoria)	THA	2010	36
Bass (Eastern Victoria)	THA	2011	6
Bass (Eastern Victoria)	THA	2012	6
Bass (Eastern Victoria)	THA	2013	11
Bass (Eastern Victoria)	THA	2014	5
Bass (Eastern Victoria)	THA	2015	4
Bass (Eastern Victoria)	TUR	1975	12
Bass (Eastern Victoria)	TUR	1985	5
Bass (Eastern Victoria)	TUR	1995	10
Bass (Eastern Victoria)	TUR	2005	3
Bass (Eastern Victoria)	TUR	2010	5
Bass (Eastern Victoria)	USA		4
Bass (Eastern Victoria)	USA	1955	3
Bass (Eastern Victoria)	USA	1965	5
Bass (Eastern Victoria)	USA	1975	17
Bass (Eastern Victoria)	USA	1985	16
Bass (Eastern Victoria)	USA	1995	17
Bass (Eastern Victoria)	USA	2005	23
Bass (Eastern Victoria)	USA	2010	31
Bass (Eastern Victoria)	USA	2011	5
Bass (Eastern Victoria)	USA	2012	9
Bass (Eastern Victoria)	USA	2013	10
Bass (Eastern Victoria)	USA	2014	11
Bass (Eastern Victoria)	USA	2015	5
Bass (Eastern Victoria)	USA	2016	4
Bass (Eastern Victoria)	VNM		5
Bass (Eastern Victoria)	VNM	1975	4
Bass (Eastern Victoria)	VNM	1985	14
Bass (Eastern Victoria)	VNM	1995	38
Bass (Eastern Victoria)	VNM	2005	16
Bass (Eastern Victoria)	VNM	2010	18
Bass (Eastern Victoria)	VNM	2011	4
Bass (Eastern Victoria)	VNM	2012	5
Bass (Eastern Victoria)	VNM	2013	9
Bass (Eastern Victoria)	VNM	2014	3
Bass (Eastern Victoria)	VNM	2015	3
Bass (Eastern Victoria)	ZAF		8
Bass (Eastern Victoria)	ZAF	1955	3
Bass (Eastern Victoria)	ZAF	1965	3
Bass (Eastern Victoria)	ZAF	1975	23
Bass (Eastern Victoria)	ZAF	1985	43
Bass (Eastern Victoria)	ZAF	1995	42
Bass (Eastern Victoria)	ZAF	2005	65
Bass (Eastern Victoria)	ZAF	2010	69
Bass (Eastern Victoria)	ZAF	2011	5
Bass (Eastern Victoria)	ZAF	2012	8
Bass (Eastern Victoria)	ZAF	2013	12
Bass (Eastern Victoria)	ZAF	2014	12
Bass (Eastern Victoria)	ZAF	2016	3
Bass (Eastern Victoria)	ZWE		7
Bass (Eastern Victoria)	ZWE	1985	3
Bass (Eastern Victoria)	ZWE	1995	3
Bass (Eastern Victoria)	ZWE	2005	17
Bass (Eastern Victoria)	ZWE	2010	41
Bass (Eastern Victoria)	ZWE	2011	7
Bass (Eastern Victoria)	ZWE	2012	7
Bass (Eastern Victoria)	ZWE	2013	7
Bass (Eastern Victoria)	ZWE	2014	7
Bass (Eastern Victoria)	ZWE	2015	4
Bayswater (Eastern Metropolitan)			64
Bayswater (Eastern Metropolitan)		1946	21
Bayswater (Eastern Metropolitan)		1955	129
Bayswater (Eastern Metropolitan)		1965	180
Bayswater (Eastern Metropolitan)		1975	237
Bayswater (Eastern Metropolitan)		1985	225
Bayswater (Eastern Metropolitan)		1995	316
Bayswater (Eastern Metropolitan)		2005	305
Bayswater (Eastern Metropolitan)		2010	281
Bayswater (Eastern Metropolitan)		2011	43
Bayswater (Eastern Metropolitan)		2012	61
Bayswater (Eastern Metropolitan)		2013	45
Bayswater (Eastern Metropolitan)		2014	37
Bayswater (Eastern Metropolitan)		2015	34
Bayswater (Eastern Metropolitan)		2016	13
Bayswater (Eastern Metropolitan)	CAN		3
Bayswater (Eastern Metropolitan)	CAN	1965	8
Bayswater (Eastern Metropolitan)	CAN	1975	13
Bayswater (Eastern Metropolitan)	CAN	1985	10
Bayswater (Eastern Metropolitan)	CAN	1995	18
Bayswater (Eastern Metropolitan)	CAN	2005	14
Bayswater (Eastern Metropolitan)	CAN	2010	7
Bayswater (Eastern Metropolitan)	CAN	2011	4
Bayswater (Eastern Metropolitan)	CAN	2013	3
Bayswater (Eastern Metropolitan)	CAN	2014	3
Bayswater (Eastern Metropolitan)	CHN		37
Bayswater (Eastern Metropolitan)	CHN	1955	4
Bayswater (Eastern Metropolitan)	CHN	1965	6
Bayswater (Eastern Metropolitan)	CHN	1975	3
Bayswater (Eastern Metropolitan)	CHN	1985	17
Bayswater (Eastern Metropolitan)	CHN	1995	137
Bayswater (Eastern Metropolitan)	CHN	2005	384
Bayswater (Eastern Metropolitan)	CHN	2010	550
Bayswater (Eastern Metropolitan)	CHN	2011	81
Bayswater (Eastern Metropolitan)	CHN	2012	61
Bayswater (Eastern Metropolitan)	CHN	2013	73
Bayswater (Eastern Metropolitan)	CHN	2014	80
Bayswater (Eastern Metropolitan)	CHN	2015	57
Bayswater (Eastern Metropolitan)	CHN	2016	39
Bayswater (Eastern Metropolitan)	DEU		54
Bayswater (Eastern Metropolitan)	DEU	1946	5
Bayswater (Eastern Metropolitan)	DEU	1955	145
Bayswater (Eastern Metropolitan)	DEU	1965	187
Bayswater (Eastern Metropolitan)	DEU	1975	64
Bayswater (Eastern Metropolitan)	DEU	1985	46
Bayswater (Eastern Metropolitan)	DEU	1995	11
Bayswater (Eastern Metropolitan)	DEU	2005	24
Bayswater (Eastern Metropolitan)	DEU	2010	23
Bayswater (Eastern Metropolitan)	DEU	2011	5
Bayswater (Eastern Metropolitan)	DEU	2012	3
Bayswater (Eastern Metropolitan)	DEU	2013	4
Bayswater (Eastern Metropolitan)	DEU	2016	5
Bayswater (Eastern Metropolitan)	EGY		3
Bayswater (Eastern Metropolitan)	EGY	1955	11
Bayswater (Eastern Metropolitan)	EGY	1965	14
Bayswater (Eastern Metropolitan)	EGY	1975	17
Bayswater (Eastern Metropolitan)	EGY	1985	4
Bayswater (Eastern Metropolitan)	EGY	1995	8
Bayswater (Eastern Metropolitan)	EGY	2005	8
Bayswater (Eastern Metropolitan)	EGY	2010	8
Bayswater (Eastern Metropolitan)	EGY	2012	9
Bayswater (Eastern Metropolitan)	EGY	2013	3
Bayswater (Eastern Metropolitan)	EGY	2015	6
Bayswater (Eastern Metropolitan)	FJI		3
Bayswater (Eastern Metropolitan)	FJI	1965	3
Bayswater (Eastern Metropolitan)	FJI	1975	5
Bayswater (Eastern Metropolitan)	FJI	1985	7
Bayswater (Eastern Metropolitan)	FJI	1995	28
Bayswater (Eastern Metropolitan)	FJI	2005	25
Bayswater (Eastern Metropolitan)	FJI	2010	10
Bayswater (Eastern Metropolitan)	FJI	2012	3
Bayswater (Eastern Metropolitan)	FJI	2015	3
Bayswater (Eastern Metropolitan)	FJI	2016	3
Bayswater (Eastern Metropolitan)	GBR		91
Bayswater (Eastern Metropolitan)	GBR	1946	12
Bayswater (Eastern Metropolitan)	GBR	1955	241
Bayswater (Eastern Metropolitan)	GBR	1965	644
Bayswater (Eastern Metropolitan)	GBR	1975	1005
Bayswater (Eastern Metropolitan)	GBR	1985	388
Bayswater (Eastern Metropolitan)	GBR	1995	284
Bayswater (Eastern Metropolitan)	GBR	2005	220
Bayswater (Eastern Metropolitan)	GBR	2010	155
Bayswater (Eastern Metropolitan)	GBR	2011	46
Bayswater (Eastern Metropolitan)	GBR	2012	12
Bayswater (Eastern Metropolitan)	GBR	2013	7
Bayswater (Eastern Metropolitan)	GBR	2014	24
Bayswater (Eastern Metropolitan)	GBR	2015	10
Bayswater (Eastern Metropolitan)	GBR	2016	8
Bayswater (Eastern Metropolitan)	GRC		3
Bayswater (Eastern Metropolitan)	GRC	1955	14
Bayswater (Eastern Metropolitan)	GRC	1965	36
Bayswater (Eastern Metropolitan)	GRC	1975	50
Bayswater (Eastern Metropolitan)	GRC	1985	8
Bayswater (Eastern Metropolitan)	GRC	1995	5
Bayswater (Eastern Metropolitan)	GRC	2011	3
Bayswater (Eastern Metropolitan)	GRC	2012	7
Bayswater (Eastern Metropolitan)	HKG		15
Bayswater (Eastern Metropolitan)	HKG	1965	4
Bayswater (Eastern Metropolitan)	HKG	1975	7
Bayswater (Eastern Metropolitan)	HKG	1985	28
Bayswater (Eastern Metropolitan)	HKG	1995	97
Bayswater (Eastern Metropolitan)	HKG	2005	121
Bayswater (Eastern Metropolitan)	HKG	2010	61
Bayswater (Eastern Metropolitan)	HKG	2011	6
Bayswater (Eastern Metropolitan)	HKG	2012	12
Bayswater (Eastern Metropolitan)	HKG	2013	11
Bayswater (Eastern Metropolitan)	HKG	2014	13
Bayswater (Eastern Metropolitan)	HKG	2015	14
Bayswater (Eastern Metropolitan)	HKG	2016	5
Bayswater (Eastern Metropolitan)	HRV		3
Bayswater (Eastern Metropolitan)	HRV	1955	3
Bayswater (Eastern Metropolitan)	HRV	1965	7
Bayswater (Eastern Metropolitan)	HRV	1975	26
Bayswater (Eastern Metropolitan)	HRV	1985	3
Bayswater (Eastern Metropolitan)	HRV	1995	13
Bayswater (Eastern Metropolitan)	HRV	2005	4
Bayswater (Eastern Metropolitan)	IDN	1955	3
Bayswater (Eastern Metropolitan)	IDN	1965	4
Bayswater (Eastern Metropolitan)	IDN	1975	10
Bayswater (Eastern Metropolitan)	IDN	1985	12
Bayswater (Eastern Metropolitan)	IDN	1995	10
Bayswater (Eastern Metropolitan)	IDN	2005	71
Bayswater (Eastern Metropolitan)	IDN	2010	39
Bayswater (Eastern Metropolitan)	IDN	2013	6
Bayswater (Eastern Metropolitan)	IDN	2014	8
Bayswater (Eastern Metropolitan)	IDN	2015	8
Bayswater (Eastern Metropolitan)	IDN	2016	3
Bayswater (Eastern Metropolitan)	IND		37
Bayswater (Eastern Metropolitan)	IND	1955	5
Bayswater (Eastern Metropolitan)	IND	1965	13
Bayswater (Eastern Metropolitan)	IND	1975	57
Bayswater (Eastern Metropolitan)	IND	1985	29
Bayswater (Eastern Metropolitan)	IND	1995	112
Bayswater (Eastern Metropolitan)	IND	2005	276
Bayswater (Eastern Metropolitan)	IND	2010	497
Bayswater (Eastern Metropolitan)	IND	2011	69
Bayswater (Eastern Metropolitan)	IND	2012	79
Bayswater (Eastern Metropolitan)	IND	2013	42
Bayswater (Eastern Metropolitan)	IND	2014	67
Bayswater (Eastern Metropolitan)	IND	2015	56
Bayswater (Eastern Metropolitan)	IND	2016	47
Bayswater (Eastern Metropolitan)	IRL		3
Bayswater (Eastern Metropolitan)	IRL	1955	6
Bayswater (Eastern Metropolitan)	IRL	1965	14
Bayswater (Eastern Metropolitan)	IRL	1975	34
Bayswater (Eastern Metropolitan)	IRL	1985	19
Bayswater (Eastern Metropolitan)	IRL	1995	28
Bayswater (Eastern Metropolitan)	IRL	2005	14
Bayswater (Eastern Metropolitan)	IRL	2010	10
Bayswater (Eastern Metropolitan)	IRL	2011	8
Bayswater (Eastern Metropolitan)	IRL	2012	7
Bayswater (Eastern Metropolitan)	IRL	2013	9
Bayswater (Eastern Metropolitan)	IRL	2015	3
Bayswater (Eastern Metropolitan)	IRN		3
Bayswater (Eastern Metropolitan)	IRN	1985	10
Bayswater (Eastern Metropolitan)	IRN	1995	24
Bayswater (Eastern Metropolitan)	IRN	2005	37
Bayswater (Eastern Metropolitan)	IRN	2010	37
Bayswater (Eastern Metropolitan)	IRN	2011	30
Bayswater (Eastern Metropolitan)	IRN	2012	20
Bayswater (Eastern Metropolitan)	IRN	2013	24
Bayswater (Eastern Metropolitan)	IRN	2014	5
Bayswater (Eastern Metropolitan)	IRN	2015	10
Bayswater (Eastern Metropolitan)	IRN	2016	10
Bayswater (Eastern Metropolitan)	IRQ	2005	5
Bayswater (Eastern Metropolitan)	IRQ	2010	3
Bayswater (Eastern Metropolitan)	ITA		11
Bayswater (Eastern Metropolitan)	ITA	1946	3
Bayswater (Eastern Metropolitan)	ITA	1955	63
Bayswater (Eastern Metropolitan)	ITA	1965	82
Bayswater (Eastern Metropolitan)	ITA	1975	71
Bayswater (Eastern Metropolitan)	ITA	1985	10
Bayswater (Eastern Metropolitan)	ITA	1995	3
Bayswater (Eastern Metropolitan)	ITA	2005	3
Bayswater (Eastern Metropolitan)	ITA	2010	3
Bayswater (Eastern Metropolitan)	ITA	2011	3
Bayswater (Eastern Metropolitan)	ITA	2013	4
Bayswater (Eastern Metropolitan)	ITA	2014	7
Bayswater (Eastern Metropolitan)	JPN	1985	3
Bayswater (Eastern Metropolitan)	JPN	1995	7
Bayswater (Eastern Metropolitan)	JPN	2005	29
Bayswater (Eastern Metropolitan)	JPN	2010	9
Bayswater (Eastern Metropolitan)	JPN	2011	3
Bayswater (Eastern Metropolitan)	KOR		4
Bayswater (Eastern Metropolitan)	KOR	1985	5
Bayswater (Eastern Metropolitan)	KOR	1995	19
Bayswater (Eastern Metropolitan)	KOR	2005	49
Bayswater (Eastern Metropolitan)	KOR	2010	72
Bayswater (Eastern Metropolitan)	KOR	2011	11
Bayswater (Eastern Metropolitan)	KOR	2012	7
Bayswater (Eastern Metropolitan)	KOR	2013	7
Bayswater (Eastern Metropolitan)	KOR	2014	3
Bayswater (Eastern Metropolitan)	KOR	2015	3
Bayswater (Eastern Metropolitan)	KOR	2016	3
Bayswater (Eastern Metropolitan)	LBN		3
Bayswater (Eastern Metropolitan)	LBN	1985	7
Bayswater (Eastern Metropolitan)	LBN	1995	8
Bayswater (Eastern Metropolitan)	LBN	2005	6
Bayswater (Eastern Metropolitan)	LBN	2013	6
Bayswater (Eastern Metropolitan)	LKA		9
Bayswater (Eastern Metropolitan)	LKA	1955	3
Bayswater (Eastern Metropolitan)	LKA	1965	20
Bayswater (Eastern Metropolitan)	LKA	1975	41
Bayswater (Eastern Metropolitan)	LKA	1985	24
Bayswater (Eastern Metropolitan)	LKA	1995	100
Bayswater (Eastern Metropolitan)	LKA	2005	104
Bayswater (Eastern Metropolitan)	LKA	2010	197
