SED_NAME16	EduInstitutionType	Sex	students
Denison (Huon)		F	17
Denison (Huon)		M	26
Denison (Huon)	Infants/Primary	F	20
Denison (Huon)	Infants/Primary	M	14
Denison (Huon)	Secondary	F	10
Denison (Huon)	Secondary	M	9
Denison (Huon)	University or other tertiary	F	15
Denison (Huon)	University or other tertiary	M	14
Denison (Nelson)		F	654
Denison (Nelson)		M	624
Denison (Nelson)	Infants/Primary	F	794
Denison (Nelson)	Infants/Primary	M	938
Denison (Nelson)	Pre-school	F	76
Denison (Nelson)	Pre-school	M	82
Denison (Nelson)	Secondary	F	704
Denison (Nelson)	Secondary	M	734
Denison (Nelson)	Technical or Further Educational Institution	F	186
Denison (Nelson)	Technical or Further Educational Institution	M	158
Denison (Nelson)	University or other tertiary	F	1578
Denison (Nelson)	University or other tertiary	M	1498
Franklin (Derwent)		F	97
Franklin (Derwent)		M	81
Franklin (Derwent)	Infants/Primary	F	158
Franklin (Derwent)	Infants/Primary	M	173
Franklin (Derwent)	Pre-school	F	16
Franklin (Derwent)	Pre-school	M	15
Franklin (Derwent)	Secondary	F	117
Franklin (Derwent)	Secondary	M	118
Franklin (Derwent)	Technical or Further Educational Institution	F	38
Franklin (Derwent)	Technical or Further Educational Institution	M	43
Franklin (Derwent)	University or other tertiary	F	58
Franklin (Derwent)	University or other tertiary	M	31
Franklin (Huon)		F	1303
Franklin (Huon)		M	1243
Franklin (Huon)	Infants/Primary	F	1636
Franklin (Huon)	Infants/Primary	M	1697
Franklin (Huon)	Pre-school	F	136
Franklin (Huon)	Pre-school	M	137
Franklin (Huon)	Secondary	F	1057
Franklin (Huon)	Secondary	M	1159
Franklin (Huon)	Technical or Further Educational Institution	F	345
Franklin (Huon)	Technical or Further Educational Institution	M	322
Franklin (Huon)	University or other tertiary	F	667
Franklin (Huon)	University or other tertiary	M	370
Franklin (Nelson)		F	329
Franklin (Nelson)		M	294
Franklin (Nelson)	Infants/Primary	F	443
Franklin (Nelson)	Infants/Primary	M	504
Franklin (Nelson)	Pre-school	F	44
Franklin (Nelson)	Pre-school	M	57
Franklin (Nelson)	Secondary	F	350
Franklin (Nelson)	Secondary	M	378
Franklin (Nelson)	Technical or Further Educational Institution	F	107
Franklin (Nelson)	Technical or Further Educational Institution	M	120
Franklin (Nelson)	University or other tertiary	F	265
Franklin (Nelson)	University or other tertiary	M	192
Franklin (Pembroke)		F	1163
Franklin (Pembroke)		M	1429
Franklin (Pembroke)	Infants/Primary	F	1402
Franklin (Pembroke)	Infants/Primary	M	1423
Franklin (Pembroke)	Pre-school	F	114
Franklin (Pembroke)	Pre-school	M	121
Franklin (Pembroke)	Secondary	F	910
Franklin (Pembroke)	Secondary	M	978
Franklin (Pembroke)	Technical or Further Educational Institution	F	349
Franklin (Pembroke)	Technical or Further Educational Institution	M	301
Franklin (Pembroke)	University or other tertiary	F	684
Franklin (Pembroke)	University or other tertiary	M	482
Franklin (Rumney)		F	616
Franklin (Rumney)		M	591
Franklin (Rumney)	Infants/Primary	F	1042
Franklin (Rumney)	Infants/Primary	M	1125
Franklin (Rumney)	Pre-school	F	85
Franklin (Rumney)	Pre-school	M	88
Franklin (Rumney)	Secondary	F	632
Franklin (Rumney)	Secondary	M	684
Franklin (Rumney)	Technical or Further Educational Institution	F	207
Franklin (Rumney)	Technical or Further Educational Institution	M	203
Franklin (Rumney)	University or other tertiary	F	377
Franklin (Rumney)	University or other tertiary	M	217
Lyons (Apsley)		F	997
Lyons (Apsley)		M	1010
Lyons (Apsley)	Infants/Primary	F	714
Lyons (Apsley)	Infants/Primary	M	740
Lyons (Apsley)	Pre-school	F	58
Lyons (Apsley)	Pre-school	M	66
Lyons (Apsley)	Secondary	F	468
Lyons (Apsley)	Secondary	M	522
Lyons (Apsley)	Technical or Further Educational Institution	F	169
Lyons (Apsley)	Technical or Further Educational Institution	M	127
Lyons (Apsley)	University or other tertiary	F	171
Lyons (Apsley)	University or other tertiary	M	60
Lyons (Derwent)		F	1225
Lyons (Derwent)		M	1116
Lyons (Derwent)	Infants/Primary	F	1210
Lyons (Derwent)	Infants/Primary	M	1340
Lyons (Derwent)	Pre-school	F	105
Lyons (Derwent)	Pre-school	M	77
Lyons (Derwent)	Secondary	F	682
Lyons (Derwent)	Secondary	M	754
Lyons (Derwent)	Technical or Further Educational Institution	F	267
Lyons (Derwent)	Technical or Further Educational Institution	M	221
Lyons (Derwent)	University or other tertiary	F	214
Lyons (Derwent)	University or other tertiary	M	96
Lyons (Rosevears)		F	463
Lyons (Rosevears)		M	426
Lyons (Rosevears)	Infants/Primary	F	372
Lyons (Rosevears)	Infants/Primary	M	396
Lyons (Rosevears)	Pre-school	F	25
Lyons (Rosevears)	Pre-school	M	29
Lyons (Rosevears)	Secondary	F	281
Lyons (Rosevears)	Secondary	M	282
Lyons (Rosevears)	Technical or Further Educational Institution	F	121
Lyons (Rosevears)	Technical or Further Educational Institution	M	82
Lyons (Rosevears)	University or other tertiary	F	107
Lyons (Rosevears)	University or other tertiary	M	43
Lyons (Rumney)		F	766
Lyons (Rumney)		M	669
Lyons (Rumney)	Infants/Primary	F	688
Lyons (Rumney)	Infants/Primary	M	723
Lyons (Rumney)	Pre-school	F	56
Lyons (Rumney)	Pre-school	M	54
Lyons (Rumney)	Secondary	F	444
Lyons (Rumney)	Secondary	M	461
Lyons (Rumney)	Technical or Further Educational Institution	F	171
Lyons (Rumney)	Technical or Further Educational Institution	M	138
Lyons (Rumney)	University or other tertiary	F	225
Lyons (Rumney)	University or other tertiary	M	109
Lyons (Western Tiers)		F	1453
Lyons (Western Tiers)		M	1454
Lyons (Western Tiers)	Infants/Primary	F	1277
Lyons (Western Tiers)	Infants/Primary	M	1355
Lyons (Western Tiers)	Pre-school	F	108
Lyons (Western Tiers)	Pre-school	M	124
Lyons (Western Tiers)	Secondary	F	842
Lyons (Western Tiers)	Secondary	M	873
Lyons (Western Tiers)	Technical or Further Educational Institution	F	355
Lyons (Western Tiers)	Technical or Further Educational Institution	M	267
Lyons (Western Tiers)	University or other tertiary	F	343
Lyons (Western Tiers)	University or other tertiary	M	156
No usual address (Tas.)		F	64
No usual address (Tas.)		M	122
No usual address (Tas.)	Infants/Primary	F	12
No usual address (Tas.)	Infants/Primary	M	14
No usual address (Tas.)	Pre-school	F	3
No usual address (Tas.)	Pre-school	M	3
No usual address (Tas.)	Secondary	F	12
No usual address (Tas.)	Secondary	M	4
No usual address (Tas.)	Technical or Further Educational Institution	F	13
No usual address (Tas.)	Technical or Further Educational Institution	M	3
No usual address (Tas.)	University or other tertiary	F	17
No usual address (Tas.)	University or other tertiary	M	17
Migratory - Offshore - Shipping (Tas.)		M	4
Arafura		F	468
Arafura		M	526
Arafura	Infants/Primary	F	383
Arafura	Infants/Primary	M	392
Arafura	Pre-school	F	73
Arafura	Pre-school	M	80
Arafura	Secondary	F	195
Arafura	Secondary	M	250
Arafura	Technical or Further Educational Institution	F	20
Arafura	Technical or Further Educational Institution	M	7
Arafura	University or other tertiary	F	17
Arafura	University or other tertiary	M	8
Araluen		F	821
Araluen		M	753
Araluen	Infants/Primary	F	510
Araluen	Infants/Primary	M	493
Araluen	Pre-school	F	108
Araluen	Pre-school	M	84
Araluen	Secondary	F	314
Araluen	Secondary	M	355
Araluen	Technical or Further Educational Institution	F	105
Araluen	Technical or Further Educational Institution	M	80
Araluen	University or other tertiary	F	315
Araluen	University or other tertiary	M	141
Arnhem		F	677
Arnhem		M	734
Arnhem	Infants/Primary	F	458
Arnhem	Infants/Primary	M	478
Arnhem	Pre-school	F	97
Arnhem	Pre-school	M	100
Arnhem	Secondary	F	312
Arnhem	Secondary	M	300
Arnhem	Technical or Further Educational Institution	F	33
Arnhem	Technical or Further Educational Institution	M	20
Arnhem	University or other tertiary	F	59
Arnhem	University or other tertiary	M	34
Barkly		F	470
Barkly		M	666
Barkly	Infants/Primary	F	480
Barkly	Infants/Primary	M	518
Barkly	Pre-school	F	76
Barkly	Pre-school	M	82
Barkly	Secondary	F	181
Barkly	Secondary	M	202
Barkly	Technical or Further Educational Institution	F	26
Barkly	Technical or Further Educational Institution	M	46
Barkly	University or other tertiary	F	66
Barkly	University or other tertiary	M	28
Blain		F	479
Blain		M	420
Blain	Infants/Primary	F	506
Blain	Infants/Primary	M	524
Blain	Pre-school	F	88
Blain	Pre-school	M	93
Blain	Secondary	F	297
Blain	Secondary	M	321
Blain	Technical or Further Educational Institution	F	93
Blain	Technical or Further Educational Institution	M	70
Blain	University or other tertiary	F	225
Blain	University or other tertiary	M	114
Braitling		F	726
Braitling		M	670
Braitling	Infants/Primary	F	449
Braitling	Infants/Primary	M	495
Braitling	Pre-school	F	78
Braitling	Pre-school	M	82
Braitling	Secondary	F	311
Braitling	Secondary	M	378
Braitling	Technical or Further Educational Institution	F	114
Braitling	Technical or Further Educational Institution	M	75
Braitling	University or other tertiary	F	276
Braitling	University or other tertiary	M	110
Brennan		F	323
Brennan		M	350
Brennan	Infants/Primary	F	436
Brennan	Infants/Primary	M	444
Brennan	Pre-school	F	88
Brennan	Pre-school	M	88
Brennan	Secondary	F	266
Brennan	Secondary	M	258
Brennan	Technical or Further Educational Institution	F	92
Brennan	Technical or Further Educational Institution	M	57
Brennan	University or other tertiary	F	199
Brennan	University or other tertiary	M	101
Casuarina		F	476
Casuarina		M	528
Casuarina	Infants/Primary	F	430
Casuarina	Infants/Primary	M	388
Casuarina	Pre-school	F	85
Casuarina	Pre-school	M	86
Casuarina	Secondary	F	268
Casuarina	Secondary	M	316
Casuarina	Technical or Further Educational Institution	F	52
Casuarina	Technical or Further Educational Institution	M	56
Casuarina	University or other tertiary	F	476
Casuarina	University or other tertiary	M	414
Daly		F	711
Daly		M	963
Daly	Infants/Primary	F	436
Daly	Infants/Primary	M	512
Daly	Pre-school	F	89
Daly	Pre-school	M	83
Daly	Secondary	F	277
Daly	Secondary	M	251
Daly	Technical or Further Educational Institution	F	67
Daly	Technical or Further Educational Institution	M	34
Daly	University or other tertiary	F	99
Daly	University or other tertiary	M	43
Drysdale		F	613
Drysdale		M	590
Drysdale	Infants/Primary	F	378
Drysdale	Infants/Primary	M	439
Drysdale	Pre-school	F	76
Drysdale	Pre-school	M	70
Drysdale	Secondary	F	310
Drysdale	Secondary	M	259
Drysdale	Technical or Further Educational Institution	F	75
Drysdale	Technical or Further Educational Institution	M	48
Drysdale	University or other tertiary	F	196
Drysdale	University or other tertiary	M	87
Fannie Bay		F	545
Fannie Bay		M	523
Fannie Bay	Infants/Primary	F	268
Fannie Bay	Infants/Primary	M	296
Fannie Bay	Pre-school	F	45
Fannie Bay	Pre-school	M	47
Fannie Bay	Secondary	F	213
Fannie Bay	Secondary	M	230
Fannie Bay	Technical or Further Educational Institution	F	66
Fannie Bay	Technical or Further Educational Institution	M	52
Fannie Bay	University or other tertiary	F	282
Fannie Bay	University or other tertiary	M	155
Fong Lim		F	455
Fong Lim		M	508
Fong Lim	Infants/Primary	F	264
Fong Lim	Infants/Primary	M	257
Fong Lim	Pre-school	F	44
Fong Lim	Pre-school	M	38
Fong Lim	Secondary	F	214
Fong Lim	Secondary	M	203
Fong Lim	Technical or Further Educational Institution	F	78
Fong Lim	Technical or Further Educational Institution	M	60
Fong Lim	University or other tertiary	F	244
Fong Lim	University or other tertiary	M	146
Goyder (NT)		F	591
Goyder (NT)		M	705
Goyder (NT)	Infants/Primary	F	390
Goyder (NT)	Infants/Primary	M	408
Goyder (NT)	Pre-school	F	58
Goyder (NT)	Pre-school	M	63
Goyder (NT)	Secondary	F	287
Goyder (NT)	Secondary	M	316
Goyder (NT)	Technical or Further Educational Institution	F	78
Goyder (NT)	Technical or Further Educational Institution	M	72
Goyder (NT)	University or other tertiary	F	144
Goyder (NT)	University or other tertiary	M	71
Johnston		F	443
Johnston		M	423
Johnston	Infants/Primary	F	286
Johnston	Infants/Primary	M	349
Johnston	Pre-school	F	52
Johnston	Pre-school	M	59
Johnston	Secondary	F	245
Johnston	Secondary	M	223
Johnston	Technical or Further Educational Institution	F	63
Johnston	Technical or Further Educational Institution	M	46
Johnston	University or other tertiary	F	248
Johnston	University or other tertiary	M	162
Karama		F	571
Karama		M	483
Karama	Infants/Primary	F	375
Karama	Infants/Primary	M	341
Karama	Pre-school	F	73
Karama	Pre-school	M	63
Karama	Secondary	F	310
Karama	Secondary	M	305
Karama	Technical or Further Educational Institution	F	55
Karama	Technical or Further Educational Institution	M	37
Karama	University or other tertiary	F	212
Karama	University or other tertiary	M	141
Katherine		F	999
Katherine		M	1110
Katherine	Infants/Primary	F	361
Katherine	Infants/Primary	M	424
Katherine	Pre-school	F	75
Katherine	Pre-school	M	96
Katherine	Secondary	F	238
Katherine	Secondary	M	284
Katherine	Technical or Further Educational Institution	F	63
Katherine	Technical or Further Educational Institution	M	52
Katherine	University or other tertiary	F	177
Katherine	University or other tertiary	M	67
Namatjira		F	776
Namatjira		M	1301
Namatjira	Infants/Primary	F	377
Namatjira	Infants/Primary	M	378
Namatjira	Pre-school	F	63
Namatjira	Pre-school	M	72
Namatjira	Secondary	F	186
Namatjira	Secondary	M	201
Namatjira	Technical or Further Educational Institution	F	61
Namatjira	Technical or Further Educational Institution	M	32
Namatjira	University or other tertiary	F	102
Namatjira	University or other tertiary	M	40
Nelson		F	640
Nelson		M	2558
Nelson	Infants/Primary	F	376
Nelson	Infants/Primary	M	409
Nelson	Pre-school	F	58
Nelson	Pre-school	M	41
Nelson	Secondary	F	259
Nelson	Secondary	M	326
Nelson	Technical or Further Educational Institution	F	72
Nelson	Technical or Further Educational Institution	M	76
Nelson	University or other tertiary	F	176
Nelson	University or other tertiary	M	73
Nhulunbuy		F	505
Nhulunbuy		M	576
Nhulunbuy	Infants/Primary	F	544
Nhulunbuy	Infants/Primary	M	620
Nhulunbuy	Pre-school	F	119
Nhulunbuy	Pre-school	M	117
Nhulunbuy	Secondary	F	418
Nhulunbuy	Secondary	M	422
Nhulunbuy	Technical or Further Educational Institution	F	75
Nhulunbuy	Technical or Further Educational Institution	M	38
Nhulunbuy	University or other tertiary	F	92
Nhulunbuy	University or other tertiary	M	29
Nightcliff		F	502
Nightcliff		M	499
Nightcliff	Infants/Primary	F	256
Nightcliff	Infants/Primary	M	292
Nightcliff	Pre-school	F	45
Nightcliff	Pre-school	M	61
Nightcliff	Secondary	F	239
Nightcliff	Secondary	M	207
Nightcliff	Technical or Further Educational Institution	F	64
Nightcliff	Technical or Further Educational Institution	M	60
Nightcliff	University or other tertiary	F	298
Nightcliff	University or other tertiary	M	204
Port Darwin		F	709
Port Darwin		M	974
Port Darwin	Infants/Primary	F	179
Port Darwin	Infants/Primary	M	206
Port Darwin	Pre-school	F	40
Port Darwin	Pre-school	M	37
Port Darwin	Secondary	F	105
Port Darwin	Secondary	M	99
Port Darwin	Technical or Further Educational Institution	F	102
Port Darwin	Technical or Further Educational Institution	M	63
Port Darwin	University or other tertiary	F	344
Port Darwin	University or other tertiary	M	237
Sanderson		F	431
Sanderson		M	443
Sanderson	Infants/Primary	F	370
Sanderson	Infants/Primary	M	430
Sanderson	Pre-school	F	61
Sanderson	Pre-school	M	70
Sanderson	Secondary	F	279
Sanderson	Secondary	M	267
Sanderson	Technical or Further Educational Institution	F	81
Sanderson	Technical or Further Educational Institution	M	58
Sanderson	University or other tertiary	F	243
Sanderson	University or other tertiary	M	173
Spillett		F	451
Spillett		M	517
Spillett	Infants/Primary	F	422
Spillett	Infants/Primary	M	437
Spillett	Pre-school	F	85
Spillett	Pre-school	M	91
Spillett	Secondary	F	321
Spillett	Secondary	M	316
Spillett	Technical or Further Educational Institution	F	100
Spillett	Technical or Further Educational Institution	M	52
Spillett	University or other tertiary	F	259
Spillett	University or other tertiary	M	138
