SED_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Blacktown	45-54	1	1	1	M	12
Blacktown	55-64				F	278
Blacktown	55-64				M	270
Blacktown	55-64	0			F	3361
Blacktown	55-64	0			M	3631
Blacktown	55-64	1	0	1	F	965
Blacktown	55-64	1	0	1	M	383
Blacktown	55-64	1	1	0	F	167
Blacktown	55-64	1	1	0	M	246
Blacktown	55-64	1	1	1	F	15
Blacktown	55-64	1	1	1	M	13
Blacktown	65-74				F	287
Blacktown	65-74				M	245
Blacktown	65-74	0			F	2142
Blacktown	65-74	0			M	2191
Blacktown	65-74	1	0	1	F	564
Blacktown	65-74	1	0	1	M	354
Blacktown	65-74	1	1	0	F	41
Blacktown	65-74	1	1	0	M	39
Blacktown	65-74	1	1	1	F	9
Blacktown	65-74	1	1	1	M	3
Blacktown	75-84				F	232
Blacktown	75-84				M	172
Blacktown	75-84	0			F	1504
Blacktown	75-84	0			M	1104
Blacktown	75-84	1	0	1	F	99
Blacktown	75-84	1	0	1	M	86
Blacktown	75-84	1	1	0	F	12
Blacktown	75-84	1	1	0	M	13
Blacktown	85+				F	118
Blacktown	85+				M	93
Blacktown	85+	0			F	659
Blacktown	85+	0			M	385
Blacktown	85+	1	0	1	F	9
Blacktown	85+	1	1	0	F	4
Blacktown	85+	1	1	0	M	3
Blue Mountains	15-19				F	136
Blue Mountains	15-19				M	155
Blue Mountains	15-19	0			F	1723
Blue Mountains	15-19	0			M	1955
Blue Mountains	15-19	1	0	1	F	227
Blue Mountains	15-19	1	0	1	M	126
Blue Mountains	15-19	1	1	0	F	23
Blue Mountains	15-19	1	1	0	M	14
Blue Mountains	15-19	1	1	1	F	6
Blue Mountains	15-19	1	1	1	M	3
Blue Mountains	20-24				F	78
Blue Mountains	20-24				M	86
Blue Mountains	20-24	0			F	1255
Blue Mountains	20-24	0			M	1503
Blue Mountains	20-24	1	0	1	F	123
Blue Mountains	20-24	1	0	1	M	75
Blue Mountains	20-24	1	1	0	F	137
Blue Mountains	20-24	1	1	0	M	51
Blue Mountains	20-24	1	1	1	F	8
Blue Mountains	25-34				F	169
Blue Mountains	25-34				M	162
Blue Mountains	25-34	0			F	1459
Blue Mountains	25-34	0			M	1818
Blue Mountains	25-34	1	0	1	F	178
Blue Mountains	25-34	1	0	1	M	121
Blue Mountains	25-34	1	1	0	F	1463
Blue Mountains	25-34	1	1	0	M	1038
Blue Mountains	25-34	1	1	1	F	118
Blue Mountains	25-34	1	1	1	M	20
Blue Mountains	35-44				F	191
Blue Mountains	35-44				M	232
Blue Mountains	35-44	0			F	1194
Blue Mountains	35-44	0			M	1595
Blue Mountains	35-44	1	0	1	F	159
Blue Mountains	35-44	1	0	1	M	94
Blue Mountains	35-44	1	1	0	F	2943
Blue Mountains	35-44	1	1	0	M	2256
Blue Mountains	35-44	1	1	1	F	195
Blue Mountains	35-44	1	1	1	M	75
Blue Mountains	45-54				F	252
Blue Mountains	45-54				M	259
Blue Mountains	45-54	0			F	3023
Blue Mountains	45-54	0			M	2762
Blue Mountains	45-54	1	0	1	F	372
Blue Mountains	45-54	1	0	1	M	134
Blue Mountains	45-54	1	1	0	F	1577
Blue Mountains	45-54	1	1	0	M	1625
Blue Mountains	45-54	1	1	1	F	109
Blue Mountains	45-54	1	1	1	M	44
Blue Mountains	55-64				F	288
Blue Mountains	55-64				M	289
Blue Mountains	55-64	0			F	4122
Blue Mountains	55-64	0			M	4015
Blue Mountains	55-64	1	0	1	F	1223
Blue Mountains	55-64	1	0	1	M	504
Blue Mountains	55-64	1	1	0	F	134
Blue Mountains	55-64	1	1	0	M	335
Blue Mountains	55-64	1	1	1	F	19
Blue Mountains	55-64	1	1	1	M	16
Blue Mountains	65-74				F	350
Blue Mountains	65-74				M	293
Blue Mountains	65-74	0			F	3213
Blue Mountains	65-74	0			M	3133
Blue Mountains	65-74	1	0	1	F	1004
Blue Mountains	65-74	1	0	1	M	610
Blue Mountains	65-74	1	1	0	F	23
Blue Mountains	65-74	1	1	0	M	44
Blue Mountains	65-74	1	1	1	F	4
Blue Mountains	65-74	1	1	1	M	4
Blue Mountains	75-84				F	242
Blue Mountains	75-84				M	159
Blue Mountains	75-84	0			F	1739
Blue Mountains	75-84	0			M	1450
Blue Mountains	75-84	1	0	1	F	120
Blue Mountains	75-84	1	0	1	M	105
Blue Mountains	75-84	1	1	0	F	3
Blue Mountains	75-84	1	1	0	M	5
Blue Mountains	85+				F	118
Blue Mountains	85+				M	67
Blue Mountains	85+	0			F	896
Blue Mountains	85+	0			M	444
Blue Mountains	85+	1	0	1	F	9
Blue Mountains	85+	1	1	0	M	4
Cabramatta	15-19				F	186
Cabramatta	15-19				M	217
Cabramatta	15-19	0			F	2582
Cabramatta	15-19	0			M	2766
Cabramatta	15-19	1	0	1	F	170
Cabramatta	15-19	1	0	1	M	94
Cabramatta	15-19	1	1	0	F	25
Cabramatta	15-19	1	1	0	M	22
Cabramatta	15-19	1	1	1	F	6
Cabramatta	15-19	1	1	1	M	4
Cabramatta	20-24				F	184
Cabramatta	20-24				M	208
Cabramatta	20-24	0			F	2616
Cabramatta	20-24	0			M	2989
Cabramatta	20-24	1	0	1	F	163
Cabramatta	20-24	1	0	1	M	106
Cabramatta	20-24	1	1	0	F	202
Cabramatta	20-24	1	1	0	M	68
Cabramatta	20-24	1	1	1	F	6
Cabramatta	20-24	1	1	1	M	4
Cabramatta	25-34				F	347
Cabramatta	25-34				M	326
Cabramatta	25-34	0			F	3146
Cabramatta	25-34	0			M	4057
Cabramatta	25-34	1	0	1	F	188
Cabramatta	25-34	1	0	1	M	140
Cabramatta	25-34	1	1	0	F	2033
Cabramatta	25-34	1	1	0	M	888
Cabramatta	25-34	1	1	1	F	40
Cabramatta	25-34	1	1	1	M	11
Cabramatta	35-44				F	290
Cabramatta	35-44				M	283
Cabramatta	35-44	0			F	2021
Cabramatta	35-44	0			M	2433
Cabramatta	35-44	1	0	1	F	112
Cabramatta	35-44	1	0	1	M	82
Cabramatta	35-44	1	1	0	F	2913
Cabramatta	35-44	1	1	0	M	1794
Cabramatta	35-44	1	1	1	F	49
Cabramatta	35-44	1	1	1	M	19
Cabramatta	45-54				F	319
Cabramatta	45-54				M	324
Cabramatta	45-54	0			F	3701
Cabramatta	45-54	0			M	3733
Cabramatta	45-54	1	0	1	F	308
Cabramatta	45-54	1	0	1	M	89
Cabramatta	45-54	1	1	0	F	1494
Cabramatta	45-54	1	1	0	M	1461
Cabramatta	45-54	1	1	1	F	43
Cabramatta	45-54	1	1	1	M	20
Cabramatta	55-64				F	301
Cabramatta	55-64				M	312
Cabramatta	55-64	0			F	4051
Cabramatta	55-64	0			M	4029
Cabramatta	55-64	1	0	1	F	876
Cabramatta	55-64	1	0	1	M	300
Cabramatta	55-64	1	1	0	F	231
Cabramatta	55-64	1	1	0	M	391
Cabramatta	55-64	1	1	1	F	36
Cabramatta	55-64	1	1	1	M	17
Cabramatta	65-74				F	189
Cabramatta	65-74				M	199
Cabramatta	65-74	0			F	2233
Cabramatta	65-74	0			M	2400
Cabramatta	65-74	1	0	1	F	495
Cabramatta	65-74	1	0	1	M	337
Cabramatta	65-74	1	1	0	F	56
Cabramatta	65-74	1	1	0	M	75
Cabramatta	65-74	1	1	1	F	11
Cabramatta	65-74	1	1	1	M	4
Cabramatta	75-84				F	130
Cabramatta	75-84				M	110
Cabramatta	75-84	0			F	1531
Cabramatta	75-84	0			M	1229
Cabramatta	75-84	1	0	1	F	87
Cabramatta	75-84	1	0	1	M	95
Cabramatta	75-84	1	1	0	F	19
Cabramatta	75-84	1	1	0	M	9
Cabramatta	75-84	1	1	1	F	3
Cabramatta	85+				F	56
Cabramatta	85+				M	60
Cabramatta	85+	0			F	768
Cabramatta	85+	0			M	503
Cabramatta	85+	1	0	1	F	3
Cabramatta	85+	1	0	1	M	6
Cabramatta	85+	1	1	0	F	3
Cabramatta	85+	1	1	0	M	3
Camden	15-19				F	191
Camden	15-19				M	218
Camden	15-19	0			F	2529
Camden	15-19	0			M	2655
Camden	15-19	1	0	1	F	254
Camden	15-19	1	0	1	M	130
Camden	15-19	1	1	0	F	24
Camden	15-19	1	1	0	M	9
Camden	15-19	1	1	1	F	6
Camden	20-24				F	173
Camden	20-24				M	172
Camden	20-24	0			F	2116
Camden	20-24	0			M	2408
Camden	20-24	1	0	1	F	211
Camden	20-24	1	0	1	M	103
Camden	20-24	1	1	0	F	236
Camden	20-24	1	1	0	M	108
Camden	20-24	1	1	1	F	18
Camden	20-24	1	1	1	M	4
Camden	25-34				F	346
Camden	25-34				M	365
Camden	25-34	0			F	2701
Camden	25-34	0			M	3468
Camden	25-34	1	0	1	F	309
Camden	25-34	1	0	1	M	182
Camden	25-34	1	1	0	F	3270
Camden	25-34	1	1	0	M	2169
Camden	25-34	1	1	1	F	142
Camden	25-34	1	1	1	M	45
Camden	35-44				F	332
Camden	35-44				M	348
Camden	35-44	0			F	1563
Camden	35-44	0			M	2154
Camden	35-44	1	0	1	F	193
Camden	35-44	1	0	1	M	115
Camden	35-44	1	1	0	F	4512
Camden	35-44	1	1	0	M	3780
Camden	35-44	1	1	1	F	197
Camden	35-44	1	1	1	M	101
Camden	45-54				F	282
Camden	45-54				M	334
Camden	45-54	0			F	3316
Camden	45-54	0			M	3285
Camden	45-54	1	0	1	F	530
Camden	45-54	1	0	1	M	206
Camden	45-54	1	1	0	F	1502
Camden	45-54	1	1	0	M	1674
Camden	45-54	1	1	1	F	62
Camden	45-54	1	1	1	M	42
Camden	55-64				F	233
Camden	55-64				M	227
Camden	55-64	0			F	2834
Camden	55-64	0			M	3174
Camden	55-64	1	0	1	F	1225
Camden	55-64	1	0	1	M	488
Camden	55-64	1	1	0	F	106
Camden	55-64	1	1	0	M	218
Camden	55-64	1	1	1	F	17
Camden	55-64	1	1	1	M	6
Camden	65-74				F	248
Camden	65-74				M	243
Camden	65-74	0			F	1933
Camden	65-74	0			M	2098
Camden	65-74	1	0	1	F	804
Camden	65-74	1	0	1	M	505
Camden	65-74	1	1	0	F	36
Camden	65-74	1	1	0	M	43
Camden	75-84				F	186
Camden	75-84				M	135
Camden	75-84	0			F	1174
Camden	75-84	0			M	1010
Camden	75-84	1	0	1	F	94
Camden	75-84	1	0	1	M	88
Camden	75-84	1	1	0	F	3
Camden	75-84	1	1	0	M	3
Camden	75-84	1	1	1	F	3
Camden	85+				F	164
Camden	85+				M	79
Camden	85+	0			F	614
Camden	85+	0			M	330
Camden	85+	1	0	1	F	6
Camden	85+	1	0	1	M	5
Camden	85+	1	1	0	F	9
Camden	85+	1	1	0	M	4
Campbelltown	15-19				F	253
Campbelltown	15-19				M	274
Campbelltown	15-19	0			F	2179
Campbelltown	15-19	0			M	2429
Campbelltown	15-19	1	0	1	F	211
Campbelltown	15-19	1	0	1	M	135
Campbelltown	15-19	1	1	0	F	50
Campbelltown	15-19	1	1	0	M	19
Campbelltown	15-19	1	1	1	F	7
Campbelltown	20-24				F	225
Campbelltown	20-24				M	248
Campbelltown	20-24	0			F	2168
Campbelltown	20-24	0			M	2417
Campbelltown	20-24	1	0	1	F	251
Campbelltown	20-24	1	0	1	M	119
Campbelltown	20-24	1	1	0	F	400
Campbelltown	20-24	1	1	0	M	176
Campbelltown	20-24	1	1	1	F	12
Campbelltown	20-24	1	1	1	M	7
Campbelltown	25-34				F	413
Campbelltown	25-34				M	402
Campbelltown	25-34	0			F	2513
Campbelltown	25-34	0			M	3337
Campbelltown	25-34	1	0	1	F	296
Campbelltown	25-34	1	0	1	M	158
Campbelltown	25-34	1	1	0	F	2626
Campbelltown	25-34	1	1	0	M	1599
Campbelltown	25-34	1	1	1	F	124
Campbelltown	25-34	1	1	1	M	38
Campbelltown	35-44				F	359
Campbelltown	35-44				M	362
Campbelltown	35-44	0			F	1684
Campbelltown	35-44	0			M	2126
Campbelltown	35-44	1	0	1	F	203
Campbelltown	35-44	1	0	1	M	106
Campbelltown	35-44	1	1	0	F	2909
Campbelltown	35-44	1	1	0	M	2238
Campbelltown	35-44	1	1	1	F	130
Campbelltown	35-44	1	1	1	M	62
Campbelltown	45-54				F	343
Campbelltown	45-54				M	302
Campbelltown	45-54	0			F	3024
Campbelltown	45-54	0			M	2883
Campbelltown	45-54	1	0	1	F	511
Campbelltown	45-54	1	0	1	M	165
Campbelltown	45-54	1	1	0	F	1007
Campbelltown	45-54	1	1	0	M	1140
Campbelltown	45-54	1	1	1	F	62
Campbelltown	45-54	1	1	1	M	29
Campbelltown	55-64				F	316
Campbelltown	55-64				M	293
Campbelltown	55-64	0			F	3214
Campbelltown	55-64	0			M	3338
Campbelltown	55-64	1	0	1	F	1113
Campbelltown	55-64	1	0	1	M	452
Campbelltown	55-64	1	1	0	F	118
Campbelltown	55-64	1	1	0	M	224
Campbelltown	55-64	1	1	1	F	15
Campbelltown	55-64	1	1	1	M	10
Campbelltown	65-74				F	326
Campbelltown	65-74				M	305
Campbelltown	65-74	0			F	2397
Campbelltown	65-74	0			M	2408
Campbelltown	65-74	1	0	1	F	702
Campbelltown	65-74	1	0	1	M	440
Campbelltown	65-74	1	1	0	F	29
Campbelltown	65-74	1	1	0	M	47
Campbelltown	65-74	1	1	1	F	11
Campbelltown	75-84				F	183
Campbelltown	75-84				M	161
Campbelltown	75-84	0			F	1164
Campbelltown	75-84	0			M	988
Campbelltown	75-84	1	0	1	F	69
Campbelltown	75-84	1	0	1	M	86
Campbelltown	75-84	1	1	0	F	5
Campbelltown	75-84	1	1	0	M	3
Campbelltown	85+				F	127
Campbelltown	85+				M	57
Campbelltown	85+	0			F	381
Campbelltown	85+	0			M	227
Campbelltown	85+	1	0	1	F	5
Canterbury	15-19				F	191
Canterbury	15-19				M	212
Canterbury	15-19	0			F	2165
Canterbury	15-19	0			M	2314
Canterbury	15-19	1	0	1	F	118
Canterbury	15-19	1	0	1	M	63
Canterbury	15-19	1	1	0	F	14
Canterbury	15-19	1	1	0	M	15
Canterbury	15-19	1	1	1	F	3
Canterbury	15-19	1	1	1	M	3
Canterbury	20-24				F	207
Canterbury	20-24				M	214
Canterbury	20-24	0			F	2486
Canterbury	20-24	0			M	2733
Canterbury	20-24	1	0	1	F	105
Canterbury	20-24	1	0	1	M	71
Canterbury	20-24	1	1	0	F	138
Canterbury	20-24	1	1	0	M	34
Canterbury	25-34				F	484
Canterbury	25-34				M	522
Canterbury	25-34	0			F	4222
Canterbury	25-34	0			M	5242
Canterbury	25-34	1	0	1	F	250
Canterbury	25-34	1	0	1	M	144
Canterbury	25-34	1	1	0	F	2147
Canterbury	25-34	1	1	0	M	1238
Canterbury	25-34	1	1	1	F	45
Canterbury	25-34	1	1	1	M	11
Canterbury	35-44				F	419
Canterbury	35-44				M	433
Canterbury	35-44	0			F	2156
Canterbury	35-44	0			M	2960
Canterbury	35-44	1	0	1	F	174
Canterbury	35-44	1	0	1	M	96
Canterbury	35-44	1	1	0	F	3466
Canterbury	35-44	1	1	0	M	2697
Canterbury	35-44	1	1	1	F	104
Canterbury	35-44	1	1	1	M	34
Canterbury	45-54				F	399
Canterbury	45-54				M	379
Canterbury	45-54	0			F	3760
Canterbury	45-54	0			M	3639
Canterbury	45-54	1	0	1	F	289
Canterbury	45-54	1	0	1	M	96
Canterbury	45-54	1	1	0	F	1723
Canterbury	45-54	1	1	0	M	1730
Canterbury	45-54	1	1	1	F	48
Canterbury	45-54	1	1	1	M	23
Canterbury	55-64				F	311
Canterbury	55-64				M	306
Canterbury	55-64	0			F	3598
Canterbury	55-64	0			M	3611
Canterbury	55-64	1	0	1	F	733
Canterbury	55-64	1	0	1	M	203
Canterbury	55-64	1	1	0	F	217
Canterbury	55-64	1	1	0	M	359
Canterbury	55-64	1	1	1	F	19
Canterbury	55-64	1	1	1	M	11
Canterbury	65-74				F	274
Canterbury	65-74				M	261
Canterbury	65-74	0			F	2433
Canterbury	65-74	0			M	2502
Canterbury	65-74	1	0	1	F	732
Canterbury	65-74	1	0	1	M	387
Canterbury	65-74	1	1	0	F	56
Canterbury	65-74	1	1	0	M	69
Canterbury	65-74	1	1	1	F	3
Canterbury	65-74	1	1	1	M	3
Canterbury	75-84				F	196
Canterbury	75-84				M	164
Canterbury	75-84	0			F	2095
Canterbury	75-84	0			M	1785
Canterbury	75-84	1	0	1	F	183
Canterbury	75-84	1	0	1	M	201
Canterbury	75-84	1	1	0	F	10
Canterbury	75-84	1	1	0	M	17
Canterbury	75-84	1	1	1	F	4
Canterbury	85+				F	95
Canterbury	85+				M	73
Canterbury	85+	0			F	958
Canterbury	85+	0			M	702
Canterbury	85+	1	0	1	F	14
Canterbury	85+	1	0	1	M	11
Canterbury	85+	1	1	0	M	7
Castle Hill	15-19				F	143
Castle Hill	15-19				M	144
Castle Hill	15-19	0			F	2624
Castle Hill	15-19	0			M	2826
Castle Hill	15-19	1	0	1	F	210
Castle Hill	15-19	1	0	1	M	140
Castle Hill	15-19	1	1	0	F	4
Castle Hill	15-19	1	1	0	M	7
Castle Hill	15-19	1	1	1	F	5
Castle Hill	15-19	1	1	1	M	3
Castle Hill	20-24				F	73
Castle Hill	20-24				M	87
Castle Hill	20-24	0			F	2035
Castle Hill	20-24	0			M	2420
Castle Hill	20-24	1	0	1	F	149
Castle Hill	20-24	1	0	1	M	89
Castle Hill	20-24	1	1	0	F	43
Castle Hill	20-24	1	1	0	M	27
Castle Hill	20-24	1	1	1	F	4
Castle Hill	25-34				F	176
Castle Hill	25-34				M	163
Castle Hill	25-34	0			F	2054
Castle Hill	25-34	0			M	2653
Castle Hill	25-34	1	0	1	F	168
Castle Hill	25-34	1	0	1	M	94
Castle Hill	25-34	1	1	0	F	1696
Castle Hill	25-34	1	1	0	M	1010
Castle Hill	25-34	1	1	1	F	47
Castle Hill	25-34	1	1	1	M	15
Castle Hill	35-44				F	219
Castle Hill	35-44				M	213
Castle Hill	35-44	0			F	1351
Castle Hill	35-44	0			M	1870
Castle Hill	35-44	1	0	1	F	126
Castle Hill	35-44	1	0	1	M	50
Castle Hill	35-44	1	1	0	F	4607
Castle Hill	35-44	1	1	0	M	3479
Castle Hill	35-44	1	1	1	F	154
Castle Hill	35-44	1	1	1	M	51
Castle Hill	45-54				F	212
Castle Hill	45-54				M	250
Castle Hill	45-54	0			F	3448
Castle Hill	45-54	0			M	3169
Castle Hill	45-54	1	0	1	F	244
Castle Hill	45-54	1	0	1	M	103
Castle Hill	45-54	1	1	0	F	2091
Castle Hill	45-54	1	1	0	M	2166
Castle Hill	45-54	1	1	1	F	61
Castle Hill	45-54	1	1	1	M	44
Castle Hill	55-64				F	145
Castle Hill	55-64				M	166
Castle Hill	55-64	0			F	3162
Castle Hill	55-64	0			M	3520
Castle Hill	55-64	1	0	1	F	1130
Castle Hill	55-64	1	0	1	M	426
Castle Hill	55-64	1	1	0	F	207
Castle Hill	55-64	1	1	0	M	343
Castle Hill	55-64	1	1	1	F	19
Castle Hill	55-64	1	1	1	M	8
Castle Hill	65-74				F	156
Castle Hill	65-74				M	138
Castle Hill	65-74	0			F	2048
Castle Hill	65-74	0			M	2195
Castle Hill	65-74	1	0	1	F	1015
Castle Hill	65-74	1	0	1	M	682
Castle Hill	65-74	1	1	0	F	48
Castle Hill	65-74	1	1	0	M	59
Castle Hill	65-74	1	1	1	F	10
Castle Hill	65-74	1	1	1	M	3
Castle Hill	75-84				F	95
Castle Hill	75-84				M	78
Castle Hill	75-84	0			F	1130
Castle Hill	75-84	0			M	1064
Castle Hill	75-84	1	0	1	F	133
Castle Hill	75-84	1	0	1	M	133
Castle Hill	75-84	1	1	0	F	16
Castle Hill	75-84	1	1	0	M	7
Castle Hill	85+				F	43
Castle Hill	85+				M	34
Castle Hill	85+	0			F	560
Castle Hill	85+	0			M	323
Castle Hill	85+	1	0	1	F	8
Castle Hill	85+	1	0	1	M	7
Castle Hill	85+	1	1	0	F	3
Cessnock	15-19				F	194
Cessnock	15-19				M	239
Cessnock	15-19	0			F	1849
Cessnock	15-19	0			M	2056
Cessnock	15-19	1	0	1	F	230
Cessnock	15-19	1	0	1	M	111
Cessnock	15-19	1	1	0	F	58
Cessnock	15-19	1	1	0	M	19
Cessnock	15-19	1	1	1	M	3
Cessnock	20-24				F	149
Cessnock	20-24				M	290
Cessnock	20-24	0			F	1479
Cessnock	20-24	0			M	1787
Cessnock	20-24	1	0	1	F	199
Cessnock	20-24	1	0	1	M	96
Cessnock	20-24	1	1	0	F	422
Cessnock	20-24	1	1	0	M	185
Cessnock	20-24	1	1	1	F	18
Cessnock	20-24	1	1	1	M	3
Cessnock	25-34				F	356
Cessnock	25-34				M	631
Cessnock	25-34	0			F	1725
Cessnock	25-34	0			M	2283
Cessnock	25-34	1	0	1	F	284
Cessnock	25-34	1	0	1	M	159
Cessnock	25-34	1	1	0	F	2674
Cessnock	25-34	1	1	0	M	1824
Cessnock	25-34	1	1	1	F	166
Cessnock	25-34	1	1	1	M	53
Cessnock	35-44				F	287
Cessnock	35-44				M	555
Cessnock	35-44	0			F	1280
Cessnock	35-44	0			M	1673
Cessnock	35-44	1	0	1	F	241
Cessnock	35-44	1	0	1	M	136
Cessnock	35-44	1	1	0	F	2929
Cessnock	35-44	1	1	0	M	2556
Cessnock	35-44	1	1	1	F	161
Cessnock	35-44	1	1	1	M	83
Cessnock	45-54				F	333
Cessnock	45-54				M	449
Cessnock	45-54	0			F	2769
Cessnock	45-54	0			M	2893
Cessnock	45-54	1	0	1	F	709
Cessnock	45-54	1	0	1	M	248
Cessnock	45-54	1	1	0	F	953
Cessnock	45-54	1	1	0	M	1148
Cessnock	45-54	1	1	1	F	42
Cessnock	45-54	1	1	1	M	34
Cessnock	55-64				F	363
Cessnock	55-64				M	399
Cessnock	55-64	0			F	2990
Cessnock	55-64	0			M	3384
Cessnock	55-64	1	0	1	F	1369
Cessnock	55-64	1	0	1	M	719
Cessnock	55-64	1	1	0	F	72
Cessnock	55-64	1	1	0	M	162
Cessnock	55-64	1	1	1	F	9
Cessnock	55-64	1	1	1	M	4
Cessnock	65-74				F	418
Cessnock	65-74				M	431
Cessnock	65-74	0			F	2552
Cessnock	65-74	0			M	2654
Cessnock	65-74	1	0	1	F	659
Cessnock	65-74	1	0	1	M	487
Cessnock	65-74	1	1	0	F	38
Cessnock	65-74	1	1	0	M	40
Cessnock	65-74	1	1	1	F	3
Cessnock	75-84				F	297
Cessnock	75-84				M	238
Cessnock	75-84	0			F	1446
Cessnock	75-84	0			M	1194
Cessnock	75-84	1	0	1	F	68
Cessnock	75-84	1	0	1	M	70
Cessnock	75-84	1	1	0	F	3
Cessnock	75-84	1	1	0	M	9
Cessnock	85+				F	194
Cessnock	85+				M	87
Cessnock	85+	0			F	740
Cessnock	85+	0			M	383
Cessnock	85+	1	0	1	F	7
Cessnock	85+	1	0	1	M	5
Cessnock	85+	1	1	0	F	3
Charlestown	15-19				F	98
Charlestown	15-19				M	119
Charlestown	15-19	0			F	1769
Charlestown	15-19	0			M	2058
Charlestown	15-19	1	0	1	F	174
Charlestown	15-19	1	0	1	M	114
Charlestown	15-19	1	1	0	F	11
Charlestown	15-19	1	1	0	M	17
Charlestown	15-19	1	1	1	F	3
Charlestown	20-24				F	94
Charlestown	20-24				M	82
Charlestown	20-24	0			F	1625
Charlestown	20-24	0			M	1840
Charlestown	20-24	1	0	1	F	128
Charlestown	20-24	1	0	1	M	74
Charlestown	20-24	1	1	0	F	151
Charlestown	20-24	1	1	0	M	68
Charlestown	20-24	1	1	1	F	14
Charlestown	20-24	1	1	1	M	3
Charlestown	25-34				F	177
Charlestown	25-34				M	200
Charlestown	25-34	0			F	1998
Charlestown	25-34	0			M	2570
Charlestown	25-34	1	0	1	F	253
Charlestown	25-34	1	0	1	M	111
Charlestown	25-34	1	1	0	F	1802
Charlestown	25-34	1	1	0	M	1178
Charlestown	25-34	1	1	1	F	95
Charlestown	25-34	1	1	1	M	31
Charlestown	35-44				F	170
Charlestown	35-44				M	212
Charlestown	35-44	0			F	1121
Charlestown	35-44	0			M	1491
Charlestown	35-44	1	0	1	F	179
Charlestown	35-44	1	0	1	M	92
Charlestown	35-44	1	1	0	F	3167
Charlestown	35-44	1	1	0	M	2582
Charlestown	35-44	1	1	1	F	212
Charlestown	35-44	1	1	1	M	96
Charlestown	45-54				F	206
Charlestown	45-54				M	250
Charlestown	45-54	0			F	2794
Charlestown	45-54	0			M	2722
Charlestown	45-54	1	0	1	F	431
Charlestown	45-54	1	0	1	M	166
Charlestown	45-54	1	1	0	F	1435
Charlestown	45-54	1	1	0	M	1521
Charlestown	45-54	1	1	1	F	58
Charlestown	45-54	1	1	1	M	41
Charlestown	55-64				F	210
Charlestown	55-64				M	233
Charlestown	55-64	0			F	2978
Charlestown	55-64	0			M	3125
Charlestown	55-64	1	0	1	F	1234
Charlestown	55-64	1	0	1	M	535
Charlestown	55-64	1	1	0	F	95
Charlestown	55-64	1	1	0	M	259
Charlestown	55-64	1	1	1	F	9
Charlestown	55-64	1	1	1	M	14
Charlestown	65-74				F	266
Charlestown	65-74				M	222
Charlestown	65-74	0			F	2494
Charlestown	65-74	0			M	2330
Charlestown	65-74	1	0	1	F	1051
Charlestown	65-74	1	0	1	M	672
Charlestown	65-74	1	1	0	F	29
Charlestown	65-74	1	1	0	M	37
Charlestown	65-74	1	1	1	F	5
Charlestown	75-84				F	312
Charlestown	75-84				M	174
Charlestown	75-84	0			F	2014
Charlestown	75-84	0			M	1649
Charlestown	75-84	1	0	1	F	210
Charlestown	75-84	1	0	1	M	160
Charlestown	75-84	1	1	0	F	11
Charlestown	75-84	1	1	0	M	8
Charlestown	85+				F	233
Charlestown	85+				M	113
Charlestown	85+	0			F	1031
Charlestown	85+	0			M	622
Charlestown	85+	1	0	1	F	15
Charlestown	85+	1	0	1	M	5
Charlestown	85+	1	1	0	M	5
Clarence	15-19				F	295
Clarence	15-19				M	342
Clarence	15-19	0			F	1640
Clarence	15-19	0			M	1845
Clarence	15-19	1	0	1	F	182
Clarence	15-19	1	0	1	M	109
Clarence	15-19	1	1	0	F	40
Clarence	15-19	1	1	0	M	17
Clarence	15-19	1	1	1	F	3
Clarence	20-24				F	124
Clarence	20-24				M	185
Clarence	20-24	0			F	942
Clarence	20-24	0			M	1231
Clarence	20-24	1	0	1	F	119
Clarence	20-24	1	0	1	M	91
Clarence	20-24	1	1	0	F	332
Clarence	20-24	1	1	0	M	141
Clarence	20-24	1	1	1	F	8
Clarence	20-24	1	1	1	M	6
Clarence	25-34				F	248
Clarence	25-34				M	355
Clarence	25-34	0			F	954
Clarence	25-34	0			M	1454
Clarence	25-34	1	0	1	F	180
Clarence	25-34	1	0	1	M	129
Clarence	25-34	1	1	0	F	1604
Clarence	25-34	1	1	0	M	1067
Clarence	25-34	1	1	1	F	120
Clarence	25-34	1	1	1	M	37
Clarence	35-44				F	337
Clarence	35-44				M	390
Clarence	35-44	0			F	1123
Clarence	35-44	0			M	1369
Clarence	35-44	1	0	1	F	167
Clarence	35-44	1	0	1	M	102
Clarence	35-44	1	1	0	F	2203
Clarence	35-44	1	1	0	M	1735
Clarence	35-44	1	1	1	F	133
Clarence	35-44	1	1	1	M	68
Clarence	45-54				F	369
Clarence	45-54				M	468
Clarence	45-54	0			F	3034
Clarence	45-54	0			M	2983
Clarence	45-54	1	0	1	F	555
Clarence	45-54	1	0	1	M	228
Clarence	45-54	1	1	0	F	928
Clarence	45-54	1	1	0	M	997
Clarence	45-54	1	1	1	F	58
Clarence	45-54	1	1	1	M	30
Clarence	55-64				F	497
Clarence	55-64				M	516
Clarence	55-64	0			F	4244
Clarence	55-64	0			M	4561
Clarence	55-64	1	0	1	F	1038
Clarence	55-64	1	0	1	M	446
Clarence	55-64	1	1	0	F	101
Clarence	55-64	1	1	0	M	217
