SED_NAME16	Age	HoursHousekeeping	Sex	adults
Baulkham Hills	85+		M	52
Baulkham Hills	85+	0	F	297
Baulkham Hills	85+	0	M	190
Baulkham Hills	85+	<5	F	77
Baulkham Hills	85+	<5	M	36
Baulkham Hills	85+	5-14	F	94
Baulkham Hills	85+	5-14	M	65
Baulkham Hills	85+	15-29	F	52
Baulkham Hills	85+	15-29	M	31
Baulkham Hills	85+	30+	F	32
Baulkham Hills	85+	30+	M	22
Bega	15-19		F	242
Bega	15-19		M	268
Bega	15-19	0	F	487
Bega	15-19	0	M	642
Bega	15-19	<5	F	786
Bega	15-19	<5	M	727
Bega	15-19	5-14	F	195
Bega	15-19	5-14	M	134
Bega	15-19	15-29	F	36
Bega	15-19	15-29	M	20
Bega	15-19	30+	F	12
Bega	15-19	30+	M	18
Bega	20-24		F	106
Bega	20-24		M	122
Bega	20-24	0	F	191
Bega	20-24	0	M	378
Bega	20-24	<5	F	331
Bega	20-24	<5	M	472
Bega	20-24	5-14	F	326
Bega	20-24	5-14	M	218
Bega	20-24	15-29	F	111
Bega	20-24	15-29	M	42
Bega	20-24	30+	F	108
Bega	20-24	30+	M	27
Bega	25-34		F	219
Bega	25-34		M	245
Bega	25-34	0	F	226
Bega	25-34	0	M	513
Bega	25-34	<5	F	396
Bega	25-34	<5	M	701
Bega	25-34	5-14	F	737
Bega	25-34	5-14	M	729
Bega	25-34	15-29	F	438
Bega	25-34	15-29	M	194
Bega	25-34	30+	F	563
Bega	25-34	30+	M	102
Bega	35-44		F	270
Bega	35-44		M	288
Bega	35-44	0	F	247
Bega	35-44	0	M	508
Bega	35-44	<5	F	310
Bega	35-44	<5	M	768
Bega	35-44	5-14	F	1059
Bega	35-44	5-14	M	976
Bega	35-44	15-29	F	791
Bega	35-44	15-29	M	332
Bega	35-44	30+	F	753
Bega	35-44	30+	M	181
Bega	45-54		F	385
Bega	45-54		M	450
Bega	45-54	0	F	441
Bega	45-54	0	M	767
Bega	45-54	<5	F	585
Bega	45-54	<5	M	1055
Bega	45-54	5-14	F	1730
Bega	45-54	5-14	M	1446
Bega	45-54	15-29	F	1049
Bega	45-54	15-29	M	475
Bega	45-54	30+	F	634
Bega	45-54	30+	M	229
Bega	55-64		F	538
Bega	55-64		M	570
Bega	55-64	0	F	789
Bega	55-64	0	M	1123
Bega	55-64	<5	F	642
Bega	55-64	<5	M	1228
Bega	55-64	5-14	F	2104
Bega	55-64	5-14	M	2016
Bega	55-64	15-29	F	1567
Bega	55-64	15-29	M	788
Bega	55-64	30+	F	1052
Bega	55-64	30+	M	448
Bega	65-74		F	656
Bega	65-74		M	650
Bega	65-74	0	F	923
Bega	65-74	0	M	1175
Bega	65-74	<5	F	331
Bega	65-74	<5	M	784
Bega	65-74	5-14	F	1248
Bega	65-74	5-14	M	1602
Bega	65-74	15-29	F	1312
Bega	65-74	15-29	M	977
Bega	65-74	30+	F	1260
Bega	65-74	30+	M	671
Bega	75-84		F	589
Bega	75-84		M	515
Bega	75-84	0	F	784
Bega	75-84	0	M	796
Bega	75-84	<5	F	186
Bega	75-84	<5	M	325
Bega	75-84	5-14	F	465
Bega	75-84	5-14	M	581
Bega	75-84	15-29	F	427
Bega	75-84	15-29	M	385
Bega	75-84	30+	F	540
Bega	75-84	30+	M	310
Bega	85+		F	353
Bega	85+		M	208
Bega	85+	0	F	639
Bega	85+	0	M	349
Bega	85+	<5	F	119
Bega	85+	<5	M	104
Bega	85+	5-14	F	147
Bega	85+	5-14	M	119
Bega	85+	15-29	F	107
Bega	85+	15-29	M	84
Bega	85+	30+	F	93
Bega	85+	30+	M	66
Blacktown	15-19		F	192
Blacktown	15-19		M	202
Blacktown	15-19	0	F	997
Blacktown	15-19	0	M	1259
Blacktown	15-19	<5	F	961
Blacktown	15-19	<5	M	1075
Blacktown	15-19	5-14	F	410
Blacktown	15-19	5-14	M	277
Blacktown	15-19	15-29	F	59
Blacktown	15-19	15-29	M	33
Blacktown	15-19	30+	F	28
Blacktown	15-19	30+	M	13
Blacktown	20-24		F	163
Blacktown	20-24		M	209
Blacktown	20-24	0	F	864
Blacktown	20-24	0	M	1427
Blacktown	20-24	<5	F	889
Blacktown	20-24	<5	M	1050
Blacktown	20-24	5-14	F	697
Blacktown	20-24	5-14	M	473
Blacktown	20-24	15-29	F	181
Blacktown	20-24	15-29	M	69
Blacktown	20-24	30+	F	106
Blacktown	20-24	30+	M	32
Blacktown	25-34		F	429
Blacktown	25-34		M	471
Blacktown	25-34	0	F	1701
Blacktown	25-34	0	M	2681
Blacktown	25-34	<5	F	1307
Blacktown	25-34	<5	M	2269
Blacktown	25-34	5-14	F	1948
Blacktown	25-34	5-14	M	1694
Blacktown	25-34	15-29	F	949
Blacktown	25-34	15-29	M	314
Blacktown	25-34	30+	F	1365
Blacktown	25-34	30+	M	134
Blacktown	35-44		F	329
Blacktown	35-44		M	391
Blacktown	35-44	0	F	1084
Blacktown	35-44	0	M	1834
Blacktown	35-44	<5	F	659
Blacktown	35-44	<5	M	1737
Blacktown	35-44	5-14	F	1584
Blacktown	35-44	5-14	M	1897
Blacktown	35-44	15-29	F	1120
Blacktown	35-44	15-29	M	453
Blacktown	35-44	30+	F	1397
Blacktown	35-44	30+	M	232
Blacktown	45-54		F	296
Blacktown	45-54		M	329
Blacktown	45-54	0	F	1053
Blacktown	45-54	0	M	1555
Blacktown	45-54	<5	F	569
Blacktown	45-54	<5	M	1337
Blacktown	45-54	5-14	F	1507
Blacktown	45-54	5-14	M	1446
Blacktown	45-54	15-29	F	907
Blacktown	45-54	15-29	M	367
Blacktown	45-54	30+	F	831
Blacktown	45-54	30+	M	172
Blacktown	55-64		F	300
Blacktown	55-64		M	300
Blacktown	55-64	0	F	1135
Blacktown	55-64	0	M	1475
Blacktown	55-64	<5	F	509
Blacktown	55-64	<5	M	1072
Blacktown	55-64	5-14	F	1198
Blacktown	55-64	5-14	M	1146
Blacktown	55-64	15-29	F	855
Blacktown	55-64	15-29	M	356
Blacktown	55-64	30+	F	792
Blacktown	55-64	30+	M	191
Blacktown	65-74		F	295
Blacktown	65-74		M	264
Blacktown	65-74	0	F	905
Blacktown	65-74	0	M	1064
Blacktown	65-74	<5	F	239
Blacktown	65-74	<5	M	452
Blacktown	65-74	5-14	F	615
Blacktown	65-74	5-14	M	605
Blacktown	65-74	15-29	F	455
Blacktown	65-74	15-29	M	277
Blacktown	65-74	30+	F	536
Blacktown	65-74	30+	M	178
Blacktown	75-84		F	259
Blacktown	75-84		M	174
Blacktown	75-84	0	F	642
Blacktown	75-84	0	M	530
Blacktown	75-84	<5	F	185
Blacktown	75-84	<5	M	186
Blacktown	75-84	5-14	F	288
Blacktown	75-84	5-14	M	233
Blacktown	75-84	15-29	F	218
Blacktown	75-84	15-29	M	131
Blacktown	75-84	30+	F	252
Blacktown	75-84	30+	M	112
Blacktown	85+		F	125
Blacktown	85+		M	100
Blacktown	85+	0	F	388
Blacktown	85+	0	M	229
Blacktown	85+	<5	F	81
Blacktown	85+	<5	M	50
Blacktown	85+	5-14	F	92
Blacktown	85+	5-14	M	46
Blacktown	85+	15-29	F	58
Blacktown	85+	15-29	M	34
Blacktown	85+	30+	F	37
Blacktown	85+	30+	M	25
Blue Mountains	15-19		F	130
Blue Mountains	15-19		M	137
Blue Mountains	15-19	0	F	599
Blue Mountains	15-19	0	M	734
Blue Mountains	15-19	<5	F	1111
Blue Mountains	15-19	<5	M	1196
Blue Mountains	15-19	5-14	F	230
Blue Mountains	15-19	5-14	M	165
Blue Mountains	15-19	15-29	F	32
Blue Mountains	15-19	15-29	M	19
Blue Mountains	15-19	30+	F	13
Blue Mountains	15-19	30+	M	7
Blue Mountains	20-24		F	90
Blue Mountains	20-24		M	91
Blue Mountains	20-24	0	F	344
Blue Mountains	20-24	0	M	566
Blue Mountains	20-24	<5	F	654
Blue Mountains	20-24	<5	M	777
Blue Mountains	20-24	5-14	F	379
Blue Mountains	20-24	5-14	M	239
Blue Mountains	20-24	15-29	F	74
Blue Mountains	20-24	15-29	M	32
Blue Mountains	20-24	30+	F	58
Blue Mountains	20-24	30+	M	7
Blue Mountains	25-34		F	171
Blue Mountains	25-34		M	175
Blue Mountains	25-34	0	F	278
Blue Mountains	25-34	0	M	576
Blue Mountains	25-34	<5	F	658
Blue Mountains	25-34	<5	M	1150
Blue Mountains	25-34	5-14	F	1054
Blue Mountains	25-34	5-14	M	972
Blue Mountains	25-34	15-29	F	527
Blue Mountains	25-34	15-29	M	201
Blue Mountains	25-34	30+	F	705
Blue Mountains	25-34	30+	M	91
Blue Mountains	35-44		F	193
Blue Mountains	35-44		M	242
Blue Mountains	35-44	0	F	240
Blue Mountains	35-44	0	M	489
Blue Mountains	35-44	<5	F	511
Blue Mountains	35-44	<5	M	1271
Blue Mountains	35-44	5-14	F	1560
Blue Mountains	35-44	5-14	M	1652
Blue Mountains	35-44	15-29	F	1112
Blue Mountains	35-44	15-29	M	415
Blue Mountains	35-44	30+	F	1062
Blue Mountains	35-44	30+	M	179
Blue Mountains	45-54		F	260
Blue Mountains	45-54		M	268
Blue Mountains	45-54	0	F	265
Blue Mountains	45-54	0	M	584
Blue Mountains	45-54	<5	F	661
Blue Mountains	45-54	<5	M	1338
Blue Mountains	45-54	5-14	F	2109
Blue Mountains	45-54	5-14	M	1915
Blue Mountains	45-54	15-29	F	1242
Blue Mountains	45-54	15-29	M	525
Blue Mountains	45-54	30+	F	792
Blue Mountains	45-54	30+	M	197
Blue Mountains	55-64		F	317
Blue Mountains	55-64		M	297
Blue Mountains	55-64	0	F	497
Blue Mountains	55-64	0	M	788
Blue Mountains	55-64	<5	F	714
Blue Mountains	55-64	<5	M	1235
Blue Mountains	55-64	5-14	F	2181
Blue Mountains	55-64	5-14	M	1968
Blue Mountains	55-64	15-29	F	1277
Blue Mountains	55-64	15-29	M	603
Blue Mountains	55-64	30+	F	807
Blue Mountains	55-64	30+	M	263
Blue Mountains	65-74		F	357
Blue Mountains	65-74		M	315
Blue Mountains	65-74	0	F	708
Blue Mountains	65-74	0	M	771
Blue Mountains	65-74	<5	F	346
Blue Mountains	65-74	<5	M	664
Blue Mountains	65-74	5-14	F	1206
Blue Mountains	65-74	5-14	M	1312
Blue Mountains	65-74	15-29	F	1073
Blue Mountains	65-74	15-29	M	621
Blue Mountains	65-74	30+	F	903
Blue Mountains	65-74	30+	M	396
Blue Mountains	75-84		F	257
Blue Mountains	75-84		M	176
Blue Mountains	75-84	0	F	595
Blue Mountains	75-84	0	M	496
Blue Mountains	75-84	<5	F	164
Blue Mountains	75-84	<5	M	206
Blue Mountains	75-84	5-14	F	394
Blue Mountains	75-84	5-14	M	408
Blue Mountains	75-84	15-29	F	325
Blue Mountains	75-84	15-29	M	245
Blue Mountains	75-84	30+	F	366
Blue Mountains	75-84	30+	M	189
Blue Mountains	85+		F	132
Blue Mountains	85+		M	69
Blue Mountains	85+	0	F	521
Blue Mountains	85+	0	M	239
Blue Mountains	85+	<5	F	122
Blue Mountains	85+	<5	M	62
Blue Mountains	85+	5-14	F	123
Blue Mountains	85+	5-14	M	73
Blue Mountains	85+	15-29	F	63
Blue Mountains	85+	15-29	M	44
Blue Mountains	85+	30+	F	69
Blue Mountains	85+	30+	M	30
Cabramatta	15-19		F	203
Cabramatta	15-19		M	219
Cabramatta	15-19	0	F	1311
Cabramatta	15-19	0	M	1658
Cabramatta	15-19	<5	F	1015
Cabramatta	15-19	<5	M	913
Cabramatta	15-19	5-14	F	367
Cabramatta	15-19	5-14	M	252
Cabramatta	15-19	15-29	F	49
Cabramatta	15-19	15-29	M	42
Cabramatta	15-19	30+	F	17
Cabramatta	15-19	30+	M	14
Cabramatta	20-24		F	195
Cabramatta	20-24		M	224
Cabramatta	20-24	0	F	1080
Cabramatta	20-24	0	M	1655
Cabramatta	20-24	<5	F	1038
Cabramatta	20-24	<5	M	1024
Cabramatta	20-24	5-14	F	615
Cabramatta	20-24	5-14	M	379
Cabramatta	20-24	15-29	F	147
Cabramatta	20-24	15-29	M	76
Cabramatta	20-24	30+	F	88
Cabramatta	20-24	30+	M	27
Cabramatta	25-34		F	370
Cabramatta	25-34		M	353
Cabramatta	25-34	0	F	1864
Cabramatta	25-34	0	M	2493
Cabramatta	25-34	<5	F	1105
Cabramatta	25-34	<5	M	1522
Cabramatta	25-34	5-14	F	1200
Cabramatta	25-34	5-14	M	801
Cabramatta	25-34	15-29	F	519
Cabramatta	25-34	15-29	M	165
Cabramatta	25-34	30+	F	709
Cabramatta	25-34	30+	M	84
Cabramatta	35-44		F	334
Cabramatta	35-44		M	310
Cabramatta	35-44	0	F	1628
Cabramatta	35-44	0	M	1991
Cabramatta	35-44	<5	F	539
Cabramatta	35-44	<5	M	1076
Cabramatta	35-44	5-14	F	1106
Cabramatta	35-44	5-14	M	867
Cabramatta	35-44	15-29	F	766
Cabramatta	35-44	15-29	M	228
Cabramatta	35-44	30+	F	1005
Cabramatta	35-44	30+	M	139
Cabramatta	45-54		F	342
Cabramatta	45-54		M	360
Cabramatta	45-54	0	F	1615
Cabramatta	45-54	0	M	2457
Cabramatta	45-54	<5	F	599
Cabramatta	45-54	<5	M	1231
Cabramatta	45-54	5-14	F	1257
Cabramatta	45-54	5-14	M	1063
Cabramatta	45-54	15-29	F	947
Cabramatta	45-54	15-29	M	297
Cabramatta	45-54	30+	F	1111
Cabramatta	45-54	30+	M	217
Cabramatta	55-64		F	320
Cabramatta	55-64		M	325
Cabramatta	55-64	0	F	1525
Cabramatta	55-64	0	M	2044
Cabramatta	55-64	<5	F	569
Cabramatta	55-64	<5	M	1093
Cabramatta	55-64	5-14	F	1184
Cabramatta	55-64	5-14	M	1041
Cabramatta	55-64	15-29	F	883
Cabramatta	55-64	15-29	M	351
Cabramatta	55-64	30+	F	1020
Cabramatta	55-64	30+	M	199
Cabramatta	65-74		F	202
Cabramatta	65-74		M	231
Cabramatta	65-74	0	F	1032
Cabramatta	65-74	0	M	1286
Cabramatta	65-74	<5	F	266
Cabramatta	65-74	<5	M	550
Cabramatta	65-74	5-14	F	555
Cabramatta	65-74	5-14	M	584
Cabramatta	65-74	15-29	F	457
Cabramatta	65-74	15-29	M	230
Cabramatta	65-74	30+	F	461
Cabramatta	65-74	30+	M	138
Cabramatta	75-84		F	148
Cabramatta	75-84		M	138
Cabramatta	75-84	0	F	833
Cabramatta	75-84	0	M	706
Cabramatta	75-84	<5	F	176
Cabramatta	75-84	<5	M	216
Cabramatta	75-84	5-14	F	255
Cabramatta	75-84	5-14	M	213
Cabramatta	75-84	15-29	F	207
Cabramatta	75-84	15-29	M	118
Cabramatta	75-84	30+	F	151
Cabramatta	75-84	30+	M	63
Cabramatta	85+		F	57
Cabramatta	85+		M	67
Cabramatta	85+	0	F	594
Cabramatta	85+	0	M	357
Cabramatta	85+	<5	F	69
Cabramatta	85+	<5	M	54
Cabramatta	85+	5-14	F	51
Cabramatta	85+	5-14	M	49
Cabramatta	85+	15-29	F	32
Cabramatta	85+	15-29	M	29
Cabramatta	85+	30+	F	35
Cabramatta	85+	30+	M	14
Camden	15-19		F	205
Camden	15-19		M	223
Camden	15-19	0	F	1022
Camden	15-19	0	M	1325
Camden	15-19	<5	F	1419
Camden	15-19	<5	M	1257
Camden	15-19	5-14	F	316
Camden	15-19	5-14	M	183
Camden	15-19	15-29	F	31
Camden	15-19	15-29	M	18
Camden	15-19	30+	F	12
Camden	15-19	30+	M	5
Camden	20-24		F	189
Camden	20-24		M	191
Camden	20-24	0	F	745
Camden	20-24	0	M	1146
Camden	20-24	<5	F	1030
Camden	20-24	<5	M	1098
Camden	20-24	5-14	F	567
Camden	20-24	5-14	M	299
Camden	20-24	15-29	F	124
Camden	20-24	15-29	M	43
Camden	20-24	30+	F	90
Camden	20-24	30+	M	20
Camden	25-34		F	375
Camden	25-34		M	390
Camden	25-34	0	F	726
Camden	25-34	0	M	1436
Camden	25-34	<5	F	1188
Camden	25-34	<5	M	2285
Camden	25-34	5-14	F	2213
Camden	25-34	5-14	M	1714
Camden	25-34	15-29	F	1019
Camden	25-34	15-29	M	306
Camden	25-34	30+	F	1243
Camden	25-34	30+	M	98
Camden	35-44		F	336
Camden	35-44		M	374
Camden	35-44	0	F	521
Camden	35-44	0	M	1134
Camden	35-44	<5	F	666
Camden	35-44	<5	M	2124
Camden	35-44	5-14	F	2165
Camden	35-44	5-14	M	2188
Camden	35-44	15-29	F	1578
Camden	35-44	15-29	M	507
Camden	35-44	30+	F	1531
Camden	35-44	30+	M	170
Camden	45-54		F	290
Camden	45-54		M	347
Camden	45-54	0	F	544
Camden	45-54	0	M	1130
Camden	45-54	<5	F	588
Camden	45-54	<5	M	1686
Camden	45-54	5-14	F	2027
Camden	45-54	5-14	M	1835
Camden	45-54	15-29	F	1310
Camden	45-54	15-29	M	377
Camden	45-54	30+	F	933
Camden	45-54	30+	M	163
Camden	55-64		F	270
Camden	55-64		M	247
Camden	55-64	0	F	591
Camden	55-64	0	M	951
Camden	55-64	<5	F	438
Camden	55-64	<5	M	1136
Camden	55-64	5-14	F	1321
Camden	55-64	5-14	M	1267
Camden	55-64	15-29	F	1016
Camden	55-64	15-29	M	358
Camden	55-64	30+	F	781
Camden	55-64	30+	M	144
Camden	65-74		F	265
Camden	65-74		M	264
Camden	65-74	0	F	627
Camden	65-74	0	M	784
Camden	65-74	<5	F	222
Camden	65-74	<5	M	562
Camden	65-74	5-14	F	668
Camden	65-74	5-14	M	742
Camden	65-74	15-29	F	629
Camden	65-74	15-29	M	339
Camden	65-74	30+	F	609
Camden	65-74	30+	M	195
Camden	75-84		F	207
Camden	75-84		M	145
Camden	75-84	0	F	460
Camden	75-84	0	M	430
Camden	75-84	<5	F	125
Camden	75-84	<5	M	178
Camden	75-84	5-14	F	287
Camden	75-84	5-14	M	259
Camden	75-84	15-29	F	189
Camden	75-84	15-29	M	128
Camden	75-84	30+	F	198
Camden	75-84	30+	M	101
Camden	85+		F	181
Camden	85+		M	89
Camden	85+	0	F	397
Camden	85+	0	M	203
Camden	85+	<5	F	73
Camden	85+	<5	M	47
Camden	85+	5-14	F	77
Camden	85+	5-14	M	40
Camden	85+	15-29	F	30
Camden	85+	15-29	M	16
Camden	85+	30+	F	21
Camden	85+	30+	M	14
Campbelltown	15-19		F	268
Campbelltown	15-19		M	265
Campbelltown	15-19	0	F	914
Campbelltown	15-19	0	M	1307
Campbelltown	15-19	<5	F	1066
Campbelltown	15-19	<5	M	992
Campbelltown	15-19	5-14	F	366
Campbelltown	15-19	5-14	M	253
Campbelltown	15-19	15-29	F	54
Campbelltown	15-19	15-29	M	27
Campbelltown	15-19	30+	F	32
Campbelltown	15-19	30+	M	11
Campbelltown	20-24		F	225
Campbelltown	20-24		M	260
Campbelltown	20-24	0	F	823
Campbelltown	20-24	0	M	1211
Campbelltown	20-24	<5	F	890
Campbelltown	20-24	<5	M	1005
Campbelltown	20-24	5-14	F	709
Campbelltown	20-24	5-14	M	397
Campbelltown	20-24	15-29	F	214
Campbelltown	20-24	15-29	M	53
Campbelltown	20-24	30+	F	198
Campbelltown	20-24	30+	M	31
Campbelltown	25-34		F	441
Campbelltown	25-34		M	420
Campbelltown	25-34	0	F	1004
Campbelltown	25-34	0	M	1700
Campbelltown	25-34	<5	F	1072
Campbelltown	25-34	<5	M	1777
Campbelltown	25-34	5-14	F	1572
Campbelltown	25-34	5-14	M	1285
Campbelltown	25-34	15-29	F	802
Campbelltown	25-34	15-29	M	231
Campbelltown	25-34	30+	F	1078
Campbelltown	25-34	30+	M	113
Campbelltown	35-44		F	376
Campbelltown	35-44		M	372
Campbelltown	35-44	0	F	816
Campbelltown	35-44	0	M	1358
Campbelltown	35-44	<5	F	562
Campbelltown	35-44	<5	M	1323
Campbelltown	35-44	5-14	F	1415
Campbelltown	35-44	5-14	M	1321
Campbelltown	35-44	15-29	F	938
Campbelltown	35-44	15-29	M	324
Campbelltown	35-44	30+	F	1170
Campbelltown	35-44	30+	M	195
Campbelltown	45-54		F	328
Campbelltown	45-54		M	321
Campbelltown	45-54	0	F	826
Campbelltown	45-54	0	M	1190
Campbelltown	45-54	<5	F	568
Campbelltown	45-54	<5	M	1186
Campbelltown	45-54	5-14	F	1492
Campbelltown	45-54	5-14	M	1328
Campbelltown	45-54	15-29	F	970
Campbelltown	45-54	15-29	M	302
Campbelltown	45-54	30+	F	770
Campbelltown	45-54	30+	M	196
Campbelltown	55-64		F	356
Campbelltown	55-64		M	318
Campbelltown	55-64	0	F	939
Campbelltown	55-64	0	M	1217
Campbelltown	55-64	<5	F	512
Campbelltown	55-64	<5	M	1035
Campbelltown	55-64	5-14	F	1349
Campbelltown	55-64	5-14	M	1197
Campbelltown	55-64	15-29	F	868
Campbelltown	55-64	15-29	M	369
Campbelltown	55-64	30+	F	754
Campbelltown	55-64	30+	M	171
Campbelltown	65-74		F	380
Campbelltown	65-74		M	332
Campbelltown	65-74	0	F	849
Campbelltown	65-74	0	M	1036
Campbelltown	65-74	<5	F	275
Campbelltown	65-74	<5	M	509
Campbelltown	65-74	5-14	F	696
Campbelltown	65-74	5-14	M	736
Campbelltown	65-74	15-29	F	641
Campbelltown	65-74	15-29	M	354
Campbelltown	65-74	30+	F	613
Campbelltown	65-74	30+	M	238
Campbelltown	75-84		F	206
Campbelltown	75-84		M	188
Campbelltown	75-84	0	F	478
Campbelltown	75-84	0	M	429
Campbelltown	75-84	<5	F	149
Campbelltown	75-84	<5	M	184
Campbelltown	75-84	5-14	F	262
Campbelltown	75-84	5-14	M	214
Campbelltown	75-84	15-29	F	175
Campbelltown	75-84	15-29	M	141
Campbelltown	75-84	30+	F	151
Campbelltown	75-84	30+	M	89
Campbelltown	85+		F	134
Campbelltown	85+		M	56
Campbelltown	85+	0	F	223
Campbelltown	85+	0	M	127
Campbelltown	85+	<5	F	49
Campbelltown	85+	<5	M	32
Campbelltown	85+	5-14	F	58
Campbelltown	85+	5-14	M	42
Campbelltown	85+	15-29	F	28
Campbelltown	85+	15-29	M	13
Campbelltown	85+	30+	F	32
Campbelltown	85+	30+	M	11
Canterbury	15-19		F	189
Canterbury	15-19		M	204
Canterbury	15-19	0	F	976
Canterbury	15-19	0	M	1307
Canterbury	15-19	<5	F	993
Canterbury	15-19	<5	M	884
Canterbury	15-19	5-14	F	276
Canterbury	15-19	5-14	M	178
Canterbury	15-19	15-29	F	30
Canterbury	15-19	15-29	M	23
Canterbury	15-19	30+	F	12
Canterbury	15-19	30+	M	12
Canterbury	20-24		F	224
Canterbury	20-24		M	217
Canterbury	20-24	0	F	1056
Canterbury	20-24	0	M	1479
Canterbury	20-24	<5	F	965
Canterbury	20-24	<5	M	968
Canterbury	20-24	5-14	F	494
Canterbury	20-24	5-14	M	324
Canterbury	20-24	15-29	F	132
Canterbury	20-24	15-29	M	50
Canterbury	20-24	30+	F	79
Canterbury	20-24	30+	M	16
Canterbury	25-34		F	506
Canterbury	25-34		M	542
Canterbury	25-34	0	F	1759
Canterbury	25-34	0	M	2664
Canterbury	25-34	<5	F	1595
Canterbury	25-34	<5	M	2263
Canterbury	25-34	5-14	F	1731
Canterbury	25-34	5-14	M	1370
Canterbury	25-34	15-29	F	735
Canterbury	25-34	15-29	M	208
Canterbury	25-34	30+	F	828
Canterbury	25-34	30+	M	102
Canterbury	35-44		F	434
Canterbury	35-44		M	482
Canterbury	35-44	0	F	1080
Canterbury	35-44	0	M	1769
Canterbury	35-44	<5	F	821
Canterbury	35-44	<5	M	1846
Canterbury	35-44	5-14	F	1668
Canterbury	35-44	5-14	M	1546
Canterbury	35-44	15-29	F	1098
Canterbury	35-44	15-29	M	424
Canterbury	35-44	30+	F	1221
Canterbury	35-44	30+	M	163
Canterbury	45-54		F	415
Canterbury	45-54		M	404
Canterbury	45-54	0	F	1154
Canterbury	45-54	0	M	1723
Canterbury	45-54	<5	F	702
Canterbury	45-54	<5	M	1676
Canterbury	45-54	5-14	F	1803
Canterbury	45-54	5-14	M	1509
Canterbury	45-54	15-29	F	1152
Canterbury	45-54	15-29	M	376
Canterbury	45-54	30+	F	998
Canterbury	45-54	30+	M	177
Canterbury	55-64		F	323
Canterbury	55-64		M	307
Canterbury	55-64	0	F	1153
Canterbury	55-64	0	M	1531
Canterbury	55-64	<5	F	549
Canterbury	55-64	<5	M	1063
Canterbury	55-64	5-14	F	1241
Canterbury	55-64	5-14	M	1103
Canterbury	55-64	15-29	F	871
Canterbury	55-64	15-29	M	315
Canterbury	55-64	30+	F	736
Canterbury	55-64	30+	M	163
Canterbury	65-74		F	300
Canterbury	65-74		M	279
Canterbury	65-74	0	F	883
Canterbury	65-74	0	M	1180
Canterbury	65-74	<5	F	306
Canterbury	65-74	<5	M	612
Canterbury	65-74	5-14	F	820
Canterbury	65-74	5-14	M	728
Canterbury	65-74	15-29	F	615
Canterbury	65-74	15-29	M	275
Canterbury	65-74	30+	F	584
Canterbury	65-74	30+	M	147
Canterbury	75-84		F	208
Canterbury	75-84		M	181
Canterbury	75-84	0	F	813
Canterbury	75-84	0	M	887
Canterbury	75-84	<5	F	308
Canterbury	75-84	<5	M	308
Canterbury	75-84	5-14	F	500
Canterbury	75-84	5-14	M	457
Canterbury	75-84	15-29	F	346
Canterbury	75-84	15-29	M	208
Canterbury	75-84	30+	F	309
Canterbury	75-84	30+	M	118
Canterbury	85+		F	96
Canterbury	85+		M	77
Canterbury	85+	0	F	566
Canterbury	85+	0	M	427
Canterbury	85+	<5	F	142
Canterbury	85+	<5	M	108
Canterbury	85+	5-14	F	128
Canterbury	85+	5-14	M	99
Canterbury	85+	15-29	F	75
Canterbury	85+	15-29	M	36
Canterbury	85+	30+	F	60
Canterbury	85+	30+	M	32
Castle Hill	15-19		F	135
Castle Hill	15-19		M	143
Castle Hill	15-19	0	F	1040
Castle Hill	15-19	0	M	1262
Castle Hill	15-19	<5	F	1514
Castle Hill	15-19	<5	M	1497
Castle Hill	15-19	5-14	F	265
Castle Hill	15-19	5-14	M	197
Castle Hill	15-19	15-29	F	25
Castle Hill	15-19	15-29	M	6
Castle Hill	15-19	30+	F	9
Castle Hill	15-19	30+	M	6
Castle Hill	20-24		F	79
Castle Hill	20-24		M	88
Castle Hill	20-24	0	F	674
Castle Hill	20-24	0	M	1123
Castle Hill	20-24	<5	F	1106
Castle Hill	20-24	<5	M	1097
Castle Hill	20-24	5-14	F	380
Castle Hill	20-24	5-14	M	273
Castle Hill	20-24	15-29	F	53
Castle Hill	20-24	15-29	M	27
Castle Hill	20-24	30+	F	25
Castle Hill	20-24	30+	M	7
Castle Hill	25-34		F	169
Castle Hill	25-34		M	167
Castle Hill	25-34	0	F	658
Castle Hill	25-34	0	M	1106
Castle Hill	25-34	<5	F	1022
Castle Hill	25-34	<5	M	1574
Castle Hill	25-34	5-14	F	1099
Castle Hill	25-34	5-14	M	906
Castle Hill	25-34	15-29	F	550
Castle Hill	25-34	15-29	M	136
Castle Hill	25-34	30+	F	644
Castle Hill	25-34	30+	M	44
Castle Hill	35-44		F	221
Castle Hill	35-44		M	218
Castle Hill	35-44	0	F	498
Castle Hill	35-44	0	M	904
Castle Hill	35-44	<5	F	575
Castle Hill	35-44	<5	M	1881
Castle Hill	35-44	5-14	F	1979
Castle Hill	35-44	5-14	M	2056
Castle Hill	35-44	15-29	F	1603
Castle Hill	35-44	15-29	M	464
Castle Hill	35-44	30+	F	1584
Castle Hill	35-44	30+	M	159
Castle Hill	45-54		F	204
Castle Hill	45-54		M	252
Castle Hill	45-54	0	F	508
Castle Hill	45-54	0	M	916
Castle Hill	45-54	<5	F	575
Castle Hill	45-54	<5	M	1897
Castle Hill	45-54	5-14	F	2116
Castle Hill	45-54	5-14	M	2061
Castle Hill	45-54	15-29	F	1551
Castle Hill	45-54	15-29	M	463
Castle Hill	45-54	30+	F	1091
