SED_NAME16	AgeChild	CoupleFamily	ParentsBornAus	children
Wagga Wagga	10-12	0	Mother only	26
Wagga Wagga	10-12	0	Neither	22
Wagga Wagga	10-12	1		7
Wagga Wagga	10-12	1	Both	1790
Wagga Wagga	10-12	1	Father only	65
Wagga Wagga	10-12	1	Mother only	96
Wagga Wagga	10-12	1	Neither	197
Wagga Wagga	13-14	0		14
Wagga Wagga	13-14	0	Both	411
Wagga Wagga	13-14	0	Father only	15
Wagga Wagga	13-14	0	Mother only	15
Wagga Wagga	13-14	0	Neither	18
Wagga Wagga	13-14	1		5
Wagga Wagga	13-14	1	Both	1180
Wagga Wagga	13-14	1	Father only	51
Wagga Wagga	13-14	1	Mother only	54
Wagga Wagga	13-14	1	Neither	117
Wagga Wagga	15-17	0		6
Wagga Wagga	15-17	0	Both	509
Wagga Wagga	15-17	0	Father only	20
Wagga Wagga	15-17	0	Mother only	30
Wagga Wagga	15-17	0	Neither	23
Wagga Wagga	15-17	1		7
Wagga Wagga	15-17	1	Both	1425
Wagga Wagga	15-17	1	Father only	70
Wagga Wagga	15-17	1	Mother only	64
Wagga Wagga	15-17	1	Neither	145
Wagga Wagga	18-20	0	Both	71
Wagga Wagga	18-20	0	Mother only	8
Wagga Wagga	18-20	0	Neither	10
Wagga Wagga	18-20	1	Both	302
Wagga Wagga	18-20	1	Father only	9
Wagga Wagga	18-20	1	Mother only	17
Wagga Wagga	18-20	1	Neither	49
Wagga Wagga	21-24	0	Both	24
Wagga Wagga	21-24	0	Father only	3
Wagga Wagga	21-24	0	Neither	5
Wagga Wagga	21-24	1	Both	95
Wagga Wagga	21-24	1	Mother only	6
Wagga Wagga	21-24	1	Neither	11
Wakehurst	0-4	0		14
Wakehurst	0-4	0	Both	116
Wakehurst	0-4	0	Father only	31
Wakehurst	0-4	0	Mother only	45
Wakehurst	0-4	0	Neither	47
Wakehurst	0-4	1		5
Wakehurst	0-4	1	Both	2080
Wakehurst	0-4	1	Father only	662
Wakehurst	0-4	1	Mother only	620
Wakehurst	0-4	1	Neither	1134
Wakehurst	5-9	0		17
Wakehurst	5-9	0	Both	230
Wakehurst	5-9	0	Father only	77
Wakehurst	5-9	0	Mother only	103
Wakehurst	5-9	0	Neither	95
Wakehurst	5-9	1		12
Wakehurst	5-9	1	Both	2278
Wakehurst	5-9	1	Father only	659
Wakehurst	5-9	1	Mother only	667
Wakehurst	5-9	1	Neither	1282
Wakehurst	10-12	0		5
Wakehurst	10-12	0	Both	161
Wakehurst	10-12	0	Father only	41
Wakehurst	10-12	0	Mother only	63
Wakehurst	10-12	0	Neither	76
Wakehurst	10-12	1		3
Wakehurst	10-12	1	Both	1212
Wakehurst	10-12	1	Father only	311
Wakehurst	10-12	1	Mother only	408
Wakehurst	10-12	1	Neither	698
Wakehurst	13-14	0	Both	139
Wakehurst	13-14	0	Father only	39
Wakehurst	13-14	0	Mother only	50
Wakehurst	13-14	0	Neither	57
Wakehurst	13-14	1	Both	804
Wakehurst	13-14	1	Father only	178
Wakehurst	13-14	1	Mother only	221
Wakehurst	13-14	1	Neither	449
Wakehurst	15-17	0		3
Wakehurst	15-17	0	Both	189
Wakehurst	15-17	0	Father only	55
Wakehurst	15-17	0	Mother only	63
Wakehurst	15-17	0	Neither	111
Wakehurst	15-17	1		6
Wakehurst	15-17	1	Both	1040
Wakehurst	15-17	1	Father only	259
Wakehurst	15-17	1	Mother only	269
Wakehurst	15-17	1	Neither	630
Wakehurst	18-20	0		3
Wakehurst	18-20	0	Both	82
Wakehurst	18-20	0	Father only	27
Wakehurst	18-20	0	Mother only	31
Wakehurst	18-20	0	Neither	62
Wakehurst	18-20	1		3
Wakehurst	18-20	1	Both	427
Wakehurst	18-20	1	Father only	124
Wakehurst	18-20	1	Mother only	121
Wakehurst	18-20	1	Neither	376
Wakehurst	21-24	0		3
Wakehurst	21-24	0	Both	40
Wakehurst	21-24	0	Father only	12
Wakehurst	21-24	0	Mother only	22
Wakehurst	21-24	0	Neither	50
Wakehurst	21-24	1	Both	175
Wakehurst	21-24	1	Father only	57
Wakehurst	21-24	1	Mother only	46
Wakehurst	21-24	1	Neither	183
Wallsend	0-4	0		38
Wallsend	0-4	0	Both	670
Wallsend	0-4	0	Father only	24
Wallsend	0-4	0	Mother only	64
Wallsend	0-4	0	Neither	39
Wallsend	0-4	1		28
Wallsend	0-4	1	Both	2869
Wallsend	0-4	1	Father only	288
Wallsend	0-4	1	Mother only	243
Wallsend	0-4	1	Neither	618
Wallsend	5-9	0		17
Wallsend	5-9	0	Both	848
Wallsend	5-9	0	Father only	46
Wallsend	5-9	0	Mother only	73
Wallsend	5-9	0	Neither	58
Wallsend	5-9	1		13
Wallsend	5-9	1	Both	2694
Wallsend	5-9	1	Father only	220
Wallsend	5-9	1	Mother only	214
Wallsend	5-9	1	Neither	526
Wallsend	10-12	0		28
Wallsend	10-12	0	Both	531
Wallsend	10-12	0	Father only	38
Wallsend	10-12	0	Mother only	53
Wallsend	10-12	0	Neither	42
Wallsend	10-12	1		10
Wallsend	10-12	1	Both	1544
Wallsend	10-12	1	Father only	110
Wallsend	10-12	1	Mother only	138
Wallsend	10-12	1	Neither	224
Wallsend	13-14	0		6
Wallsend	13-14	0	Both	383
Wallsend	13-14	0	Father only	23
Wallsend	13-14	0	Mother only	33
Wallsend	13-14	0	Neither	28
Wallsend	13-14	1		3
Wallsend	13-14	1	Both	933
Wallsend	13-14	1	Father only	68
Wallsend	13-14	1	Mother only	73
Wallsend	13-14	1	Neither	118
Wallsend	15-17	0		14
Wallsend	15-17	0	Both	463
Wallsend	15-17	0	Father only	43
Wallsend	15-17	0	Mother only	54
Wallsend	15-17	0	Neither	49
Wallsend	15-17	1		6
Wallsend	15-17	1	Both	1268
Wallsend	15-17	1	Father only	97
Wallsend	15-17	1	Mother only	93
Wallsend	15-17	1	Neither	179
Wallsend	18-20	0		6
Wallsend	18-20	0	Both	143
Wallsend	18-20	0	Father only	15
Wallsend	18-20	0	Mother only	17
Wallsend	18-20	0	Neither	19
Wallsend	18-20	1	Both	407
Wallsend	18-20	1	Father only	44
Wallsend	18-20	1	Mother only	43
Wallsend	18-20	1	Neither	79
Wallsend	21-24	0	Both	67
Wallsend	21-24	0	Father only	6
Wallsend	21-24	0	Mother only	6
Wallsend	21-24	0	Neither	19
Wallsend	21-24	1	Both	207
Wallsend	21-24	1	Father only	16
Wallsend	21-24	1	Mother only	20
Wallsend	21-24	1	Neither	38
Willoughby	0-4	0		4
Willoughby	0-4	0	Both	54
Willoughby	0-4	0	Father only	28
Willoughby	0-4	0	Mother only	46
Willoughby	0-4	0	Neither	111
Willoughby	0-4	1		20
Willoughby	0-4	1	Both	1808
Willoughby	0-4	1	Father only	674
Willoughby	0-4	1	Mother only	559
Willoughby	0-4	1	Neither	2077
Willoughby	5-9	0		6
Willoughby	5-9	0	Both	166
Willoughby	5-9	0	Father only	59
Willoughby	5-9	0	Mother only	56
Willoughby	5-9	0	Neither	228
Willoughby	5-9	1		17
Willoughby	5-9	1	Both	1774
Willoughby	5-9	1	Father only	641
Willoughby	5-9	1	Mother only	580
Willoughby	5-9	1	Neither	1955
Willoughby	10-12	0		9
Willoughby	10-12	0	Both	117
Willoughby	10-12	0	Father only	35
Willoughby	10-12	0	Mother only	53
Willoughby	10-12	0	Neither	164
Willoughby	10-12	1		12
Willoughby	10-12	1	Both	961
Willoughby	10-12	1	Father only	285
Willoughby	10-12	1	Mother only	321
Willoughby	10-12	1	Neither	815
Willoughby	13-14	0		7
Willoughby	13-14	0	Both	74
Willoughby	13-14	0	Father only	29
Willoughby	13-14	0	Mother only	37
Willoughby	13-14	0	Neither	127
Willoughby	13-14	1		7
Willoughby	13-14	1	Both	553
Willoughby	13-14	1	Father only	152
Willoughby	13-14	1	Mother only	157
Willoughby	13-14	1	Neither	463
Willoughby	15-17	0	Both	109
Willoughby	15-17	0	Father only	41
Willoughby	15-17	0	Mother only	59
Willoughby	15-17	0	Neither	201
Willoughby	15-17	1		6
Willoughby	15-17	1	Both	703
Willoughby	15-17	1	Father only	200
Willoughby	15-17	1	Mother only	235
Willoughby	15-17	1	Neither	675
Willoughby	18-20	0	Both	77
Willoughby	18-20	0	Father only	26
Willoughby	18-20	0	Mother only	26
Willoughby	18-20	0	Neither	158
Willoughby	18-20	1	Both	363
Willoughby	18-20	1	Father only	113
Willoughby	18-20	1	Mother only	133
Willoughby	18-20	1	Neither	450
Willoughby	21-24	0		5
Willoughby	21-24	0	Both	43
Willoughby	21-24	0	Father only	9
Willoughby	21-24	0	Mother only	24
Willoughby	21-24	0	Neither	110
Willoughby	21-24	1		4
Willoughby	21-24	1	Both	231
Willoughby	21-24	1	Father only	63
Willoughby	21-24	1	Mother only	76
Willoughby	21-24	1	Neither	240
Wollondilly	0-4	0		24
Wollondilly	0-4	0	Both	429
Wollondilly	0-4	0	Father only	21
Wollondilly	0-4	0	Mother only	56
Wollondilly	0-4	0	Neither	11
Wollondilly	0-4	1		25
Wollondilly	0-4	1	Both	2979
Wollondilly	0-4	1	Father only	244
Wollondilly	0-4	1	Mother only	269
Wollondilly	0-4	1	Neither	167
Wollondilly	5-9	0		24
Wollondilly	5-9	0	Both	552
Wollondilly	5-9	0	Father only	44
Wollondilly	5-9	0	Mother only	66
Wollondilly	5-9	0	Neither	24
Wollondilly	5-9	1		34
Wollondilly	5-9	1	Both	3324
Wollondilly	5-9	1	Father only	315
Wollondilly	5-9	1	Mother only	351
Wollondilly	5-9	1	Neither	212
Wollondilly	10-12	0		4
Wollondilly	10-12	0	Both	376
Wollondilly	10-12	0	Father only	36
Wollondilly	10-12	0	Mother only	48
Wollondilly	10-12	0	Neither	19
Wollondilly	10-12	1		15
Wollondilly	10-12	1	Both	1922
Wollondilly	10-12	1	Father only	151
Wollondilly	10-12	1	Mother only	186
Wollondilly	10-12	1	Neither	145
Wollondilly	13-14	0		8
Wollondilly	13-14	0	Both	250
Wollondilly	13-14	0	Father only	20
Wollondilly	13-14	0	Mother only	50
Wollondilly	13-14	0	Neither	17
Wollondilly	13-14	1		10
Wollondilly	13-14	1	Both	1237
Wollondilly	13-14	1	Father only	120
Wollondilly	13-14	1	Mother only	151
Wollondilly	13-14	1	Neither	83
Wollondilly	15-17	0		8
Wollondilly	15-17	0	Both	347
Wollondilly	15-17	0	Father only	53
Wollondilly	15-17	0	Mother only	79
Wollondilly	15-17	0	Neither	26
Wollondilly	15-17	1		6
Wollondilly	15-17	1	Both	1475
Wollondilly	15-17	1	Father only	127
Wollondilly	15-17	1	Mother only	194
Wollondilly	15-17	1	Neither	123
Wollondilly	18-20	0	Both	93
Wollondilly	18-20	0	Father only	16
Wollondilly	18-20	0	Mother only	12
Wollondilly	18-20	0	Neither	10
Wollondilly	18-20	1	Both	411
Wollondilly	18-20	1	Father only	52
Wollondilly	18-20	1	Mother only	63
Wollondilly	18-20	1	Neither	62
Wollondilly	21-24	0		3
Wollondilly	21-24	0	Both	30
Wollondilly	21-24	0	Father only	4
Wollondilly	21-24	0	Mother only	3
Wollondilly	21-24	1	Both	188
Wollondilly	21-24	1	Father only	15
Wollondilly	21-24	1	Mother only	25
Wollondilly	21-24	1	Neither	24
Wollongong	0-4	0		37
Wollongong	0-4	0	Both	536
Wollongong	0-4	0	Father only	27
Wollongong	0-4	0	Mother only	73
Wollongong	0-4	0	Neither	47
Wollongong	0-4	1		21
Wollongong	0-4	1	Both	1980
Wollongong	0-4	1	Father only	300
Wollongong	0-4	1	Mother only	292
Wollongong	0-4	1	Neither	750
Wollongong	5-9	0		25
Wollongong	5-9	0	Both	671
Wollongong	5-9	0	Father only	44
Wollongong	5-9	0	Mother only	103
Wollongong	5-9	0	Neither	76
Wollongong	5-9	1		30
Wollongong	5-9	1	Both	1912
Wollongong	5-9	1	Father only	281
Wollongong	5-9	1	Mother only	296
Wollongong	5-9	1	Neither	688
Wollongong	10-12	0		19
Wollongong	10-12	0	Both	402
Wollongong	10-12	0	Father only	35
Wollongong	10-12	0	Mother only	69
Wollongong	10-12	0	Neither	80
Wollongong	10-12	1		15
Wollongong	10-12	1	Both	1046
Wollongong	10-12	1	Father only	159
Wollongong	10-12	1	Mother only	162
Wollongong	10-12	1	Neither	317
Wollongong	13-14	0		16
Wollongong	13-14	0	Both	264
Wollongong	13-14	0	Father only	22
Wollongong	13-14	0	Mother only	58
Wollongong	13-14	0	Neither	60
Wollongong	13-14	1		9
Wollongong	13-14	1	Both	671
Wollongong	13-14	1	Father only	106
Wollongong	13-14	1	Mother only	124
Wollongong	13-14	1	Neither	177
Wollongong	15-17	0		14
Wollongong	15-17	0	Both	357
Wollongong	15-17	0	Father only	41
Wollongong	15-17	0	Mother only	97
Wollongong	15-17	0	Neither	111
Wollongong	15-17	1		11
Wollongong	15-17	1	Both	831
Wollongong	15-17	1	Father only	127
Wollongong	15-17	1	Mother only	181
Wollongong	15-17	1	Neither	305
Wollongong	18-20	0		8
Wollongong	18-20	0	Both	133
Wollongong	18-20	0	Father only	24
Wollongong	18-20	0	Mother only	36
Wollongong	18-20	0	Neither	61
Wollongong	18-20	1	Both	347
Wollongong	18-20	1	Father only	47
Wollongong	18-20	1	Mother only	90
Wollongong	18-20	1	Neither	182
Wollongong	21-24	0		3
Wollongong	21-24	0	Both	53
Wollongong	21-24	0	Father only	10
Wollongong	21-24	0	Mother only	13
Wollongong	21-24	0	Neither	45
Wollongong	21-24	1	Both	151
Wollongong	21-24	1	Father only	26
Wollongong	21-24	1	Mother only	52
Wollongong	21-24	1	Neither	124
Wyong	0-4	0		55
Wyong	0-4	0	Both	892
Wyong	0-4	0	Father only	39
Wyong	0-4	0	Mother only	87
Wyong	0-4	0	Neither	19
Wyong	0-4	1		17
Wyong	0-4	1	Both	2707
Wyong	0-4	1	Father only	223
Wyong	0-4	1	Mother only	274
Wyong	0-4	1	Neither	243
Wyong	5-9	0		36
Wyong	5-9	0	Both	1058
Wyong	5-9	0	Father only	57
Wyong	5-9	0	Mother only	119
Wyong	5-9	0	Neither	58
Wyong	5-9	1		20
Wyong	5-9	1	Both	2801
Wyong	5-9	1	Father only	256
Wyong	5-9	1	Mother only	296
Wyong	5-9	1	Neither	274
Wyong	10-12	0		22
Wyong	10-12	0	Both	707
Wyong	10-12	0	Father only	53
Wyong	10-12	0	Mother only	66
Wyong	10-12	0	Neither	33
Wyong	10-12	1		16
Wyong	10-12	1	Both	1595
Wyong	10-12	1	Father only	156
Wyong	10-12	1	Mother only	173
Wyong	10-12	1	Neither	160
Wyong	13-14	0		9
Wyong	13-14	0	Both	451
Wyong	13-14	0	Father only	28
Wyong	13-14	0	Mother only	48
Wyong	13-14	0	Neither	29
Wyong	13-14	1		11
Wyong	13-14	1	Both	1046
Wyong	13-14	1	Father only	98
Wyong	13-14	1	Mother only	117
Wyong	13-14	1	Neither	129
Wyong	15-17	0		19
Wyong	15-17	0	Both	536
Wyong	15-17	0	Father only	46
Wyong	15-17	0	Mother only	64
Wyong	15-17	0	Neither	40
Wyong	15-17	1		14
Wyong	15-17	1	Both	1239
Wyong	15-17	1	Father only	128
Wyong	15-17	1	Mother only	168
Wyong	15-17	1	Neither	149
Wyong	18-20	0		6
Wyong	18-20	0	Both	138
Wyong	18-20	0	Father only	3
Wyong	18-20	0	Mother only	20
Wyong	18-20	0	Neither	15
Wyong	18-20	1	Both	361
Wyong	18-20	1	Father only	34
Wyong	18-20	1	Mother only	49
Wyong	18-20	1	Neither	56
Wyong	21-24	0	Both	50
Wyong	21-24	0	Father only	5
Wyong	21-24	0	Mother only	3
Wyong	21-24	0	Neither	8
Wyong	21-24	1	Both	144
Wyong	21-24	1	Father only	16
Wyong	21-24	1	Mother only	25
Wyong	21-24	1	Neither	29
Albert Park (Southern Metropolitan)	0-4	0		9
Albert Park (Southern Metropolitan)	0-4	0	Both	85
Albert Park (Southern Metropolitan)	0-4	0	Father only	29
Albert Park (Southern Metropolitan)	0-4	0	Mother only	28
Albert Park (Southern Metropolitan)	0-4	0	Neither	75
Albert Park (Southern Metropolitan)	0-4	1		10
Albert Park (Southern Metropolitan)	0-4	1	Both	1165
Albert Park (Southern Metropolitan)	0-4	1	Father only	379
Albert Park (Southern Metropolitan)	0-4	1	Mother only	309
Albert Park (Southern Metropolitan)	0-4	1	Neither	895
Albert Park (Southern Metropolitan)	5-9	0		19
Albert Park (Southern Metropolitan)	5-9	0	Both	135
Albert Park (Southern Metropolitan)	5-9	0	Father only	40
Albert Park (Southern Metropolitan)	5-9	0	Mother only	47
Albert Park (Southern Metropolitan)	5-9	0	Neither	115
Albert Park (Southern Metropolitan)	5-9	1		6
Albert Park (Southern Metropolitan)	5-9	1	Both	913
Albert Park (Southern Metropolitan)	5-9	1	Father only	220
Albert Park (Southern Metropolitan)	5-9	1	Mother only	211
Albert Park (Southern Metropolitan)	5-9	1	Neither	412
Albert Park (Southern Metropolitan)	10-12	0		5
Albert Park (Southern Metropolitan)	10-12	0	Both	98
Albert Park (Southern Metropolitan)	10-12	0	Father only	31
Albert Park (Southern Metropolitan)	10-12	0	Mother only	33
Albert Park (Southern Metropolitan)	10-12	0	Neither	54
Albert Park (Southern Metropolitan)	10-12	1		6
Albert Park (Southern Metropolitan)	10-12	1	Both	494
Albert Park (Southern Metropolitan)	10-12	1	Father only	110
Albert Park (Southern Metropolitan)	10-12	1	Mother only	101
Albert Park (Southern Metropolitan)	10-12	1	Neither	158
Albert Park (Southern Metropolitan)	13-14	0		4
Albert Park (Southern Metropolitan)	13-14	0	Both	86
Albert Park (Southern Metropolitan)	13-14	0	Father only	14
Albert Park (Southern Metropolitan)	13-14	0	Mother only	32
Albert Park (Southern Metropolitan)	13-14	0	Neither	41
Albert Park (Southern Metropolitan)	13-14	1	Both	286
Albert Park (Southern Metropolitan)	13-14	1	Father only	52
Albert Park (Southern Metropolitan)	13-14	1	Mother only	66
Albert Park (Southern Metropolitan)	13-14	1	Neither	94
Albert Park (Southern Metropolitan)	15-17	0		3
Albert Park (Southern Metropolitan)	15-17	0	Both	117
Albert Park (Southern Metropolitan)	15-17	0	Father only	28
Albert Park (Southern Metropolitan)	15-17	0	Mother only	34
Albert Park (Southern Metropolitan)	15-17	0	Neither	90
Albert Park (Southern Metropolitan)	15-17	1	Both	356
Albert Park (Southern Metropolitan)	15-17	1	Father only	69
Albert Park (Southern Metropolitan)	15-17	1	Mother only	78
Albert Park (Southern Metropolitan)	15-17	1	Neither	134
Albert Park (Southern Metropolitan)	18-20	0	Both	60
Albert Park (Southern Metropolitan)	18-20	0	Father only	18
Albert Park (Southern Metropolitan)	18-20	0	Mother only	21
Albert Park (Southern Metropolitan)	18-20	0	Neither	74
Albert Park (Southern Metropolitan)	18-20	1		3
Albert Park (Southern Metropolitan)	18-20	1	Both	207
Albert Park (Southern Metropolitan)	18-20	1	Father only	31
Albert Park (Southern Metropolitan)	18-20	1	Mother only	42
Albert Park (Southern Metropolitan)	18-20	1	Neither	80
Albert Park (Southern Metropolitan)	21-24	0	Both	41
Albert Park (Southern Metropolitan)	21-24	0	Father only	11
Albert Park (Southern Metropolitan)	21-24	0	Mother only	8
Albert Park (Southern Metropolitan)	21-24	0	Neither	44
Albert Park (Southern Metropolitan)	21-24	1	Both	110
Albert Park (Southern Metropolitan)	21-24	1	Father only	23
Albert Park (Southern Metropolitan)	21-24	1	Mother only	24
Albert Park (Southern Metropolitan)	21-24	1	Neither	56
Altona (Western Metropolitan)	0-4	0		44
Altona (Western Metropolitan)	0-4	0	Both	278
Altona (Western Metropolitan)	0-4	0	Father only	65
Altona (Western Metropolitan)	0-4	0	Mother only	94
Altona (Western Metropolitan)	0-4	0	Neither	214
Altona (Western Metropolitan)	0-4	1		27
Altona (Western Metropolitan)	0-4	1	Both	2091
Altona (Western Metropolitan)	0-4	1	Father only	595
Altona (Western Metropolitan)	0-4	1	Mother only	540
Altona (Western Metropolitan)	0-4	1	Neither	3890
Altona (Western Metropolitan)	5-9	0		17
Altona (Western Metropolitan)	5-9	0	Both	402
Altona (Western Metropolitan)	5-9	0	Father only	79
Altona (Western Metropolitan)	5-9	0	Mother only	117
Altona (Western Metropolitan)	5-9	0	Neither	309
Altona (Western Metropolitan)	5-9	1		29
Altona (Western Metropolitan)	5-9	1	Both	2081
Altona (Western Metropolitan)	5-9	1	Father only	473
Altona (Western Metropolitan)	5-9	1	Mother only	530
Altona (Western Metropolitan)	5-9	1	Neither	2981
Altona (Western Metropolitan)	10-12	0		10
Altona (Western Metropolitan)	10-12	0	Both	265
Altona (Western Metropolitan)	10-12	0	Father only	54
Altona (Western Metropolitan)	10-12	0	Mother only	73
Altona (Western Metropolitan)	10-12	0	Neither	174
Altona (Western Metropolitan)	10-12	1		9
Altona (Western Metropolitan)	10-12	1	Both	1015
Altona (Western Metropolitan)	10-12	1	Father only	223
Altona (Western Metropolitan)	10-12	1	Mother only	293
Altona (Western Metropolitan)	10-12	1	Neither	1262
Altona (Western Metropolitan)	13-14	0		11
Altona (Western Metropolitan)	13-14	0	Both	181
Altona (Western Metropolitan)	13-14	0	Father only	29
Altona (Western Metropolitan)	13-14	0	Mother only	51
Altona (Western Metropolitan)	13-14	0	Neither	108
Altona (Western Metropolitan)	13-14	1		3
Altona (Western Metropolitan)	13-14	1	Both	590
Altona (Western Metropolitan)	13-14	1	Father only	119
Altona (Western Metropolitan)	13-14	1	Mother only	149
Altona (Western Metropolitan)	13-14	1	Neither	672
Altona (Western Metropolitan)	15-17	0		6
Altona (Western Metropolitan)	15-17	0	Both	257
Altona (Western Metropolitan)	15-17	0	Father only	40
Altona (Western Metropolitan)	15-17	0	Mother only	82
Altona (Western Metropolitan)	15-17	0	Neither	185
Altona (Western Metropolitan)	15-17	1		10
Altona (Western Metropolitan)	15-17	1	Both	736
Altona (Western Metropolitan)	15-17	1	Father only	146
Altona (Western Metropolitan)	15-17	1	Mother only	191
Altona (Western Metropolitan)	15-17	1	Neither	920
Altona (Western Metropolitan)	18-20	0	Both	84
Altona (Western Metropolitan)	18-20	0	Father only	27
Altona (Western Metropolitan)	18-20	0	Mother only	32
Altona (Western Metropolitan)	18-20	0	Neither	111
Altona (Western Metropolitan)	18-20	1	Both	369
Altona (Western Metropolitan)	18-20	1	Father only	67
Altona (Western Metropolitan)	18-20	1	Mother only	99
Altona (Western Metropolitan)	18-20	1	Neither	533
Altona (Western Metropolitan)	21-24	0		5
Altona (Western Metropolitan)	21-24	0	Both	63
Altona (Western Metropolitan)	21-24	0	Father only	8
Altona (Western Metropolitan)	21-24	0	Mother only	18
Altona (Western Metropolitan)	21-24	0	Neither	60
Altona (Western Metropolitan)	21-24	1	Both	194
Altona (Western Metropolitan)	21-24	1	Father only	39
Altona (Western Metropolitan)	21-24	1	Mother only	43
Altona (Western Metropolitan)	21-24	1	Neither	275
Bass (Eastern Victoria)	0-4	0		33
Bass (Eastern Victoria)	0-4	0	Both	578
Bass (Eastern Victoria)	0-4	0	Father only	35
Bass (Eastern Victoria)	0-4	0	Mother only	69
Bass (Eastern Victoria)	0-4	0	Neither	74
Bass (Eastern Victoria)	0-4	1		18
Bass (Eastern Victoria)	0-4	1	Both	2732
Bass (Eastern Victoria)	0-4	1	Father only	280
Bass (Eastern Victoria)	0-4	1	Mother only	320
Bass (Eastern Victoria)	0-4	1	Neither	809
Bass (Eastern Victoria)	5-9	0		26
Bass (Eastern Victoria)	5-9	0	Both	724
Bass (Eastern Victoria)	5-9	0	Father only	78
Bass (Eastern Victoria)	5-9	0	Mother only	105
Bass (Eastern Victoria)	5-9	0	Neither	92
Bass (Eastern Victoria)	5-9	1		18
Bass (Eastern Victoria)	5-9	1	Both	2509
Bass (Eastern Victoria)	5-9	1	Father only	243
Bass (Eastern Victoria)	5-9	1	Mother only	323
Bass (Eastern Victoria)	5-9	1	Neither	760
Bass (Eastern Victoria)	10-12	0		15
Bass (Eastern Victoria)	10-12	0	Both	464
Bass (Eastern Victoria)	10-12	0	Father only	40
Bass (Eastern Victoria)	10-12	0	Mother only	48
Bass (Eastern Victoria)	10-12	0	Neither	68
Bass (Eastern Victoria)	10-12	1		11
Bass (Eastern Victoria)	10-12	1	Both	1387
Bass (Eastern Victoria)	10-12	1	Father only	114
Bass (Eastern Victoria)	10-12	1	Mother only	153
Bass (Eastern Victoria)	10-12	1	Neither	391
Bass (Eastern Victoria)	13-14	0		14
Bass (Eastern Victoria)	13-14	0	Both	303
Bass (Eastern Victoria)	13-14	0	Father only	38
Bass (Eastern Victoria)	13-14	0	Mother only	30
Bass (Eastern Victoria)	13-14	0	Neither	48
Bass (Eastern Victoria)	13-14	1		4
Bass (Eastern Victoria)	13-14	1	Both	804
Bass (Eastern Victoria)	13-14	1	Father only	78
Bass (Eastern Victoria)	13-14	1	Mother only	95
Bass (Eastern Victoria)	13-14	1	Neither	245
Bass (Eastern Victoria)	15-17	0		10
Bass (Eastern Victoria)	15-17	0	Both	371
Bass (Eastern Victoria)	15-17	0	Father only	34
Bass (Eastern Victoria)	15-17	0	Mother only	46
Bass (Eastern Victoria)	15-17	0	Neither	68
Bass (Eastern Victoria)	15-17	1		8
Bass (Eastern Victoria)	15-17	1	Both	1018
Bass (Eastern Victoria)	15-17	1	Father only	97
Bass (Eastern Victoria)	15-17	1	Mother only	122
Bass (Eastern Victoria)	15-17	1	Neither	301
Bass (Eastern Victoria)	18-20	0		3
Bass (Eastern Victoria)	18-20	0	Both	117
Bass (Eastern Victoria)	18-20	0	Father only	17
Bass (Eastern Victoria)	18-20	0	Mother only	19
Bass (Eastern Victoria)	18-20	0	Neither	35
Bass (Eastern Victoria)	18-20	1		4
Bass (Eastern Victoria)	18-20	1	Both	290
Bass (Eastern Victoria)	18-20	1	Father only	24
Bass (Eastern Victoria)	18-20	1	Mother only	36
Bass (Eastern Victoria)	18-20	1	Neither	143
