LGA_NAME16	FamilyHousehold	IncomeHousehold.max	households
Goyder (DC)	0	21000	76
Goyder (DC)	0	26250	141
Goyder (DC)	0	34125	44
Goyder (DC)	0	42000	53
Goyder (DC)	0	52500	54
Goyder (DC)	0	65625	50
Goyder (DC)	0	78750	18
Goyder (DC)	0	91875	9
Goyder (DC)	0	105000	7
Goyder (DC)	0	131250	11
Goyder (DC)	0	210000	3
Goyder (DC)	1		145
Goyder (DC)	1	0	18
Goyder (DC)	1	7875	14
Goyder (DC)	1	15750	7
Goyder (DC)	1	21000	13
Goyder (DC)	1	26250	44
Goyder (DC)	1	34125	48
Goyder (DC)	1	42000	140
Goyder (DC)	1	52500	88
Goyder (DC)	1	65625	110
Goyder (DC)	1	78750	130
Goyder (DC)	1	91875	68
Goyder (DC)	1	105000	57
Goyder (DC)	1	131250	89
Goyder (DC)	1	157500	47
Goyder (DC)	1	183750	19
Goyder (DC)	1	210000	11
Goyder (DC)	1	Inf	29
Grant (DC)	0		47
Grant (DC)	0	0	25
Grant (DC)	0	7875	9
Grant (DC)	0	15750	39
Grant (DC)	0	21000	46
Grant (DC)	0	26250	134
Grant (DC)	0	34125	42
Grant (DC)	0	42000	49
Grant (DC)	0	52500	73
Grant (DC)	0	65625	59
Grant (DC)	0	78750	39
Grant (DC)	0	91875	27
Grant (DC)	0	105000	14
Grant (DC)	0	131250	15
Grant (DC)	0	157500	3
Grant (DC)	0	210000	11
Grant (DC)	1		233
Grant (DC)	1	0	12
Grant (DC)	1	7875	10
Grant (DC)	1	15750	16
Grant (DC)	1	21000	10
Grant (DC)	1	26250	54
Grant (DC)	1	34125	55
Grant (DC)	1	42000	154
Grant (DC)	1	52500	131
Grant (DC)	1	65625	189
Grant (DC)	1	78750	193
Grant (DC)	1	91875	132
Grant (DC)	1	105000	190
Grant (DC)	1	131250	270
Grant (DC)	1	157500	168
Grant (DC)	1	183750	96
Grant (DC)	1	210000	73
Grant (DC)	1	Inf	123
Holdfast Bay (C)	0		360
Holdfast Bay (C)	0	0	120
Holdfast Bay (C)	0	7875	68
Holdfast Bay (C)	0	15750	263
Holdfast Bay (C)	0	21000	369
Holdfast Bay (C)	0	26250	884
Holdfast Bay (C)	0	34125	644
Holdfast Bay (C)	0	42000	508
Holdfast Bay (C)	0	52500	576
Holdfast Bay (C)	0	65625	536
Holdfast Bay (C)	0	78750	372
Holdfast Bay (C)	0	91875	313
Holdfast Bay (C)	0	105000	219
Holdfast Bay (C)	0	131250	312
Holdfast Bay (C)	0	157500	32
Holdfast Bay (C)	0	183750	32
Holdfast Bay (C)	0	210000	140
Holdfast Bay (C)	0	Inf	15
Holdfast Bay (C)	1		984
Holdfast Bay (C)	1	0	49
Holdfast Bay (C)	1	7875	37
Holdfast Bay (C)	1	15750	59
Holdfast Bay (C)	1	21000	43
Holdfast Bay (C)	1	26250	187
Holdfast Bay (C)	1	34125	171
Holdfast Bay (C)	1	42000	528
Holdfast Bay (C)	1	52500	528
Holdfast Bay (C)	1	65625	748
Holdfast Bay (C)	1	78750	658
Holdfast Bay (C)	1	91875	492
Holdfast Bay (C)	1	105000	567
Holdfast Bay (C)	1	131250	1096
Holdfast Bay (C)	1	157500	868
Holdfast Bay (C)	1	183750	630
Holdfast Bay (C)	1	210000	404
Holdfast Bay (C)	1	Inf	1067
Kangaroo Island (DC)	0		40
Kangaroo Island (DC)	0	0	17
Kangaroo Island (DC)	0	7875	19
Kangaroo Island (DC)	0	15750	52
Kangaroo Island (DC)	0	21000	63
Kangaroo Island (DC)	0	26250	131
Kangaroo Island (DC)	0	34125	71
Kangaroo Island (DC)	0	42000	50
Kangaroo Island (DC)	0	52500	56
Kangaroo Island (DC)	0	65625	54
Kangaroo Island (DC)	0	78750	23
Kangaroo Island (DC)	0	91875	24
Kangaroo Island (DC)	0	105000	10
Kangaroo Island (DC)	0	131250	11
Kangaroo Island (DC)	0	210000	8
Kangaroo Island (DC)	1		129
Kangaroo Island (DC)	1	0	6
Kangaroo Island (DC)	1	7875	16
Kangaroo Island (DC)	1	15750	17
Kangaroo Island (DC)	1	21000	11
Kangaroo Island (DC)	1	26250	53
Kangaroo Island (DC)	1	34125	56
Kangaroo Island (DC)	1	42000	127
Kangaroo Island (DC)	1	52500	106
Kangaroo Island (DC)	1	65625	134
Kangaroo Island (DC)	1	78750	126
Kangaroo Island (DC)	1	91875	73
Kangaroo Island (DC)	1	105000	83
Kangaroo Island (DC)	1	131250	107
Kangaroo Island (DC)	1	157500	44
Kangaroo Island (DC)	1	183750	24
Kangaroo Island (DC)	1	210000	20
Kangaroo Island (DC)	1	Inf	20
Karoonda East Murray (DC)	0		7
Karoonda East Murray (DC)	0	7875	7
Karoonda East Murray (DC)	0	15750	20
Karoonda East Murray (DC)	0	21000	15
Karoonda East Murray (DC)	0	26250	39
Karoonda East Murray (DC)	0	34125	11
Karoonda East Murray (DC)	0	42000	9
Karoonda East Murray (DC)	0	52500	16
Karoonda East Murray (DC)	0	65625	9
Karoonda East Murray (DC)	0	78750	4
Karoonda East Murray (DC)	0	131250	3
Karoonda East Murray (DC)	1		21
Karoonda East Murray (DC)	1	0	3
Karoonda East Murray (DC)	1	7875	3
Karoonda East Murray (DC)	1	15750	3
Karoonda East Murray (DC)	1	21000	3
Karoonda East Murray (DC)	1	26250	16
Karoonda East Murray (DC)	1	34125	8
Karoonda East Murray (DC)	1	42000	38
Karoonda East Murray (DC)	1	52500	24
Karoonda East Murray (DC)	1	65625	32
Karoonda East Murray (DC)	1	78750	41
Karoonda East Murray (DC)	1	91875	15
Karoonda East Murray (DC)	1	105000	11
Karoonda East Murray (DC)	1	131250	26
Karoonda East Murray (DC)	1	157500	11
Karoonda East Murray (DC)	1	183750	7
Karoonda East Murray (DC)	1	Inf	6
Kimba (DC)	0		7
Kimba (DC)	0	0	3
Kimba (DC)	0	15750	9
Kimba (DC)	0	21000	8
Kimba (DC)	0	26250	22
Kimba (DC)	0	34125	12
Kimba (DC)	0	42000	18
Kimba (DC)	0	52500	10
Kimba (DC)	0	65625	9
Kimba (DC)	0	78750	10
Kimba (DC)	0	91875	4
Kimba (DC)	0	105000	3
Kimba (DC)	0	131250	4
Kimba (DC)	0	210000	3
Kimba (DC)	1		27
Kimba (DC)	1	0	3
Kimba (DC)	1	15750	4
Kimba (DC)	1	21000	3
Kimba (DC)	1	26250	10
Kimba (DC)	1	34125	11
Kimba (DC)	1	42000	26
Kimba (DC)	1	52500	18
Kimba (DC)	1	65625	27
Kimba (DC)	1	78750	34
Kimba (DC)	1	91875	21
Kimba (DC)	1	105000	17
Kimba (DC)	1	131250	36
Kimba (DC)	1	157500	17
Kimba (DC)	1	183750	9
Kimba (DC)	1	210000	6
Kimba (DC)	1	Inf	14
Kingston (DC) (SA)	0		18
Kingston (DC) (SA)	0	0	5
Kingston (DC) (SA)	0	7875	4
Kingston (DC) (SA)	0	15750	12
Kingston (DC) (SA)	0	21000	22
Kingston (DC) (SA)	0	26250	73
Kingston (DC) (SA)	0	34125	37
Kingston (DC) (SA)	0	42000	33
Kingston (DC) (SA)	0	52500	31
Kingston (DC) (SA)	0	65625	28
Kingston (DC) (SA)	0	78750	18
Kingston (DC) (SA)	0	91875	3
Kingston (DC) (SA)	0	105000	10
Kingston (DC) (SA)	0	131250	9
Kingston (DC) (SA)	0	210000	3
Kingston (DC) (SA)	1		73
Kingston (DC) (SA)	1	0	5
Kingston (DC) (SA)	1	7875	3
Kingston (DC) (SA)	1	15750	11
Kingston (DC) (SA)	1	21000	3
Kingston (DC) (SA)	1	26250	31
Kingston (DC) (SA)	1	34125	24
Kingston (DC) (SA)	1	42000	90
Kingston (DC) (SA)	1	52500	53
Kingston (DC) (SA)	1	65625	64
Kingston (DC) (SA)	1	78750	55
Kingston (DC) (SA)	1	91875	37
Kingston (DC) (SA)	1	105000	38
Kingston (DC) (SA)	1	131250	55
Kingston (DC) (SA)	1	157500	32
Kingston (DC) (SA)	1	183750	23
Kingston (DC) (SA)	1	210000	13
Kingston (DC) (SA)	1	Inf	30
Light (RegC)	0		54
Light (RegC)	0	0	13
Light (RegC)	0	7875	12
Light (RegC)	0	15750	75
Light (RegC)	0	21000	79
Light (RegC)	0	26250	186
Light (RegC)	0	34125	117
Light (RegC)	0	42000	86
Light (RegC)	0	52500	119
Light (RegC)	0	65625	105
Light (RegC)	0	78750	63
Light (RegC)	0	91875	37
Light (RegC)	0	105000	36
Light (RegC)	0	131250	25
Light (RegC)	0	157500	4
Light (RegC)	0	210000	11
Light (RegC)	1		461
Light (RegC)	1	0	17
Light (RegC)	1	7875	14
Light (RegC)	1	15750	26
Light (RegC)	1	21000	15
Light (RegC)	1	26250	86
Light (RegC)	1	34125	101
Light (RegC)	1	42000	284
Light (RegC)	1	52500	232
Light (RegC)	1	65625	313
Light (RegC)	1	78750	369
Light (RegC)	1	91875	298
Light (RegC)	1	105000	308
Light (RegC)	1	131250	560
Light (RegC)	1	157500	390
Light (RegC)	1	183750	220
Light (RegC)	1	210000	126
Light (RegC)	1	Inf	185
Lower Eyre Peninsula (DC)	0		35
Lower Eyre Peninsula (DC)	0	0	9
Lower Eyre Peninsula (DC)	0	7875	8
Lower Eyre Peninsula (DC)	0	15750	27
Lower Eyre Peninsula (DC)	0	21000	48
Lower Eyre Peninsula (DC)	0	26250	90
Lower Eyre Peninsula (DC)	0	34125	46
Lower Eyre Peninsula (DC)	0	42000	36
Lower Eyre Peninsula (DC)	0	52500	49
Lower Eyre Peninsula (DC)	0	65625	43
Lower Eyre Peninsula (DC)	0	78750	23
Lower Eyre Peninsula (DC)	0	91875	26
Lower Eyre Peninsula (DC)	0	105000	13
Lower Eyre Peninsula (DC)	0	131250	22
Lower Eyre Peninsula (DC)	0	210000	8
Lower Eyre Peninsula (DC)	1		187
Lower Eyre Peninsula (DC)	1	0	14
Lower Eyre Peninsula (DC)	1	7875	8
Lower Eyre Peninsula (DC)	1	15750	3
Lower Eyre Peninsula (DC)	1	21000	12
Lower Eyre Peninsula (DC)	1	26250	47
Lower Eyre Peninsula (DC)	1	34125	44
Lower Eyre Peninsula (DC)	1	42000	105
Lower Eyre Peninsula (DC)	1	52500	103
Lower Eyre Peninsula (DC)	1	65625	138
Lower Eyre Peninsula (DC)	1	78750	142
Lower Eyre Peninsula (DC)	1	91875	99
Lower Eyre Peninsula (DC)	1	105000	119
Lower Eyre Peninsula (DC)	1	131250	181
Lower Eyre Peninsula (DC)	1	157500	92
Lower Eyre Peninsula (DC)	1	183750	68
Lower Eyre Peninsula (DC)	1	210000	28
Lower Eyre Peninsula (DC)	1	Inf	58
Loxton Waikerie (DC)	0		104
Loxton Waikerie (DC)	0	0	27
Loxton Waikerie (DC)	0	7875	20
Loxton Waikerie (DC)	0	15750	91
Loxton Waikerie (DC)	0	21000	131
Loxton Waikerie (DC)	0	26250	363
Loxton Waikerie (DC)	0	34125	157
Loxton Waikerie (DC)	0	42000	139
Loxton Waikerie (DC)	0	52500	110
Loxton Waikerie (DC)	0	65625	85
Loxton Waikerie (DC)	0	78750	59
Loxton Waikerie (DC)	0	91875	26
Loxton Waikerie (DC)	0	105000	20
Loxton Waikerie (DC)	0	131250	35
Loxton Waikerie (DC)	0	157500	7
Loxton Waikerie (DC)	0	210000	10
Loxton Waikerie (DC)	0	Inf	3
Loxton Waikerie (DC)	1		329
Loxton Waikerie (DC)	1	0	24
Loxton Waikerie (DC)	1	7875	29
Loxton Waikerie (DC)	1	15750	29
Loxton Waikerie (DC)	1	21000	23
Loxton Waikerie (DC)	1	26250	125
Loxton Waikerie (DC)	1	34125	111
Loxton Waikerie (DC)	1	42000	381
Loxton Waikerie (DC)	1	52500	260
Loxton Waikerie (DC)	1	65625	329
Loxton Waikerie (DC)	1	78750	327
Loxton Waikerie (DC)	1	91875	209
Loxton Waikerie (DC)	1	105000	209
Loxton Waikerie (DC)	1	131250	351
Loxton Waikerie (DC)	1	157500	178
Loxton Waikerie (DC)	1	183750	83
Loxton Waikerie (DC)	1	210000	45
Loxton Waikerie (DC)	1	Inf	70
Mallala (DC)	0		48
Mallala (DC)	0	0	20
Mallala (DC)	0	7875	9
Mallala (DC)	0	15750	44
Mallala (DC)	0	21000	57
Mallala (DC)	0	26250	116
Mallala (DC)	0	34125	57
Mallala (DC)	0	42000	67
Mallala (DC)	0	52500	86
Mallala (DC)	0	65625	74
Mallala (DC)	0	78750	57
Mallala (DC)	0	91875	33
Mallala (DC)	0	105000	26
Mallala (DC)	0	131250	20
Mallala (DC)	0	157500	4
Mallala (DC)	0	210000	6
Mallala (DC)	1		281
Mallala (DC)	1	0	9
Mallala (DC)	1	7875	10
Mallala (DC)	1	15750	17
Mallala (DC)	1	21000	16
Mallala (DC)	1	26250	69
Mallala (DC)	1	34125	72
Mallala (DC)	1	42000	161
Mallala (DC)	1	52500	157
Mallala (DC)	1	65625	215
Mallala (DC)	1	78750	230
Mallala (DC)	1	91875	184
Mallala (DC)	1	105000	165
Mallala (DC)	1	131250	309
Mallala (DC)	1	157500	172
Mallala (DC)	1	183750	118
Mallala (DC)	1	210000	42
Mallala (DC)	1	Inf	74
Maralinga Tjarutja (AC)	1		11
Maralinga Tjarutja (AC)	1	210000	3
Marion (C)	0		795
Marion (C)	0	0	290
Marion (C)	0	7875	194
Marion (C)	0	15750	741
Marion (C)	0	21000	1195
Marion (C)	0	26250	2105
Marion (C)	0	34125	1127
Marion (C)	0	42000	922
Marion (C)	0	52500	1067
Marion (C)	0	65625	998
Marion (C)	0	78750	687
Marion (C)	0	91875	575
Marion (C)	0	105000	393
Marion (C)	0	131250	514
Marion (C)	0	157500	95
Marion (C)	0	183750	52
Marion (C)	0	210000	128
Marion (C)	0	Inf	39
Marion (C)	1		2258
Marion (C)	1	0	192
Marion (C)	1	7875	129
Marion (C)	1	15750	170
Marion (C)	1	21000	138
Marion (C)	1	26250	588
Marion (C)	1	34125	684
Marion (C)	1	42000	1723
Marion (C)	1	52500	1660
Marion (C)	1	65625	2036
Marion (C)	1	78750	2012
Marion (C)	1	91875	1685
Marion (C)	1	105000	1614
Marion (C)	1	131250	3260
Marion (C)	1	157500	2204
Marion (C)	1	183750	1360
Marion (C)	1	210000	650
Marion (C)	1	Inf	999
Mid Murray (DC)	0		99
Mid Murray (DC)	0	0	30
Mid Murray (DC)	0	7875	21
Mid Murray (DC)	0	15750	95
Mid Murray (DC)	0	21000	143
Mid Murray (DC)	0	26250	343
Mid Murray (DC)	0	34125	121
Mid Murray (DC)	0	42000	91
Mid Murray (DC)	0	52500	104
Mid Murray (DC)	0	65625	76
Mid Murray (DC)	0	78750	48
Mid Murray (DC)	0	91875	37
Mid Murray (DC)	0	105000	10
Mid Murray (DC)	0	131250	22
Mid Murray (DC)	0	157500	4
Mid Murray (DC)	0	210000	12
Mid Murray (DC)	0	Inf	3
Mid Murray (DC)	1		263
Mid Murray (DC)	1	0	12
Mid Murray (DC)	1	7875	24
Mid Murray (DC)	1	15750	25
Mid Murray (DC)	1	21000	20
Mid Murray (DC)	1	26250	132
Mid Murray (DC)	1	34125	105
Mid Murray (DC)	1	42000	355
Mid Murray (DC)	1	52500	210
Mid Murray (DC)	1	65625	237
Mid Murray (DC)	1	78750	204
Mid Murray (DC)	1	91875	160
Mid Murray (DC)	1	105000	128
Mid Murray (DC)	1	131250	177
Mid Murray (DC)	1	157500	93
Mid Murray (DC)	1	183750	53
Mid Murray (DC)	1	210000	27
Mid Murray (DC)	1	Inf	35
Mitcham (C)	0		341
Mitcham (C)	0	0	160
Mitcham (C)	0	7875	108
Mitcham (C)	0	15750	337
Mitcham (C)	0	21000	426
Mitcham (C)	0	26250	1082
Mitcham (C)	0	34125	758
Mitcham (C)	0	42000	577
Mitcham (C)	0	52500	586
Mitcham (C)	0	65625	614
Mitcham (C)	0	78750	397
Mitcham (C)	0	91875	374
Mitcham (C)	0	105000	237
Mitcham (C)	0	131250	310
Mitcham (C)	0	157500	44
Mitcham (C)	0	183750	22
Mitcham (C)	0	210000	126
Mitcham (C)	0	Inf	15
Mitcham (C)	1		1874
Mitcham (C)	1	0	117
Mitcham (C)	1	7875	61
Mitcham (C)	1	15750	87
Mitcham (C)	1	21000	66
Mitcham (C)	1	26250	290
Mitcham (C)	1	34125	323
Mitcham (C)	1	42000	881
Mitcham (C)	1	52500	835
Mitcham (C)	1	65625	1254
Mitcham (C)	1	78750	1282
Mitcham (C)	1	91875	952
Mitcham (C)	1	105000	1063
Mitcham (C)	1	131250	2098
Mitcham (C)	1	157500	1761
Mitcham (C)	1	183750	1275
Mitcham (C)	1	210000	893
Mitcham (C)	1	Inf	2190
Mount Barker (DC)	0		172
Mount Barker (DC)	0	0	59
Mount Barker (DC)	0	7875	29
Mount Barker (DC)	0	15750	150
Mount Barker (DC)	0	21000	228
Mount Barker (DC)	0	26250	536
Mount Barker (DC)	0	34125	335
Mount Barker (DC)	0	42000	273
Mount Barker (DC)	0	52500	293
Mount Barker (DC)	0	65625	249
Mount Barker (DC)	0	78750	187
Mount Barker (DC)	0	91875	123
Mount Barker (DC)	0	105000	106
Mount Barker (DC)	0	131250	107
Mount Barker (DC)	0	157500	19
Mount Barker (DC)	0	183750	6
Mount Barker (DC)	0	210000	46
Mount Barker (DC)	0	Inf	4
Mount Barker (DC)	1		1081
Mount Barker (DC)	1	0	33
Mount Barker (DC)	1	7875	38
Mount Barker (DC)	1	15750	60
Mount Barker (DC)	1	21000	57
Mount Barker (DC)	1	26250	191
Mount Barker (DC)	1	34125	237
Mount Barker (DC)	1	42000	601
Mount Barker (DC)	1	52500	560
Mount Barker (DC)	1	65625	781
Mount Barker (DC)	1	78750	730
Mount Barker (DC)	1	91875	673
Mount Barker (DC)	1	105000	721
Mount Barker (DC)	1	131250	1238
Mount Barker (DC)	1	157500	830
Mount Barker (DC)	1	183750	462
Mount Barker (DC)	1	210000	275
Mount Barker (DC)	1	Inf	541
Mount Gambier (C)	0		226
Mount Gambier (C)	0	0	64
Mount Gambier (C)	0	7875	48
Mount Gambier (C)	0	15750	258
Mount Gambier (C)	0	21000	375
Mount Gambier (C)	0	26250	806
Mount Gambier (C)	0	34125	351
Mount Gambier (C)	0	42000	319
Mount Gambier (C)	0	52500	336
Mount Gambier (C)	0	65625	311
Mount Gambier (C)	0	78750	168
Mount Gambier (C)	0	91875	116
Mount Gambier (C)	0	105000	68
Mount Gambier (C)	0	131250	93
Mount Gambier (C)	0	157500	8
Mount Gambier (C)	0	183750	6
Mount Gambier (C)	0	210000	45
Mount Gambier (C)	1		688
Mount Gambier (C)	1	0	34
Mount Gambier (C)	1	7875	27
Mount Gambier (C)	1	15750	59
Mount Gambier (C)	1	21000	83
Mount Gambier (C)	1	26250	271
Mount Gambier (C)	1	34125	271
Mount Gambier (C)	1	42000	680
Mount Gambier (C)	1	52500	524
Mount Gambier (C)	1	65625	644
Mount Gambier (C)	1	78750	647
Mount Gambier (C)	1	91875	535
Mount Gambier (C)	1	105000	509
Mount Gambier (C)	1	131250	800
Mount Gambier (C)	1	157500	461
Mount Gambier (C)	1	183750	204
Mount Gambier (C)	1	210000	106
Mount Gambier (C)	1	Inf	180
Mount Remarkable (DC)	0		27
Mount Remarkable (DC)	0	0	12
Mount Remarkable (DC)	0	7875	11
Mount Remarkable (DC)	0	15750	29
Mount Remarkable (DC)	0	21000	42
Mount Remarkable (DC)	0	26250	90
Mount Remarkable (DC)	0	34125	35
Mount Remarkable (DC)	0	42000	28
Mount Remarkable (DC)	0	52500	26
Mount Remarkable (DC)	0	65625	19
Mount Remarkable (DC)	0	78750	16
Mount Remarkable (DC)	0	91875	5
Mount Remarkable (DC)	0	105000	3
Mount Remarkable (DC)	0	131250	3
Mount Remarkable (DC)	0	210000	3
Mount Remarkable (DC)	1		114
Mount Remarkable (DC)	1	0	12
Mount Remarkable (DC)	1	7875	5
Mount Remarkable (DC)	1	15750	6
Mount Remarkable (DC)	1	21000	4
Mount Remarkable (DC)	1	26250	32
Mount Remarkable (DC)	1	34125	38
Mount Remarkable (DC)	1	42000	98
Mount Remarkable (DC)	1	52500	63
Mount Remarkable (DC)	1	65625	85
Mount Remarkable (DC)	1	78750	63
Mount Remarkable (DC)	1	91875	42
Mount Remarkable (DC)	1	105000	53
Mount Remarkable (DC)	1	131250	68
Mount Remarkable (DC)	1	157500	54
Mount Remarkable (DC)	1	183750	23
Mount Remarkable (DC)	1	210000	12
Mount Remarkable (DC)	1	Inf	23
Murray Bridge (RC)	0		191
Murray Bridge (RC)	0	0	58
Murray Bridge (RC)	0	7875	25
Murray Bridge (RC)	0	15750	218
Murray Bridge (RC)	0	21000	313
Murray Bridge (RC)	0	26250	580
Murray Bridge (RC)	0	34125	247
Murray Bridge (RC)	0	42000	220
Murray Bridge (RC)	0	52500	223
Murray Bridge (RC)	0	65625	190
Murray Bridge (RC)	0	78750	93
Murray Bridge (RC)	0	91875	54
Murray Bridge (RC)	0	105000	48
Murray Bridge (RC)	0	131250	50
Murray Bridge (RC)	0	157500	14
Murray Bridge (RC)	0	183750	6
Murray Bridge (RC)	0	210000	34
Murray Bridge (RC)	0	Inf	9
Murray Bridge (RC)	1		588
Murray Bridge (RC)	1	0	39
Murray Bridge (RC)	1	7875	30
Murray Bridge (RC)	1	15750	40
Murray Bridge (RC)	1	21000	58
Murray Bridge (RC)	1	26250	232
Murray Bridge (RC)	1	34125	236
Murray Bridge (RC)	1	42000	677
Murray Bridge (RC)	1	52500	476
Murray Bridge (RC)	1	65625	592
Murray Bridge (RC)	1	78750	536
Murray Bridge (RC)	1	91875	378
Murray Bridge (RC)	1	105000	357
Murray Bridge (RC)	1	131250	559
Murray Bridge (RC)	1	157500	267
Murray Bridge (RC)	1	183750	135
Murray Bridge (RC)	1	210000	65
Murray Bridge (RC)	1	Inf	106
Naracoorte and Lucindale (DC)	0		68
Naracoorte and Lucindale (DC)	0	0	11
Naracoorte and Lucindale (DC)	0	7875	13
Naracoorte and Lucindale (DC)	0	15750	61
Naracoorte and Lucindale (DC)	0	21000	81
Naracoorte and Lucindale (DC)	0	26250	154
Naracoorte and Lucindale (DC)	0	34125	116
Naracoorte and Lucindale (DC)	0	42000	96
Naracoorte and Lucindale (DC)	0	52500	99
Naracoorte and Lucindale (DC)	0	65625	73
Naracoorte and Lucindale (DC)	0	78750	59
Naracoorte and Lucindale (DC)	0	91875	40
Naracoorte and Lucindale (DC)	0	105000	23
Naracoorte and Lucindale (DC)	0	131250	31
Naracoorte and Lucindale (DC)	0	157500	8
Naracoorte and Lucindale (DC)	0	183750	3
Naracoorte and Lucindale (DC)	0	210000	8
Naracoorte and Lucindale (DC)	0	Inf	3
Naracoorte and Lucindale (DC)	1		252
Naracoorte and Lucindale (DC)	1	0	24
Naracoorte and Lucindale (DC)	1	7875	10
Naracoorte and Lucindale (DC)	1	15750	11
Naracoorte and Lucindale (DC)	1	21000	13
Naracoorte and Lucindale (DC)	1	26250	77
Naracoorte and Lucindale (DC)	1	34125	57
Naracoorte and Lucindale (DC)	1	42000	174
Naracoorte and Lucindale (DC)	1	52500	171
Naracoorte and Lucindale (DC)	1	65625	203
Naracoorte and Lucindale (DC)	1	78750	269
Naracoorte and Lucindale (DC)	1	91875	164
Naracoorte and Lucindale (DC)	1	105000	150
Naracoorte and Lucindale (DC)	1	131250	261
Naracoorte and Lucindale (DC)	1	157500	154
Naracoorte and Lucindale (DC)	1	183750	71
Naracoorte and Lucindale (DC)	1	210000	23
Naracoorte and Lucindale (DC)	1	Inf	80
Northern Areas (DC)	0		28
Northern Areas (DC)	0	0	17
Northern Areas (DC)	0	7875	9
Northern Areas (DC)	0	15750	35
Northern Areas (DC)	0	21000	58
Northern Areas (DC)	0	26250	149
Northern Areas (DC)	0	34125	60
Northern Areas (DC)	0	42000	50
Northern Areas (DC)	0	52500	47
Northern Areas (DC)	0	65625	52
Northern Areas (DC)	0	78750	40
Northern Areas (DC)	0	91875	25
Northern Areas (DC)	0	105000	18
Northern Areas (DC)	0	131250	17
Northern Areas (DC)	0	210000	3
Northern Areas (DC)	1		150
Northern Areas (DC)	1	0	9
Northern Areas (DC)	1	7875	12
Northern Areas (DC)	1	15750	11
Northern Areas (DC)	1	21000	7
Northern Areas (DC)	1	26250	57
Northern Areas (DC)	1	34125	40
Northern Areas (DC)	1	42000	145
Northern Areas (DC)	1	52500	86
Northern Areas (DC)	1	65625	140
Northern Areas (DC)	1	78750	117
Northern Areas (DC)	1	91875	76
Northern Areas (DC)	1	105000	80
Northern Areas (DC)	1	131250	118
Northern Areas (DC)	1	157500	82
Northern Areas (DC)	1	183750	37
Northern Areas (DC)	1	210000	18
Northern Areas (DC)	1	Inf	40
Norwood Payneham St Peters (C)	0		340
Norwood Payneham St Peters (C)	0	0	192
Norwood Payneham St Peters (C)	0	7875	87
Norwood Payneham St Peters (C)	0	15750	309
Norwood Payneham St Peters (C)	0	21000	548
Norwood Payneham St Peters (C)	0	26250	995
Norwood Payneham St Peters (C)	0	34125	559
Norwood Payneham St Peters (C)	0	42000	430
Norwood Payneham St Peters (C)	0	52500	488
Norwood Payneham St Peters (C)	0	65625	508
Norwood Payneham St Peters (C)	0	78750	399
Norwood Payneham St Peters (C)	0	91875	322
Norwood Payneham St Peters (C)	0	105000	251
Norwood Payneham St Peters (C)	0	131250	331
Norwood Payneham St Peters (C)	0	157500	48
Norwood Payneham St Peters (C)	0	183750	26
Norwood Payneham St Peters (C)	0	210000	193
Norwood Payneham St Peters (C)	0	Inf	33
Norwood Payneham St Peters (C)	1		920
Norwood Payneham St Peters (C)	1	0	105
Norwood Payneham St Peters (C)	1	7875	57
Norwood Payneham St Peters (C)	1	15750	74
Norwood Payneham St Peters (C)	1	21000	56
Norwood Payneham St Peters (C)	1	26250	199
Norwood Payneham St Peters (C)	1	34125	201
Norwood Payneham St Peters (C)	1	42000	583
Norwood Payneham St Peters (C)	1	52500	494
Norwood Payneham St Peters (C)	1	65625	663
Norwood Payneham St Peters (C)	1	78750	621
Norwood Payneham St Peters (C)	1	91875	471
Norwood Payneham St Peters (C)	1	105000	443
Norwood Payneham St Peters (C)	1	131250	965
Norwood Payneham St Peters (C)	1	157500	739
Norwood Payneham St Peters (C)	1	183750	534
Norwood Payneham St Peters (C)	1	210000	423
Norwood Payneham St Peters (C)	1	Inf	1208
Onkaparinga (C)	0		965
Onkaparinga (C)	0	0	343
Onkaparinga (C)	0	7875	201
Onkaparinga (C)	0	15750	1050
Onkaparinga (C)	0	21000	1572
Onkaparinga (C)	0	26250	3640
Onkaparinga (C)	0	34125	1849
Onkaparinga (C)	0	42000	1456
Onkaparinga (C)	0	52500	1775
Onkaparinga (C)	0	65625	1668
Onkaparinga (C)	0	78750	972
Onkaparinga (C)	0	91875	679
Onkaparinga (C)	0	105000	432
Onkaparinga (C)	0	131250	417
Onkaparinga (C)	0	157500	63
Onkaparinga (C)	0	183750	21
Onkaparinga (C)	0	210000	147
Onkaparinga (C)	0	Inf	14
Onkaparinga (C)	1		4673
Onkaparinga (C)	1	0	230
Onkaparinga (C)	1	7875	188
Onkaparinga (C)	1	15750	305
Onkaparinga (C)	1	21000	346
Onkaparinga (C)	1	26250	1356
Onkaparinga (C)	1	34125	1672
Onkaparinga (C)	1	42000	4353
Onkaparinga (C)	1	52500	3556
Onkaparinga (C)	1	65625	4510
Onkaparinga (C)	1	78750	4316
Onkaparinga (C)	1	91875	3458
Onkaparinga (C)	1	105000	3274
Onkaparinga (C)	1	131250	5834
Onkaparinga (C)	1	157500	3490
Onkaparinga (C)	1	183750	1878
Onkaparinga (C)	1	210000	943
Onkaparinga (C)	1	Inf	1374
Orroroo/Carrieton (DC)	0		10
Orroroo/Carrieton (DC)	0	0	3
Orroroo/Carrieton (DC)	0	7875	10
Orroroo/Carrieton (DC)	0	15750	7
