LGA_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Gunnedah (A)	0	0	1	1	31
Gunnedah (A)	0	1	0	0	724
Gunnedah (A)	0	1	0	1	107
Gunnedah (A)	0	1	1	0	117
Gunnedah (A)	0	1	1	1	17
Gunnedah (A)	1	0	0	1	830
Gunnedah (A)	1	0	1	0	250
Gunnedah (A)	1	0	1	1	169
Gunnedah (A)	1	1	0	0	3002
Gunnedah (A)	1	1	0	1	148
Gunnedah (A)	1	1	1	0	523
Gunnedah (A)	1	1	1	1	144
Gwydir (A)					31
Gwydir (A)	0	0	0	1	153
Gwydir (A)	0	0	1	0	18
Gwydir (A)	0	0	1	1	12
Gwydir (A)	0	1	0	0	249
Gwydir (A)	0	1	0	1	13
Gwydir (A)	0	1	1	0	30
Gwydir (A)	0	1	1	1	11
Gwydir (A)	1	0	0	1	250
Gwydir (A)	1	0	1	0	78
Gwydir (A)	1	0	1	1	56
Gwydir (A)	1	1	0	0	1145
Gwydir (A)	1	1	0	1	56
Gwydir (A)	1	1	1	0	208
Gwydir (A)	1	1	1	1	29
Hawkesbury (C)					398
Hawkesbury (C)	0	0	0	1	2428
Hawkesbury (C)	0	0	1	0	549
Hawkesbury (C)	0	0	1	1	406
Hawkesbury (C)	0	1	0	0	2687
Hawkesbury (C)	0	1	0	1	384
Hawkesbury (C)	0	1	1	0	742
Hawkesbury (C)	0	1	1	1	162
Hawkesbury (C)	1	0	0	1	6361
Hawkesbury (C)	1	0	1	0	1863
Hawkesbury (C)	1	0	1	1	2170
Hawkesbury (C)	1	1	0	0	16099
Hawkesbury (C)	1	1	0	1	1751
Hawkesbury (C)	1	1	1	0	3652
Hawkesbury (C)	1	1	1	1	1191
Hay (A)					17
Hay (A)	0	0	0	1	99
Hay (A)	0	0	1	0	5
Hay (A)	0	0	1	1	15
Hay (A)	0	1	0	0	129
Hay (A)	0	1	0	1	13
Hay (A)	0	1	1	0	35
Hay (A)	0	1	1	1	6
Hay (A)	1	0	0	1	177
Hay (A)	1	0	1	0	52
Hay (A)	1	0	1	1	40
Hay (A)	1	1	0	0	560
Hay (A)	1	1	0	1	23
Hay (A)	1	1	1	0	134
Hay (A)	1	1	1	1	44
Hilltops (A)					150
Hilltops (A)	0	0	0	1	544
Hilltops (A)	0	0	1	0	156
Hilltops (A)	0	0	1	1	73
Hilltops (A)	0	1	0	0	1037
Hilltops (A)	0	1	0	1	124
Hilltops (A)	0	1	1	0	246
Hilltops (A)	0	1	1	1	54
Hilltops (A)	1	0	0	1	1060
Hilltops (A)	1	0	1	0	437
Hilltops (A)	1	0	1	1	252
Hilltops (A)	1	1	0	0	3845
Hilltops (A)	1	1	0	1	261
Hilltops (A)	1	1	1	0	927
Hilltops (A)	1	1	1	1	223
Hornsby (A)					983
Hornsby (A)	0	0	0	1	4193
Hornsby (A)	0	0	1	0	1403
Hornsby (A)	0	0	1	1	1038
Hornsby (A)	0	1	0	0	3021
Hornsby (A)	0	1	0	1	224
Hornsby (A)	0	1	1	0	1166
Hornsby (A)	0	1	1	1	154
Hornsby (A)	1	0	0	1	12418
Hornsby (A)	1	0	1	0	9193
Hornsby (A)	1	0	1	1	6387
Hornsby (A)	1	1	0	0	43574
Hornsby (A)	1	1	0	1	1312
Hornsby (A)	1	1	1	0	10721
Hornsby (A)	1	1	1	1	1477
Hunters Hill (A)					84
Hunters Hill (A)	0	0	0	1	312
Hunters Hill (A)	0	0	1	0	127
Hunters Hill (A)	0	0	1	1	52
Hunters Hill (A)	0	1	0	0	307
Hunters Hill (A)	0	1	0	1	22
Hunters Hill (A)	0	1	1	0	81
Hunters Hill (A)	0	1	1	1	7
Hunters Hill (A)	1	0	0	1	913
Hunters Hill (A)	1	0	1	0	816
Hunters Hill (A)	1	0	1	1	493
Hunters Hill (A)	1	1	0	0	3684
Hunters Hill (A)	1	1	0	1	73
Hunters Hill (A)	1	1	1	0	989
Hunters Hill (A)	1	1	1	1	133
Inner West (A)					2273
Inner West (A)	0	0	0	1	5514
Inner West (A)	0	0	1	0	1862
Inner West (A)	0	0	1	1	772
Inner West (A)	0	1	0	0	4882
Inner West (A)	0	1	0	1	370
Inner West (A)	0	1	1	0	948
Inner West (A)	0	1	1	1	124
Inner West (A)	1	0	0	1	8762
Inner West (A)	1	0	1	0	5175
Inner West (A)	1	0	1	1	2817
Inner West (A)	1	1	0	0	45368
Inner West (A)	1	1	0	1	878
Inner West (A)	1	1	1	0	5845
Inner West (A)	1	1	1	1	578
Inverell (A)					124
Inverell (A)	0	0	0	1	487
Inverell (A)	0	0	1	0	109
Inverell (A)	0	0	1	1	47
Inverell (A)	0	1	0	0	1135
Inverell (A)	0	1	0	1	129
Inverell (A)	0	1	1	0	269
Inverell (A)	0	1	1	1	48
Inverell (A)	1	0	0	1	873
Inverell (A)	1	0	1	0	378
Inverell (A)	1	0	1	1	205
Inverell (A)	1	1	0	0	3327
Inverell (A)	1	1	0	1	321
Inverell (A)	1	1	1	0	752
Inverell (A)	1	1	1	1	193
Junee (A)					41
Junee (A)	0	0	0	1	177
Junee (A)	0	0	1	0	48
Junee (A)	0	0	1	1	16
Junee (A)	0	1	0	0	306
Junee (A)	0	1	0	1	55
Junee (A)	0	1	1	0	44
Junee (A)	0	1	1	1	18
Junee (A)	1	0	0	1	390
Junee (A)	1	0	1	0	108
Junee (A)	1	0	1	1	80
Junee (A)	1	1	0	0	1211
Junee (A)	1	1	0	1	111
Junee (A)	1	1	1	0	222
Junee (A)	1	1	1	1	44
Kempsey (A)					234
Kempsey (A)	0	0	0	1	1200
Kempsey (A)	0	0	1	0	253
Kempsey (A)	0	0	1	1	134
Kempsey (A)	0	1	0	0	2161
Kempsey (A)	0	1	0	1	303
Kempsey (A)	0	1	1	0	447
Kempsey (A)	0	1	1	1	153
Kempsey (A)	1	0	0	1	1729
Kempsey (A)	1	0	1	0	546
Kempsey (A)	1	0	1	1	326
Kempsey (A)	1	1	0	0	4356
Kempsey (A)	1	1	0	1	429
Kempsey (A)	1	1	1	0	1192
Kempsey (A)	1	1	1	1	288
Kiama (A)					100
Kiama (A)	0	0	0	1	557
Kiama (A)	0	0	1	0	182
Kiama (A)	0	0	1	1	107
Kiama (A)	0	1	0	0	600
Kiama (A)	0	1	0	1	52
Kiama (A)	0	1	1	0	171
Kiama (A)	0	1	1	1	39
Kiama (A)	1	0	0	1	1700
Kiama (A)	1	0	1	0	855
Kiama (A)	1	0	1	1	545
Kiama (A)	1	1	0	0	4760
Kiama (A)	1	1	0	1	305
Kiama (A)	1	1	1	0	1255
Kiama (A)	1	1	1	1	225
Ku-ring-gai (A)					768
Ku-ring-gai (A)	0	0	0	1	2519
Ku-ring-gai (A)	0	0	1	0	1537
Ku-ring-gai (A)	0	0	1	1	653
Ku-ring-gai (A)	0	1	0	0	2332
Ku-ring-gai (A)	0	1	0	1	148
Ku-ring-gai (A)	0	1	1	0	994
Ku-ring-gai (A)	0	1	1	1	100
Ku-ring-gai (A)	1	0	0	1	8475
Ku-ring-gai (A)	1	0	1	0	9625
Ku-ring-gai (A)	1	0	1	1	5337
Ku-ring-gai (A)	1	1	0	0	36289
Ku-ring-gai (A)	1	1	0	1	746
Ku-ring-gai (A)	1	1	1	0	10324
Ku-ring-gai (A)	1	1	1	1	1050
Kyogle (A)					78
Kyogle (A)	0	0	0	1	329
Kyogle (A)	0	0	1	0	89
Kyogle (A)	0	0	1	1	26
Kyogle (A)	0	1	0	0	498
Kyogle (A)	0	1	0	1	33
Kyogle (A)	0	1	1	0	108
Kyogle (A)	0	1	1	1	32
Kyogle (A)	1	0	0	1	471
Kyogle (A)	1	0	1	0	235
Kyogle (A)	1	0	1	1	67
Kyogle (A)	1	1	0	0	1506
Kyogle (A)	1	1	0	1	99
Kyogle (A)	1	1	1	0	374
Kyogle (A)	1	1	1	1	67
Lachlan (A)					51
Lachlan (A)	0	0	0	1	200
Lachlan (A)	0	0	1	0	31
Lachlan (A)	0	0	1	1	27
Lachlan (A)	0	1	0	0	393
Lachlan (A)	0	1	0	1	42
Lachlan (A)	0	1	1	0	62
Lachlan (A)	0	1	1	1	18
Lachlan (A)	1	0	0	1	294
Lachlan (A)	1	0	1	0	71
Lachlan (A)	1	0	1	1	81
Lachlan (A)	1	1	0	0	1562
Lachlan (A)	1	1	0	1	73
Lachlan (A)	1	1	1	0	200
Lachlan (A)	1	1	1	1	33
Lake Macquarie (C)					1363
Lake Macquarie (C)	0	0	0	1	7856
Lake Macquarie (C)	0	0	1	0	1989
Lake Macquarie (C)	0	0	1	1	1105
Lake Macquarie (C)	0	1	0	0	9757
Lake Macquarie (C)	0	1	0	1	1150
Lake Macquarie (C)	0	1	1	0	2180
Lake Macquarie (C)	0	1	1	1	594
Lake Macquarie (C)	1	0	0	1	15651
Lake Macquarie (C)	1	0	1	0	6356
Lake Macquarie (C)	1	0	1	1	5147
Lake Macquarie (C)	1	1	0	0	45256
Lake Macquarie (C)	1	1	0	1	3497
Lake Macquarie (C)	1	1	1	0	10250
Lake Macquarie (C)	1	1	1	1	2004
Lane Cove (A)					353
Lane Cove (A)	0	0	0	1	781
Lane Cove (A)	0	0	1	0	407
Lane Cove (A)	0	0	1	1	151
Lane Cove (A)	0	1	0	0	829
Lane Cove (A)	0	1	0	1	34
Lane Cove (A)	0	1	1	0	142
Lane Cove (A)	0	1	1	1	15
Lane Cove (A)	1	0	0	1	1654
Lane Cove (A)	1	0	1	0	1834
Lane Cove (A)	1	0	1	1	950
Lane Cove (A)	1	1	0	0	11043
Lane Cove (A)	1	1	0	1	147
Lane Cove (A)	1	1	1	0	1886
Lane Cove (A)	1	1	1	1	135
Leeton (A)					83
Leeton (A)	0	0	0	1	318
Leeton (A)	0	0	1	0	64
Leeton (A)	0	0	1	1	24
Leeton (A)	0	1	0	0	562
Leeton (A)	0	1	0	1	69
Leeton (A)	0	1	1	0	125
Leeton (A)	0	1	1	1	39
Leeton (A)	1	0	0	1	718
Leeton (A)	1	0	1	0	242
Leeton (A)	1	0	1	1	220
Leeton (A)	1	1	0	0	2382
Leeton (A)	1	1	0	1	211
Leeton (A)	1	1	1	0	553
Leeton (A)	1	1	1	1	137
Lismore (C)					354
Lismore (C)	0	0	0	1	1505
Lismore (C)	0	0	1	0	544
Lismore (C)	0	0	1	1	292
Lismore (C)	0	1	0	0	2705
Lismore (C)	0	1	0	1	262
Lismore (C)	0	1	1	0	607
Lismore (C)	0	1	1	1	170
Lismore (C)	1	0	0	1	2562
Lismore (C)	1	0	1	0	1072
Lismore (C)	1	0	1	1	697
Lismore (C)	1	1	0	0	8365
Lismore (C)	1	1	0	1	480
Lismore (C)	1	1	1	0	2110
Lismore (C)	1	1	1	1	306
Lithgow (C)					143
Lithgow (C)	0	0	0	1	795
Lithgow (C)	0	0	1	0	173
Lithgow (C)	0	0	1	1	78
Lithgow (C)	0	1	0	0	1104
Lithgow (C)	0	1	0	1	136
Lithgow (C)	0	1	1	0	269
Lithgow (C)	0	1	1	1	88
Lithgow (C)	1	0	0	1	1477
Lithgow (C)	1	0	1	0	424
Lithgow (C)	1	0	1	1	347
Lithgow (C)	1	1	0	0	3896
Lithgow (C)	1	1	0	1	296
Lithgow (C)	1	1	1	0	838
Lithgow (C)	1	1	1	1	173
Liverpool (C)					1755
Liverpool (C)	0	0	0	1	8325
Liverpool (C)	0	0	1	0	2028
Liverpool (C)	0	0	1	1	1913
Liverpool (C)	0	1	0	0	9273
Liverpool (C)	0	1	0	1	1575
Liverpool (C)	0	1	1	0	2631
Liverpool (C)	0	1	1	1	890
Liverpool (C)	1	0	0	1	20227
Liverpool (C)	1	0	1	0	7973
Liverpool (C)	1	0	1	1	8999
Liverpool (C)	1	1	0	0	57178
Liverpool (C)	1	1	0	1	4984
Liverpool (C)	1	1	1	0	16682
Liverpool (C)	1	1	1	1	4276
Liverpool Plains (A)					79
Liverpool Plains (A)	0	0	0	1	257
Liverpool Plains (A)	0	0	1	0	49
Liverpool Plains (A)	0	0	1	1	38
Liverpool Plains (A)	0	1	0	0	446
Liverpool Plains (A)	0	1	0	1	41
Liverpool Plains (A)	0	1	1	0	109
Liverpool Plains (A)	0	1	1	1	40
Liverpool Plains (A)	1	0	0	1	422
Liverpool Plains (A)	1	0	1	0	122
Liverpool Plains (A)	1	0	1	1	96
Liverpool Plains (A)	1	1	0	0	1542
Liverpool Plains (A)	1	1	0	1	96
Liverpool Plains (A)	1	1	1	0	373
Liverpool Plains (A)	1	1	1	1	73
Lockhart (A)					20
Lockhart (A)	0	0	0	1	102
Lockhart (A)	0	0	1	0	26
Lockhart (A)	0	0	1	1	3
Lockhart (A)	0	1	0	0	124
Lockhart (A)	0	1	0	1	9
Lockhart (A)	0	1	1	0	11
Lockhart (A)	0	1	1	1	3
Lockhart (A)	1	0	0	1	179
Lockhart (A)	1	0	1	0	49
Lockhart (A)	1	0	1	1	54
Lockhart (A)	1	1	0	0	767
Lockhart (A)	1	1	0	1	60
Lockhart (A)	1	1	1	0	173
Lockhart (A)	1	1	1	1	14
Maitland (C)					605
Maitland (C)	0	0	0	1	2557
Maitland (C)	0	0	1	0	701
Maitland (C)	0	0	1	1	484
Maitland (C)	0	1	0	0	4786
Maitland (C)	0	1	0	1	501
Maitland (C)	0	1	1	0	1001
Maitland (C)	0	1	1	1	263
Maitland (C)	1	0	0	1	5560
Maitland (C)	1	0	1	0	2249
Maitland (C)	1	0	1	1	1861
Maitland (C)	1	1	0	0	20500
Maitland (C)	1	1	0	1	1387
Maitland (C)	1	1	1	0	4388
Maitland (C)	1	1	1	1	864
Mid-Coast (A)					666
Mid-Coast (A)	0	0	0	1	3287
Mid-Coast (A)	0	0	1	0	765
Mid-Coast (A)	0	0	1	1	356
Mid-Coast (A)	0	1	0	0	4998
Mid-Coast (A)	0	1	0	1	629
Mid-Coast (A)	0	1	1	0	1193
Mid-Coast (A)	0	1	1	1	267
Mid-Coast (A)	1	0	0	1	5070
Mid-Coast (A)	1	0	1	0	1945
Mid-Coast (A)	1	0	1	1	1105
Mid-Coast (A)	1	1	0	0	14521
Mid-Coast (A)	1	1	0	1	1285
Mid-Coast (A)	1	1	1	0	3506
Mid-Coast (A)	1	1	1	1	766
Mid-Western Regional (A)					165
Mid-Western Regional (A)	0	0	0	1	653
Mid-Western Regional (A)	0	0	1	0	164
Mid-Western Regional (A)	0	0	1	1	79
Mid-Western Regional (A)	0	1	0	0	1168
Mid-Western Regional (A)	0	1	0	1	117
Mid-Western Regional (A)	0	1	1	0	208
Mid-Western Regional (A)	0	1	1	1	45
Mid-Western Regional (A)	1	0	0	1	1280
Mid-Western Regional (A)	1	0	1	0	469
Mid-Western Regional (A)	1	0	1	1	276
Mid-Western Regional (A)	1	1	0	0	5986
Mid-Western Regional (A)	1	1	0	1	367
Mid-Western Regional (A)	1	1	1	0	1052
Mid-Western Regional (A)	1	1	1	1	173
Moree Plains (A)					179
Moree Plains (A)	0	0	0	1	468
Moree Plains (A)	0	0	1	0	53
Moree Plains (A)	0	0	1	1	56
Moree Plains (A)	0	1	0	0	993
Moree Plains (A)	0	1	0	1	204
Moree Plains (A)	0	1	1	0	153
Moree Plains (A)	0	1	1	1	58
Moree Plains (A)	1	0	0	1	694
Moree Plains (A)	1	0	1	0	218
Moree Plains (A)	1	0	1	1	110
Moree Plains (A)	1	1	0	0	2886
Moree Plains (A)	1	1	0	1	215
Moree Plains (A)	1	1	1	0	406
Moree Plains (A)	1	1	1	1	126
Mosman (A)					180
Mosman (A)	0	0	0	1	524
Mosman (A)	0	0	1	0	352
Mosman (A)	0	0	1	1	144
Mosman (A)	0	1	0	0	657
Mosman (A)	0	1	0	1	29
Mosman (A)	0	1	1	0	198
Mosman (A)	0	1	1	1	6
Mosman (A)	1	0	0	1	1286
Mosman (A)	1	0	1	0	1737
Mosman (A)	1	0	1	1	674
Mosman (A)	1	1	0	0	7594
Mosman (A)	1	1	0	1	105
Mosman (A)	1	1	1	0	1526
Mosman (A)	1	1	1	1	132
Murray River (A)					64
Murray River (A)	0	0	0	1	242
Murray River (A)	0	0	1	0	70
Murray River (A)	0	0	1	1	34
Murray River (A)	0	1	0	0	377
Murray River (A)	0	1	0	1	15
Murray River (A)	0	1	1	0	83
Murray River (A)	0	1	1	1	14
Murray River (A)	1	0	0	1	551
Murray River (A)	1	0	1	0	240
Murray River (A)	1	0	1	1	179
Murray River (A)	1	1	0	0	2550
Murray River (A)	1	1	0	1	148
Murray River (A)	1	1	1	0	581
Murray River (A)	1	1	1	1	114
Murrumbidgee (A)					35
Murrumbidgee (A)	0	0	0	1	92
Murrumbidgee (A)	0	0	1	0	28
Murrumbidgee (A)	0	0	1	1	10
Murrumbidgee (A)	0	1	0	0	201
Murrumbidgee (A)	0	1	0	1	28
Murrumbidgee (A)	0	1	1	0	25
Murrumbidgee (A)	0	1	1	1	3
Murrumbidgee (A)	1	0	0	1	249
Murrumbidgee (A)	1	0	1	0	100
Murrumbidgee (A)	1	0	1	1	63
Murrumbidgee (A)	1	1	0	0	772
Murrumbidgee (A)	1	1	0	1	78
Murrumbidgee (A)	1	1	1	0	205
Murrumbidgee (A)	1	1	1	1	41
Muswellbrook (A)					89
Muswellbrook (A)	0	0	0	1	416
Muswellbrook (A)	0	0	1	0	111
Muswellbrook (A)	0	0	1	1	68
Muswellbrook (A)	0	1	0	0	1194
Muswellbrook (A)	0	1	0	1	121
Muswellbrook (A)	0	1	1	0	184
Muswellbrook (A)	0	1	1	1	44
Muswellbrook (A)	1	0	0	1	847
Muswellbrook (A)	1	0	1	0	355
Muswellbrook (A)	1	0	1	1	261
Muswellbrook (A)	1	1	0	0	4139
Muswellbrook (A)	1	1	0	1	265
Muswellbrook (A)	1	1	1	0	760
Muswellbrook (A)	1	1	1	1	154
Nambucca (A)					191
Nambucca (A)	0	0	0	1	725
Nambucca (A)	0	0	1	0	142
Nambucca (A)	0	0	1	1	75
Nambucca (A)	0	1	0	0	1210
Nambucca (A)	0	1	0	1	179
Nambucca (A)	0	1	1	0	308
Nambucca (A)	0	1	1	1	59
Nambucca (A)	1	0	0	1	1067
Nambucca (A)	1	0	1	0	319
Nambucca (A)	1	0	1	1	260
Nambucca (A)	1	1	0	0	3120
Nambucca (A)	1	1	0	1	283
Nambucca (A)	1	1	1	0	748
Nambucca (A)	1	1	1	1	186
Narrabri (A)					74
Narrabri (A)	0	0	0	1	406
Narrabri (A)	0	0	1	0	93
Narrabri (A)	0	0	1	1	39
Narrabri (A)	0	1	0	0	763
Narrabri (A)	0	1	0	1	89
Narrabri (A)	0	1	1	0	128
Narrabri (A)	0	1	1	1	29
Narrabri (A)	1	0	0	1	769
Narrabri (A)	1	0	1	0	247
Narrabri (A)	1	0	1	1	177
Narrabri (A)	1	1	0	0	2990
Narrabri (A)	1	1	0	1	215
Narrabri (A)	1	1	1	0	665
Narrabri (A)	1	1	1	1	89
Narrandera (A)					40
Narrandera (A)	0	0	0	1	169
Narrandera (A)	0	0	1	0	36
Narrandera (A)	0	0	1	1	9
Narrandera (A)	0	1	0	0	324
Narrandera (A)	0	1	0	1	51
Narrandera (A)	0	1	1	0	56
Narrandera (A)	0	1	1	1	9
Narrandera (A)	1	0	0	1	330
Narrandera (A)	1	0	1	0	152
Narrandera (A)	1	0	1	1	86
Narrandera (A)	1	1	0	0	1237
Narrandera (A)	1	1	0	1	85
Narrandera (A)	1	1	1	0	229
Narrandera (A)	1	1	1	1	50
Narromine (A)					62
Narromine (A)	0	0	0	1	196
Narromine (A)	0	0	1	0	37
Narromine (A)	0	0	1	1	31
Narromine (A)	0	1	0	0	499
Narromine (A)	0	1	0	1	55
Narromine (A)	0	1	1	0	103
Narromine (A)	0	1	1	1	20
Narromine (A)	1	0	0	1	377
Narromine (A)	1	0	1	0	80
Narromine (A)	1	0	1	1	128
Narromine (A)	1	1	0	0	1310
Narromine (A)	1	1	0	1	66
Narromine (A)	1	1	1	0	340
Narromine (A)	1	1	1	1	59
Newcastle (C)					1678
Newcastle (C)	0	0	0	1	5749
Newcastle (C)	0	0	1	0	1694
Newcastle (C)	0	0	1	1	821
Newcastle (C)	0	1	0	0	7058
Newcastle (C)	0	1	0	1	785
Newcastle (C)	0	1	1	0	1570
Newcastle (C)	0	1	1	1	382
Newcastle (C)	1	0	0	1	8831
Newcastle (C)	1	0	1	0	4366
Newcastle (C)	1	0	1	1	2969
Newcastle (C)	1	1	0	0	34962
Newcastle (C)	1	1	0	1	1750
Newcastle (C)	1	1	1	0	6689
Newcastle (C)	1	1	1	1	1011
North Sydney (A)					819
North Sydney (A)	0	0	0	1	1267
North Sydney (A)	0	0	1	0	691
North Sydney (A)	0	0	1	1	207
North Sydney (A)	0	1	0	0	1514
North Sydney (A)	0	1	0	1	38
North Sydney (A)	0	1	1	0	232
North Sydney (A)	0	1	1	1	7
North Sydney (A)	1	0	0	1	2002
North Sydney (A)	1	0	1	0	1798
North Sydney (A)	1	0	1	1	689
North Sydney (A)	1	1	0	0	14649
North Sydney (A)	1	1	0	1	155
North Sydney (A)	1	1	1	0	1305
North Sydney (A)	1	1	1	1	97
Northern Beaches (A)					1586
Northern Beaches (A)	0	0	0	1	6955
Northern Beaches (A)	0	0	1	0	2231
Northern Beaches (A)	0	0	1	1	1446
Northern Beaches (A)	0	1	0	0	6181
Northern Beaches (A)	0	1	0	1	527
Northern Beaches (A)	0	1	1	0	1748
Northern Beaches (A)	0	1	1	1	252
Northern Beaches (A)	1	0	0	1	17412
Northern Beaches (A)	1	0	1	0	11068
Northern Beaches (A)	1	0	1	1	8076
Northern Beaches (A)	1	1	0	0	76563
Northern Beaches (A)	1	1	0	1	2295
Northern Beaches (A)	1	1	1	0	15272
Northern Beaches (A)	1	1	1	1	1995
Oberon (A)					14
Oberon (A)	0	0	0	1	155
Oberon (A)	0	0	1	0	51
Oberon (A)	0	0	1	1	23
Oberon (A)	0	1	0	0	205
Oberon (A)	0	1	0	1	38
Oberon (A)	0	1	1	0	48
Oberon (A)	0	1	1	1	17
Oberon (A)	1	0	0	1	305
Oberon (A)	1	0	1	0	109
Oberon (A)	1	0	1	1	101
Oberon (A)	1	1	0	0	979
Oberon (A)	1	1	0	1	75
Oberon (A)	1	1	1	0	315
Oberon (A)	1	1	1	1	66
Orange (C)					258
Orange (C)	0	0	0	1	1235
Orange (C)	0	0	1	0	351
Orange (C)	0	0	1	1	159
Orange (C)	0	1	0	0	2394
Orange (C)	0	1	0	1	289
Orange (C)	0	1	1	0	546
Orange (C)	0	1	1	1	126
Orange (C)	1	0	0	1	2035
Orange (C)	1	0	1	0	994
Orange (C)	1	0	1	1	692
Orange (C)	1	1	0	0	10190
Orange (C)	1	1	0	1	552
Orange (C)	1	1	1	0	1861
Orange (C)	1	1	1	1	439
Parkes (A)					96
Parkes (A)	0	0	0	1	485
Parkes (A)	0	0	1	0	133
Parkes (A)	0	0	1	1	40
Parkes (A)	0	1	0	0	811
Parkes (A)	0	1	0	1	94
Parkes (A)	0	1	1	0	188
Parkes (A)	0	1	1	1	60
Parkes (A)	1	0	0	1	904
Parkes (A)	1	0	1	0	304
Parkes (A)	1	0	1	1	276
Parkes (A)	1	1	0	0	3124
Parkes (A)	1	1	0	1	271
Parkes (A)	1	1	1	0	689
Parkes (A)	1	1	1	1	230
Parramatta (C)					2444
Parramatta (C)	0	0	0	1	6874
Parramatta (C)	0	0	1	0	2519
Parramatta (C)	0	0	1	1	1134
Parramatta (C)	0	1	0	0	6232
Parramatta (C)	0	1	0	1	593
Parramatta (C)	0	1	1	0	1728
Parramatta (C)	0	1	1	1	296
Parramatta (C)	1	0	0	1	15626
Parramatta (C)	1	0	1	0	10094
Parramatta (C)	1	0	1	1	6697
Parramatta (C)	1	1	0	0	69351
Parramatta (C)	1	1	0	1	1943
Parramatta (C)	1	1	1	0	10833
Parramatta (C)	1	1	1	1	1415
Penrith (C)					1685
Penrith (C)	0	0	0	1	8423
Penrith (C)	0	0	1	0	1751
Penrith (C)	0	0	1	1	1352
Penrith (C)	0	1	0	0	11056
Penrith (C)	0	1	0	1	1441
Penrith (C)	0	1	1	0	2284
Penrith (C)	0	1	1	1	798
Penrith (C)	1	0	0	1	18696
Penrith (C)	1	0	1	0	5619
Penrith (C)	1	0	1	1	6481
Penrith (C)	1	1	0	0	50983
Penrith (C)	1	1	0	1	4678
Penrith (C)	1	1	1	0	10899
Penrith (C)	1	1	1	1	3219
Port Macquarie-Hastings (A)					455
Port Macquarie-Hastings (A)	0	0	0	1	2577
Port Macquarie-Hastings (A)	0	0	1	0	760
Port Macquarie-Hastings (A)	0	0	1	1	350
Port Macquarie-Hastings (A)	0	1	0	0	3859
Port Macquarie-Hastings (A)	0	1	0	1	404
Port Macquarie-Hastings (A)	0	1	1	0	930
Port Macquarie-Hastings (A)	0	1	1	1	149
Port Macquarie-Hastings (A)	1	0	0	1	4158
Port Macquarie-Hastings (A)	1	0	1	0	1856
Port Macquarie-Hastings (A)	1	0	1	1	1043
Port Macquarie-Hastings (A)	1	1	0	0	15229
Port Macquarie-Hastings (A)	1	1	0	1	925
Port Macquarie-Hastings (A)	1	1	1	0	3951
Port Macquarie-Hastings (A)	1	1	1	1	607
Port Stephens (A)					412
Port Stephens (A)	0	0	0	1	2367
Port Stephens (A)	0	0	1	0	458
Port Stephens (A)	0	0	1	1	351
Port Stephens (A)	0	1	0	0	3547
Port Stephens (A)	0	1	0	1	451
Port Stephens (A)	0	1	1	0	726
Port Stephens (A)	0	1	1	1	180
Port Stephens (A)	1	0	0	1	4801
Port Stephens (A)	1	0	1	0	1728
Port Stephens (A)	1	0	1	1	1545
Port Stephens (A)	1	1	0	0	14511
Port Stephens (A)	1	1	0	1	1185
Port Stephens (A)	1	1	1	0	3376
Port Stephens (A)	1	1	1	1	766
Queanbeyan-Palerang Regional (A)					361
Queanbeyan-Palerang Regional (A)	0	0	0	1	1538
Queanbeyan-Palerang Regional (A)	0	0	1	0	419
Queanbeyan-Palerang Regional (A)	0	0	1	1	250
Queanbeyan-Palerang Regional (A)	0	1	0	0	2223
Queanbeyan-Palerang Regional (A)	0	1	0	1	204
Queanbeyan-Palerang Regional (A)	0	1	1	0	358
Queanbeyan-Palerang Regional (A)	0	1	1	1	129
Queanbeyan-Palerang Regional (A)	1	0	0	1	3795
Queanbeyan-Palerang Regional (A)	1	0	1	0	2133
Queanbeyan-Palerang Regional (A)	1	0	1	1	1498
Queanbeyan-Palerang Regional (A)	1	1	0	0	14845
Queanbeyan-Palerang Regional (A)	1	1	0	1	828
Queanbeyan-Palerang Regional (A)	1	1	1	0	3428
Queanbeyan-Palerang Regional (A)	1	1	1	1	539
Randwick (C)					2116
Randwick (C)	0	0	0	1	4178
Randwick (C)	0	0	1	0	1405
Randwick (C)	0	0	1	1	563
Randwick (C)	0	1	0	0	3665
Randwick (C)	0	1	0	1	330
Randwick (C)	0	1	1	0	688
Randwick (C)	0	1	1	1	164
Randwick (C)	1	0	0	1	7615
Randwick (C)	1	0	1	0	4700
Randwick (C)	1	0	1	1	2871
Randwick (C)	1	1	0	0	32157
Randwick (C)	1	1	0	1	828
Randwick (C)	1	1	1	0	5462
Randwick (C)	1	1	1	1	514
Richmond Valley (A)					225
Richmond Valley (A)	0	0	0	1	886
Richmond Valley (A)	0	0	1	0	181
Richmond Valley (A)	0	0	1	1	111
Richmond Valley (A)	0	1	0	0	1473
Richmond Valley (A)	0	1	0	1	204
Richmond Valley (A)	0	1	1	0	304
Richmond Valley (A)	0	1	1	1	101
Richmond Valley (A)	1	0	0	1	1415
Richmond Valley (A)	1	0	1	0	479
Richmond Valley (A)	1	0	1	1	385
Richmond Valley (A)	1	1	0	0	4335
Richmond Valley (A)	1	1	0	1	486
Richmond Valley (A)	1	1	1	0	1122
Richmond Valley (A)	1	1	1	1	236
