LGA_NAME16	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Gawler (T)	15-19	0	F	592
Gawler (T)	15-19	0	M	672
Gawler (T)	15-19	1	F	35
Gawler (T)	15-19	1	M	41
Gawler (T)	20-24		F	43
Gawler (T)	20-24		M	49
Gawler (T)	20-24	0	F	649
Gawler (T)	20-24	0	M	646
Gawler (T)	20-24	1	F	75
Gawler (T)	20-24	1	M	37
Gawler (T)	25-34		F	76
Gawler (T)	25-34		M	93
Gawler (T)	25-34	0	F	1177
Gawler (T)	25-34	0	M	1173
Gawler (T)	25-34	1	F	183
Gawler (T)	25-34	1	M	91
Gawler (T)	35-44		F	79
Gawler (T)	35-44		M	92
Gawler (T)	35-44	0	F	987
Gawler (T)	35-44	0	M	1008
Gawler (T)	35-44	1	F	208
Gawler (T)	35-44	1	M	108
Gawler (T)	45-54		F	117
Gawler (T)	45-54		M	93
Gawler (T)	45-54	0	F	1259
Gawler (T)	45-54	0	M	1155
Gawler (T)	45-54	1	F	312
Gawler (T)	45-54	1	M	174
Gawler (T)	55-64		F	95
Gawler (T)	55-64		M	121
Gawler (T)	55-64	0	F	1085
Gawler (T)	55-64	0	M	1138
Gawler (T)	55-64	1	F	344
Gawler (T)	55-64	1	M	222
Gawler (T)	65-74		F	120
Gawler (T)	65-74		M	105
Gawler (T)	65-74	0	F	919
Gawler (T)	65-74	0	M	858
Gawler (T)	65-74	1	F	183
Gawler (T)	65-74	1	M	123
Gawler (T)	75-84		F	126
Gawler (T)	75-84		M	84
Gawler (T)	75-84	0	F	702
Gawler (T)	75-84	0	M	528
Gawler (T)	75-84	1	F	78
Gawler (T)	75-84	1	M	67
Gawler (T)	85+		F	62
Gawler (T)	85+		M	62
Gawler (T)	85+	0	F	319
Gawler (T)	85+	0	M	190
Gawler (T)	85+	1	F	16
Gawler (T)	85+	1	M	22
Goyder (DC)	15-19		F	15
Goyder (DC)	15-19		M	23
Goyder (DC)	15-19	0	F	71
Goyder (DC)	15-19	0	M	98
Goyder (DC)	15-19	1	F	10
Goyder (DC)	15-19	1	M	4
Goyder (DC)	20-24		F	4
Goyder (DC)	20-24		M	3
Goyder (DC)	20-24	0	F	69
Goyder (DC)	20-24	0	M	78
Goyder (DC)	20-24	1	F	7
Goyder (DC)	20-24	1	M	3
Goyder (DC)	25-34		F	13
Goyder (DC)	25-34		M	16
Goyder (DC)	25-34	0	F	123
Goyder (DC)	25-34	0	M	142
Goyder (DC)	25-34	1	F	18
Goyder (DC)	25-34	1	M	13
Goyder (DC)	35-44		F	14
Goyder (DC)	35-44		M	27
Goyder (DC)	35-44	0	F	169
Goyder (DC)	35-44	0	M	190
Goyder (DC)	35-44	1	F	37
Goyder (DC)	35-44	1	M	17
Goyder (DC)	45-54		F	27
Goyder (DC)	45-54		M	23
Goyder (DC)	45-54	0	F	221
Goyder (DC)	45-54	0	M	231
Goyder (DC)	45-54	1	F	56
Goyder (DC)	45-54	1	M	34
Goyder (DC)	55-64		F	30
Goyder (DC)	55-64		M	34
Goyder (DC)	55-64	0	F	242
Goyder (DC)	55-64	0	M	317
Goyder (DC)	55-64	1	F	78
Goyder (DC)	55-64	1	M	51
Goyder (DC)	65-74		F	33
Goyder (DC)	65-74		M	39
Goyder (DC)	65-74	0	F	204
Goyder (DC)	65-74	0	M	215
Goyder (DC)	65-74	1	F	26
Goyder (DC)	65-74	1	M	35
Goyder (DC)	75-84		F	31
Goyder (DC)	75-84		M	25
Goyder (DC)	75-84	0	F	101
Goyder (DC)	75-84	0	M	102
Goyder (DC)	75-84	1	F	18
Goyder (DC)	75-84	1	M	19
Goyder (DC)	85+		F	7
Goyder (DC)	85+		M	4
Goyder (DC)	85+	0	F	56
Goyder (DC)	85+	0	M	19
Goyder (DC)	85+	1	M	4
Grant (DC)	15-19		F	29
Grant (DC)	15-19		M	31
Grant (DC)	15-19	0	F	206
Grant (DC)	15-19	0	M	220
Grant (DC)	15-19	1	F	14
Grant (DC)	15-19	1	M	8
Grant (DC)	20-24		F	18
Grant (DC)	20-24		M	43
Grant (DC)	20-24	0	F	110
Grant (DC)	20-24	0	M	144
Grant (DC)	20-24	1	F	20
Grant (DC)	20-24	1	M	10
Grant (DC)	25-34		F	18
Grant (DC)	25-34		M	150
Grant (DC)	25-34	0	F	267
Grant (DC)	25-34	0	M	273
Grant (DC)	25-34	1	F	32
Grant (DC)	25-34	1	M	25
Grant (DC)	35-44		F	23
Grant (DC)	35-44		M	160
Grant (DC)	35-44	0	F	396
Grant (DC)	35-44	0	M	404
Grant (DC)	35-44	1	F	65
Grant (DC)	35-44	1	M	44
Grant (DC)	45-54		F	40
Grant (DC)	45-54		M	158
Grant (DC)	45-54	0	F	454
Grant (DC)	45-54	0	M	568
Grant (DC)	45-54	1	F	107
Grant (DC)	45-54	1	M	73
Grant (DC)	55-64		F	40
Grant (DC)	55-64		M	84
Grant (DC)	55-64	0	F	408
Grant (DC)	55-64	0	M	494
Grant (DC)	55-64	1	F	136
Grant (DC)	55-64	1	M	84
Grant (DC)	65-74		F	33
Grant (DC)	65-74		M	76
Grant (DC)	65-74	0	F	292
Grant (DC)	65-74	0	M	385
Grant (DC)	65-74	1	F	68
Grant (DC)	65-74	1	M	42
Grant (DC)	75-84		F	24
Grant (DC)	75-84		M	30
Grant (DC)	75-84	0	F	105
Grant (DC)	75-84	0	M	128
Grant (DC)	75-84	1	F	14
Grant (DC)	75-84	1	M	14
Grant (DC)	85+		F	20
Grant (DC)	85+		M	11
Grant (DC)	85+	0	F	43
Grant (DC)	85+	0	M	26
Grant (DC)	85+	1	F	3
Holdfast Bay (C)	15-19		F	42
Holdfast Bay (C)	15-19		M	56
Holdfast Bay (C)	15-19	0	F	786
Holdfast Bay (C)	15-19	0	M	860
Holdfast Bay (C)	15-19	1	F	30
Holdfast Bay (C)	15-19	1	M	39
Holdfast Bay (C)	20-24		F	74
Holdfast Bay (C)	20-24		M	46
Holdfast Bay (C)	20-24	0	F	939
Holdfast Bay (C)	20-24	0	M	912
Holdfast Bay (C)	20-24	1	F	60
Holdfast Bay (C)	20-24	1	M	39
Holdfast Bay (C)	25-34		F	132
Holdfast Bay (C)	25-34		M	149
Holdfast Bay (C)	25-34	0	F	1842
Holdfast Bay (C)	25-34	0	M	1729
Holdfast Bay (C)	25-34	1	F	147
Holdfast Bay (C)	25-34	1	M	97
Holdfast Bay (C)	35-44		F	111
Holdfast Bay (C)	35-44		M	132
Holdfast Bay (C)	35-44	0	F	1776
Holdfast Bay (C)	35-44	0	M	1706
Holdfast Bay (C)	35-44	1	F	274
Holdfast Bay (C)	35-44	1	M	168
Holdfast Bay (C)	45-54		F	117
Holdfast Bay (C)	45-54		M	136
Holdfast Bay (C)	45-54	0	F	1862
Holdfast Bay (C)	45-54	0	M	1892
Holdfast Bay (C)	45-54	1	F	479
Holdfast Bay (C)	45-54	1	M	268
Holdfast Bay (C)	55-64		F	193
Holdfast Bay (C)	55-64		M	170
Holdfast Bay (C)	55-64	0	F	1862
Holdfast Bay (C)	55-64	0	M	1948
Holdfast Bay (C)	55-64	1	F	685
Holdfast Bay (C)	55-64	1	M	393
Holdfast Bay (C)	65-74		F	188
Holdfast Bay (C)	65-74		M	162
Holdfast Bay (C)	65-74	0	F	1660
Holdfast Bay (C)	65-74	0	M	1628
Holdfast Bay (C)	65-74	1	F	402
Holdfast Bay (C)	65-74	1	M	255
Holdfast Bay (C)	75-84		F	188
Holdfast Bay (C)	75-84		M	118
Holdfast Bay (C)	75-84	0	F	1103
Holdfast Bay (C)	75-84	0	M	817
Holdfast Bay (C)	75-84	1	F	131
Holdfast Bay (C)	75-84	1	M	122
Holdfast Bay (C)	85+		F	183
Holdfast Bay (C)	85+		M	77
Holdfast Bay (C)	85+	0	F	919
Holdfast Bay (C)	85+	0	M	415
Holdfast Bay (C)	85+	1	F	36
Holdfast Bay (C)	85+	1	M	52
Kangaroo Island (DC)	15-19		F	17
Kangaroo Island (DC)	15-19		M	28
Kangaroo Island (DC)	15-19	0	F	78
Kangaroo Island (DC)	15-19	0	M	84
Kangaroo Island (DC)	15-19	1	F	6
Kangaroo Island (DC)	15-19	1	M	4
Kangaroo Island (DC)	20-24		F	4
Kangaroo Island (DC)	20-24		M	17
Kangaroo Island (DC)	20-24	0	F	66
Kangaroo Island (DC)	20-24	0	M	62
Kangaroo Island (DC)	25-34		F	26
Kangaroo Island (DC)	25-34		M	30
Kangaroo Island (DC)	25-34	0	F	184
Kangaroo Island (DC)	25-34	0	M	168
Kangaroo Island (DC)	25-34	1	F	25
Kangaroo Island (DC)	25-34	1	M	16
Kangaroo Island (DC)	35-44		F	23
Kangaroo Island (DC)	35-44		M	16
Kangaroo Island (DC)	35-44	0	F	187
Kangaroo Island (DC)	35-44	0	M	197
Kangaroo Island (DC)	35-44	1	F	37
Kangaroo Island (DC)	35-44	1	M	21
Kangaroo Island (DC)	45-54		F	24
Kangaroo Island (DC)	45-54		M	42
Kangaroo Island (DC)	45-54	0	F	255
Kangaroo Island (DC)	45-54	0	M	265
Kangaroo Island (DC)	45-54	1	F	64
Kangaroo Island (DC)	45-54	1	M	39
Kangaroo Island (DC)	55-64		F	38
Kangaroo Island (DC)	55-64		M	54
Kangaroo Island (DC)	55-64	0	F	280
Kangaroo Island (DC)	55-64	0	M	356
Kangaroo Island (DC)	55-64	1	F	78
Kangaroo Island (DC)	55-64	1	M	49
Kangaroo Island (DC)	65-74		F	38
Kangaroo Island (DC)	65-74		M	40
Kangaroo Island (DC)	65-74	0	F	258
Kangaroo Island (DC)	65-74	0	M	284
Kangaroo Island (DC)	65-74	1	F	32
Kangaroo Island (DC)	65-74	1	M	25
Kangaroo Island (DC)	75-84		F	32
Kangaroo Island (DC)	75-84		M	22
Kangaroo Island (DC)	75-84	0	F	99
Kangaroo Island (DC)	75-84	0	M	103
Kangaroo Island (DC)	75-84	1	F	11
Kangaroo Island (DC)	75-84	1	M	12
Kangaroo Island (DC)	85+		F	13
Kangaroo Island (DC)	85+		M	18
Kangaroo Island (DC)	85+	0	F	55
Kangaroo Island (DC)	85+	0	M	37
Kangaroo Island (DC)	85+	1	F	4
Karoonda East Murray (DC)	15-19		M	3
Karoonda East Murray (DC)	15-19	0	F	29
Karoonda East Murray (DC)	15-19	0	M	18
Karoonda East Murray (DC)	15-19	1	M	6
Karoonda East Murray (DC)	20-24		F	3
Karoonda East Murray (DC)	20-24		M	6
Karoonda East Murray (DC)	20-24	0	F	8
Karoonda East Murray (DC)	20-24	0	M	18
Karoonda East Murray (DC)	20-24	1	F	3
Karoonda East Murray (DC)	20-24	1	M	3
Karoonda East Murray (DC)	25-34	0	F	24
Karoonda East Murray (DC)	25-34	0	M	34
Karoonda East Murray (DC)	25-34	1	F	11
Karoonda East Murray (DC)	25-34	1	M	3
Karoonda East Murray (DC)	35-44		M	9
Karoonda East Murray (DC)	35-44	0	F	42
Karoonda East Murray (DC)	35-44	0	M	61
Karoonda East Murray (DC)	35-44	1	F	7
Karoonda East Murray (DC)	35-44	1	M	4
Karoonda East Murray (DC)	45-54		F	3
Karoonda East Murray (DC)	45-54		M	5
Karoonda East Murray (DC)	45-54	0	F	59
Karoonda East Murray (DC)	45-54	0	M	75
Karoonda East Murray (DC)	45-54	1	F	17
Karoonda East Murray (DC)	45-54	1	M	4
Karoonda East Murray (DC)	55-64		F	5
Karoonda East Murray (DC)	55-64		M	8
Karoonda East Murray (DC)	55-64	0	F	52
Karoonda East Murray (DC)	55-64	0	M	56
Karoonda East Murray (DC)	55-64	1	F	12
Karoonda East Murray (DC)	55-64	1	M	19
Karoonda East Murray (DC)	65-74		F	12
Karoonda East Murray (DC)	65-74		M	8
Karoonda East Murray (DC)	65-74	0	F	53
Karoonda East Murray (DC)	65-74	0	M	65
Karoonda East Murray (DC)	65-74	1	F	8
Karoonda East Murray (DC)	65-74	1	M	3
Karoonda East Murray (DC)	75-84		F	8
Karoonda East Murray (DC)	75-84		M	5
Karoonda East Murray (DC)	75-84	0	F	27
Karoonda East Murray (DC)	75-84	0	M	30
Karoonda East Murray (DC)	75-84	1	F	4
Karoonda East Murray (DC)	75-84	1	M	3
Karoonda East Murray (DC)	85+		F	5
Karoonda East Murray (DC)	85+		M	4
Karoonda East Murray (DC)	85+	0	F	24
Karoonda East Murray (DC)	85+	0	M	12
Kimba (DC)	15-19	0	F	13
Kimba (DC)	15-19	0	M	24
Kimba (DC)	20-24		F	4
Kimba (DC)	20-24	0	F	16
Kimba (DC)	20-24	0	M	20
Kimba (DC)	25-34		F	4
Kimba (DC)	25-34		M	5
Kimba (DC)	25-34	0	F	66
Kimba (DC)	25-34	0	M	62
Kimba (DC)	25-34	1	M	3
Kimba (DC)	35-44		F	3
Kimba (DC)	35-44		M	5
Kimba (DC)	35-44	0	F	44
Kimba (DC)	35-44	0	M	52
Kimba (DC)	35-44	1	F	9
Kimba (DC)	45-54		F	3
Kimba (DC)	45-54		M	6
Kimba (DC)	45-54	0	F	47
Kimba (DC)	45-54	0	M	53
Kimba (DC)	45-54	1	F	9
Kimba (DC)	45-54	1	M	7
Kimba (DC)	55-64		F	4
Kimba (DC)	55-64		M	5
Kimba (DC)	55-64	0	F	41
Kimba (DC)	55-64	0	M	61
Kimba (DC)	55-64	1	F	8
Kimba (DC)	55-64	1	M	13
Kimba (DC)	65-74		F	3
Kimba (DC)	65-74		M	6
Kimba (DC)	65-74	0	F	41
Kimba (DC)	65-74	0	M	45
Kimba (DC)	65-74	1	F	3
Kimba (DC)	65-74	1	M	4
Kimba (DC)	75-84		F	9
Kimba (DC)	75-84		M	3
Kimba (DC)	75-84	0	F	32
Kimba (DC)	75-84	0	M	30
Kimba (DC)	75-84	1	M	4
Kimba (DC)	85+		F	3
Kimba (DC)	85+	0	F	12
Kimba (DC)	85+	0	M	9
Kingston (DC) (SA)	15-19		F	7
Kingston (DC) (SA)	15-19		M	3
Kingston (DC) (SA)	15-19	0	F	43
Kingston (DC) (SA)	15-19	0	M	44
Kingston (DC) (SA)	15-19	1	F	3
Kingston (DC) (SA)	15-19	1	M	4
Kingston (DC) (SA)	20-24		F	3
Kingston (DC) (SA)	20-24		M	9
Kingston (DC) (SA)	20-24	0	F	34
Kingston (DC) (SA)	20-24	0	M	42
Kingston (DC) (SA)	20-24	1	F	5
Kingston (DC) (SA)	20-24	1	M	4
Kingston (DC) (SA)	25-34		F	7
Kingston (DC) (SA)	25-34		M	13
Kingston (DC) (SA)	25-34	0	F	83
Kingston (DC) (SA)	25-34	0	M	108
Kingston (DC) (SA)	25-34	1	F	18
Kingston (DC) (SA)	25-34	1	M	5
Kingston (DC) (SA)	35-44		F	4
Kingston (DC) (SA)	35-44		M	12
Kingston (DC) (SA)	35-44	0	F	86
Kingston (DC) (SA)	35-44	0	M	93
Kingston (DC) (SA)	35-44	1	F	12
Kingston (DC) (SA)	35-44	1	M	14
Kingston (DC) (SA)	45-54		F	14
Kingston (DC) (SA)	45-54		M	7
Kingston (DC) (SA)	45-54	0	F	96
Kingston (DC) (SA)	45-54	0	M	101
Kingston (DC) (SA)	45-54	1	F	25
Kingston (DC) (SA)	45-54	1	M	14
Kingston (DC) (SA)	55-64		F	12
Kingston (DC) (SA)	55-64		M	12
Kingston (DC) (SA)	55-64	0	F	135
Kingston (DC) (SA)	55-64	0	M	171
Kingston (DC) (SA)	55-64	1	F	30
Kingston (DC) (SA)	55-64	1	M	24
Kingston (DC) (SA)	65-74		F	21
Kingston (DC) (SA)	65-74		M	24
Kingston (DC) (SA)	65-74	0	F	141
Kingston (DC) (SA)	65-74	0	M	141
Kingston (DC) (SA)	65-74	1	F	28
Kingston (DC) (SA)	65-74	1	M	22
Kingston (DC) (SA)	75-84		F	29
Kingston (DC) (SA)	75-84		M	24
Kingston (DC) (SA)	75-84	0	F	79
Kingston (DC) (SA)	75-84	0	M	76
Kingston (DC) (SA)	75-84	1	F	6
Kingston (DC) (SA)	75-84	1	M	6
Kingston (DC) (SA)	85+		F	9
Kingston (DC) (SA)	85+		M	10
Kingston (DC) (SA)	85+	0	F	32
Kingston (DC) (SA)	85+	0	M	22
Light (RegC)	15-19		F	46
Light (RegC)	15-19		M	63
Light (RegC)	15-19	0	F	451
Light (RegC)	15-19	0	M	461
Light (RegC)	15-19	1	F	21
Light (RegC)	15-19	1	M	22
Light (RegC)	20-24		F	25
Light (RegC)	20-24		M	26
Light (RegC)	20-24	0	F	357
Light (RegC)	20-24	0	M	367
Light (RegC)	20-24	1	F	23
Light (RegC)	20-24	1	M	13
Light (RegC)	25-34		F	33
Light (RegC)	25-34		M	45
Light (RegC)	25-34	0	F	657
Light (RegC)	25-34	0	M	623
Light (RegC)	25-34	1	F	102
Light (RegC)	25-34	1	M	46
Light (RegC)	35-44		F	44
Light (RegC)	35-44		M	49
Light (RegC)	35-44	0	F	810
Light (RegC)	35-44	0	M	775
Light (RegC)	35-44	1	F	177
Light (RegC)	35-44	1	M	105
Light (RegC)	45-54		F	64
Light (RegC)	45-54		M	69
Light (RegC)	45-54	0	F	888
Light (RegC)	45-54	0	M	977
Light (RegC)	45-54	1	F	209
Light (RegC)	45-54	1	M	118
Light (RegC)	55-64		F	68
Light (RegC)	55-64		M	73
Light (RegC)	55-64	0	F	669
Light (RegC)	55-64	0	M	823
Light (RegC)	55-64	1	F	203
Light (RegC)	55-64	1	M	163
Light (RegC)	65-74		F	45
Light (RegC)	65-74		M	66
Light (RegC)	65-74	0	F	457
Light (RegC)	65-74	0	M	499
Light (RegC)	65-74	1	F	81
Light (RegC)	65-74	1	M	74
Light (RegC)	75-84		F	36
Light (RegC)	75-84		M	22
Light (RegC)	75-84	0	F	195
Light (RegC)	75-84	0	M	204
Light (RegC)	75-84	1	F	18
Light (RegC)	75-84	1	M	18
Light (RegC)	85+		F	8
Light (RegC)	85+		M	13
Light (RegC)	85+	0	F	83
Light (RegC)	85+	0	M	44
Light (RegC)	85+	1	F	4
Light (RegC)	85+	1	M	10
Lower Eyre Peninsula (DC)	15-19		F	23
Lower Eyre Peninsula (DC)	15-19		M	29
Lower Eyre Peninsula (DC)	15-19	0	F	124
Lower Eyre Peninsula (DC)	15-19	0	M	127
Lower Eyre Peninsula (DC)	15-19	1	F	8
Lower Eyre Peninsula (DC)	15-19	1	M	8
Lower Eyre Peninsula (DC)	20-24		F	4
Lower Eyre Peninsula (DC)	20-24		M	21
Lower Eyre Peninsula (DC)	20-24	0	F	70
Lower Eyre Peninsula (DC)	20-24	0	M	74
Lower Eyre Peninsula (DC)	20-24	1	F	3
Lower Eyre Peninsula (DC)	20-24	1	M	4
Lower Eyre Peninsula (DC)	25-34		F	19
Lower Eyre Peninsula (DC)	25-34		M	80
Lower Eyre Peninsula (DC)	25-34	0	F	228
Lower Eyre Peninsula (DC)	25-34	0	M	195
Lower Eyre Peninsula (DC)	25-34	1	F	27
Lower Eyre Peninsula (DC)	25-34	1	M	10
Lower Eyre Peninsula (DC)	35-44		F	30
Lower Eyre Peninsula (DC)	35-44		M	71
Lower Eyre Peninsula (DC)	35-44	0	F	280
Lower Eyre Peninsula (DC)	35-44	0	M	288
Lower Eyre Peninsula (DC)	35-44	1	F	34
Lower Eyre Peninsula (DC)	35-44	1	M	27
Lower Eyre Peninsula (DC)	45-54		F	32
Lower Eyre Peninsula (DC)	45-54		M	77
Lower Eyre Peninsula (DC)	45-54	0	F	316
Lower Eyre Peninsula (DC)	45-54	0	M	350
Lower Eyre Peninsula (DC)	45-54	1	F	75
Lower Eyre Peninsula (DC)	45-54	1	M	41
Lower Eyre Peninsula (DC)	55-64		F	29
Lower Eyre Peninsula (DC)	55-64		M	64
Lower Eyre Peninsula (DC)	55-64	0	F	260
Lower Eyre Peninsula (DC)	55-64	0	M	345
Lower Eyre Peninsula (DC)	55-64	1	F	74
Lower Eyre Peninsula (DC)	55-64	1	M	60
Lower Eyre Peninsula (DC)	65-74		F	17
Lower Eyre Peninsula (DC)	65-74		M	44
Lower Eyre Peninsula (DC)	65-74	0	F	193
Lower Eyre Peninsula (DC)	65-74	0	M	245
Lower Eyre Peninsula (DC)	65-74	1	F	39
Lower Eyre Peninsula (DC)	65-74	1	M	34
Lower Eyre Peninsula (DC)	75-84		F	18
Lower Eyre Peninsula (DC)	75-84		M	29
Lower Eyre Peninsula (DC)	75-84	0	F	78
Lower Eyre Peninsula (DC)	75-84	0	M	78
Lower Eyre Peninsula (DC)	75-84	1	F	15
Lower Eyre Peninsula (DC)	75-84	1	M	14
Lower Eyre Peninsula (DC)	85+		F	9
Lower Eyre Peninsula (DC)	85+		M	4
Lower Eyre Peninsula (DC)	85+	0	F	21
Lower Eyre Peninsula (DC)	85+	0	M	28
Lower Eyre Peninsula (DC)	85+	1	F	3
Lower Eyre Peninsula (DC)	85+	1	M	9
Loxton Waikerie (DC)	15-19		F	28
Loxton Waikerie (DC)	15-19		M	59
Loxton Waikerie (DC)	15-19	0	F	283
Loxton Waikerie (DC)	15-19	0	M	305
Loxton Waikerie (DC)	15-19	1	F	21
Loxton Waikerie (DC)	15-19	1	M	12
Loxton Waikerie (DC)	20-24		F	17
Loxton Waikerie (DC)	20-24		M	19
Loxton Waikerie (DC)	20-24	0	F	209
Loxton Waikerie (DC)	20-24	0	M	232
Loxton Waikerie (DC)	20-24	1	F	14
Loxton Waikerie (DC)	20-24	1	M	11
Loxton Waikerie (DC)	25-34		F	21
Loxton Waikerie (DC)	25-34		M	32
Loxton Waikerie (DC)	25-34	0	F	404
Loxton Waikerie (DC)	25-34	0	M	443
Loxton Waikerie (DC)	25-34	1	F	71
Loxton Waikerie (DC)	25-34	1	M	42
Loxton Waikerie (DC)	35-44		F	48
Loxton Waikerie (DC)	35-44		M	45
Loxton Waikerie (DC)	35-44	0	F	510
Loxton Waikerie (DC)	35-44	0	M	497
Loxton Waikerie (DC)	35-44	1	F	101
Loxton Waikerie (DC)	35-44	1	M	62
Loxton Waikerie (DC)	45-54		F	69
Loxton Waikerie (DC)	45-54		M	70
Loxton Waikerie (DC)	45-54	0	F	599
Loxton Waikerie (DC)	45-54	0	M	661
Loxton Waikerie (DC)	45-54	1	F	166
Loxton Waikerie (DC)	45-54	1	M	83
Loxton Waikerie (DC)	55-64		F	60
Loxton Waikerie (DC)	55-64		M	64
Loxton Waikerie (DC)	55-64	0	F	577
Loxton Waikerie (DC)	55-64	0	M	696
Loxton Waikerie (DC)	55-64	1	F	175
Loxton Waikerie (DC)	55-64	1	M	116
Loxton Waikerie (DC)	65-74		F	88
Loxton Waikerie (DC)	65-74		M	76
Loxton Waikerie (DC)	65-74	0	F	539
Loxton Waikerie (DC)	65-74	0	M	611
Loxton Waikerie (DC)	65-74	1	F	125
Loxton Waikerie (DC)	65-74	1	M	77
Loxton Waikerie (DC)	75-84		F	46
Loxton Waikerie (DC)	75-84		M	54
Loxton Waikerie (DC)	75-84	0	F	299
Loxton Waikerie (DC)	75-84	0	M	269
Loxton Waikerie (DC)	75-84	1	F	47
Loxton Waikerie (DC)	75-84	1	M	38
Loxton Waikerie (DC)	85+		F	45
Loxton Waikerie (DC)	85+		M	23
Loxton Waikerie (DC)	85+	0	F	181
Loxton Waikerie (DC)	85+	0	M	110
Loxton Waikerie (DC)	85+	1	F	3
Loxton Waikerie (DC)	85+	1	M	15
Mallala (DC)	15-19		F	30
Mallala (DC)	15-19		M	36
Mallala (DC)	15-19	0	F	256
Mallala (DC)	15-19	0	M	235
Mallala (DC)	15-19	1	F	17
Mallala (DC)	15-19	1	M	11
Mallala (DC)	20-24		F	22
Mallala (DC)	20-24		M	15
Mallala (DC)	20-24	0	F	202
Mallala (DC)	20-24	0	M	233
Mallala (DC)	20-24	1	F	17
Mallala (DC)	20-24	1	M	16
Mallala (DC)	25-34		F	35
Mallala (DC)	25-34		M	39
Mallala (DC)	25-34	0	F	351
Mallala (DC)	25-34	0	M	381
Mallala (DC)	25-34	1	F	61
Mallala (DC)	25-34	1	M	29
Mallala (DC)	35-44		F	47
Mallala (DC)	35-44		M	45
Mallala (DC)	35-44	0	F	446
Mallala (DC)	35-44	0	M	470
Mallala (DC)	35-44	1	F	90
Mallala (DC)	35-44	1	M	56
Mallala (DC)	45-54		F	51
Mallala (DC)	45-54		M	58
Mallala (DC)	45-54	0	F	590
Mallala (DC)	45-54	0	M	641
Mallala (DC)	45-54	1	F	136
Mallala (DC)	45-54	1	M	82
Mallala (DC)	55-64		F	47
Mallala (DC)	55-64		M	66
Mallala (DC)	55-64	0	F	400
Mallala (DC)	55-64	0	M	532
Mallala (DC)	55-64	1	F	117
Mallala (DC)	55-64	1	M	76
Mallala (DC)	65-74		F	41
Mallala (DC)	65-74		M	44
Mallala (DC)	65-74	0	F	278
Mallala (DC)	65-74	0	M	334
Mallala (DC)	65-74	1	F	69
Mallala (DC)	65-74	1	M	55
Mallala (DC)	75-84		F	23
Mallala (DC)	75-84		M	21
Mallala (DC)	75-84	0	F	100
Mallala (DC)	75-84	0	M	124
Mallala (DC)	75-84	1	F	14
Mallala (DC)	75-84	1	M	8
Mallala (DC)	85+		F	13
Mallala (DC)	85+		M	13
Mallala (DC)	85+	0	F	37
Mallala (DC)	85+	0	M	29
Maralinga Tjarutja (AC)	15-19		F	3
Maralinga Tjarutja (AC)	15-19		M	3
Maralinga Tjarutja (AC)	20-24		F	4
Maralinga Tjarutja (AC)	20-24		M	4
Maralinga Tjarutja (AC)	25-34		M	3
Maralinga Tjarutja (AC)	35-44		F	5
Maralinga Tjarutja (AC)	35-44		M	4
Maralinga Tjarutja (AC)	45-54		F	3
Maralinga Tjarutja (AC)	45-54		M	3
Maralinga Tjarutja (AC)	55-64		M	3
Maralinga Tjarutja (AC)	55-64	0	F	3
Maralinga Tjarutja (AC)	55-64	0	M	5
Marion (C)	15-19		F	142
Marion (C)	15-19		M	152
Marion (C)	15-19	0	F	2251
Marion (C)	15-19	0	M	2270
Marion (C)	15-19	1	F	128
Marion (C)	15-19	1	M	89
Marion (C)	20-24		F	166
Marion (C)	20-24		M	162
Marion (C)	20-24	0	F	2853
Marion (C)	20-24	0	M	2808
Marion (C)	20-24	1	F	226
Marion (C)	20-24	1	M	160
Marion (C)	25-34		F	349
Marion (C)	25-34		M	355
Marion (C)	25-34	0	F	5761
Marion (C)	25-34	0	M	5562
Marion (C)	25-34	1	F	601
Marion (C)	25-34	1	M	448
Marion (C)	35-44		F	251
Marion (C)	35-44		M	277
Marion (C)	35-44	0	F	4892
Marion (C)	35-44	0	M	4966
Marion (C)	35-44	1	F	816
Marion (C)	35-44	1	M	565
Marion (C)	45-54		F	263
Marion (C)	45-54		M	279
Marion (C)	45-54	0	F	4418
Marion (C)	45-54	0	M	4404
Marion (C)	45-54	1	F	1135
Marion (C)	45-54	1	M	727
Marion (C)	55-64		F	321
Marion (C)	55-64		M	297
Marion (C)	55-64	0	F	4242
Marion (C)	55-64	0	M	4167
Marion (C)	55-64	1	F	1425
Marion (C)	55-64	1	M	870
Marion (C)	65-74		F	324
Marion (C)	65-74		M	254
Marion (C)	65-74	0	F	3209
Marion (C)	65-74	0	M	2982
Marion (C)	65-74	1	F	700
Marion (C)	65-74	1	M	483
Marion (C)	75-84		F	351
Marion (C)	75-84		M	218
Marion (C)	75-84	0	F	2106
Marion (C)	75-84	0	M	1568
Marion (C)	75-84	1	F	277
Marion (C)	75-84	1	M	202
Marion (C)	85+		F	208
Marion (C)	85+		M	130
Marion (C)	85+	0	F	1534
Marion (C)	85+	0	M	732
Marion (C)	85+	1	F	72
Marion (C)	85+	1	M	91
Mid Murray (DC)	15-19		F	20
Mid Murray (DC)	15-19		M	28
Mid Murray (DC)	15-19	0	F	181
Mid Murray (DC)	15-19	0	M	173
Mid Murray (DC)	15-19	1	F	18
Mid Murray (DC)	15-19	1	M	17
Mid Murray (DC)	20-24		F	15
