POA_CODE_2016	EduInstitutionType	Sex	students
POA3122	Technical or Further Educational Institution	F	168
POA3122	Technical or Further Educational Institution	M	212
POA3122	University or other tertiary	F	1776
POA3122	University or other tertiary	M	1828
POA3123		F	499
POA3123		M	437
POA3123	Infants/Primary	F	528
POA3123	Infants/Primary	M	527
POA3123	Pre-school	F	103
POA3123	Pre-school	M	149
POA3123	Secondary	F	412
POA3123	Secondary	M	385
POA3123	Technical or Further Educational Institution	F	107
POA3123	Technical or Further Educational Institution	M	111
POA3123	University or other tertiary	F	779
POA3123	University or other tertiary	M	765
POA3124		F	627
POA3124		M	508
POA3124	Infants/Primary	F	945
POA3124	Infants/Primary	M	981
POA3124	Pre-school	F	174
POA3124	Pre-school	M	187
POA3124	Secondary	F	969
POA3124	Secondary	M	818
POA3124	Technical or Further Educational Institution	F	111
POA3124	Technical or Further Educational Institution	M	95
POA3124	University or other tertiary	F	1031
POA3124	University or other tertiary	M	883
POA3125		F	530
POA3125		M	455
POA3125	Infants/Primary	F	441
POA3125	Infants/Primary	M	422
POA3125	Pre-school	F	108
POA3125	Pre-school	M	104
POA3125	Secondary	F	492
POA3125	Secondary	M	325
POA3125	Technical or Further Educational Institution	F	155
POA3125	Technical or Further Educational Institution	M	191
POA3125	University or other tertiary	F	1701
POA3125	University or other tertiary	M	1651
POA3126		F	230
POA3126		M	188
POA3126	Infants/Primary	F	339
POA3126	Infants/Primary	M	370
POA3126	Pre-school	F	48
POA3126	Pre-school	M	76
POA3126	Secondary	F	384
POA3126	Secondary	M	345
POA3126	Technical or Further Educational Institution	F	46
POA3126	Technical or Further Educational Institution	M	39
POA3126	University or other tertiary	F	364
POA3126	University or other tertiary	M	332
POA3127		F	465
POA3127		M	396
POA3127	Infants/Primary	F	818
POA3127	Infants/Primary	M	867
POA3127	Pre-school	F	170
POA3127	Pre-school	M	159
POA3127	Secondary	F	777
POA3127	Secondary	M	720
POA3127	Technical or Further Educational Institution	F	118
POA3127	Technical or Further Educational Institution	M	105
POA3127	University or other tertiary	F	780
POA3127	University or other tertiary	M	667
POA3128		F	867
POA3128		M	790
POA3128	Infants/Primary	F	599
POA3128	Infants/Primary	M	604
POA3128	Pre-school	F	154
POA3128	Pre-school	M	141
POA3128	Secondary	F	604
POA3128	Secondary	M	549
POA3128	Technical or Further Educational Institution	F	299
POA3128	Technical or Further Educational Institution	M	370
POA3128	University or other tertiary	F	1305
POA3128	University or other tertiary	M	1251
POA3129		F	499
POA3129		M	431
POA3129	Infants/Primary	F	665
POA3129	Infants/Primary	M	715
POA3129	Pre-school	F	171
POA3129	Pre-school	M	151
POA3129	Secondary	F	602
POA3129	Secondary	M	613
POA3129	Technical or Further Educational Institution	F	144
POA3129	Technical or Further Educational Institution	M	157
POA3129	University or other tertiary	F	670
POA3129	University or other tertiary	M	670
POA3130		F	903
POA3130		M	808
POA3130	Infants/Primary	F	1353
POA3130	Infants/Primary	M	1495
POA3130	Pre-school	F	279
POA3130	Pre-school	M	335
POA3130	Secondary	F	1143
POA3130	Secondary	M	1174
POA3130	Technical or Further Educational Institution	F	195
POA3130	Technical or Further Educational Institution	M	260
POA3130	University or other tertiary	F	1109
POA3130	University or other tertiary	M	994
POA3131		F	816
POA3131		M	592
POA3131	Infants/Primary	F	896
POA3131	Infants/Primary	M	843
POA3131	Pre-school	F	200
POA3131	Pre-school	M	228
POA3131	Secondary	F	661
POA3131	Secondary	M	738
POA3131	Technical or Further Educational Institution	F	194
POA3131	Technical or Further Educational Institution	M	187
POA3131	University or other tertiary	F	632
POA3131	University or other tertiary	M	620
POA3132		F	466
POA3132		M	379
POA3132	Infants/Primary	F	652
POA3132	Infants/Primary	M	673
POA3132	Pre-school	F	168
POA3132	Pre-school	M	186
POA3132	Secondary	F	411
POA3132	Secondary	M	484
POA3132	Technical or Further Educational Institution	F	155
POA3132	Technical or Further Educational Institution	M	144
POA3132	University or other tertiary	F	462
POA3132	University or other tertiary	M	382
POA3133		F	479
POA3133		M	394
POA3133	Infants/Primary	F	942
POA3133	Infants/Primary	M	988
POA3133	Pre-school	F	188
POA3133	Pre-school	M	197
POA3133	Secondary	F	825
POA3133	Secondary	M	863
POA3133	Technical or Further Educational Institution	F	170
POA3133	Technical or Further Educational Institution	M	155
POA3133	University or other tertiary	F	711
POA3133	University or other tertiary	M	614
POA3134		F	915
POA3134		M	809
POA3134	Infants/Primary	F	1323
POA3134	Infants/Primary	M	1479
POA3134	Pre-school	F	314
POA3134	Pre-school	M	305
POA3134	Secondary	F	1060
POA3134	Secondary	M	1178
POA3134	Technical or Further Educational Institution	F	293
POA3134	Technical or Further Educational Institution	M	327
POA3134	University or other tertiary	F	925
POA3134	University or other tertiary	M	732
POA3135		F	583
POA3135		M	529
POA3135	Infants/Primary	F	809
POA3135	Infants/Primary	M	834
POA3135	Pre-school	F	185
POA3135	Pre-school	M	168
POA3135	Secondary	F	644
POA3135	Secondary	M	644
POA3135	Technical or Further Educational Institution	F	177
POA3135	Technical or Further Educational Institution	M	200
POA3135	University or other tertiary	F	483
POA3135	University or other tertiary	M	387
POA3136		F	1490
POA3136		M	1143
POA3136	Infants/Primary	F	1759
POA3136	Infants/Primary	M	1741
POA3136	Pre-school	F	372
POA3136	Pre-school	M	417
POA3136	Secondary	F	1330
POA3136	Secondary	M	1455
POA3136	Technical or Further Educational Institution	F	391
POA3136	Technical or Further Educational Institution	M	456
POA3136	University or other tertiary	F	1032
POA3136	University or other tertiary	M	722
POA3137		F	464
POA3137		M	400
POA3137	Infants/Primary	F	530
POA3137	Infants/Primary	M	574
POA3137	Pre-school	F	115
POA3137	Pre-school	M	127
POA3137	Secondary	F	438
POA3137	Secondary	M	426
POA3137	Technical or Further Educational Institution	F	136
POA3137	Technical or Further Educational Institution	M	148
POA3137	University or other tertiary	F	286
POA3137	University or other tertiary	M	165
POA3138		F	688
POA3138		M	561
POA3138	Infants/Primary	F	908
POA3138	Infants/Primary	M	997
POA3138	Pre-school	F	194
POA3138	Pre-school	M	230
POA3138	Secondary	F	748
POA3138	Secondary	M	742
POA3138	Technical or Further Educational Institution	F	219
POA3138	Technical or Further Educational Institution	M	272
POA3138	University or other tertiary	F	453
POA3138	University or other tertiary	M	319
POA3139		F	447
POA3139		M	405
POA3139	Infants/Primary	F	611
POA3139	Infants/Primary	M	678
POA3139	Pre-school	F	118
POA3139	Pre-school	M	146
POA3139	Secondary	F	481
POA3139	Secondary	M	475
POA3139	Technical or Further Educational Institution	F	142
POA3139	Technical or Further Educational Institution	M	163
POA3139	University or other tertiary	F	188
POA3139	University or other tertiary	M	111
POA3140		F	477
POA3140		M	419
POA3140	Infants/Primary	F	725
POA3140	Infants/Primary	M	675
POA3140	Pre-school	F	171
POA3140	Pre-school	M	162
POA3140	Secondary	F	631
POA3140	Secondary	M	573
POA3140	Technical or Further Educational Institution	F	157
POA3140	Technical or Further Educational Institution	M	182
POA3140	University or other tertiary	F	322
POA3140	University or other tertiary	M	191
POA3141		F	1552
POA3141		M	1378
POA3141	Infants/Primary	F	286
POA3141	Infants/Primary	M	304
POA3141	Pre-school	F	106
POA3141	Pre-school	M	95
POA3141	Secondary	F	363
POA3141	Secondary	M	294
POA3141	Technical or Further Educational Institution	F	234
POA3141	Technical or Further Educational Institution	M	202
POA3141	University or other tertiary	F	1610
POA3141	University or other tertiary	M	1209
POA3142		F	632
POA3142		M	495
POA3142	Infants/Primary	F	334
POA3142	Infants/Primary	M	319
POA3142	Pre-school	F	74
POA3142	Pre-school	M	64
POA3142	Secondary	F	345
POA3142	Secondary	M	310
POA3142	Technical or Further Educational Institution	F	71
POA3142	Technical or Further Educational Institution	M	39
POA3142	University or other tertiary	F	573
POA3142	University or other tertiary	M	453
POA3143		F	424
POA3143		M	341
POA3143	Infants/Primary	F	269
POA3143	Infants/Primary	M	263
POA3143	Pre-school	F	68
POA3143	Pre-school	M	69
POA3143	Secondary	F	223
POA3143	Secondary	M	173
POA3143	Technical or Further Educational Institution	F	66
POA3143	Technical or Further Educational Institution	M	44
POA3143	University or other tertiary	F	413
POA3143	University or other tertiary	M	309
POA3144		F	392
POA3144		M	342
POA3144	Infants/Primary	F	428
POA3144	Infants/Primary	M	459
POA3144	Pre-school	F	63
POA3144	Pre-school	M	120
POA3144	Secondary	F	350
POA3144	Secondary	M	367
POA3144	Technical or Further Educational Institution	F	73
POA3144	Technical or Further Educational Institution	M	37
POA3144	University or other tertiary	F	425
POA3144	University or other tertiary	M	385
POA3145		F	712
POA3145		M	600
POA3145	Infants/Primary	F	957
POA3145	Infants/Primary	M	988
POA3145	Pre-school	F	201
POA3145	Pre-school	M	219
POA3145	Secondary	F	756
POA3145	Secondary	M	761
POA3145	Technical or Further Educational Institution	F	160
POA3145	Technical or Further Educational Institution	M	145
POA3145	University or other tertiary	F	1763
POA3145	University or other tertiary	M	1362
POA3146		F	658
POA3146		M	630
POA3146	Infants/Primary	F	1142
POA3146	Infants/Primary	M	1215
POA3146	Pre-school	F	234
POA3146	Pre-school	M	256
POA3146	Secondary	F	1007
POA3146	Secondary	M	971
POA3146	Technical or Further Educational Institution	F	131
POA3146	Technical or Further Educational Institution	M	142
POA3146	University or other tertiary	F	1123
POA3146	University or other tertiary	M	906
POA3147		F	496
POA3147		M	453
POA3147	Infants/Primary	F	666
POA3147	Infants/Primary	M	695
POA3147	Pre-school	F	145
POA3147	Pre-school	M	164
POA3147	Secondary	F	508
POA3147	Secondary	M	486
POA3147	Technical or Further Educational Institution	F	124
POA3147	Technical or Further Educational Institution	M	150
POA3147	University or other tertiary	F	513
POA3147	University or other tertiary	M	470
POA3148		F	338
POA3148		M	322
POA3148	Infants/Primary	F	264
POA3148	Infants/Primary	M	271
POA3148	Pre-school	F	76
POA3148	Pre-school	M	69
POA3148	Secondary	F	185
POA3148	Secondary	M	190
POA3148	Technical or Further Educational Institution	F	122
POA3148	Technical or Further Educational Institution	M	151
POA3148	University or other tertiary	F	395
POA3148	University or other tertiary	M	384
POA3149		F	999
POA3149		M	902
POA3149	Infants/Primary	F	1368
POA3149	Infants/Primary	M	1342
POA3149	Pre-school	F	227
POA3149	Pre-school	M	235
POA3149	Secondary	F	1113
POA3149	Secondary	M	1286
POA3149	Technical or Further Educational Institution	F	273
POA3149	Technical or Further Educational Institution	M	290
POA3149	University or other tertiary	F	1397
POA3149	University or other tertiary	M	1338
POA3150		F	1630
POA3150		M	1384
POA3150	Infants/Primary	F	2255
POA3150	Infants/Primary	M	2455
POA3150	Pre-school	F	453
POA3150	Pre-school	M	481
POA3150	Secondary	F	2247
POA3150	Secondary	M	2489
POA3150	Technical or Further Educational Institution	F	503
POA3150	Technical or Further Educational Institution	M	499
POA3150	University or other tertiary	F	2262
POA3150	University or other tertiary	M	2296
POA3151		F	292
POA3151		M	275
POA3151	Infants/Primary	F	317
POA3151	Infants/Primary	M	317
POA3151	Pre-school	F	61
POA3151	Pre-school	M	85
POA3151	Secondary	F	286
POA3151	Secondary	M	310
POA3151	Technical or Further Educational Institution	F	73
POA3151	Technical or Further Educational Institution	M	78
POA3151	University or other tertiary	F	516
POA3151	University or other tertiary	M	547
POA3152		F	775
POA3152		M	696
POA3152	Infants/Primary	F	1131
POA3152	Infants/Primary	M	1235
POA3152	Pre-school	F	274
POA3152	Pre-school	M	238
POA3152	Secondary	F	1107
POA3152	Secondary	M	1126
POA3152	Technical or Further Educational Institution	F	297
POA3152	Technical or Further Educational Institution	M	251
POA3152	University or other tertiary	F	984
POA3152	University or other tertiary	M	875
POA3153		F	886
POA3153		M	656
POA3153	Infants/Primary	F	697
POA3153	Infants/Primary	M	785
POA3153	Pre-school	F	180
POA3153	Pre-school	M	169
POA3153	Secondary	F	537
POA3153	Secondary	M	523
POA3153	Technical or Further Educational Institution	F	208
POA3153	Technical or Further Educational Institution	M	219
POA3153	University or other tertiary	F	443
POA3153	University or other tertiary	M	297
POA3154		F	201
POA3154		M	173
POA3154	Infants/Primary	F	207
POA3154	Infants/Primary	M	169
POA3154	Pre-school	F	44
POA3154	Pre-school	M	47
POA3154	Secondary	F	157
POA3154	Secondary	M	140
POA3154	Technical or Further Educational Institution	F	33
POA3154	Technical or Further Educational Institution	M	45
POA3154	University or other tertiary	F	81
POA3154	University or other tertiary	M	65
POA3155		F	786
POA3155		M	675
POA3155	Infants/Primary	F	737
POA3155	Infants/Primary	M	824
POA3155	Pre-school	F	151
POA3155	Pre-school	M	206
POA3155	Secondary	F	549
POA3155	Secondary	M	577
POA3155	Technical or Further Educational Institution	F	221
POA3155	Technical or Further Educational Institution	M	215
POA3155	University or other tertiary	F	434
POA3155	University or other tertiary	M	290
POA3156		F	1111
POA3156		M	957
POA3156	Infants/Primary	F	1405
POA3156	Infants/Primary	M	1588
POA3156	Pre-school	F	285
POA3156	Pre-school	M	325
POA3156	Secondary	F	1377
POA3156	Secondary	M	1300
POA3156	Technical or Further Educational Institution	F	318
POA3156	Technical or Further Educational Institution	M	367
POA3156	University or other tertiary	F	868
POA3156	University or other tertiary	M	617
POA3158		F	178
POA3158		M	154
POA3158	Infants/Primary	F	274
POA3158	Infants/Primary	M	309
POA3158	Pre-school	F	55
POA3158	Pre-school	M	74
POA3158	Secondary	F	244
POA3158	Secondary	M	252
POA3158	Technical or Further Educational Institution	F	58
POA3158	Technical or Further Educational Institution	M	70
POA3158	University or other tertiary	F	190
POA3158	University or other tertiary	M	115
POA3159		F	123
POA3159		M	92
POA3159	Infants/Primary	F	113
POA3159	Infants/Primary	M	123
POA3159	Pre-school	F	26
POA3159	Pre-school	M	18
POA3159	Secondary	F	110
POA3159	Secondary	M	96
POA3159	Technical or Further Educational Institution	F	21
POA3159	Technical or Further Educational Institution	M	23
POA3159	University or other tertiary	F	86
POA3159	University or other tertiary	M	40
POA3160		F	248
POA3160		M	216
POA3160	Infants/Primary	F	414
POA3160	Infants/Primary	M	451
POA3160	Pre-school	F	76
POA3160	Pre-school	M	81
POA3160	Secondary	F	327
POA3160	Secondary	M	326
POA3160	Technical or Further Educational Institution	F	67
POA3160	Technical or Further Educational Institution	M	87
POA3160	University or other tertiary	F	233
POA3160	University or other tertiary	M	122
POA3161		F	603
POA3161		M	526
POA3161	Infants/Primary	F	540
POA3161	Infants/Primary	M	588
POA3161	Pre-school	F	129
POA3161	Pre-school	M	151
POA3161	Secondary	F	427
POA3161	Secondary	M	427
POA3161	Technical or Further Educational Institution	F	90
POA3161	Technical or Further Educational Institution	M	75
POA3161	University or other tertiary	F	717
POA3161	University or other tertiary	M	656
POA3162		F	528
POA3162		M	521
POA3162	Infants/Primary	F	698
POA3162	Infants/Primary	M	749
POA3162	Pre-school	F	181
POA3162	Pre-school	M	166
POA3162	Secondary	F	497
POA3162	Secondary	M	540
POA3162	Technical or Further Educational Institution	F	88
POA3162	Technical or Further Educational Institution	M	80
POA3162	University or other tertiary	F	686
POA3162	University or other tertiary	M	646
POA3163		F	1031
POA3163		M	949
POA3163	Infants/Primary	F	1055
POA3163	Infants/Primary	M	1081
POA3163	Pre-school	F	238
POA3163	Pre-school	M	256
POA3163	Secondary	F	693
POA3163	Secondary	M	710
POA3163	Technical or Further Educational Institution	F	258
POA3163	Technical or Further Educational Institution	M	281
POA3163	University or other tertiary	F	1922
POA3163	University or other tertiary	M	1596
POA3165		F	819
POA3165		M	700
POA3165	Infants/Primary	F	1253
POA3165	Infants/Primary	M	1446
POA3165	Pre-school	F	263
POA3165	Pre-school	M	332
POA3165	Secondary	F	926
POA3165	Secondary	M	967
POA3165	Technical or Further Educational Institution	F	160
POA3165	Technical or Further Educational Institution	M	216
POA3165	University or other tertiary	F	728
