POA_CODE_2016	AgeStudent	Sex	students
POA3623	15-19	M	8
POA3623	20-24	F	3
POA3623	20-24	M	3
POA3623	25+	F	3
POA3624	0-4	F	5
POA3624	0-4	M	3
POA3624	5-14	F	28
POA3624	5-14	M	36
POA3624	15-19	F	18
POA3624	15-19	M	13
POA3624	20-24	F	4
POA3624	25+	F	8
POA3629	0-4	F	47
POA3629	0-4	M	58
POA3629	5-14	F	484
POA3629	5-14	M	520
POA3629	15-19	F	201
POA3629	15-19	M	209
POA3629	20-24	F	61
POA3629	20-24	M	30
POA3629	25+	F	175
POA3629	25+	M	63
POA3630	0-4	F	147
POA3630	0-4	M	155
POA3630	5-14	F	1710
POA3630	5-14	M	1874
POA3630	15-19	F	748
POA3630	15-19	M	743
POA3630	20-24	F	260
POA3630	20-24	M	201
POA3630	25+	F	623
POA3630	25+	M	295
POA3631	0-4	F	67
POA3631	0-4	M	56
POA3631	5-14	F	738
POA3631	5-14	M	804
POA3631	15-19	F	355
POA3631	15-19	M	321
POA3631	20-24	F	74
POA3631	20-24	M	61
POA3631	25+	F	167
POA3631	25+	M	93
POA3633	0-4	M	4
POA3633	5-14	F	48
POA3633	5-14	M	52
POA3633	15-19	F	18
POA3633	15-19	M	14
POA3633	20-24	F	3
POA3633	20-24	M	3
POA3633	25+	F	7
POA3634	0-4	F	7
POA3634	0-4	M	15
POA3634	5-14	F	103
POA3634	5-14	M	106
POA3634	15-19	F	48
POA3634	15-19	M	61
POA3634	20-24	F	12
POA3634	20-24	M	8
POA3634	25+	F	24
POA3634	25+	M	3
POA3635	0-4	F	3
POA3635	5-14	F	18
POA3635	5-14	M	34
POA3635	15-19	F	6
POA3635	15-19	M	12
POA3635	20-24	F	9
POA3635	25+	F	11
POA3635	25+	M	3
POA3636	0-4	F	12
POA3636	0-4	M	19
POA3636	5-14	F	306
POA3636	5-14	M	294
POA3636	15-19	F	119
POA3636	15-19	M	114
POA3636	20-24	F	39
POA3636	20-24	M	19
POA3636	25+	F	79
POA3636	25+	M	29
POA3637	0-4	F	6
POA3637	0-4	M	8
POA3637	5-14	F	43
POA3637	5-14	M	38
POA3637	15-19	F	14
POA3637	15-19	M	19
POA3637	20-24	F	4
POA3637	20-24	M	3
POA3637	25+	F	6
POA3638	0-4	F	8
POA3638	0-4	M	9
POA3638	5-14	F	116
POA3638	5-14	M	129
POA3638	15-19	F	65
POA3638	15-19	M	47
POA3638	20-24	F	9
POA3638	20-24	M	5
POA3638	25+	F	30
POA3638	25+	M	5
POA3639	0-4	M	3
POA3639	5-14	F	15
POA3639	5-14	M	20
POA3639	15-19	M	7
POA3639	20-24	F	3
POA3639	25+	F	4
POA3639	25+	M	3
POA3640	0-4	F	6
POA3640	0-4	M	8
POA3640	5-14	F	69
POA3640	5-14	M	86
POA3640	15-19	F	22
POA3640	15-19	M	40
POA3640	20-24	F	8
POA3640	20-24	M	5
POA3640	25+	F	13
POA3640	25+	M	4
POA3641	0-4	F	10
POA3641	0-4	M	15
POA3641	5-14	F	80
POA3641	5-14	M	77
POA3641	15-19	F	28
POA3641	15-19	M	33
POA3641	20-24	F	7
POA3641	25+	F	18
POA3641	25+	M	6
POA3644	0-4	F	48
POA3644	0-4	M	48
POA3644	5-14	F	470
POA3644	5-14	M	516
POA3644	15-19	F	185
POA3644	15-19	M	173
POA3644	20-24	F	53
POA3644	20-24	M	25
POA3644	25+	F	133
POA3644	25+	M	48
POA3646	0-4	F	5
POA3646	0-4	M	3
POA3646	5-14	F	37
POA3646	5-14	M	30
POA3646	15-19	F	15
POA3646	15-19	M	18
POA3646	20-24	F	3
POA3646	20-24	M	3
POA3646	25+	F	5
POA3646	25+	M	10
POA3647	15-19	F	9
POA3647	20-24	F	4
POA3647	20-24	M	4
POA3647	25+	F	3
POA3647	25+	M	3
POA3649	0-4	F	3
POA3649	5-14	F	25
POA3649	5-14	M	19
POA3649	15-19	F	11
POA3649	15-19	M	14
POA3649	20-24	F	5
POA3649	20-24	M	8
POA3649	25+	F	5
POA3649	25+	M	3
POA3658	0-4	F	33
POA3658	0-4	M	38
POA3658	5-14	F	365
POA3658	5-14	M	369
POA3658	15-19	F	157
POA3658	15-19	M	134
POA3658	20-24	F	50
POA3658	20-24	M	34
POA3658	25+	F	94
POA3658	25+	M	41
POA3659	0-4	M	3
POA3659	5-14	F	29
POA3659	5-14	M	34
POA3659	15-19	F	13
POA3659	15-19	M	22
POA3659	20-24	F	3
POA3659	20-24	M	3
POA3659	25+	F	13
POA3659	25+	M	8
POA3660	0-4	F	24
POA3660	0-4	M	31
POA3660	5-14	F	329
POA3660	5-14	M	346
POA3660	15-19	F	172
POA3660	15-19	M	148
POA3660	20-24	F	42
POA3660	20-24	M	100
POA3660	25+	F	142
POA3660	25+	M	61
POA3662	0-4	F	18
POA3662	0-4	M	11
POA3662	5-14	F	50
POA3662	5-14	M	72
POA3662	15-19	F	16
POA3662	15-19	M	17
POA3662	20-24	F	7
POA3662	20-24	M	6
POA3662	25+	F	28
POA3662	25+	M	29
POA3663	0-4	M	3
POA3663	5-14	F	14
POA3663	5-14	M	10
POA3663	15-19	F	3
POA3663	15-19	M	3
POA3663	25+	F	4
POA3664	0-4	F	5
POA3664	0-4	M	12
POA3664	5-14	F	44
POA3664	5-14	M	62
POA3664	15-19	F	11
POA3664	15-19	M	23
POA3664	20-24	F	8
POA3664	20-24	M	3
POA3664	25+	F	20
POA3664	25+	M	3
POA3665	5-14	F	15
POA3665	5-14	M	13
POA3665	15-19	F	12
POA3665	15-19	M	4
POA3665	20-24	F	3
POA3665	25+	F	3
POA3666	0-4	F	23
POA3666	0-4	M	9
POA3666	5-14	F	211
POA3666	5-14	M	256
POA3666	15-19	F	66
POA3666	15-19	M	88
POA3666	20-24	F	28
POA3666	20-24	M	17
POA3666	25+	F	72
POA3666	25+	M	27
POA3669	0-4	F	11
POA3669	0-4	M	3
POA3669	5-14	F	59
POA3669	5-14	M	36
POA3669	15-19	F	28
POA3669	15-19	M	20
POA3669	20-24	F	3
POA3669	20-24	M	4
POA3669	25+	F	19
POA3669	25+	M	12
POA3670	0-4	F	4
POA3670	0-4	M	3
POA3670	5-14	F	21
POA3670	5-14	M	23
POA3670	15-19	F	7
POA3670	15-19	M	12
POA3670	20-24	F	3
POA3670	25+	F	5
POA3670	25+	M	3
POA3672	0-4	F	36
POA3672	0-4	M	32
POA3672	5-14	F	483
POA3672	5-14	M	496
POA3672	15-19	F	190
POA3672	15-19	M	213
POA3672	20-24	F	45
POA3672	20-24	M	34
POA3672	25+	F	124
POA3672	25+	M	41
POA3673	0-4	F	3
POA3673	0-4	M	6
POA3673	5-14	F	84
POA3673	5-14	M	96
POA3673	15-19	F	33
POA3673	15-19	M	34
POA3673	20-24	F	5
POA3673	20-24	M	5
POA3673	25+	F	19
POA3673	25+	M	8
POA3675	0-4	F	8
POA3675	0-4	M	10
POA3675	5-14	F	106
POA3675	5-14	M	115
POA3675	15-19	F	34
POA3675	15-19	M	53
POA3675	20-24	F	10
POA3675	20-24	M	3
POA3675	25+	F	26
POA3675	25+	M	6
POA3677	0-4	F	90
POA3677	0-4	M	89
POA3677	5-14	F	989
POA3677	5-14	M	1035
POA3677	15-19	F	371
POA3677	15-19	M	357
POA3677	20-24	F	113
POA3677	20-24	M	76
POA3677	25+	F	303
POA3677	25+	M	118
POA3678	0-4	F	31
POA3678	0-4	M	19
POA3678	5-14	F	385
POA3678	5-14	M	399
POA3678	15-19	F	128
POA3678	15-19	M	141
POA3678	20-24	F	36
POA3678	20-24	M	29
POA3678	25+	F	90
POA3678	25+	M	36
POA3682	0-4	F	3
POA3682	5-14	F	46
POA3682	5-14	M	46
POA3682	15-19	F	7
POA3682	15-19	M	14
POA3682	20-24	M	3
POA3682	25+	F	4
POA3683	0-4	F	5
POA3683	0-4	M	5
POA3683	5-14	F	90
POA3683	5-14	M	91
POA3683	15-19	F	44
POA3683	15-19	M	32
POA3683	20-24	F	10
POA3683	20-24	M	3
POA3683	25+	F	28
POA3683	25+	M	6
POA3685	0-4	F	18
POA3685	0-4	M	13
POA3685	5-14	F	158
POA3685	5-14	M	161
POA3685	15-19	F	54
POA3685	15-19	M	40
POA3685	20-24	F	15
POA3685	20-24	M	6
POA3685	25+	F	44
POA3685	25+	M	11
POA3687	0-4	F	5
POA3687	0-4	M	4
POA3687	5-14	F	60
POA3687	5-14	M	56
POA3687	15-19	F	32
POA3687	15-19	M	43
POA3687	20-24	M	7
POA3687	25+	F	16
POA3687	25+	M	7
POA3688	0-4	F	11
POA3688	0-4	M	3
POA3688	5-14	F	74
POA3688	5-14	M	80
POA3688	15-19	F	24
POA3688	15-19	M	26
POA3688	20-24	F	11
POA3688	20-24	M	3
POA3688	25+	F	17
POA3688	25+	M	15
POA3690	0-4	F	256
POA3690	0-4	M	255
POA3690	5-14	F	1999
POA3690	5-14	M	2086
POA3690	15-19	F	800
POA3690	15-19	M	816
POA3690	20-24	F	287
POA3690	20-24	M	244
POA3690	25+	F	777
POA3690	25+	M	371
POA3691	0-4	F	70
POA3691	0-4	M	85
POA3691	5-14	F	659
POA3691	5-14	M	634
POA3691	15-19	F	220
POA3691	15-19	M	290
POA3691	20-24	F	108
POA3691	20-24	M	117
POA3691	25+	F	223
POA3691	25+	M	136
POA3694	20-24	M	5
POA3694	25+	M	3
POA3695	0-4	F	5
POA3695	5-14	F	37
POA3695	5-14	M	34
POA3695	15-19	F	15
POA3695	15-19	M	13
POA3695	20-24	F	5
POA3695	25+	F	11
POA3695	25+	M	3
POA3697	0-4	M	3
POA3697	5-14	F	38
POA3697	5-14	M	29
POA3697	15-19	F	12
POA3697	15-19	M	15
POA3697	20-24	F	4
POA3697	25+	F	17
POA3697	25+	M	6
POA3698	0-4	M	3
POA3698	5-14	F	53
POA3698	5-14	M	54
POA3698	15-19	F	22
POA3698	15-19	M	11
POA3698	20-24	F	3
POA3698	20-24	M	3
POA3698	25+	F	18
POA3698	25+	M	11
POA3699	0-4	F	13
POA3699	0-4	M	12
POA3699	5-14	F	49
POA3699	5-14	M	56
POA3699	15-19	F	20
POA3699	15-19	M	20
POA3699	20-24	F	3
POA3699	20-24	M	3
POA3699	25+	F	12
POA3699	25+	M	16
POA3700	0-4	F	3
POA3700	0-4	M	6
POA3700	5-14	F	70
POA3700	5-14	M	72
POA3700	15-19	F	24
POA3700	15-19	M	41
POA3700	20-24	F	9
POA3700	20-24	M	3
POA3700	25+	F	19
POA3700	25+	M	5
POA3701	0-4	F	9
POA3701	0-4	M	8
POA3701	5-14	F	51
POA3701	5-14	M	57
POA3701	15-19	F	11
POA3701	15-19	M	26
POA3701	20-24	F	3
POA3701	20-24	M	3
POA3701	25+	F	13
POA3701	25+	M	9
POA3705	5-14	F	16
POA3705	5-14	M	14
POA3705	15-19	F	8
POA3705	15-19	M	8
POA3705	25+	F	5
POA3705	25+	M	3
POA3707	0-4	M	3
POA3707	5-14	F	84
POA3707	5-14	M	98
POA3707	15-19	F	35
POA3707	15-19	M	28
POA3707	20-24	F	7
POA3707	20-24	M	4
POA3707	25+	F	21
POA3707	25+	M	5
POA3708	5-14	F	3
POA3709	5-14	F	6
POA3709	5-14	M	8
POA3709	15-19	F	3
POA3709	15-19	M	3
POA3709	25+	F	7
POA3709	25+	M	3
POA3711	0-4	M	3
POA3711	5-14	F	17
POA3711	5-14	M	17
POA3711	15-19	F	3
POA3711	15-19	M	7
POA3711	20-24	M	3
POA3711	25+	F	6
POA3712	0-4	F	3
POA3712	5-14	F	11
POA3712	5-14	M	12
POA3712	15-19	F	8
POA3712	15-19	M	4
POA3712	20-24	M	3
POA3712	25+	F	5
POA3712	25+	M	7
POA3713	0-4	F	4
POA3713	5-14	F	28
POA3713	5-14	M	32
POA3713	15-19	F	15
POA3713	15-19	M	9
POA3713	20-24	F	3
POA3713	25+	F	12
POA3713	25+	M	7
POA3714	0-4	F	17
POA3714	0-4	M	17
POA3714	5-14	F	165
POA3714	5-14	M	160
POA3714	15-19	F	46
POA3714	15-19	M	51
POA3714	20-24	F	13
POA3714	20-24	M	14
POA3714	25+	F	34
POA3714	25+	M	27
POA3715	5-14	F	16
POA3715	5-14	M	12
POA3715	15-19	F	6
POA3715	25+	F	3
POA3717	0-4	F	14
POA3717	0-4	M	16
POA3717	5-14	F	129
POA3717	5-14	M	165
POA3717	15-19	F	47
POA3717	15-19	M	43
POA3717	20-24	F	11
POA3717	20-24	M	7
POA3717	25+	F	42
POA3717	25+	M	11
POA3718	5-14	F	3
POA3718	15-19	F	3
POA3719	5-14	F	18
POA3719	5-14	M	14
POA3719	15-19	F	8
POA3719	15-19	M	3
POA3719	20-24	F	3
POA3719	20-24	M	3
POA3719	25+	F	9
POA3720	5-14	F	24
POA3720	5-14	M	31
POA3720	15-19	F	8
POA3720	15-19	M	10
POA3720	20-24	M	3
POA3720	25+	F	10
POA3720	25+	M	5
POA3722	0-4	F	39
POA3722	0-4	M	34
POA3722	5-14	F	306
POA3722	5-14	M	299
POA3722	15-19	F	87
POA3722	15-19	M	85
POA3722	20-24	F	35
POA3722	20-24	M	19
POA3722	25+	F	70
POA3722	25+	M	32
POA3723	0-4	F	15
POA3723	0-4	M	11
POA3723	5-14	F	185
POA3723	5-14	M	145
POA3723	15-19	F	86
POA3723	15-19	M	93
POA3723	20-24	F	13
POA3723	20-24	M	8
POA3723	25+	F	41
POA3723	25+	M	8
POA3725	0-4	F	4
POA3725	0-4	M	3
POA3725	5-14	F	27
POA3725	5-14	M	40
POA3725	15-19	F	9
POA3725	15-19	M	11
POA3725	20-24	F	3
POA3725	25+	F	16
POA3726	0-4	F	4
POA3726	5-14	F	17
POA3726	5-14	M	23
POA3726	15-19	F	13
POA3726	15-19	M	12
POA3726	25+	F	6
POA3726	25+	M	3
POA3727	5-14	F	8
POA3727	5-14	M	23
POA3727	15-19	F	4
POA3727	15-19	M	12
POA3727	20-24	M	4
POA3728	0-4	M	7
POA3728	5-14	F	32
POA3728	5-14	M	28
POA3728	15-19	F	10
POA3728	15-19	M	8
POA3730	0-4	F	50
POA3730	0-4	M	57
POA3730	5-14	F	436
POA3730	5-14	M	466
POA3730	15-19	F	128
POA3730	15-19	M	152
POA3730	20-24	F	42
POA3730	20-24	M	30
POA3730	25+	F	107
POA3730	25+	M	56
POA3732	0-4	F	4
POA3732	0-4	M	4
POA3732	5-14	F	33
POA3732	5-14	M	39
POA3732	15-19	F	19
POA3732	15-19	M	13
POA3732	20-24	F	3
POA3732	25+	F	6
POA3733	5-14	F	17
POA3733	5-14	M	13
POA3733	15-19	F	7
POA3735	0-4	F	4
POA3735	0-4	M	6
POA3735	5-14	F	26
POA3735	5-14	M	26
POA3735	15-19	F	5
POA3735	15-19	M	17
POA3735	20-24	F	3
POA3735	25+	F	8
POA3735	25+	M	3
POA3737	0-4	F	13
POA3737	0-4	M	16
POA3737	5-14	F	194
POA3737	5-14	M	238
POA3737	15-19	F	99
POA3737	15-19	M	94
POA3737	20-24	F	21
POA3737	20-24	M	12
POA3737	25+	F	58
POA3737	25+	M	14
POA3738	5-14	F	11
POA3738	5-14	M	11
POA3738	15-19	F	3
POA3738	15-19	M	3
POA3739	5-14	F	17
POA3739	5-14	M	10
POA3739	15-19	F	4
POA3739	25+	F	5
POA3740	0-4	F	3
POA3740	0-4	M	5
POA3740	5-14	F	64
POA3740	5-14	M	63
POA3740	15-19	F	18
POA3740	15-19	M	18
POA3740	20-24	F	4
POA3740	20-24	M	6
POA3740	25+	F	8
POA3740	25+	M	10
POA3741	0-4	F	19
POA3741	0-4	M	20
POA3741	5-14	F	112
POA3741	5-14	M	145
POA3741	15-19	F	54
POA3741	15-19	M	57
POA3741	20-24	F	14
POA3741	20-24	M	12
POA3741	25+	F	27
POA3741	25+	M	19
POA3744	0-4	F	3
POA3744	5-14	F	30
POA3744	5-14	M	32
POA3744	15-19	F	4
POA3744	15-19	M	8
POA3744	20-24	F	4
POA3744	25+	F	11
POA3744	25+	M	3
POA3746	0-4	F	3
POA3746	5-14	F	12
POA3746	5-14	M	15
POA3746	15-19	F	9
POA3746	15-19	M	4
POA3746	20-24	F	3
POA3746	25+	F	5
POA3746	25+	M	4
POA3747	0-4	F	33
POA3747	0-4	M	29
POA3747	5-14	F	255
POA3747	5-14	M	242
POA3747	15-19	F	80
POA3747	15-19	M	78
POA3747	20-24	F	20
POA3747	20-24	M	20
POA3747	25+	F	84
POA3747	25+	M	35
POA3749	0-4	F	12
POA3749	0-4	M	14
POA3749	5-14	F	115
POA3749	5-14	M	127
POA3749	15-19	F	45
POA3749	15-19	M	40
POA3749	20-24	F	13
POA3749	20-24	M	14
POA3749	25+	F	34
POA3749	25+	M	13
POA3750	0-4	F	87
POA3750	0-4	M	92
POA3750	5-14	F	502
POA3750	5-14	M	536
POA3750	15-19	F	144
POA3750	15-19	M	133
POA3750	20-24	F	112
POA3750	20-24	M	87
POA3750	25+	F	224
POA3750	25+	M	158
POA3751	5-14	F	9
POA3751	5-14	M	14
POA3751	15-19	F	5
POA3751	15-19	M	11
POA3751	20-24	F	3
POA3751	25+	F	4
POA3752	0-4	F	175
POA3752	0-4	M	195
POA3752	5-14	F	1759
POA3752	5-14	M	1853
POA3752	15-19	F	665
POA3752	15-19	M	655
POA3752	20-24	F	282
POA3752	20-24	M	259
POA3752	25+	F	436
POA3752	25+	M	274
POA3753	0-4	F	17
POA3753	0-4	M	21
POA3753	5-14	F	155
POA3753	5-14	M	175
POA3753	15-19	F	37
POA3753	15-19	M	36
POA3753	20-24	F	15
POA3753	20-24	M	7
POA3753	25+	F	38
POA3753	25+	M	22
POA3754	0-4	F	440
POA3754	0-4	M	425
POA3754	5-14	F	2728
POA3754	5-14	M	2935
POA3754	15-19	F	802
POA3754	15-19	M	773
POA3754	20-24	F	354
POA3754	20-24	M	290
POA3754	25+	F	806
POA3754	25+	M	442
POA3755	5-14	F	7
POA3755	5-14	M	17
POA3755	15-19	F	5
POA3755	15-19	M	4
POA3755	20-24	F	3
POA3756	0-4	F	84
POA3756	0-4	M	91
POA3756	5-14	F	791
POA3756	5-14	M	834
POA3756	15-19	F	291
POA3756	15-19	M	306
POA3756	20-24	F	90
POA3756	20-24	M	79
POA3756	25+	F	204
POA3756	25+	M	96
POA3757	0-4	F	62
POA3757	0-4	M	75
POA3757	5-14	F	524
POA3757	5-14	M	675
POA3757	15-19	F	202
POA3757	15-19	M	263
POA3757	20-24	F	69
POA3757	20-24	M	64
POA3757	25+	F	131
POA3757	25+	M	63
POA3758	0-4	F	11
POA3758	0-4	M	14
POA3758	5-14	F	144
POA3758	5-14	M	162
POA3758	15-19	F	62
POA3758	15-19	M	56
POA3758	20-24	F	14
POA3758	20-24	M	17
POA3758	25+	F	33
POA3758	25+	M	14
POA3759	0-4	M	4
POA3759	5-14	F	75
POA3759	5-14	M	53
POA3759	15-19	F	49
POA3759	15-19	M	34
POA3759	20-24	F	16
POA3759	20-24	M	14
POA3759	25+	F	21
POA3759	25+	M	5
POA3760	5-14	F	18
POA3760	5-14	M	22
POA3760	15-19	F	13
POA3760	15-19	M	16
POA3760	20-24	F	4
POA3760	20-24	M	4
POA3760	25+	F	3
POA3761	0-4	F	7
POA3761	0-4	M	5
POA3761	5-14	F	63
POA3761	5-14	M	89
POA3761	15-19	F	27
POA3761	15-19	M	40
POA3761	20-24	F	15
POA3761	20-24	M	8
POA3761	25+	F	16
POA3761	25+	M	18
POA3762	5-14	F	4
POA3762	5-14	M	4
POA3762	15-19	F	4
POA3762	20-24	M	3
POA3763	0-4	F	12
POA3763	0-4	M	13
POA3763	5-14	F	71
POA3763	5-14	M	95
POA3763	15-19	F	38
POA3763	15-19	M	38
POA3763	20-24	F	5
POA3763	20-24	M	11
POA3763	25+	F	20
POA3763	25+	M	7
POA3764	0-4	F	44
POA3764	0-4	M	55
POA3764	5-14	F	568
POA3764	5-14	M	630
POA3764	15-19	F	259
POA3764	15-19	M	326
POA3764	20-24	F	69
POA3764	20-24	M	68
POA3764	25+	F	151
POA3764	25+	M	62
POA3765	0-4	F	41
POA3765	0-4	M	57
POA3765	5-14	F	391
POA3765	5-14	M	420
POA3765	15-19	F	150
POA3765	15-19	M	182
POA3765	20-24	F	83
POA3765	20-24	M	66
POA3765	25+	F	102
POA3765	25+	M	63
POA3766	0-4	F	15
POA3766	0-4	M	12
POA3766	5-14	F	57
POA3766	5-14	M	107
POA3766	15-19	F	33
POA3766	15-19	M	26
POA3766	20-24	F	9
POA3766	20-24	M	14
POA3766	25+	F	31
POA3766	25+	M	23
POA3767	0-4	F	4
POA3767	0-4	M	5
POA3767	5-14	F	65
POA3767	5-14	M	71
POA3767	15-19	F	34
POA3767	15-19	M	31
POA3767	20-24	F	12
POA3767	20-24	M	16
POA3767	25+	F	25
POA3767	25+	M	14
POA3770	0-4	F	18
POA3770	0-4	M	14
POA3770	5-14	F	201
POA3770	5-14	M	207
POA3770	15-19	F	79
POA3770	15-19	M	87
POA3770	20-24	F	31
POA3770	20-24	M	37
POA3770	25+	F	43
POA3770	25+	M	25
POA3775	0-4	F	21
POA3775	0-4	M	34
POA3775	5-14	F	240
POA3775	5-14	M	245
POA3775	15-19	F	99
POA3775	15-19	M	93
POA3775	20-24	F	30
POA3775	20-24	M	25
POA3775	25+	F	50
POA3775	25+	M	39
POA3777	0-4	F	76
POA3777	0-4	M	68
POA3777	5-14	F	601
POA3777	5-14	M	607
POA3777	15-19	F	238
POA3777	15-19	M	213
POA3777	20-24	F	76
POA3777	20-24	M	55
POA3777	25+	F	179
POA3777	25+	M	75
POA3778	5-14	F	7
POA3778	5-14	M	10
POA3778	15-19	F	5
POA3778	15-19	M	6
POA3778	20-24	F	4
POA3778	25+	M	3
POA3779	0-4	M	3
POA3779	5-14	F	15
POA3779	5-14	M	12
POA3779	15-19	F	7
POA3779	15-19	M	6
POA3779	25+	F	8
POA3781	0-4	F	32
POA3781	0-4	M	32
POA3781	5-14	F	294
POA3781	5-14	M	295
POA3781	15-19	F	120
POA3781	15-19	M	134
POA3781	20-24	F	24
POA3781	20-24	M	30
POA3781	25+	F	80
POA3781	25+	M	41
POA3782	0-4	F	41
POA3782	0-4	M	51
POA3782	5-14	F	468
POA3782	5-14	M	527
POA3782	15-19	F	200
POA3782	15-19	M	250
POA3782	20-24	F	85
POA3782	20-24	M	71
POA3782	25+	F	119
POA3782	25+	M	60
POA3783	0-4	F	24
POA3783	0-4	M	16
POA3783	5-14	F	136
POA3783	5-14	M	170
POA3783	15-19	F	75
POA3783	15-19	M	74
POA3783	20-24	F	23
POA3783	20-24	M	23
POA3783	25+	F	51
POA3783	25+	M	16
POA3785	5-14	M	3
POA3786	0-4	F	12
POA3786	0-4	M	17
POA3786	5-14	F	88
POA3786	5-14	M	85
POA3786	15-19	F	42
POA3786	15-19	M	40
POA3786	20-24	F	18
POA3786	20-24	M	16
POA3786	25+	F	31
POA3786	25+	M	19
POA3787	0-4	F	4
POA3787	0-4	M	10
POA3787	5-14	F	57
POA3787	5-14	M	79
POA3787	15-19	F	26
POA3787	15-19	M	30
POA3787	20-24	F	10
POA3787	20-24	M	9
POA3787	25+	F	22
POA3787	25+	M	15
POA3788	0-4	F	8
POA3788	0-4	M	15
POA3788	5-14	F	97
POA3788	5-14	M	113
POA3788	15-19	F	36
POA3788	15-19	M	33
POA3788	20-24	F	17
POA3788	20-24	M	9
POA3788	25+	F	34
POA3788	25+	M	17
POA3789	0-4	F	3
POA3789	0-4	M	3
POA3789	5-14	F	11
POA3789	5-14	M	13
POA3789	15-19	F	6
POA3789	15-19	M	9
POA3789	20-24	F	3
POA3789	20-24	M	5
POA3789	25+	F	4
POA3789	25+	M	3
POA3791	0-4	F	10
POA3791	0-4	M	9
POA3791	5-14	F	84
POA3791	5-14	M	91
POA3791	15-19	F	35
POA3791	15-19	M	24
POA3791	20-24	F	17
POA3791	20-24	M	19
POA3791	25+	F	31
POA3791	25+	M	14
POA3792	0-4	F	4
POA3792	0-4	M	4
POA3792	5-14	F	69
POA3792	5-14	M	76
POA3792	15-19	F	22
POA3792	15-19	M	20
POA3792	20-24	F	6
POA3792	20-24	M	13
POA3792	25+	F	24
POA3792	25+	M	11
POA3793	0-4	F	19
POA3793	0-4	M	26
POA3793	5-14	F	238
POA3793	5-14	M	242
POA3793	15-19	F	102
POA3793	15-19	M	94
POA3793	20-24	F	38
POA3793	20-24	M	27
POA3793	25+	F	66
POA3793	25+	M	39
POA3795	0-4	F	4
POA3795	0-4	M	4
POA3795	5-14	F	70
POA3795	5-14	M	63
POA3795	15-19	F	38
POA3795	15-19	M	46
POA3795	20-24	F	15
POA3795	20-24	M	11
POA3795	25+	F	25
POA3795	25+	M	10
POA3796	0-4	F	68
POA3796	0-4	M	79
POA3796	5-14	F	603
POA3796	5-14	M	615
POA3796	15-19	F	292
POA3796	15-19	M	299
POA3796	20-24	F	78
POA3796	20-24	M	98
POA3796	25+	F	166
POA3796	25+	M	99
POA3797	0-4	F	21
POA3797	0-4	M	18
POA3797	5-14	F	166
POA3797	5-14	M	206
POA3797	15-19	F	88
POA3797	15-19	M	98
POA3797	20-24	F	20
POA3797	20-24	M	12
POA3797	25+	F	47
POA3797	25+	M	24
POA3799	0-4	F	31
POA3799	0-4	M	32
POA3799	5-14	F	307
POA3799	5-14	M	333
POA3799	15-19	F	127
POA3799	15-19	M	127
POA3799	20-24	F	43
POA3799	20-24	M	31
POA3799	25+	F	116
POA3799	25+	M	43
POA3800	15-19	F	430
POA3800	15-19	M	364
POA3800	20-24	F	545
POA3800	20-24	M	537
POA3800	25+	F	56
POA3800	25+	M	81
POA3802	0-4	F	107
POA3802	0-4	M	132
POA3802	5-14	F	1318
POA3802	5-14	M	1374
POA3802	15-19	F	608
POA3802	15-19	M	664
POA3802	20-24	F	400
POA3802	20-24	M	383
POA3802	25+	F	499
POA3802	25+	M	307
POA3803	0-4	F	46
POA3803	0-4	M	73
POA3803	5-14	F	577
POA3803	5-14	M	634
POA3803	15-19	F	289
POA3803	15-19	M	290
POA3803	20-24	F	152
POA3803	20-24	M	145
POA3803	25+	F	239
POA3803	25+	M	152
POA3804	0-4	F	46
POA3804	0-4	M	35
POA3804	5-14	F	511
POA3804	5-14	M	528
POA3804	15-19	F	298
POA3804	15-19	M	332
POA3804	20-24	F	169
POA3804	20-24	M	112
POA3804	25+	F	82
POA3804	25+	M	45
POA3805	0-4	F	303
POA3805	0-4	M	356
POA3805	5-14	F	3947
POA3805	5-14	M	4240
POA3805	15-19	F	1882
POA3805	15-19	M	1941
POA3805	20-24	F	831
POA3805	20-24	M	774
POA3805	25+	F	1143
POA3805	25+	M	643
POA3806	0-4	F	363
POA3806	0-4	M	324
POA3806	5-14	F	3409
POA3806	5-14	M	3595
POA3806	15-19	F	1508
POA3806	15-19	M	1595
POA3806	20-24	F	630
POA3806	20-24	M	573
POA3806	25+	F	868
POA3806	25+	M	468
POA3807	0-4	F	36
POA3807	0-4	M	51
POA3807	5-14	F	492
POA3807	5-14	M	555
POA3807	15-19	F	258
POA3807	15-19	M	275
POA3807	20-24	F	106
POA3807	20-24	M	87
POA3807	25+	F	100
POA3807	25+	M	52
POA3808	0-4	F	19
POA3808	0-4	M	26
POA3808	5-14	F	210
POA3808	5-14	M	240
POA3808	15-19	F	87
POA3808	15-19	M	106
POA3808	20-24	F	38
POA3808	20-24	M	34
POA3808	25+	F	51
POA3808	25+	M	12
POA3809	0-4	F	52
POA3809	0-4	M	65
POA3809	5-14	F	468
POA3809	5-14	M	449
POA3809	15-19	F	158
POA3809	15-19	M	205
POA3809	20-24	F	90
POA3809	20-24	M	74
POA3809	25+	F	144
POA3809	25+	M	96
POA3810	0-4	F	396
POA3810	0-4	M	452
POA3810	5-14	F	3220
POA3810	5-14	M	3375
POA3810	15-19	F	1075
POA3810	15-19	M	988
