POA_CODE_2016	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
POA3082	0	6	3
POA3082	1	2	2590
POA3082	1	3	1893
POA3082	1	4	2152
POA3082	1	5	884
POA3082	1	6	392
POA3083	0	1	2137
POA3083	0	2	392
POA3083	0	3	256
POA3083	0	4	149
POA3083	0	5	82
POA3083	0	6	54
POA3083	1	2	2953
POA3083	1	3	1760
POA3083	1	4	1850
POA3083	1	5	675
POA3083	1	6	368
POA3084	0	1	2221
POA3084	0	2	175
POA3084	0	3	38
POA3084	0	4	16
POA3084	0	5	4
POA3084	0	6	3
POA3084	1	2	2787
POA3084	1	3	1493
POA3084	1	4	1769
POA3084	1	5	640
POA3084	1	6	167
POA3085	0	1	1183
POA3085	0	2	99
POA3085	0	3	28
POA3085	0	5	3
POA3085	0	6	3
POA3085	1	2	1449
POA3085	1	3	833
POA3085	1	4	937
POA3085	1	5	319
POA3085	1	6	98
POA3086	0	1	13
POA3086	0	4	3
POA3086	1	3	3
POA3087	0	1	788
POA3087	0	2	59
POA3087	0	3	11
POA3087	0	4	3
POA3087	0	5	5
POA3087	1	2	1052
POA3087	1	3	592
POA3087	1	4	615
POA3087	1	5	169
POA3087	1	6	71
POA3088	0	1	1976
POA3088	0	2	134
POA3088	0	3	25
POA3088	0	4	5
POA3088	0	5	6
POA3088	1	2	3001
POA3088	1	3	1701
POA3088	1	4	1899
POA3088	1	5	677
POA3088	1	6	186
POA3089	0	1	519
POA3089	0	2	47
POA3089	0	3	4
POA3089	1	2	1053
POA3089	1	3	694
POA3089	1	4	949
POA3089	1	5	403
POA3089	1	6	110
POA3090	0	1	56
POA3090	1	2	163
POA3090	1	3	117
POA3090	1	4	211
POA3090	1	5	109
POA3090	1	6	29
POA3091	0	1	64
POA3091	0	2	8
POA3091	1	2	132
POA3091	1	3	73
POA3091	1	4	110
POA3091	1	5	66
POA3091	1	6	29
POA3093	0	1	341
POA3093	0	2	23
POA3093	0	3	4
POA3093	1	2	456
POA3093	1	3	196
POA3093	1	4	229
POA3093	1	5	108
POA3093	1	6	29
POA3094	0	1	783
POA3094	0	2	67
POA3094	0	3	18
POA3094	1	2	1069
POA3094	1	3	523
POA3094	1	4	622
POA3094	1	5	221
POA3094	1	6	43
POA3095	0	1	1376
POA3095	0	2	81
POA3095	0	3	15
POA3095	0	4	4
POA3095	1	2	2694
POA3095	1	3	1641
POA3095	1	4	2275
POA3095	1	5	864
POA3095	1	6	223
POA3096	0	1	72
POA3096	0	2	5
POA3096	1	2	168
POA3096	1	3	112
POA3096	1	4	128
POA3096	1	5	63
POA3096	1	6	35
POA3097	0	1	51
POA3097	0	2	9
POA3097	1	2	140
POA3097	1	3	59
POA3097	1	4	86
POA3097	1	5	52
POA3097	1	6	21
POA3099	0	1	265
POA3099	0	2	20
POA3099	1	2	470
POA3099	1	3	285
POA3099	1	4	328
POA3099	1	5	157
POA3099	1	6	71
POA3101	0	1	2067
POA3101	0	2	337
POA3101	0	3	127
POA3101	0	4	56
POA3101	0	5	20
POA3101	0	6	14
POA3101	1	2	2470
POA3101	1	3	1348
POA3101	1	4	1410
POA3101	1	5	626
POA3101	1	6	194
POA3102	0	1	466
POA3102	0	2	50
POA3102	0	3	17
POA3102	0	4	9
POA3102	0	5	8
POA3102	1	2	594
POA3102	1	3	382
POA3102	1	4	531
POA3102	1	5	165
POA3102	1	6	52
POA3103	0	1	1337
POA3103	0	2	125
POA3103	0	3	29
POA3103	0	4	18
POA3103	0	5	7
POA3103	0	6	3
POA3103	1	2	1526
POA3103	1	3	906
POA3103	1	4	1031
POA3103	1	5	409
POA3103	1	6	144
POA3104	0	1	1158
POA3104	0	2	64
POA3104	0	3	29
POA3104	0	4	17
POA3104	0	5	9
POA3104	0	6	9
POA3104	1	2	1657
POA3104	1	3	1199
POA3104	1	4	1585
POA3104	1	5	693
POA3104	1	6	236
POA3105	0	1	817
POA3105	0	2	60
POA3105	0	3	23
POA3105	0	4	13
POA3105	0	5	5
POA3105	0	6	3
POA3105	1	2	1259
POA3105	1	3	665
POA3105	1	4	740
POA3105	1	5	268
POA3105	1	6	93
POA3106	0	1	850
POA3106	0	2	57
POA3106	0	3	10
POA3106	0	4	3
POA3106	1	2	1704
POA3106	1	3	965
POA3106	1	4	1149
POA3106	1	5	495
POA3106	1	6	209
POA3107	0	1	910
POA3107	0	2	53
POA3107	0	3	22
POA3107	0	4	6
POA3107	0	5	3
POA3107	0	6	3
POA3107	1	2	1513
POA3107	1	3	902
POA3107	1	4	902
POA3107	1	5	360
POA3107	1	6	91
POA3108	0	1	1850
POA3108	0	2	171
POA3108	0	3	78
POA3108	0	4	26
POA3108	0	5	7
POA3108	0	6	4
POA3108	1	2	2534
POA3108	1	3	1335
POA3108	1	4	1183
POA3108	1	5	454
POA3108	1	6	203
POA3109	0	1	1740
POA3109	0	2	139
POA3109	0	3	24
POA3109	0	4	19
POA3109	0	5	12
POA3109	0	6	3
POA3109	1	2	2900
POA3109	1	3	1906
POA3109	1	4	1963
POA3109	1	5	764
POA3109	1	6	300
POA3111	0	1	819
POA3111	0	2	45
POA3111	0	3	13
POA3111	1	2	1245
POA3111	1	3	659
POA3111	1	4	855
POA3111	1	5	378
POA3111	1	6	113
POA3113	0	1	336
POA3113	0	2	32
POA3113	0	3	8
POA3113	1	2	733
POA3113	1	3	480
POA3113	1	4	643
POA3113	1	5	314
POA3113	1	6	95
POA3114	0	1	102
POA3114	0	2	7
POA3114	1	2	295
POA3114	1	3	184
POA3114	1	4	309
POA3114	1	5	165
POA3114	1	6	64
POA3115	0	1	111
POA3115	0	2	15
POA3115	1	2	333
POA3115	1	3	194
POA3115	1	4	320
POA3115	1	5	156
POA3115	1	6	38
POA3116	0	1	573
POA3116	0	2	53
POA3116	0	3	8
POA3116	0	4	4
POA3116	1	2	1095
POA3116	1	3	571
POA3116	1	4	647
POA3116	1	5	285
POA3116	1	6	111
POA3121	0	1	4370
POA3121	0	2	1053
POA3121	0	3	556
POA3121	0	4	152
POA3121	0	5	32
POA3121	0	6	7
POA3121	1	2	4175
POA3121	1	3	1446
POA3121	1	4	1016
POA3121	1	5	275
POA3121	1	6	95
POA3122	0	1	3376
POA3122	0	2	679
POA3122	0	3	216
POA3122	0	4	69
POA3122	0	5	24
POA3122	0	6	10
POA3122	1	2	2751
POA3122	1	3	1074
POA3122	1	4	981
POA3122	1	5	403
POA3122	1	6	114
POA3123	0	1	1674
POA3123	0	2	350
POA3123	0	3	117
POA3123	0	4	40
POA3123	0	5	4
POA3123	0	6	9
POA3123	1	2	1675
POA3123	1	3	698
POA3123	1	4	763
POA3123	1	5	306
POA3123	1	6	78
POA3124	0	1	1691
POA3124	0	2	182
POA3124	0	3	71
POA3124	0	4	30
POA3124	0	5	22
POA3124	0	6	9
POA3124	1	2	2138
POA3124	1	3	1137
POA3124	1	4	1553
POA3124	1	5	600
POA3124	1	6	182
POA3125	0	1	1432
POA3125	0	2	197
POA3125	0	3	166
POA3125	0	4	133
POA3125	0	5	80
POA3125	0	6	65
POA3125	1	2	1211
POA3125	1	3	760
POA3125	1	4	760
POA3125	1	5	284
POA3125	1	6	119
POA3126	0	1	526
POA3126	0	2	35
POA3126	0	3	13
POA3126	0	4	11
POA3126	1	2	801
POA3126	1	3	401
POA3126	1	4	567
POA3126	1	5	262
POA3126	1	6	73
POA3127	0	1	1445
POA3127	0	2	120
POA3127	0	3	47
POA3127	0	4	14
POA3127	0	5	7
POA3127	0	6	3
POA3127	1	2	1770
POA3127	1	3	1072
POA3127	1	4	1288
POA3127	1	5	561
POA3127	1	6	121
POA3128	0	1	2126
POA3128	0	2	404
POA3128	0	3	164
POA3128	0	4	78
POA3128	0	5	33
POA3128	0	6	29
POA3128	1	2	1852
POA3128	1	3	1137
POA3128	1	4	1084
POA3128	1	5	399
POA3128	1	6	159
POA3129	0	1	1384
POA3129	0	2	160
POA3129	0	3	100
POA3129	0	4	34
POA3129	0	5	19
POA3129	0	6	9
POA3129	1	2	1654
POA3129	1	3	1144
POA3129	1	4	1177
POA3129	1	5	411
POA3129	1	6	154
POA3130	0	1	2687
POA3130	0	2	246
POA3130	0	3	97
POA3130	0	4	49
POA3130	0	5	13
POA3130	0	6	5
POA3130	1	2	3133
POA3130	1	3	1796
POA3130	1	4	2251
POA3130	1	5	849
POA3130	1	6	281
POA3131	0	1	2083
POA3131	0	2	175
POA3131	0	3	83
POA3131	0	4	31
POA3131	0	5	8
POA3131	0	6	4
POA3131	1	2	2317
POA3131	1	3	1341
POA3131	1	4	1485
POA3131	1	5	540
POA3131	1	6	164
POA3132	0	1	1541
POA3132	0	2	144
POA3132	0	3	37
POA3132	0	4	16
POA3132	0	5	4
POA3132	0	6	4
POA3132	1	2	1817
POA3132	1	3	985
POA3132	1	4	1053
POA3132	1	5	352
POA3132	1	6	131
POA3133	0	1	1369
POA3133	0	2	105
POA3133	0	3	36
POA3133	0	4	15
POA3133	0	5	6
POA3133	0	6	3
POA3133	1	2	2243
POA3133	1	3	1321
POA3133	1	4	1661
POA3133	1	5	609
POA3133	1	6	228
POA3134	0	1	2605
POA3134	0	2	285
POA3134	0	3	49
POA3134	0	4	20
POA3134	0	5	3
POA3134	1	2	3358
POA3134	1	3	1891
POA3134	1	4	2167
POA3134	1	5	902
POA3134	1	6	313
POA3135	0	1	1740
POA3135	0	2	184
POA3135	0	3	30
POA3135	0	4	14
POA3135	1	2	2190
POA3135	1	3	1130
POA3135	1	4	1269
POA3135	1	5	521
POA3135	1	6	181
POA3136	0	1	4111
POA3136	0	2	357
POA3136	0	3	52
POA3136	0	4	13
POA3136	0	5	3
POA3136	1	2	4972
POA3136	1	3	2645
POA3136	1	4	2717
POA3136	1	5	1062
POA3136	1	6	418
POA3137	0	1	1196
POA3137	0	2	90
POA3137	0	3	16
POA3137	0	4	4
POA3137	1	2	1545
POA3137	1	3	758
POA3137	1	4	820
POA3137	1	5	371
POA3137	1	6	148
POA3138	0	1	1373
POA3138	0	2	149
POA3138	0	3	22
POA3138	0	4	4
POA3138	1	2	2187
POA3138	1	3	1355
POA3138	1	4	1410
POA3138	1	5	589
POA3138	1	6	330
POA3139	0	1	841
POA3139	0	2	83
POA3139	0	3	10
POA3139	1	2	1406
POA3139	1	3	791
POA3139	1	4	843
POA3139	1	5	411
POA3139	1	6	211
POA3140	0	1	1385
POA3140	0	2	97
POA3140	0	3	15
POA3140	1	2	1827
POA3140	1	3	967
POA3140	1	4	1089
POA3140	1	5	426
POA3140	1	6	151
POA3141	0	1	5023
POA3141	0	2	1200
POA3141	0	3	266
POA3141	0	4	53
POA3141	0	5	3
POA3141	0	6	3
POA3141	1	2	3797
POA3141	1	3	968
POA3141	1	4	539
POA3141	1	5	149
POA3141	1	6	42
POA3142	0	1	1808
POA3142	0	2	237
POA3142	0	3	86
POA3142	0	4	16
POA3142	0	5	3
POA3142	1	2	1828
POA3142	1	3	646
POA3142	1	4	515
POA3142	1	5	238
POA3142	1	6	65
POA3143	0	1	1362
POA3143	0	2	239
POA3143	0	3	54
POA3143	0	4	17
POA3143	0	5	4
POA3143	1	2	1165
POA3143	1	3	423
POA3143	1	4	388
POA3143	1	5	155
POA3143	1	6	35
POA3144	0	1	1187
POA3144	0	2	121
POA3144	0	3	53
POA3144	0	4	12
POA3144	0	5	3
POA3144	1	2	1248
POA3144	1	3	524
POA3144	1	4	641
POA3144	1	5	292
POA3144	1	6	62
POA3145	0	1	1994
POA3145	0	2	389
POA3145	0	3	182
POA3145	0	4	79
POA3145	0	5	48
POA3145	0	6	22
POA3145	1	2	2199
POA3145	1	3	1147
POA3145	1	4	1526
POA3145	1	5	633
POA3145	1	6	147
POA3146	0	1	2187
POA3146	0	2	275
POA3146	0	3	75
POA3146	0	4	34
POA3146	0	5	10
POA3146	0	6	4
POA3146	1	2	2544
POA3146	1	3	1320
POA3146	1	4	1826
POA3146	1	5	724
POA3146	1	6	155
POA3147	0	1	1162
POA3147	0	2	107
POA3147	0	3	54
POA3147	0	4	30
POA3147	0	5	9
POA3147	0	6	9
POA3147	1	2	1333
POA3147	1	3	835
POA3147	1	4	1058
POA3147	1	5	363
POA3147	1	6	114
POA3148	0	1	690
POA3148	0	2	128
POA3148	0	3	95
POA3148	0	4	44
POA3148	0	5	10
POA3148	0	6	14
POA3148	1	2	880
POA3148	1	3	541
POA3148	1	4	466
POA3148	1	5	159
POA3148	1	6	80
POA3149	0	1	2330
POA3149	0	2	203
POA3149	0	3	105
POA3149	0	4	79
POA3149	0	5	27
POA3149	0	6	10
POA3149	1	2	3400
POA3149	1	3	2083
POA3149	1	4	2403
POA3149	1	5	808
POA3149	1	6	308
POA3150	0	1	3379
POA3150	0	2	263
POA3150	0	3	142
POA3150	0	4	88
POA3150	0	5	40
POA3150	0	6	25
POA3150	1	2	5888
POA3150	1	3	3685
POA3150	1	4	4464
POA3150	1	5	1602
POA3150	1	6	636
POA3151	0	1	710
POA3151	0	2	96
POA3151	0	3	67
POA3151	0	4	42
POA3151	0	5	19
POA3151	0	6	11
POA3151	1	2	1059
POA3151	1	3	641
POA3151	1	4	670
POA3151	1	5	205
POA3151	1	6	107
POA3152	0	1	2092
POA3152	0	2	159
POA3152	0	3	49
POA3152	0	4	18
POA3152	0	5	4
POA3152	0	6	5
POA3152	1	2	3294
POA3152	1	3	2054
POA3152	1	4	2299
POA3152	1	5	868
POA3152	1	6	413
POA3153	0	1	2139
POA3153	0	2	197
POA3153	0	3	32
POA3153	0	4	14
POA3153	0	5	3
POA3153	0	6	4
POA3153	1	2	2202
POA3153	1	3	1360
POA3153	1	4	1153
POA3153	1	5	385
POA3153	1	6	194
POA3154	0	1	290
POA3154	0	2	28
POA3154	0	3	7
POA3154	1	2	466
POA3154	1	3	272
POA3154	1	4	291
POA3154	1	5	110
POA3154	1	6	44
POA3155	0	1	2352
POA3155	0	2	237
POA3155	0	3	39
POA3155	0	4	7
POA3155	0	5	5
POA3155	1	2	2689
POA3155	1	3	1416
POA3155	1	4	1221
POA3155	1	5	422
POA3155	1	6	193
POA3156	0	1	2659
POA3156	0	2	249
POA3156	0	3	39
POA3156	0	4	9
POA3156	1	2	3745
POA3156	1	3	2325
POA3156	1	4	2550
POA3156	1	5	1058
POA3156	1	6	357
POA3158	0	1	442
POA3158	0	2	48
POA3158	0	3	7
POA3158	1	2	714
POA3158	1	3	386
POA3158	1	4	469
POA3158	1	5	195
POA3158	1	6	58
POA3159	0	1	119
POA3159	0	2	20
POA3159	0	3	3
POA3159	1	2	241
POA3159	1	3	148
POA3159	1	4	206
POA3159	1	5	75
POA3159	1	6	28
POA3160	0	1	592
POA3160	0	2	58
POA3160	0	3	11
POA3160	0	4	4
POA3160	1	2	953
POA3160	1	3	537
POA3160	1	4	620
POA3160	1	5	258
POA3160	1	6	91
POA3161	0	1	1590
POA3161	0	2	236
POA3161	0	3	111
POA3161	0	4	37
POA3161	0	5	9
POA3161	0	6	4
POA3161	1	2	1717
POA3161	1	3	768
POA3161	1	4	708
POA3161	1	5	386
POA3161	1	6	145
POA3162	0	1	1556
POA3162	0	2	186
POA3162	0	3	61
POA3162	0	4	40
POA3162	0	5	11
POA3162	0	6	8
POA3162	1	2	1859
POA3162	1	3	931
POA3162	1	4	1161
POA3162	1	5	431
POA3162	1	6	104
POA3163	0	1	3908
POA3163	0	2	624
POA3163	0	3	249
POA3163	0	4	106
POA3163	0	5	39
POA3163	0	6	19
POA3163	1	2	3573
POA3163	1	3	1970
POA3163	1	4	1774
POA3163	1	5	536
POA3163	1	6	158
POA3165	0	1	1965
POA3165	0	2	163
POA3165	0	3	48
POA3165	0	4	19
POA3165	0	5	7
POA3165	0	6	3
POA3165	1	2	2688
POA3165	1	3	1740
POA3165	1	4	2145
POA3165	1	5	722
POA3165	1	6	190
POA3166	0	1	1868
POA3166	0	2	304
POA3166	0	3	161
POA3166	0	4	96
POA3166	0	5	41
POA3166	0	6	22
POA3166	1	2	2240
POA3166	1	3	1496
POA3166	1	4	1520
POA3166	1	5	512
POA3166	1	6	169
POA3167	0	1	652
POA3167	0	2	49
POA3167	0	3	27
POA3167	0	4	19
POA3167	0	5	8
POA3167	0	6	3
POA3167	1	2	923
POA3167	1	3	639
POA3167	1	4	630
POA3167	1	5	238
POA3167	1	6	75
POA3168	0	1	1670
POA3168	0	2	529
POA3168	0	3	458
POA3168	0	4	364
POA3168	0	5	141
POA3168	0	6	98
POA3168	1	2	1505
POA3168	1	3	971
POA3168	1	4	732
POA3168	1	5	301
POA3168	1	6	188
POA3169	0	1	1267
POA3169	0	2	170
POA3169	0	3	85
POA3169	0	4	54
POA3169	0	5	16
POA3169	0	6	22
POA3169	1	2	1843
POA3169	1	3	1335
POA3169	1	4	1164
POA3169	1	5	518
POA3169	1	6	280
POA3170	0	1	1077
POA3170	0	2	122
POA3170	0	3	52
POA3170	0	4	26
POA3170	0	5	3
POA3170	0	6	7
POA3170	1	2	1943
POA3170	1	3	1276
POA3170	1	4	1334
POA3170	1	5	458
POA3170	1	6	196
POA3171	0	1	1355
POA3171	0	2	189
POA3171	0	3	108
POA3171	0	4	47
POA3171	0	5	36
POA3171	0	6	33
POA3171	1	2	1497
POA3171	1	3	1097
POA3171	1	4	1065
POA3171	1	5	594
POA3171	1	6	611
POA3172	0	1	1359
POA3172	0	2	115
POA3172	0	3	36
POA3172	0	4	22
POA3172	0	5	9
POA3172	0	6	6
POA3172	1	2	1910
POA3172	1	3	1337
POA3172	1	4	1478
POA3172	1	5	672
POA3172	1	6	455
POA3173	0	1	1007
POA3173	0	2	100
POA3173	0	3	36
POA3173	0	4	14
POA3173	0	6	3
POA3173	1	2	1889
POA3173	1	3	1562
POA3173	1	4	1777
POA3173	1	5	819
POA3173	1	6	571
POA3174	0	1	3186
POA3174	0	2	367
POA3174	0	3	94
POA3174	0	4	64
POA3174	0	5	35
POA3174	0	6	18
POA3174	1	2	3404
POA3174	1	3	2427
POA3174	1	4	1877
POA3174	1	5	923
POA3174	1	6	739
POA3175	0	1	4026
POA3175	0	2	479
POA3175	0	3	164
POA3175	0	4	136
POA3175	0	5	94
POA3175	0	6	106
POA3175	1	2	4277
POA3175	1	3	2940
POA3175	1	4	2604
POA3175	1	5	1270
POA3175	1	6	1132
POA3177	0	1	944
POA3177	0	2	111
POA3177	0	3	46
POA3177	0	4	30
POA3177	0	5	24
POA3177	0	6	23
POA3177	1	2	990
POA3177	1	3	580
POA3177	1	4	525
POA3177	1	5	240
POA3177	1	6	256
POA3178	0	1	1480
POA3178	0	2	128
POA3178	0	3	27
POA3178	0	4	9
POA3178	1	2	2802
POA3178	1	3	2151
POA3178	1	4	2842
POA3178	1	5	996
POA3178	1	6	414
POA3179	0	1	304
POA3179	0	2	37
POA3179	0	3	12
POA3179	0	4	5
POA3179	1	2	549
POA3179	1	3	409
POA3179	1	4	428
POA3179	1	5	173
POA3179	1	6	81
POA3180	0	1	517
POA3180	0	2	43
POA3180	0	3	9
POA3180	1	2	832
POA3180	1	3	466
POA3180	1	4	499
POA3180	1	5	204
POA3180	1	6	73
POA3181	0	1	3608
POA3181	0	2	864
POA3181	0	3	295
POA3181	0	4	61
POA3181	0	5	7
POA3181	0	6	5
POA3181	1	2	2783
POA3181	1	3	748
POA3181	1	4	550
POA3181	1	5	134
POA3181	1	6	37
POA3182	0	1	5079
POA3182	0	2	946
POA3182	0	3	191
POA3182	0	4	35
POA3182	0	5	10
POA3182	0	6	4
POA3182	1	2	3217
POA3182	1	3	845
POA3182	1	4	490
POA3182	1	5	122
POA3182	1	6	25
POA3183	0	1	2878
POA3183	0	2	692
POA3183	0	3	191
POA3183	0	4	42
POA3183	0	5	16
POA3183	0	6	8
POA3183	1	2	2118
POA3183	1	3	850
POA3183	1	4	573
POA3183	1	5	209
POA3183	1	6	225
POA3184	0	1	2762
POA3184	0	2	539
POA3184	0	3	91
POA3184	0	4	20
POA3184	1	2	2124
POA3184	1	3	712
POA3184	1	4	605
POA3184	1	5	171
POA3184	1	6	31
POA3185	0	1	1609
POA3185	0	2	237
POA3185	0	3	74
POA3185	0	4	14
POA3185	0	5	5
POA3185	0	6	3
POA3185	1	2	1467
POA3185	1	3	636
POA3185	1	4	710
POA3185	1	5	247
POA3185	1	6	100
POA3186	0	1	2147
POA3186	0	2	162
POA3186	0	3	33
POA3186	0	4	5
POA3186	1	2	2703
POA3186	1	3	1232
POA3186	1	4	1441
POA3186	1	5	597
POA3186	1	6	160
POA3187	0	1	1424
POA3187	0	2	74
POA3187	0	3	20
POA3187	0	4	3
POA3187	0	5	3
POA3187	1	2	1539
POA3187	1	3	901
POA3187	1	4	1225
POA3187	1	5	393
POA3187	1	6	104
POA3188	0	1	1681
POA3188	0	2	135
POA3188	0	3	13
POA3188	0	4	5
POA3188	0	5	4
POA3188	1	2	1814
POA3188	1	3	946
POA3188	1	4	1333
POA3188	1	5	513
POA3188	1	6	106
POA3189	0	1	564
POA3189	0	2	58
POA3189	0	3	19
POA3189	0	4	8
POA3189	1	2	648
POA3189	1	3	390
POA3189	1	4	351
POA3189	1	5	126
POA3189	1	6	38
POA3190	0	1	1160
POA3190	0	2	105
POA3190	0	3	17
POA3190	0	5	3
POA3190	1	2	1201
POA3190	1	3	625
POA3190	1	4	690
POA3190	1	5	224
POA3190	1	6	45
POA3191	0	1	1003
POA3191	0	2	64
POA3191	0	3	3
POA3191	1	2	1097
POA3191	1	3	541
POA3191	1	4	667
POA3191	1	5	259
POA3191	1	6	54
POA3192	0	1	2336
POA3192	0	2	209
POA3192	0	3	31
POA3192	0	4	9
POA3192	0	5	3
POA3192	0	6	8
POA3192	1	2	2472
POA3192	1	3	1459
POA3192	1	4	1428
POA3192	1	5	460
POA3192	1	6	123
POA3193	0	1	1540
POA3193	0	2	90
POA3193	0	3	6
POA3193	0	4	3
POA3193	1	2	2251
POA3193	1	3	982
POA3193	1	4	1470
POA3193	1	5	553
POA3193	1	6	116
POA3194	0	1	1682
POA3194	0	2	123
POA3194	0	3	10
POA3194	0	4	10
POA3194	1	2	1635
POA3194	1	3	732
POA3194	1	4	738
POA3194	1	5	248
POA3194	1	6	77
POA3195	0	1	2970
POA3195	0	2	218
POA3195	0	3	29
POA3195	0	4	10
POA3195	0	5	7
POA3195	1	2	3514
POA3195	1	3	2013
POA3195	1	4	2664
POA3195	1	5	1002
POA3195	1	6	265
POA3196	0	1	3034
POA3196	0	2	285
POA3196	0	3	31
POA3196	0	4	8
POA3196	0	5	3
POA3196	1	2	2982
POA3196	1	3	1545
POA3196	1	4	1481
POA3196	1	5	478
POA3196	1	6	121
POA3197	0	1	1220
POA3197	0	2	107
POA3197	0	3	21
POA3197	0	5	3
POA3197	0	6	3
POA3197	1	2	1437
POA3197	1	3	718
POA3197	1	4	674
POA3197	1	5	227
POA3197	1	6	69
POA3198	0	1	2278
POA3198	0	2	212
POA3198	0	3	25
POA3198	0	4	10
POA3198	0	5	3
POA3198	1	2	1989
POA3198	1	3	1072
POA3198	1	4	840
POA3198	1	5	240
POA3198	1	6	94
POA3199	0	1	6228
POA3199	0	2	620
POA3199	0	3	101
POA3199	0	4	26
POA3199	0	5	6
POA3199	0	6	4
POA3199	1	2	6502
POA3199	1	3	3106
POA3199	1	4	2883
POA3199	1	5	1110
POA3199	1	6	410
POA3200	0	1	722
POA3200	0	2	92
POA3200	0	3	18
POA3200	0	4	3
POA3200	0	5	3
POA3200	1	2	547
POA3200	1	3	377
POA3200	1	4	236
POA3200	1	5	109
POA3200	1	6	53
POA3201	0	1	1853
POA3201	0	2	231
POA3201	0	3	30
POA3201	0	4	6
POA3201	0	5	4
POA3201	1	2	1960
POA3201	1	3	1323
POA3201	1	4	1203
POA3201	1	5	493
POA3201	1	6	250
POA3202	0	1	148
POA3202	0	2	25
POA3202	0	3	3
POA3202	1	2	250
POA3202	1	3	158
POA3202	1	4	233
POA3202	1	5	75
POA3202	1	6	34
POA3204	0	1	2591
POA3204	0	2	276
POA3204	0	3	103
POA3204	0	4	33
POA3204	0	5	15
POA3204	0	6	11
POA3204	1	2	2703
POA3204	1	3	1801
POA3204	1	4	2370
POA3204	1	5	790
POA3204	1	6	216
POA3205	0	1	1833
POA3205	0	2	276
POA3205	0	3	97
POA3205	0	4	25
POA3205	0	5	3
POA3205	0	6	3
POA3205	1	2	1609
POA3205	1	3	522
POA3205	1	4	376
POA3205	1	5	89
POA3205	1	6	22
POA3206	0	1	1264
POA3206	0	2	137
POA3206	0	3	33
POA3206	0	4	8
POA3206	1	2	1328
POA3206	1	3	569
POA3206	1	4	583
POA3206	1	5	177
POA3206	1	6	33
POA3207	0	1	2507
POA3207	0	2	277
POA3207	0	3	67
POA3207	0	4	16
POA3207	0	5	4
POA3207	1	2	2431
POA3207	1	3	902
POA3207	1	4	650
POA3207	1	5	177
POA3207	1	6	46
POA3211	0	1	75
POA3211	0	2	6
POA3211	1	2	116
POA3211	1	3	75
POA3211	1	4	96
POA3211	1	5	22
POA3211	1	6	20
POA3212	0	1	1005
POA3212	0	2	93
POA3212	0	3	3
POA3212	0	4	3
POA3212	1	2	1681
POA3212	1	3	931
POA3212	1	4	1036
POA3212	1	5	455
POA3212	1	6	155
POA3213	0	1	193
POA3213	0	2	14
POA3213	1	2	369
POA3213	1	3	205
POA3213	1	4	259
POA3213	1	5	158
POA3213	1	6	56
POA3214	0	1	2895
POA3214	0	2	286
POA3214	0	3	39
POA3214	0	4	11
POA3214	0	5	3
POA3214	1	2	2539
POA3214	1	3	1440
POA3214	1	4	979
POA3214	1	5	471
POA3214	1	6	326
POA3215	0	1	2403
POA3215	0	2	242
POA3215	0	3	48
POA3215	0	4	17
POA3215	1	2	2490
POA3215	1	3	1212
POA3215	1	4	1023
POA3215	1	5	402
POA3215	1	6	162
POA3216	0	1	5346
POA3216	0	2	438
POA3216	0	3	206
POA3216	0	4	114
POA3216	0	5	67
POA3216	0	6	65
POA3216	1	2	6446
POA3216	1	3	2984
POA3216	1	4	3240
POA3216	1	5	1249
POA3216	1	6	414
POA3217	0	1	251
POA3217	0	2	52
POA3217	0	3	28
POA3217	0	4	12
POA3217	0	5	3
POA3217	1	2	690
POA3217	1	3	405
POA3217	1	4	420
POA3217	1	5	179
POA3217	1	6	62
POA3218	0	1	1976
POA3218	0	2	183
POA3218	0	3	64
POA3218	0	4	28
POA3218	0	5	6
POA3218	0	6	3
POA3218	1	2	1614
POA3218	1	3	713
POA3218	1	4	692
POA3218	1	5	271
POA3218	1	6	68
POA3219	0	1	2851
POA3219	0	2	257
POA3219	0	3	61
POA3219	0	4	14
POA3219	0	6	6
POA3219	1	2	2483
POA3219	1	3	1114
POA3219	1	4	895
POA3219	1	5	299
POA3219	1	6	148
POA3220	0	1	1990
POA3220	0	2	204
POA3220	0	3	82
POA3220	0	4	31
POA3220	0	5	8
POA3220	0	6	4
POA3220	1	2	1936
POA3220	1	3	755
POA3220	1	4	831
POA3220	1	5	365
POA3220	1	6	91
POA3221	0	1	31
POA3221	1	2	72
POA3221	1	3	38
POA3221	1	4	52
POA3221	1	5	27
POA3221	1	6	5
POA3222	0	1	1310
POA3222	0	2	92
POA3222	0	3	7
POA3222	1	2	2016
POA3222	1	3	767
POA3222	1	4	810
POA3222	1	5	351
POA3222	1	6	141
POA3223	0	1	1050
POA3223	0	2	86
POA3223	0	3	3
POA3223	1	2	1309
POA3223	1	3	281
POA3223	1	4	247
POA3223	1	5	105
POA3223	1	6	45
POA3224	0	1	1139
POA3224	0	2	88
POA3224	0	3	9
POA3224	0	4	4
POA3224	1	2	1742
POA3224	1	3	827
POA3224	1	4	832
POA3224	1	5	343
POA3224	1	6	119
POA3225	0	1	533
POA3225	0	2	20
POA3225	1	2	664
POA3225	1	3	153
POA3225	1	4	145
POA3225	1	5	73
POA3225	1	6	22
POA3226	0	1	1289
POA3226	0	2	97
