POA_CODE_2016	MaxSchoolingCompleted	adults
POA6282	Year 10	218
POA6282	Year 11	109
POA6282	Year 12	618
POA6284	Year 8	26
POA6284	Year 9	61
POA6284	Year 10	336
POA6284	Year 11	184
POA6284	Year 12	841
POA6285	Did not go to school	12
POA6285	Year 8	98
POA6285	Year 9	250
POA6285	Year 10	1366
POA6285	Year 11	724
POA6285	Year 12	3910
POA6286	Year 8	13
POA6286	Year 9	19
POA6286	Year 10	110
POA6286	Year 11	39
POA6286	Year 12	288
POA6288	Did not go to school	4
POA6288	Year 8	17
POA6288	Year 9	22
POA6288	Year 10	106
POA6288	Year 11	43
POA6288	Year 12	193
POA6290	Did not go to school	3
POA6290	Year 8	71
POA6290	Year 9	103
POA6290	Year 10	460
POA6290	Year 11	147
POA6290	Year 12	589
POA6302	Did not go to school	3
POA6302	Year 8	145
POA6302	Year 9	161
POA6302	Year 10	850
POA6302	Year 11	303
POA6302	Year 12	1122
POA6304	Did not go to school	4
POA6304	Year 8	65
POA6304	Year 9	111
POA6304	Year 10	422
POA6304	Year 11	158
POA6304	Year 12	475
POA6306	Did not go to school	3
POA6306	Year 8	47
POA6306	Year 9	56
POA6306	Year 10	226
POA6306	Year 11	80
POA6306	Year 12	292
POA6308	Did not go to school	3
POA6308	Year 8	71
POA6308	Year 9	88
POA6308	Year 10	408
POA6308	Year 11	141
POA6308	Year 12	414
POA6309	Year 8	15
POA6309	Year 9	18
POA6309	Year 10	63
POA6309	Year 11	30
POA6309	Year 12	72
POA6311	Did not go to school	3
POA6311	Year 8	25
POA6311	Year 9	38
POA6311	Year 10	135
POA6311	Year 11	50
POA6311	Year 12	158
POA6312	Did not go to school	5
POA6312	Year 8	196
POA6312	Year 9	278
POA6312	Year 10	998
POA6312	Year 11	428
POA6312	Year 12	1402
POA6313	Year 8	12
POA6313	Year 9	24
POA6313	Year 10	61
POA6313	Year 11	26
POA6313	Year 12	72
POA6315	Did not go to school	8
POA6315	Year 8	84
POA6315	Year 9	110
POA6315	Year 10	461
POA6315	Year 11	172
POA6315	Year 12	568
POA6316	Year 8	14
POA6316	Year 9	22
POA6316	Year 10	71
POA6316	Year 11	22
POA6316	Year 12	122
POA6317	Did not go to school	157
POA6317	Year 8	246
POA6317	Year 9	201
POA6317	Year 10	748
POA6317	Year 11	348
POA6317	Year 12	1067
POA6318	Year 8	17
POA6318	Year 9	16
POA6318	Year 10	106
POA6318	Year 11	48
POA6318	Year 12	166
POA6320	Did not go to school	3
POA6320	Year 8	36
POA6320	Year 9	30
POA6320	Year 10	102
POA6320	Year 11	42
POA6320	Year 12	167
POA6321	Year 8	30
POA6321	Year 9	23
POA6321	Year 10	117
POA6321	Year 11	37
POA6321	Year 12	146
POA6322	Year 8	14
POA6322	Year 9	14
POA6322	Year 10	63
POA6322	Year 11	17
POA6322	Year 12	66
POA6323	Did not go to school	3
POA6323	Year 8	40
POA6323	Year 9	58
POA6323	Year 10	265
POA6323	Year 11	85
POA6323	Year 12	302
POA6324	Did not go to school	32
POA6324	Year 8	123
POA6324	Year 9	164
POA6324	Year 10	745
POA6324	Year 11	318
POA6324	Year 12	1089
POA6326	Did not go to school	3
POA6326	Year 8	14
POA6326	Year 9	23
POA6326	Year 10	117
POA6326	Year 11	32
POA6326	Year 12	164
POA6327	Year 8	8
POA6327	Year 9	9
POA6327	Year 10	74
POA6327	Year 11	24
POA6327	Year 12	76
POA6328	Year 8	12
POA6328	Year 9	25
POA6328	Year 10	85
POA6328	Year 11	51
POA6328	Year 12	139
POA6330	Did not go to school	77
POA6330	Year 8	1254
POA6330	Year 9	1758
POA6330	Year 10	8008
POA6330	Year 11	3311
POA6330	Year 12	11840
POA6333	Did not go to school	12
POA6333	Year 8	113
POA6333	Year 9	234
POA6333	Year 10	1182
POA6333	Year 11	478
POA6333	Year 12	2271
POA6335	Did not go to school	3
POA6335	Year 8	20
POA6335	Year 9	30
POA6335	Year 10	180
POA6335	Year 11	59
POA6335	Year 12	239
POA6336	Did not go to school	5
POA6336	Year 8	12
POA6336	Year 9	14
POA6336	Year 10	61
POA6336	Year 11	23
POA6336	Year 12	102
POA6337	Did not go to school	3
POA6337	Year 8	12
POA6337	Year 9	14
POA6337	Year 10	78
POA6337	Year 11	48
POA6337	Year 12	195
POA6338	Did not go to school	3
POA6338	Year 8	18
POA6338	Year 9	36
POA6338	Year 10	142
POA6338	Year 11	43
POA6338	Year 12	254
POA6341	Year 8	7
POA6341	Year 9	11
POA6341	Year 10	57
POA6341	Year 11	22
POA6341	Year 12	103
POA6343	Year 8	3
POA6343	Year 9	12
POA6343	Year 10	50
POA6343	Year 11	19
POA6343	Year 12	81
POA6346	Year 8	25
POA6346	Year 9	28
POA6346	Year 10	156
POA6346	Year 11	59
POA6346	Year 12	263
POA6348	Year 8	39
POA6348	Year 9	50
POA6348	Year 10	204
POA6348	Year 11	75
POA6348	Year 12	242
POA6350	Year 8	15
POA6350	Year 9	16
POA6350	Year 10	73
POA6350	Year 11	28
POA6350	Year 12	97
POA6351	Year 8	3
POA6351	Year 9	3
POA6351	Year 10	8
POA6351	Year 11	3
POA6351	Year 12	42
POA6352	Year 8	3
POA6352	Year 9	3
POA6352	Year 10	26
POA6352	Year 11	14
POA6352	Year 12	68
POA6353	Did not go to school	5
POA6353	Year 8	25
POA6353	Year 9	30
POA6353	Year 10	164
POA6353	Year 11	59
POA6353	Year 12	267
POA6355	Year 8	11
POA6355	Year 9	22
POA6355	Year 10	71
POA6355	Year 11	30
POA6355	Year 12	161
POA6356	Year 8	4
POA6356	Year 9	5
POA6356	Year 10	36
POA6356	Year 11	3
POA6356	Year 12	39
POA6357	Year 9	5
POA6357	Year 10	10
POA6357	Year 11	4
POA6357	Year 12	31
POA6358	Year 8	3
POA6358	Year 9	4
POA6358	Year 10	22
POA6358	Year 11	6
POA6358	Year 12	40
POA6359	Did not go to school	3
POA6359	Year 8	22
POA6359	Year 9	18
POA6359	Year 10	86
POA6359	Year 11	47
POA6359	Year 12	154
POA6361	Year 9	5
POA6361	Year 10	17
POA6361	Year 11	8
POA6361	Year 12	54
POA6363	Year 8	5
POA6363	Year 10	21
POA6363	Year 11	3
POA6363	Year 12	44
POA6365	Year 8	20
POA6365	Year 9	26
POA6365	Year 10	104
POA6365	Year 11	38
POA6365	Year 12	202
POA6367	Did not go to school	3
POA6367	Year 8	18
POA6367	Year 9	23
POA6367	Year 10	88
POA6367	Year 11	32
POA6367	Year 12	100
POA6368	Year 8	3
POA6368	Year 9	4
POA6368	Year 10	13
POA6368	Year 11	9
POA6368	Year 12	30
POA6369	Did not go to school	6
POA6369	Year 8	27
POA6369	Year 9	35
POA6369	Year 10	159
POA6369	Year 11	54
POA6369	Year 12	220
POA6370	Year 8	19
POA6370	Year 9	32
POA6370	Year 10	94
POA6370	Year 11	39
POA6370	Year 12	137
POA6372	Year 8	3
POA6372	Year 9	10
POA6372	Year 10	26
POA6372	Year 11	8
POA6372	Year 12	26
POA6373	Year 9	5
POA6373	Year 10	16
POA6373	Year 11	10
POA6373	Year 12	28
POA6375	Year 8	50
POA6375	Year 9	56
POA6375	Year 10	211
POA6375	Year 11	99
POA6375	Year 12	292
POA6383	Year 8	55
POA6383	Year 9	48
POA6383	Year 10	261
POA6383	Year 11	79
POA6383	Year 12	252
POA6384	Year 9	3
POA6384	Year 10	11
POA6384	Year 11	3
POA6384	Year 12	10
POA6385	Year 10	9
POA6385	Year 12	7
POA6386	Year 8	5
POA6386	Year 9	5
POA6386	Year 10	15
POA6386	Year 11	7
POA6386	Year 12	35
POA6390	Year 8	49
POA6390	Year 9	76
POA6390	Year 10	436
POA6390	Year 11	179
POA6390	Year 12	525
POA6391	Year 8	35
POA6391	Year 9	49
POA6391	Year 10	172
POA6391	Year 11	75
POA6391	Year 12	373
POA6392	Year 8	17
POA6392	Year 9	25
POA6392	Year 10	110
POA6392	Year 11	42
POA6392	Year 12	146
POA6393	Year 8	7
POA6393	Year 9	3
POA6393	Year 10	27
POA6393	Year 11	7
POA6393	Year 12	36
POA6394	Year 8	21
POA6394	Year 9	12
POA6394	Year 10	92
POA6394	Year 11	43
POA6394	Year 12	167
POA6395	Year 8	43
POA6395	Year 9	74
POA6395	Year 10	335
POA6395	Year 11	113
POA6395	Year 12	563
POA6396	Year 8	11
POA6396	Year 9	19
POA6396	Year 10	71
POA6396	Year 11	19
POA6396	Year 12	128
POA6397	Year 8	4
POA6397	Year 10	23
POA6397	Year 11	6
POA6397	Year 12	24
POA6398	Year 8	27
POA6398	Year 9	31
POA6398	Year 10	143
POA6398	Year 11	39
POA6398	Year 12	181
POA6401	Did not go to school	26
POA6401	Year 8	293
POA6401	Year 9	424
POA6401	Year 10	1766
POA6401	Year 11	663
POA6401	Year 12	2121
POA6403	Year 8	7
POA6403	Year 9	20
POA6403	Year 10	42
POA6403	Year 11	12
POA6403	Year 12	46
POA6405	Year 8	12
POA6405	Year 9	15
POA6405	Year 10	62
POA6405	Year 11	31
POA6405	Year 12	117
POA6407	Year 8	44
POA6407	Year 9	48
POA6407	Year 10	282
POA6407	Year 11	115
POA6407	Year 12	343
POA6409	Year 8	18
POA6409	Year 9	13
POA6409	Year 10	75
POA6409	Year 11	22
POA6409	Year 12	131
POA6410	Did not go to school	6
POA6410	Year 8	75
POA6410	Year 9	66
POA6410	Year 10	249
POA6410	Year 11	83
POA6410	Year 12	247
POA6411	Year 8	6
POA6411	Year 9	5
POA6411	Year 10	36
POA6411	Year 11	11
POA6411	Year 12	41
POA6412	Year 10	15
POA6412	Year 11	5
POA6412	Year 12	15
POA6413	Year 8	3
POA6413	Year 10	14
POA6413	Year 11	7
POA6413	Year 12	13
POA6414	Year 8	3
POA6414	Year 9	3
POA6414	Year 10	15
POA6414	Year 11	3
POA6414	Year 12	19
POA6415	Did not go to school	18
POA6415	Year 8	115
POA6415	Year 9	148
POA6415	Year 10	634
POA6415	Year 11	299
POA6415	Year 12	950
POA6418	Year 8	42
POA6418	Year 9	38
POA6418	Year 10	159
POA6418	Year 11	55
POA6418	Year 12	203
POA6419	Year 9	3
POA6419	Year 10	18
POA6419	Year 11	3
POA6419	Year 12	19
POA6420	Year 8	4
POA6420	Year 9	6
POA6420	Year 10	18
POA6420	Year 11	6
POA6420	Year 12	32
POA6421	Year 8	5
POA6421	Year 9	7
POA6421	Year 10	31
POA6421	Year 11	7
POA6421	Year 12	44
POA6422	Year 10	5
POA6422	Year 11	9
POA6422	Year 12	21
POA6423	Year 8	8
POA6423	Year 9	14
POA6423	Year 10	44
POA6423	Year 11	25
POA6423	Year 12	71
POA6424	Year 10	12
POA6424	Year 11	3
POA6424	Year 12	36
POA6425	Year 8	4
POA6425	Year 10	22
POA6425	Year 11	3
POA6425	Year 12	31
POA6426	Year 8	50
POA6426	Year 9	60
POA6426	Year 10	221
POA6426	Year 11	79
POA6426	Year 12	196
POA6427	Year 9	3
POA6427	Year 10	17
POA6427	Year 11	15
POA6427	Year 12	30
POA6428	Year 9	3
POA6428	Year 10	7
POA6428	Year 11	3
POA6428	Year 12	22
POA6429	Year 8	46
POA6429	Year 9	80
POA6429	Year 10	242
POA6429	Year 11	111
POA6429	Year 12	183
POA6430	Did not go to school	58
POA6430	Year 8	494
POA6430	Year 9	832
POA6430	Year 10	4258
POA6430	Year 11	2214
POA6430	Year 12	7584
POA6431	Did not go to school	16
POA6431	Year 8	106
POA6431	Year 9	83
POA6431	Year 10	182
POA6431	Year 11	75
POA6431	Year 12	225
POA6432	Did not go to school	20
POA6432	Year 8	173
POA6432	Year 9	337
POA6432	Year 10	1693
POA6432	Year 11	731
POA6432	Year 12	1687
POA6434	Year 8	8
POA6434	Year 9	10
POA6434	Year 10	47
POA6434	Year 11	17
POA6434	Year 12	56
POA6436	Year 9	5
POA6436	Year 10	18
POA6436	Year 11	11
POA6436	Year 12	22
POA6437	Year 8	9
POA6437	Year 9	20
POA6437	Year 10	90
POA6437	Year 11	56
POA6437	Year 12	161
POA6438	Did not go to school	9
POA6438	Year 8	23
POA6438	Year 9	37
POA6438	Year 10	138
POA6438	Year 11	78
POA6438	Year 12	259
POA6440	Did not go to school	3
POA6440	Year 8	45
POA6440	Year 9	82
POA6440	Year 10	227
POA6440	Year 11	118
POA6440	Year 12	327
POA6442	Did not go to school	6
POA6442	Year 8	41
POA6442	Year 9	122
POA6442	Year 10	605
POA6442	Year 11	271
POA6442	Year 12	575
POA6443	Did not go to school	3
POA6443	Year 8	41
POA6443	Year 9	51
POA6443	Year 10	211
POA6443	Year 11	85
POA6443	Year 12	187
POA6445	Year 8	5
POA6445	Year 9	9
POA6445	Year 10	25
POA6445	Year 11	23
POA6445	Year 12	64
POA6446	Year 8	5
POA6446	Year 9	10
POA6446	Year 10	15
POA6446	Year 11	9
POA6446	Year 12	49
POA6447	Year 9	4
POA6447	Year 10	27
POA6447	Year 11	14
POA6447	Year 12	76
POA6448	Year 8	13
POA6448	Year 9	29
POA6448	Year 10	110
POA6448	Year 11	69
POA6448	Year 12	113
POA6450	Did not go to school	23
POA6450	Year 8	419
POA6450	Year 9	652
POA6450	Year 10	2776
POA6450	Year 11	1372
POA6450	Year 12	3857
POA6460	Year 8	47
POA6460	Year 9	53
POA6460	Year 10	155
POA6460	Year 11	55
POA6460	Year 12	214
POA6461	Year 8	11
POA6461	Year 9	23
POA6461	Year 10	137
POA6461	Year 11	45
POA6461	Year 12	151
POA6462	Year 8	5
POA6462	Year 9	3
POA6462	Year 10	22
POA6462	Year 11	11
POA6462	Year 12	42
POA6463	Year 10	4
POA6463	Year 12	7
POA6465	Year 10	3
POA6465	Year 11	3
POA6465	Year 12	15
POA6466	Year 10	21
POA6466	Year 11	4
POA6466	Year 12	20
POA6467	Year 8	4
POA6467	Year 10	6
POA6467	Year 11	4
POA6467	Year 12	8
POA6468	Year 8	16
POA6468	Year 9	16
POA6468	Year 10	47
POA6468	Year 11	14
POA6468	Year 12	86
POA6470	Year 12	8
POA6472	Year 8	4
POA6472	Year 10	35
POA6472	Year 11	10
POA6472	Year 12	75
POA6473	Year 9	3
POA6473	Year 10	13
POA6473	Year 11	3
POA6473	Year 12	17
POA6475	Year 8	25
POA6475	Year 9	18
POA6475	Year 10	94
POA6475	Year 11	33
POA6475	Year 12	120
POA6476	Year 9	4
POA6476	Year 10	12
POA6476	Year 12	21
POA6477	Did not go to school	3
POA6477	Year 8	9
POA6477	Year 9	17
POA6477	Year 10	51
POA6477	Year 11	19
POA6477	Year 12	91
POA6479	Year 8	26
POA6479	Year 9	24
POA6479	Year 10	135
POA6479	Year 11	50
POA6479	Year 12	153
POA6480	Year 8	4
POA6480	Year 9	3
POA6480	Year 10	9
POA6480	Year 12	17
POA6484	Year 8	4
POA6484	Year 9	8
POA6484	Year 10	22
POA6484	Year 11	15
POA6484	Year 12	30
POA6485	Did not go to school	3
POA6485	Year 8	33
POA6485	Year 9	36
POA6485	Year 10	93
POA6485	Year 11	39
POA6485	Year 12	141
POA6487	Year 10	5
POA6487	Year 11	4
POA6487	Year 12	21
POA6488	Year 8	13
POA6488	Year 9	18
POA6488	Year 10	45
POA6488	Year 11	16
POA6488	Year 12	42
POA6489	Year 8	6
POA6489	Year 9	5
POA6489	Year 10	19
POA6489	Year 11	9
POA6489	Year 12	23
POA6490	Year 8	6
POA6490	Year 9	15
POA6490	Year 10	70
POA6490	Year 11	23
POA6490	Year 12	75
POA6501	Did not go to school	3
POA6501	Year 8	30
POA6501	Year 9	58
POA6501	Year 10	242
POA6501	Year 11	120
POA6501	Year 12	240
POA6502	Did not go to school	3
POA6502	Year 8	40
POA6502	Year 9	69
POA6502	Year 10	306
POA6502	Year 11	126
POA6502	Year 12	316
POA6503	Did not go to school	14
POA6503	Year 8	73
POA6503	Year 9	108
POA6503	Year 10	510
POA6503	Year 11	190
POA6503	Year 12	664
POA6504	Year 8	5
POA6504	Year 9	11
POA6504	Year 10	30
POA6504	Year 11	21
POA6504	Year 12	54
POA6505	Year 8	3
POA6505	Year 9	5
POA6505	Year 10	29
POA6505	Year 11	11
POA6505	Year 12	42
POA6506	Year 8	3
POA6506	Year 9	4
POA6506	Year 10	11
POA6506	Year 11	3
POA6506	Year 12	21
POA6507	Year 8	7
POA6507	Year 9	22
POA6507	Year 10	98
POA6507	Year 11	56
POA6507	Year 12	218
POA6509	Year 8	3
POA6509	Year 9	3
POA6509	Year 10	22
POA6509	Year 11	12
POA6509	Year 12	80
POA6510	Did not go to school	4
POA6510	Year 8	87
POA6510	Year 9	104
POA6510	Year 10	400
POA6510	Year 11	206
POA6510	Year 12	588
POA6511	Year 8	39
POA6511	Year 9	33
POA6511	Year 10	137
POA6511	Year 11	65
POA6511	Year 12	125
POA6512	Year 9	7
POA6512	Year 10	24
POA6512	Year 11	9
POA6512	Year 12	34
POA6513	Did not go to school	3
POA6513	Year 8	3
POA6513	Year 9	6
POA6513	Year 10	42
POA6513	Year 11	13
POA6513	Year 12	82
POA6514	Year 8	14
POA6514	Year 9	52
POA6514	Year 10	244
POA6514	Year 11	59
POA6514	Year 12	134
POA6515	Year 8	4
POA6515	Year 9	13
POA6515	Year 10	80
POA6515	Year 11	28
POA6515	Year 12	105
POA6516	Year 8	90
POA6516	Year 9	120
POA6516	Year 10	480
POA6516	Year 11	170
POA6516	Year 12	437
POA6517	Year 8	17
POA6517	Year 9	18
POA6517	Year 10	93
POA6517	Year 11	28
POA6517	Year 12	127
POA6518	Year 8	9
POA6518	Year 9	12
POA6518	Year 10	54
POA6518	Year 11	26
POA6518	Year 12	62
POA6519	Year 8	18
POA6519	Year 9	29
POA6519	Year 10	109
POA6519	Year 11	46
POA6519	Year 12	184
POA6521	Year 8	14
POA6521	Year 9	17
POA6521	Year 10	70
POA6521	Year 11	28
POA6521	Year 12	158
POA6522	Year 8	19
POA6522	Year 9	21
POA6522	Year 10	89
POA6522	Year 11	41
POA6522	Year 12	149
POA6525	Did not go to school	8
POA6525	Year 8	161
POA6525	Year 9	227
POA6525	Year 10	942
POA6525	Year 11	388
POA6525	Year 12	945
POA6528	Year 8	19
POA6528	Year 9	23
POA6528	Year 10	88
POA6528	Year 11	43
POA6528	Year 12	111
POA6530	Did not go to school	120
POA6530	Year 8	1251
POA6530	Year 9	1634
POA6530	Year 10	6891
POA6530	Year 11	3464
POA6530	Year 12	9625
POA6532	Did not go to school	8
POA6532	Year 8	164
POA6532	Year 9	285
POA6532	Year 10	1365
POA6532	Year 11	713
POA6532	Year 12	1903
POA6535	Did not go to school	3
POA6535	Year 8	93
POA6535	Year 9	94
POA6535	Year 10	422
POA6535	Year 11	139
POA6535	Year 12	417
POA6536	Year 8	48
POA6536	Year 9	76
POA6536	Year 10	420
POA6536	Year 11	153
POA6536	Year 12	454
POA6537	Year 8	26
POA6537	Year 9	56
POA6537	Year 10	209
POA6537	Year 11	97
POA6537	Year 12	277
POA6556	Year 8	30
POA6556	Year 9	79
POA6556	Year 10	494
POA6556	Year 11	231
POA6556	Year 12	676
POA6558	Year 8	12
POA6558	Year 9	34
POA6558	Year 10	186
POA6558	Year 11	72
POA6558	Year 12	244
POA6560	Did not go to school	3
POA6560	Year 8	45
POA6560	Year 9	108
POA6560	Year 10	353
POA6560	Year 11	133
POA6560	Year 12	346
POA6562	Year 8	34
POA6562	Year 9	68
POA6562	Year 10	326
POA6562	Year 11	147
POA6562	Year 12	342
POA6564	Year 8	14
POA6564	Year 9	13
POA6564	Year 10	88
POA6564	Year 11	43
POA6564	Year 12	86
POA6566	Did not go to school	6
POA6566	Year 8	133
POA6566	Year 9	172
POA6566	Year 10	829
POA6566	Year 11	294
POA6566	Year 12	996
POA6567	Year 8	13
POA6567	Year 9	21
POA6567	Year 10	115
POA6567	Year 11	31
POA6567	Year 12	143
POA6568	Year 8	11
POA6568	Year 9	10
POA6568	Year 10	71
POA6568	Year 11	27
POA6568	Year 12	69
POA6569	Year 8	12
POA6569	Year 9	8
POA6569	Year 10	56
POA6569	Year 11	34
POA6569	Year 12	75
POA6571	Year 9	3
POA6571	Year 10	17
POA6571	Year 11	9
POA6571	Year 12	25
POA6572	Year 8	3
POA6572	Year 9	3
POA6572	Year 10	16
POA6572	Year 11	7
POA6572	Year 12	12
POA6574	Year 10	8
POA6574	Year 11	4
POA6574	Year 12	34
POA6575	Year 8	4
POA6575	Year 9	4
POA6575	Year 10	26
POA6575	Year 11	17
POA6575	Year 12	46
POA6603	Year 8	37
POA6603	Year 9	56
POA6603	Year 10	267
POA6603	Year 11	93
POA6603	Year 12	363
POA6605	Year 11	11
POA6605	Year 12	15
POA6606	Year 8	8
POA6606	Year 9	8
POA6606	Year 10	38
POA6606	Year 11	15
POA6606	Year 12	57
POA6608	Year 8	9
POA6608	Year 9	3
POA6608	Year 10	25
POA6608	Year 11	13
POA6608	Year 12	41
POA6609	Year 8	35
POA6609	Year 9	22
POA6609	Year 10	163
POA6609	Year 11	61
POA6609	Year 12	331
POA6612	Year 8	11
POA6612	Year 9	7
POA6612	Year 10	39
POA6612	Year 11	19
POA6612	Year 12	63
POA6613	Year 8	3
POA6613	Year 9	4
POA6613	Year 10	7
POA6613	Year 11	3
POA6613	Year 12	25
POA6614	Year 10	5
POA6614	Year 11	3
POA6614	Year 12	11
POA6616	Year 8	4
POA6616	Year 9	3
POA6616	Year 10	17
POA6616	Year 11	3
POA6616	Year 12	15
POA6620	Did not go to school	4
POA6620	Year 8	4
POA6620	Year 9	22
POA6620	Year 10	110
POA6620	Year 11	54
POA6620	Year 12	172
POA6623	Year 8	23
POA6623	Year 9	30
POA6623	Year 10	123
POA6623	Year 11	70
POA6623	Year 12	203
POA6625	Year 8	4
POA6625	Year 9	4
POA6625	Year 10	7
POA6625	Year 11	4
POA6625	Year 12	23
POA6627	Year 10	15
POA6627	Year 12	28
POA6628	Year 8	8
POA6628	Year 9	3
POA6628	Year 10	6
POA6628	Year 11	4
POA6628	Year 12	8
POA6630	Year 8	42
POA6630	Year 9	22
POA6630	Year 10	122
POA6630	Year 11	53
POA6630	Year 12	136
POA6631	Year 8	3
POA6631	Year 10	10
POA6631	Year 12	6
POA6632	Year 10	3
POA6632	Year 11	5
POA6632	Year 12	28
POA6635	Did not go to school	7
POA6635	Year 8	6
POA6635	Year 9	10
POA6635	Year 10	72
POA6635	Year 11	37
POA6635	Year 12	104
POA6638	Did not go to school	3
POA6638	Year 8	14
POA6638	Year 9	38
POA6638	Year 10	95
POA6638	Year 11	28
POA6638	Year 12	98
POA6639	Year 8	3
POA6639	Year 9	8
POA6639	Year 10	33
POA6639	Year 11	8
POA6639	Year 12	21
POA6640	Year 8	9
POA6640	Year 9	7
POA6640	Year 10	43
POA6640	Year 11	9
POA6640	Year 12	54
POA6642	Year 8	36
POA6642	Year 9	43
POA6642	Year 10	216
POA6642	Year 11	75
POA6642	Year 12	268
POA6646	Did not go to school	7
POA6646	Year 8	52
POA6646	Year 9	39
POA6646	Year 10	139
POA6646	Year 11	81
POA6646	Year 12	218
POA6701	Did not go to school	38
POA6701	Year 8	261
POA6701	Year 9	268
POA6701	Year 10	1102
POA6701	Year 11	490
POA6701	Year 12	1464
POA6705	Year 8	7
POA6705	Year 9	14
POA6705	Year 10	59
POA6705	Year 11	33
POA6705	Year 12	46
POA6707	Did not go to school	3
POA6707	Year 8	52
POA6707	Year 9	120
POA6707	Year 10	562
POA6707	Year 11	264
POA6707	Year 12	924
POA6710	Did not go to school	16
POA6710	Year 8	43
POA6710	Year 9	83
POA6710	Year 10	809
POA6710	Year 11	433
POA6710	Year 12	1572
POA6712	Did not go to school	13
POA6712	Year 8	14
POA6712	Year 9	35
POA6712	Year 10	390
POA6712	Year 11	234
POA6712	Year 12	871
POA6713	Year 8	9
POA6713	Year 9	24
POA6713	Year 10	193
POA6713	Year 11	120
POA6713	Year 12	369
POA6714	Did not go to school	26
POA6714	Year 8	164
POA6714	Year 9	420
POA6714	Year 10	2614
POA6714	Year 11	1532
POA6714	Year 12	5984
POA6716	Year 8	12
POA6716	Year 9	32
POA6716	Year 10	142
POA6716	Year 11	90
POA6716	Year 12	229
POA6718	Did not go to school	8
POA6718	Year 8	76
POA6718	Year 9	86
POA6718	Year 10	172
POA6718	Year 11	70
POA6718	Year 12	101
POA6720	Did not go to school	8
POA6720	Year 8	31
POA6720	Year 9	68
POA6720	Year 10	442
POA6720	Year 11	288
POA6720	Year 12	737
POA6721	Did not go to school	3
POA6721	Year 8	41
POA6721	Year 9	129
POA6721	Year 10	688
POA6721	Year 11	438
POA6721	Year 12	1676
POA6722	Did not go to school	65
POA6722	Year 8	182
POA6722	Year 9	304
POA6722	Year 10	1648
POA6722	Year 11	928
POA6722	Year 12	2876
POA6725	Did not go to school	47
POA6725	Year 8	291
POA6725	Year 9	342
POA6725	Year 10	1701
POA6725	Year 11	946
POA6725	Year 12	3549
POA6726	Did not go to school	14
POA6726	Year 8	80
POA6726	Year 9	163
POA6726	Year 10	832
POA6726	Year 11	461
POA6726	Year 12	1946
POA6728	Did not go to school	113
POA6728	Year 8	216
POA6728	Year 9	283
POA6728	Year 10	1068
POA6728	Year 11	563
POA6728	Year 12	1356
POA6740	Did not go to school	10
POA6740	Year 8	65
POA6740	Year 9	90
POA6740	Year 10	254
POA6740	Year 11	101
POA6740	Year 12	264
POA6743	Did not go to school	102
POA6743	Year 8	225
POA6743	Year 9	235
POA6743	Year 10	1075
POA6743	Year 11	523
POA6743	Year 12	1985
POA6751	Did not go to school	19
POA6751	Year 8	44
POA6751	Year 9	131
POA6751	Year 10	873
POA6751	Year 11	538
POA6751	Year 12	1667
POA6753	Did not go to school	15
POA6753	Year 8	85
POA6753	Year 9	159
POA6753	Year 10	1207
POA6753	Year 11	728
POA6753	Year 12	2219
POA6754	Did not go to school	3
POA6754	Year 8	9
POA6754	Year 9	31
POA6754	Year 10	232
POA6754	Year 11	137
POA6754	Year 12	392
POA6758	Did not go to school	6
POA6758	Year 8	19
POA6758	Year 9	47
POA6758	Year 10	393
POA6758	Year 11	253
POA6758	Year 12	677
POA6760	Did not go to school	15
POA6760	Year 8	20
POA6760	Year 9	40
POA6760	Year 10	118
POA6760	Year 11	64
POA6760	Year 12	144
POA6762	Did not go to school	14
POA6762	Year 8	33
POA6762	Year 9	29
POA6762	Year 10	173
POA6762	Year 11	69
POA6762	Year 12	282
POA6765	Did not go to school	48
POA6765	Year 8	78
