POA_CODE_2016	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
POA0838	20-24	1	1	0	F	5
POA0838	25-34				F	3
POA0838	25-34				M	8
POA0838	25-34	0			F	18
POA0838	25-34	0			M	40
POA0838	25-34	1	0	1	F	6
POA0838	25-34	1	1	0	F	20
POA0838	25-34	1	1	0	M	15
POA0838	35-44				F	13
POA0838	35-44				M	11
POA0838	35-44	0			F	20
POA0838	35-44	0			M	34
POA0838	35-44	1	0	1	F	3
POA0838	35-44	1	1	0	F	32
POA0838	35-44	1	1	0	M	23
POA0838	35-44	1	1	1	F	3
POA0838	45-54				F	7
POA0838	45-54				M	8
POA0838	45-54	0			F	33
POA0838	45-54	0			M	36
POA0838	45-54	1	0	1	F	8
POA0838	45-54	1	0	1	M	3
POA0838	45-54	1	1	0	F	11
POA0838	45-54	1	1	0	M	16
POA0838	55-64				F	7
POA0838	55-64				M	8
POA0838	55-64	0			F	23
POA0838	55-64	0			M	62
POA0838	55-64	1	0	1	F	12
POA0838	65-74				M	6
POA0838	65-74	0			F	13
POA0838	65-74	0			M	21
POA0838	65-74	1	0	1	F	10
POA0838	65-74	1	0	1	M	3
POA0838	75-84	0			F	3
POA0838	75-84	0			M	3
POA0839	15-19				F	8
POA0839	15-19	0			F	20
POA0839	15-19	0			M	6
POA0839	20-24				F	5
POA0839	20-24				M	3
POA0839	20-24	0			F	24
POA0839	20-24	0			M	37
POA0839	20-24	1	0	1	F	4
POA0839	20-24	1	0	1	M	3
POA0839	20-24	1	1	0	F	4
POA0839	20-24	1	1	0	M	3
POA0839	25-34				F	11
POA0839	25-34				M	14
POA0839	25-34	0			F	28
POA0839	25-34	0			M	39
POA0839	25-34	1	0	1	F	3
POA0839	25-34	1	1	0	F	26
POA0839	25-34	1	1	0	M	12
POA0839	35-44				F	6
POA0839	35-44				M	4
POA0839	35-44	0			F	12
POA0839	35-44	0			M	13
POA0839	35-44	1	1	0	F	11
POA0839	35-44	1	1	0	M	10
POA0839	45-54				F	3
POA0839	45-54				M	5
POA0839	45-54	0			F	17
POA0839	45-54	0			M	16
POA0839	45-54	1	1	0	F	5
POA0839	45-54	1	1	0	M	4
POA0839	55-64				F	3
POA0839	55-64				M	8
POA0839	55-64	0			F	15
POA0839	55-64	0			M	18
POA0839	65-74				M	3
POA0839	65-74	0			F	16
POA0839	65-74	0			M	14
POA0839	75-84	0			F	4
POA0839	75-84	0			M	3
POA0840	15-19				M	3
POA0840	15-19	0			F	3
POA0840	20-24	0			F	3
POA0840	25-34	0			F	3
POA0840	25-34	0			M	7
POA0840	25-34	1	1	0	F	7
POA0840	35-44				M	5
POA0840	35-44	0			F	5
POA0840	35-44	0			M	12
POA0840	35-44	1	1	0	F	9
POA0840	35-44	1	1	0	M	8
POA0840	45-54				M	7
POA0840	45-54	0			F	19
POA0840	45-54	0			M	32
POA0840	55-64				F	3
POA0840	55-64				M	9
POA0840	55-64	0			F	31
POA0840	55-64	0			M	55
POA0840	55-64	1	0	1	F	3
POA0840	55-64	1	1	0	M	3
POA0840	65-74				F	3
POA0840	65-74				M	6
POA0840	65-74	0			F	21
POA0840	65-74	0			M	47
POA0840	65-74	1	0	1	F	4
POA0840	75-84	0			M	6
POA0841	15-19				F	3
POA0841	15-19				M	3
POA0841	15-19	0			F	12
POA0841	15-19	0			M	14
POA0841	20-24				F	5
POA0841	20-24				M	4
POA0841	20-24	0			F	3
POA0841	20-24	0			M	6
POA0841	20-24	1	1	0	F	4
POA0841	25-34				F	9
POA0841	25-34				M	5
POA0841	25-34	0			F	11
POA0841	25-34	0			M	24
POA0841	25-34	1	0	1	M	3
POA0841	25-34	1	1	0	F	24
POA0841	25-34	1	1	0	M	11
POA0841	35-44				F	9
POA0841	35-44				M	5
POA0841	35-44	0			F	17
POA0841	35-44	0			M	25
POA0841	35-44	1	0	1	F	4
POA0841	35-44	1	0	1	M	3
POA0841	35-44	1	1	0	F	24
POA0841	35-44	1	1	0	M	27
POA0841	45-54				F	6
POA0841	45-54				M	11
POA0841	45-54	0			F	29
POA0841	45-54	0			M	45
POA0841	45-54	1	0	1	F	3
POA0841	45-54	1	0	1	M	3
POA0841	45-54	1	1	0	F	15
POA0841	45-54	1	1	0	M	16
POA0841	55-64				M	5
POA0841	55-64	0			F	18
POA0841	55-64	0			M	36
POA0841	55-64	1	0	1	F	6
POA0841	55-64	1	0	1	M	3
POA0841	55-64	1	1	0	M	4
POA0841	65-74				M	4
POA0841	65-74	0			F	11
POA0841	65-74	0			M	24
POA0841	65-74	1	0	1	F	9
POA0841	65-74	1	0	1	M	5
POA0841	75-84				M	3
POA0841	75-84	0			M	3
POA0845	15-19				M	3
POA0845	15-19	0			F	11
POA0845	15-19	0			M	10
POA0845	15-19	1	1	0	F	3
POA0845	20-24				F	3
POA0845	20-24				M	3
POA0845	20-24	0			F	6
POA0845	20-24	0			M	10
POA0845	20-24	1	0	1	F	3
POA0845	20-24	1	1	0	F	3
POA0845	25-34				F	6
POA0845	25-34				M	4
POA0845	25-34	0			F	11
POA0845	25-34	0			M	8
POA0845	25-34	1	1	0	F	11
POA0845	25-34	1	1	0	M	3
POA0845	35-44				F	13
POA0845	35-44				M	4
POA0845	35-44	0			F	3
POA0845	35-44	0			M	8
POA0845	35-44	1	0	1	M	4
POA0845	35-44	1	1	0	F	13
POA0845	35-44	1	1	0	M	6
POA0845	45-54				F	7
POA0845	45-54				M	14
POA0845	45-54	0			F	29
POA0845	45-54	0			M	21
POA0845	45-54	1	0	1	F	4
POA0845	45-54	1	0	1	M	4
POA0845	45-54	1	1	0	F	10
POA0845	45-54	1	1	0	M	8
POA0845	45-54	1	1	1	M	3
POA0845	55-64				F	4
POA0845	55-64				M	7
POA0845	55-64	0			F	28
POA0845	55-64	0			M	23
POA0845	55-64	1	0	1	F	3
POA0845	55-64	1	0	1	M	3
POA0845	65-74				F	4
POA0845	65-74				M	14
POA0845	65-74	0			F	13
POA0845	65-74	0			M	25
POA0845	65-74	1	0	1	F	3
POA0845	75-84	0			F	7
POA0845	75-84	0			M	12
POA0845	85+	0			F	4
POA0846	15-19				F	3
POA0846	15-19	0			F	3
POA0846	20-24	0			F	9
POA0846	20-24	0			M	7
POA0846	20-24	1	1	0	F	4
POA0846	25-34				F	4
POA0846	25-34	0			F	5
POA0846	25-34	0			M	5
POA0846	25-34	1	0	1	M	4
POA0846	25-34	1	1	0	F	11
POA0846	25-34	1	1	0	M	6
POA0846	35-44				F	5
POA0846	35-44	0			F	7
POA0846	35-44	0			M	4
POA0846	35-44	1	0	1	F	3
POA0846	35-44	1	1	0	F	6
POA0846	35-44	1	1	0	M	6
POA0846	45-54				M	9
POA0846	45-54	0			F	24
POA0846	45-54	0			M	12
POA0846	45-54	1	0	1	F	5
POA0846	45-54	1	0	1	M	3
POA0846	45-54	1	1	0	F	9
POA0846	55-64				F	3
POA0846	55-64				M	5
POA0846	55-64	0			F	16
POA0846	55-64	0			M	21
POA0846	55-64	1	0	1	F	4
POA0846	65-74				F	3
POA0846	65-74				M	7
POA0846	65-74	0			F	13
POA0846	65-74	0			M	30
POA0846	65-74	1	0	1	M	4
POA0846	75-84				M	3
POA0846	75-84	0			F	3
POA0846	75-84	0			M	9
POA0846	85+	0			F	3
POA0847	15-19				M	3
POA0847	15-19	0			F	3
POA0847	15-19	0			M	8
POA0847	15-19	1	0	1	F	5
POA0847	15-19	1	0	1	M	4
POA0847	20-24				F	3
POA0847	20-24	0			F	5
POA0847	20-24	0			M	5
POA0847	20-24	1	1	0	M	3
POA0847	25-34				F	3
POA0847	25-34	0			F	9
POA0847	25-34	0			M	11
POA0847	25-34	1	0	1	F	4
POA0847	25-34	1	0	1	M	4
POA0847	25-34	1	1	0	F	3
POA0847	25-34	1	1	0	M	3
POA0847	35-44				F	3
POA0847	35-44				M	5
POA0847	35-44	0			F	5
POA0847	35-44	0			M	11
POA0847	35-44	1	0	1	M	3
POA0847	35-44	1	1	0	F	8
POA0847	35-44	1	1	0	M	3
POA0847	45-54				F	3
POA0847	45-54	0			F	8
POA0847	45-54	0			M	14
POA0847	45-54	1	0	1	F	8
POA0847	45-54	1	0	1	M	3
POA0847	45-54	1	1	0	F	5
POA0847	45-54	1	1	0	M	5
POA0847	55-64				M	4
POA0847	55-64	0			F	18
POA0847	55-64	0			M	18
POA0847	65-74				M	3
POA0847	65-74	0			F	10
POA0847	65-74	0			M	10
POA0847	75-84	0			F	4
POA0847	75-84	0			M	5
POA0850	15-19				F	57
POA0850	15-19				M	86
POA0850	15-19	0			F	141
POA0850	15-19	0			M	171
POA0850	15-19	1	0	1	F	23
POA0850	15-19	1	0	1	M	15
POA0850	15-19	1	1	0	F	5
POA0850	20-24				F	56
POA0850	20-24				M	52
POA0850	20-24	0			F	145
POA0850	20-24	0			M	164
POA0850	20-24	1	0	1	F	17
POA0850	20-24	1	0	1	M	8
POA0850	20-24	1	1	0	F	49
POA0850	20-24	1	1	0	M	22
POA0850	20-24	1	1	1	F	3
POA0850	25-34				F	153
POA0850	25-34				M	159
POA0850	25-34	0			F	256
POA0850	25-34	0			M	319
POA0850	25-34	1	0	1	F	31
POA0850	25-34	1	0	1	M	19
POA0850	25-34	1	1	0	F	237
POA0850	25-34	1	1	0	M	167
POA0850	25-34	1	1	1	F	11
POA0850	25-34	1	1	1	M	6
POA0850	35-44				F	114
POA0850	35-44				M	92
POA0850	35-44	0			F	182
POA0850	35-44	0			M	187
POA0850	35-44	1	0	1	F	31
POA0850	35-44	1	0	1	M	17
POA0850	35-44	1	1	0	F	215
POA0850	35-44	1	1	0	M	184
POA0850	35-44	1	1	1	F	13
POA0850	35-44	1	1	1	M	7
POA0850	45-54				F	152
POA0850	45-54				M	134
POA0850	45-54	0			F	300
POA0850	45-54	0			M	308
POA0850	45-54	1	0	1	F	50
POA0850	45-54	1	0	1	M	22
POA0850	45-54	1	1	0	F	94
POA0850	45-54	1	1	0	M	105
POA0850	45-54	1	1	1	F	3
POA0850	45-54	1	1	1	M	4
POA0850	55-64				F	105
POA0850	55-64				M	138
POA0850	55-64	0			F	288
POA0850	55-64	0			M	324
POA0850	55-64	1	0	1	F	56
POA0850	55-64	1	0	1	M	24
POA0850	55-64	1	1	0	F	9
POA0850	55-64	1	1	0	M	26
POA0850	65-74				F	48
POA0850	65-74				M	73
POA0850	65-74	0			F	147
POA0850	65-74	0			M	202
POA0850	65-74	1	0	1	F	23
POA0850	65-74	1	0	1	M	24
POA0850	65-74	1	1	0	F	7
POA0850	65-74	1	1	0	M	10
POA0850	75-84				F	29
POA0850	75-84				M	32
POA0850	75-84	0			F	57
POA0850	75-84	0			M	72
POA0850	75-84	1	0	1	F	3
POA0850	85+				F	11
POA0850	85+				M	12
POA0850	85+	0			F	11
POA0850	85+	0			M	15
POA0852	15-19				F	81
POA0852	15-19				M	119
POA0852	15-19	0			F	166
POA0852	15-19	0			M	216
POA0852	15-19	1	0	1	F	47
POA0852	15-19	1	0	1	M	40
POA0852	15-19	1	1	0	F	21
POA0852	15-19	1	1	0	M	6
POA0852	15-19	1	1	1	F	11
POA0852	15-19	1	1	1	M	3
POA0852	20-24				F	49
POA0852	20-24				M	84
POA0852	20-24	0			F	130
POA0852	20-24	0			M	207
POA0852	20-24	1	0	1	F	53
POA0852	20-24	1	0	1	M	38
POA0852	20-24	1	1	0	F	99
POA0852	20-24	1	1	0	M	51
POA0852	20-24	1	1	1	F	19
POA0852	20-24	1	1	1	M	12
POA0852	25-34				F	109
POA0852	25-34				M	140
POA0852	25-34	0			F	172
POA0852	25-34	0			M	295
POA0852	25-34	1	0	1	F	81
POA0852	25-34	1	0	1	M	70
POA0852	25-34	1	1	0	F	281
POA0852	25-34	1	1	0	M	212
POA0852	25-34	1	1	1	F	56
POA0852	25-34	1	1	1	M	27
POA0852	35-44				F	65
POA0852	35-44				M	71
POA0852	35-44	0			F	146
POA0852	35-44	0			M	220
POA0852	35-44	1	0	1	F	59
POA0852	35-44	1	0	1	M	44
POA0852	35-44	1	1	0	F	164
POA0852	35-44	1	1	0	M	146
POA0852	35-44	1	1	1	F	32
POA0852	35-44	1	1	1	M	23
POA0852	45-54				F	73
POA0852	45-54				M	99
POA0852	45-54	0			F	252
POA0852	45-54	0			M	263
POA0852	45-54	1	0	1	F	97
POA0852	45-54	1	0	1	M	59
POA0852	45-54	1	1	0	F	61
POA0852	45-54	1	1	0	M	75
POA0852	45-54	1	1	1	F	23
POA0852	45-54	1	1	1	M	19
POA0852	55-64				F	62
POA0852	55-64				M	65
POA0852	55-64	0			F	186
POA0852	55-64	0			M	214
POA0852	55-64	1	0	1	F	67
POA0852	55-64	1	0	1	M	32
POA0852	55-64	1	1	0	F	13
POA0852	55-64	1	1	0	M	13
POA0852	55-64	1	1	1	F	3
POA0852	65-74				F	29
POA0852	65-74				M	33
POA0852	65-74	0			F	86
POA0852	65-74	0			M	104
POA0852	65-74	1	0	1	F	29
POA0852	65-74	1	0	1	M	17
POA0852	65-74	1	1	0	F	4
POA0852	65-74	1	1	0	M	4
POA0852	65-74	1	1	1	F	5
POA0852	65-74	1	1	1	M	3
POA0852	75-84				F	5
POA0852	75-84				M	13
POA0852	75-84	0			F	26
POA0852	75-84	0			M	38
POA0852	75-84	1	0	1	F	4
POA0852	75-84	1	0	1	M	3
POA0852	85+				M	3
POA0852	85+	0			F	3
POA0852	85+	0			M	7
POA0853	15-19				F	3
POA0853	15-19				M	3
POA0853	15-19	0			F	14
POA0853	15-19	0			M	16
POA0853	20-24				M	10
POA0853	20-24	0			F	14
POA0853	20-24	0			M	42
POA0853	20-24	1	1	0	F	3
POA0853	25-34				F	8
POA0853	25-34				M	27
POA0853	25-34	0			F	60
POA0853	25-34	0			M	89
POA0853	25-34	1	1	0	F	54
POA0853	25-34	1	1	0	M	50
POA0853	25-34	1	1	1	F	4
POA0853	35-44				F	4
POA0853	35-44				M	7
POA0853	35-44	0			F	14
POA0853	35-44	0			M	31
POA0853	35-44	1	1	0	F	27
POA0853	35-44	1	1	0	M	28
POA0853	35-44	1	1	1	F	3
POA0853	45-54				F	4
POA0853	45-54				M	10
POA0853	45-54	0			F	18
POA0853	45-54	0			M	36
POA0853	45-54	1	0	1	F	3
POA0853	45-54	1	1	0	F	9
POA0853	45-54	1	1	0	M	9
POA0853	55-64	0			M	4
POA0853	55-64	1	0	1	M	3
POA0853	55-64	1	1	0	M	3
POA0854	15-19				M	6
POA0854	15-19	0			F	28
POA0854	15-19	0			M	36
POA0854	15-19	1	0	1	F	5
POA0854	15-19	1	1	0	F	3
POA0854	20-24				F	6
POA0854	20-24				M	3
POA0854	20-24	0			F	25
POA0854	20-24	0			M	20
POA0854	20-24	1	0	1	F	3
POA0854	20-24	1	1	0	F	11
POA0854	20-24	1	1	0	M	4
POA0854	25-34				F	3
POA0854	25-34				M	9
POA0854	25-34	0			F	34
POA0854	25-34	0			M	51
POA0854	25-34	1	0	1	F	10
POA0854	25-34	1	0	1	M	3
POA0854	25-34	1	1	0	F	16
POA0854	25-34	1	1	0	M	10
POA0854	35-44				F	7
POA0854	35-44				M	3
POA0854	35-44	0			F	28
POA0854	35-44	0			M	32
POA0854	35-44	1	0	1	F	14
POA0854	35-44	1	0	1	M	9
POA0854	35-44	1	1	0	F	10
POA0854	35-44	1	1	0	M	10
POA0854	35-44	1	1	1	F	3
POA0854	35-44	1	1	1	M	4
POA0854	45-54				F	3
POA0854	45-54				M	7
POA0854	45-54	0			F	38
POA0854	45-54	0			M	31
POA0854	45-54	1	0	1	F	3
POA0854	45-54	1	0	1	M	3
POA0854	45-54	1	1	0	F	3
POA0854	45-54	1	1	0	M	7
POA0854	55-64				F	4
POA0854	55-64				M	3
POA0854	55-64	0			F	25
POA0854	55-64	0			M	29
POA0854	65-74	0			F	13
POA0854	65-74	0			M	17
POA0854	65-74	1	0	1	F	3
POA0854	75-84				M	3
POA0854	75-84	0			F	3
POA0854	75-84	0			M	6
POA0860	15-19				F	10
POA0860	15-19				M	11
POA0860	15-19	0			F	51
POA0860	15-19	0			M	68
POA0860	15-19	1	0	1	F	17
POA0860	15-19	1	0	1	M	8
POA0860	15-19	1	1	0	F	13
POA0860	15-19	1	1	0	M	5
POA0860	15-19	1	1	1	M	3
POA0860	20-24				F	20
POA0860	20-24				M	40
POA0860	20-24	0			F	56
POA0860	20-24	0			M	55
POA0860	20-24	1	0	1	F	13
POA0860	20-24	1	0	1	M	9
POA0860	20-24	1	1	0	F	27
POA0860	20-24	1	1	0	M	7
POA0860	20-24	1	1	1	F	4
POA0860	20-24	1	1	1	M	3
POA0860	25-34				F	30
POA0860	25-34				M	49
POA0860	25-34	0			F	120
POA0860	25-34	0			M	126
POA0860	25-34	1	0	1	F	15
POA0860	25-34	1	0	1	M	12
POA0860	25-34	1	1	0	F	84
POA0860	25-34	1	1	0	M	50
POA0860	25-34	1	1	1	F	11
POA0860	25-34	1	1	1	M	5
POA0860	35-44				F	24
POA0860	35-44				M	48
POA0860	35-44	0			F	94
POA0860	35-44	0			M	98
POA0860	35-44	1	0	1	F	11
POA0860	35-44	1	0	1	M	3
POA0860	35-44	1	1	0	F	52
POA0860	35-44	1	1	0	M	52
POA0860	35-44	1	1	1	F	3
POA0860	35-44	1	1	1	M	3
POA0860	45-54				F	38
POA0860	45-54				M	31
POA0860	45-54	0			F	124
POA0860	45-54	0			M	152
POA0860	45-54	1	0	1	F	31
POA0860	45-54	1	0	1	M	16
POA0860	45-54	1	1	0	F	21
POA0860	45-54	1	1	0	M	25
POA0860	45-54	1	1	1	M	3
POA0860	55-64				F	20
POA0860	55-64				M	41
POA0860	55-64	0			F	115
POA0860	55-64	0			M	134
POA0860	55-64	1	0	1	F	27
POA0860	55-64	1	0	1	M	16
POA0860	55-64	1	1	0	M	7
POA0860	55-64	1	1	1	F	3
POA0860	65-74				F	7
POA0860	65-74				M	16
POA0860	65-74	0			F	43
POA0860	65-74	0			M	66
POA0860	65-74	1	0	1	F	9
POA0860	65-74	1	0	1	M	14
POA0860	65-74	1	1	0	M	4
POA0860	75-84				F	6
POA0860	75-84				M	6
POA0860	75-84	0			F	17
POA0860	75-84	0			M	22
POA0860	85+				F	3
POA0860	85+	0			F	4
POA0862	15-19				F	3
POA0862	15-19				M	4
POA0862	15-19	0			F	22
POA0862	15-19	0			M	19
POA0862	15-19	1	0	1	F	3
POA0862	15-19	1	0	1	M	9
POA0862	15-19	1	1	0	F	3
POA0862	20-24				F	4
POA0862	20-24				M	3
POA0862	20-24	0			F	17
POA0862	20-24	0			M	28
POA0862	20-24	1	0	1	F	9
POA0862	20-24	1	0	1	M	11
POA0862	20-24	1	1	0	F	13
POA0862	20-24	1	1	0	M	15
POA0862	20-24	1	1	1	F	7
POA0862	25-34				F	6
POA0862	25-34				M	5
POA0862	25-34	0			F	22
POA0862	25-34	0			M	23
POA0862	25-34	1	0	1	F	8
POA0862	25-34	1	1	0	F	23
POA0862	25-34	1	1	0	M	19
POA0862	25-34	1	1	1	F	3
POA0862	35-44				M	4
POA0862	35-44	0			F	6
POA0862	35-44	0			M	21
POA0862	35-44	1	0	1	F	10
POA0862	35-44	1	0	1	M	10
POA0862	35-44	1	1	0	F	19
POA0862	35-44	1	1	0	M	12
POA0862	35-44	1	1	1	F	3
POA0862	35-44	1	1	1	M	3
POA0862	45-54				M	4
POA0862	45-54	0			F	16
POA0862	45-54	0			M	13
POA0862	45-54	1	0	1	F	12
POA0862	45-54	1	0	1	M	10
POA0862	45-54	1	1	0	F	4
POA0862	45-54	1	1	0	M	6
POA0862	45-54	1	1	1	F	4
POA0862	55-64				F	5
POA0862	55-64	0			F	15
POA0862	55-64	0			M	23
POA0862	55-64	1	0	1	F	14
POA0862	55-64	1	0	1	M	3
POA0862	65-74	0			F	16
POA0862	65-74	0			M	18
POA0862	65-74	1	0	1	F	6
POA0862	65-74	1	0	1	M	3
POA0862	75-84	0			M	3
POA0870	15-19				F	75
POA0870	15-19				M	77
POA0870	15-19	0			F	378
POA0870	15-19	0			M	494
POA0870	15-19	1	0	1	F	57
POA0870	15-19	1	0	1	M	51
POA0870	15-19	1	1	0	F	4
POA0870	15-19	1	1	0	M	3
POA0870	20-24				F	83
POA0870	20-24				M	85
POA0870	20-24	0			F	354
POA0870	20-24	0			M	426
POA0870	20-24	1	0	1	F	41
POA0870	20-24	1	0	1	M	18
POA0870	20-24	1	1	0	F	72
POA0870	20-24	1	1	0	M	30
POA0870	20-24	1	1	1	F	3
POA0870	25-34				F	292
POA0870	25-34				M	255
POA0870	25-34	0			F	907
POA0870	25-34	0			M	966
POA0870	25-34	1	0	1	F	77
POA0870	25-34	1	0	1	M	45
POA0870	25-34	1	1	0	F	570
POA0870	25-34	1	1	0	M	368
POA0870	25-34	1	1	1	F	46
POA0870	25-34	1	1	1	M	20
POA0870	35-44				F	190
POA0870	35-44				M	164
POA0870	35-44	0			F	561
POA0870	35-44	0			M	593
POA0870	35-44	1	0	1	F	75
POA0870	35-44	1	0	1	M	28
POA0870	35-44	1	1	0	F	660
POA0870	35-44	1	1	0	M	537
POA0870	35-44	1	1	1	F	43
POA0870	35-44	1	1	1	M	23
POA0870	45-54				F	186
POA0870	45-54				M	203
POA0870	45-54	0			F	897
POA0870	45-54	0			M	815
POA0870	45-54	1	0	1	F	134
POA0870	45-54	1	0	1	M	53
POA0870	45-54	1	1	0	F	327
POA0870	45-54	1	1	0	M	340
POA0870	45-54	1	1	1	F	11
POA0870	45-54	1	1	1	M	4
POA0870	55-64				F	177
POA0870	55-64				M	153
POA0870	55-64	0			F	880
POA0870	55-64	0			M	875
POA0870	55-64	1	0	1	F	167
POA0870	55-64	1	0	1	M	83
POA0870	55-64	1	1	0	F	21
POA0870	55-64	1	1	0	M	70
POA0870	55-64	1	1	1	F	3
POA0870	65-74				F	94
POA0870	65-74				M	76
POA0870	65-74	0			F	373
POA0870	65-74	0			M	397
POA0870	65-74	1	0	1	F	58
POA0870	65-74	1	0	1	M	35
POA0870	65-74	1	1	0	F	3
POA0870	65-74	1	1	0	M	13
POA0870	75-84				F	28
POA0870	75-84				M	28
POA0870	75-84	0			F	132
POA0870	75-84	0			M	129
POA0870	75-84	1	0	1	F	20
POA0870	75-84	1	0	1	M	7
POA0870	85+				F	17
POA0870	85+				M	6
POA0870	85+	0			F	51
POA0870	85+	0			M	34
POA0870	85+	1	0	1	F	3
POA0872	15-19				F	200
POA0872	15-19				M	191
POA0872	15-19	0			F	196
POA0872	15-19	0			M	261
POA0872	15-19	1	0	1	F	144
POA0872	15-19	1	0	1	M	123
POA0872	15-19	1	1	0	F	37
POA0872	15-19	1	1	0	M	26
POA0872	15-19	1	1	1	F	38
POA0872	15-19	1	1	1	M	16
POA0872	20-24				F	194
POA0872	20-24				M	303
POA0872	20-24	0			F	216
POA0872	20-24	0			M	321
POA0872	20-24	1	0	1	F	127
POA0872	20-24	1	0	1	M	116
POA0872	20-24	1	1	0	F	187
POA0872	20-24	1	1	0	M	100
POA0872	20-24	1	1	1	F	83
POA0872	20-24	1	1	1	M	47
POA0872	25-34				F	240
POA0872	25-34				M	426
POA0872	25-34	0			F	417
POA0872	25-34	0			M	492
POA0872	25-34	1	0	1	F	134
POA0872	25-34	1	0	1	M	148
POA0872	25-34	1	1	0	F	506
POA0872	25-34	1	1	0	M	354
POA0872	25-34	1	1	1	F	143
POA0872	25-34	1	1	1	M	106
POA0872	35-44				F	161
POA0872	35-44				M	278
POA0872	35-44	0			F	292
POA0872	35-44	0			M	361
POA0872	35-44	1	0	1	F	185
POA0872	35-44	1	0	1	M	111
POA0872	35-44	1	1	0	F	295
POA0872	35-44	1	1	0	M	265
POA0872	35-44	1	1	1	F	128
POA0872	35-44	1	1	1	M	82
POA0872	45-54				F	159
POA0872	45-54				M	234
POA0872	45-54	0			F	331
POA0872	45-54	0			M	362
POA0872	45-54	1	0	1	F	248
POA0872	45-54	1	0	1	M	147
POA0872	45-54	1	1	0	F	104
POA0872	45-54	1	1	0	M	100
POA0872	45-54	1	1	1	F	55
POA0872	45-54	1	1	1	M	48
POA0872	55-64				F	98
POA0872	55-64				M	124
POA0872	55-64	0			F	329
POA0872	55-64	0			M	335
POA0872	55-64	1	0	1	F	190
POA0872	55-64	1	0	1	M	87
POA0872	55-64	1	1	0	F	24
POA0872	55-64	1	1	0	M	28
POA0872	55-64	1	1	1	F	26
POA0872	55-64	1	1	1	M	13
POA0872	65-74				F	33
POA0872	65-74				M	33
POA0872	65-74	0			F	147
POA0872	65-74	0			M	146
POA0872	65-74	1	0	1	F	66
POA0872	65-74	1	0	1	M	41
POA0872	65-74	1	1	0	F	10
POA0872	65-74	1	1	0	M	4
POA0872	65-74	1	1	1	F	17
POA0872	65-74	1	1	1	M	4
POA0872	75-84				F	20
POA0872	75-84				M	15
POA0872	75-84	0			F	63
POA0872	75-84	0			M	35
POA0872	75-84	1	0	1	F	31
POA0872	75-84	1	0	1	M	14
POA0872	75-84	1	1	0	F	7
POA0872	75-84	1	1	1	F	9
POA0872	75-84	1	1	1	M	3
POA0872	85+				F	8
POA0872	85+	0			F	14
POA0872	85+	0			M	17
POA0872	85+	1	1	0	F	3
POA0872	85+	1	1	1	F	3
POA0873	15-19				F	12
POA0873	15-19				M	11
POA0873	15-19	0			F	37
POA0873	15-19	0			M	42
POA0873	15-19	1	0	1	F	10
POA0873	15-19	1	0	1	M	12
POA0873	15-19	1	1	0	F	4
POA0873	20-24				F	19
POA0873	20-24				M	11
POA0873	20-24	0			F	29
POA0873	20-24	0			M	39
POA0873	20-24	1	0	1	F	9
POA0873	20-24	1	0	1	M	5
POA0873	20-24	1	1	0	F	16
POA0873	20-24	1	1	0	M	5
POA0873	20-24	1	1	1	F	4
POA0873	20-24	1	1	1	M	4
POA0873	25-34				F	17
POA0873	25-34				M	17
POA0873	25-34	0			F	68
POA0873	25-34	0			M	70
POA0873	25-34	1	0	1	F	10
POA0873	25-34	1	0	1	M	5
POA0873	25-34	1	1	0	F	44
POA0873	25-34	1	1	0	M	33
POA0873	25-34	1	1	1	F	9
POA0873	35-44				F	21
POA0873	35-44				M	20
POA0873	35-44	0			F	57
POA0873	35-44	0			M	71
POA0873	35-44	1	0	1	M	3
POA0873	35-44	1	1	0	F	52
POA0873	35-44	1	1	0	M	44
POA0873	35-44	1	1	1	F	17
POA0873	35-44	1	1	1	M	7
POA0873	45-54				F	28
POA0873	45-54				M	36
POA0873	45-54	0			F	127
POA0873	45-54	0			M	131
POA0873	45-54	1	0	1	F	16
POA0873	45-54	1	0	1	M	3
POA0873	45-54	1	1	0	F	30
POA0873	45-54	1	1	0	M	34
POA0873	45-54	1	1	1	F	8
POA0873	45-54	1	1	1	M	4
POA0873	55-64				F	36
POA0873	55-64				M	28
POA0873	55-64	0			F	128
POA0873	55-64	0			M	120
POA0873	55-64	1	0	1	F	34
POA0873	55-64	1	0	1	M	12
POA0873	55-64	1	1	0	F	4
POA0873	55-64	1	1	0	M	9
POA0873	55-64	1	1	1	M	3
POA0873	65-74				F	12
POA0873	65-74				M	26
POA0873	65-74	0			F	72
POA0873	65-74	0			M	92
POA0873	65-74	1	0	1	F	10
POA0873	65-74	1	0	1	M	10
POA0873	75-84				F	6
POA0873	75-84				M	9
POA0873	75-84	0			F	50
POA0873	75-84	0			M	31
POA0873	75-84	1	0	1	F	3
POA0873	85+				F	4
POA0873	85+	0			F	34
POA0873	85+	0			M	9
POA0874	15-19				F	6
POA0874	15-19				M	3
POA0874	15-19	0			F	7
POA0874	15-19	0			M	8
POA0874	15-19	1	0	1	M	4
POA0874	20-24				F	5
POA0874	20-24	0			F	10
POA0874	20-24	0			M	5
POA0874	25-34				F	14
POA0874	25-34				M	8
POA0874	25-34	0			F	32
POA0874	25-34	0			M	24
POA0874	25-34	1	0	1	M	3
