POA_CODE_2016	CountryOfBirth	Sex	persons
POA2207	AUS	F	7577
POA2207	AUS	M	7459
POA2207	BGD	F	116
POA2207	BGD	M	161
POA2207	BIH	F	19
POA2207	BIH	M	19
POA2207	CAN	F	11
POA2207	CAN	M	11
POA2207	CHL	F	43
POA2207	CHL	M	42
POA2207	CHN	F	1063
POA2207	CHN	M	877
POA2207	DEU	F	24
POA2207	DEU	M	33
POA2207	EGY	F	176
POA2207	EGY	M	153
POA2207	FJI	F	85
POA2207	FJI	M	61
POA2207	FRA	F	10
POA2207	FRA	M	23
POA2207	GBR	F	207
POA2207	GBR	M	226
POA2207	GRC	F	521
POA2207	GRC	M	449
POA2207	HKG	F	171
POA2207	HKG	M	157
POA2207	HRV	F	49
POA2207	HRV	M	49
POA2207	IDN	F	98
POA2207	IDN	M	57
POA2207	IND	F	112
POA2207	IND	M	153
POA2207	IRL	F	50
POA2207	IRL	M	47
POA2207	IRN	F	25
POA2207	IRN	M	28
POA2207	IRQ	F	20
POA2207	IRQ	M	19
POA2207	ITA	F	216
POA2207	ITA	M	190
POA2207	JPN	F	40
POA2207	JPN	M	14
POA2207	KHM	F	3
POA2207	KHM	M	5
POA2207	KOR	F	52
POA2207	KOR	M	28
POA2207	LBN	F	500
POA2207	LBN	M	555
POA2207	LKA	F	11
POA2207	LKA	M	14
POA2207	MKD	F	405
POA2207	MKD	M	391
POA2207	MLT	F	44
POA2207	MLT	M	41
POA2207	MMR	F	4
POA2207	MUS	F	12
POA2207	MUS	M	14
POA2207	MYS	F	69
POA2207	MYS	M	61
POA2207	NLD	F	9
POA2207	NLD	M	14
POA2207	NPL	F	136
POA2207	NPL	M	161
POA2207	NZL	F	231
POA2207	NZL	M	262
POA2207	PAK	F	19
POA2207	PAK	M	31
POA2207	PHL	F	248
POA2207	PHL	M	157
POA2207	PNG	F	9
POA2207	PNG	M	11
POA2207	POL	F	18
POA2207	POL	M	16
POA2207	SGP	F	26
POA2207	SGP	M	35
POA2207	THA	F	71
POA2207	THA	M	36
POA2207	TUR	F	31
POA2207	TUR	M	32
POA2207	TWN	F	39
POA2207	TWN	M	19
POA2207	USA	F	35
POA2207	USA	M	26
POA2207	VNM	F	144
POA2207	VNM	M	118
POA2207	ZAF	F	39
POA2207	ZAF	M	22
POA2207	ZWE	F	10
POA2207	ZWE	M	9
POA2208		F	676
POA2208		M	630
POA2208	AUS	F	3418
POA2208	AUS	M	3444
POA2208	BGD	F	3
POA2208	BGD	M	11
POA2208	BIH	F	7
POA2208	BIH	M	10
POA2208	CAN	F	3
POA2208	CAN	M	3
POA2208	CHL	F	7
POA2208	CHL	M	12
POA2208	CHN	F	539
POA2208	CHN	M	459
POA2208	DEU	F	17
POA2208	DEU	M	13
POA2208	EGY	F	55
POA2208	EGY	M	57
POA2208	FJI	F	42
POA2208	FJI	M	33
POA2208	FRA	F	3
POA2208	FRA	M	9
POA2208	GBR	F	62
POA2208	GBR	M	66
POA2208	GRC	F	359
POA2208	GRC	M	314
POA2208	HKG	F	119
POA2208	HKG	M	107
POA2208	HRV	F	22
POA2208	HRV	M	29
POA2208	IDN	F	104
POA2208	IDN	M	85
POA2208	IND	F	31
POA2208	IND	M	36
POA2208	IRL	F	9
POA2208	IRL	M	10
POA2208	IRN	F	4
POA2208	IRN	M	8
POA2208	IRQ	F	3
POA2208	IRQ	M	4
POA2208	ITA	F	137
POA2208	ITA	M	135
POA2208	JPN	F	7
POA2208	JPN	M	7
POA2208	KHM	F	6
POA2208	KHM	M	3
POA2208	KOR	F	24
POA2208	KOR	M	15
POA2208	LBN	F	152
POA2208	LBN	M	138
POA2208	LKA	F	4
POA2208	LKA	M	10
POA2208	MKD	F	31
POA2208	MKD	M	34
POA2208	MLT	F	11
POA2208	MLT	M	7
POA2208	MMR	F	7
POA2208	MMR	M	3
POA2208	MUS	M	4
POA2208	MYS	F	40
POA2208	MYS	M	31
POA2208	NLD	F	3
POA2208	NPL	F	5
POA2208	NPL	M	19
POA2208	NZL	F	107
POA2208	NZL	M	92
POA2208	PAK	F	6
POA2208	PAK	M	3
POA2208	PHL	F	84
POA2208	PHL	M	48
POA2208	PNG	F	8
POA2208	PNG	M	3
POA2208	POL	F	5
POA2208	POL	M	7
POA2208	SGP	F	22
POA2208	SGP	M	10
POA2208	THA	F	24
POA2208	THA	M	13
POA2208	TUR	F	9
POA2208	TUR	M	14
POA2208	TWN	F	22
POA2208	TWN	M	15
POA2208	USA	F	6
POA2208	USA	M	11
POA2208	VNM	F	132
POA2208	VNM	M	100
POA2208	ZAF	F	10
POA2208	ZAF	M	15
POA2209		F	776
POA2209		M	705
POA2209	AUS	F	3708
POA2209	AUS	M	3652
POA2209	BGD	F	46
POA2209	BGD	M	65
POA2209	BIH	F	8
POA2209	BIH	M	15
POA2209	CAN	F	6
POA2209	CAN	M	8
POA2209	CHL	F	20
POA2209	CHL	M	18
POA2209	CHN	F	1339
POA2209	CHN	M	1133
POA2209	DEU	F	10
POA2209	DEU	M	12
POA2209	EGY	F	91
POA2209	EGY	M	96
POA2209	FJI	F	60
POA2209	FJI	M	56
POA2209	FRA	F	3
POA2209	FRA	M	11
POA2209	GBR	F	69
POA2209	GBR	M	84
POA2209	GRC	F	177
POA2209	GRC	M	153
POA2209	HKG	F	285
POA2209	HKG	M	271
POA2209	HRV	F	23
POA2209	HRV	M	22
POA2209	IDN	F	139
POA2209	IDN	M	108
POA2209	IND	F	95
POA2209	IND	M	80
POA2209	IRL	F	13
POA2209	IRL	M	14
POA2209	IRN	F	4
POA2209	IRN	M	5
POA2209	IRQ	F	14
POA2209	IRQ	M	8
POA2209	ITA	F	78
POA2209	ITA	M	90
POA2209	JPN	F	24
POA2209	JPN	M	11
POA2209	KHM	F	7
POA2209	KHM	M	5
POA2209	KOR	F	39
POA2209	KOR	M	14
POA2209	LBN	F	130
POA2209	LBN	M	126
POA2209	LKA	F	14
POA2209	LKA	M	23
POA2209	MKD	F	42
POA2209	MKD	M	43
POA2209	MLT	F	15
POA2209	MLT	M	20
POA2209	MMR	F	11
POA2209	MMR	M	13
POA2209	MUS	F	19
POA2209	MUS	M	10
POA2209	MYS	F	120
POA2209	MYS	M	116
POA2209	NLD	F	11
POA2209	NLD	M	3
POA2209	NPL	F	40
POA2209	NPL	M	56
POA2209	NZL	F	155
POA2209	NZL	M	134
POA2209	PAK	F	18
POA2209	PAK	M	44
POA2209	PHL	F	166
POA2209	PHL	M	106
POA2209	PNG	F	3
POA2209	PNG	M	8
POA2209	POL	F	8
POA2209	POL	M	3
POA2209	SGP	F	31
POA2209	SGP	M	20
POA2209	THA	F	68
POA2209	THA	M	34
POA2209	TUR	F	8
POA2209	TUR	M	15
POA2209	TWN	F	47
POA2209	TWN	M	38
POA2209	USA	F	12
POA2209	USA	M	12
POA2209	VNM	F	182
POA2209	VNM	M	141
POA2209	ZAF	F	19
POA2209	ZAF	M	17
POA2209	ZWE	F	7
POA2209	ZWE	M	7
POA2210		F	1419
POA2210		M	1332
POA2210	AUS	F	8980
POA2210	AUS	M	8761
POA2210	BGD	F	44
POA2210	BGD	M	61
POA2210	BIH	F	35
POA2210	BIH	M	29
POA2210	CAN	F	16
POA2210	CAN	M	23
POA2210	CHL	F	36
POA2210	CHL	M	32
POA2210	CHN	F	1750
POA2210	CHN	M	1473
POA2210	DEU	F	38
POA2210	DEU	M	40
POA2210	EGY	F	187
POA2210	EGY	M	192
POA2210	FJI	F	101
POA2210	FJI	M	77
POA2210	FRA	F	7
POA2210	FRA	M	4
POA2210	GBR	F	256
POA2210	GBR	M	320
POA2210	GRC	F	171
POA2210	GRC	M	175
POA2210	HKG	F	268
POA2210	HKG	M	267
POA2210	HRV	F	43
POA2210	HRV	M	42
POA2210	IDN	F	208
POA2210	IDN	M	158
POA2210	IND	F	133
POA2210	IND	M	135
POA2210	IRL	F	30
POA2210	IRL	M	30
POA2210	IRN	F	18
POA2210	IRN	M	25
POA2210	IRQ	F	13
POA2210	IRQ	M	22
POA2210	ITA	F	98
POA2210	ITA	M	116
POA2210	JPN	F	37
POA2210	JPN	M	15
POA2210	KHM	F	9
POA2210	KHM	M	4
POA2210	KOR	F	64
POA2210	KOR	M	46
POA2210	LBN	F	314
POA2210	LBN	M	265
POA2210	LKA	F	19
POA2210	LKA	M	13
POA2210	MKD	F	140
POA2210	MKD	M	150
POA2210	MLT	F	26
POA2210	MLT	M	26
POA2210	MMR	F	15
POA2210	MMR	M	10
POA2210	MUS	F	20
POA2210	MUS	M	9
POA2210	MYS	F	99
POA2210	MYS	M	97
POA2210	NLD	F	17
POA2210	NLD	M	10
POA2210	NPL	F	79
POA2210	NPL	M	96
POA2210	NZL	F	287
POA2210	NZL	M	256
POA2210	PAK	F	26
POA2210	PAK	M	50
POA2210	PHL	F	240
POA2210	PHL	M	152
POA2210	PNG	F	7
POA2210	PNG	M	9
POA2210	POL	F	25
POA2210	POL	M	27
POA2210	SGP	F	25
POA2210	SGP	M	24
POA2210	THA	F	76
POA2210	THA	M	36
POA2210	TUR	F	15
POA2210	TUR	M	14
POA2210	TWN	F	40
POA2210	TWN	M	39
POA2210	USA	F	32
POA2210	USA	M	30
POA2210	VNM	F	222
POA2210	VNM	M	145
POA2210	ZAF	F	26
POA2210	ZAF	M	31
POA2210	ZWE	F	10
POA2210	ZWE	M	5
POA2211		F	725
POA2211		M	718
POA2211	AUS	F	5172
POA2211	AUS	M	5081
POA2211	BGD	F	17
POA2211	BGD	M	15
POA2211	BIH	F	11
POA2211	BIH	M	6
POA2211	CAN	F	4
POA2211	CAN	M	6
POA2211	CHL	F	23
POA2211	CHL	M	14
POA2211	CHN	F	595
POA2211	CHN	M	504
POA2211	DEU	F	29
POA2211	DEU	M	25
POA2211	EGY	F	97
POA2211	EGY	M	111
POA2211	FJI	F	58
POA2211	FJI	M	41
POA2211	FRA	F	6
POA2211	FRA	M	6
POA2211	GBR	F	117
POA2211	GBR	M	139
POA2211	GRC	F	92
POA2211	GRC	M	107
POA2211	HKG	F	120
POA2211	HKG	M	115
POA2211	HRV	F	12
POA2211	HRV	M	21
POA2211	IDN	F	98
POA2211	IDN	M	73
POA2211	IND	F	132
POA2211	IND	M	141
POA2211	IRL	F	26
POA2211	IRL	M	21
POA2211	IRN	F	11
POA2211	IRN	M	10
POA2211	IRQ	F	15
POA2211	IRQ	M	12
POA2211	ITA	F	47
POA2211	ITA	M	61
POA2211	JPN	F	19
POA2211	JPN	M	15
POA2211	KHM	F	3
POA2211	KHM	M	3
POA2211	KOR	F	34
POA2211	KOR	M	21
POA2211	LBN	F	179
POA2211	LBN	M	184
POA2211	LKA	F	28
POA2211	LKA	M	25
POA2211	MKD	F	63
POA2211	MKD	M	73
POA2211	MLT	F	23
POA2211	MLT	M	21
POA2211	MMR	F	6
POA2211	MUS	F	30
POA2211	MUS	M	13
POA2211	MYS	F	31
POA2211	MYS	M	28
POA2211	NLD	F	13
POA2211	NLD	M	10
POA2211	NPL	F	42
POA2211	NPL	M	38
POA2211	NZL	F	145
POA2211	NZL	M	128
POA2211	PAK	F	28
POA2211	PAK	M	35
POA2211	PHL	F	124
POA2211	PHL	M	68
POA2211	PNG	F	3
POA2211	PNG	M	4
POA2211	POL	F	17
POA2211	POL	M	10
POA2211	SGP	F	21
POA2211	SGP	M	16
POA2211	THA	F	34
POA2211	THA	M	20
POA2211	TUR	F	3
POA2211	TUR	M	7
POA2211	TWN	F	19
POA2211	TWN	M	15
POA2211	USA	F	19
POA2211	USA	M	18
POA2211	VNM	F	288
POA2211	VNM	M	242
POA2211	ZAF	F	24
POA2211	ZAF	M	26
POA2211	ZWE	F	3
POA2211	ZWE	M	3
POA2212		F	639
POA2212		M	669
POA2212	AFG	F	3
POA2212	AFG	M	3
POA2212	AUS	F	4859
POA2212	AUS	M	4589
POA2212	BGD	F	17
POA2212	BGD	M	20
POA2212	BIH	F	5
POA2212	BIH	M	8
POA2212	CAN	F	4
POA2212	CAN	M	3
POA2212	CHL	F	13
POA2212	CHL	M	7
POA2212	CHN	F	474
POA2212	CHN	M	378
POA2212	DEU	F	19
POA2212	DEU	M	15
POA2212	EGY	F	101
POA2212	EGY	M	115
POA2212	FJI	F	44
POA2212	FJI	M	32
POA2212	FRA	F	5
POA2212	FRA	M	7
POA2212	GBR	F	122
POA2212	GBR	M	127
POA2212	GRC	F	85
POA2212	GRC	M	80
POA2212	HKG	F	77
POA2212	HKG	M	75
POA2212	HRV	F	22
POA2212	HRV	M	15
POA2212	IDN	F	104
POA2212	IDN	M	69
POA2212	IND	F	184
POA2212	IND	M	185
POA2212	IRL	F	16
POA2212	IRL	M	18
POA2212	IRN	F	7
POA2212	IRN	M	4
POA2212	IRQ	F	19
POA2212	IRQ	M	18
POA2212	ITA	F	44
POA2212	ITA	M	37
POA2212	JPN	F	15
POA2212	JPN	M	5
POA2212	KHM	F	6
POA2212	KHM	M	4
POA2212	KOR	F	33
POA2212	KOR	M	34
POA2212	LBN	F	252
POA2212	LBN	M	246
POA2212	LKA	F	23
POA2212	LKA	M	15
POA2212	MKD	F	34
POA2212	MKD	M	34
POA2212	MLT	F	30
POA2212	MLT	M	31
POA2212	MMR	F	6
POA2212	MMR	M	6
POA2212	MUS	F	25
POA2212	MUS	M	16
POA2212	MYS	F	42
POA2212	MYS	M	26
POA2212	NLD	F	8
POA2212	NLD	M	10
POA2212	NPL	F	36
POA2212	NPL	M	53
POA2212	NZL	F	145
POA2212	NZL	M	164
POA2212	PAK	F	19
POA2212	PAK	M	27
POA2212	PHL	F	121
POA2212	PHL	M	96
POA2212	PNG	F	3
POA2212	PNG	M	4
POA2212	POL	F	15
POA2212	POL	M	5
POA2212	SGP	F	17
POA2212	SGP	M	14
POA2212	THA	F	51
POA2212	THA	M	26
POA2212	TUR	F	10
POA2212	TUR	M	22
POA2212	TWN	F	15
POA2212	TWN	M	8
POA2212	USA	F	20
POA2212	USA	M	14
POA2212	VNM	F	379
POA2212	VNM	M	296
POA2212	ZAF	F	23
POA2212	ZAF	M	21
POA2212	ZWE	M	3
POA2213		F	853
POA2213		M	790
POA2213	AFG	F	3
POA2213	AFG	M	3
POA2213	AUS	F	7816
POA2213	AUS	M	7576
POA2213	BGD	F	17
POA2213	BGD	M	22
POA2213	BIH	F	22
POA2213	BIH	M	15
POA2213	CAN	F	16
POA2213	CAN	M	7
POA2213	CHL	F	12
POA2213	CHL	M	17
POA2213	CHN	F	360
POA2213	CHN	M	297
POA2213	DEU	F	36
POA2213	DEU	M	21
POA2213	EGY	F	100
POA2213	EGY	M	109
POA2213	FJI	F	54
POA2213	FJI	M	50
POA2213	FRA	F	9
POA2213	FRA	M	8
POA2213	GBR	F	213
POA2213	GBR	M	240
POA2213	GRC	F	88
POA2213	GRC	M	88
POA2213	HKG	F	80
POA2213	HKG	M	74
POA2213	HRV	F	11
POA2213	HRV	M	10
POA2213	IDN	F	63
POA2213	IDN	M	44
POA2213	IND	F	133
POA2213	IND	M	139
POA2213	IRL	F	19
POA2213	IRL	M	33
POA2213	IRN	F	15
POA2213	IRN	M	12
POA2213	IRQ	F	20
POA2213	IRQ	M	21
POA2213	ITA	F	48
POA2213	ITA	M	68
POA2213	JPN	F	20
POA2213	JPN	M	4
POA2213	KHM	F	15
POA2213	KHM	M	3
POA2213	KOR	F	22
POA2213	KOR	M	13
POA2213	LBN	F	206
POA2213	LBN	M	221
POA2213	LKA	F	7
POA2213	LKA	M	13
POA2213	MKD	F	56
POA2213	MKD	M	63
POA2213	MLT	F	15
POA2213	MLT	M	19
POA2213	MMR	F	3
POA2213	MMR	M	4
POA2213	MUS	F	16
POA2213	MUS	M	9
POA2213	MYS	F	42
POA2213	MYS	M	28
POA2213	NLD	F	13
POA2213	NLD	M	6
POA2213	NPL	F	39
POA2213	NPL	M	37
POA2213	NZL	F	137
POA2213	NZL	M	138
POA2213	PAK	F	12
POA2213	PAK	M	20
POA2213	PHL	F	102
POA2213	PHL	M	49
POA2213	PNG	F	9
POA2213	POL	F	21
POA2213	POL	M	16
POA2213	SGP	F	16
POA2213	SGP	M	14
POA2213	THA	F	40
POA2213	THA	M	13
POA2213	TUR	F	9
POA2213	TUR	M	13
POA2213	TWN	F	4
POA2213	USA	F	24
POA2213	USA	M	12
POA2213	VNM	F	285
POA2213	VNM	M	232
POA2213	ZAF	F	40
POA2213	ZAF	M	34
POA2213	ZWE	F	11
POA2213	ZWE	M	8
POA2214		F	105
POA2214		M	97
POA2214	AUS	F	1617
POA2214	AUS	M	1586
POA2214	BIH	F	3
POA2214	BIH	M	3
POA2214	CAN	F	4
POA2214	CHN	F	34
POA2214	CHN	M	25
POA2214	DEU	F	6
POA2214	DEU	M	9
POA2214	EGY	F	15
POA2214	EGY	M	14
POA2214	FJI	F	5
POA2214	FJI	M	6
POA2214	GBR	F	48
POA2214	GBR	M	55
POA2214	GRC	F	8
POA2214	GRC	M	10
POA2214	HKG	F	6
POA2214	HKG	M	3
POA2214	HRV	M	3
POA2214	IND	F	5
POA2214	IND	M	3
POA2214	IRL	F	6
POA2214	IRL	M	6
POA2214	IRN	M	3
POA2214	IRQ	F	3
POA2214	IRQ	M	3
POA2214	ITA	F	11
POA2214	ITA	M	5
POA2214	KOR	M	3
POA2214	LBN	F	12
POA2214	LBN	M	17
POA2214	LKA	F	4
POA2214	LKA	M	6
POA2214	MKD	F	3
POA2214	MKD	M	3
POA2214	MLT	F	11
POA2214	MLT	M	16
POA2214	MUS	F	3
POA2214	MYS	F	6
POA2214	MYS	M	6
POA2214	NLD	F	4
POA2214	NZL	F	18
POA2214	NZL	M	14
POA2214	PAK	F	3
POA2214	PAK	M	4
POA2214	PHL	F	13
POA2214	PHL	M	3
POA2214	POL	M	3
POA2214	THA	F	3
POA2214	TUR	M	3
POA2214	USA	F	3
POA2214	VNM	F	26
POA2214	VNM	M	21
POA2214	ZAF	F	9
POA2214	ZAF	M	4
POA2216		F	2082
POA2216		M	2092
POA2216	AFG	F	7
POA2216	AFG	M	5
POA2216	AUS	F	5454
POA2216	AUS	M	5585
POA2216	BGD	F	283
POA2216	BGD	M	645
POA2216	BIH	F	40
POA2216	BIH	M	36
POA2216	CAN	F	17
POA2216	CAN	M	22
POA2216	CHL	F	80
POA2216	CHL	M	73
POA2216	CHN	F	1026
POA2216	CHN	M	806
POA2216	DEU	F	27
POA2216	DEU	M	26
POA2216	EGY	F	193
POA2216	EGY	M	192
POA2216	FJI	F	94
POA2216	FJI	M	77
POA2216	FRA	F	20
POA2216	FRA	M	23
POA2216	GBR	F	171
POA2216	GBR	M	246
POA2216	GRC	F	408
POA2216	GRC	M	338
POA2216	HKG	F	129
POA2216	HKG	M	101
POA2216	HRV	F	52
POA2216	HRV	M	33
POA2216	IDN	F	191
POA2216	IDN	M	141
POA2216	IND	F	277
POA2216	IND	M	334
POA2216	IRL	F	37
POA2216	IRL	M	41
POA2216	IRN	F	25
POA2216	IRN	M	36
POA2216	IRQ	F	12
POA2216	IRQ	M	20
POA2216	ITA	F	159
POA2216	ITA	M	150
POA2216	JPN	F	92
POA2216	JPN	M	35
POA2216	KHM	F	17
POA2216	KHM	M	12
POA2216	KOR	F	39
POA2216	KOR	M	33
POA2216	LBN	F	229
POA2216	LBN	M	248
POA2216	LKA	F	13
POA2216	LKA	M	14
POA2216	MKD	F	466
POA2216	MKD	M	473
POA2216	MLT	F	51
POA2216	MLT	M	38
POA2216	MMR	F	6
POA2216	MMR	M	6
POA2216	MUS	F	6
POA2216	MUS	M	14
POA2216	MYS	F	67
POA2216	MYS	M	55
POA2216	NLD	F	6
POA2216	NLD	M	6
POA2216	NPL	F	901
POA2216	NPL	M	1192
POA2216	NZL	F	198
POA2216	NZL	M	218
POA2216	PAK	F	22
POA2216	PAK	M	38
POA2216	PHL	F	405
POA2216	PHL	M	305
POA2216	PNG	F	9
POA2216	PNG	M	5
POA2216	POL	F	51
POA2216	POL	M	51
POA2216	SGP	F	26
POA2216	SGP	M	20
POA2216	THA	F	193
POA2216	THA	M	82
POA2216	TUR	F	60
POA2216	TUR	M	62
POA2216	TWN	F	26
POA2216	TWN	M	14
POA2216	USA	F	26
POA2216	USA	M	30
POA2216	VNM	F	185
POA2216	VNM	M	141
POA2216	ZAF	F	37
POA2216	ZAF	M	32
POA2216	ZWE	F	3
POA2216	ZWE	M	8
POA2217		F	1715
POA2217		M	1579
POA2217	AFG	F	3
POA2217	AFG	M	3
POA2217	AUS	F	6005
POA2217	AUS	M	6007
POA2217	BGD	F	276
POA2217	BGD	M	438
POA2217	BIH	F	33
POA2217	BIH	M	37
POA2217	CAN	F	15
POA2217	CAN	M	7
POA2217	CHL	F	61
POA2217	CHL	M	59
POA2217	CHN	F	1160
POA2217	CHN	M	858
POA2217	DEU	F	26
POA2217	DEU	M	26
POA2217	EGY	F	209
POA2217	EGY	M	246
POA2217	FJI	F	80
POA2217	FJI	M	80
POA2217	FRA	F	10
POA2217	FRA	M	16
POA2217	GBR	F	221
POA2217	GBR	M	242
POA2217	GRC	F	474
POA2217	GRC	M	399
POA2217	HKG	F	121
POA2217	HKG	M	126
POA2217	HRV	F	49
POA2217	HRV	M	46
POA2217	IDN	F	135
POA2217	IDN	M	91
POA2217	IND	F	452
POA2217	IND	M	525
POA2217	IRL	F	30
POA2217	IRL	M	49
POA2217	IRN	F	17
POA2217	IRN	M	20
POA2217	IRQ	F	14
POA2217	IRQ	M	21
POA2217	ITA	F	104
POA2217	ITA	M	114
POA2217	JPN	F	54
POA2217	JPN	M	24
POA2217	KHM	F	3
POA2217	KHM	M	4
POA2217	KOR	F	40
POA2217	KOR	M	29
POA2217	LBN	F	140
POA2217	LBN	M	127
POA2217	LKA	F	16
POA2217	LKA	M	24
POA2217	MKD	F	216
POA2217	MKD	M	186
POA2217	MLT	F	47
POA2217	MLT	M	31
POA2217	MMR	F	11
POA2217	MMR	M	11
POA2217	MUS	F	8
POA2217	MUS	M	11
POA2217	MYS	F	86
POA2217	MYS	M	79
POA2217	NLD	F	7
POA2217	NLD	M	13
POA2217	NPL	F	689
POA2217	NPL	M	884
POA2217	NZL	F	174
POA2217	NZL	M	176
POA2217	PAK	F	17
POA2217	PAK	M	36
POA2217	PHL	F	385
POA2217	PHL	M	266
POA2217	PNG	F	7
POA2217	PNG	M	3
POA2217	POL	F	29
POA2217	POL	M	34
POA2217	SGP	F	41
POA2217	SGP	M	30
POA2217	THA	F	127
POA2217	THA	M	54
POA2217	TUR	F	43
POA2217	TUR	M	51
POA2217	TWN	F	43
POA2217	TWN	M	23
POA2217	USA	F	30
POA2217	USA	M	38
POA2217	VNM	F	91
POA2217	VNM	M	62
POA2217	ZAF	F	54
POA2217	ZAF	M	50
POA2217	ZWE	F	23
POA2217	ZWE	M	15
POA2218		F	818
POA2218		M	761
POA2218	AUS	F	3277
POA2218	AUS	M	3473
POA2218	BGD	F	108
POA2218	BGD	M	198
POA2218	BIH	F	42
POA2218	BIH	M	44
POA2218	CAN	F	8
POA2218	CAN	M	9
POA2218	CHL	F	35
POA2218	CHL	M	26
POA2218	CHN	F	1400
POA2218	CHN	M	1171
POA2218	DEU	F	29
POA2218	DEU	M	15
POA2218	EGY	F	71
POA2218	EGY	M	87
POA2218	FJI	F	48
POA2218	FJI	M	60
POA2218	FRA	F	9
POA2218	FRA	M	8
POA2218	GBR	F	70
POA2218	GBR	M	104
POA2218	GRC	F	188
POA2218	GRC	M	154
POA2218	HKG	F	165
POA2218	HKG	M	188
POA2218	HRV	F	48
POA2218	HRV	M	43
POA2218	IDN	F	90
POA2218	IDN	M	74
POA2218	IND	F	123
POA2218	IND	M	172
POA2218	IRL	F	19
POA2218	IRL	M	20
POA2218	IRN	F	13
POA2218	IRN	M	20
POA2218	IRQ	F	9
POA2218	IRQ	M	8
POA2218	ITA	F	68
POA2218	ITA	M	71
POA2218	JPN	F	28
POA2218	JPN	M	19
POA2218	KOR	F	30
POA2218	KOR	M	24
POA2218	LBN	F	139
POA2218	LBN	M	137
POA2218	LKA	F	11
POA2218	LKA	M	10
POA2218	MKD	F	219
POA2218	MKD	M	232
POA2218	MLT	F	10
POA2218	MLT	M	14
POA2218	MMR	F	12
POA2218	MMR	M	12
POA2218	MUS	F	8
POA2218	MUS	M	5
POA2218	MYS	F	59
POA2218	MYS	M	44
POA2218	NLD	M	5
POA2218	NPL	F	386
POA2218	NPL	M	487
POA2218	NZL	F	131
POA2218	NZL	M	143
POA2218	PAK	F	15
POA2218	PAK	M	32
POA2218	PHL	F	247
POA2218	PHL	M	163
POA2218	PNG	F	3
POA2218	PNG	M	4
POA2218	POL	F	23
POA2218	POL	M	23
POA2218	SGP	F	15
POA2218	SGP	M	18
POA2218	THA	F	71
POA2218	THA	M	28
POA2218	TUR	F	7
POA2218	TUR	M	15
POA2218	TWN	F	32
POA2218	TWN	M	23
POA2218	USA	F	23
POA2218	USA	M	27
POA2218	VNM	F	66
POA2218	VNM	M	33
POA2218	ZAF	F	19
POA2218	ZAF	M	30
POA2218	ZWE	F	3
POA2219		F	837
POA2219		M	766
POA2219	AUS	F	4417
POA2219	AUS	M	4002
POA2219	BGD	F	17
POA2219	BGD	M	19
POA2219	BIH	F	11
POA2219	BIH	M	18
POA2219	CAN	F	3
POA2219	CAN	M	6
POA2219	CHL	F	28
POA2219	CHL	M	20
POA2219	CHN	F	175
POA2219	CHN	M	131
POA2219	DEU	F	26
POA2219	DEU	M	25
POA2219	EGY	F	151
POA2219	EGY	M	140
POA2219	FJI	F	30
POA2219	FJI	M	22
POA2219	FRA	F	6
POA2219	FRA	M	3
POA2219	GBR	F	166
POA2219	GBR	M	146
POA2219	GRC	F	290
POA2219	GRC	M	259
POA2219	HKG	F	41
POA2219	HKG	M	35
POA2219	HRV	F	22
POA2219	HRV	M	25
POA2219	IDN	F	21
POA2219	IDN	M	12
POA2219	IND	F	30
POA2219	IND	M	25
POA2219	IRL	F	18
POA2219	IRL	M	21
POA2219	IRN	F	10
POA2219	IRN	M	18
POA2219	IRQ	F	12
POA2219	IRQ	M	10
POA2219	ITA	F	56
POA2219	ITA	M	59
POA2219	JPN	F	11
POA2219	JPN	M	6
POA2219	KHM	F	4
POA2219	KHM	M	3
POA2219	KOR	F	11
POA2219	KOR	M	7
POA2219	LBN	F	54
POA2219	LBN	M	56
POA2219	LKA	F	3
POA2219	LKA	M	10
POA2219	MKD	F	72
POA2219	MKD	M	78
POA2219	MLT	F	31
POA2219	MLT	M	33
POA2219	MMR	M	3
POA2219	MUS	F	6
POA2219	MUS	M	5
POA2219	MYS	F	21
POA2219	MYS	M	10
POA2219	NLD	F	11
POA2219	NLD	M	9
POA2219	NPL	F	3
POA2219	NZL	F	99
POA2219	NZL	M	99
POA2219	PAK	F	3
POA2219	PAK	M	3
POA2219	PHL	F	75
POA2219	PHL	M	21
POA2219	PNG	F	3
POA2219	POL	F	20
POA2219	POL	M	16
POA2219	SGP	F	7
POA2219	SGP	M	3
POA2219	THA	F	32
POA2219	THA	M	12
POA2219	TUR	F	19
POA2219	TUR	M	29
POA2219	TWN	F	9
POA2219	TWN	M	4
POA2219	USA	F	9
POA2219	USA	M	23
POA2219	VNM	F	32
POA2219	VNM	M	20
POA2219	ZAF	F	29
POA2219	ZAF	M	26
POA2219	ZWE	F	3
POA2219	ZWE	M	7
POA2220		F	1076
POA2220		M	1094
POA2220	AUS	F	4790
POA2220	AUS	M	5125
POA2220	BGD	F	56
POA2220	BGD	M	99
POA2220	BIH	F	18
POA2220	BIH	M	17
POA2220	CAN	F	3
POA2220	CAN	M	11
POA2220	CHL	F	18
POA2220	CHL	M	16
POA2220	CHN	F	6193
POA2220	CHN	M	5119
POA2220	DEU	F	20
POA2220	DEU	M	20
POA2220	EGY	F	78
POA2220	EGY	M	76
POA2220	FJI	F	79
POA2220	FJI	M	63
