POA_CODE_2016	Age	MaritalStatus	Sex	responses
POA2568	85+	Widowed	F	44
POA2568	85+	Widowed	M	9
POA2569	25-34	Married	F	37
POA2569	25-34	Married	M	25
POA2569	35-44	Divorced	F	9
POA2569	35-44	Divorced	M	7
POA2569	35-44	Married	F	50
POA2569	35-44	Married	M	50
POA2569	35-44	Separated	F	3
POA2569	35-44	Separated	M	3
POA2569	45-54	Divorced	F	22
POA2569	45-54	Divorced	M	6
POA2569	45-54	Married	F	77
POA2569	45-54	Married	M	76
POA2569	45-54	Separated	F	8
POA2569	45-54	Separated	M	10
POA2569	45-54	Widowed	F	3
POA2569	55-64	Divorced	F	17
POA2569	55-64	Divorced	M	18
POA2569	55-64	Married	F	93
POA2569	55-64	Married	M	83
POA2569	55-64	Separated	F	3
POA2569	55-64	Separated	M	3
POA2569	55-64	Widowed	F	4
POA2569	65-74	Divorced	F	6
POA2569	65-74	Divorced	M	5
POA2569	65-74	Married	F	37
POA2569	65-74	Married	M	51
POA2569	65-74	Widowed	F	6
POA2569	65-74	Widowed	M	4
POA2569	75-84	Divorced	M	4
POA2569	75-84	Married	F	10
POA2569	75-84	Married	M	12
POA2569	75-84	Widowed	F	9
POA2569	75-84	Widowed	M	4
POA2569	85+	Married	F	3
POA2569	85+	Married	M	3
POA2569	85+	Widowed	M	4
POA2570	15-19	Married	F	4
POA2570	15-19	Married	M	4
POA2570	20-24	Divorced	F	5
POA2570	20-24	Divorced	M	5
POA2570	20-24	Married	F	98
POA2570	20-24	Married	M	48
POA2570	20-24	Separated	F	3
POA2570	20-24	Separated	M	3
POA2570	25-34	Divorced	F	68
POA2570	25-34	Divorced	M	48
POA2570	25-34	Married	F	1785
POA2570	25-34	Married	M	1393
POA2570	25-34	Separated	F	67
POA2570	25-34	Separated	M	47
POA2570	25-34	Widowed	F	4
POA2570	25-34	Widowed	M	4
POA2570	35-44	Divorced	F	245
POA2570	35-44	Divorced	M	152
POA2570	35-44	Married	F	2042
POA2570	35-44	Married	M	2084
POA2570	35-44	Separated	F	145
POA2570	35-44	Separated	M	113
POA2570	35-44	Widowed	F	22
POA2570	35-44	Widowed	M	4
POA2570	45-54	Divorced	F	381
POA2570	45-54	Divorced	M	238
POA2570	45-54	Married	F	1717
POA2570	45-54	Married	M	1669
POA2570	45-54	Separated	F	115
POA2570	45-54	Separated	M	80
POA2570	45-54	Widowed	F	43
POA2570	45-54	Widowed	M	14
POA2570	55-64	Divorced	F	337
POA2570	55-64	Divorced	M	237
POA2570	55-64	Married	F	1568
POA2570	55-64	Married	M	1627
POA2570	55-64	Separated	F	85
POA2570	55-64	Separated	M	66
POA2570	55-64	Widowed	F	129
POA2570	55-64	Widowed	M	40
POA2570	65-74	Divorced	F	233
POA2570	65-74	Divorced	M	131
POA2570	65-74	Married	F	1041
POA2570	65-74	Married	M	1249
POA2570	65-74	Separated	F	39
POA2570	65-74	Separated	M	44
POA2570	65-74	Widowed	F	245
POA2570	65-74	Widowed	M	72
POA2570	75-84	Divorced	F	64
POA2570	75-84	Divorced	M	51
POA2570	75-84	Married	F	399
POA2570	75-84	Married	M	480
POA2570	75-84	Separated	F	11
POA2570	75-84	Separated	M	17
POA2570	75-84	Widowed	F	371
POA2570	75-84	Widowed	M	77
POA2570	85+	Divorced	F	19
POA2570	85+	Divorced	M	10
POA2570	85+	Married	F	78
POA2570	85+	Married	M	159
POA2570	85+	Separated	F	3
POA2570	85+	Separated	M	7
POA2570	85+	Widowed	F	422
POA2570	85+	Widowed	M	102
POA2571	20-24	Married	F	28
POA2571	20-24	Married	M	11
POA2571	20-24	Separated	F	3
POA2571	25-34	Divorced	F	15
POA2571	25-34	Divorced	M	10
POA2571	25-34	Married	F	428
POA2571	25-34	Married	M	347
POA2571	25-34	Separated	F	16
POA2571	25-34	Separated	M	12
POA2571	35-44	Divorced	F	53
POA2571	35-44	Divorced	M	37
POA2571	35-44	Married	F	638
POA2571	35-44	Married	M	596
POA2571	35-44	Separated	F	46
POA2571	35-44	Separated	M	25
POA2571	35-44	Widowed	F	5
POA2571	35-44	Widowed	M	3
POA2571	45-54	Divorced	F	121
POA2571	45-54	Divorced	M	88
POA2571	45-54	Married	F	620
POA2571	45-54	Married	M	618
POA2571	45-54	Separated	F	34
POA2571	45-54	Separated	M	31
POA2571	45-54	Widowed	F	15
POA2571	45-54	Widowed	M	6
POA2571	55-64	Divorced	F	100
POA2571	55-64	Divorced	M	98
POA2571	55-64	Married	F	489
POA2571	55-64	Married	M	507
POA2571	55-64	Separated	F	38
POA2571	55-64	Separated	M	39
POA2571	55-64	Widowed	F	29
POA2571	55-64	Widowed	M	8
POA2571	65-74	Divorced	F	56
POA2571	65-74	Divorced	M	55
POA2571	65-74	Married	F	268
POA2571	65-74	Married	M	314
POA2571	65-74	Separated	F	10
POA2571	65-74	Separated	M	24
POA2571	65-74	Widowed	F	50
POA2571	65-74	Widowed	M	21
POA2571	75-84	Divorced	F	10
POA2571	75-84	Divorced	M	13
POA2571	75-84	Married	F	68
POA2571	75-84	Married	M	109
POA2571	75-84	Separated	F	3
POA2571	75-84	Separated	M	3
POA2571	75-84	Widowed	F	68
POA2571	75-84	Widowed	M	27
POA2571	85+	Divorced	F	4
POA2571	85+	Married	F	11
POA2571	85+	Married	M	20
POA2571	85+	Widowed	F	36
POA2571	85+	Widowed	M	7
POA2572	20-24	Married	F	10
POA2572	20-24	Married	M	5
POA2572	25-34	Divorced	F	5
POA2572	25-34	Divorced	M	5
POA2572	25-34	Married	F	120
POA2572	25-34	Married	M	93
POA2572	25-34	Separated	M	3
POA2572	35-44	Divorced	F	18
POA2572	35-44	Divorced	M	6
POA2572	35-44	Married	F	185
POA2572	35-44	Married	M	168
POA2572	35-44	Separated	F	13
POA2572	35-44	Separated	M	13
POA2572	45-54	Divorced	F	36
POA2572	45-54	Divorced	M	29
POA2572	45-54	Married	F	219
POA2572	45-54	Married	M	204
POA2572	45-54	Separated	F	17
POA2572	45-54	Separated	M	18
POA2572	55-64	Divorced	F	56
POA2572	55-64	Divorced	M	19
POA2572	55-64	Married	F	211
POA2572	55-64	Married	M	196
POA2572	55-64	Separated	F	12
POA2572	55-64	Separated	M	6
POA2572	55-64	Widowed	F	13
POA2572	55-64	Widowed	M	7
POA2572	65-74	Divorced	F	29
POA2572	65-74	Divorced	M	28
POA2572	65-74	Married	F	141
POA2572	65-74	Married	M	172
POA2572	65-74	Separated	F	10
POA2572	65-74	Separated	M	13
POA2572	65-74	Widowed	F	32
POA2572	65-74	Widowed	M	10
POA2572	75-84	Divorced	F	7
POA2572	75-84	Divorced	M	11
POA2572	75-84	Married	F	60
POA2572	75-84	Married	M	77
POA2572	75-84	Separated	F	3
POA2572	75-84	Widowed	F	53
POA2572	75-84	Widowed	M	16
POA2572	85+	Divorced	F	4
POA2572	85+	Divorced	M	6
POA2572	85+	Married	F	16
POA2572	85+	Married	M	25
POA2572	85+	Widowed	F	80
POA2572	85+	Widowed	M	26
POA2573	20-24	Married	F	11
POA2573	20-24	Married	M	10
POA2573	25-34	Divorced	F	10
POA2573	25-34	Divorced	M	4
POA2573	25-34	Married	F	152
POA2573	25-34	Married	M	96
POA2573	25-34	Separated	F	15
POA2573	25-34	Separated	M	3
POA2573	35-44	Divorced	F	51
POA2573	35-44	Divorced	M	16
POA2573	35-44	Married	F	170
POA2573	35-44	Married	M	174
POA2573	35-44	Separated	F	23
POA2573	35-44	Separated	M	17
POA2573	35-44	Widowed	F	3
POA2573	45-54	Divorced	F	83
POA2573	45-54	Divorced	M	38
POA2573	45-54	Married	F	170
POA2573	45-54	Married	M	177
POA2573	45-54	Separated	F	27
POA2573	45-54	Separated	M	30
POA2573	45-54	Widowed	F	14
POA2573	55-64	Divorced	F	54
POA2573	55-64	Divorced	M	47
POA2573	55-64	Married	F	190
POA2573	55-64	Married	M	173
POA2573	55-64	Separated	F	21
POA2573	55-64	Separated	M	19
POA2573	55-64	Widowed	F	22
POA2573	55-64	Widowed	M	5
POA2573	65-74	Divorced	F	30
POA2573	65-74	Divorced	M	25
POA2573	65-74	Married	F	138
POA2573	65-74	Married	M	169
POA2573	65-74	Separated	F	13
POA2573	65-74	Separated	M	9
POA2573	65-74	Widowed	F	45
POA2573	65-74	Widowed	M	20
POA2573	75-84	Divorced	F	10
POA2573	75-84	Divorced	M	14
POA2573	75-84	Married	F	55
POA2573	75-84	Married	M	84
POA2573	75-84	Separated	M	3
POA2573	75-84	Widowed	F	52
POA2573	75-84	Widowed	M	12
POA2573	85+	Divorced	F	3
POA2573	85+	Divorced	M	3
POA2573	85+	Married	F	8
POA2573	85+	Married	M	14
POA2573	85+	Widowed	F	43
POA2573	85+	Widowed	M	9
POA2574	20-24	Married	F	15
POA2574	25-34	Divorced	F	8
POA2574	25-34	Divorced	M	3
POA2574	25-34	Married	F	134
POA2574	25-34	Married	M	112
POA2574	25-34	Separated	F	11
POA2574	25-34	Separated	M	4
POA2574	35-44	Divorced	F	37
POA2574	35-44	Divorced	M	17
POA2574	35-44	Married	F	284
POA2574	35-44	Married	M	236
POA2574	35-44	Separated	F	22
POA2574	35-44	Separated	M	6
POA2574	35-44	Widowed	F	3
POA2574	45-54	Divorced	F	43
POA2574	45-54	Divorced	M	48
POA2574	45-54	Married	F	259
POA2574	45-54	Married	M	265
POA2574	45-54	Separated	F	18
POA2574	45-54	Separated	M	22
POA2574	45-54	Widowed	F	3
POA2574	45-54	Widowed	M	4
POA2574	55-64	Divorced	F	49
POA2574	55-64	Divorced	M	51
POA2574	55-64	Married	F	255
POA2574	55-64	Married	M	247
POA2574	55-64	Separated	F	14
POA2574	55-64	Separated	M	18
POA2574	55-64	Widowed	F	15
POA2574	55-64	Widowed	M	3
POA2574	65-74	Divorced	F	45
POA2574	65-74	Divorced	M	40
POA2574	65-74	Married	F	180
POA2574	65-74	Married	M	200
POA2574	65-74	Separated	F	3
POA2574	65-74	Separated	M	8
POA2574	65-74	Widowed	F	40
POA2574	65-74	Widowed	M	9
POA2574	75-84	Divorced	F	10
POA2574	75-84	Divorced	M	12
POA2574	75-84	Married	F	70
POA2574	75-84	Married	M	103
POA2574	75-84	Separated	M	3
POA2574	75-84	Widowed	F	59
POA2574	75-84	Widowed	M	21
POA2574	85+	Divorced	F	3
POA2574	85+	Divorced	M	3
POA2574	85+	Married	F	20
POA2574	85+	Married	M	25
POA2574	85+	Widowed	F	31
POA2574	85+	Widowed	M	6
POA2575	20-24	Married	F	26
POA2575	20-24	Married	M	14
POA2575	25-34	Divorced	F	17
POA2575	25-34	Divorced	M	14
POA2575	25-34	Married	F	369
POA2575	25-34	Married	M	324
POA2575	25-34	Separated	F	20
POA2575	25-34	Separated	M	11
POA2575	35-44	Divorced	F	93
POA2575	35-44	Divorced	M	52
POA2575	35-44	Married	F	591
POA2575	35-44	Married	M	507
POA2575	35-44	Separated	F	49
POA2575	35-44	Separated	M	34
POA2575	35-44	Widowed	F	3
POA2575	45-54	Divorced	F	197
POA2575	45-54	Divorced	M	148
POA2575	45-54	Married	F	680
POA2575	45-54	Married	M	636
POA2575	45-54	Separated	F	66
POA2575	45-54	Separated	M	49
POA2575	45-54	Widowed	F	26
POA2575	45-54	Widowed	M	3
POA2575	55-64	Divorced	F	221
POA2575	55-64	Divorced	M	117
POA2575	55-64	Married	F	661
POA2575	55-64	Married	M	645
POA2575	55-64	Separated	F	50
POA2575	55-64	Separated	M	37
POA2575	55-64	Widowed	F	52
POA2575	55-64	Widowed	M	9
POA2575	65-74	Divorced	F	153
POA2575	65-74	Divorced	M	122
POA2575	65-74	Married	F	570
POA2575	65-74	Married	M	632
POA2575	65-74	Separated	F	26
POA2575	65-74	Separated	M	38
POA2575	65-74	Widowed	F	130
POA2575	65-74	Widowed	M	47
POA2575	75-84	Divorced	F	59
POA2575	75-84	Divorced	M	51
POA2575	75-84	Married	F	210
POA2575	75-84	Married	M	319
POA2575	75-84	Separated	F	5
POA2575	75-84	Separated	M	12
POA2575	75-84	Widowed	F	192
POA2575	75-84	Widowed	M	41
POA2575	85+	Divorced	F	8
POA2575	85+	Divorced	M	3
POA2575	85+	Married	F	32
POA2575	85+	Married	M	78
POA2575	85+	Separated	F	3
POA2575	85+	Widowed	F	139
POA2575	85+	Widowed	M	31
POA2576	20-24	Married	F	16
POA2576	20-24	Married	M	7
POA2576	25-34	Divorced	F	8
POA2576	25-34	Divorced	M	4
POA2576	25-34	Married	F	201
POA2576	25-34	Married	M	133
POA2576	25-34	Separated	F	4
POA2576	35-44	Divorced	F	57
POA2576	35-44	Divorced	M	23
POA2576	35-44	Married	F	452
POA2576	35-44	Married	M	399
POA2576	35-44	Separated	F	28
POA2576	35-44	Separated	M	24
POA2576	35-44	Widowed	F	3
POA2576	45-54	Divorced	F	132
POA2576	45-54	Divorced	M	60
POA2576	45-54	Married	F	621
POA2576	45-54	Married	M	554
POA2576	45-54	Separated	F	44
POA2576	45-54	Separated	M	27
POA2576	45-54	Widowed	F	12
POA2576	45-54	Widowed	M	9
POA2576	55-64	Divorced	F	184
POA2576	55-64	Divorced	M	100
POA2576	55-64	Married	F	655
POA2576	55-64	Married	M	588
POA2576	55-64	Separated	F	47
POA2576	55-64	Separated	M	33
POA2576	55-64	Widowed	F	43
POA2576	55-64	Widowed	M	12
POA2576	65-74	Divorced	F	217
POA2576	65-74	Divorced	M	121
POA2576	65-74	Married	F	852
POA2576	65-74	Married	M	851
POA2576	65-74	Separated	F	26
POA2576	65-74	Separated	M	24
POA2576	65-74	Widowed	F	170
POA2576	65-74	Widowed	M	37
POA2576	75-84	Divorced	F	90
POA2576	75-84	Divorced	M	48
POA2576	75-84	Married	F	444
POA2576	75-84	Married	M	594
POA2576	75-84	Separated	F	10
POA2576	75-84	Separated	M	12
POA2576	75-84	Widowed	F	283
POA2576	75-84	Widowed	M	63
POA2576	85+	Divorced	F	29
POA2576	85+	Divorced	M	8
POA2576	85+	Married	F	71
POA2576	85+	Married	M	155
POA2576	85+	Separated	F	3
POA2576	85+	Separated	M	3
POA2576	85+	Widowed	F	288
POA2576	85+	Widowed	M	72
POA2577	20-24	Married	F	33
POA2577	20-24	Married	M	21
POA2577	20-24	Separated	F	7
POA2577	25-34	Divorced	F	12
POA2577	25-34	Divorced	M	16
POA2577	25-34	Married	F	351
POA2577	25-34	Married	M	294
POA2577	25-34	Separated	F	25
POA2577	25-34	Separated	M	6
POA2577	35-44	Divorced	F	81
POA2577	35-44	Divorced	M	38
POA2577	35-44	Married	F	566
POA2577	35-44	Married	M	490
POA2577	35-44	Separated	F	63
POA2577	35-44	Separated	M	28
POA2577	35-44	Widowed	F	7
POA2577	35-44	Widowed	M	4
POA2577	45-54	Divorced	F	202
POA2577	45-54	Divorced	M	116
POA2577	45-54	Married	F	668
POA2577	45-54	Married	M	623
POA2577	45-54	Separated	F	61
POA2577	45-54	Separated	M	49
POA2577	45-54	Widowed	F	17
POA2577	45-54	Widowed	M	11
POA2577	55-64	Divorced	F	230
POA2577	55-64	Divorced	M	184
POA2577	55-64	Married	F	716
POA2577	55-64	Married	M	698
POA2577	55-64	Separated	F	44
POA2577	55-64	Separated	M	51
POA2577	55-64	Widowed	F	44
POA2577	55-64	Widowed	M	19
POA2577	65-74	Divorced	F	203
POA2577	65-74	Divorced	M	122
POA2577	65-74	Married	F	687
POA2577	65-74	Married	M	749
POA2577	65-74	Separated	F	29
POA2577	65-74	Separated	M	37
POA2577	65-74	Widowed	F	172
POA2577	65-74	Widowed	M	45
POA2577	75-84	Divorced	F	49
POA2577	75-84	Divorced	M	53
POA2577	75-84	Married	F	234
POA2577	75-84	Married	M	356
POA2577	75-84	Separated	F	5
POA2577	75-84	Separated	M	10
POA2577	75-84	Widowed	F	186
POA2577	75-84	Widowed	M	52
POA2577	85+	Divorced	F	11
POA2577	85+	Divorced	M	8
POA2577	85+	Married	F	39
POA2577	85+	Married	M	82
POA2577	85+	Separated	F	3
POA2577	85+	Separated	M	3
POA2577	85+	Widowed	F	145
POA2577	85+	Widowed	M	34
POA2578	25-34	Divorced	M	3
POA2578	25-34	Married	F	32
POA2578	25-34	Married	M	26
POA2578	25-34	Separated	F	3
POA2578	35-44	Divorced	F	15
POA2578	35-44	Divorced	M	8
POA2578	35-44	Married	F	64
POA2578	35-44	Married	M	49
POA2578	35-44	Separated	F	11
POA2578	35-44	Separated	M	9
POA2578	45-54	Divorced	F	41
POA2578	45-54	Divorced	M	18
POA2578	45-54	Married	F	108
POA2578	45-54	Married	M	88
POA2578	45-54	Separated	F	11
POA2578	45-54	Separated	M	13
POA2578	45-54	Widowed	F	8
POA2578	55-64	Divorced	F	52
POA2578	55-64	Divorced	M	22
POA2578	55-64	Married	F	140
POA2578	55-64	Married	M	123
POA2578	55-64	Separated	F	17
POA2578	55-64	Separated	M	8
POA2578	55-64	Widowed	F	8
POA2578	65-74	Divorced	F	57
POA2578	65-74	Divorced	M	28
POA2578	65-74	Married	F	182
POA2578	65-74	Married	M	192
POA2578	65-74	Separated	F	12
POA2578	65-74	Separated	M	8
POA2578	65-74	Widowed	F	37
POA2578	65-74	Widowed	M	9
POA2578	75-84	Divorced	F	19
POA2578	75-84	Divorced	M	13
POA2578	75-84	Married	F	61
POA2578	75-84	Married	M	97
POA2578	75-84	Separated	M	3
POA2578	75-84	Widowed	F	46
POA2578	75-84	Widowed	M	19
POA2578	85+	Divorced	F	4
POA2578	85+	Divorced	M	3
POA2578	85+	Married	F	14
POA2578	85+	Married	M	18
POA2578	85+	Widowed	F	52
POA2578	85+	Widowed	M	15
POA2579	20-24	Married	F	4
POA2579	20-24	Married	M	4
POA2579	25-34	Divorced	F	3
POA2579	25-34	Divorced	M	6
POA2579	25-34	Married	F	77
POA2579	25-34	Married	M	51
POA2579	25-34	Separated	F	5
POA2579	25-34	Separated	M	5
POA2579	35-44	Divorced	F	28
POA2579	35-44	Divorced	M	11
POA2579	35-44	Married	F	154
POA2579	35-44	Married	M	140
POA2579	35-44	Separated	F	12
POA2579	35-44	Separated	M	5
POA2579	45-54	Divorced	F	42
POA2579	45-54	Divorced	M	29
POA2579	45-54	Married	F	189
POA2579	45-54	Married	M	172
POA2579	45-54	Separated	F	15
POA2579	45-54	Separated	M	21
POA2579	55-64	Divorced	F	52
POA2579	55-64	Divorced	M	50
POA2579	55-64	Married	F	216
POA2579	55-64	Married	M	181
POA2579	55-64	Separated	F	17
POA2579	55-64	Separated	M	14
POA2579	55-64	Widowed	F	8
POA2579	55-64	Widowed	M	7
POA2579	65-74	Divorced	F	37
POA2579	65-74	Divorced	M	43
POA2579	65-74	Married	F	196
POA2579	65-74	Married	M	213
POA2579	65-74	Separated	F	5
POA2579	65-74	Separated	M	8
POA2579	65-74	Widowed	F	45
POA2579	65-74	Widowed	M	15
POA2579	75-84	Divorced	F	7
POA2579	75-84	Divorced	M	20
POA2579	75-84	Married	F	62
POA2579	75-84	Married	M	115
POA2579	75-84	Separated	M	3
POA2579	75-84	Widowed	F	42
POA2579	75-84	Widowed	M	21
POA2579	85+	Divorced	F	3
POA2579	85+	Divorced	M	3
POA2579	85+	Married	F	5
POA2579	85+	Married	M	12
POA2579	85+	Widowed	F	24
POA2579	85+	Widowed	M	9
POA2580	15-19	Married	M	6
POA2580	20-24	Married	F	57
POA2580	20-24	Married	M	38
POA2580	20-24	Separated	F	4
POA2580	20-24	Separated	M	3
POA2580	25-34	Divorced	F	50
POA2580	25-34	Divorced	M	23
POA2580	25-34	Married	F	711
POA2580	25-34	Married	M	589
POA2580	25-34	Separated	F	61
POA2580	25-34	Separated	M	31
POA2580	25-34	Widowed	F	4
POA2580	35-44	Divorced	F	136
POA2580	35-44	Divorced	M	100
POA2580	35-44	Married	F	1008
POA2580	35-44	Married	M	973
POA2580	35-44	Separated	F	101
POA2580	35-44	Separated	M	79
POA2580	35-44	Widowed	F	13
POA2580	35-44	Widowed	M	4
POA2580	45-54	Divorced	F	325
POA2580	45-54	Divorced	M	248
POA2580	45-54	Married	F	1163
POA2580	45-54	Married	M	1150
POA2580	45-54	Separated	F	116
POA2580	45-54	Separated	M	101
POA2580	45-54	Widowed	F	39
POA2580	45-54	Widowed	M	17
POA2580	55-64	Divorced	F	380
POA2580	55-64	Divorced	M	287
POA2580	55-64	Married	F	1183
POA2580	55-64	Married	M	1217
POA2580	55-64	Separated	F	104
POA2580	55-64	Separated	M	112
POA2580	55-64	Widowed	F	113
POA2580	55-64	Widowed	M	40
POA2580	65-74	Divorced	F	279
POA2580	65-74	Divorced	M	226
POA2580	65-74	Married	F	902
POA2580	65-74	Married	M	1060
POA2580	65-74	Separated	F	46
POA2580	65-74	Separated	M	80
POA2580	65-74	Widowed	F	312
POA2580	65-74	Widowed	M	104
POA2580	75-84	Divorced	F	74
POA2580	75-84	Divorced	M	67
POA2580	75-84	Married	F	358
POA2580	75-84	Married	M	506
POA2580	75-84	Separated	F	19
POA2580	75-84	Separated	M	22
POA2580	75-84	Widowed	F	420
POA2580	75-84	Widowed	M	118
POA2580	85+	Divorced	F	27
POA2580	85+	Divorced	M	17
POA2580	85+	Married	F	67
POA2580	85+	Married	M	127
POA2580	85+	Separated	M	6
POA2580	85+	Widowed	F	380
POA2580	85+	Widowed	M	80
POA2581	20-24	Married	F	8
POA2581	25-34	Divorced	F	8
POA2581	25-34	Married	F	54
POA2581	25-34	Married	M	55
POA2581	25-34	Separated	F	3
POA2581	35-44	Divorced	F	9
POA2581	35-44	Divorced	M	8
POA2581	35-44	Married	F	101
POA2581	35-44	Married	M	84
POA2581	35-44	Separated	F	7
POA2581	35-44	Widowed	F	3
POA2581	45-54	Divorced	F	21
POA2581	45-54	Divorced	M	30
POA2581	45-54	Married	F	104
POA2581	45-54	Married	M	108
POA2581	45-54	Separated	F	9
POA2581	45-54	Separated	M	6
POA2581	45-54	Widowed	F	3
POA2581	55-64	Divorced	F	32
POA2581	55-64	Divorced	M	15
POA2581	55-64	Married	F	96
POA2581	55-64	Married	M	98
POA2581	55-64	Separated	M	5
POA2581	55-64	Widowed	F	3
POA2581	65-74	Divorced	F	16
POA2581	65-74	Divorced	M	23
POA2581	65-74	Married	F	67
POA2581	65-74	Married	M	82
POA2581	65-74	Separated	F	7
POA2581	65-74	Widowed	F	13
POA2581	65-74	Widowed	M	6
POA2581	75-84	Divorced	F	6
POA2581	75-84	Divorced	M	7
POA2581	75-84	Married	F	24
POA2581	75-84	Married	M	24
POA2581	75-84	Separated	M	3
POA2581	75-84	Widowed	F	23
POA2581	75-84	Widowed	M	11
POA2581	85+	Divorced	M	3
POA2581	85+	Married	F	7
POA2581	85+	Married	M	10
POA2581	85+	Widowed	F	7
POA2581	85+	Widowed	M	7
POA2582	15-19	Married	M	3
POA2582	20-24	Married	F	13
POA2582	20-24	Married	M	9
POA2582	20-24	Separated	F	3
POA2582	25-34	Divorced	F	25
POA2582	25-34	Divorced	M	9
POA2582	25-34	Married	F	285
POA2582	25-34	Married	M	209
POA2582	25-34	Separated	F	18
POA2582	25-34	Separated	M	7
POA2582	35-44	Divorced	F	46
POA2582	35-44	Divorced	M	48
POA2582	35-44	Married	F	625
POA2582	35-44	Married	M	562
POA2582	35-44	Separated	F	36
POA2582	35-44	Separated	M	39
POA2582	35-44	Widowed	F	5
POA2582	35-44	Widowed	M	3
POA2582	45-54	Divorced	F	140
POA2582	45-54	Divorced	M	99
POA2582	45-54	Married	F	639
POA2582	45-54	Married	M	649
POA2582	45-54	Separated	F	42
POA2582	45-54	Separated	M	37
POA2582	45-54	Widowed	F	16
POA2582	45-54	Widowed	M	5
POA2582	55-64	Divorced	F	127
POA2582	55-64	Divorced	M	121
POA2582	55-64	Married	F	585
POA2582	55-64	Married	M	584
POA2582	55-64	Separated	F	32
POA2582	55-64	Separated	M	38
POA2582	55-64	Widowed	F	29
POA2582	55-64	Widowed	M	21
POA2582	65-74	Divorced	F	80
POA2582	65-74	Divorced	M	63
POA2582	65-74	Married	F	388
POA2582	65-74	Married	M	468
POA2582	65-74	Separated	F	7
POA2582	65-74	Separated	M	21
POA2582	65-74	Widowed	F	99
POA2582	65-74	Widowed	M	25
POA2582	75-84	Divorced	F	20
POA2582	75-84	Divorced	M	28
POA2582	75-84	Married	F	138
POA2582	75-84	Married	M	191
POA2582	75-84	Separated	M	3
POA2582	75-84	Widowed	F	149
POA2582	75-84	Widowed	M	44
POA2582	85+	Divorced	F	4
POA2582	85+	Divorced	M	6
POA2582	85+	Married	F	22
POA2582	85+	Married	M	51
POA2582	85+	Widowed	F	137
POA2582	85+	Widowed	M	38
POA2583	20-24	Married	F	10
POA2583	25-34	Divorced	M	3
POA2583	25-34	Married	F	97
POA2583	25-34	Married	M	63
POA2583	25-34	Separated	F	3
POA2583	25-34	Separated	M	3
POA2583	35-44	Divorced	F	9
POA2583	35-44	Divorced	M	11
POA2583	35-44	Married	F	119
POA2583	35-44	Married	M	119
POA2583	35-44	Separated	F	12
POA2583	35-44	Separated	M	13
POA2583	45-54	Divorced	F	55
POA2583	45-54	Divorced	M	29
POA2583	45-54	Married	F	224
POA2583	45-54	Married	M	185
POA2583	45-54	Separated	F	21
POA2583	45-54	Separated	M	19
POA2583	45-54	Widowed	F	6
POA2583	45-54	Widowed	M	6
POA2583	55-64	Divorced	F	56
POA2583	55-64	Divorced	M	44
POA2583	55-64	Married	F	235
POA2583	55-64	Married	M	244
POA2583	55-64	Separated	F	11
POA2583	55-64	Separated	M	25
POA2583	55-64	Widowed	F	9
POA2583	55-64	Widowed	M	16
POA2583	65-74	Divorced	F	27
POA2583	65-74	Divorced	M	49
POA2583	65-74	Married	F	204
POA2583	65-74	Married	M	225
POA2583	65-74	Separated	F	7
POA2583	65-74	Separated	M	11
POA2583	65-74	Widowed	F	44
POA2583	65-74	Widowed	M	26
POA2583	75-84	Divorced	F	17
POA2583	75-84	Divorced	M	12
POA2583	75-84	Married	F	86
POA2583	75-84	Married	M	129
POA2583	75-84	Separated	M	10
POA2583	75-84	Widowed	F	95
POA2583	75-84	Widowed	M	25
POA2583	85+	Married	F	14
POA2583	85+	Married	M	34
POA2583	85+	Separated	M	4
POA2583	85+	Widowed	F	52
POA2583	85+	Widowed	M	28
POA2584	25-34	Married	F	14
POA2584	25-34	Married	M	9
POA2584	35-44	Divorced	M	3
POA2584	35-44	Married	F	18
POA2584	35-44	Married	M	16
POA2584	35-44	Separated	M	3
POA2584	45-54	Divorced	F	7
POA2584	45-54	Divorced	M	9
POA2584	45-54	Married	F	20
POA2584	45-54	Married	M	19
POA2584	45-54	Separated	M	4
POA2584	55-64	Divorced	F	6
POA2584	55-64	Divorced	M	6
POA2584	55-64	Married	F	29
POA2584	55-64	Married	M	24
POA2584	55-64	Separated	F	3
POA2584	65-74	Divorced	F	5
POA2584	65-74	Divorced	M	10
POA2584	65-74	Married	F	21
POA2584	65-74	Married	M	22
POA2584	65-74	Separated	M	3
POA2584	65-74	Widowed	F	11
POA2584	75-84	Divorced	M	4
POA2584	75-84	Married	F	7
POA2584	75-84	Married	M	15
POA2584	85+	Divorced	M	3
POA2584	85+	Married	F	3
POA2584	85+	Widowed	F	7
POA2585	25-34	Married	F	3
POA2585	25-34	Married	M	3
POA2585	35-44	Married	F	8
POA2585	35-44	Married	M	9
POA2585	45-54	Divorced	F	3
POA2585	45-54	Divorced	M	3
POA2585	45-54	Married	F	11
POA2585	45-54	Married	M	11
POA2585	55-64	Divorced	M	5
POA2585	55-64	Married	F	14
POA2585	55-64	Married	M	11
POA2585	55-64	Widowed	F	3
POA2585	65-74	Divorced	F	3
POA2585	65-74	Divorced	M	3
POA2585	65-74	Married	F	4
POA2585	65-74	Married	M	11
POA2585	65-74	Separated	F	3
POA2585	65-74	Separated	M	5
POA2585	65-74	Widowed	F	3
POA2585	75-84	Married	F	4
