POA_CODE_2016	Age	MaritalStatus	Registered	adults
POA3072	25-34	Married	1	1657
POA3072	25-34	Never married		2754
POA3072	35-44	Married	0	954
POA3072	35-44	Married	1	2497
POA3072	35-44	Never married		1417
POA3072	45-54	Married	0	548
POA3072	45-54	Married	1	1997
POA3072	45-54	Never married		1454
POA3072	55-64	Married	0	210
POA3072	55-64	Married	1	1389
POA3072	55-64	Never married		1229
POA3072	65-74	Married	0	65
POA3072	65-74	Married	1	983
POA3072	65-74	Never married		756
POA3072	75-84	Married	0	27
POA3072	75-84	Married	1	717
POA3072	75-84	Never married		629
POA3072	85+	Married	0	13
POA3072	85+	Married	1	155
POA3072	85+	Never married		359
POA3073	15-19	Married	0	12
POA3073	15-19	Married	1	9
POA3073	15-19	Never married		2016
POA3073	20-24	Married	0	263
POA3073	20-24	Married	1	202
POA3073	20-24	Never married		2546
POA3073	25-34	Married	0	1316
POA3073	25-34	Married	1	3635
POA3073	25-34	Never married		3728
POA3073	35-44	Married	0	918
POA3073	35-44	Married	1	3631
POA3073	35-44	Never married		2192
POA3073	45-54	Married	0	523
POA3073	45-54	Married	1	2711
POA3073	45-54	Never married		2293
POA3073	55-64	Married	0	256
POA3073	55-64	Married	1	2282
POA3073	55-64	Never married		1834
POA3073	65-74	Married	0	98
POA3073	65-74	Married	1	2058
POA3073	65-74	Never married		1318
POA3073	75-84	Married	0	37
POA3073	75-84	Married	1	1565
POA3073	75-84	Never married		1238
POA3073	85+	Married	0	10
POA3073	85+	Married	1	389
POA3073	85+	Never married		829
POA3074	15-19	Married	0	3
POA3074	15-19	Married	1	3
POA3074	15-19	Never married		988
POA3074	20-24	Married	0	57
POA3074	20-24	Married	1	114
POA3074	20-24	Never married		1157
POA3074	25-34	Married	0	259
POA3074	25-34	Married	1	1311
POA3074	25-34	Never married		1518
POA3074	35-44	Married	0	185
POA3074	35-44	Married	1	1276
POA3074	35-44	Never married		910
POA3074	45-54	Married	0	146
POA3074	45-54	Married	1	1239
POA3074	45-54	Never married		840
POA3074	55-64	Married	0	102
POA3074	55-64	Married	1	1531
POA3074	55-64	Never married		607
POA3074	65-74	Married	0	33
POA3074	65-74	Married	1	1559
POA3074	65-74	Never married		509
POA3074	75-84	Married	0	11
POA3074	75-84	Married	1	850
POA3074	75-84	Never married		489
POA3074	85+	Married	0	4
POA3074	85+	Married	1	109
POA3074	85+	Never married		225
POA3075	15-19	Married	0	3
POA3075	15-19	Married	1	4
POA3075	15-19	Never married		1239
POA3075	20-24	Married	0	51
POA3075	20-24	Married	1	123
POA3075	20-24	Never married		1118
POA3075	25-34	Married	0	284
POA3075	25-34	Married	1	1676
POA3075	25-34	Never married		1432
POA3075	35-44	Married	0	214
POA3075	35-44	Married	1	1758
POA3075	35-44	Never married		929
POA3075	45-54	Married	0	188
POA3075	45-54	Married	1	1351
POA3075	45-54	Never married		930
POA3075	55-64	Married	0	102
POA3075	55-64	Married	1	1349
POA3075	55-64	Never married		640
POA3075	65-74	Married	0	32
POA3075	65-74	Married	1	1447
POA3075	65-74	Never married		482
POA3075	75-84	Married	0	20
POA3075	75-84	Married	1	884
POA3075	75-84	Never married		489
POA3075	85+	Married	0	3
POA3075	85+	Married	1	134
POA3075	85+	Never married		198
POA3076	15-19	Married	0	7
POA3076	15-19	Married	1	3
POA3076	15-19	Never married		1765
POA3076	20-24	Married	0	106
POA3076	20-24	Married	1	156
POA3076	20-24	Never married		1810
POA3076	25-34	Married	0	491
POA3076	25-34	Married	1	2908
POA3076	25-34	Never married		2025
POA3076	35-44	Married	0	398
POA3076	35-44	Married	1	3212
POA3076	35-44	Never married		1127
POA3076	45-54	Married	0	267
POA3076	45-54	Married	1	2484
POA3076	45-54	Never married		963
POA3076	55-64	Married	0	176
POA3076	55-64	Married	1	1963
POA3076	55-64	Never married		796
POA3076	65-74	Married	0	52
POA3076	65-74	Married	1	1139
POA3076	65-74	Never married		489
POA3076	75-84	Married	0	14
POA3076	75-84	Married	1	423
POA3076	75-84	Never married		279
POA3076	85+	Married	1	71
POA3076	85+	Never married		111
POA3078	15-19	Never married		588
POA3078	20-24	Married	0	68
POA3078	20-24	Married	1	11
POA3078	20-24	Never married		643
POA3078	25-34	Married	0	466
POA3078	25-34	Married	1	489
POA3078	25-34	Never married		891
POA3078	35-44	Married	0	279
POA3078	35-44	Married	1	789
POA3078	35-44	Never married		441
POA3078	45-54	Married	0	193
POA3078	45-54	Married	1	958
POA3078	45-54	Never married		447
POA3078	55-64	Married	0	155
POA3078	55-64	Married	1	637
POA3078	55-64	Never married		350
POA3078	65-74	Married	0	47
POA3078	65-74	Married	1	380
POA3078	65-74	Never married		237
POA3078	75-84	Married	0	5
POA3078	75-84	Married	1	199
POA3078	75-84	Never married		183
POA3078	85+	Married	0	6
POA3078	85+	Married	1	39
POA3078	85+	Never married		90
POA3079	15-19	Married	0	6
POA3079	15-19	Never married		975
POA3079	20-24	Married	0	47
POA3079	20-24	Married	1	13
POA3079	20-24	Never married		833
POA3079	25-34	Married	0	440
POA3079	25-34	Married	1	599
POA3079	25-34	Never married		850
POA3079	35-44	Married	0	245
POA3079	35-44	Married	1	1302
POA3079	35-44	Never married		395
POA3079	45-54	Married	0	174
POA3079	45-54	Married	1	1557
POA3079	45-54	Never married		506
POA3079	55-64	Married	0	147
POA3079	55-64	Married	1	1280
POA3079	55-64	Never married		497
POA3079	65-74	Married	0	43
POA3079	65-74	Married	1	830
POA3079	65-74	Never married		369
POA3079	75-84	Married	0	9
POA3079	75-84	Married	1	338
POA3079	75-84	Never married		282
POA3079	85+	Married	1	96
POA3079	85+	Never married		201
POA3081	15-19	Married	0	7
POA3081	15-19	Never married		634
POA3081	20-24	Married	0	68
POA3081	20-24	Married	1	40
POA3081	20-24	Never married		745
POA3081	25-34	Married	0	486
POA3081	25-34	Married	1	751
POA3081	25-34	Never married		1002
POA3081	35-44	Married	0	234
POA3081	35-44	Married	1	887
POA3081	35-44	Never married		565
POA3081	45-54	Married	0	169
POA3081	45-54	Married	1	607
POA3081	45-54	Never married		683
POA3081	55-64	Married	0	89
POA3081	55-64	Married	1	528
POA3081	55-64	Never married		663
POA3081	65-74	Married	0	30
POA3081	65-74	Married	1	337
POA3081	65-74	Never married		440
POA3081	75-84	Married	1	184
POA3081	75-84	Never married		274
POA3081	85+	Married	0	3
POA3081	85+	Married	1	56
POA3081	85+	Never married		185
POA3082	15-19	Married	0	8
POA3082	15-19	Never married		1926
POA3082	20-24	Married	0	89
POA3082	20-24	Married	1	65
POA3082	20-24	Never married		2096
POA3082	25-34	Married	0	513
POA3082	25-34	Married	1	1535
POA3082	25-34	Never married		2023
POA3082	35-44	Married	0	309
POA3082	35-44	Married	1	2218
POA3082	35-44	Never married		859
POA3082	45-54	Married	0	284
POA3082	45-54	Married	1	3185
POA3082	45-54	Never married		910
POA3082	55-64	Married	0	202
POA3082	55-64	Married	1	2859
POA3082	55-64	Never married		836
POA3082	65-74	Married	0	58
POA3082	65-74	Married	1	1385
POA3082	65-74	Never married		510
POA3082	75-84	Married	0	8
POA3082	75-84	Married	1	518
POA3082	75-84	Never married		338
POA3082	85+	Married	1	58
POA3082	85+	Never married		129
POA3083	15-19	Married	0	15
POA3083	15-19	Married	1	3
POA3083	15-19	Never married		1769
POA3083	20-24	Married	0	198
POA3083	20-24	Married	1	91
POA3083	20-24	Never married		3148
POA3083	25-34	Married	0	600
POA3083	25-34	Married	1	1825
POA3083	25-34	Never married		2578
POA3083	35-44	Married	0	270
POA3083	35-44	Married	1	2390
POA3083	35-44	Never married		878
POA3083	45-54	Married	0	266
POA3083	45-54	Married	1	2314
POA3083	45-54	Never married		872
POA3083	55-64	Married	0	123
POA3083	55-64	Married	1	2002
POA3083	55-64	Never married		707
POA3083	65-74	Married	0	51
POA3083	65-74	Married	1	1719
POA3083	65-74	Never married		626
POA3083	75-84	Married	0	14
POA3083	75-84	Married	1	891
POA3083	75-84	Never married		541
POA3083	85+	Married	1	164
POA3083	85+	Never married		280
POA3084	15-19	Married	0	7
POA3084	15-19	Never married		1311
POA3084	20-24	Married	0	88
POA3084	20-24	Married	1	28
POA3084	20-24	Never married		1206
POA3084	25-34	Married	0	484
POA3084	25-34	Married	1	1052
POA3084	25-34	Never married		1172
POA3084	35-44	Married	0	325
POA3084	35-44	Married	1	2436
POA3084	35-44	Never married		629
POA3084	45-54	Married	0	259
POA3084	45-54	Married	1	2205
POA3084	45-54	Never married		763
POA3084	55-64	Married	0	166
POA3084	55-64	Married	1	1853
POA3084	55-64	Never married		692
POA3084	65-74	Married	0	84
POA3084	65-74	Married	1	1559
POA3084	65-74	Never married		552
POA3084	75-84	Married	0	22
POA3084	75-84	Married	1	884
POA3084	75-84	Never married		522
POA3084	85+	Married	0	4
POA3084	85+	Married	1	253
POA3084	85+	Never married		377
POA3085	15-19	Married	0	3
POA3085	15-19	Never married		693
POA3085	20-24	Married	0	60
POA3085	20-24	Married	1	16
POA3085	20-24	Never married		642
POA3085	25-34	Married	0	324
POA3085	25-34	Married	1	675
POA3085	25-34	Never married		614
POA3085	35-44	Married	0	271
POA3085	35-44	Married	1	1367
POA3085	35-44	Never married		350
POA3085	45-54	Married	0	162
POA3085	45-54	Married	1	1162
POA3085	45-54	Never married		409
POA3085	55-64	Married	0	73
POA3085	55-64	Married	1	902
POA3085	55-64	Never married		405
POA3085	65-74	Married	0	36
POA3085	65-74	Married	1	660
POA3085	65-74	Never married		315
POA3085	75-84	Married	0	3
POA3085	75-84	Married	1	350
POA3085	75-84	Never married		263
POA3085	85+	Married	1	104
POA3085	85+	Never married		156
POA3086	15-19	Never married		3
POA3086	20-24	Never married		15
POA3086	25-34	Never married		3
POA3087	15-19	Never married		463
POA3087	20-24	Married	0	41
POA3087	20-24	Married	1	7
POA3087	20-24	Never married		417
POA3087	25-34	Married	0	252
POA3087	25-34	Married	1	484
POA3087	25-34	Never married		428
POA3087	35-44	Married	0	159
POA3087	35-44	Married	1	844
POA3087	35-44	Never married		335
POA3087	45-54	Married	0	101
POA3087	45-54	Married	1	614
POA3087	45-54	Never married		324
POA3087	55-64	Married	0	41
POA3087	55-64	Married	1	582
POA3087	55-64	Never married		303
POA3087	65-74	Married	0	10
POA3087	65-74	Married	1	527
POA3087	65-74	Never married		230
POA3087	75-84	Married	1	324
POA3087	75-84	Never married		195
POA3087	85+	Married	1	66
POA3087	85+	Never married		114
POA3088	15-19	Never married		1439
POA3088	20-24	Married	0	105
POA3088	20-24	Married	1	20
POA3088	20-24	Never married		1283
POA3088	25-34	Married	0	583
POA3088	25-34	Married	1	1262
POA3088	25-34	Never married		1260
POA3088	35-44	Married	0	402
POA3088	35-44	Married	1	2514
POA3088	35-44	Never married		719
POA3088	45-54	Married	0	293
POA3088	45-54	Married	1	2337
POA3088	45-54	Never married		802
POA3088	55-64	Married	0	183
POA3088	55-64	Married	1	2300
POA3088	55-64	Never married		770
POA3088	65-74	Married	0	98
POA3088	65-74	Married	1	1683
POA3088	65-74	Never married		604
POA3088	75-84	Married	0	18
POA3088	75-84	Married	1	647
POA3088	75-84	Never married		437
POA3088	85+	Married	0	5
POA3088	85+	Married	1	108
POA3088	85+	Never married		245
POA3089	15-19	Never married		911
POA3089	20-24	Married	0	35
POA3089	20-24	Married	1	12
POA3089	20-24	Never married		730
POA3089	25-34	Married	0	281
POA3089	25-34	Married	1	420
POA3089	25-34	Never married		507
POA3089	35-44	Married	0	194
POA3089	35-44	Married	1	1116
POA3089	35-44	Never married		217
POA3089	45-54	Married	0	171
POA3089	45-54	Married	1	1361
POA3089	45-54	Never married		323
POA3089	55-64	Married	0	92
POA3089	55-64	Married	1	1075
POA3089	55-64	Never married		252
POA3089	65-74	Married	0	30
POA3089	65-74	Married	1	505
POA3089	65-74	Never married		181
POA3089	75-84	Married	0	6
POA3089	75-84	Married	1	156
POA3089	75-84	Never married		92
POA3089	85+	Married	1	27
POA3089	85+	Never married		58
POA3090	15-19	Never married		221
POA3090	20-24	Married	0	4
POA3090	20-24	Never married		158
POA3090	25-34	Married	0	26
POA3090	25-34	Married	1	56
POA3090	25-34	Never married		90
POA3090	35-44	Married	0	23
POA3090	35-44	Married	1	216
POA3090	35-44	Never married		28
POA3090	45-54	Married	0	34
POA3090	45-54	Married	1	373
POA3090	45-54	Never married		33
POA3090	55-64	Married	0	21
POA3090	55-64	Married	1	221
POA3090	55-64	Never married		25
POA3090	65-74	Married	0	11
POA3090	65-74	Married	1	136
POA3090	65-74	Never married		22
POA3090	75-84	Married	0	3
POA3090	75-84	Married	1	40
POA3090	75-84	Never married		14
POA3090	85+	Married	1	3
POA3090	85+	Never married		3
POA3091	15-19	Married	0	5
POA3091	15-19	Never married		126
POA3091	20-24	Married	0	4
POA3091	20-24	Never married		108
POA3091	25-34	Married	0	10
POA3091	25-34	Married	1	30
POA3091	25-34	Never married		63
POA3091	35-44	Married	0	16
POA3091	35-44	Married	1	101
POA3091	35-44	Never married		29
POA3091	45-54	Married	0	16
POA3091	45-54	Married	1	219
POA3091	45-54	Never married		36
POA3091	55-64	Married	0	14
POA3091	55-64	Married	1	168
POA3091	55-64	Never married		24
POA3091	65-74	Married	0	3
POA3091	65-74	Married	1	127
POA3091	65-74	Never married		29
POA3091	75-84	Married	1	30
POA3091	75-84	Never married		8
POA3091	85+	Married	1	4
POA3091	85+	Never married		8
POA3093	15-19	Never married		213
POA3093	20-24	Married	0	3
POA3093	20-24	Married	1	7
POA3093	20-24	Never married		202
POA3093	25-34	Married	0	59
POA3093	25-34	Married	1	148
POA3093	25-34	Never married		168
POA3093	35-44	Married	0	56
POA3093	35-44	Married	1	303
POA3093	35-44	Never married		96
POA3093	45-54	Married	0	35
POA3093	45-54	Married	1	328
POA3093	45-54	Never married		112
POA3093	55-64	Married	0	47
POA3093	55-64	Married	1	336
POA3093	55-64	Never married		94
POA3093	65-74	Married	0	17
POA3093	65-74	Married	1	264
POA3093	65-74	Never married		90
POA3093	75-84	Married	0	4
POA3093	75-84	Married	1	127
POA3093	75-84	Never married		77
POA3093	85+	Married	1	30
POA3093	85+	Never married		42
POA3094	15-19	Never married		459
POA3094	20-24	Married	0	25
POA3094	20-24	Married	1	7
POA3094	20-24	Never married		355
POA3094	25-34	Married	0	222
POA3094	25-34	Married	1	370
POA3094	25-34	Never married		381
POA3094	35-44	Married	0	196
POA3094	35-44	Married	1	862
POA3094	35-44	Never married		253
POA3094	45-54	Married	0	116
POA3094	45-54	Married	1	690
POA3094	45-54	Never married		315
POA3094	55-64	Married	0	57
POA3094	55-64	Married	1	716
POA3094	55-64	Never married		326
POA3094	65-74	Married	0	19
POA3094	65-74	Married	1	598
POA3094	65-74	Never married		236
POA3094	75-84	Married	0	7
POA3094	75-84	Married	1	197
POA3094	75-84	Never married		137
POA3094	85+	Married	0	3
POA3094	85+	Married	1	43
POA3094	85+	Never married		71
POA3095	15-19	Married	1	3
POA3095	15-19	Never married		1882
POA3095	20-24	Married	0	67
POA3095	20-24	Married	1	19
POA3095	20-24	Never married		1560
POA3095	25-34	Married	0	369
POA3095	25-34	Married	1	775
POA3095	25-34	Never married		1079
POA3095	35-44	Married	0	438
POA3095	35-44	Married	1	2516
POA3095	35-44	Never married		493
POA3095	45-54	Married	0	403
POA3095	45-54	Married	1	3164
POA3095	45-54	Never married		628
POA3095	55-64	Married	0	246
POA3095	55-64	Married	1	3027
POA3095	55-64	Never married		667
POA3095	65-74	Married	0	89
POA3095	65-74	Married	1	1753
POA3095	65-74	Never married		480
POA3095	75-84	Married	0	8
POA3095	75-84	Married	1	487
POA3095	75-84	Never married		280
POA3095	85+	Married	1	57
POA3095	85+	Never married		142
POA3096	15-19	Never married		166
POA3096	20-24	Married	0	4
POA3096	20-24	Married	1	3
POA3096	20-24	Never married		123
POA3096	25-34	Married	0	30
POA3096	25-34	Married	1	69
POA3096	25-34	Never married		72
POA3096	35-44	Married	0	25
POA3096	35-44	Married	1	136
POA3096	35-44	Never married		36
POA3096	45-54	Married	0	28
POA3096	45-54	Married	1	199
POA3096	45-54	Never married		45
POA3096	55-64	Married	0	22
POA3096	55-64	Married	1	184
POA3096	55-64	Never married		46
POA3096	65-74	Married	0	7
POA3096	65-74	Married	1	130
POA3096	65-74	Never married		28
POA3096	75-84	Married	1	32
POA3096	75-84	Never married		15
POA3096	85+	Married	1	3
POA3096	85+	Never married		12
POA3097	15-19	Never married		99
POA3097	20-24	Married	0	7
POA3097	20-24	Never married		70
POA3097	25-34	Married	0	11
POA3097	25-34	Married	1	29
POA3097	25-34	Never married		34
POA3097	35-44	Married	0	35
POA3097	35-44	Married	1	100
POA3097	35-44	Never married		30
POA3097	45-54	Married	0	27
POA3097	45-54	Married	1	172
POA3097	45-54	Never married		30
POA3097	55-64	Married	0	14
POA3097	55-64	Married	1	126
POA3097	55-64	Never married		16
POA3097	65-74	Married	0	9
POA3097	65-74	Married	1	111
POA3097	65-74	Never married		30
POA3097	75-84	Married	1	32
POA3097	75-84	Never married		3
POA3097	85+	Married	1	9
POA3097	85+	Never married		7
POA3099	15-19	Never married		341
POA3099	20-24	Married	0	18
POA3099	20-24	Married	1	6
POA3099	20-24	Never married		235
POA3099	25-34	Married	0	81
POA3099	25-34	Married	1	121
POA3099	25-34	Never married		170
POA3099	35-44	Married	0	125
POA3099	35-44	Married	1	382
POA3099	35-44	Never married		110
POA3099	45-54	Married	0	107
POA3099	45-54	Married	1	435
POA3099	45-54	Never married		145
POA3099	55-64	Married	0	74
POA3099	55-64	Married	1	528
POA3099	55-64	Never married		138
POA3099	65-74	Married	0	17
POA3099	65-74	Married	1	277
POA3099	65-74	Never married		92
POA3099	75-84	Married	0	3
POA3099	75-84	Married	1	93
POA3099	75-84	Never married		42
POA3099	85+	Married	1	13
POA3099	85+	Never married		24
POA3101	15-19	Married	0	4
POA3101	15-19	Never married		1438
POA3101	20-24	Married	0	111
POA3101	20-24	Married	1	18
POA3101	20-24	Never married		1588
POA3101	25-34	Married	0	655
POA3101	25-34	Married	1	797
POA3101	25-34	Never married		1560
POA3101	35-44	Married	0	324
POA3101	35-44	Married	1	1696
POA3101	35-44	Never married		640
POA3101	45-54	Married	0	258
POA3101	45-54	Married	1	2206
POA3101	45-54	Never married		733
POA3101	55-64	Married	0	148
POA3101	55-64	Married	1	1739
POA3101	55-64	Never married		665
POA3101	65-74	Married	0	74
POA3101	65-74	Married	1	1218
POA3101	65-74	Never married		537
POA3101	75-84	Married	0	18
POA3101	75-84	Married	1	547
POA3101	75-84	Never married		426
POA3101	85+	Married	0	11
POA3101	85+	Married	1	172
POA3101	85+	Never married		284
POA3102	15-19	Never married		446
POA3102	20-24	Married	0	17
POA3102	20-24	Married	1	8
POA3102	20-24	Never married		365
POA3102	25-34	Married	0	101
POA3102	25-34	Married	1	217
POA3102	25-34	Never married		302
POA3102	35-44	Married	0	65
POA3102	35-44	Married	1	584
POA3102	35-44	Never married		149
POA3102	45-54	Married	0	54
POA3102	45-54	Married	1	742
POA3102	45-54	Never married		190
POA3102	55-64	Married	0	42
POA3102	55-64	Married	1	472
POA3102	55-64	Never married		164
POA3102	65-74	Married	0	20
POA3102	65-74	Married	1	368
POA3102	65-74	Never married		136
POA3102	75-84	Married	0	8
POA3102	75-84	Married	1	170
POA3102	75-84	Never married		114
POA3102	85+	Married	0	4
POA3102	85+	Married	1	52
POA3102	85+	Never married		91
POA3103	15-19	Married	0	3
POA3103	15-19	Never married		1190
POA3103	20-24	Married	0	37
POA3103	20-24	Married	1	17
POA3103	20-24	Never married		993
POA3103	25-34	Married	0	165
POA3103	25-34	Married	1	469
POA3103	25-34	Never married		803
POA3103	35-44	Married	0	103
POA3103	35-44	Married	1	1071
POA3103	35-44	Never married		388
POA3103	45-54	Married	0	101
POA3103	45-54	Married	1	1576
POA3103	45-54	Never married		461
POA3103	55-64	Married	0	63
POA3103	55-64	Married	1	1313
POA3103	55-64	Never married		438
POA3103	65-74	Married	0	34
POA3103	65-74	Married	1	939
POA3103	65-74	Never married		352
POA3103	75-84	Married	0	11
POA3103	75-84	Married	1	477
POA3103	75-84	Never married		375
POA3103	85+	Married	0	3
POA3103	85+	Married	1	144
