POA_CODE_2016	Age	Sex	persons
POA5413	45-54	F	70
POA5413	45-54	M	67
POA5413	55-64	F	66
POA5413	55-64	M	89
POA5413	65-74	F	50
POA5413	65-74	M	54
POA5413	75-84	F	30
POA5413	75-84	M	32
POA5413	85+	F	12
POA5413	85+	M	7
POA5414	0-4	F	4
POA5414	0-4	M	6
POA5414	5-14	F	7
POA5414	5-14	M	9
POA5414	15-19	F	3
POA5414	15-19	M	3
POA5414	20-24	F	3
POA5414	20-24	M	7
POA5414	25-34	F	9
POA5414	25-34	M	6
POA5414	35-44	F	6
POA5414	35-44	M	3
POA5414	45-54	F	10
POA5414	45-54	M	8
POA5414	55-64	F	11
POA5414	55-64	M	14
POA5414	65-74	F	12
POA5414	65-74	M	14
POA5414	75-84	F	3
POA5414	75-84	M	5
POA5415	0-4	F	4
POA5415	0-4	M	8
POA5415	5-14	F	11
POA5415	5-14	M	15
POA5415	15-19	F	10
POA5415	20-24	F	5
POA5415	25-34	F	15
POA5415	25-34	M	11
POA5415	35-44	F	6
POA5415	35-44	M	4
POA5415	45-54	F	19
POA5415	45-54	M	16
POA5415	55-64	F	24
POA5415	55-64	M	21
POA5415	65-74	F	20
POA5415	65-74	M	25
POA5415	75-84	F	5
POA5415	75-84	M	10
POA5416	0-4	F	7
POA5416	0-4	M	4
POA5416	5-14	F	21
POA5416	5-14	M	18
POA5416	15-19	F	7
POA5416	15-19	M	6
POA5416	20-24	F	4
POA5416	20-24	M	12
POA5416	25-34	F	11
POA5416	25-34	M	14
POA5416	35-44	F	13
POA5416	35-44	M	20
POA5416	45-54	F	20
POA5416	45-54	M	9
POA5416	55-64	F	23
POA5416	55-64	M	30
POA5416	65-74	F	11
POA5416	65-74	M	9
POA5416	75-84	F	4
POA5416	75-84	M	7
POA5417	0-4	F	39
POA5417	0-4	M	41
POA5417	5-14	F	110
POA5417	5-14	M	77
POA5417	15-19	F	30
POA5417	15-19	M	29
POA5417	20-24	F	24
POA5417	20-24	M	18
POA5417	25-34	F	60
POA5417	25-34	M	59
POA5417	35-44	F	72
POA5417	35-44	M	77
POA5417	45-54	F	108
POA5417	45-54	M	101
POA5417	55-64	F	130
POA5417	55-64	M	125
POA5417	65-74	F	121
POA5417	65-74	M	107
POA5417	75-84	F	53
POA5417	75-84	M	55
POA5417	85+	F	26
POA5417	85+	M	12
POA5418	5-14	F	6
POA5418	5-14	M	4
POA5418	15-19	F	3
POA5418	15-19	M	3
POA5418	20-24	F	3
POA5418	20-24	M	4
POA5418	25-34	F	5
POA5418	25-34	M	9
POA5418	35-44	F	3
POA5418	35-44	M	5
POA5418	45-54	F	8
POA5418	45-54	M	8
POA5418	55-64	F	10
POA5418	55-64	M	8
POA5418	65-74	F	6
POA5418	65-74	M	9
POA5418	75-84	F	4
POA5419	0-4	F	3
POA5419	0-4	M	17
POA5419	5-14	F	11
POA5419	5-14	M	3
POA5419	15-19	F	3
POA5419	15-19	M	3
POA5419	20-24	F	3
POA5419	25-34	F	11
POA5419	25-34	M	15
POA5419	35-44	F	7
POA5419	35-44	M	7
POA5419	45-54	F	13
POA5419	45-54	M	18
POA5419	55-64	F	22
POA5419	55-64	M	22
POA5419	65-74	F	14
POA5419	65-74	M	12
POA5419	75-84	F	12
POA5419	75-84	M	17
POA5419	85+	F	3
POA5420	0-4	F	3
POA5420	5-14	F	5
POA5420	5-14	M	3
POA5420	15-19	M	3
POA5420	20-24	F	3
POA5420	20-24	M	3
POA5420	25-34	F	3
POA5420	25-34	M	3
POA5420	35-44	F	7
POA5420	35-44	M	3
POA5420	45-54	F	6
POA5420	45-54	M	9
POA5420	55-64	F	3
POA5420	55-64	M	9
POA5420	65-74	F	4
POA5420	65-74	M	5
POA5421	0-4	F	3
POA5421	0-4	M	3
POA5421	5-14	F	10
POA5421	5-14	M	3
POA5421	15-19	F	3
POA5421	15-19	M	9
POA5421	20-24	F	3
POA5421	25-34	F	6
POA5421	25-34	M	6
POA5421	35-44	F	10
POA5421	35-44	M	14
POA5421	45-54	F	13
POA5421	45-54	M	13
POA5421	55-64	F	7
POA5421	55-64	M	19
POA5421	65-74	F	3
POA5421	65-74	M	7
POA5421	75-84	M	5
POA5421	85+	F	4
POA5422	0-4	F	34
POA5422	0-4	M	44
POA5422	5-14	F	83
POA5422	5-14	M	84
POA5422	15-19	F	44
POA5422	15-19	M	48
POA5422	20-24	F	37
POA5422	20-24	M	22
POA5422	25-34	F	61
POA5422	25-34	M	76
POA5422	35-44	F	76
POA5422	35-44	M	64
POA5422	45-54	F	101
POA5422	45-54	M	94
POA5422	55-64	F	179
POA5422	55-64	M	173
POA5422	65-74	F	121
POA5422	65-74	M	128
POA5422	75-84	F	73
POA5422	75-84	M	80
POA5422	85+	F	34
POA5422	85+	M	16
POA5431	0-4	F	17
POA5431	0-4	M	21
POA5431	5-14	F	55
POA5431	5-14	M	55
POA5431	15-19	F	17
POA5431	15-19	M	21
POA5431	20-24	F	11
POA5431	20-24	M	12
POA5431	25-34	F	43
POA5431	25-34	M	34
POA5431	35-44	F	44
POA5431	35-44	M	40
POA5431	45-54	F	66
POA5431	45-54	M	60
POA5431	55-64	F	80
POA5431	55-64	M	93
POA5431	65-74	F	54
POA5431	65-74	M	70
POA5431	75-84	F	38
POA5431	75-84	M	37
POA5431	85+	F	27
POA5431	85+	M	13
POA5432	0-4	F	8
POA5432	5-14	M	8
POA5432	15-19	F	7
POA5432	20-24	F	4
POA5432	20-24	M	3
POA5432	25-34	F	5
POA5432	25-34	M	4
POA5432	35-44	F	4
POA5432	35-44	M	8
POA5432	45-54	F	9
POA5432	45-54	M	6
POA5432	55-64	F	17
POA5432	55-64	M	11
POA5432	65-74	F	11
POA5432	65-74	M	23
POA5432	75-84	F	3
POA5432	75-84	M	3
POA5432	85+	F	4
POA5433	0-4	F	32
POA5433	0-4	M	21
POA5433	5-14	F	60
POA5433	5-14	M	68
POA5433	15-19	F	33
POA5433	15-19	M	33
POA5433	20-24	F	19
POA5433	20-24	M	28
POA5433	25-34	F	52
POA5433	25-34	M	57
POA5433	35-44	F	64
POA5433	35-44	M	47
POA5433	45-54	F	104
POA5433	45-54	M	97
POA5433	55-64	F	111
POA5433	55-64	M	102
POA5433	65-74	F	95
POA5433	65-74	M	105
POA5433	75-84	F	49
POA5433	75-84	M	45
POA5433	85+	F	24
POA5433	85+	M	11
POA5434	0-4	F	17
POA5434	0-4	M	15
POA5434	5-14	F	25
POA5434	5-14	M	18
POA5434	15-19	F	15
POA5434	15-19	M	11
POA5434	20-24	F	14
POA5434	20-24	M	14
POA5434	25-34	F	19
POA5434	25-34	M	19
POA5434	35-44	F	31
POA5434	35-44	M	29
POA5434	45-54	F	20
POA5434	45-54	M	25
POA5434	55-64	F	50
POA5434	55-64	M	46
POA5434	65-74	F	34
POA5434	65-74	M	40
POA5434	75-84	F	8
POA5434	75-84	M	11
POA5434	85+	F	11
POA5440	0-4	F	9
POA5440	0-4	M	10
POA5440	5-14	F	12
POA5440	5-14	M	3
POA5440	15-19	F	6
POA5440	15-19	M	3
POA5440	20-24	F	7
POA5440	20-24	M	7
POA5440	25-34	F	14
POA5440	25-34	M	25
POA5440	35-44	F	18
POA5440	35-44	M	18
POA5440	45-54	F	17
POA5440	45-54	M	18
POA5440	55-64	F	14
POA5440	55-64	M	31
POA5440	65-74	F	11
POA5440	65-74	M	14
POA5440	75-84	F	7
POA5440	75-84	M	8
POA5440	85+	F	3
POA5451	0-4	F	10
POA5451	0-4	M	11
POA5451	5-14	F	25
POA5451	5-14	M	43
POA5451	15-19	F	16
POA5451	15-19	M	12
POA5451	20-24	F	7
POA5451	20-24	M	6
POA5451	25-34	F	40
POA5451	25-34	M	37
POA5451	35-44	F	33
POA5451	35-44	M	28
POA5451	45-54	F	61
POA5451	45-54	M	60
POA5451	55-64	F	80
POA5451	55-64	M	72
POA5451	65-74	F	43
POA5451	65-74	M	54
POA5451	75-84	F	17
POA5451	75-84	M	19
POA5451	85+	F	12
POA5451	85+	M	5
POA5452	0-4	F	18
POA5452	0-4	M	9
POA5452	5-14	F	32
POA5452	5-14	M	44
POA5452	15-19	F	3
POA5452	15-19	M	12
POA5452	20-24	F	8
POA5452	20-24	M	14
POA5452	25-34	F	16
POA5452	25-34	M	16
POA5452	35-44	F	33
POA5452	35-44	M	21
POA5452	45-54	F	35
POA5452	45-54	M	28
POA5452	55-64	F	36
POA5452	55-64	M	54
POA5452	65-74	F	31
POA5452	65-74	M	23
POA5452	75-84	F	5
POA5452	75-84	M	14
POA5452	85+	F	3
POA5452	85+	M	3
POA5453	0-4	F	130
POA5453	0-4	M	142
POA5453	5-14	F	358
POA5453	5-14	M	325
POA5453	15-19	F	109
POA5453	15-19	M	131
POA5453	20-24	F	100
POA5453	20-24	M	100
POA5453	25-34	F	265
POA5453	25-34	M	282
POA5453	35-44	F	300
POA5453	35-44	M	249
POA5453	45-54	F	318
POA5453	45-54	M	330
POA5453	55-64	F	380
POA5453	55-64	M	356
POA5453	65-74	F	304
POA5453	65-74	M	294
POA5453	75-84	F	140
POA5453	75-84	M	156
POA5453	85+	F	104
POA5453	85+	M	61
POA5454	0-4	F	12
POA5454	0-4	M	17
POA5454	5-14	F	20
POA5454	5-14	M	25
POA5454	15-19	F	8
POA5454	15-19	M	10
POA5454	20-24	F	3
POA5454	20-24	M	10
POA5454	25-34	F	20
POA5454	25-34	M	16
POA5454	35-44	F	28
POA5454	35-44	M	19
POA5454	45-54	F	25
POA5454	45-54	M	28
POA5454	55-64	F	27
POA5454	55-64	M	38
POA5454	65-74	F	24
POA5454	65-74	M	39
POA5454	75-84	F	10
POA5454	75-84	M	11
POA5454	85+	F	4
POA5454	85+	M	3
POA5455	0-4	M	3
POA5455	5-14	F	12
POA5455	5-14	M	5
POA5455	15-19	M	9
POA5455	25-34	F	5
POA5455	25-34	M	3
POA5455	35-44	F	3
POA5455	35-44	M	3
POA5455	45-54	F	3
POA5455	45-54	M	4
POA5455	55-64	M	7
POA5455	65-74	F	5
POA5460	0-4	F	26
POA5460	0-4	M	20
POA5460	5-14	F	54
POA5460	5-14	M	43
POA5460	15-19	F	43
POA5460	15-19	M	34
POA5460	20-24	F	18
POA5460	20-24	M	18
POA5460	25-34	F	34
POA5460	25-34	M	27
POA5460	35-44	F	52
POA5460	35-44	M	39
POA5460	45-54	F	57
POA5460	45-54	M	65
POA5460	55-64	F	58
POA5460	55-64	M	48
POA5460	65-74	F	38
POA5460	65-74	M	52
POA5460	75-84	F	17
POA5460	75-84	M	14
POA5460	85+	F	4
POA5460	85+	M	6
POA5461	0-4	F	86
POA5461	0-4	M	86
POA5461	5-14	F	155
POA5461	5-14	M	138
POA5461	15-19	F	61
POA5461	15-19	M	85
POA5461	20-24	F	63
POA5461	20-24	M	77
POA5461	25-34	F	123
POA5461	25-34	M	100
POA5461	35-44	F	135
POA5461	35-44	M	152
POA5461	45-54	F	167
POA5461	45-54	M	168
POA5461	55-64	F	165
POA5461	55-64	M	163
POA5461	65-74	F	160
POA5461	65-74	M	159
POA5461	75-84	F	102
POA5461	75-84	M	86
POA5461	85+	F	77
POA5461	85+	M	40
POA5462	0-4	F	15
POA5462	0-4	M	23
POA5462	5-14	F	40
POA5462	5-14	M	46
POA5462	15-19	F	16
POA5462	15-19	M	15
POA5462	20-24	F	12
POA5462	20-24	M	20
POA5462	25-34	F	30
POA5462	25-34	M	26
POA5462	35-44	F	35
POA5462	35-44	M	24
POA5462	45-54	F	31
POA5462	45-54	M	39
POA5462	55-64	F	30
POA5462	55-64	M	32
POA5462	65-74	F	24
POA5462	65-74	M	21
POA5462	75-84	F	5
POA5462	75-84	M	12
POA5462	85+	F	7
POA5462	85+	M	3
POA5464	0-4	F	27
POA5464	0-4	M	29
POA5464	5-14	F	34
POA5464	5-14	M	50
POA5464	15-19	F	12
POA5464	15-19	M	23
POA5464	20-24	F	15
POA5464	20-24	M	14
POA5464	25-34	F	27
POA5464	25-34	M	38
POA5464	35-44	F	31
POA5464	35-44	M	32
POA5464	45-54	F	49
POA5464	45-54	M	44
POA5464	55-64	F	51
POA5464	55-64	M	59
POA5464	65-74	F	28
POA5464	65-74	M	35
POA5464	75-84	F	11
POA5464	75-84	M	13
POA5464	85+	F	3
POA5464	85+	M	4
POA5470	0-4	F	3
POA5470	0-4	M	5
POA5470	5-14	F	3
POA5470	5-14	M	3
POA5470	15-19	F	3
POA5470	15-19	M	3
POA5470	20-24	M	7
POA5470	25-34	F	8
POA5470	25-34	M	5
POA5470	35-44	F	9
POA5470	35-44	M	5
POA5470	45-54	F	7
POA5470	45-54	M	16
POA5470	55-64	F	10
POA5470	55-64	M	14
POA5470	65-74	F	12
POA5470	65-74	M	15
POA5470	75-84	F	7
POA5470	75-84	M	6
POA5470	85+	M	3
POA5471	0-4	M	4
POA5471	5-14	F	6
POA5471	5-14	M	5
POA5471	15-19	F	7
POA5471	15-19	M	3
POA5471	20-24	M	3
POA5471	35-44	F	8
POA5471	35-44	M	3
POA5471	45-54	F	10
POA5471	45-54	M	6
POA5471	55-64	F	9
POA5471	55-64	M	12
POA5471	65-74	F	3
POA5471	65-74	M	4
POA5471	75-84	F	3
POA5471	85+	M	3
POA5472	0-4	F	3
POA5472	0-4	M	4
POA5472	5-14	F	10
POA5472	5-14	M	8
POA5472	15-19	M	5
POA5472	20-24	F	5
POA5472	20-24	M	3
POA5472	25-34	F	3
POA5472	35-44	F	12
POA5472	35-44	M	11
POA5472	45-54	F	11
POA5472	45-54	M	14
POA5472	55-64	F	15
POA5472	55-64	M	15
POA5472	65-74	F	13
POA5472	65-74	M	18
POA5472	75-84	F	3
POA5472	75-84	M	3
POA5473	0-4	F	20
POA5473	0-4	M	21
POA5473	5-14	F	48
POA5473	5-14	M	47
POA5473	15-19	F	17
POA5473	15-19	M	15
POA5473	20-24	F	19
POA5473	20-24	M	16
POA5473	25-34	F	28
POA5473	25-34	M	43
POA5473	35-44	F	32
POA5473	35-44	M	26
POA5473	45-54	F	54
POA5473	45-54	M	49
POA5473	55-64	F	58
POA5473	55-64	M	68
POA5473	65-74	F	57
POA5473	65-74	M	74
POA5473	75-84	F	18
POA5473	75-84	M	27
POA5473	85+	F	9
POA5473	85+	M	7
POA5480	0-4	F	24
POA5480	0-4	M	20
POA5480	5-14	F	33
POA5480	5-14	M	43
POA5480	15-19	F	13
POA5480	15-19	M	18
POA5480	20-24	F	18
POA5480	20-24	M	19
POA5480	25-34	F	37
POA5480	25-34	M	45
POA5480	35-44	F	38
POA5480	35-44	M	40
POA5480	45-54	F	46
POA5480	45-54	M	44
POA5480	55-64	F	69
POA5480	55-64	M	61
POA5480	65-74	F	58
POA5480	65-74	M	59
POA5480	75-84	F	30
POA5480	75-84	M	32
POA5480	85+	F	15
POA5480	85+	M	7
POA5481	0-4	F	9
POA5481	0-4	M	13
POA5481	5-14	F	24
POA5481	5-14	M	24
POA5481	15-19	F	16
POA5481	15-19	M	17
POA5481	20-24	F	6
POA5481	20-24	M	5
POA5481	25-34	F	10
POA5481	25-34	M	12
POA5481	35-44	F	26
POA5481	35-44	M	23
POA5481	45-54	F	40
POA5481	45-54	M	42
POA5481	55-64	F	66
POA5481	55-64	M	70
POA5481	65-74	F	36
POA5481	65-74	M	49
POA5481	75-84	F	18
POA5481	75-84	M	27
POA5481	85+	F	9
POA5481	85+	M	7
POA5482	0-4	F	11
POA5482	0-4	M	11
POA5482	5-14	F	30
POA5482	5-14	M	24
POA5482	15-19	F	13
POA5482	15-19	M	14
POA5482	20-24	F	6
POA5482	20-24	M	13
POA5482	25-34	F	21
POA5482	25-34	M	18
POA5482	35-44	F	26
POA5482	35-44	M	19
POA5482	45-54	F	38
POA5482	45-54	M	43
POA5482	55-64	F	40
POA5482	55-64	M	46
POA5482	65-74	F	24
POA5482	65-74	M	34
POA5482	75-84	F	31
POA5482	75-84	M	23
POA5482	85+	F	34
POA5482	85+	M	8
POA5483	0-4	F	17
POA5483	0-4	M	12
POA5483	5-14	F	18
POA5483	5-14	M	28
POA5483	15-19	F	8
POA5483	15-19	M	12
POA5483	20-24	F	5
POA5483	20-24	M	13
POA5483	25-34	F	13
POA5483	25-34	M	14
POA5483	35-44	F	20
POA5483	35-44	M	17
POA5483	45-54	F	19
POA5483	45-54	M	25
POA5483	55-64	F	28
POA5483	55-64	M	25
POA5483	65-74	F	22
POA5483	65-74	M	29
POA5483	75-84	F	14
POA5483	75-84	M	11
POA5483	85+	F	3
POA5483	85+	M	5
POA5485	0-4	F	16
POA5485	0-4	M	7
POA5485	5-14	F	26
POA5485	5-14	M	38
POA5485	15-19	F	21
POA5485	15-19	M	14
POA5485	20-24	F	7
POA5485	20-24	M	9
POA5485	25-34	F	23
POA5485	25-34	M	20
POA5485	35-44	F	35
POA5485	35-44	M	31
POA5485	45-54	F	51
POA5485	45-54	M	34
POA5485	55-64	F	53
POA5485	55-64	M	48
POA5485	65-74	F	31
POA5485	65-74	M	56
POA5485	75-84	F	24
POA5485	75-84	M	19
POA5485	85+	F	6
POA5485	85+	M	11
POA5490	0-4	F	3
POA5490	0-4	M	3
POA5490	5-14	F	15
POA5490	5-14	M	6
POA5490	15-19	F	5
POA5490	15-19	M	4
POA5490	20-24	F	3
POA5490	20-24	M	6
POA5490	25-34	F	13
POA5490	25-34	M	10
POA5490	35-44	F	4
POA5490	35-44	M	3
POA5490	45-54	F	15
POA5490	45-54	M	15
POA5490	55-64	F	10
POA5490	55-64	M	17
POA5490	65-74	F	9
POA5490	65-74	M	6
POA5490	75-84	F	3
POA5490	75-84	M	6
POA5490	85+	F	3
POA5491	0-4	F	62
POA5491	0-4	M	66
POA5491	5-14	F	100
POA5491	5-14	M	97
POA5491	15-19	F	28
POA5491	15-19	M	61
POA5491	20-24	F	40
POA5491	20-24	M	56
POA5491	25-34	F	88
POA5491	25-34	M	80
POA5491	35-44	F	106
POA5491	35-44	M	87
POA5491	45-54	F	128
POA5491	45-54	M	123
POA5491	55-64	F	134
POA5491	55-64	M	140
POA5491	65-74	F	113
POA5491	65-74	M	101
POA5491	75-84	F	67
POA5491	75-84	M	66
POA5491	85+	F	62
POA5491	85+	M	32
POA5493	5-14	F	3
POA5493	5-14	M	4
POA5493	15-19	F	3
POA5493	15-19	M	10
POA5493	25-34	F	3
POA5493	25-34	M	3
POA5493	35-44	F	6
POA5493	35-44	M	3
POA5493	45-54	F	11
POA5493	45-54	M	3
POA5493	55-64	F	9
POA5493	55-64	M	13
POA5493	65-74	F	9
POA5493	65-74	M	4
POA5493	75-84	M	3
POA5495	0-4	F	3
POA5495	0-4	M	7
POA5495	5-14	F	20
POA5495	5-14	M	23
POA5495	15-19	F	14
POA5495	15-19	M	16
POA5495	20-24	F	16
POA5495	20-24	M	8
POA5495	25-34	F	15
POA5495	25-34	M	19
POA5495	35-44	F	27
POA5495	35-44	M	24
POA5495	45-54	F	43
POA5495	45-54	M	50
POA5495	55-64	F	65
POA5495	55-64	M	66
POA5495	65-74	F	64
POA5495	65-74	M	63
POA5495	75-84	F	17
POA5495	75-84	M	27
POA5495	85+	F	3
POA5495	85+	M	3
POA5501	0-4	F	175
POA5501	0-4	M	225
POA5501	5-14	F	484
POA5501	5-14	M	566
POA5501	15-19	F	251
POA5501	15-19	M	227
POA5501	20-24	F	196
POA5501	20-24	M	219
POA5501	25-34	F	370
POA5501	25-34	M	367
POA5501	35-44	F	488
POA5501	35-44	M	491
POA5501	45-54	F	654
POA5501	45-54	M	674
POA5501	55-64	F	454
POA5501	55-64	M	554
POA5501	65-74	F	307
POA5501	65-74	M	342
POA5501	75-84	F	94
POA5501	75-84	M	125
POA5501	85+	F	38
POA5501	85+	M	27
POA5502	0-4	F	45
POA5502	0-4	M	53
POA5502	5-14	F	84
POA5502	5-14	M	94
POA5502	15-19	F	49
POA5502	15-19	M	52
POA5502	20-24	F	46
POA5502	20-24	M	39
POA5502	25-34	F	84
POA5502	25-34	M	87
POA5502	35-44	F	95
POA5502	35-44	M	98
POA5502	45-54	F	127
POA5502	45-54	M	116
POA5502	55-64	F	110
POA5502	55-64	M	116
POA5502	65-74	F	83
POA5502	65-74	M	88
POA5502	75-84	F	37
POA5502	75-84	M	24
POA5502	85+	F	19
POA5502	85+	M	10
POA5510	5-14	F	7
POA5510	5-14	M	10
POA5510	15-19	M	3
POA5510	20-24	F	3
POA5510	25-34	F	5
POA5510	25-34	M	8
POA5510	35-44	F	5
POA5510	35-44	M	6
POA5510	45-54	F	12
POA5510	45-54	M	10
POA5510	55-64	F	10
POA5510	55-64	M	11
POA5510	65-74	F	5
POA5510	65-74	M	15
POA5520	0-4	F	9
POA5520	0-4	M	19
POA5520	5-14	F	33
POA5520	5-14	M	44
POA5520	15-19	F	14
POA5520	15-19	M	15
POA5520	20-24	F	10
POA5520	20-24	M	5
POA5520	25-34	F	40
POA5520	25-34	M	28
POA5520	35-44	F	21
POA5520	35-44	M	29
POA5520	45-54	F	42
POA5520	45-54	M	39
POA5520	55-64	F	51
POA5520	55-64	M	59
POA5520	65-74	F	27
POA5520	65-74	M	45
POA5520	75-84	F	20
POA5520	75-84	M	17
POA5520	85+	F	15
POA5520	85+	M	5
POA5521	0-4	F	3
POA5521	0-4	M	3
POA5521	5-14	F	13
POA5521	5-14	M	8
POA5521	15-19	F	9
POA5521	15-19	M	7
POA5521	25-34	F	3
POA5521	25-34	M	3
POA5521	35-44	F	11
POA5521	35-44	M	6
POA5521	45-54	F	7
POA5521	45-54	M	20
POA5521	55-64	F	10
POA5521	55-64	M	14
POA5521	65-74	F	11
POA5521	65-74	M	11
POA5521	75-84	F	12
POA5521	75-84	M	3
POA5522	0-4	F	32
POA5522	0-4	M	24
POA5522	5-14	F	39
POA5522	5-14	M	57
POA5522	15-19	F	26
POA5522	15-19	M	22
POA5522	20-24	F	13
POA5522	20-24	M	10
POA5522	25-34	F	38
POA5522	25-34	M	39
POA5522	35-44	F	50
POA5522	35-44	M	43
POA5522	45-54	F	80
POA5522	45-54	M	85
POA5522	55-64	F	133
POA5522	55-64	M	136
POA5522	65-74	F	146
POA5522	65-74	M	163
POA5522	75-84	F	97
POA5522	75-84	M	79
POA5522	85+	F	52
POA5522	85+	M	31
POA5523	0-4	F	63
POA5523	0-4	M	52
POA5523	5-14	F	136
POA5523	5-14	M	126
POA5523	15-19	F	47
POA5523	15-19	M	42
POA5523	20-24	F	40
POA5523	20-24	M	50
POA5523	25-34	F	79
POA5523	25-34	M	89
POA5523	35-44	F	92
POA5523	35-44	M	80
POA5523	45-54	F	149
POA5523	45-54	M	127
POA5523	55-64	F	146
POA5523	55-64	M	151
POA5523	65-74	F	118
POA5523	65-74	M	137
POA5523	75-84	F	76
POA5523	75-84	M	64
POA5523	85+	F	45
POA5523	85+	M	20
POA5540	0-4	F	398
POA5540	0-4	M	424
POA5540	5-14	F	922
POA5540	5-14	M	982
POA5540	15-19	F	494
POA5540	15-19	M	549
POA5540	20-24	F	415
POA5540	20-24	M	443
POA5540	25-34	F	832
POA5540	25-34	M	769
POA5540	35-44	F	862
POA5540	35-44	M	847
POA5540	45-54	F	1079
POA5540	45-54	M	1079
POA5540	55-64	F	1014
POA5540	55-64	M	1007
POA5540	65-74	F	925
POA5540	65-74	M	815
POA5540	75-84	F	586
POA5540	75-84	M	464
POA5540	85+	F	284
POA5540	85+	M	142
POA5550	0-4	F	27
POA5550	0-4	M	34
POA5550	5-14	F	60
POA5550	5-14	M	63
POA5550	15-19	F	22
POA5550	15-19	M	29
POA5550	20-24	F	15
POA5550	20-24	M	39
POA5550	25-34	F	54
POA5550	25-34	M	60
POA5550	35-44	F	45
POA5550	35-44	M	60
POA5550	45-54	F	60
POA5550	45-54	M	76
POA5550	55-64	F	64
POA5550	55-64	M	77
POA5550	65-74	F	38
POA5550	65-74	M	47
POA5550	75-84	F	15
POA5550	75-84	M	17
POA5550	85+	F	3
POA5550	85+	M	6
POA5552	0-4	F	9
POA5552	0-4	M	7
POA5552	5-14	F	34
POA5552	5-14	M	25
POA5552	15-19	F	4
POA5552	15-19	M	12
POA5552	20-24	F	5
POA5552	25-34	F	25
POA5552	25-34	M	20
POA5552	35-44	F	17
POA5552	35-44	M	34
POA5552	45-54	F	35
POA5552	45-54	M	30
POA5552	55-64	F	19
POA5552	55-64	M	34
POA5552	65-74	F	29
POA5552	65-74	M	29
POA5552	75-84	F	3
POA5552	75-84	M	3
POA5552	85+	M	3
POA5554	0-4	F	110
POA5554	0-4	M	140
POA5554	5-14	F	328
POA5554	5-14	M	383
POA5554	15-19	F	176
POA5554	15-19	M	172
POA5554	20-24	F	126
POA5554	20-24	M	138
POA5554	25-34	F	279
POA5554	25-34	M	263
POA5554	35-44	F	290
POA5554	35-44	M	260
POA5554	45-54	F	375
POA5554	45-54	M	360
POA5554	55-64	F	358
POA5554	55-64	M	328
POA5554	65-74	F	311
POA5554	65-74	M	308
POA5554	75-84	F	200
POA5554	75-84	M	167
POA5554	85+	F	93
POA5554	85+	M	64
POA5555	0-4	F	17
POA5555	0-4	M	15
POA5555	5-14	F	13
POA5555	5-14	M	14
POA5555	15-19	F	10
POA5555	15-19	M	5
POA5555	20-24	F	12
POA5555	20-24	M	17
POA5555	25-34	F	19
POA5555	25-34	M	25
POA5555	35-44	F	23
POA5555	35-44	M	18
POA5555	45-54	F	30
POA5555	45-54	M	47
POA5555	55-64	F	54
POA5555	55-64	M	49
POA5555	65-74	F	39
POA5555	65-74	M	56
POA5555	75-84	F	14
POA5555	75-84	M	20
POA5555	85+	M	6
POA5556	0-4	F	92
POA5556	0-4	M	99
POA5556	5-14	F	156
POA5556	5-14	M	207
POA5556	15-19	F	77
POA5556	15-19	M	99
POA5556	20-24	F	86
POA5556	20-24	M	57
POA5556	25-34	F	175
POA5556	25-34	M	175
POA5556	35-44	F	173
POA5556	35-44	M	168
POA5556	45-54	F	257
POA5556	45-54	M	273
POA5556	55-64	F	370
POA5556	55-64	M	342
POA5556	65-74	F	364
POA5556	65-74	M	366
POA5556	75-84	F	191
POA5556	75-84	M	184
POA5556	85+	F	75
POA5556	85+	M	43
POA5558	0-4	F	99
POA5558	0-4	M	102
POA5558	5-14	F	220
POA5558	5-14	M	253
POA5558	15-19	F	102
POA5558	15-19	M	114
POA5558	20-24	F	75
POA5558	20-24	M	86
POA5558	25-34	F	194
POA5558	25-34	M	176
POA5558	35-44	F	188
POA5558	35-44	M	178
POA5558	45-54	F	304
POA5558	45-54	M	307
POA5558	55-64	F	420
POA5558	55-64	M	410
POA5558	65-74	F	462
POA5558	65-74	M	492
POA5558	75-84	F	243
POA5558	75-84	M	225
POA5558	85+	F	101
POA5558	85+	M	71
POA5560	0-4	F	17
POA5560	0-4	M	20
POA5560	5-14	F	30
POA5560	5-14	M	37
POA5560	15-19	F	14
POA5560	15-19	M	13
POA5560	20-24	F	3
POA5560	20-24	M	12
POA5560	25-34	F	22
POA5560	25-34	M	19
POA5560	35-44	F	34
POA5560	35-44	M	31
POA5560	45-54	F	30
POA5560	45-54	M	30
POA5560	55-64	F	27
POA5560	55-64	M	31
POA5560	65-74	F	31
POA5560	65-74	M	43
POA5560	75-84	F	8
POA5560	75-84	M	18
POA5560	85+	F	9
POA5560	85+	M	3
POA5570	0-4	F	11
POA5570	0-4	M	10
POA5570	5-14	F	10
POA5570	5-14	M	14
POA5570	15-19	F	8
POA5570	15-19	M	10
POA5570	20-24	F	3
POA5570	20-24	M	10
POA5570	25-34	F	20
POA5570	25-34	M	19
POA5570	35-44	F	13
POA5570	35-44	M	26
POA5570	45-54	F	35
POA5570	45-54	M	27
POA5570	55-64	F	51
POA5570	55-64	M	88
POA5570	65-74	F	71
POA5570	65-74	M	70
POA5570	75-84	F	13
POA5570	75-84	M	26
POA5570	85+	F	3
POA5570	85+	M	10
POA5571	0-4	F	32
