POA_CODE_2016	MaxSchoolingCompleted	Sex	persons
POA3095	Year 9	M	519
POA3095	Year 10	F	1254
POA3095	Year 10	M	1363
POA3095	Year 11	F	1521
POA3095	Year 11	M	1515
POA3095	Year 12	F	7422
POA3095	Year 12	M	6638
POA3096	Did not go to school	F	3
POA3096	Did not go to school	M	3
POA3096	Year 8	F	37
POA3096	Year 8	M	28
POA3096	Year 9	F	49
POA3096	Year 9	M	57
POA3096	Year 10	F	134
POA3096	Year 10	M	163
POA3096	Year 11	F	123
POA3096	Year 11	M	135
POA3096	Year 12	F	456
POA3096	Year 12	M	354
POA3097	Year 8	F	5
POA3097	Year 8	M	18
POA3097	Year 9	F	21
POA3097	Year 9	M	36
POA3097	Year 10	F	46
POA3097	Year 10	M	72
POA3097	Year 11	F	65
POA3097	Year 11	M	73
POA3097	Year 12	F	382
POA3097	Year 12	M	357
POA3099	Did not go to school	F	4
POA3099	Did not go to school	M	3
POA3099	Year 8	F	67
POA3099	Year 8	M	60
POA3099	Year 9	F	85
POA3099	Year 9	M	128
POA3099	Year 10	F	238
POA3099	Year 10	M	322
POA3099	Year 11	F	302
POA3099	Year 11	M	352
POA3099	Year 12	F	1180
POA3099	Year 12	M	948
POA3101	Did not go to school	F	74
POA3101	Did not go to school	M	94
POA3101	Year 8	F	337
POA3101	Year 8	M	244
POA3101	Year 9	F	282
POA3101	Year 9	M	274
POA3101	Year 10	F	584
POA3101	Year 10	M	525
POA3101	Year 11	F	757
POA3101	Year 11	M	618
POA3101	Year 12	F	8086
POA3101	Year 12	M	7283
POA3102	Did not go to school	F	22
POA3102	Did not go to school	M	15
POA3102	Year 8	F	105
POA3102	Year 8	M	84
POA3102	Year 9	F	96
POA3102	Year 9	M	90
POA3102	Year 10	F	171
POA3102	Year 10	M	177
POA3102	Year 11	F	188
POA3102	Year 11	M	203
POA3102	Year 12	F	1992
POA3102	Year 12	M	1814
POA3103	Did not go to school	F	39
POA3103	Did not go to school	M	35
POA3103	Year 8	F	272
POA3103	Year 8	M	158
POA3103	Year 9	F	272
POA3103	Year 9	M	185
POA3103	Year 10	F	531
POA3103	Year 10	M	390
POA3103	Year 11	F	590
POA3103	Year 11	M	435
POA3103	Year 12	F	4904
POA3103	Year 12	M	4441
POA3104	Did not go to school	F	72
POA3104	Did not go to school	M	45
POA3104	Year 8	F	390
POA3104	Year 8	M	235
POA3104	Year 9	F	321
POA3104	Year 9	M	301
POA3104	Year 10	F	668
POA3104	Year 10	M	525
POA3104	Year 11	F	744
POA3104	Year 11	M	647
POA3104	Year 12	F	6048
POA3104	Year 12	M	5803
POA3105	Did not go to school	F	88
POA3105	Did not go to school	M	60
POA3105	Year 8	F	533
POA3105	Year 8	M	386
POA3105	Year 9	F	209
POA3105	Year 9	M	168
POA3105	Year 10	F	421
POA3105	Year 10	M	427
POA3105	Year 11	F	381
POA3105	Year 11	M	424
POA3105	Year 12	F	2816
POA3105	Year 12	M	2692
POA3106	Did not go to school	F	95
POA3106	Did not go to school	M	73
POA3106	Year 8	F	408
POA3106	Year 8	M	293
POA3106	Year 9	F	317
POA3106	Year 9	M	295
POA3106	Year 10	F	731
POA3106	Year 10	M	601
POA3106	Year 11	F	682
POA3106	Year 11	M	592
POA3106	Year 12	F	4703
POA3106	Year 12	M	4458
POA3107	Did not go to school	F	89
POA3107	Did not go to school	M	55
POA3107	Year 8	F	445
POA3107	Year 8	M	311
POA3107	Year 9	F	239
POA3107	Year 9	M	230
POA3107	Year 10	F	612
POA3107	Year 10	M	505
POA3107	Year 11	F	534
POA3107	Year 11	M	515
POA3107	Year 12	F	3601
POA3107	Year 12	M	3393
POA3108	Did not go to school	F	163
POA3108	Did not go to school	M	105
POA3108	Year 8	F	664
POA3108	Year 8	M	455
POA3108	Year 9	F	405
POA3108	Year 9	M	362
POA3108	Year 10	F	839
POA3108	Year 10	M	721
POA3108	Year 11	F	706
POA3108	Year 11	M	678
POA3108	Year 12	F	6076
POA3108	Year 12	M	5792
POA3109	Did not go to school	F	206
POA3109	Did not go to school	M	129
POA3109	Year 8	F	763
POA3109	Year 8	M	548
POA3109	Year 9	F	578
POA3109	Year 9	M	510
POA3109	Year 10	F	1208
POA3109	Year 10	M	1070
POA3109	Year 11	F	1135
POA3109	Year 11	M	1008
POA3109	Year 12	F	7918
POA3109	Year 12	M	7420
POA3111	Did not go to school	F	55
POA3111	Did not go to school	M	27
POA3111	Year 8	F	300
POA3111	Year 8	M	170
POA3111	Year 9	F	314
POA3111	Year 9	M	236
POA3111	Year 10	F	579
POA3111	Year 10	M	476
POA3111	Year 11	F	551
POA3111	Year 11	M	526
POA3111	Year 12	F	3257
POA3111	Year 12	M	3094
POA3113	Did not go to school	F	8
POA3113	Did not go to school	M	7
POA3113	Year 8	F	79
POA3113	Year 8	M	88
POA3113	Year 9	F	143
POA3113	Year 9	M	154
POA3113	Year 10	F	333
POA3113	Year 10	M	418
POA3113	Year 11	F	399
POA3113	Year 11	M	420
POA3113	Year 12	F	2247
POA3113	Year 12	M	2094
POA3114	Did not go to school	F	3
POA3114	Did not go to school	M	4
POA3114	Year 8	F	48
POA3114	Year 8	M	54
POA3114	Year 9	F	74
POA3114	Year 9	M	94
POA3114	Year 10	F	154
POA3114	Year 10	M	173
POA3114	Year 11	F	182
POA3114	Year 11	M	229
POA3114	Year 12	F	991
POA3114	Year 12	M	944
POA3115	Did not go to school	M	3
POA3115	Year 8	F	40
POA3115	Year 8	M	41
POA3115	Year 9	F	74
POA3115	Year 9	M	95
POA3115	Year 10	F	195
POA3115	Year 10	M	278
POA3115	Year 11	F	241
POA3115	Year 11	M	295
POA3115	Year 12	F	928
POA3115	Year 12	M	801
POA3116	Did not go to school	F	25
POA3116	Did not go to school	M	20
POA3116	Year 8	F	200
POA3116	Year 8	M	188
POA3116	Year 9	F	262
POA3116	Year 9	M	284
POA3116	Year 10	F	697
POA3116	Year 10	M	783
POA3116	Year 11	F	643
POA3116	Year 11	M	667
POA3116	Year 12	F	2106
POA3116	Year 12	M	1836
POA3121	Did not go to school	F	314
POA3121	Did not go to school	M	145
POA3121	Year 8	F	626
POA3121	Year 8	M	372
POA3121	Year 9	F	302
POA3121	Year 9	M	274
POA3121	Year 10	F	609
POA3121	Year 10	M	708
POA3121	Year 11	F	684
POA3121	Year 11	M	768
POA3121	Year 12	F	10239
POA3121	Year 12	M	9843
POA3122	Did not go to school	F	39
POA3122	Did not go to school	M	31
POA3122	Year 8	F	203
POA3122	Year 8	M	140
POA3122	Year 9	F	162
POA3122	Year 9	M	184
POA3122	Year 10	F	383
POA3122	Year 10	M	415
POA3122	Year 11	F	551
POA3122	Year 11	M	516
POA3122	Year 12	F	8412
POA3122	Year 12	M	7854
POA3123	Did not go to school	F	42
POA3123	Did not go to school	M	30
POA3123	Year 8	F	158
POA3123	Year 8	M	93
POA3123	Year 9	F	140
POA3123	Year 9	M	111
POA3123	Year 10	F	301
POA3123	Year 10	M	260
POA3123	Year 11	F	412
POA3123	Year 11	M	300
POA3123	Year 12	F	4913
POA3123	Year 12	M	4505
POA3124	Did not go to school	F	48
POA3124	Did not go to school	M	33
POA3124	Year 8	F	310
POA3124	Year 8	M	172
POA3124	Year 9	F	289
POA3124	Year 9	M	255
POA3124	Year 10	F	719
POA3124	Year 10	M	486
POA3124	Year 11	F	814
POA3124	Year 11	M	604
POA3124	Year 12	F	7104
POA3124	Year 12	M	6341
POA3125	Did not go to school	F	65
POA3125	Did not go to school	M	58
POA3125	Year 8	F	318
POA3125	Year 8	M	203
POA3125	Year 9	F	271
POA3125	Year 9	M	188
POA3125	Year 10	F	483
POA3125	Year 10	M	361
POA3125	Year 11	F	543
POA3125	Year 11	M	415
POA3125	Year 12	F	4797
POA3125	Year 12	M	4542
POA3126	Did not go to school	F	5
POA3126	Did not go to school	M	7
POA3126	Year 8	F	73
POA3126	Year 8	M	57
POA3126	Year 9	F	117
POA3126	Year 9	M	96
POA3126	Year 10	F	223
POA3126	Year 10	M	173
POA3126	Year 11	F	293
POA3126	Year 11	M	220
POA3126	Year 12	F	2588
POA3126	Year 12	M	2352
POA3127	Did not go to school	F	35
POA3127	Did not go to school	M	29
POA3127	Year 8	F	199
POA3127	Year 8	M	139
POA3127	Year 9	F	215
POA3127	Year 9	M	232
POA3127	Year 10	F	562
POA3127	Year 10	M	432
POA3127	Year 11	F	716
POA3127	Year 11	M	551
POA3127	Year 12	F	5887
POA3127	Year 12	M	5388
POA3128	Did not go to school	F	139
POA3128	Did not go to school	M	113
POA3128	Year 8	F	358
POA3128	Year 8	M	234
POA3128	Year 9	F	320
POA3128	Year 9	M	296
POA3128	Year 10	F	530
POA3128	Year 10	M	534
POA3128	Year 11	F	584
POA3128	Year 11	M	583
POA3128	Year 12	F	6274
POA3128	Year 12	M	5833
POA3129	Did not go to school	F	99
POA3129	Did not go to school	M	53
POA3129	Year 8	F	365
POA3129	Year 8	M	232
POA3129	Year 9	F	289
POA3129	Year 9	M	254
POA3129	Year 10	F	587
POA3129	Year 10	M	590
POA3129	Year 11	F	608
POA3129	Year 11	M	618
POA3129	Year 12	F	5188
POA3129	Year 12	M	4715
POA3130	Did not go to school	F	141
POA3130	Did not go to school	M	110
POA3130	Year 8	F	709
POA3130	Year 8	M	462
POA3130	Year 9	F	622
POA3130	Year 9	M	526
POA3130	Year 10	F	1245
POA3130	Year 10	M	1172
POA3130	Year 11	F	1281
POA3130	Year 11	M	1223
POA3130	Year 12	F	8977
POA3130	Year 12	M	8214
POA3131	Did not go to school	F	171
POA3131	Did not go to school	M	99
POA3131	Year 8	F	590
POA3131	Year 8	M	406
POA3131	Year 9	F	462
POA3131	Year 9	M	424
POA3131	Year 10	F	999
POA3131	Year 10	M	897
POA3131	Year 11	F	862
POA3131	Year 11	M	889
POA3131	Year 12	F	5973
POA3131	Year 12	M	5614
POA3132	Did not go to school	F	97
POA3132	Did not go to school	M	63
POA3132	Year 8	F	307
POA3132	Year 8	M	222
POA3132	Year 9	F	299
POA3132	Year 9	M	243
POA3132	Year 10	F	634
POA3132	Year 10	M	602
POA3132	Year 11	F	684
POA3132	Year 11	M	698
POA3132	Year 12	F	4505
POA3132	Year 12	M	4142
POA3133	Did not go to school	F	133
POA3133	Did not go to school	M	83
POA3133	Year 8	F	490
POA3133	Year 8	M	343
POA3133	Year 9	F	409
POA3133	Year 9	M	481
POA3133	Year 10	F	1129
POA3133	Year 10	M	938
POA3133	Year 11	F	1023
POA3133	Year 11	M	963
POA3133	Year 12	F	5958
POA3133	Year 12	M	5531
POA3134	Did not go to school	F	145
POA3134	Did not go to school	M	118
POA3134	Year 8	F	700
POA3134	Year 8	M	556
POA3134	Year 9	F	696
POA3134	Year 9	M	650
POA3134	Year 10	F	1569
POA3134	Year 10	M	1677
POA3134	Year 11	F	1606
POA3134	Year 11	M	1762
POA3134	Year 12	F	8350
POA3134	Year 12	M	7453
POA3135	Did not go to school	F	80
POA3135	Did not go to school	M	65
POA3135	Year 8	F	390
POA3135	Year 8	M	315
POA3135	Year 9	F	410
POA3135	Year 9	M	386
POA3135	Year 10	F	970
POA3135	Year 10	M	1057
POA3135	Year 11	F	1032
POA3135	Year 11	M	1093
POA3135	Year 12	F	5023
POA3135	Year 12	M	4448
POA3136	Did not go to school	F	132
POA3136	Did not go to school	M	109
POA3136	Year 8	F	941
POA3136	Year 8	M	760
POA3136	Year 9	F	1103
POA3136	Year 9	M	1080
POA3136	Year 10	F	2760
POA3136	Year 10	M	2742
POA3136	Year 11	F	2609
POA3136	Year 11	M	2598
POA3136	Year 12	F	10449
POA3136	Year 12	M	8667
POA3137	Did not go to school	F	29
POA3137	Did not go to school	M	23
POA3137	Year 8	F	316
POA3137	Year 8	M	258
POA3137	Year 9	F	402
POA3137	Year 9	M	472
POA3137	Year 10	F	985
POA3137	Year 10	M	1089
POA3137	Year 11	F	893
POA3137	Year 11	M	963
POA3137	Year 12	F	2831
POA3137	Year 12	M	2192
POA3138	Did not go to school	F	69
POA3138	Did not go to school	M	95
POA3138	Year 8	F	381
POA3138	Year 8	M	398
POA3138	Year 9	F	551
POA3138	Year 9	M	656
POA3138	Year 10	F	1403
POA3138	Year 10	M	1598
POA3138	Year 11	F	1383
POA3138	Year 11	M	1468
POA3138	Year 12	F	4686
POA3138	Year 12	M	3927
POA3139	Did not go to school	F	21
POA3139	Did not go to school	M	11
POA3139	Year 8	F	219
POA3139	Year 8	M	275
POA3139	Year 9	F	417
POA3139	Year 9	M	583
POA3139	Year 10	F	987
POA3139	Year 10	M	1405
POA3139	Year 11	F	1014
POA3139	Year 11	M	999
POA3139	Year 12	F	2516
POA3139	Year 12	M	1789
POA3140	Did not go to school	F	40
POA3140	Did not go to school	M	21
POA3140	Year 8	F	393
POA3140	Year 8	M	338
POA3140	Year 9	F	508
POA3140	Year 9	M	561
POA3140	Year 10	F	1173
POA3140	Year 10	M	1314
POA3140	Year 11	F	1098
POA3140	Year 11	M	1141
POA3140	Year 12	F	3393
POA3140	Year 12	M	2683
POA3141	Did not go to school	F	68
POA3141	Did not go to school	M	38
POA3141	Year 8	F	192
POA3141	Year 8	M	147
POA3141	Year 9	F	177
POA3141	Year 9	M	136
POA3141	Year 10	F	472
POA3141	Year 10	M	488
POA3141	Year 11	F	564
POA3141	Year 11	M	546
POA3141	Year 12	F	9496
POA3141	Year 12	M	8431
POA3142	Did not go to school	F	10
POA3142	Did not go to school	M	11
POA3142	Year 8	F	79
POA3142	Year 8	M	76
POA3142	Year 9	F	100
POA3142	Year 9	M	107
POA3142	Year 10	F	343
POA3142	Year 10	M	231
POA3142	Year 11	F	473
POA3142	Year 11	M	314
POA3142	Year 12	F	4668
POA3142	Year 12	M	4083
POA3143	Did not go to school	F	19
POA3143	Did not go to school	M	8
POA3143	Year 8	F	112
POA3143	Year 8	M	72
POA3143	Year 9	F	82
POA3143	Year 9	M	63
POA3143	Year 10	F	208
POA3143	Year 10	M	166
POA3143	Year 11	F	252
POA3143	Year 11	M	203
POA3143	Year 12	F	3274
POA3143	Year 12	M	2716
POA3144	Did not go to school	F	16
POA3144	Did not go to school	M	14
POA3144	Year 8	F	126
POA3144	Year 8	M	92
POA3144	Year 9	F	109
POA3144	Year 9	M	94
POA3144	Year 10	F	279
POA3144	Year 10	M	205
POA3144	Year 11	F	361
POA3144	Year 11	M	275
POA3144	Year 12	F	3622
POA3144	Year 12	M	3217
POA3145	Did not go to school	F	70
POA3145	Did not go to school	M	51
POA3145	Year 8	F	347
POA3145	Year 8	M	255
POA3145	Year 9	F	260
POA3145	Year 9	M	281
POA3145	Year 10	F	609
POA3145	Year 10	M	563
POA3145	Year 11	F	706
POA3145	Year 11	M	606
POA3145	Year 12	F	7587
POA3145	Year 12	M	6933
POA3146	Did not go to school	F	37
POA3146	Did not go to school	M	31
POA3146	Year 8	F	295
POA3146	Year 8	M	211
POA3146	Year 9	F	295
POA3146	Year 9	M	279
POA3146	Year 10	F	677
POA3146	Year 10	M	574
POA3146	Year 11	F	820
POA3146	Year 11	M	713
POA3146	Year 12	F	8037
POA3146	Year 12	M	7445
POA3147	Did not go to school	F	71
POA3147	Did not go to school	M	57
POA3147	Year 8	F	282
POA3147	Year 8	M	194
POA3147	Year 9	F	250
POA3147	Year 9	M	213
POA3147	Year 10	F	523
POA3147	Year 10	M	436
POA3147	Year 11	F	446
POA3147	Year 11	M	481
POA3147	Year 12	F	4093
POA3147	Year 12	M	3874
POA3148	Did not go to school	F	55
POA3148	Did not go to school	M	53
POA3148	Year 8	F	207
POA3148	Year 8	M	161
POA3148	Year 9	F	120
POA3148	Year 9	M	121
POA3148	Year 10	F	268
POA3148	Year 10	M	261
POA3148	Year 11	F	241
POA3148	Year 11	M	259
POA3148	Year 12	F	2535
POA3148	Year 12	M	2465
POA3149	Did not go to school	F	152
POA3149	Did not go to school	M	107
POA3149	Year 8	F	705
POA3149	Year 8	M	487
POA3149	Year 9	F	566
POA3149	Year 9	M	540
POA3149	Year 10	F	1246
POA3149	Year 10	M	1159
POA3149	Year 11	F	1235
POA3149	Year 11	M	1204
POA3149	Year 12	F	9720
POA3149	Year 12	M	9259
POA3150	Did not go to school	F	310
POA3150	Did not go to school	M	190
POA3150	Year 8	F	1299
POA3150	Year 8	M	961
POA3150	Year 9	F	1099
POA3150	Year 9	M	1004
POA3150	Year 10	F	2591
POA3150	Year 10	M	2165
POA3150	Year 11	F	2211
POA3150	Year 11	M	2095
POA3150	Year 12	F	17075
POA3150	Year 12	M	16603
POA3151	Did not go to school	F	93
POA3151	Did not go to school	M	68
POA3151	Year 8	F	325
POA3151	Year 8	M	242
POA3151	Year 9	F	200
POA3151	Year 9	M	181
POA3151	Year 10	F	433
POA3151	Year 10	M	385
POA3151	Year 11	F	342
POA3151	Year 11	M	372
POA3151	Year 12	F	2884
POA3151	Year 12	M	2796
POA3152	Did not go to school	F	187
POA3152	Did not go to school	M	103
POA3152	Year 8	F	714
POA3152	Year 8	M	493
POA3152	Year 9	F	768
POA3152	Year 9	M	709
POA3152	Year 10	F	1767
POA3152	Year 10	M	1656
POA3152	Year 11	F	1685
POA3152	Year 11	M	1595
POA3152	Year 12	F	8640
POA3152	Year 12	M	7982
POA3153	Did not go to school	F	81
POA3153	Did not go to school	M	72
POA3153	Year 8	F	453
POA3153	Year 8	M	372
POA3153	Year 9	F	541
POA3153	Year 9	M	545
POA3153	Year 10	F	1337
POA3153	Year 10	M	1415
POA3153	Year 11	F	1086
POA3153	Year 11	M	1114
POA3153	Year 12	F	4556
POA3153	Year 12	M	4049
POA3154	Did not go to school	M	11
POA3154	Year 8	F	65
POA3154	Year 8	M	46
POA3154	Year 9	F	98
POA3154	Year 9	M	124
POA3154	Year 10	F	258
POA3154	Year 10	M	368
POA3154	Year 11	F	287
POA3154	Year 11	M	316
POA3154	Year 12	F	933
POA3154	Year 12	M	748
POA3155	Did not go to school	F	53
POA3155	Did not go to school	M	43
POA3155	Year 8	F	477
POA3155	Year 8	M	392
POA3155	Year 9	F	605
POA3155	Year 9	M	619
POA3155	Year 10	F	1454
POA3155	Year 10	M	1589
POA3155	Year 11	F	1264
POA3155	Year 11	M	1314
POA3155	Year 12	F	5040
POA3155	Year 12	M	4263
POA3156	Did not go to school	F	69
POA3156	Did not go to school	M	67
POA3156	Year 8	F	711
POA3156	Year 8	M	547
POA3156	Year 9	F	977
POA3156	Year 9	M	1103
POA3156	Year 10	F	2264
POA3156	Year 10	M	2646
POA3156	Year 11	F	2230
POA3156	Year 11	M	2396
POA3156	Year 12	F	8518
POA3156	Year 12	M	7320
POA3158	Did not go to school	F	4
POA3158	Did not go to school	M	5
POA3158	Year 8	F	68
POA3158	Year 8	M	62
POA3158	Year 9	F	132
POA3158	Year 9	M	158
POA3158	Year 10	F	352
POA3158	Year 10	M	447
POA3158	Year 11	F	365
POA3158	Year 11	M	437
POA3158	Year 12	F	1697
POA3158	Year 12	M	1408
POA3159	Did not go to school	M	4
POA3159	Year 8	F	19
POA3159	Year 8	M	20
POA3159	Year 9	F	48
POA3159	Year 9	M	63
POA3159	Year 10	F	125
POA3159	Year 10	M	158
POA3159	Year 11	F	145
POA3159	Year 11	M	164
POA3159	Year 12	F	639
POA3159	Year 12	M	549
POA3160	Did not go to school	F	3
POA3160	Did not go to school	M	5
POA3160	Year 8	F	107
POA3160	Year 8	M	116
POA3160	Year 9	F	204
POA3160	Year 9	M	222
POA3160	Year 10	F	471
POA3160	Year 10	M	587
POA3160	Year 11	F	515
POA3160	Year 11	M	577
POA3160	Year 12	F	2157
POA3160	Year 12	M	1854
POA3161	Did not go to school	F	25
POA3161	Did not go to school	M	25
POA3161	Year 8	F	189
POA3161	Year 8	M	125
POA3161	Year 9	F	178
POA3161	Year 9	M	133
POA3161	Year 10	F	330
POA3161	Year 10	M	336
POA3161	Year 11	F	401
POA3161	Year 11	M	346
POA3161	Year 12	F	5025
POA3161	Year 12	M	4647
POA3162	Did not go to school	F	53
POA3162	Did not go to school	M	36
POA3162	Year 8	F	293
POA3162	Year 8	M	195
POA3162	Year 9	F	182
POA3162	Year 9	M	180
POA3162	Year 10	F	494
POA3162	Year 10	M	429
POA3162	Year 11	F	514
POA3162	Year 11	M	463
POA3162	Year 12	F	5489
POA3162	Year 12	M	5077
POA3163	Did not go to school	F	93
POA3163	Did not go to school	M	75
POA3163	Year 8	F	594
POA3163	Year 8	M	414
POA3163	Year 9	F	375
POA3163	Year 9	M	386
POA3163	Year 10	F	897
POA3163	Year 10	M	886
POA3163	Year 11	F	917
POA3163	Year 11	M	936
POA3163	Year 12	F	10500
POA3163	Year 12	M	9749
POA3165	Did not go to school	F	94
POA3165	Did not go to school	M	69
POA3165	Year 8	F	650
POA3165	Year 8	M	500
POA3165	Year 9	F	447
POA3165	Year 9	M	436
POA3165	Year 10	F	1116
POA3165	Year 10	M	1159
POA3165	Year 11	F	1110
POA3165	Year 11	M	1076
POA3165	Year 12	F	7394
POA3165	Year 12	M	6594
POA3166	Did not go to school	F	200
POA3166	Did not go to school	M	110
POA3166	Year 8	F	825
POA3166	Year 8	M	545
POA3166	Year 9	F	351
POA3166	Year 9	M	377
POA3166	Year 10	F	674
POA3166	Year 10	M	849
POA3166	Year 11	F	738
POA3166	Year 11	M	800
POA3166	Year 12	F	6726
POA3166	Year 12	M	6369
POA3167	Did not go to school	F	90
POA3167	Did not go to school	M	69
POA3167	Year 8	F	375
POA3167	Year 8	M	277
POA3167	Year 9	F	152
POA3167	Year 9	M	164
POA3167	Year 10	F	354
POA3167	Year 10	M	430
POA3167	Year 11	F	336
POA3167	Year 11	M	377
POA3167	Year 12	F	2368
POA3167	Year 12	M	2247
POA3168	Did not go to school	F	130
POA3168	Did not go to school	M	81
POA3168	Year 8	F	462
POA3168	Year 8	M	327
POA3168	Year 9	F	228
POA3168	Year 9	M	206
POA3168	Year 10	F	393
POA3168	Year 10	M	412
POA3168	Year 11	F	326
POA3168	Year 11	M	392
POA3168	Year 12	F	6844
POA3168	Year 12	M	7082
POA3169	Did not go to school	F	329
POA3169	Did not go to school	M	239
POA3169	Year 8	F	923
POA3169	Year 8	M	677
POA3169	Year 9	F	374
POA3169	Year 9	M	371
POA3169	Year 10	F	794
POA3169	Year 10	M	856
POA3169	Year 11	F	521
POA3169	Year 11	M	654
POA3169	Year 12	F	4972
POA3169	Year 12	M	5262
POA3170	Did not go to school	F	145
POA3170	Did not go to school	M	88
POA3170	Year 8	F	583
POA3170	Year 8	M	459
POA3170	Year 9	F	388
POA3170	Year 9	M	393
POA3170	Year 10	F	800
POA3170	Year 10	M	847
POA3170	Year 11	F	692
POA3170	Year 11	M	719
POA3170	Year 12	F	4984
POA3170	Year 12	M	4865
POA3171	Did not go to school	F	732
POA3171	Did not go to school	M	563
POA3171	Year 8	F	1098
POA3171	Year 8	M	881
POA3171	Year 9	F	480
POA3171	Year 9	M	450
POA3171	Year 10	F	763
POA3171	Year 10	M	891
POA3171	Year 11	F	498
POA3171	Year 11	M	629
POA3171	Year 12	F	4518
POA3171	Year 12	M	5141
POA3172	Did not go to school	F	459
POA3172	Did not go to school	M	306
POA3172	Year 8	F	860
POA3172	Year 8	M	607
POA3172	Year 9	F	579
POA3172	Year 9	M	578
POA3172	Year 10	F	1160
POA3172	Year 10	M	1248
POA3172	Year 11	F	1035
POA3172	Year 11	M	1061
POA3172	Year 12	F	4989
POA3172	Year 12	M	4940
POA3173	Did not go to school	F	463
POA3173	Did not go to school	M	300
POA3173	Year 8	F	892
POA3173	Year 8	M	638
POA3173	Year 9	F	579
POA3173	Year 9	M	530
POA3173	Year 10	F	1194
POA3173	Year 10	M	1235
POA3173	Year 11	F	819
POA3173	Year 11	M	946
POA3173	Year 12	F	6100
POA3173	Year 12	M	5995
POA3174	Did not go to school	F	757
POA3174	Did not go to school	M	524
POA3174	Year 8	F	1606
POA3174	Year 8	M	1111
POA3174	Year 9	F	917
POA3174	Year 9	M	830
POA3174	Year 10	F	1773
POA3174	Year 10	M	1936
POA3174	Year 11	F	1218
POA3174	Year 11	M	1386
POA3174	Year 12	F	8350
POA3174	Year 12	M	8916
POA3175	Did not go to school	F	1050
POA3175	Did not go to school	M	1350
POA3175	Year 8	F	2103
POA3175	Year 8	M	2097
POA3175	Year 9	F	1092
POA3175	Year 9	M	1213
POA3175	Year 10	F	2371
POA3175	Year 10	M	2803
POA3175	Year 11	F	1654
POA3175	Year 11	M	2034
POA3175	Year 12	F	10323
POA3175	Year 12	M	11147
POA3177	Did not go to school	F	205
POA3177	Did not go to school	M	289
POA3177	Year 8	F	480
POA3177	Year 8	M	460
POA3177	Year 9	F	305
POA3177	Year 9	M	379
POA3177	Year 10	F	632
POA3177	Year 10	M	687
POA3177	Year 11	F	385
POA3177	Year 11	M	513
POA3177	Year 12	F	1841
POA3177	Year 12	M	1967
POA3178	Did not go to school	F	123
POA3178	Did not go to school	M	91
POA3178	Year 8	F	581
POA3178	Year 8	M	458
POA3178	Year 9	F	715
POA3178	Year 9	M	736
POA3178	Year 10	F	1767
POA3178	Year 10	M	1986
POA3178	Year 11	F	1787
POA3178	Year 11	M	1846
POA3178	Year 12	F	8527
POA3178	Year 12	M	7695
POA3179	Did not go to school	F	20
POA3179	Did not go to school	M	10
POA3179	Year 8	F	97
POA3179	Year 8	M	104
POA3179	Year 9	F	163
POA3179	Year 9	M	158
POA3179	Year 10	F	338
POA3179	Year 10	M	395
POA3179	Year 11	F	295
POA3179	Year 11	M	301
POA3179	Year 12	F	1449
POA3179	Year 12	M	1308
POA3180	Did not go to school	F	17
POA3180	Did not go to school	M	18
POA3180	Year 8	F	126
POA3180	Year 8	M	129
POA3180	Year 9	F	192
POA3180	Year 9	M	194
POA3180	Year 10	F	467
POA3180	Year 10	M	459
POA3180	Year 11	F	414
POA3180	Year 11	M	418
POA3180	Year 12	F	1787
POA3180	Year 12	M	1622
POA3181	Did not go to school	F	99
POA3181	Did not go to school	M	52
POA3181	Year 8	F	397
POA3181	Year 8	M	264
POA3181	Year 9	F	155
POA3181	Year 9	M	161
POA3181	Year 10	F	445
POA3181	Year 10	M	455
POA3181	Year 11	F	443
POA3181	Year 11	M	474
POA3181	Year 12	F	6983
POA3181	Year 12	M	6554
POA3182	Did not go to school	F	41
POA3182	Did not go to school	M	35
POA3182	Year 8	F	160
POA3182	Year 8	M	190
POA3182	Year 9	F	161
POA3182	Year 9	M	196
POA3182	Year 10	F	507
POA3182	Year 10	M	691
POA3182	Year 11	F	604
POA3182	Year 11	M	689
POA3182	Year 12	F	7593
POA3182	Year 12	M	7442
POA3183	Did not go to school	F	43
POA3183	Did not go to school	M	33
POA3183	Year 8	F	157
POA3183	Year 8	M	179
POA3183	Year 9	F	124
POA3183	Year 9	M	189
POA3183	Year 10	F	385
POA3183	Year 10	M	513
POA3183	Year 11	F	483
POA3183	Year 11	M	566
POA3183	Year 12	F	6058
POA3183	Year 12	M	5418
POA3184	Did not go to school	F	24
POA3184	Did not go to school	M	18
POA3184	Year 8	F	108
POA3184	Year 8	M	90
POA3184	Year 9	F	97
