POA_CODE_2016	Age	persons
POA2096	85+	213
POA2097	0-4	938
POA2097	5-14	2182
POA2097	15-19	1046
POA2097	20-24	809
POA2097	25-34	1814
POA2097	35-44	2258
POA2097	45-54	2327
POA2097	55-64	1730
POA2097	65-74	1297
POA2097	75-84	694
POA2097	85+	422
POA2099	0-4	2672
POA2099	5-14	4702
POA2099	15-19	2078
POA2099	20-24	2213
POA2099	25-34	6074
POA2099	35-44	6507
POA2099	45-54	5747
POA2099	55-64	4161
POA2099	65-74	3000
POA2099	75-84	1859
POA2099	85+	902
POA2100	0-4	1384
POA2100	5-14	3011
POA2100	15-19	1307
POA2100	20-24	1122
POA2100	25-34	2238
POA2100	35-44	3222
POA2100	45-54	3142
POA2100	55-64	2297
POA2100	65-74	1609
POA2100	75-84	1043
POA2100	85+	531
POA2101	0-4	1271
POA2101	5-14	2296
POA2101	15-19	898
POA2101	20-24	894
POA2101	25-34	2329
POA2101	35-44	2865
POA2101	45-54	2658
POA2101	55-64	2199
POA2101	65-74	1796
POA2101	75-84	1193
POA2101	85+	992
POA2102	0-4	555
POA2102	5-14	1152
POA2102	15-19	445
POA2102	20-24	383
POA2102	25-34	734
POA2102	35-44	1220
POA2102	45-54	1068
POA2102	55-64	751
POA2102	65-74	603
POA2102	75-84	389
POA2102	85+	203
POA2103	0-4	576
POA2103	5-14	1322
POA2103	15-19	595
POA2103	20-24	550
POA2103	25-34	963
POA2103	35-44	1397
POA2103	45-54	1446
POA2103	55-64	1414
POA2103	65-74	1239
POA2103	75-84	765
POA2103	85+	406
POA2104	0-4	115
POA2104	5-14	373
POA2104	15-19	176
POA2104	20-24	158
POA2104	25-34	190
POA2104	35-44	287
POA2104	45-54	424
POA2104	55-64	515
POA2104	65-74	629
POA2104	75-84	442
POA2104	85+	317
POA2105	0-4	60
POA2105	5-14	231
POA2105	15-19	107
POA2105	20-24	69
POA2105	25-34	84
POA2105	35-44	186
POA2105	45-54	349
POA2105	55-64	347
POA2105	65-74	274
POA2105	75-84	114
POA2105	85+	26
POA2106	0-4	499
POA2106	5-14	1248
POA2106	15-19	577
POA2106	20-24	535
POA2106	25-34	844
POA2106	35-44	1146
POA2106	45-54	1523
POA2106	55-64	1377
POA2106	65-74	991
POA2106	75-84	404
POA2106	85+	150
POA2107	0-4	793
POA2107	5-14	2133
POA2107	15-19	952
POA2107	20-24	672
POA2107	25-34	937
POA2107	35-44	1724
POA2107	45-54	2352
POA2107	55-64	2292
POA2107	65-74	1681
POA2107	75-84	787
POA2107	85+	356
POA2108	0-4	53
POA2108	5-14	138
POA2108	15-19	65
POA2108	20-24	83
POA2108	25-34	105
POA2108	35-44	118
POA2108	45-54	220
POA2108	55-64	306
POA2108	65-74	382
POA2108	75-84	154
POA2108	85+	41
POA2109	0-4	96
POA2109	5-14	85
POA2109	15-19	406
POA2109	20-24	922
POA2109	25-34	838
POA2109	35-44	274
POA2109	45-54	93
POA2109	55-64	91
POA2109	65-74	70
POA2109	75-84	79
POA2109	85+	125
POA2110	0-4	509
POA2110	5-14	1503
POA2110	15-19	990
POA2110	20-24	495
POA2110	25-34	789
POA2110	35-44	1185
POA2110	45-54	1452
POA2110	55-64	1175
POA2110	65-74	1014
POA2110	75-84	585
POA2110	85+	645
POA2111	0-4	882
POA2111	5-14	1694
POA2111	15-19	717
POA2111	20-24	777
POA2111	25-34	1888
POA2111	35-44	2269
POA2111	45-54	2099
POA2111	55-64	1624
POA2111	65-74	1291
POA2111	75-84	764
POA2111	85+	398
POA2112	0-4	2077
POA2112	5-14	3659
POA2112	15-19	1813
POA2112	20-24	2322
POA2112	25-34	5628
POA2112	35-44	4842
POA2112	45-54	4307
POA2112	55-64	3419
POA2112	65-74	2379
POA2112	75-84	1554
POA2112	85+	858
POA2113	0-4	1172
POA2113	5-14	1976
POA2113	15-19	894
POA2113	20-24	1336
POA2113	25-34	3089
POA2113	35-44	2840
POA2113	45-54	2389
POA2113	55-64	2041
POA2113	65-74	1247
POA2113	75-84	919
POA2113	85+	460
POA2114	0-4	1599
POA2114	5-14	2372
POA2114	15-19	1123
POA2114	20-24	1596
POA2114	25-34	5195
POA2114	35-44	3849
POA2114	45-54	2904
POA2114	55-64	2559
POA2114	65-74	1639
POA2114	75-84	869
POA2114	85+	356
POA2115	0-4	865
POA2115	5-14	1313
POA2115	15-19	616
POA2115	20-24	637
POA2115	25-34	1576
POA2115	35-44	1608
POA2115	45-54	1420
POA2115	55-64	1222
POA2115	65-74	810
POA2115	75-84	430
POA2115	85+	247
POA2116	0-4	454
POA2116	5-14	845
POA2116	15-19	441
POA2116	20-24	396
POA2116	25-34	914
POA2116	35-44	984
POA2116	45-54	1009
POA2116	55-64	757
POA2116	65-74	468
POA2116	75-84	263
POA2116	85+	114
POA2117	0-4	1384
POA2117	5-14	2622
POA2117	15-19	1342
POA2117	20-24	1311
POA2117	25-34	3152
POA2117	35-44	3080
POA2117	45-54	3063
POA2117	55-64	2518
POA2117	65-74	1523
POA2117	75-84	977
POA2117	85+	317
POA2118	0-4	1497
POA2118	5-14	3076
POA2118	15-19	1672
POA2118	20-24	1503
POA2118	25-34	3018
POA2118	35-44	3396
POA2118	45-54	3347
POA2118	55-64	2921
POA2118	65-74	2095
POA2118	75-84	1282
POA2118	85+	523
POA2119	0-4	538
POA2119	5-14	1684
POA2119	15-19	860
POA2119	20-24	770
POA2119	25-34	826
POA2119	35-44	1396
POA2119	45-54	1765
POA2119	55-64	1552
POA2119	65-74	1164
POA2119	75-84	727
POA2119	85+	363
POA2120	0-4	1226
POA2120	5-14	2775
POA2120	15-19	1471
POA2120	20-24	1222
POA2120	25-34	1821
POA2120	35-44	2932
POA2120	45-54	3072
POA2120	55-64	2457
POA2120	65-74	1800
POA2120	75-84	1036
POA2120	85+	383
POA2121	0-4	1527
POA2121	5-14	3402
POA2121	15-19	1923
POA2121	20-24	2274
POA2121	25-34	4055
POA2121	35-44	3914
POA2121	45-54	3780
POA2121	55-64	3432
POA2121	65-74	2051
POA2121	75-84	1254
POA2121	85+	598
POA2122	0-4	1717
POA2122	5-14	2836
POA2122	15-19	1607
POA2122	20-24	3233
POA2122	25-34	5667
POA2122	35-44	4091
POA2122	45-54	3712
POA2122	55-64	3473
POA2122	65-74	2385
POA2122	75-84	1511
POA2122	85+	941
POA2125	0-4	880
POA2125	5-14	2146
POA2125	15-19	1203
POA2125	20-24	1107
POA2125	25-34	1602
POA2125	35-44	2015
POA2125	45-54	2369
POA2125	55-64	2529
POA2125	65-74	1629
POA2125	75-84	627
POA2125	85+	269
POA2126	0-4	768
POA2126	5-14	2658
POA2126	15-19	1595
POA2126	20-24	1277
POA2126	25-34	1564
POA2126	35-44	2329
POA2126	45-54	3035
POA2126	55-64	2637
POA2126	65-74	1656
POA2126	75-84	798
POA2126	85+	451
POA2127	0-4	1177
POA2127	5-14	1288
POA2127	15-19	466
POA2127	20-24	918
POA2127	25-34	4411
POA2127	35-44	2775
POA2127	45-54	1604
POA2127	55-64	1143
POA2127	65-74	568
POA2127	75-84	146
POA2127	85+	44
POA2128	0-4	216
POA2128	5-14	275
POA2128	15-19	143
POA2128	20-24	402
POA2128	25-34	1219
POA2128	35-44	972
POA2128	45-54	500
POA2128	55-64	269
POA2128	65-74	117
POA2128	75-84	34
POA2128	85+	10
POA2130	0-4	417
POA2130	5-14	709
POA2130	15-19	271
POA2130	20-24	466
POA2130	25-34	1585
POA2130	35-44	1334
POA2130	45-54	1016
POA2130	55-64	716
POA2130	65-74	442
POA2130	75-84	208
POA2130	85+	138
POA2131	0-4	1249
POA2131	5-14	1695
POA2131	15-19	992
POA2131	20-24	2215
POA2131	25-34	5993
POA2131	35-44	3385
POA2131	45-54	2716
POA2131	55-64	2269
POA2131	65-74	1514
POA2131	75-84	1102
POA2131	85+	705
POA2132	0-4	514
POA2132	5-14	1240
POA2132	15-19	635
POA2132	20-24	698
POA2132	25-34	1472
POA2132	35-44	1465
POA2132	45-54	1474
POA2132	55-64	1257
POA2132	65-74	857
POA2132	75-84	674
POA2132	85+	319
POA2133	0-4	641
POA2133	5-14	1365
POA2133	15-19	672
POA2133	20-24	684
POA2133	25-34	1491
POA2133	35-44	1663
POA2133	45-54	1654
POA2133	55-64	1193
POA2133	65-74	924
POA2133	75-84	514
POA2133	85+	215
POA2134	0-4	648
POA2134	5-14	920
POA2134	15-19	869
POA2134	20-24	2639
POA2134	25-34	4258
POA2134	35-44	1708
POA2134	45-54	1616
POA2134	55-64	1451
POA2134	65-74	889
POA2134	75-84	661
POA2134	85+	371
POA2135	0-4	1065
POA2135	5-14	2119
POA2135	15-19	1587
POA2135	20-24	2958
POA2135	25-34	5871
POA2135	35-44	2856
POA2135	45-54	2900
POA2135	55-64	2462
POA2135	65-74	1622
POA2135	75-84	1132
POA2135	85+	685
POA2136	0-4	422
POA2136	5-14	829
POA2136	15-19	484
POA2136	20-24	569
POA2136	25-34	1116
POA2136	35-44	981
POA2136	45-54	1017
POA2136	55-64	855
POA2136	65-74	578
POA2136	75-84	359
POA2136	85+	165
POA2137	0-4	1524
POA2137	5-14	2957
POA2137	15-19	1408
POA2137	20-24	1669
POA2137	25-34	4013
POA2137	35-44	3757
POA2137	45-54	3691
POA2137	55-64	3131
POA2137	65-74	2335
POA2137	75-84	1389
POA2137	85+	635
POA2138	0-4	1373
POA2138	5-14	1551
POA2138	15-19	844
POA2138	20-24	2399
POA2138	25-34	6007
POA2138	35-44	2899
POA2138	45-54	1804
POA2138	55-64	1568
POA2138	65-74	950
POA2138	75-84	441
POA2138	85+	181
POA2139	20-24	3
POA2139	25-34	9
POA2139	35-44	9
POA2139	45-54	9
POA2139	55-64	15
POA2139	65-74	4
POA2139	75-84	3
POA2139	85+	5
POA2140	0-4	1141
POA2140	5-14	1307
POA2140	15-19	775
POA2140	20-24	1625
POA2140	25-34	5290
POA2140	35-44	2370
POA2140	45-54	1531
POA2140	55-64	1181
POA2140	65-74	525
POA2140	75-84	312
POA2140	85+	102
POA2141	0-4	1791
POA2141	5-14	2691
POA2141	15-19	1624
POA2141	20-24	2611
POA2141	25-34	6295
POA2141	35-44	3828
POA2141	45-54	3556
POA2141	55-64	3296
POA2141	65-74	1679
POA2141	75-84	916
POA2141	85+	377
POA2142	0-4	2234
POA2142	5-14	3035
POA2142	15-19	1313
POA2142	20-24	2216
POA2142	25-34	6542
POA2142	35-44	3907
POA2142	45-54	2667
POA2142	55-64	2173
POA2142	65-74	1350
POA2142	75-84	658
POA2142	85+	206
POA2143	0-4	597
POA2143	5-14	1174
POA2143	15-19	587
POA2143	20-24	700
POA2143	25-34	1454
POA2143	35-44	1086
POA2143	45-54	1159
POA2143	55-64	1096
POA2143	65-74	609
POA2143	75-84	321
POA2143	85+	138
POA2144	0-4	2885
POA2144	5-14	4362
POA2144	15-19	2206
POA2144	20-24	3815
POA2144	25-34	9161
POA2144	35-44	4689
POA2144	45-54	3975
POA2144	55-64	3066
POA2144	65-74	1734
POA2144	75-84	989
POA2144	85+	484
POA2145	0-4	6504
POA2145	5-14	10471
POA2145	15-19	3867
POA2145	20-24	4558
POA2145	25-34	14212
POA2145	35-44	13293
POA2145	45-54	8772
POA2145	55-64	7251
POA2145	65-74	5685
POA2145	75-84	3171
POA2145	85+	1424
POA2146	0-4	1266
POA2146	5-14	2297
POA2146	15-19	989
POA2146	20-24	1071
POA2146	25-34	2886
POA2146	35-44	2713
POA2146	45-54	2113
POA2146	55-64	1830
POA2146	65-74	1394
POA2146	75-84	703
POA2146	85+	199
POA2147	0-4	2545
POA2147	5-14	4582
POA2147	15-19	2280
POA2147	20-24	2191
POA2147	25-34	5199
POA2147	35-44	5266
POA2147	45-54	4723
POA2147	55-64	4375
POA2147	65-74	3101
POA2147	75-84	1516
POA2147	85+	572
POA2148	0-4	4919
POA2148	5-14	7975
POA2148	15-19	3810
POA2148	20-24	4341
POA2148	25-34	11274
POA2148	35-44	9211
POA2148	45-54	7252
POA2148	55-64	6390
POA2148	65-74	4205
POA2148	75-84	2570
POA2148	85+	1140
POA2150	0-4	2834
POA2150	5-14	2384
POA2150	15-19	892
POA2150	20-24	2470
POA2150	25-34	11095
POA2150	35-44	5321
POA2150	45-54	2438
POA2150	55-64	2023
POA2150	65-74	1123
POA2150	75-84	617
POA2150	85+	306
POA2151	0-4	1474
POA2151	5-14	2501
POA2151	15-19	1214
POA2151	20-24	1191
POA2151	25-34	3455
POA2151	35-44	3519
POA2151	45-54	2663
POA2151	55-64	2272
POA2151	65-74	1691
POA2151	75-84	839
POA2151	85+	500
POA2152	0-4	842
POA2152	5-14	1278
POA2152	15-19	498
POA2152	20-24	529
POA2152	25-34	1958
POA2152	35-44	1768
POA2152	45-54	1309
POA2152	55-64	1018
POA2152	65-74	922
POA2152	75-84	719
POA2152	85+	378
POA2153	0-4	3861
POA2153	5-14	8081
POA2153	15-19	3444
POA2153	20-24	3243
POA2153	25-34	6413
POA2153	35-44	8948
POA2153	45-54	7664
POA2153	55-64	6193
POA2153	65-74	5291
POA2153	75-84	2465
POA2153	85+	953
POA2154	0-4	2167
POA2154	5-14	5546
POA2154	15-19	2744
POA2154	20-24	2364
POA2154	25-34	3859
POA2154	35-44	5485
POA2154	45-54	5558
POA2154	55-64	4887
POA2154	65-74	3763
POA2154	75-84	1925
POA2154	85+	1299
POA2155	0-4	4206
POA2155	5-14	10090
POA2155	15-19	4215
POA2155	20-24	3267
POA2155	25-34	6398
POA2155	35-44	10013
POA2155	45-54	7977
POA2155	55-64	5061
POA2155	65-74	2906
POA2155	75-84	1073
POA2155	85+	242
POA2156	0-4	581
POA2156	5-14	1839
POA2156	15-19	976
POA2156	20-24	836
POA2156	25-34	1009
POA2156	35-44	1433
POA2156	45-54	1915
POA2156	55-64	1746
POA2156	65-74	1466
POA2156	75-84	838
POA2156	85+	301
POA2157	0-4	204
POA2157	5-14	539
POA2157	15-19	291
POA2157	20-24	238
POA2157	25-34	327
POA2157	35-44	439
POA2157	45-54	614
POA2157	55-64	507
POA2157	65-74	366
POA2157	75-84	169
POA2157	85+	51
POA2158	0-4	395
POA2158	5-14	1170
POA2158	15-19	673
POA2158	20-24	590
POA2158	25-34	679
POA2158	35-44	961
POA2158	45-54	1377
POA2158	55-64	1063
POA2158	65-74	924
POA2158	75-84	481
POA2158	85+	266
POA2159	0-4	234
POA2159	5-14	712
POA2159	15-19	336
POA2159	20-24	284
POA2159	25-34	410
POA2159	35-44	561
POA2159	45-54	746
POA2159	55-64	667
POA2159	65-74	532
POA2159	75-84	309
POA2159	85+	187
POA2160	0-4	2867
POA2160	5-14	4632
POA2160	15-19	2214
POA2160	20-24	2905
POA2160	25-34	6713
POA2160	35-44	4816
POA2160	45-54	4238
POA2160	55-64	3363
POA2160	65-74	2218
POA2160	75-84	1351
POA2160	85+	641
POA2161	0-4	2797
POA2161	5-14	4609
POA2161	15-19	2055
POA2161	20-24	2607
POA2161	25-34	5558
POA2161	35-44	3981
POA2161	45-54	3466
POA2161	55-64	2958
POA2161	65-74	1734
POA2161	75-84	1047
POA2161	85+	605
POA2162	0-4	1357
POA2162	5-14	2749
POA2162	15-19	1397
POA2162	20-24	1351
POA2162	25-34	2481
POA2162	35-44	2220
POA2162	45-54	2481
POA2162	55-64	2075
POA2162	65-74	1245
POA2162	75-84	776
POA2162	85+	485
POA2163	0-4	625
POA2163	5-14	1242
POA2163	15-19	639
POA2163	20-24	710
POA2163	25-34	1409
POA2163	35-44	1278
POA2163	45-54	1247
POA2163	55-64	1144
POA2163	65-74	673
POA2163	75-84	382
POA2163	85+	240
POA2164	0-4	1291
POA2164	5-14	2571
POA2164	15-19	1278
POA2164	20-24	1343
POA2164	25-34	2615
POA2164	35-44	2506
POA2164	45-54	2429
POA2164	55-64	2408
POA2164	65-74	1751
POA2164	75-84	1104
POA2164	85+	327
POA2165	0-4	2746
POA2165	5-14	5690
POA2165	15-19	2920
POA2165	20-24	3148
POA2165	25-34	6083
POA2165	35-44	5532
POA2165	45-54	5732
POA2165	55-64	4815
POA2165	65-74	3172
POA2165	75-84	1903
POA2165	85+	702
POA2166	0-4	3282
POA2166	5-14	6577
POA2166	15-19	3857
POA2166	20-24	4298
POA2166	25-34	7403
POA2166	35-44	6648
POA2166	45-54	7541
POA2166	55-64	6392
POA2166	65-74	3533
POA2166	75-84	2136
POA2166	85+	1097
POA2167	0-4	812
POA2167	5-14	1282
POA2167	15-19	562
POA2167	20-24	603
POA2167	25-34	1518
POA2167	35-44	1529
POA2167	45-54	1169
POA2167	55-64	993
POA2167	65-74	589
POA2167	75-84	322
POA2167	85+	251
POA2168	0-4	2960
POA2168	5-14	6781
POA2168	15-19	3633
POA2168	20-24	3416
POA2168	25-34	5614
POA2168	35-44	5483
POA2168	45-54	6033
POA2168	55-64	5001
POA2168	65-74	2615
POA2168	75-84	1527
POA2168	85+	383
POA2170	0-4	8261
POA2170	5-14	15033
POA2170	15-19	6874
POA2170	20-24	7223
POA2170	25-34	15885
POA2170	35-44	15299
POA2170	45-54	13262
POA2170	55-64	10773
POA2170	65-74	7279
POA2170	75-84	3970
POA2170	85+	1595
POA2171	0-4	2862
POA2171	5-14	5994
POA2171	15-19	2783
POA2171	20-24	2357
POA2171	25-34	5148
POA2171	35-44	5677
POA2171	45-54	4848
POA2171	55-64	3047
POA2171	65-74	1497
POA2171	75-84	536
POA2171	85+	114
POA2172	0-4	188
POA2172	5-14	429
POA2172	15-19	205
POA2172	20-24	176
POA2172	25-34	340
POA2172	35-44	423
POA2172	45-54	485
POA2172	55-64	309
POA2172	65-74	166
POA2172	75-84	46
POA2172	85+	6
POA2173	0-4	1216
POA2173	5-14	2148
POA2173	15-19	1156
POA2173	20-24	1160
POA2173	25-34	2302
POA2173	35-44	2353
POA2173	45-54	2079
POA2173	55-64	1220
POA2173	65-74	537
POA2173	75-84	218
POA2173	85+	57
POA2174	0-4	249
POA2174	5-14	361
POA2174	15-19	161
POA2174	20-24	135
POA2174	25-34	425
POA2174	35-44	444
POA2174	45-54	234
POA2174	55-64	142
POA2174	65-74	70
POA2174	75-84	47
POA2174	85+	14
POA2175	0-4	101
POA2175	5-14	216
POA2175	15-19	121
POA2175	20-24	122
POA2175	25-34	209
POA2175	35-44	230
POA2175	45-54	255
POA2175	55-64	244
POA2175	65-74	190
POA2175	75-84	128
POA2175	85+	30
POA2176	0-4	2544
POA2176	5-14	5987
POA2176	15-19	3466
POA2176	20-24	3668
POA2176	25-34	6177
POA2176	35-44	5569
POA2176	45-54	6570
POA2176	55-64	6888
POA2176	65-74	4182
POA2176	75-84	2014
POA2176	85+	736
POA2177	0-4	858
POA2177	5-14	2238
POA2177	15-19	1223
POA2177	20-24	1310
POA2177	25-34	2146
POA2177	35-44	1974
POA2177	45-54	2244
POA2177	55-64	2156
POA2177	65-74	1130
POA2177	75-84	475
POA2177	85+	212
POA2178	0-4	202
POA2178	5-14	544
POA2178	15-19	353
POA2178	20-24	354
POA2178	25-34	439
POA2178	35-44	496
POA2178	45-54	610
POA2178	55-64	527
POA2178	65-74	390
POA2178	75-84	217
POA2178	85+	87
POA2179	0-4	431
POA2179	5-14	812
POA2179	15-19	403
POA2179	20-24	454
POA2179	25-34	880
POA2179	35-44	782
POA2179	45-54	853
POA2179	55-64	699
POA2179	65-74	623
POA2179	75-84	394
POA2179	85+	198
POA2190	0-4	1880
POA2190	5-14	4271
POA2190	15-19	2001
POA2190	20-24	1923
POA2190	25-34	3317
POA2190	35-44	3121
POA2190	45-54	3115
POA2190	55-64	2594
POA2190	65-74	1695
POA2190	75-84	1093
POA2190	85+	557
POA2191	0-4	417
POA2191	5-14	851
POA2191	15-19	395
POA2191	20-24	377
POA2191	25-34	783
POA2191	35-44	835
POA2191	45-54	947
POA2191	55-64	668
POA2191	65-74	546
POA2191	75-84	364
POA2191	85+	136
POA2192	0-4	793
POA2192	5-14	1458
POA2192	15-19	772
POA2192	20-24	863
POA2192	25-34	2061
POA2192	35-44	1735
POA2192	45-54	1702
POA2192	55-64	1345
POA2192	65-74	1023
POA2192	75-84	712
POA2192	85+	252
POA2193	0-4	837
POA2193	5-14	1668
POA2193	15-19	833
POA2193	20-24	1029
POA2193	25-34	2450
POA2193	35-44	2243
POA2193	45-54	2265
POA2193	55-64	1689
POA2193	65-74	1215
POA2193	75-84	781
POA2193	85+	243
POA2194	0-4	1489
POA2194	5-14	2253
POA2194	15-19	1326
POA2194	20-24	2091
POA2194	25-34	5482
POA2194	35-44	3445
POA2194	45-54	3114
POA2194	55-64	2600
POA2194	65-74	1413
POA2194	75-84	933
POA2194	85+	391
POA2195	0-4	2907
POA2195	5-14	3846
POA2195	15-19	1344
POA2195	20-24	2065
POA2195	25-34	5728
POA2195	35-44	4202
POA2195	45-54	2652
POA2195	55-64	2067
POA2195	65-74	1259
POA2195	75-84	731
POA2195	85+	359
POA2196	0-4	2422
POA2196	5-14	4677
POA2196	15-19	2237
POA2196	20-24	2401
POA2196	25-34	4872
POA2196	35-44	4180
POA2196	45-54	3931
POA2196	55-64	3196
POA2196	65-74	2087
POA2196	75-84	1304
POA2196	85+	513
POA2197	0-4	662
POA2197	5-14	1398
POA2197	15-19	640
POA2197	20-24	666
POA2197	25-34	1171
POA2197	35-44	1125
POA2197	45-54	1115
POA2197	55-64	944
POA2197	65-74	703
POA2197	75-84	436
POA2197	85+	197
POA2198	0-4	649
POA2198	5-14	1346
POA2198	15-19	592
POA2198	20-24	554
POA2198	25-34	1042
POA2198	35-44	1235
POA2198	45-54	1018
POA2198	55-64	863
POA2198	65-74	910
POA2198	75-84	500
POA2198	85+	327
POA2199	0-4	1382
POA2199	5-14	2602
POA2199	15-19	1261
POA2199	20-24	1245
POA2199	25-34	2579
POA2199	35-44	2313
POA2199	45-54	2122
POA2199	55-64	2025
POA2199	65-74	1255
POA2199	75-84	746
POA2199	85+	484
POA2200	0-4	3781
POA2200	5-14	5988
POA2200	15-19	2699
POA2200	20-24	3393
POA2200	25-34	7495
POA2200	35-44	5847
POA2200	45-54	5058
POA2200	55-64	4360
POA2200	65-74	2714
POA2200	75-84	1624
POA2200	85+	715
POA2203	0-4	751
POA2203	5-14	1400
POA2203	15-19	586
POA2203	20-24	922
POA2203	25-34	2585
POA2203	35-44	2392
POA2203	45-54	2055
POA2203	55-64	1353
POA2203	65-74	893
POA2203	75-84	567
POA2203	85+	199
POA2204	0-4	1441
POA2204	5-14	2328
POA2204	15-19	906
POA2204	20-24	2010
POA2204	25-34	5816
POA2204	35-44	4477
POA2204	45-54	3431
POA2204	55-64	2609
POA2204	65-74	1740
POA2204	75-84	1202
POA2204	85+	538
POA2205	0-4	1147
POA2205	5-14	1458
POA2205	15-19	871
POA2205	20-24	2195
POA2205	25-34	6213
POA2205	35-44	2742
POA2205	45-54	1697
POA2205	55-64	1413
POA2205	65-74	897
POA2205	75-84	535
POA2205	85+	272
POA2206	0-4	1070
POA2206	5-14	2499
POA2206	15-19	1168
POA2206	20-24	1035
POA2206	25-34	2003
POA2206	35-44	2831
POA2206	45-54	2877
POA2206	55-64	2132
POA2206	65-74	1777
POA2206	75-84	1404
POA2206	85+	607
POA2207	0-4	1800
POA2207	5-14	3404
POA2207	15-19	1687
POA2207	20-24	1774
POA2207	25-34	3798
POA2207	35-44	3992
POA2207	45-54	3640
POA2207	55-64	3146
POA2207	65-74	2400
POA2207	75-84	1774
POA2207	85+	1117
POA2208	0-4	753
POA2208	5-14	1490
POA2208	15-19	812
POA2208	20-24	699
POA2208	25-34	1585
POA2208	35-44	1738
POA2208	45-54	1695
POA2208	55-64	1388
POA2208	65-74	1152
POA2208	75-84	771
POA2208	85+	359
POA2209	0-4	950
POA2209	5-14	1776
POA2209	15-19	946
POA2209	20-24	1066
POA2209	25-34	2302
POA2209	35-44	2107
POA2209	45-54	2099
POA2209	55-64	1928
POA2209	65-74	1288
POA2209	75-84	909
POA2209	85+	405
POA2210	0-4	1702
POA2210	5-14	3559
POA2210	15-19	1905
POA2210	20-24	1919
POA2210	25-34	3781
POA2210	35-44	3713
POA2210	45-54	4093
POA2210	55-64	3766
POA2210	65-74	2971
POA2210	75-84	2074
POA2210	85+	1088
POA2211	0-4	980
POA2211	5-14	1889
POA2211	15-19	1070
POA2211	20-24	1064
POA2211	25-34	2256
POA2211	35-44	2126
POA2211	45-54	2332
POA2211	55-64	2133
POA2211	65-74	1403
POA2211	75-84	985
POA2211	85+	614
POA2212	0-4	1036
POA2212	5-14	1992
POA2212	15-19	917
POA2212	20-24	1076
POA2212	25-34	2214
POA2212	35-44	2193
POA2212	45-54	2039
POA2212	55-64	1913
POA2212	65-74	1199
POA2212	75-84	788
POA2212	85+	488
POA2213	0-4	1435
POA2213	5-14	2976
POA2213	15-19	1404
POA2213	20-24	1362
POA2213	25-34	2535
POA2213	35-44	3111
POA2213	45-54	3013
POA2213	55-64	2681
POA2213	65-74	1664
POA2213	75-84	1117
POA2213	85+	483
POA2214	0-4	260
POA2214	5-14	534
POA2214	15-19	242
POA2214	20-24	266
POA2214	25-34	455
POA2214	35-44	540
POA2214	45-54	510
POA2214	55-64	450
POA2214	65-74	533
POA2214	75-84	125
POA2214	85+	30
POA2216	0-4	1648
POA2216	5-14	2396
POA2216	15-19	1246
POA2216	20-24	2216
POA2216	25-34	6532
POA2216	35-44	4165
POA2216	45-54	3312
POA2216	55-64	2662
POA2216	65-74	2042
POA2216	75-84	1310
POA2216	85+	540
POA2217	0-4	1753
POA2217	5-14	2768
POA2217	15-19	1314
POA2217	20-24	1835
POA2217	25-34	5297
POA2217	35-44	4032
POA2217	45-54	3352
POA2217	55-64	2543
POA2217	65-74	2018
POA2217	75-84	1324
POA2217	85+	600
POA2218	0-4	1049
POA2218	5-14	1613
POA2218	15-19	896
POA2218	20-24	1241
POA2218	25-34	3293
POA2218	35-44	2189
POA2218	45-54	2112
POA2218	55-64	1882
POA2218	65-74	1225
POA2218	75-84	657
POA2218	85+	273
POA2219	0-4	728
POA2219	5-14	1483
POA2219	15-19	664
POA2219	20-24	568
POA2219	25-34	1482
POA2219	35-44	1831
POA2219	45-54	1915
POA2219	55-64	1709
POA2219	65-74	1425
POA2219	75-84	924
POA2219	85+	465
POA2220	0-4	1770
POA2220	5-14	2851
POA2220	15-19	1897
POA2220	20-24	3469
POA2220	25-34	7720
POA2220	35-44	3875
POA2220	45-54	3765
POA2220	55-64	3313
POA2220	65-74	2022
POA2220	75-84	1281
POA2220	85+	532
POA2221	0-4	895
POA2221	5-14	2161
POA2221	15-19	1212
POA2221	20-24	1098
POA2221	25-34	1728
POA2221	35-44	2081
POA2221	45-54	2447
POA2221	55-64	1919
POA2221	65-74	1533
POA2221	75-84	878
POA2221	85+	527
POA2222	0-4	780
POA2222	5-14	1321
POA2222	15-19	766
POA2222	20-24	950
POA2222	25-34	2329
POA2222	35-44	1774
POA2222	45-54	1676
POA2222	55-64	1461
POA2222	65-74	914
POA2222	75-84	546
POA2222	85+	268
POA2223	0-4	1303
POA2223	5-14	2492
POA2223	15-19	1198
POA2223	20-24	1280
POA2223	25-34	2853
POA2223	35-44	3022
POA2223	45-54	2888
POA2223	55-64	2617
POA2223	65-74	1717
POA2223	75-84	926
POA2223	85+	604
POA2224	0-4	858
POA2224	5-14	1718
POA2224	15-19	807
POA2224	20-24	751
POA2224	25-34	1381
POA2224	35-44	1842
POA2224	45-54	1938
POA2224	55-64	1631
POA2224	65-74	1577
POA2224	75-84	1097
POA2224	85+	608
POA2225	0-4	389
POA2225	5-14	907
POA2225	15-19	339
POA2225	20-24	269
POA2225	25-34	486
POA2225	35-44	831
POA2225	45-54	797
POA2225	55-64	646
POA2225	65-74	453
POA2225	75-84	200
POA2225	85+	95
POA2226	0-4	865
POA2226	5-14	1864
POA2226	15-19	726
POA2226	20-24	672
POA2226	25-34	1262
POA2226	35-44	1945
