POA_CODE_2016	MotorVehicles.min	occupied_private_dwellings
POA3193	4	450
POA3194		136
POA3194	0	399
POA3194	1	2260
POA3194	2	1886
POA3194	3	392
POA3194	4	199
POA3195		297
POA3195	0	638
POA3195	1	4134
POA3195	2	5453
POA3195	3	1458
POA3195	4	707
POA3196		305
POA3196	0	738
POA3196	1	3872
POA3196	2	3833
POA3196	3	878
POA3196	4	342
POA3197		165
POA3197	0	257
POA3197	1	1453
POA3197	2	1804
POA3197	3	521
POA3197	4	276
POA3198		288
POA3198	0	530
POA3198	1	2684
POA3198	2	2452
POA3198	3	560
POA3198	4	235
POA3199		834
POA3199	0	1608
POA3199	1	7846
POA3199	2	7635
POA3199	3	2063
POA3199	4	1018
POA3200		155
POA3200	0	252
POA3200	1	900
POA3200	2	638
POA3200	3	148
POA3200	4	61
POA3201		286
POA3201	0	303
POA3201	1	2531
POA3201	2	2904
POA3201	3	896
POA3201	4	420
POA3202		20
POA3202	0	32
POA3202	1	259
POA3202	2	447
POA3202	3	125
POA3202	4	44
POA3204		288
POA3204	0	812
POA3204	1	4303
POA3204	2	4105
POA3204	3	987
POA3204	4	421
POA3205		167
POA3205	0	1117
POA3205	1	2414
POA3205	2	992
POA3205	3	116
POA3205	4	45
POA3206		125
POA3206	0	453
POA3206	1	1873
POA3206	2	1360
POA3206	3	247
POA3206	4	80
POA3207		217
POA3207	0	837
POA3207	1	3485
POA3207	2	2079
POA3207	3	329
POA3207	4	123
POA3211		17
POA3211	0	3
POA3211	1	74
POA3211	2	167
POA3211	3	85
POA3211	4	70
POA3212		160
POA3212	0	157
POA3212	1	1418
POA3212	2	2311
POA3212	3	830
POA3212	4	480
POA3213		45
POA3213	0	16
POA3213	1	234
POA3213	2	481
POA3213	3	258
POA3213	4	235
POA3214		572
POA3214	0	1161
POA3214	1	3670
POA3214	2	2494
POA3214	3	816
POA3214	4	279
POA3215		308
POA3215	0	634
POA3215	1	2943
POA3215	2	2885
POA3215	3	800
POA3215	4	412
POA3216		610
POA3216	0	1067
POA3216	1	6970
POA3216	2	8375
POA3216	3	2371
POA3216	4	1180
POA3217		60
POA3217	0	18
POA3217	1	409
POA3217	2	1145
POA3217	3	286
POA3217	4	190
POA3218		209
POA3218	0	568
POA3218	1	2269
POA3218	2	1911
POA3218	3	467
POA3218	4	193
POA3219		338
POA3219	0	767
POA3219	1	3351
POA3219	2	2593
POA3219	3	730
POA3219	4	342
POA3220		187
POA3220	0	461
POA3220	1	2447
POA3220	2	2354
POA3220	3	592
POA3220	4	249
POA3221		4
POA3221	0	3
POA3221	1	25
POA3221	2	97
POA3221	3	44
POA3221	4	48
POA3222		191
POA3222	0	169
POA3222	1	1675
POA3222	2	2251
POA3222	3	768
POA3222	4	444
POA3223		136
POA3223	0	122
POA3223	1	1220
POA3223	2	1179
POA3223	3	319
POA3223	4	132
POA3224		143
POA3224	0	117
POA3224	1	1608
POA3224	2	2140
POA3224	3	696
POA3224	4	392
POA3225		55
POA3225	0	60
POA3225	1	650
POA3225	2	632
POA3225	3	139
POA3225	4	70
POA3226		127
POA3226	0	126
POA3226	1	1667
POA3226	2	2340
POA3226	3	629
POA3226	4	277
POA3227		51
POA3227	0	34
POA3227	1	458
POA3227	2	806
POA3227	3	208
POA3227	4	96
POA3228		139
POA3228	0	123
POA3228	1	1633
POA3228	2	2989
POA3228	3	813
POA3228	4	372
POA3230		35
POA3230	0	38
POA3230	1	344
POA3230	2	403
POA3230	3	129
POA3230	4	41
POA3231		19
POA3231	0	7
POA3231	1	181
POA3231	2	198
POA3231	3	46
POA3231	4	29
POA3232		16
POA3232	0	29
POA3232	1	164
POA3232	2	125
POA3232	3	45
POA3232	4	16
POA3233		37
POA3233	0	46
POA3233	1	337
POA3233	2	251
POA3233	3	79
POA3233	4	30
POA3234		4
POA3234	1	36
POA3234	2	33
POA3234	3	12
POA3235		10
POA3235	1	35
POA3235	2	50
POA3235	3	28
POA3235	4	16
POA3236	0	3
POA3236	1	33
POA3236	2	37
POA3236	3	14
POA3237		4
POA3237	0	3
POA3237	1	32
POA3237	2	29
POA3237	3	15
POA3237	4	12
POA3238		9
POA3238	0	4
POA3238	1	33
POA3238	2	34
POA3238	3	11
POA3238	4	4
POA3239		9
POA3239	0	3
POA3239	1	56
POA3239	2	56
POA3239	3	28
POA3239	4	17
POA3240		23
POA3240	1	74
POA3240	2	270
POA3240	3	160
POA3240	4	115
POA3241		51
POA3241	0	32
POA3241	1	248
POA3241	2	344
POA3241	3	161
POA3241	4	111
POA3242		9
POA3242	1	97
POA3242	2	139
POA3242	3	39
POA3242	4	36
POA3243		3
POA3243	1	33
POA3243	2	62
POA3243	3	17
POA3243	4	25
POA3249		39
POA3249	0	15
POA3249	1	207
POA3249	2	463
POA3249	3	253
POA3249	4	175
POA3250		223
POA3250	0	340
POA3250	1	1718
POA3250	2	1650
POA3250	3	516
POA3250	4	252
POA3251		19
POA3251	1	49
POA3251	2	56
POA3251	3	34
POA3251	4	33
POA3254		3
POA3254	0	3
POA3254	1	29
POA3254	2	39
POA3254	3	25
POA3254	4	13
POA3260		87
POA3260	0	122
POA3260	1	558
POA3260	2	666
POA3260	3	251
POA3260	4	187
POA3264		49
POA3264	0	49
POA3264	1	289
POA3264	2	280
POA3264	3	106
POA3264	4	67
POA3265		34
POA3265	0	6
POA3265	1	175
POA3265	2	347
POA3265	3	179
POA3265	4	147
POA3266		56
POA3266	0	34
POA3266	1	299
POA3266	2	408
POA3266	3	198
POA3266	4	143
POA3267	1	9
POA3267	2	43
POA3267	3	18
POA3267	4	11
POA3268		38
POA3268	0	17
POA3268	1	254
POA3268	2	362
POA3268	3	143
POA3268	4	131
POA3269		17
POA3269	1	66
POA3269	2	86
POA3269	3	34
POA3269	4	30
POA3270		4
POA3270	0	3
POA3270	1	41
POA3270	2	32
POA3270	3	14
POA3270	4	4
POA3271		5
POA3271	1	15
POA3271	2	20
POA3271	3	10
POA3271	4	14
POA3272		19
POA3272	0	33
POA3272	1	214
POA3272	2	226
POA3272	3	71
POA3272	4	57
POA3273	0	3
POA3273	1	8
POA3273	2	18
POA3273	3	13
POA3273	4	10
POA3274		3
POA3274	1	13
POA3274	2	37
POA3274	3	14
POA3274	4	19
POA3275		7
POA3275	0	4
POA3275	1	25
POA3275	2	61
POA3275	3	35
POA3275	4	21
POA3276		8
POA3276	0	4
POA3276	1	22
POA3276	2	78
POA3276	3	28
POA3276	4	37
POA3277		18
POA3277	0	11
POA3277	1	134
POA3277	2	247
POA3277	3	104
POA3277	4	112
POA3278		7
POA3278	0	3
POA3278	1	20
POA3278	2	34
POA3278	3	22
POA3278	4	20
POA3279		3
POA3279	1	18
POA3279	2	21
POA3279	3	28
POA3279	4	16
POA3280		507
POA3280	0	746
POA3280	1	4398
POA3280	2	4551
POA3280	3	1208
POA3280	4	570
POA3281		17
POA3281	0	3
POA3281	1	69
POA3281	2	229
POA3281	3	126
POA3281	4	74
POA3282		38
POA3282	0	13
POA3282	1	219
POA3282	2	376
POA3282	3	124
POA3282	4	74
POA3283		17
POA3283	0	3
POA3283	1	80
POA3283	2	195
POA3283	3	86
POA3283	4	69
POA3284		61
POA3284	0	86
POA3284	1	448
POA3284	2	504
POA3284	3	138
POA3284	4	67
POA3285		6
POA3285	0	7
POA3285	1	108
POA3285	2	164
POA3285	3	84
POA3285	4	71
POA3286		10
POA3286	0	6
POA3286	1	58
POA3286	2	84
POA3286	3	40
POA3286	4	36
POA3287	1	26
POA3287	2	48
POA3287	3	38
POA3287	4	39
POA3289		18
POA3289	0	5
POA3289	1	79
POA3289	2	110
POA3289	3	45
POA3289	4	35
POA3292		5
POA3292	0	3
POA3292	1	20
POA3292	2	31
POA3292	3	15
POA3292	4	4
POA3293	0	5
POA3293	1	35
POA3293	2	41
POA3293	3	20
POA3293	4	12
POA3294		15
POA3294	0	18
POA3294	1	81
POA3294	2	124
POA3294	3	73
POA3294	4	49
POA3300		172
POA3300	0	271
POA3300	1	1494
POA3300	2	1370
POA3300	3	508
POA3300	4	256
POA3301		12
POA3301	0	3
POA3301	1	69
POA3301	2	165
POA3301	3	81
POA3301	4	101
POA3302		7
POA3302	1	27
POA3302	2	58
POA3302	3	24
POA3302	4	22
POA3303		7
POA3303	1	20
POA3303	2	41
POA3303	3	19
POA3303	4	27
POA3304		55
POA3304	0	36
POA3304	1	319
POA3304	2	368
POA3304	3	187
POA3304	4	123
POA3305		235
POA3305	0	254
POA3305	1	1649
POA3305	2	1785
POA3305	3	672
POA3305	4	346
POA3309		3
POA3309	1	12
POA3309	2	13
POA3309	3	9
POA3309	4	5
POA3310		7
POA3310	0	4
POA3310	1	39
POA3310	2	34
POA3310	3	21
POA3310	4	12
POA3311		41
POA3311	0	43
POA3311	1	266
POA3311	2	228
POA3311	3	102
POA3311	4	63
POA3312		25
POA3312	0	11
POA3312	1	77
POA3312	2	127
POA3312	3	77
POA3312	4	81
POA3314		4
POA3314	0	4
POA3314	1	32
POA3314	2	68
POA3314	3	45
POA3314	4	34
POA3315		39
POA3315	0	32
POA3315	1	199
POA3315	2	197
POA3315	3	96
POA3315	4	101
POA3317	1	28
POA3317	2	30
POA3317	3	14
POA3317	4	9
POA3318		26
POA3318	0	26
POA3318	1	153
POA3318	2	168
POA3318	3	82
POA3318	4	64
POA3319		8
POA3319	0	5
POA3319	1	44
POA3319	2	60
POA3319	3	30
POA3319	4	22
POA3321		16
POA3321	0	5
POA3321	1	85
POA3321	2	209
POA3321	3	123
POA3321	4	85
POA3322		3
POA3322	0	3
POA3322	1	24
POA3322	2	25
POA3322	3	8
POA3322	4	12
POA3323	1	12
POA3323	2	11
POA3323	3	5
POA3323	4	9
POA3324		13
POA3324	0	10
POA3324	1	56
POA3324	2	76
POA3324	3	35
POA3324	4	25
POA3325		13
POA3325	0	4
POA3325	1	62
POA3325	2	62
POA3325	3	28
POA3325	4	21
POA3328		18
POA3328	0	3
POA3328	1	90
POA3328	2	265
POA3328	3	108
POA3328	4	84
POA3329		3
POA3329	0	3
POA3329	1	14
POA3329	2	36
POA3329	3	25
POA3329	4	18
POA3330		3
POA3330	1	24
POA3330	2	26
POA3330	3	13
POA3330	4	14
POA3331		56
POA3331	0	14
POA3331	1	325
POA3331	2	900
POA3331	3	354
POA3331	4	235
POA3332		15
POA3332	1	54
POA3332	2	121
POA3332	3	67
POA3332	4	62
POA3333		14
POA3333	0	10
POA3333	1	60
POA3333	2	112
POA3333	3	50
POA3333	4	52
POA3334		12
POA3334	1	34
POA3334	2	81
POA3334	3	43
POA3334	4	35
POA3335		63
POA3335	0	38
POA3335	1	475
POA3335	2	885
POA3335	3	235
POA3335	4	143
POA3337		471
POA3337	0	490
POA3337	1	3767
POA3337	2	4788
POA3337	3	1623
POA3337	4	931
POA3338		343
POA3338	0	404
POA3338	1	2499
POA3338	2	3129
POA3338	3	918
POA3338	4	451
POA3340		269
POA3340	0	294
POA3340	1	2090
POA3340	2	2820
POA3340	3	1142
POA3340	4	743
POA3341		26
POA3341	0	6
POA3341	1	77
POA3341	2	205
POA3341	3	131
POA3341	4	112
POA3342		57
POA3342	0	35
POA3342	1	390
POA3342	2	449
POA3342	3	193
POA3342	4	148
POA3345		19
POA3345	0	3
POA3345	1	75
POA3345	2	170
POA3345	3	82
POA3345	4	52
POA3350		766
POA3350	0	1473
POA3350	1	8347
POA3350	2	8432
POA3350	3	2360
POA3350	4	1093
POA3351		96
POA3351	0	38
POA3351	1	515
POA3351	2	1088
POA3351	3	603
POA3351	4	460
POA3352		184
POA3352	0	59
POA3352	1	961
POA3352	2	2205
POA3352	3	1029
POA3352	4	816
POA3355		250
POA3355	0	529
POA3355	1	2194
POA3355	2	1616
POA3355	3	450
POA3355	4	179
POA3356		321
POA3356	0	487
POA3356	1	2424
POA3356	2	2187
POA3356	3	684
POA3356	4	314
POA3357		44
POA3357	0	44
POA3357	1	296
POA3357	2	581
POA3357	3	187
POA3357	4	107
POA3360		17
POA3360	0	14
POA3360	1	72
POA3360	2	139
POA3360	3	50
POA3360	4	31
POA3361		8
POA3361	0	7
POA3361	1	87
POA3361	2	80
POA3361	3	37
POA3361	4	35
POA3363		80
POA3363	0	63
POA3363	1	386
POA3363	2	446
POA3363	3	194
POA3363	4	123
POA3364		34
POA3364	0	3
POA3364	1	163
POA3364	2	312
POA3364	3	139
POA3364	4	120
POA3370		49
POA3370	0	26
POA3370	1	242
POA3370	2	244
POA3370	3	105
POA3370	4	61
POA3371		24
POA3371	0	22
POA3371	1	110
POA3371	2	138
POA3371	3	70
POA3371	4	52
POA3373		48
POA3373	0	38
POA3373	1	261
POA3373	2	347
POA3373	3	125
POA3373	4	109
POA3374		3
POA3374	0	9
POA3374	1	40
POA3374	2	60
POA3374	3	26
POA3374	4	22
POA3375	1	12
POA3375	2	26
POA3375	3	17
POA3375	4	16
POA3377		168
POA3377	0	269
POA3377	1	1204
POA3377	2	1171
POA3377	3	443
POA3377	4	220
POA3378	1	3
POA3378	2	16
POA3378	3	10
POA3378	4	15
POA3379		27
POA3379	0	10
POA3379	1	82
POA3379	2	95
POA3379	3	35
POA3379	4	43
POA3380		134
POA3380	0	182
POA3380	1	912
POA3380	2	824
POA3380	3	297
POA3380	4	115
POA3381		32
POA3381	0	11
POA3381	1	116
POA3381	2	173
POA3381	3	73
POA3381	4	41
POA3384		10
POA3384	0	3
POA3384	1	51
POA3384	2	86
POA3384	3	34
POA3384	4	38
POA3385		11
POA3385	0	3
POA3385	1	35
POA3385	2	83
POA3385	3	44
POA3385	4	37
POA3387		3
POA3387	0	3
POA3387	1	22
POA3387	2	49
POA3387	3	24
POA3387	4	24
POA3388		8
POA3388	0	11
POA3388	1	61
POA3388	2	78
POA3388	3	32
POA3388	4	28
POA3390		24
POA3390	0	17
POA3390	1	125
POA3390	2	131
POA3390	3	58
POA3390	4	32
POA3391		3
POA3391	1	12
POA3391	2	25
POA3391	3	9
POA3391	4	7
POA3392		17
POA3392	0	8
POA3392	1	93
POA3392	2	74
POA3392	3	29
POA3392	4	23
POA3393		43
POA3393	0	72
POA3393	1	369
POA3393	2	379
POA3393	3	133
POA3393	4	80
POA3395		17
POA3395	0	5
POA3395	1	34
POA3395	2	47
POA3395	3	16
POA3395	4	25
POA3396		8
POA3396	0	18
POA3396	1	90
POA3396	2	105
POA3396	3	52
POA3396	4	28
POA3400		240
POA3400	0	450
POA3400	1	2249
POA3400	2	2120
POA3400	3	620
POA3400	4	252
POA3401		43
POA3401	0	13
POA3401	1	213
POA3401	2	570
POA3401	3	342
POA3401	4	312
POA3407		6
POA3407	0	3
POA3407	1	36
POA3407	2	61
POA3407	3	36
POA3407	4	32
POA3409		10
POA3409	0	15
POA3409	1	90
POA3409	2	133
POA3409	3	70
POA3409	4	58
POA3412		6
POA3412	0	8
POA3412	1	35
POA3412	2	51
POA3412	3	16
POA3412	4	17
POA3413	1	14
POA3413	2	28
POA3413	3	16
POA3413	4	24
POA3414		37
POA3414	0	39
POA3414	1	254
POA3414	2	247
POA3414	3	92
POA3414	4	70
POA3415	1	3
POA3415	2	6
POA3415	4	5
POA3418		46
POA3418	0	53
POA3418	1	317
POA3418	2	357
POA3418	3	184
POA3418	4	143
POA3419		12
POA3419	0	14
POA3419	1	106
POA3419	2	124
POA3419	3	48
POA3419	4	31
POA3420		5
POA3420	1	19
POA3420	2	29
POA3420	3	17
POA3420	4	20
POA3423		13
POA3423	0	14
POA3423	1	57
POA3423	2	67
POA3423	3	21
POA3423	4	23
POA3424		17
POA3424	0	13
POA3424	1	97
POA3424	2	101
POA3424	3	50
POA3424	4	36
POA3427		37
POA3427	0	22
POA3427	1	284
POA3427	2	402
POA3427	3	149
POA3427	4	114
POA3428		5
POA3428	1	27
POA3428	2	68
POA3428	3	49
POA3428	4	40
POA3429		320
POA3429	0	475
POA3429	1	3655
POA3429	2	5094
POA3429	3	1863
POA3429	4	1143
POA3430		4
POA3430	1	19
POA3430	2	36
POA3430	3	32
POA3430	4	15
POA3431		25
POA3431	0	20
POA3431	1	239
POA3431	2	574
POA3431	3	265
POA3431	4	190
POA3432		4
POA3432	1	9
POA3432	2	25
POA3432	3	12
POA3432	4	18
POA3433	1	8
POA3433	2	27
POA3433	3	19
POA3433	4	13
POA3434		52
POA3434	0	26
POA3434	1	335
POA3434	2	693
POA3434	3	330
POA3434	4	240
POA3435		36
POA3435	0	17
POA3435	1	255
POA3435	2	412
POA3435	3	170
POA3435	4	127
POA3437		91
POA3437	0	63
POA3437	1	743
POA3437	2	1537
POA3437	3	584
POA3437	4	408
POA3438		14
POA3438	0	11
POA3438	1	170
POA3438	2	324
POA3438	3	136
POA3438	4	103
POA3440		19
POA3440	0	13
POA3440	1	142
POA3440	2	314
POA3440	3	112
POA3440	4	72
POA3441		14
POA3441	0	3
POA3441	1	89
POA3441	2	242
POA3441	3	80
POA3441	4	43
POA3442		64
POA3442	0	79
POA3442	1	667
POA3442	2	1107
POA3442	3	425
POA3442	4	224
POA3444		150
POA3444	0	154
POA3444	1	1033
POA3444	2	1242
POA3444	3	484
POA3444	4	305
POA3446		10
POA3446	0	3
POA3446	1	110
POA3446	2	153
POA3446	3	63
POA3446	4	34
POA3447		5
POA3447	1	51
POA3447	2	76
POA3447	3	33
POA3447	4	14
POA3448		10
POA3448	0	9
POA3448	1	76
POA3448	2	144
POA3448	3	61
POA3448	4	51
POA3450		132
POA3450	0	274
POA3450	1	1306
POA3450	2	861
POA3450	3	236
POA3450	4	110
POA3451		75
POA3451	0	46
POA3451	1	582
POA3451	2	743
POA3451	3	262
POA3451	4	179
POA3453		15
POA3453	0	5
POA3453	1	133
POA3453	2	247
POA3453	3	125
POA3453	4	87
POA3458		36
POA3458	0	19
POA3458	1	232
POA3458	2	283
POA3458	3	105
POA3458	4	77
POA3460		72
POA3460	0	83
POA3460	1	487
POA3460	2	353
POA3460	3	92
POA3460	4	38
POA3461		71
POA3461	0	38
POA3461	1	460
POA3461	2	671
POA3461	3	253
POA3461	4	146
POA3462		25
POA3462	0	11
POA3462	1	143
POA3462	2	168
POA3462	3	84
POA3462	4	44
POA3463		41
POA3463	0	28
POA3463	1	364
POA3463	2	397
POA3463	3	149
POA3463	4	102
POA3464		13
POA3464	0	17
POA3464	1	99
POA3464	2	168
POA3464	3	75
POA3464	4	42
POA3465		221
POA3465	0	314
POA3465	1	1535
POA3465	2	1333
POA3465	3	429
POA3465	4	256
POA3467		32
POA3467	0	27
POA3467	1	177
POA3467	2	171
POA3467	3	54
POA3467	4	38
POA3468		5
POA3468	0	3
POA3468	1	31
POA3468	2	41
POA3468	3	20
POA3468	4	14
POA3469		3
POA3469	1	44
POA3469	2	43
POA3469	3	13
POA3469	4	14
POA3472		38
POA3472	0	20
POA3472	1	231
POA3472	2	214
POA3472	3	85
POA3472	4	65
POA3475		8
POA3475	0	5
POA3475	1	37
POA3475	2	55
POA3475	3	18
POA3475	4	26
POA3477		12
POA3477	0	3
POA3477	1	68
POA3477	2	125
POA3477	3	68
POA3477	4	64
POA3478		51
POA3478	0	99
POA3478	1	376
POA3478	2	389
POA3478	3	128
POA3478	4	61
POA3480		41
POA3480	0	40
POA3480	1	228
POA3480	2	235
POA3480	3	86
POA3480	4	65
POA3482		3
POA3482	1	15
POA3482	2	21
POA3482	3	7
POA3482	4	7
POA3483		9
POA3483	0	16
POA3483	1	98
POA3483	2	121
POA3483	3	52
POA3483	4	32
POA3485		3
POA3485	0	3
POA3485	1	46
POA3485	2	42
POA3485	3	22
POA3485	4	19
POA3487		3
POA3487	1	9
POA3487	2	6
POA3487	3	4
POA3487	4	4
POA3488	0	3
POA3488	1	7
POA3488	2	12
POA3488	3	5
POA3488	4	12
POA3489	1	3
POA3489	2	3
POA3489	3	3
POA3489	4	9
POA3490		12
POA3490	0	47
POA3490	1	155
POA3490	2	179
POA3490	3	75
POA3490	4	48
POA3491	0	3
POA3491	1	20
POA3491	2	15
POA3491	3	7
POA3491	4	11
POA3494		18
POA3494	0	12
POA3494	1	55
POA3494	2	88
POA3494	3	27
POA3494	4	37
POA3496		128
POA3496	0	120
POA3496	1	605
POA3496	2	761
POA3496	3	345
POA3496	4	255
POA3498		73
POA3498	0	46
POA3498	1	437
POA3498	2	706
POA3498	3	328
POA3498	4	247
POA3500		640
POA3500	0	983
POA3500	1	4607
POA3500	2	4340
POA3500	3	1248
POA3500	4	522
POA3501		30
POA3501	0	10
POA3501	1	119
POA3501	2	256
POA3501	3	129
POA3501	4	101
POA3505		84
POA3505	0	75
POA3505	1	430
POA3505	2	629
POA3505	3	269
POA3505	4	198
POA3506	1	3
POA3506	2	3
POA3506	4	6
POA3507		5
POA3507	0	3
POA3507	1	19
POA3507	2	15
POA3507	3	15
POA3507	4	10
POA3509		4
POA3509	0	4
POA3509	1	21
POA3509	2	40
POA3509	3	13
POA3509	4	13
POA3512		3
POA3512	1	36
POA3512	2	53
POA3512	3	24
POA3512	4	33
POA3515		17
POA3515	0	3
POA3515	1	94
POA3515	2	288
POA3515	3	143
POA3515	4	82
POA3516		6
POA3516	0	6
POA3516	1	70
POA3516	2	80
POA3516	3	53
POA3516	4	43
POA3517		26
POA3517	0	25
POA3517	1	165
POA3517	2	193
POA3517	3	73
POA3517	4	66
POA3518		40
POA3518	0	31
POA3518	1	167
POA3518	2	164
POA3518	3	75
POA3518	4	63
POA3520		9
POA3520	0	4
POA3520	1	29
POA3520	2	24
POA3520	3	10
POA3520	4	10
POA3521		3
POA3521	0	3
POA3521	1	33
POA3521	2	80
POA3521	3	48
POA3521	4	49
POA3522		4
POA3522	1	20
POA3522	2	39
POA3522	3	28
POA3522	4	20
POA3523		115
POA3523	0	68
POA3523	1	461
POA3523	2	566
POA3523	3	203
POA3523	4	114
POA3525		22
POA3525	0	35
POA3525	1	179
POA3525	2	191
POA3525	3	74
POA3525	4	56
POA3527		15
POA3527	0	23
POA3527	1	106
POA3527	2	93
POA3527	3	48
POA3527	4	36
POA3529	1	6
POA3529	2	9
POA3529	3	9
POA3529	4	7
POA3530		4
POA3530	1	17
POA3530	2	15
POA3530	3	11
POA3530	4	10
POA3531		4
POA3531	1	15
POA3531	2	24
POA3531	3	10
POA3531	4	14
POA3533		16
POA3533	0	15
POA3533	1	102
POA3533	2	93
POA3533	3	35
POA3533	4	28
POA3537		14
POA3537	0	30
POA3537	1	101
POA3537	2	158
POA3537	3	63
POA3537	4	37
POA3540		5
POA3540	0	11
POA3540	1	37
POA3540	2	43
POA3540	3	12
POA3540	4	17
POA3542		3
POA3542	1	10
POA3542	2	27
POA3542	3	12
POA3542	4	12
POA3544		3
POA3544	0	6
POA3544	1	30
POA3544	2	22
POA3544	3	14
POA3544	4	22
POA3546		5
POA3546	0	9
POA3546	1	43
POA3546	2	58
POA3546	3	22
POA3546	4	19
POA3549		105
POA3549	0	83
POA3549	1	297
POA3549	2	379
POA3549	3	144
POA3549	4	99
POA3550		661
POA3550	0	1258
POA3550	1	6419
POA3550	2	5435
POA3550	3	1584
POA3550	4	692
POA3551		274
POA3551	0	94
POA3551	1	1850
POA3551	2	4491
POA3551	3	1776
POA3551	4	1139
POA3555		323
POA3555	0	501
POA3555	1	2868
POA3555	2	2839
POA3555	3	859
POA3555	4	371
POA3556		251
POA3556	0	343
POA3556	1	1694
POA3556	2	1737
POA3556	3	634
POA3556	4	326
POA3557		4
POA3557	0	4
POA3557	1	55
POA3557	2	110
POA3557	3	65
POA3557	4	41
POA3558		29
POA3558	0	23
POA3558	1	128
POA3558	2	117
POA3558	3	53
POA3558	4	42
POA3559		7
POA3559	0	3
POA3559	1	45
POA3559	2	75
POA3559	3	49
POA3559	4	35
POA3561		61
POA3561	0	79
POA3561	1	485
POA3561	2	622
POA3561	3	255
POA3561	4	174
POA3562	0	3
POA3562	1	20
POA3562	2	29
POA3562	3	20
POA3562	4	14
POA3563		17
POA3563	0	8
POA3563	1	78
POA3563	2	110
POA3563	3	48
POA3563	4	43
POA3564		280
POA3564	0	334
POA3564	1	1816
POA3564	2	2263
POA3564	3	778
POA3564	4	394
POA3565	0	4
POA3565	1	9
POA3565	2	6
POA3565	3	14
POA3565	4	3
POA3566		16
POA3566	0	11
POA3566	1	50
POA3566	2	75
POA3566	3	36
POA3566	4	26
POA3567		11
POA3567	0	9
POA3567	1	67
POA3567	2	90
POA3567	3	47
POA3567	4	27
POA3568		53
POA3568	0	54
POA3568	1	374
POA3568	2	437
POA3568	3	169
POA3568	4	99
POA3570		7
POA3570	0	3
POA3570	1	50
POA3570	2	109
POA3570	3	55
POA3570	4	43
POA3571		12
POA3571	1	18
POA3571	2	30
POA3571	3	18
POA3571	4	29
POA3572		3
POA3572	1	7
POA3572	2	16
POA3572	3	13
POA3572	4	8
POA3573		4
POA3573	1	25
POA3573	2	29
POA3573	3	30
POA3573	4	24
POA3575		23
POA3575	0	17
POA3575	1	89
POA3575	2	109
POA3575	3	46
POA3575	4	39
POA3576	1	6
POA3576	2	10
POA3576	3	8
POA3576	4	7
POA3579		103
POA3579	0	117
POA3579	1	664
POA3579	2	747
POA3579	3	270
POA3579	4	216
POA3580		32
POA3580	0	14
POA3580	1	125
POA3580	2	150
POA3580	3	82
POA3580	4	25
POA3581		5
POA3581	0	6
POA3581	1	13
POA3581	2	21
POA3581	3	10
POA3581	4	9
POA3583		9
POA3583	1	10
POA3583	2	23
POA3583	3	4
POA3583	4	19
POA3584		19
POA3584	0	11
POA3584	1	84
POA3584	2	164
POA3584	3	66
POA3584	4	26
POA3585		231
POA3585	0	304
POA3585	1	1435
POA3585	2	1476
POA3585	3	431
POA3585	4	233
POA3586		10
POA3586	1	38
POA3586	2	85
POA3586	3	64
POA3586	4	46
POA3588		3
POA3588	1	31
POA3588	2	55
POA3588	3	23
POA3588	4	18
POA3589		5
POA3589	1	28
POA3589	2	30
POA3589	3	21
POA3589	4	16
POA3590	1	25
POA3590	2	42
POA3590	3	23
POA3590	4	22
POA3591		4
POA3591	1	9
POA3591	2	21
POA3591	3	10
POA3591	4	14
POA3594		13
POA3594	0	7
POA3594	1	52
POA3594	2	62
POA3594	3	36
POA3594	4	16
POA3595		14
POA3595	0	15
POA3595	1	71
POA3595	2	83
POA3595	3	29
POA3595	4	15
POA3596	1	11
POA3596	2	7
POA3596	3	3
POA3596	4	4
POA3597		11
POA3597	0	4
POA3597	1	29
POA3597	2	54
POA3597	3	34
POA3597	4	31
POA3599		3
POA3599	1	16
POA3599	2	18
POA3599	3	9
POA3599	4	6
POA3607	1	16
POA3607	2	17
POA3607	3	11
POA3607	4	4
POA3608		57
POA3608	0	41
POA3608	1	340
POA3608	2	371
POA3608	3	116
POA3608	4	63
POA3610		19
POA3610	0	24
POA3610	1	141
POA3610	2	188
POA3610	3	87
POA3610	4	71
POA3612		44
POA3612	0	29
POA3612	1	223
POA3612	2	271
POA3612	3	97
POA3612	4	63
POA3614		11
POA3614	1	44
POA3614	2	121
POA3614	3	72
POA3614	4	47
POA3616		108
POA3616	0	82
POA3616	1	589
POA3616	2	727
POA3616	3	279
POA3616	4	157
POA3617	1	10
POA3617	2	20
POA3617	3	7
POA3617	4	12
POA3618		10
POA3618	0	8
POA3618	1	63
POA3618	2	91
POA3618	3	43
POA3618	4	32
POA3620		134
POA3620	0	164
POA3620	1	964
POA3620	2	1148
POA3620	3	402
POA3620	4	259
POA3621		43
POA3621	0	24
POA3621	1	222
POA3621	2	335
POA3621	3	136
POA3621	4	86
POA3622		5
POA3622	0	3
POA3622	1	27
POA3622	2	56
POA3622	3	45
POA3622	4	26
POA3623		16
POA3623	0	9
POA3623	1	92
POA3623	2	136
POA3623	3	57
POA3623	4	33
POA3624		7
POA3624	0	3
POA3624	1	70
POA3624	2	78
POA3624	3	31
POA3624	4	32
POA3629		170
POA3629	0	242
POA3629	1	1277
POA3629	2	1177
POA3629	3	411
