POA_CODE_2016	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
POA0852	45-54	1	M	39
POA0852	55-64		F	72
POA0852	55-64		M	74
POA0852	55-64	0	F	229
POA0852	55-64	0	M	233
POA0852	55-64	1	F	29
POA0852	55-64	1	M	24
POA0852	65-74		F	35
POA0852	65-74		M	39
POA0852	65-74	0	F	93
POA0852	65-74	0	M	102
POA0852	65-74	1	F	21
POA0852	65-74	1	M	10
POA0852	75-84		F	3
POA0852	75-84		M	15
POA0852	75-84	0	F	26
POA0852	75-84	0	M	34
POA0852	75-84	1	F	7
POA0852	75-84	1	M	5
POA0852	85+	0	F	3
POA0852	85+	0	M	9
POA0853	15-19		F	3
POA0853	15-19		M	3
POA0853	15-19	0	F	14
POA0853	15-19	0	M	16
POA0853	20-24		M	10
POA0853	20-24	0	F	23
POA0853	20-24	0	M	49
POA0853	25-34		F	12
POA0853	25-34		M	29
POA0853	25-34	0	F	108
POA0853	25-34	0	M	134
POA0853	25-34	1	F	11
POA0853	25-34	1	M	3
POA0853	35-44		F	4
POA0853	35-44		M	4
POA0853	35-44	0	F	38
POA0853	35-44	0	M	62
POA0853	35-44	1	F	7
POA0853	35-44	1	M	4
POA0853	45-54		F	4
POA0853	45-54		M	10
POA0853	45-54	0	F	31
POA0853	45-54	0	M	49
POA0853	55-64	0	M	12
POA0853	55-64	1	M	3
POA0854	15-19		M	6
POA0854	15-19	0	F	27
POA0854	15-19	0	M	35
POA0854	15-19	1	M	4
POA0854	20-24		F	8
POA0854	20-24		M	3
POA0854	20-24	0	F	34
POA0854	20-24	0	M	27
POA0854	25-34		M	6
POA0854	25-34	0	F	49
POA0854	25-34	0	M	61
POA0854	25-34	1	F	8
POA0854	25-34	1	M	4
POA0854	35-44		F	7
POA0854	35-44		M	8
POA0854	35-44	0	F	41
POA0854	35-44	0	M	46
POA0854	35-44	1	F	8
POA0854	35-44	1	M	9
POA0854	45-54		F	3
POA0854	45-54		M	7
POA0854	45-54	0	F	40
POA0854	45-54	0	M	39
POA0854	45-54	1	F	12
POA0854	45-54	1	M	4
POA0854	55-64		F	3
POA0854	55-64		M	3
POA0854	55-64	0	F	21
POA0854	55-64	0	M	30
POA0854	55-64	1	F	4
POA0854	55-64	1	M	4
POA0854	65-74	0	F	12
POA0854	65-74	0	M	21
POA0854	75-84		M	3
POA0854	75-84	0	F	3
POA0854	75-84	0	M	6
POA0860	15-19		F	18
POA0860	15-19		M	13
POA0860	15-19	0	F	60
POA0860	15-19	0	M	72
POA0860	15-19	1	F	5
POA0860	15-19	1	M	9
POA0860	20-24		F	23
POA0860	20-24		M	39
POA0860	20-24	0	F	85
POA0860	20-24	0	M	67
POA0860	20-24	1	F	14
POA0860	20-24	1	M	7
POA0860	25-34		F	31
POA0860	25-34		M	50
POA0860	25-34	0	F	197
POA0860	25-34	0	M	168
POA0860	25-34	1	F	29
POA0860	25-34	1	M	27
POA0860	35-44		F	29
POA0860	35-44		M	50
POA0860	35-44	0	F	137
POA0860	35-44	0	M	140
POA0860	35-44	1	F	25
POA0860	35-44	1	M	11
POA0860	45-54		F	38
POA0860	45-54		M	34
POA0860	45-54	0	F	149
POA0860	45-54	0	M	170
POA0860	45-54	1	F	28
POA0860	45-54	1	M	20
POA0860	55-64		F	18
POA0860	55-64		M	36
POA0860	55-64	0	F	133
POA0860	55-64	0	M	137
POA0860	55-64	1	F	18
POA0860	55-64	1	M	15
POA0860	65-74		F	8
POA0860	65-74		M	18
POA0860	65-74	0	F	52
POA0860	65-74	0	M	72
POA0860	65-74	1	F	10
POA0860	65-74	1	M	11
POA0860	75-84		F	14
POA0860	75-84		M	6
POA0860	75-84	0	F	14
POA0860	75-84	0	M	18
POA0860	75-84	1	M	4
POA0860	85+		F	3
POA0860	85+	0	F	4
POA0862	15-19		M	4
POA0862	15-19	0	F	22
POA0862	15-19	0	M	19
POA0862	15-19	1	M	7
POA0862	20-24		M	8
POA0862	20-24	0	F	31
POA0862	20-24	0	M	37
POA0862	20-24	1	F	13
POA0862	20-24	1	M	7
POA0862	25-34		F	7
POA0862	25-34		M	3
POA0862	25-34	0	F	46
POA0862	25-34	0	M	41
POA0862	25-34	1	F	14
POA0862	25-34	1	M	7
POA0862	35-44		M	4
POA0862	35-44	0	F	23
POA0862	35-44	0	M	30
POA0862	35-44	1	F	10
POA0862	35-44	1	M	9
POA0862	45-54		M	4
POA0862	45-54	0	F	25
POA0862	45-54	0	M	20
POA0862	45-54	1	F	9
POA0862	45-54	1	M	6
POA0862	55-64		F	3
POA0862	55-64	0	F	20
POA0862	55-64	0	M	21
POA0862	55-64	1	F	3
POA0862	55-64	1	M	9
POA0862	65-74		M	3
POA0862	65-74	0	F	14
POA0862	65-74	0	M	17
POA0862	65-74	1	F	4
POA0862	65-74	1	M	3
POA0862	75-84	0	M	4
POA0870	15-19		F	77
POA0870	15-19		M	77
POA0870	15-19	0	F	403
POA0870	15-19	0	M	513
POA0870	15-19	1	F	33
POA0870	15-19	1	M	33
POA0870	20-24		F	92
POA0870	20-24		M	89
POA0870	20-24	0	F	444
POA0870	20-24	0	M	435
POA0870	20-24	1	F	27
POA0870	20-24	1	M	32
POA0870	25-34		F	297
POA0870	25-34		M	267
POA0870	25-34	0	F	1432
POA0870	25-34	0	M	1298
POA0870	25-34	1	F	167
POA0870	25-34	1	M	85
POA0870	35-44		F	193
POA0870	35-44		M	168
POA0870	35-44	0	F	1176
POA0870	35-44	0	M	1075
POA0870	35-44	1	F	158
POA0870	35-44	1	M	106
POA0870	45-54		F	204
POA0870	45-54		M	211
POA0870	45-54	0	F	1177
POA0870	45-54	0	M	1099
POA0870	45-54	1	F	177
POA0870	45-54	1	M	116
POA0870	55-64		F	176
POA0870	55-64		M	158
POA0870	55-64	0	F	914
POA0870	55-64	0	M	924
POA0870	55-64	1	F	152
POA0870	55-64	1	M	94
POA0870	65-74		F	98
POA0870	65-74		M	76
POA0870	65-74	0	F	379
POA0870	65-74	0	M	406
POA0870	65-74	1	F	49
POA0870	65-74	1	M	32
POA0870	75-84		F	27
POA0870	75-84		M	32
POA0870	75-84	0	F	129
POA0870	75-84	0	M	124
POA0870	75-84	1	F	17
POA0870	75-84	1	M	17
POA0870	85+		F	20
POA0870	85+		M	6
POA0870	85+	0	F	47
POA0870	85+	0	M	27
POA0870	85+	1	F	3
POA0870	85+	1	M	3
POA0872	15-19		F	201
POA0872	15-19		M	196
POA0872	15-19	0	F	327
POA0872	15-19	0	M	358
POA0872	15-19	1	F	81
POA0872	15-19	1	M	72
POA0872	20-24		F	196
POA0872	20-24		M	303
POA0872	20-24	0	F	472
POA0872	20-24	0	M	487
POA0872	20-24	1	F	142
POA0872	20-24	1	M	98
POA0872	25-34		F	256
POA0872	25-34		M	446
POA0872	25-34	0	F	940
POA0872	25-34	0	M	874
POA0872	25-34	1	F	244
POA0872	25-34	1	M	200
POA0872	35-44		F	173
POA0872	35-44		M	290
POA0872	35-44	0	F	689
POA0872	35-44	0	M	657
POA0872	35-44	1	F	200
POA0872	35-44	1	M	149
POA0872	45-54		F	170
POA0872	45-54		M	246
POA0872	45-54	0	F	538
POA0872	45-54	0	M	535
POA0872	45-54	1	F	188
POA0872	45-54	1	M	108
POA0872	55-64		F	99
POA0872	55-64		M	127
POA0872	55-64	0	F	445
POA0872	55-64	0	M	398
POA0872	55-64	1	F	112
POA0872	55-64	1	M	58
POA0872	65-74		F	33
POA0872	65-74		M	40
POA0872	65-74	0	F	188
POA0872	65-74	0	M	171
POA0872	65-74	1	F	50
POA0872	65-74	1	M	27
POA0872	75-84		F	18
POA0872	75-84		M	13
POA0872	75-84	0	F	85
POA0872	75-84	0	M	51
POA0872	75-84	1	F	17
POA0872	75-84	1	M	9
POA0872	85+		F	3
POA0872	85+	0	F	21
POA0872	85+	0	M	20
POA0872	85+	1	F	8
POA0873	15-19		F	11
POA0873	15-19		M	15
POA0873	15-19	0	F	44
POA0873	15-19	0	M	48
POA0873	15-19	1	F	3
POA0873	15-19	1	M	5
POA0873	20-24		F	19
POA0873	20-24		M	13
POA0873	20-24	0	F	53
POA0873	20-24	0	M	46
POA0873	20-24	1	F	10
POA0873	20-24	1	M	6
POA0873	25-34		F	23
POA0873	25-34		M	15
POA0873	25-34	0	F	117
POA0873	25-34	0	M	96
POA0873	25-34	1	F	17
POA0873	25-34	1	M	15
POA0873	35-44		F	23
POA0873	35-44		M	19
POA0873	35-44	0	F	105
POA0873	35-44	0	M	107
POA0873	35-44	1	F	23
POA0873	35-44	1	M	17
POA0873	45-54		F	26
POA0873	45-54		M	40
POA0873	45-54	0	F	157
POA0873	45-54	0	M	151
POA0873	45-54	1	F	29
POA0873	45-54	1	M	21
POA0873	55-64		F	38
POA0873	55-64		M	26
POA0873	55-64	0	F	141
POA0873	55-64	0	M	136
POA0873	55-64	1	F	23
POA0873	55-64	1	M	12
POA0873	65-74		F	14
POA0873	65-74		M	33
POA0873	65-74	0	F	72
POA0873	65-74	0	M	89
POA0873	65-74	1	F	5
POA0873	65-74	1	M	6
POA0873	75-84		F	5
POA0873	75-84		M	6
POA0873	75-84	0	F	45
POA0873	75-84	0	M	27
POA0873	75-84	1	F	4
POA0873	75-84	1	M	4
POA0873	85+		F	4
POA0873	85+		M	3
POA0873	85+	0	F	31
POA0873	85+	0	M	10
POA0873	85+	1	F	3
POA0874	15-19		F	6
POA0874	15-19		M	3
POA0874	15-19	0	F	12
POA0874	15-19	0	M	16
POA0874	20-24		F	5
POA0874	20-24	0	F	12
POA0874	20-24	0	M	5
POA0874	25-34		F	14
POA0874	25-34		M	8
POA0874	25-34	0	F	55
POA0874	25-34	0	M	42
POA0874	35-44		F	5
POA0874	35-44		M	3
POA0874	35-44	0	F	35
POA0874	35-44	0	M	43
POA0874	45-54		F	3
POA0874	45-54		M	6
POA0874	45-54	0	F	24
POA0874	45-54	0	M	35
POA0874	45-54	1	F	4
POA0874	55-64		F	3
POA0874	55-64		M	7
POA0874	55-64	0	F	23
POA0874	55-64	0	M	33
POA0874	65-74	0	F	4
POA0874	65-74	0	M	3
POA0874	75-84	0	F	3
POA0875	15-19		F	8
POA0875	15-19		M	13
POA0875	15-19	0	F	48
POA0875	15-19	0	M	66
POA0875	15-19	1	F	3
POA0875	20-24		F	8
POA0875	20-24		M	12
POA0875	20-24	0	F	53
POA0875	20-24	0	M	61
POA0875	20-24	1	F	3
POA0875	25-34		F	30
POA0875	25-34		M	25
POA0875	25-34	0	F	135
POA0875	25-34	0	M	125
POA0875	25-34	1	F	21
POA0875	25-34	1	M	14
POA0875	35-44		F	18
POA0875	35-44		M	23
POA0875	35-44	0	F	151
POA0875	35-44	0	M	138
POA0875	35-44	1	F	19
POA0875	35-44	1	M	16
POA0875	45-54		F	23
POA0875	45-54		M	18
POA0875	45-54	0	F	146
POA0875	45-54	0	M	128
POA0875	45-54	1	F	26
POA0875	45-54	1	M	16
POA0875	55-64		F	25
POA0875	55-64		M	22
POA0875	55-64	0	F	78
POA0875	55-64	0	M	98
POA0875	55-64	1	F	24
POA0875	55-64	1	M	3
POA0875	65-74		F	11
POA0875	65-74		M	14
POA0875	65-74	0	F	38
POA0875	65-74	0	M	29
POA0875	65-74	1	F	3
POA0875	75-84	0	F	22
POA0875	75-84	0	M	7
POA0875	85+	0	F	4
POA0880	15-19		F	59
POA0880	15-19		M	80
POA0880	15-19	0	F	95
POA0880	15-19	0	M	120
POA0880	15-19	1	F	7
POA0880	15-19	1	M	16
POA0880	20-24		F	43
POA0880	20-24		M	59
POA0880	20-24	0	F	115
POA0880	20-24	0	M	105
POA0880	20-24	1	F	22
POA0880	20-24	1	M	5
POA0880	25-34		F	105
POA0880	25-34		M	125
POA0880	25-34	0	F	310
POA0880	25-34	0	M	287
POA0880	25-34	1	F	43
POA0880	25-34	1	M	31
POA0880	35-44		F	93
POA0880	35-44		M	77
POA0880	35-44	0	F	305
POA0880	35-44	0	M	292
POA0880	35-44	1	F	47
POA0880	35-44	1	M	21
POA0880	45-54		F	55
POA0880	45-54		M	62
POA0880	45-54	0	F	243
POA0880	45-54	0	M	251
POA0880	45-54	1	F	30
POA0880	45-54	1	M	27
POA0880	55-64		F	44
POA0880	55-64		M	55
POA0880	55-64	0	F	155
POA0880	55-64	0	M	151
POA0880	55-64	1	F	17
POA0880	55-64	1	M	18
POA0880	65-74		F	14
POA0880	65-74		M	23
POA0880	65-74	0	F	42
POA0880	65-74	0	M	72
POA0880	65-74	1	F	5
POA0880	65-74	1	M	3
POA0880	75-84		F	3
POA0880	75-84		M	8
POA0880	75-84	0	F	4
POA0880	75-84	0	M	6
POA0885	15-19		F	8
POA0885	15-19		M	3
POA0885	15-19	0	F	3
POA0885	15-19	0	M	8
POA0885	20-24		M	10
POA0885	20-24	0	F	14
POA0885	20-24	0	M	12
POA0885	25-34		F	3
POA0885	25-34		M	11
POA0885	25-34	0	F	81
POA0885	25-34	0	M	73
POA0885	25-34	1	F	3
POA0885	35-44		F	11
POA0885	35-44		M	13
POA0885	35-44	0	F	73
POA0885	35-44	0	M	86
POA0885	35-44	1	F	6
POA0885	45-54		M	12
POA0885	45-54	0	F	40
POA0885	45-54	0	M	68
POA0885	55-64		M	4
POA0885	55-64	0	F	26
POA0885	55-64	0	M	39
POA0885	55-64	1	F	4
POA0885	55-64	1	M	3
POA0885	65-74	0	F	7
POA0885	65-74	0	M	8
POA0886	15-19		F	8
POA0886	15-19		M	7
POA0886	15-19	0	F	11
POA0886	15-19	0	M	12
POA0886	20-24		F	7
POA0886	20-24		M	10
POA0886	20-24	0	F	15
POA0886	20-24	0	M	27
POA0886	25-34		F	22
POA0886	25-34		M	13
POA0886	25-34	0	F	76
POA0886	25-34	0	M	62
POA0886	25-34	1	F	4
POA0886	25-34	1	M	8
POA0886	35-44		F	7
POA0886	35-44		M	13
POA0886	35-44	0	F	68
POA0886	35-44	0	M	82
POA0886	35-44	1	F	7
POA0886	35-44	1	M	12
POA0886	45-54		F	22
POA0886	45-54		M	29
POA0886	45-54	0	F	58
POA0886	45-54	0	M	71
POA0886	45-54	1	F	5
POA0886	45-54	1	M	7
POA0886	55-64		F	9
POA0886	55-64		M	13
POA0886	55-64	0	F	29
POA0886	55-64	0	M	46
POA0886	55-64	1	F	3
POA0886	65-74		F	12
POA0886	65-74		M	5
POA0886	65-74	0	F	6
POA0886	65-74	0	M	9
POA0886	75-84	0	M	4
POA2000	15-19		F	79
POA2000	15-19		M	95
POA2000	15-19	0	F	437
POA2000	15-19	0	M	409
POA2000	15-19	1	F	9
POA2000	15-19	1	M	11
POA2000	20-24		F	370
POA2000	20-24		M	365
POA2000	20-24	0	F	2075
POA2000	20-24	0	M	1870
POA2000	20-24	1	F	46
POA2000	20-24	1	M	59
POA2000	25-34		F	838
POA2000	25-34		M	796
POA2000	25-34	0	F	4493
POA2000	25-34	0	M	4261
POA2000	25-34	1	F	169
POA2000	25-34	1	M	114
POA2000	35-44		F	292
POA2000	35-44		M	414
POA2000	35-44	0	F	1492
POA2000	35-44	0	M	1750
POA2000	35-44	1	F	100
POA2000	35-44	1	M	102
POA2000	45-54		F	171
POA2000	45-54		M	261
POA2000	45-54	0	F	710
POA2000	45-54	0	M	809
POA2000	45-54	1	F	111
POA2000	45-54	1	M	81
POA2000	55-64		F	106
POA2000	55-64		M	175
POA2000	55-64	0	F	572
POA2000	55-64	0	M	660
POA2000	55-64	1	F	86
POA2000	55-64	1	M	71
POA2000	65-74		F	90
POA2000	65-74		M	112
POA2000	65-74	0	F	393
POA2000	65-74	0	M	406
POA2000	65-74	1	F	59
POA2000	65-74	1	M	49
POA2000	75-84		F	28
POA2000	75-84		M	39
POA2000	75-84	0	F	152
POA2000	75-84	0	M	163
POA2000	75-84	1	F	28
POA2000	75-84	1	M	17
POA2000	85+		F	13
POA2000	85+		M	16
POA2000	85+	0	F	49
POA2000	85+	0	M	60
POA2000	85+	1	F	6
POA2000	85+	1	M	9
POA2006	15-19		F	27
POA2006	15-19		M	23
POA2006	15-19	0	F	301
POA2006	15-19	0	M	180
POA2006	15-19	1	F	11
POA2006	15-19	1	M	10
POA2006	20-24		F	36
POA2006	20-24		M	45
POA2006	20-24	0	F	278
POA2006	20-24	0	M	212
POA2006	20-24	1	F	10
POA2006	20-24	1	M	7
POA2006	25-34		F	5
POA2006	25-34		M	3
POA2006	25-34	0	F	18
POA2006	25-34	0	M	22
POA2006	25-34	1	F	3
POA2006	35-44		M	3
POA2006	35-44	0	F	4
POA2006	35-44	0	M	9
POA2006	45-54	0	F	8
POA2006	55-64	0	F	3
POA2006	55-64	0	M	6
POA2007	15-19		F	40
POA2007	15-19		M	30
POA2007	15-19	0	F	372
POA2007	15-19	0	M	244
POA2007	15-19	1	F	10
POA2007	15-19	1	M	7
POA2007	20-24		F	163
POA2007	20-24		M	134
POA2007	20-24	0	F	1348
POA2007	20-24	0	M	1027
POA2007	20-24	1	F	37
POA2007	20-24	1	M	29
POA2007	25-34		F	181
POA2007	25-34		M	208
POA2007	25-34	0	F	1160
POA2007	25-34	0	M	1219
POA2007	25-34	1	F	49
POA2007	25-34	1	M	33
POA2007	35-44		F	74
POA2007	35-44		M	81
POA2007	35-44	0	F	360
POA2007	35-44	0	M	421
POA2007	35-44	1	F	39
POA2007	35-44	1	M	27
POA2007	45-54		F	31
POA2007	45-54		M	46
POA2007	45-54	0	F	166
POA2007	45-54	0	M	192
POA2007	45-54	1	F	26
POA2007	45-54	1	M	23
POA2007	55-64		F	27
POA2007	55-64		M	18
POA2007	55-64	0	F	132
POA2007	55-64	0	M	120
POA2007	55-64	1	F	24
POA2007	55-64	1	M	8
POA2007	65-74		F	14
POA2007	65-74		M	25
POA2007	65-74	0	F	73
POA2007	65-74	0	M	88
POA2007	65-74	1	F	8
POA2007	65-74	1	M	11
POA2007	75-84		F	15
POA2007	75-84		M	10
POA2007	75-84	0	F	49
POA2007	75-84	0	M	36
POA2007	75-84	1	F	8
POA2007	75-84	1	M	4
POA2007	85+		F	8
POA2007	85+	0	F	22
POA2007	85+	0	M	15
POA2008	15-19		F	61
POA2008	15-19		M	44
POA2008	15-19	0	F	510
POA2008	15-19	0	M	332
POA2008	15-19	1	F	16
POA2008	15-19	1	M	11
POA2008	20-24		F	227
POA2008	20-24		M	161
POA2008	20-24	0	F	1883
POA2008	20-24	0	M	1257
POA2008	20-24	1	F	51
POA2008	20-24	1	M	32
POA2008	25-34		F	252
POA2008	25-34		M	270
POA2008	25-34	0	F	1640
POA2008	25-34	0	M	1731
POA2008	25-34	1	F	81
POA2008	25-34	1	M	55
POA2008	35-44		F	52
POA2008	35-44		M	83
POA2008	35-44	0	F	424
POA2008	35-44	0	M	548
POA2008	35-44	1	F	38
POA2008	35-44	1	M	29
POA2008	45-54		F	44
POA2008	45-54		M	46
POA2008	45-54	0	F	236
POA2008	45-54	0	M	298
POA2008	45-54	1	F	30
POA2008	45-54	1	M	29
POA2008	55-64		F	25
POA2008	55-64		M	38
POA2008	55-64	0	F	151
POA2008	55-64	0	M	206
POA2008	55-64	1	F	27
POA2008	55-64	1	M	21
POA2008	65-74		F	15
POA2008	65-74		M	31
POA2008	65-74	0	F	75
POA2008	65-74	0	M	105
POA2008	65-74	1	F	22
POA2008	65-74	1	M	13
POA2008	75-84		F	5
POA2008	75-84		M	7
POA2008	75-84	0	F	27
POA2008	75-84	0	M	34
POA2008	75-84	1	M	3
POA2008	85+		M	3
POA2008	85+	0	F	7
POA2008	85+	0	M	10
POA2009	15-19		F	20
POA2009	15-19		M	10
POA2009	15-19	0	F	116
POA2009	15-19	0	M	114
POA2009	15-19	1	F	6
POA2009	15-19	1	M	6
POA2009	20-24		F	64
POA2009	20-24		M	79
POA2009	20-24	0	F	507
POA2009	20-24	0	M	473
POA2009	20-24	1	F	15
POA2009	20-24	1	M	15
POA2009	25-34		F	216
POA2009	25-34		M	221
POA2009	25-34	0	F	1706
POA2009	25-34	0	M	1803
POA2009	25-34	1	F	81
POA2009	25-34	1	M	59
POA2009	35-44		F	86
POA2009	35-44		M	121
POA2009	35-44	0	F	944
POA2009	35-44	0	M	1062
POA2009	35-44	1	F	75
POA2009	35-44	1	M	59
POA2009	45-54		F	67
POA2009	45-54		M	92
POA2009	45-54	0	F	514
POA2009	45-54	0	M	555
POA2009	45-54	1	F	75
POA2009	45-54	1	M	61
POA2009	55-64		F	85
POA2009	55-64		M	67
POA2009	55-64	0	F	470
POA2009	55-64	0	M	419
POA2009	55-64	1	F	114
POA2009	55-64	1	M	68
POA2009	65-74		F	37
POA2009	65-74		M	40
POA2009	65-74	0	F	304
POA2009	65-74	0	M	327
POA2009	65-74	1	F	54
POA2009	65-74	1	M	46
POA2009	75-84		F	32
POA2009	75-84		M	17
POA2009	75-84	0	F	101
POA2009	75-84	0	M	111
POA2009	75-84	1	F	7
POA2009	75-84	1	M	11
POA2009	85+		F	7
POA2009	85+		M	3
POA2009	85+	0	F	30
POA2009	85+	0	M	22
POA2010	15-19		F	40
POA2010	15-19		M	49
POA2010	15-19	0	F	192
POA2010	15-19	0	M	155
POA2010	15-19	1	F	4
POA2010	15-19	1	M	10
POA2010	20-24		F	142
POA2010	20-24		M	200
POA2010	20-24	0	F	907
POA2010	20-24	0	M	854
POA2010	20-24	1	F	28
POA2010	20-24	1	M	27
POA2010	25-34		F	602
POA2010	25-34		M	804
POA2010	25-34	0	F	3763
POA2010	25-34	0	M	4481
POA2010	25-34	1	F	129
POA2010	25-34	1	M	152
POA2010	35-44		F	295
POA2010	35-44		M	551
POA2010	35-44	0	F	1609
POA2010	35-44	0	M	2679
POA2010	35-44	1	F	128
POA2010	35-44	1	M	154
POA2010	45-54		F	175
POA2010	45-54		M	391
POA2010	45-54	0	F	870
POA2010	45-54	0	M	1750
POA2010	45-54	1	F	141
POA2010	45-54	1	M	199
POA2010	55-64		F	146
POA2010	55-64		M	270
POA2010	55-64	0	F	614
POA2010	55-64	0	M	1082
POA2010	55-64	1	F	158
POA2010	55-64	1	M	164
POA2010	65-74		F	85
POA2010	65-74		M	164
POA2010	65-74	0	F	430
POA2010	65-74	0	M	611
POA2010	65-74	1	F	76
POA2010	65-74	1	M	69
POA2010	75-84		F	60
POA2010	75-84		M	80
POA2010	75-84	0	F	265
POA2010	75-84	0	M	288
POA2010	75-84	1	F	21
POA2010	75-84	1	M	23
POA2010	85+		F	26
POA2010	85+		M	26
POA2010	85+	0	F	147
POA2010	85+	0	M	84
POA2010	85+	1	M	6
POA2011	15-19		F	77
POA2011	15-19		M	103
POA2011	15-19	0	F	117
POA2011	15-19	0	M	108
POA2011	15-19	1	F	10
POA2011	15-19	1	M	11
POA2011	20-24		F	244
POA2011	20-24		M	542
POA2011	20-24	0	F	502
POA2011	20-24	0	M	567
POA2011	20-24	1	F	26
POA2011	20-24	1	M	16
POA2011	25-34		F	537
POA2011	25-34		M	1134
POA2011	25-34	0	F	2376
POA2011	25-34	0	M	2798
POA2011	25-34	1	F	93
POA2011	25-34	1	M	95
POA2011	35-44		F	225
POA2011	35-44		M	457
POA2011	35-44	0	F	1185
POA2011	35-44	0	M	1664
POA2011	35-44	1	F	111
POA2011	35-44	1	M	101
POA2011	45-54		F	159
POA2011	45-54		M	322
POA2011	45-54	0	F	741
POA2011	45-54	0	M	1114
POA2011	45-54	1	F	145
POA2011	45-54	1	M	112
POA2011	55-64		F	161
POA2011	55-64		M	189
POA2011	55-64	0	F	659
POA2011	55-64	0	M	836
POA2011	55-64	1	F	170
POA2011	55-64	1	M	134
POA2011	65-74		F	113
POA2011	65-74		M	122
POA2011	65-74	0	F	486
POA2011	65-74	0	M	563
POA2011	65-74	1	F	96
POA2011	65-74	1	M	89
POA2011	75-84		F	69
POA2011	75-84		M	69
POA2011	75-84	0	F	267
POA2011	75-84	0	M	242
POA2011	75-84	1	F	25
POA2011	75-84	1	M	19
POA2011	85+		F	57
POA2011	85+		M	42
POA2011	85+	0	F	213
POA2011	85+	0	M	103
POA2011	85+	1	F	8
POA2011	85+	1	M	8
POA2015	15-19		F	11
POA2015	15-19		M	15
POA2015	15-19	0	F	95
POA2015	15-19	0	M	87
POA2015	15-19	1	F	6
POA2015	15-19	1	M	3
POA2015	20-24		F	39
POA2015	20-24		M	29
POA2015	20-24	0	F	336
POA2015	20-24	0	M	307
POA2015	20-24	1	F	15
POA2015	20-24	1	M	7
POA2015	25-34		F	136
POA2015	25-34		M	169
POA2015	25-34	0	F	1444
POA2015	25-34	0	M	1411
POA2015	25-34	1	F	67
POA2015	25-34	1	M	62
POA2015	35-44		F	78
POA2015	35-44		M	101
POA2015	35-44	0	F	804
POA2015	35-44	0	M	921
POA2015	35-44	1	F	81
POA2015	35-44	1	M	57
POA2015	45-54		F	50
POA2015	45-54		M	63
POA2015	45-54	0	F	426
POA2015	45-54	0	M	548
POA2015	45-54	1	F	86
POA2015	45-54	1	M	72
POA2015	55-64		F	23
POA2015	55-64		M	30
POA2015	55-64	0	F	263
POA2015	55-64	0	M	327
POA2015	55-64	1	F	48
POA2015	55-64	1	M	47
POA2015	65-74		F	12
POA2015	65-74		M	10
POA2015	65-74	0	F	150
POA2015	65-74	0	M	123
POA2015	65-74	1	F	37
POA2015	65-74	1	M	18
POA2015	75-84		F	13
POA2015	75-84		M	12
POA2015	75-84	0	F	55
POA2015	75-84	0	M	50
POA2015	75-84	1	F	4
POA2015	75-84	1	M	3
POA2015	85+		F	10
POA2015	85+	0	F	18
POA2015	85+	0	M	11
POA2016	15-19		F	25
POA2016	15-19		M	20
POA2016	15-19	0	F	127
POA2016	15-19	0	M	86
POA2016	15-19	1	F	9
POA2016	15-19	1	M	3
POA2016	20-24		F	55
POA2016	20-24		M	75
POA2016	20-24	0	F	534
POA2016	20-24	0	M	477
POA2016	20-24	1	F	20
POA2016	20-24	1	M	17
POA2016	25-34		F	232
POA2016	25-34		M	227
POA2016	25-34	0	F	1646
POA2016	25-34	0	M	1793
POA2016	25-34	1	F	99
POA2016	25-34	1	M	78
POA2016	35-44		F	101
POA2016	35-44		M	157
POA2016	35-44	0	F	687
POA2016	35-44	0	M	1065
POA2016	35-44	1	F	85
POA2016	35-44	1	M	77
POA2016	45-54		F	66
POA2016	45-54		M	127
POA2016	45-54	0	F	450
POA2016	45-54	0	M	863
POA2016	45-54	1	F	103
POA2016	45-54	1	M	102
POA2016	55-64		F	77
POA2016	55-64		M	105
POA2016	55-64	0	F	367
POA2016	55-64	0	M	575
POA2016	55-64	1	F	95
POA2016	55-64	1	M	91
POA2016	65-74		F	62
POA2016	65-74		M	74
POA2016	65-74	0	F	287
POA2016	65-74	0	M	338
POA2016	65-74	1	F	53
POA2016	65-74	1	M	40
POA2016	75-84		F	68
POA2016	75-84		M	46
POA2016	75-84	0	F	240
POA2016	75-84	0	M	179
POA2016	75-84	1	F	19
POA2016	75-84	1	M	18
POA2016	85+		F	21
POA2016	85+		M	18
POA2016	85+	0	F	65
POA2016	85+	0	M	61
POA2016	85+	1	F	4
POA2016	85+	1	M	4
POA2017	15-19		F	94
POA2017	15-19		M	75
POA2017	15-19	0	F	668
POA2017	15-19	0	M	614
POA2017	15-19	1	F	20
POA2017	15-19	1	M	34
POA2017	20-24		F	199
POA2017	20-24		M	179
POA2017	20-24	0	F	1794
POA2017	20-24	0	M	1552
POA2017	20-24	1	F	64
POA2017	20-24	1	M	66
POA2017	25-34		F	436
POA2017	25-34		M	488
POA2017	25-34	0	F	3529
POA2017	25-34	0	M	3784
POA2017	25-34	1	F	165
POA2017	25-34	1	M	167
POA2017	35-44		F	174
POA2017	35-44		M	208
POA2017	35-44	0	F	1210
POA2017	35-44	0	M	1651
POA2017	35-44	1	F	129
POA2017	35-44	1	M	94
POA2017	45-54		F	126
POA2017	45-54		M	144
POA2017	45-54	0	F	635
POA2017	45-54	0	M	849
