POA_CODE_2016	Age	Sex	Volunteer	adults
POA2063	20-24	F		10
POA2063	20-24	F	0	94
POA2063	20-24	F	1	46
POA2063	20-24	M		7
POA2063	20-24	M	0	99
POA2063	20-24	M	1	27
POA2063	25-34	F		15
POA2063	25-34	F	0	160
POA2063	25-34	F	1	54
POA2063	25-34	M		19
POA2063	25-34	M	0	159
POA2063	25-34	M	1	29
POA2063	35-44	F		16
POA2063	35-44	F	0	291
POA2063	35-44	F	1	153
POA2063	35-44	M		20
POA2063	35-44	M	0	272
POA2063	35-44	M	1	106
POA2063	45-54	F		22
POA2063	45-54	F	0	267
POA2063	45-54	F	1	234
POA2063	45-54	M		20
POA2063	45-54	M	0	323
POA2063	45-54	M	1	152
POA2063	55-64	F		18
POA2063	55-64	F	0	251
POA2063	55-64	F	1	106
POA2063	55-64	M		18
POA2063	55-64	M	0	234
POA2063	55-64	M	1	106
POA2063	65-74	F		25
POA2063	65-74	F	0	204
POA2063	65-74	F	1	88
POA2063	65-74	M		21
POA2063	65-74	M	0	192
POA2063	65-74	M	1	85
POA2063	75-84	F		13
POA2063	75-84	F	0	124
POA2063	75-84	F	1	39
POA2063	75-84	M		6
POA2063	75-84	M	0	93
POA2063	75-84	M	1	41
POA2063	85+	F		15
POA2063	85+	F	0	145
POA2063	85+	F	1	5
POA2063	85+	M		4
POA2063	85+	M	0	65
POA2063	85+	M	1	6
POA2064	15-19	F		9
POA2064	15-19	F	0	114
POA2064	15-19	F	1	61
POA2064	15-19	M		11
POA2064	15-19	M	0	125
POA2064	15-19	M	1	88
POA2064	20-24	F		19
POA2064	20-24	F	0	202
POA2064	20-24	F	1	59
POA2064	20-24	M		14
POA2064	20-24	M	0	171
POA2064	20-24	M	1	51
POA2064	25-34	F		79
POA2064	25-34	F	0	772
POA2064	25-34	F	1	176
POA2064	25-34	M		64
POA2064	25-34	M	0	746
POA2064	25-34	M	1	117
POA2064	35-44	F		51
POA2064	35-44	F	0	623
POA2064	35-44	F	1	238
POA2064	35-44	M		41
POA2064	35-44	M	0	665
POA2064	35-44	M	1	179
POA2064	45-54	F		28
POA2064	45-54	F	0	376
POA2064	45-54	F	1	212
POA2064	45-54	M		30
POA2064	45-54	M	0	393
POA2064	45-54	M	1	129
POA2064	55-64	F		27
POA2064	55-64	F	0	321
POA2064	55-64	F	1	102
POA2064	55-64	M		23
POA2064	55-64	M	0	313
POA2064	55-64	M	1	86
POA2064	65-74	F		22
POA2064	65-74	F	0	209
POA2064	65-74	F	1	66
POA2064	65-74	M		8
POA2064	65-74	M	0	195
POA2064	65-74	M	1	58
POA2064	75-84	F		11
POA2064	75-84	F	0	115
POA2064	75-84	F	1	30
POA2064	75-84	M		13
POA2064	75-84	M	0	81
POA2064	75-84	M	1	24
POA2064	85+	F		12
POA2064	85+	F	0	58
POA2064	85+	F	1	9
POA2064	85+	M		4
POA2064	85+	M	0	47
POA2064	85+	M	1	3
POA2065	15-19	F		29
POA2065	15-19	F	0	262
POA2065	15-19	F	1	169
POA2065	15-19	M		37
POA2065	15-19	M	0	304
POA2065	15-19	M	1	131
POA2065	20-24	F		69
POA2065	20-24	F	0	583
POA2065	20-24	F	1	214
POA2065	20-24	M		50
POA2065	20-24	M	0	539
POA2065	20-24	M	1	156
POA2065	25-34	F		302
POA2065	25-34	F	0	2789
POA2065	25-34	F	1	670
POA2065	25-34	M		277
POA2065	25-34	M	0	2698
POA2065	25-34	M	1	552
POA2065	35-44	F		193
POA2065	35-44	F	0	2050
POA2065	35-44	F	1	708
POA2065	35-44	M		224
POA2065	35-44	M	0	2114
POA2065	35-44	M	1	500
POA2065	45-54	F		113
POA2065	45-54	F	0	1219
POA2065	45-54	F	1	524
POA2065	45-54	M		130
POA2065	45-54	M	0	1238
POA2065	45-54	M	1	404
POA2065	55-64	F		102
POA2065	55-64	F	0	1067
POA2065	55-64	F	1	394
POA2065	55-64	M		84
POA2065	55-64	M	0	912
POA2065	55-64	M	1	331
POA2065	65-74	F		82
POA2065	65-74	F	0	755
POA2065	65-74	F	1	327
POA2065	65-74	M		61
POA2065	65-74	M	0	698
POA2065	65-74	M	1	224
POA2065	75-84	F		58
POA2065	75-84	F	0	398
POA2065	75-84	F	1	124
POA2065	75-84	M		33
POA2065	75-84	M	0	282
POA2065	75-84	M	1	105
POA2065	85+	F		40
POA2065	85+	F	0	190
POA2065	85+	F	1	34
POA2065	85+	M		20
POA2065	85+	M	0	127
POA2065	85+	M	1	24
POA2066	15-19	F		19
POA2066	15-19	F	0	392
POA2066	15-19	F	1	239
POA2066	15-19	M		46
POA2066	15-19	M	0	524
POA2066	15-19	M	1	473
POA2066	20-24	F		53
POA2066	20-24	F	0	632
POA2066	20-24	F	1	205
POA2066	20-24	M		36
POA2066	20-24	M	0	642
POA2066	20-24	M	1	162
POA2066	25-34	F		151
POA2066	25-34	F	0	2070
POA2066	25-34	F	1	515
POA2066	25-34	M		169
POA2066	25-34	M	0	2073
POA2066	25-34	M	1	357
POA2066	35-44	F		124
POA2066	35-44	F	0	1772
POA2066	35-44	F	1	761
POA2066	35-44	M		124
POA2066	35-44	M	0	1820
POA2066	35-44	M	1	543
POA2066	45-54	F		72
POA2066	45-54	F	0	1295
POA2066	45-54	F	1	768
POA2066	45-54	M		88
POA2066	45-54	M	0	1329
POA2066	45-54	M	1	571
POA2066	55-64	F		85
POA2066	55-64	F	0	1162
POA2066	55-64	F	1	439
POA2066	55-64	M		66
POA2066	55-64	M	0	1062
POA2066	55-64	M	1	386
POA2066	65-74	F		56
POA2066	65-74	F	0	820
POA2066	65-74	F	1	308
POA2066	65-74	M		52
POA2066	65-74	M	0	779
POA2066	65-74	M	1	275
POA2066	75-84	F		55
POA2066	75-84	F	0	528
POA2066	75-84	F	1	131
POA2066	75-84	M		31
POA2066	75-84	M	0	411
POA2066	75-84	M	1	113
POA2066	85+	F		42
POA2066	85+	F	0	431
POA2066	85+	F	1	42
POA2066	85+	M		11
POA2066	85+	M	0	206
POA2066	85+	M	1	28
POA2067	15-19	F		47
POA2067	15-19	F	0	515
POA2067	15-19	F	1	194
POA2067	15-19	M		37
POA2067	15-19	M	0	530
POA2067	15-19	M	1	158
POA2067	20-24	F		77
POA2067	20-24	F	0	852
POA2067	20-24	F	1	220
POA2067	20-24	M		65
POA2067	20-24	M	0	789
POA2067	20-24	M	1	167
POA2067	25-34	F		182
POA2067	25-34	F	0	2184
POA2067	25-34	F	1	340
POA2067	25-34	M		166
POA2067	25-34	M	0	1979
POA2067	25-34	M	1	252
POA2067	35-44	F		118
POA2067	35-44	F	0	1649
POA2067	35-44	F	1	484
POA2067	35-44	M		95
POA2067	35-44	M	0	1637
POA2067	35-44	M	1	324
POA2067	45-54	F		89
POA2067	45-54	F	0	1187
POA2067	45-54	F	1	402
POA2067	45-54	M		80
POA2067	45-54	M	0	1077
POA2067	45-54	M	1	287
POA2067	55-64	F		65
POA2067	55-64	F	0	999
POA2067	55-64	F	1	266
POA2067	55-64	M		60
POA2067	55-64	M	0	837
POA2067	55-64	M	1	208
POA2067	65-74	F		59
POA2067	65-74	F	0	704
POA2067	65-74	F	1	208
POA2067	65-74	M		57
POA2067	65-74	M	0	625
POA2067	65-74	M	1	174
POA2067	75-84	F		50
POA2067	75-84	F	0	480
POA2067	75-84	F	1	96
POA2067	75-84	M		32
POA2067	75-84	M	0	330
POA2067	75-84	M	1	87
POA2067	85+	F		62
POA2067	85+	F	0	266
POA2067	85+	F	1	17
POA2067	85+	M		31
POA2067	85+	M	0	166
POA2067	85+	M	1	21
POA2068	15-19	F		23
POA2068	15-19	F	0	280
POA2068	15-19	F	1	184
POA2068	15-19	M		20
POA2068	15-19	M	0	343
POA2068	15-19	M	1	161
POA2068	20-24	F		19
POA2068	20-24	F	0	260
POA2068	20-24	F	1	118
POA2068	20-24	M		17
POA2068	20-24	M	0	289
POA2068	20-24	M	1	67
POA2068	25-34	F		42
POA2068	25-34	F	0	594
POA2068	25-34	F	1	135
POA2068	25-34	M		31
POA2068	25-34	M	0	498
POA2068	25-34	M	1	108
POA2068	35-44	F		60
POA2068	35-44	F	0	929
POA2068	35-44	F	1	453
POA2068	35-44	M		66
POA2068	35-44	M	0	913
POA2068	35-44	M	1	290
POA2068	45-54	F		54
POA2068	45-54	F	0	827
POA2068	45-54	F	1	503
POA2068	45-54	M		51
POA2068	45-54	M	0	892
POA2068	45-54	M	1	352
POA2068	55-64	F		55
POA2068	55-64	F	0	661
POA2068	55-64	F	1	256
POA2068	55-64	M		47
POA2068	55-64	M	0	635
POA2068	55-64	M	1	207
POA2068	65-74	F		34
POA2068	65-74	F	0	517
POA2068	65-74	F	1	162
POA2068	65-74	M		50
POA2068	65-74	M	0	443
POA2068	65-74	M	1	130
POA2068	75-84	F		26
POA2068	75-84	F	0	294
POA2068	75-84	F	1	73
POA2068	75-84	M		24
POA2068	75-84	M	0	262
POA2068	75-84	M	1	55
POA2068	85+	F		18
POA2068	85+	F	0	205
POA2068	85+	F	1	14
POA2068	85+	M		17
POA2068	85+	M	0	122
POA2068	85+	M	1	18
POA2069	15-19	F		20
POA2069	15-19	F	0	282
POA2069	15-19	F	1	194
POA2069	15-19	M		18
POA2069	15-19	M	0	333
POA2069	15-19	M	1	176
POA2069	20-24	F		16
POA2069	20-24	F	0	245
POA2069	20-24	F	1	126
POA2069	20-24	M		18
POA2069	20-24	M	0	300
POA2069	20-24	M	1	90
POA2069	25-34	F		42
POA2069	25-34	F	0	519
POA2069	25-34	F	1	135
POA2069	25-34	M		43
POA2069	25-34	M	0	470
POA2069	25-34	M	1	113
POA2069	35-44	F		48
POA2069	35-44	F	0	620
POA2069	35-44	F	1	385
POA2069	35-44	M		39
POA2069	35-44	M	0	611
POA2069	35-44	M	1	238
POA2069	45-54	F		31
POA2069	45-54	F	0	660
POA2069	45-54	F	1	458
POA2069	45-54	M		34
POA2069	45-54	M	0	630
POA2069	45-54	M	1	372
POA2069	55-64	F		27
POA2069	55-64	F	0	561
POA2069	55-64	F	1	237
POA2069	55-64	M		38
POA2069	55-64	M	0	578
POA2069	55-64	M	1	203
POA2069	65-74	F		28
POA2069	65-74	F	0	432
POA2069	65-74	F	1	177
POA2069	65-74	M		25
POA2069	65-74	M	0	395
POA2069	65-74	M	1	168
POA2069	75-84	F		32
POA2069	75-84	F	0	257
POA2069	75-84	F	1	74
POA2069	75-84	M		21
POA2069	75-84	M	0	236
POA2069	75-84	M	1	74
POA2069	85+	F		55
POA2069	85+	F	0	150
POA2069	85+	F	1	19
POA2069	85+	M		27
POA2069	85+	M	0	96
POA2069	85+	M	1	25
POA2070	15-19	F		12
POA2070	15-19	F	0	256
POA2070	15-19	F	1	187
POA2070	15-19	M		21
POA2070	15-19	M	0	340
POA2070	15-19	M	1	180
POA2070	20-24	F		21
POA2070	20-24	F	0	247
POA2070	20-24	F	1	111
POA2070	20-24	M		15
POA2070	20-24	M	0	320
POA2070	20-24	M	1	84
POA2070	25-34	F		14
POA2070	25-34	F	0	485
POA2070	25-34	F	1	126
POA2070	25-34	M		21
POA2070	25-34	M	0	468
POA2070	25-34	M	1	87
POA2070	35-44	F		35
POA2070	35-44	F	0	593
POA2070	35-44	F	1	331
POA2070	35-44	M		31
POA2070	35-44	M	0	578
POA2070	35-44	M	1	183
POA2070	45-54	F		45
POA2070	45-54	F	0	614
POA2070	45-54	F	1	445
POA2070	45-54	M		50
POA2070	45-54	M	0	625
POA2070	45-54	M	1	326
POA2070	55-64	F		33
POA2070	55-64	F	0	524
POA2070	55-64	F	1	247
POA2070	55-64	M		29
POA2070	55-64	M	0	514
POA2070	55-64	M	1	216
POA2070	65-74	F		34
POA2070	65-74	F	0	386
POA2070	65-74	F	1	184
POA2070	65-74	M		22
POA2070	65-74	M	0	348
POA2070	65-74	M	1	159
POA2070	75-84	F		29
POA2070	75-84	F	0	285
POA2070	75-84	F	1	100
POA2070	75-84	M		19
POA2070	75-84	M	0	224
POA2070	75-84	M	1	93
POA2070	85+	F		22
POA2070	85+	F	0	211
POA2070	85+	F	1	32
POA2070	85+	M		11
POA2070	85+	M	0	103
POA2070	85+	M	1	16
POA2071	15-19	F		24
POA2071	15-19	F	0	318
POA2071	15-19	F	1	215
POA2071	15-19	M		37
POA2071	15-19	M	0	412
POA2071	15-19	M	1	171
POA2071	20-24	F		22
POA2071	20-24	F	0	304
POA2071	20-24	F	1	120
POA2071	20-24	M		11
POA2071	20-24	M	0	328
POA2071	20-24	M	1	111
POA2071	25-34	F		23
POA2071	25-34	F	0	501
POA2071	25-34	F	1	125
POA2071	25-34	M		23
POA2071	25-34	M	0	477
POA2071	25-34	M	1	81
POA2071	35-44	F		30
POA2071	35-44	F	0	580
POA2071	35-44	F	1	310
POA2071	35-44	M		28
POA2071	35-44	M	0	532
POA2071	35-44	M	1	176
POA2071	45-54	F		43
POA2071	45-54	F	0	682
POA2071	45-54	F	1	427
POA2071	45-54	M		41
POA2071	45-54	M	0	689
POA2071	45-54	M	1	273
POA2071	55-64	F		22
POA2071	55-64	F	0	551
POA2071	55-64	F	1	217
POA2071	55-64	M		32
POA2071	55-64	M	0	533
POA2071	55-64	M	1	203
POA2071	65-74	F		36
POA2071	65-74	F	0	389
POA2071	65-74	F	1	184
POA2071	65-74	M		21
POA2071	65-74	M	0	364
POA2071	65-74	M	1	147
POA2071	75-84	F		26
POA2071	75-84	F	0	271
POA2071	75-84	F	1	97
POA2071	75-84	M		23
POA2071	75-84	M	0	225
POA2071	75-84	M	1	70
POA2071	85+	F		38
POA2071	85+	F	0	256
POA2071	85+	F	1	15
POA2071	85+	M		24
POA2071	85+	M	0	118
POA2071	85+	M	1	22
POA2072	15-19	F		10
POA2072	15-19	F	0	207
POA2072	15-19	F	1	100
POA2072	15-19	M		18
POA2072	15-19	M	0	221
POA2072	15-19	M	1	79
POA2072	20-24	F		4
POA2072	20-24	F	0	159
POA2072	20-24	F	1	71
POA2072	20-24	M		8
POA2072	20-24	M	0	159
POA2072	20-24	M	1	59
POA2072	25-34	F		25
POA2072	25-34	F	0	330
POA2072	25-34	F	1	73
POA2072	25-34	M		24
POA2072	25-34	M	0	315
POA2072	25-34	M	1	71
POA2072	35-44	F		23
POA2072	35-44	F	0	359
POA2072	35-44	F	1	170
POA2072	35-44	M		20
POA2072	35-44	M	0	344
POA2072	35-44	M	1	92
POA2072	45-54	F		20
POA2072	45-54	F	0	421
POA2072	45-54	F	1	210
POA2072	45-54	M		31
POA2072	45-54	M	0	354
POA2072	45-54	M	1	152
POA2072	55-64	F		24
POA2072	55-64	F	0	315
POA2072	55-64	F	1	147
POA2072	55-64	M		20
POA2072	55-64	M	0	322
POA2072	55-64	M	1	115
POA2072	65-74	F		11
POA2072	65-74	F	0	209
POA2072	65-74	F	1	99
POA2072	65-74	M		9
POA2072	65-74	M	0	199
POA2072	65-74	M	1	78
POA2072	75-84	F		6
POA2072	75-84	F	0	130
POA2072	75-84	F	1	37
POA2072	75-84	M		5
POA2072	75-84	M	0	127
POA2072	75-84	M	1	38
POA2072	85+	F		16
POA2072	85+	F	0	150
POA2072	85+	F	1	7
POA2072	85+	M		6
POA2072	85+	M	0	64
POA2072	85+	M	1	15
POA2073	15-19	F		30
POA2073	15-19	F	0	391
POA2073	15-19	F	1	312
POA2073	15-19	M		24
POA2073	15-19	M	0	391
POA2073	15-19	M	1	176
POA2073	20-24	F		20
POA2073	20-24	F	0	312
POA2073	20-24	F	1	128
POA2073	20-24	M		19
POA2073	20-24	M	0	356
POA2073	20-24	M	1	95
POA2073	25-34	F		25
POA2073	25-34	F	0	494
POA2073	25-34	F	1	140
POA2073	25-34	M		29
POA2073	25-34	M	0	488
POA2073	25-34	M	1	95
POA2073	35-44	F		42
POA2073	35-44	F	0	722
POA2073	35-44	F	1	432
POA2073	35-44	M		30
POA2073	35-44	M	0	706
POA2073	35-44	M	1	243
POA2073	45-54	F		59
POA2073	45-54	F	0	815
POA2073	45-54	F	1	579
POA2073	45-54	M		51
POA2073	45-54	M	0	833
POA2073	45-54	M	1	421
POA2073	55-64	F		18
POA2073	55-64	F	0	672
POA2073	55-64	F	1	250
POA2073	55-64	M		31
POA2073	55-64	M	0	638
POA2073	55-64	M	1	249
POA2073	65-74	F		28
POA2073	65-74	F	0	449
POA2073	65-74	F	1	222
POA2073	65-74	M		21
POA2073	65-74	M	0	440
POA2073	65-74	M	1	210
POA2073	75-84	F		20
POA2073	75-84	F	0	246
POA2073	75-84	F	1	100
POA2073	75-84	M		12
POA2073	75-84	M	0	230
POA2073	75-84	M	1	88
POA2073	85+	F		14
POA2073	85+	F	0	167
POA2073	85+	F	1	25
POA2073	85+	M		10
POA2073	85+	M	0	115
POA2073	85+	M	1	20
POA2074	15-19	F		29
POA2074	15-19	F	0	452
POA2074	15-19	F	1	282
POA2074	15-19	M		27
POA2074	15-19	M	0	566
POA2074	15-19	M	1	262
POA2074	20-24	F		19
POA2074	20-24	F	0	388
POA2074	20-24	F	1	158
POA2074	20-24	M		25
POA2074	20-24	M	0	414
POA2074	20-24	M	1	127
POA2074	25-34	F		35
POA2074	25-34	F	0	603
POA2074	25-34	F	1	169
POA2074	25-34	M		33
POA2074	25-34	M	0	560
POA2074	25-34	M	1	125
POA2074	35-44	F		53
POA2074	35-44	F	0	889
POA2074	35-44	F	1	514
POA2074	35-44	M		48
POA2074	35-44	M	0	866
POA2074	35-44	M	1	354
POA2074	45-54	F		54
POA2074	45-54	F	0	1053
POA2074	45-54	F	1	714
POA2074	45-54	M		49
POA2074	45-54	M	0	1037
POA2074	45-54	M	1	498
POA2074	55-64	F		54
POA2074	55-64	F	0	840
POA2074	55-64	F	1	400
POA2074	55-64	M		39
POA2074	55-64	M	0	833
POA2074	55-64	M	1	333
POA2074	65-74	F		55
POA2074	65-74	F	0	759
POA2074	65-74	F	1	342
POA2074	65-74	M		48
POA2074	65-74	M	0	643
POA2074	65-74	M	1	306
POA2074	75-84	F		108
POA2074	75-84	F	0	584
POA2074	75-84	F	1	232
POA2074	75-84	M		57
POA2074	75-84	M	0	490
POA2074	75-84	M	1	188
POA2074	85+	F		238
POA2074	85+	F	0	478
POA2074	85+	F	1	65
POA2074	85+	M		78
POA2074	85+	M	0	321
POA2074	85+	M	1	45
POA2075	15-19	F		18
POA2075	15-19	F	0	428
POA2075	15-19	F	1	239
POA2075	15-19	M		19
POA2075	15-19	M	0	487
POA2075	15-19	M	1	211
POA2075	20-24	F		17
POA2075	20-24	F	0	354
POA2075	20-24	F	1	139
POA2075	20-24	M		12
POA2075	20-24	M	0	356
POA2075	20-24	M	1	127
POA2075	25-34	F		28
POA2075	25-34	F	0	654
POA2075	25-34	F	1	140
POA2075	25-34	M		25
POA2075	25-34	M	0	593
POA2075	25-34	M	1	109
POA2075	35-44	F		34
POA2075	35-44	F	0	989
POA2075	35-44	F	1	477
POA2075	35-44	M		42
POA2075	35-44	M	0	990
POA2075	35-44	M	1	272
POA2075	45-54	F		55
POA2075	45-54	F	0	1032
POA2075	45-54	F	1	536
POA2075	45-54	M		51
POA2075	45-54	M	0	978
POA2075	45-54	M	1	440
POA2075	55-64	F		33
POA2075	55-64	F	0	895
POA2075	55-64	F	1	315
POA2075	55-64	M		31
POA2075	55-64	M	0	799
POA2075	55-64	M	1	250
POA2075	65-74	F		54
POA2075	65-74	F	0	718
POA2075	65-74	F	1	307
POA2075	65-74	M		36
POA2075	65-74	M	0	616
POA2075	65-74	M	1	235
POA2075	75-84	F		60
POA2075	75-84	F	0	535
POA2075	75-84	F	1	169
POA2075	75-84	M		29
POA2075	75-84	M	0	465
POA2075	75-84	M	1	175
POA2075	85+	F		49
POA2075	85+	F	0	265
POA2075	85+	F	1	36
POA2075	85+	M		28
POA2075	85+	M	0	186
POA2075	85+	M	1	45
POA2076	15-19	F		92
POA2076	15-19	F	0	545
POA2076	15-19	F	1	464
POA2076	15-19	M		115
POA2076	15-19	M	0	641
POA2076	15-19	M	1	326
POA2076	20-24	F		30
POA2076	20-24	F	0	445
POA2076	20-24	F	1	196
POA2076	20-24	M		32
POA2076	20-24	M	0	490
POA2076	20-24	M	1	156
POA2076	25-34	F		42
POA2076	25-34	F	0	790
POA2076	25-34	F	1	196
POA2076	25-34	M		52
POA2076	25-34	M	0	703
POA2076	25-34	M	1	176
POA2076	35-44	F		44
POA2076	35-44	F	0	1030
POA2076	35-44	F	1	562
POA2076	35-44	M		59
POA2076	35-44	M	0	1035
POA2076	35-44	M	1	359
POA2076	45-54	F		80
POA2076	45-54	F	0	1223
POA2076	45-54	F	1	686
POA2076	45-54	M		76
POA2076	45-54	M	0	1168
POA2076	45-54	M	1	546
POA2076	55-64	F		54
POA2076	55-64	F	0	1037
POA2076	55-64	F	1	375
POA2076	55-64	M		56
POA2076	55-64	M	0	978
POA2076	55-64	M	1	319
POA2076	65-74	F		56
POA2076	65-74	F	0	737
POA2076	65-74	F	1	361
POA2076	65-74	M		41
POA2076	65-74	M	0	696
POA2076	65-74	M	1	299
POA2076	75-84	F		56
POA2076	75-84	F	0	576
POA2076	75-84	F	1	211
POA2076	75-84	M		41
POA2076	75-84	M	0	451
POA2076	75-84	M	1	174
POA2076	85+	F		48
POA2076	85+	F	0	465
POA2076	85+	F	1	33
POA2076	85+	M		31
POA2076	85+	M	0	261
POA2076	85+	M	1	36
POA2077	15-19	F		40
POA2077	15-19	F	0	625
POA2077	15-19	F	1	266
POA2077	15-19	M		52
POA2077	15-19	M	0	688
POA2077	15-19	M	1	216
POA2077	20-24	F		61
POA2077	20-24	F	0	743
POA2077	20-24	F	1	209
POA2077	20-24	M		33
POA2077	20-24	M	0	814
POA2077	20-24	M	1	158
POA2077	25-34	F		151
POA2077	25-34	F	0	2532
POA2077	25-34	F	1	483
POA2077	25-34	M		160
POA2077	25-34	M	0	2372
POA2077	25-34	M	1	382
POA2077	35-44	F		147
POA2077	35-44	F	0	2367
POA2077	35-44	F	1	875
POA2077	35-44	M		161
POA2077	35-44	M	0	2579
POA2077	35-44	M	1	629
POA2077	45-54	F		117
POA2077	45-54	F	0	1760
POA2077	45-54	F	1	639
POA2077	45-54	M		95
POA2077	45-54	M	0	1710
POA2077	45-54	M	1	539
POA2077	55-64	F		80
POA2077	55-64	F	0	1585
POA2077	55-64	F	1	397
POA2077	55-64	M		65
POA2077	55-64	M	0	1385
POA2077	55-64	M	1	357
POA2077	65-74	F		77
POA2077	65-74	F	0	1035
POA2077	65-74	F	1	336
POA2077	65-74	M		77
POA2077	65-74	M	0	963
POA2077	65-74	M	1	232
POA2077	75-84	F		74
POA2077	75-84	F	0	560
POA2077	75-84	F	1	170
POA2077	75-84	M		52
POA2077	75-84	M	0	493
POA2077	75-84	M	1	126
POA2077	85+	F		60
POA2077	85+	F	0	361
POA2077	85+	F	1	32
POA2077	85+	M		26
POA2077	85+	M	0	223
POA2077	85+	M	1	28
POA2079	15-19	F		8
POA2079	15-19	F	0	144
POA2079	15-19	F	1	58
POA2079	15-19	M		13
POA2079	15-19	M	0	169
POA2079	15-19	M	1	55
POA2079	20-24	F	0	161
POA2079	20-24	F	1	46
POA2079	20-24	M		7
POA2079	20-24	M	0	204
POA2079	20-24	M	1	45
POA2079	25-34	F		16
POA2079	25-34	F	0	293
POA2079	25-34	F	1	74
POA2079	25-34	M		15
POA2079	25-34	M	0	279
POA2079	25-34	M	1	55
POA2079	35-44	F		8
POA2079	35-44	F	0	347
POA2079	35-44	F	1	196
POA2079	35-44	M		7
POA2079	35-44	M	0	359
POA2079	35-44	M	1	109
POA2079	45-54	F		11
POA2079	45-54	F	0	366
POA2079	45-54	F	1	205
POA2079	45-54	M		11
POA2079	45-54	M	0	347
POA2079	45-54	M	1	180
POA2079	55-64	F		19
POA2079	55-64	F	0	355
POA2079	55-64	F	1	105
POA2079	55-64	M		14
POA2079	55-64	M	0	384
POA2079	55-64	M	1	130
POA2079	65-74	F		16
POA2079	65-74	F	0	185
POA2079	65-74	F	1	58
POA2079	65-74	M		7
POA2079	65-74	M	0	170
POA2079	65-74	M	1	50
POA2079	75-84	F		10
POA2079	75-84	F	0	97
POA2079	75-84	F	1	27
POA2079	75-84	M		10
POA2079	75-84	M	0	93
POA2079	75-84	M	1	25
POA2079	85+	F		5
POA2079	85+	F	0	46
POA2079	85+	F	1	3
POA2079	85+	M		3
POA2079	85+	M	0	34
POA2080	15-19	F	0	42
POA2080	15-19	F	1	14
POA2080	15-19	M		3
POA2080	15-19	M	0	48
POA2080	15-19	M	1	16
POA2080	20-24	F	0	25
POA2080	20-24	F	1	14
POA2080	20-24	M		3
POA2080	20-24	M	0	34
POA2080	20-24	M	1	15
POA2080	25-34	F		4
POA2080	25-34	F	0	58
POA2080	25-34	F	1	8
POA2080	25-34	M		5
POA2080	25-34	M	0	53
POA2080	25-34	M	1	3
POA2080	35-44	F		7
POA2080	35-44	F	0	94
POA2080	35-44	F	1	49
POA2080	35-44	M		6
POA2080	35-44	M	0	84
POA2080	35-44	M	1	28
POA2080	45-54	F		3
POA2080	45-54	F	0	77
POA2080	45-54	F	1	42
POA2080	45-54	M		3
POA2080	45-54	M	0	91
POA2080	45-54	M	1	42
POA2080	55-64	F		4
POA2080	55-64	F	0	84
POA2080	55-64	F	1	31
POA2080	55-64	M		5
POA2080	55-64	M	0	73
POA2080	55-64	M	1	28
POA2080	65-74	F		8
POA2080	65-74	F	0	55
POA2080	65-74	F	1	29
POA2080	65-74	M		4
POA2080	65-74	M	0	51
POA2080	65-74	M	1	19
POA2080	75-84	F		3
POA2080	75-84	F	0	21
POA2080	75-84	F	1	6
POA2080	75-84	M		3
POA2080	75-84	M	0	14
POA2080	75-84	M	1	3
POA2080	85+	F		3
POA2080	85+	F	0	14
POA2080	85+	M	0	14
POA2081	15-19	F		9
POA2081	15-19	F	0	144
POA2081	15-19	F	1	58
POA2081	15-19	M		13
POA2081	15-19	M	0	156
POA2081	15-19	M	1	45
POA2081	20-24	F		6
POA2081	20-24	F	0	102
POA2081	20-24	F	1	30
POA2081	20-24	M		9
POA2081	20-24	M	0	135
POA2081	20-24	M	1	29
POA2081	25-34	F		9
POA2081	25-34	F	0	187
POA2081	25-34	F	1	59
POA2081	25-34	M		7
POA2081	25-34	M	0	167
POA2081	25-34	M	1	47
POA2081	35-44	F		12
POA2081	35-44	F	0	259
POA2081	35-44	F	1	123
POA2081	35-44	M		12
POA2081	35-44	M	0	260
POA2081	35-44	M	1	101
POA2081	45-54	F		16
POA2081	45-54	F	0	303
POA2081	45-54	F	1	150
POA2081	45-54	M		21
POA2081	45-54	M	0	286
POA2081	45-54	M	1	133
POA2081	55-64	F		8
POA2081	55-64	F	0	236
POA2081	55-64	F	1	72
POA2081	55-64	M		17
POA2081	55-64	M	0	246
POA2081	55-64	M	1	82
POA2081	65-74	F		3
POA2081	65-74	F	0	158
POA2081	65-74	F	1	61
POA2081	65-74	M		3
POA2081	65-74	M	0	140
POA2081	65-74	M	1	65
POA2081	75-84	F	0	68
POA2081	75-84	F	1	24
POA2081	75-84	M		3
POA2081	75-84	M	0	65
POA2081	75-84	M	1	26
POA2081	85+	F		3
POA2081	85+	F	0	24
POA2081	85+	F	1	3
POA2081	85+	M		3
POA2081	85+	M	0	12
POA2082	15-19	F		9
POA2082	15-19	F	0	118
POA2082	15-19	F	1	48
POA2082	15-19	M		13
POA2082	15-19	M	0	124
POA2082	15-19	M	1	48
POA2082	20-24	F		3
POA2082	20-24	F	0	80
POA2082	20-24	F	1	17
POA2082	20-24	M		3
POA2082	20-24	M	0	101
POA2082	20-24	M	1	23
POA2082	25-34	F		7
POA2082	25-34	F	0	147
POA2082	25-34	F	1	58
POA2082	25-34	M		9
POA2082	25-34	M	0	172
POA2082	25-34	M	1	31
POA2082	35-44	F		10
POA2082	35-44	F	0	292
POA2082	35-44	F	1	163
POA2082	35-44	M		10
