SA3_NAME16	Religion	Denomination	Sex	persons
Browns Plains	Christianity	Latter Day Saints	F	600
Browns Plains	Christianity	Latter Day Saints	M	558
Browns Plains	Christianity	Lutheran	F	351
Browns Plains	Christianity	Lutheran	M	279
Browns Plains	Christianity	Oriental Orthodox	F	21
Browns Plains	Christianity	Oriental Orthodox	M	23
Browns Plains	Christianity	Pentecostal	F	935
Browns Plains	Christianity	Pentecostal	M	853
Browns Plains	Christianity	Presbyterian Reformed	F	1142
Browns Plains	Christianity	Presbyterian Reformed	M	1002
Browns Plains	Christianity	Protestant (Other)	F	390
Browns Plains	Christianity	Protestant (Other)	M	321
Browns Plains	Christianity	Salvation Army	F	96
Browns Plains	Christianity	Salvation Army	M	61
Browns Plains	Christianity	Seventh Day Adventist	F	352
Browns Plains	Christianity	Seventh Day Adventist	M	305
Browns Plains	Christianity	Uniting Church	F	1557
Browns Plains	Christianity	Uniting Church	M	1298
Browns Plains	Hinduism		F	412
Browns Plains	Hinduism		M	423
Browns Plains	Islam		F	1157
Browns Plains	Islam		M	1119
Browns Plains	Judaism		F	18
Browns Plains	Judaism		M	24
Browns Plains	No religion		F	10808
Browns Plains	No religion		M	12307
Jimboomba	(Other)		F	1874
Jimboomba	(Other)		M	2071
Jimboomba	(Other)	(Other)	F	129
Jimboomba	(Other)	(Other)	M	85
Jimboomba	(Other)	Australian Aboriginal Traditional	M	3
Jimboomba	(Other)	Other spiritual beliefs	F	59
Jimboomba	(Other)	Other spiritual beliefs	M	47
Jimboomba	(Other)	Secular beliefs	F	65
Jimboomba	(Other)	Secular beliefs	M	90
Jimboomba	(Other)	Sikhism	F	15
Jimboomba	(Other)	Sikhism	M	18
Jimboomba	Buddhism		F	254
Jimboomba	Buddhism		M	208
Jimboomba	Christianity		F	761
Jimboomba	Christianity		M	696
Jimboomba	Christianity	(Other)	F	44
Jimboomba	Christianity	(Other)	M	43
Jimboomba	Christianity	Anglican	F	4461
Jimboomba	Christianity	Anglican	M	4130
Jimboomba	Christianity	Baptist	F	402
Jimboomba	Christianity	Baptist	M	385
Jimboomba	Christianity	Brethren	F	3
Jimboomba	Christianity	Catholic	F	4692
Jimboomba	Christianity	Catholic	M	4390
Jimboomba	Christianity	Churches Of Christ	F	26
Jimboomba	Christianity	Churches Of Christ	M	25
Jimboomba	Christianity	Eastern Orthodox	F	96
Jimboomba	Christianity	Eastern Orthodox	M	101
Jimboomba	Christianity	Jehovah's Witnesses	F	143
Jimboomba	Christianity	Jehovah's Witnesses	M	109
Jimboomba	Christianity	Latter Day Saints	F	100
Jimboomba	Christianity	Latter Day Saints	M	86
Jimboomba	Christianity	Lutheran	F	295
Jimboomba	Christianity	Lutheran	M	295
Jimboomba	Christianity	Oriental Orthodox	M	3
Jimboomba	Christianity	Pentecostal	F	346
Jimboomba	Christianity	Pentecostal	M	321
Jimboomba	Christianity	Presbyterian Reformed	F	635
Jimboomba	Christianity	Presbyterian Reformed	M	597
Jimboomba	Christianity	Protestant (Other)	F	96
Jimboomba	Christianity	Protestant (Other)	M	97
Jimboomba	Christianity	Salvation Army	F	51
Jimboomba	Christianity	Salvation Army	M	63
Jimboomba	Christianity	Seventh Day Adventist	F	101
Jimboomba	Christianity	Seventh Day Adventist	M	90
Jimboomba	Christianity	Uniting Church	F	1168
Jimboomba	Christianity	Uniting Church	M	1016
Jimboomba	Hinduism		F	55
Jimboomba	Hinduism		M	47
Jimboomba	Islam		F	66
Jimboomba	Islam		M	53
Jimboomba	Judaism		F	14
Jimboomba	Judaism		M	17
Jimboomba	No religion		F	6725
Jimboomba	No religion		M	7823
Loganlea - Carbrook	(Other)		F	2791
Loganlea - Carbrook	(Other)		M	2856
Loganlea - Carbrook	(Other)	(Other)	F	112
Loganlea - Carbrook	(Other)	(Other)	M	87
Loganlea - Carbrook	(Other)	Australian Aboriginal Traditional	F	5
Loganlea - Carbrook	(Other)	Australian Aboriginal Traditional	M	11
Loganlea - Carbrook	(Other)	Other spiritual beliefs	F	77
Loganlea - Carbrook	(Other)	Other spiritual beliefs	M	33
Loganlea - Carbrook	(Other)	Secular beliefs	F	80
Loganlea - Carbrook	(Other)	Secular beliefs	M	108
Loganlea - Carbrook	(Other)	Sikhism	F	112
Loganlea - Carbrook	(Other)	Sikhism	M	146
Loganlea - Carbrook	Buddhism		F	546
Loganlea - Carbrook	Buddhism		M	387
Loganlea - Carbrook	Christianity		F	1401
Loganlea - Carbrook	Christianity		M	1223
Loganlea - Carbrook	Christianity	(Other)	F	138
Loganlea - Carbrook	Christianity	(Other)	M	110
Loganlea - Carbrook	Christianity	Anglican	F	4707
Loganlea - Carbrook	Christianity	Anglican	M	4097
Loganlea - Carbrook	Christianity	Assyrian Apostolic	F	9
Loganlea - Carbrook	Christianity	Assyrian Apostolic	M	10
Loganlea - Carbrook	Christianity	Baptist	F	692
Loganlea - Carbrook	Christianity	Baptist	M	601
Loganlea - Carbrook	Christianity	Brethren	F	8
Loganlea - Carbrook	Christianity	Brethren	M	3
Loganlea - Carbrook	Christianity	Catholic	F	6056
Loganlea - Carbrook	Christianity	Catholic	M	5355
Loganlea - Carbrook	Christianity	Churches Of Christ	F	42
Loganlea - Carbrook	Christianity	Churches Of Christ	M	25
Loganlea - Carbrook	Christianity	Eastern Orthodox	F	261
Loganlea - Carbrook	Christianity	Eastern Orthodox	M	283
Loganlea - Carbrook	Christianity	Jehovah's Witnesses	F	268
Loganlea - Carbrook	Christianity	Jehovah's Witnesses	M	211
Loganlea - Carbrook	Christianity	Latter Day Saints	F	287
Loganlea - Carbrook	Christianity	Latter Day Saints	M	275
Loganlea - Carbrook	Christianity	Lutheran	F	413
Loganlea - Carbrook	Christianity	Lutheran	M	313
Loganlea - Carbrook	Christianity	Oriental Orthodox	F	3
Loganlea - Carbrook	Christianity	Oriental Orthodox	M	4
Loganlea - Carbrook	Christianity	Pentecostal	F	864
Loganlea - Carbrook	Christianity	Pentecostal	M	762
Loganlea - Carbrook	Christianity	Presbyterian Reformed	F	938
Loganlea - Carbrook	Christianity	Presbyterian Reformed	M	776
Loganlea - Carbrook	Christianity	Protestant (Other)	F	220
Loganlea - Carbrook	Christianity	Protestant (Other)	M	194
Loganlea - Carbrook	Christianity	Salvation Army	F	79
Loganlea - Carbrook	Christianity	Salvation Army	M	80
Loganlea - Carbrook	Christianity	Seventh Day Adventist	F	229
Loganlea - Carbrook	Christianity	Seventh Day Adventist	M	170
Loganlea - Carbrook	Christianity	Uniting Church	F	1413
Loganlea - Carbrook	Christianity	Uniting Church	M	1144
Loganlea - Carbrook	Hinduism		F	254
Loganlea - Carbrook	Hinduism		M	284
Loganlea - Carbrook	Islam		F	509
Loganlea - Carbrook	Islam		M	542
Loganlea - Carbrook	Judaism		F	7
Loganlea - Carbrook	Judaism		M	17
Loganlea - Carbrook	No religion		F	7974
Loganlea - Carbrook	No religion		M	9172
Springwood - Kingston	(Other)		F	3629
Springwood - Kingston	(Other)		M	3805
Springwood - Kingston	(Other)	(Other)	F	171
Springwood - Kingston	(Other)	(Other)	M	111
Springwood - Kingston	(Other)	Australian Aboriginal Traditional	F	4
Springwood - Kingston	(Other)	Australian Aboriginal Traditional	M	6
Springwood - Kingston	(Other)	Other spiritual beliefs	F	83
Springwood - Kingston	(Other)	Other spiritual beliefs	M	60
Springwood - Kingston	(Other)	Secular beliefs	F	82
Springwood - Kingston	(Other)	Secular beliefs	M	100
Springwood - Kingston	(Other)	Sikhism	F	294
Springwood - Kingston	(Other)	Sikhism	M	403
Springwood - Kingston	Buddhism		F	893
Springwood - Kingston	Buddhism		M	678
Springwood - Kingston	Christianity		F	1965
Springwood - Kingston	Christianity		M	1746
Springwood - Kingston	Christianity	(Other)	F	116
Springwood - Kingston	Christianity	(Other)	M	87
Springwood - Kingston	Christianity	Anglican	F	4584
Springwood - Kingston	Christianity	Anglican	M	4084
Springwood - Kingston	Christianity	Assyrian Apostolic	F	3
Springwood - Kingston	Christianity	Baptist	F	1330
Springwood - Kingston	Christianity	Baptist	M	1299
Springwood - Kingston	Christianity	Brethren	F	10
Springwood - Kingston	Christianity	Brethren	M	3
Springwood - Kingston	Christianity	Catholic	F	6924
Springwood - Kingston	Christianity	Catholic	M	6211
Springwood - Kingston	Christianity	Churches Of Christ	F	85
Springwood - Kingston	Christianity	Churches Of Christ	M	54
Springwood - Kingston	Christianity	Eastern Orthodox	F	411
Springwood - Kingston	Christianity	Eastern Orthodox	M	408
Springwood - Kingston	Christianity	Jehovah's Witnesses	F	302
Springwood - Kingston	Christianity	Jehovah's Witnesses	M	199
Springwood - Kingston	Christianity	Latter Day Saints	F	646
Springwood - Kingston	Christianity	Latter Day Saints	M	536
Springwood - Kingston	Christianity	Lutheran	F	411
Springwood - Kingston	Christianity	Lutheran	M	345
Springwood - Kingston	Christianity	Oriental Orthodox	F	59
Springwood - Kingston	Christianity	Oriental Orthodox	M	72
Springwood - Kingston	Christianity	Pentecostal	F	1182
Springwood - Kingston	Christianity	Pentecostal	M	1033
Springwood - Kingston	Christianity	Presbyterian Reformed	F	1174
Springwood - Kingston	Christianity	Presbyterian Reformed	M	1042
Springwood - Kingston	Christianity	Protestant (Other)	F	370
Springwood - Kingston	Christianity	Protestant (Other)	M	356
Springwood - Kingston	Christianity	Salvation Army	F	97
Springwood - Kingston	Christianity	Salvation Army	M	73
Springwood - Kingston	Christianity	Seventh Day Adventist	F	568
Springwood - Kingston	Christianity	Seventh Day Adventist	M	500
Springwood - Kingston	Christianity	Uniting Church	F	1766
Springwood - Kingston	Christianity	Uniting Church	M	1426
Springwood - Kingston	Hinduism		F	499
Springwood - Kingston	Hinduism		M	569
Springwood - Kingston	Islam		F	2068
Springwood - Kingston	Islam		M	2560
Springwood - Kingston	Judaism		F	27
Springwood - Kingston	Judaism		M	27
Springwood - Kingston	No religion		F	9164
Springwood - Kingston	No religion		M	10582
Bowen Basin - North	(Other)		F	2006
Bowen Basin - North	(Other)		M	3042
Bowen Basin - North	(Other)	(Other)	F	40
Bowen Basin - North	(Other)	(Other)	M	23
Bowen Basin - North	(Other)	Other spiritual beliefs	F	31
Bowen Basin - North	(Other)	Other spiritual beliefs	M	16
Bowen Basin - North	(Other)	Secular beliefs	F	37
Bowen Basin - North	(Other)	Secular beliefs	M	39
Bowen Basin - North	(Other)	Sikhism	F	11
Bowen Basin - North	(Other)	Sikhism	M	13
Bowen Basin - North	Buddhism		F	168
Bowen Basin - North	Buddhism		M	113
Bowen Basin - North	Christianity		F	434
Bowen Basin - North	Christianity		M	470
Bowen Basin - North	Christianity	(Other)	F	16
Bowen Basin - North	Christianity	(Other)	M	26
Bowen Basin - North	Christianity	Anglican	F	2715
Bowen Basin - North	Christianity	Anglican	M	2981
Bowen Basin - North	Christianity	Baptist	F	163
Bowen Basin - North	Christianity	Baptist	M	202
Bowen Basin - North	Christianity	Brethren	F	7
Bowen Basin - North	Christianity	Brethren	M	3
Bowen Basin - North	Christianity	Catholic	F	3947
Bowen Basin - North	Christianity	Catholic	M	4075
Bowen Basin - North	Christianity	Churches Of Christ	F	17
Bowen Basin - North	Christianity	Churches Of Christ	M	11
Bowen Basin - North	Christianity	Eastern Orthodox	F	22
Bowen Basin - North	Christianity	Eastern Orthodox	M	20
Bowen Basin - North	Christianity	Jehovah's Witnesses	F	99
Bowen Basin - North	Christianity	Jehovah's Witnesses	M	83
Bowen Basin - North	Christianity	Latter Day Saints	F	38
Bowen Basin - North	Christianity	Latter Day Saints	M	35
Bowen Basin - North	Christianity	Lutheran	F	110
Bowen Basin - North	Christianity	Lutheran	M	130
Bowen Basin - North	Christianity	Oriental Orthodox	F	3
Bowen Basin - North	Christianity	Oriental Orthodox	M	3
Bowen Basin - North	Christianity	Pentecostal	F	272
Bowen Basin - North	Christianity	Pentecostal	M	244
Bowen Basin - North	Christianity	Presbyterian Reformed	F	421
Bowen Basin - North	Christianity	Presbyterian Reformed	M	481
Bowen Basin - North	Christianity	Protestant (Other)	F	27
Bowen Basin - North	Christianity	Protestant (Other)	M	36
Bowen Basin - North	Christianity	Salvation Army	F	62
Bowen Basin - North	Christianity	Salvation Army	M	56
Bowen Basin - North	Christianity	Seventh Day Adventist	F	51
Bowen Basin - North	Christianity	Seventh Day Adventist	M	39
Bowen Basin - North	Christianity	Uniting Church	F	1317
Bowen Basin - North	Christianity	Uniting Church	M	1236
Bowen Basin - North	Hinduism		F	53
Bowen Basin - North	Hinduism		M	79
Bowen Basin - North	Islam		F	50
Bowen Basin - North	Islam		M	53
Bowen Basin - North	Judaism		F	7
Bowen Basin - North	No religion		F	3462
Bowen Basin - North	No religion		M	4405
Mackay	(Other)		F	4710
Mackay	(Other)		M	6526
Mackay	(Other)	(Other)	F	146
Mackay	(Other)	(Other)	M	105
Mackay	(Other)	Other spiritual beliefs	F	118
Mackay	(Other)	Other spiritual beliefs	M	74
Mackay	(Other)	Secular beliefs	F	138
Mackay	(Other)	Secular beliefs	M	161
Mackay	(Other)	Sikhism	F	63
Mackay	(Other)	Sikhism	M	86
Mackay	Buddhism		F	451
Mackay	Buddhism		M	312
Mackay	Christianity		F	1585
Mackay	Christianity		M	1483
Mackay	Christianity	(Other)	F	234
Mackay	Christianity	(Other)	M	227
Mackay	Christianity	Anglican	F	9789
Mackay	Christianity	Anglican	M	8968
Mackay	Christianity	Baptist	F	605
Mackay	Christianity	Baptist	M	556
Mackay	Christianity	Brethren	F	5
Mackay	Christianity	Brethren	M	7
Mackay	Christianity	Catholic	F	16390
Mackay	Christianity	Catholic	M	15797
Mackay	Christianity	Churches Of Christ	F	68
Mackay	Christianity	Churches Of Christ	M	66
Mackay	Christianity	Eastern Orthodox	F	111
Mackay	Christianity	Eastern Orthodox	M	88
Mackay	Christianity	Jehovah's Witnesses	F	368
Mackay	Christianity	Jehovah's Witnesses	M	275
Mackay	Christianity	Latter Day Saints	F	92
Mackay	Christianity	Latter Day Saints	M	71
Mackay	Christianity	Lutheran	F	650
Mackay	Christianity	Lutheran	M	542
Mackay	Christianity	Oriental Orthodox	F	8
Mackay	Christianity	Oriental Orthodox	M	14
Mackay	Christianity	Pentecostal	F	834
Mackay	Christianity	Pentecostal	M	701
Mackay	Christianity	Presbyterian Reformed	F	1587
Mackay	Christianity	Presbyterian Reformed	M	1782
Mackay	Christianity	Protestant (Other)	F	238
Mackay	Christianity	Protestant (Other)	M	229
Mackay	Christianity	Salvation Army	F	123
Mackay	Christianity	Salvation Army	M	96
Mackay	Christianity	Seventh Day Adventist	F	393
Mackay	Christianity	Seventh Day Adventist	M	319
Mackay	Christianity	Uniting Church	F	5158
Mackay	Christianity	Uniting Church	M	4582
Mackay	Hinduism		F	274
Mackay	Hinduism		M	260
Mackay	Islam		F	159
Mackay	Islam		M	151
Mackay	Judaism		F	12
Mackay	Judaism		M	9
Mackay	No religion		F	12405
Mackay	No religion		M	14775
Whitsunday	(Other)		F	1500
Whitsunday	(Other)		M	1821
Whitsunday	(Other)	(Other)	F	21
Whitsunday	(Other)	(Other)	M	17
Whitsunday	(Other)	Other spiritual beliefs	F	23
Whitsunday	(Other)	Other spiritual beliefs	M	15
Whitsunday	(Other)	Secular beliefs	F	18
Whitsunday	(Other)	Secular beliefs	M	31
Whitsunday	(Other)	Sikhism	F	13
Whitsunday	(Other)	Sikhism	M	14
Whitsunday	Buddhism		F	180
Whitsunday	Buddhism		M	105
Whitsunday	Christianity		F	243
Whitsunday	Christianity		M	233
Whitsunday	Christianity	(Other)	F	15
Whitsunday	Christianity	(Other)	M	9
Whitsunday	Christianity	Anglican	F	1690
Whitsunday	Christianity	Anglican	M	1731
Whitsunday	Christianity	Baptist	F	112
Whitsunday	Christianity	Baptist	M	100
Whitsunday	Christianity	Catholic	F	2203
Whitsunday	Christianity	Catholic	M	2139
Whitsunday	Christianity	Churches Of Christ	F	7
Whitsunday	Christianity	Churches Of Christ	M	7
Whitsunday	Christianity	Eastern Orthodox	F	28
Whitsunday	Christianity	Eastern Orthodox	M	23
Whitsunday	Christianity	Jehovah's Witnesses	F	80
Whitsunday	Christianity	Jehovah's Witnesses	M	60
Whitsunday	Christianity	Latter Day Saints	F	15
Whitsunday	Christianity	Latter Day Saints	M	9
Whitsunday	Christianity	Lutheran	F	70
Whitsunday	Christianity	Lutheran	M	65
Whitsunday	Christianity	Pentecostal	F	65
Whitsunday	Christianity	Pentecostal	M	48
Whitsunday	Christianity	Presbyterian Reformed	F	269
Whitsunday	Christianity	Presbyterian Reformed	M	349
Whitsunday	Christianity	Protestant (Other)	F	23
Whitsunday	Christianity	Protestant (Other)	M	20
Whitsunday	Christianity	Salvation Army	F	9
Whitsunday	Christianity	Salvation Army	M	7
Whitsunday	Christianity	Seventh Day Adventist	F	29
Whitsunday	Christianity	Seventh Day Adventist	M	13
Whitsunday	Christianity	Uniting Church	F	722
Whitsunday	Christianity	Uniting Church	M	600
Whitsunday	Hinduism		F	23
Whitsunday	Hinduism		M	34
Whitsunday	Islam		F	8
Whitsunday	Islam		M	20
Whitsunday	Judaism		F	6
Whitsunday	Judaism		M	5
Whitsunday	No religion		F	2844
Whitsunday	No religion		M	3490
Bribie - Beachmere	(Other)		F	1544
Bribie - Beachmere	(Other)		M	1477
Bribie - Beachmere	(Other)	(Other)	F	77
Bribie - Beachmere	(Other)	(Other)	M	36
Bribie - Beachmere	(Other)	Australian Aboriginal Traditional	F	5
Bribie - Beachmere	(Other)	Australian Aboriginal Traditional	M	3
Bribie - Beachmere	(Other)	Other spiritual beliefs	F	48
Bribie - Beachmere	(Other)	Other spiritual beliefs	M	37
Bribie - Beachmere	(Other)	Secular beliefs	F	40
Bribie - Beachmere	(Other)	Secular beliefs	M	53
Bribie - Beachmere	(Other)	Sikhism	F	8
Bribie - Beachmere	Buddhism		F	163
Bribie - Beachmere	Buddhism		M	111
Bribie - Beachmere	Christianity		F	440
Bribie - Beachmere	Christianity		M	399
Bribie - Beachmere	Christianity	(Other)	F	18
Bribie - Beachmere	Christianity	(Other)	M	34
Bribie - Beachmere	Christianity	Anglican	F	3922
Bribie - Beachmere	Christianity	Anglican	M	3531
Bribie - Beachmere	Christianity	Baptist	F	312
Bribie - Beachmere	Christianity	Baptist	M	264
Bribie - Beachmere	Christianity	Brethren	F	3
Bribie - Beachmere	Christianity	Brethren	M	3
Bribie - Beachmere	Christianity	Catholic	F	3568
Bribie - Beachmere	Christianity	Catholic	M	3014
Bribie - Beachmere	Christianity	Churches Of Christ	F	39
Bribie - Beachmere	Christianity	Churches Of Christ	M	32
Bribie - Beachmere	Christianity	Eastern Orthodox	F	71
Bribie - Beachmere	Christianity	Eastern Orthodox	M	73
Bribie - Beachmere	Christianity	Jehovah's Witnesses	F	99
Bribie - Beachmere	Christianity	Jehovah's Witnesses	M	67
Bribie - Beachmere	Christianity	Latter Day Saints	F	39
Bribie - Beachmere	Christianity	Latter Day Saints	M	37
Bribie - Beachmere	Christianity	Lutheran	F	185
Bribie - Beachmere	Christianity	Lutheran	M	172
Bribie - Beachmere	Christianity	Oriental Orthodox	F	3
Bribie - Beachmere	Christianity	Pentecostal	F	155
Bribie - Beachmere	Christianity	Pentecostal	M	153
Bribie - Beachmere	Christianity	Presbyterian Reformed	F	751
Bribie - Beachmere	Christianity	Presbyterian Reformed	M	689
Bribie - Beachmere	Christianity	Protestant (Other)	F	61
Bribie - Beachmere	Christianity	Protestant (Other)	M	56
Bribie - Beachmere	Christianity	Salvation Army	F	64
Bribie - Beachmere	Christianity	Salvation Army	M	49
Bribie - Beachmere	Christianity	Seventh Day Adventist	F	48
Bribie - Beachmere	Christianity	Seventh Day Adventist	M	30
Bribie - Beachmere	Christianity	Uniting Church	F	1189
Bribie - Beachmere	Christianity	Uniting Church	M	893
Bribie - Beachmere	Hinduism		F	13
Bribie - Beachmere	Hinduism		M	14
Bribie - Beachmere	Islam		F	14
Bribie - Beachmere	Islam		M	20
Bribie - Beachmere	Judaism		F	5
Bribie - Beachmere	Judaism		M	7
Bribie - Beachmere	No religion		F	4144
Bribie - Beachmere	No religion		M	4764
Caboolture	(Other)		F	3620
Caboolture	(Other)		M	3520
Caboolture	(Other)	(Other)	F	220
Caboolture	(Other)	(Other)	M	139
Caboolture	(Other)	Australian Aboriginal Traditional	F	9
Caboolture	(Other)	Australian Aboriginal Traditional	M	5
Caboolture	(Other)	Other spiritual beliefs	F	94
Caboolture	(Other)	Other spiritual beliefs	M	65
Caboolture	(Other)	Secular beliefs	F	114
Caboolture	(Other)	Secular beliefs	M	125
Caboolture	(Other)	Sikhism	F	28
Caboolture	(Other)	Sikhism	M	33
Caboolture	Buddhism		F	384
Caboolture	Buddhism		M	258
Caboolture	Christianity		F	1224
Caboolture	Christianity		M	1078
Caboolture	Christianity	(Other)	F	106
Caboolture	Christianity	(Other)	M	93
Caboolture	Christianity	Anglican	F	5624
Caboolture	Christianity	Anglican	M	4936
