SA4_NAME16	Ancestry	FatherBornAus	MotherBornAus	responses
Sydney - Outer West and Blue Mountains	Russian	1	1	255
Sydney - Outer West and Blue Mountains	Scottish			301
Sydney - Outer West and Blue Mountains	Scottish	0	0	5293
Sydney - Outer West and Blue Mountains	Scottish	0	1	2691
Sydney - Outer West and Blue Mountains	Scottish	1	0	1963
Sydney - Outer West and Blue Mountains	Scottish	1	1	17192
Sydney - Outer West and Blue Mountains	Serbian			4
Sydney - Outer West and Blue Mountains	Serbian	0	0	521
Sydney - Outer West and Blue Mountains	Serbian	0	1	110
Sydney - Outer West and Blue Mountains	Serbian	1	0	55
Sydney - Outer West and Blue Mountains	Serbian	1	1	116
Sydney - Outer West and Blue Mountains	South African			6
Sydney - Outer West and Blue Mountains	South African	0	0	772
Sydney - Outer West and Blue Mountains	South African	0	1	148
Sydney - Outer West and Blue Mountains	South African	1	0	124
Sydney - Outer West and Blue Mountains	South African	1	1	79
Sydney - Outer West and Blue Mountains	Spanish			19
Sydney - Outer West and Blue Mountains	Spanish	0	0	1362
Sydney - Outer West and Blue Mountains	Spanish	0	1	120
Sydney - Outer West and Blue Mountains	Spanish	1	0	77
Sydney - Outer West and Blue Mountains	Spanish	1	1	270
Sydney - Outer West and Blue Mountains	Sri Lankan			6
Sydney - Outer West and Blue Mountains	Sri Lankan	0	0	867
Sydney - Outer West and Blue Mountains	Sri Lankan	0	1	51
Sydney - Outer West and Blue Mountains	Sri Lankan	1	0	47
Sydney - Outer West and Blue Mountains	Sri Lankan	1	1	32
Sydney - Outer West and Blue Mountains	Turkish			5
Sydney - Outer West and Blue Mountains	Turkish	0	0	641
Sydney - Outer West and Blue Mountains	Turkish	0	1	97
Sydney - Outer West and Blue Mountains	Turkish	1	0	66
Sydney - Outer West and Blue Mountains	Turkish	1	1	85
Sydney - Outer West and Blue Mountains	Vietnamese			6
Sydney - Outer West and Blue Mountains	Vietnamese	0	0	676
Sydney - Outer West and Blue Mountains	Vietnamese	0	1	39
Sydney - Outer West and Blue Mountains	Vietnamese	1	0	53
Sydney - Outer West and Blue Mountains	Vietnamese	1	1	17
Sydney - Outer West and Blue Mountains	Welsh			17
Sydney - Outer West and Blue Mountains	Welsh	0	0	758
Sydney - Outer West and Blue Mountains	Welsh	0	1	257
Sydney - Outer West and Blue Mountains	Welsh	1	0	164
Sydney - Outer West and Blue Mountains	Welsh	1	1	862
Sydney - Parramatta				25788
Sydney - Parramatta		0	0	4016
Sydney - Parramatta		0	1	267
Sydney - Parramatta		1	0	186
Sydney - Parramatta		1	1	727
Sydney - Parramatta	Australian			1099
Sydney - Parramatta	Australian		1	37899
Sydney - Parramatta	Australian	0	0	9219
Sydney - Parramatta	Australian	0	1	8573
Sydney - Parramatta	Australian	1	0	5808
Sydney - Parramatta	Australian Aboriginal			17
Sydney - Parramatta	Australian Aboriginal	0	0	6
Sydney - Parramatta	Australian Aboriginal	0	1	51
Sydney - Parramatta	Australian Aboriginal	1	0	29
Sydney - Parramatta	Australian Aboriginal	1	1	360
Sydney - Parramatta	Chinese			486
Sydney - Parramatta	Chinese	0	0	63738
Sydney - Parramatta	Chinese	0	1	442
Sydney - Parramatta	Chinese	1	0	930
Sydney - Parramatta	Chinese	1	1	647
Sydney - Parramatta	Croatian			32
Sydney - Parramatta	Croatian	0	0	2512
Sydney - Parramatta	Croatian	0	1	231
Sydney - Parramatta	Croatian	1	0	129
Sydney - Parramatta	Croatian	1	1	498
Sydney - Parramatta	Dutch			13
Sydney - Parramatta	Dutch	0	0	959
Sydney - Parramatta	Dutch	0	1	279
Sydney - Parramatta	Dutch	1	0	131
Sydney - Parramatta	Dutch	1	1	360
Sydney - Parramatta	English			917
Sydney - Parramatta	English	0	0	17036
Sydney - Parramatta	English	0	1	5722
Sydney - Parramatta	English	1	0	3836
Sydney - Parramatta	English	1	1	31684
Sydney - Parramatta	Filipino			110
Sydney - Parramatta	Filipino	0	0	9258
Sydney - Parramatta	Filipino	0	1	189
Sydney - Parramatta	Filipino	1	0	565
Sydney - Parramatta	Filipino	1	1	88
Sydney - Parramatta	French			14
Sydney - Parramatta	French	0	0	796
Sydney - Parramatta	French	0	1	95
Sydney - Parramatta	French	1	0	63
Sydney - Parramatta	French	1	1	334
Sydney - Parramatta	German			93
Sydney - Parramatta	German	0	0	2134
Sydney - Parramatta	German	0	1	470
Sydney - Parramatta	German	1	0	321
Sydney - Parramatta	German	1	1	2528
Sydney - Parramatta	Greek			63
Sydney - Parramatta	Greek	0	0	3134
Sydney - Parramatta	Greek	0	1	481
Sydney - Parramatta	Greek	1	0	247
Sydney - Parramatta	Greek	1	1	1166
Sydney - Parramatta	Hungarian			3
Sydney - Parramatta	Hungarian	0	0	602
Sydney - Parramatta	Hungarian	0	1	110
Sydney - Parramatta	Hungarian	1	0	40
Sydney - Parramatta	Hungarian	1	1	122
Sydney - Parramatta	Indian			224
Sydney - Parramatta	Indian	0	0	43118
Sydney - Parramatta	Indian	0	1	244
Sydney - Parramatta	Indian	1	0	215
Sydney - Parramatta	Indian	1	1	119
Sydney - Parramatta	Irish			225
Sydney - Parramatta	Irish	0	0	3133
Sydney - Parramatta	Irish	0	1	1570
Sydney - Parramatta	Irish	1	0	1077
Sydney - Parramatta	Irish	1	1	12962
Sydney - Parramatta	Italian			128
Sydney - Parramatta	Italian	0	0	5878
Sydney - Parramatta	Italian	0	1	1437
Sydney - Parramatta	Italian	1	0	690
Sydney - Parramatta	Italian	1	1	3170
Sydney - Parramatta	Korean			72
Sydney - Parramatta	Korean	0	0	14394
Sydney - Parramatta	Korean	0	1	55
Sydney - Parramatta	Korean	1	0	138
Sydney - Parramatta	Korean	1	1	28
Sydney - Parramatta	Lebanese			487
Sydney - Parramatta	Lebanese	0	0	29099
Sydney - Parramatta	Lebanese	0	1	5943
Sydney - Parramatta	Lebanese	1	0	2451
Sydney - Parramatta	Lebanese	1	1	4600
Sydney - Parramatta	Macedonian			7
Sydney - Parramatta	Macedonian	0	0	406
Sydney - Parramatta	Macedonian	0	1	48
Sydney - Parramatta	Macedonian	1	0	20
Sydney - Parramatta	Macedonian	1	1	77
Sydney - Parramatta	Maltese			58
Sydney - Parramatta	Maltese	0	0	2964
Sydney - Parramatta	Maltese	0	1	469
Sydney - Parramatta	Maltese	1	0	256
Sydney - Parramatta	Maltese	1	1	1020
Sydney - Parramatta	Maori			45
Sydney - Parramatta	Maori	0	0	1729
Sydney - Parramatta	Maori	0	1	213
Sydney - Parramatta	Maori	1	0	112
Sydney - Parramatta	Maori	1	1	56
Sydney - Parramatta	NZ			28
Sydney - Parramatta	NZ	0	0	1260
Sydney - Parramatta	NZ	0	1	336
Sydney - Parramatta	NZ	1	0	236
Sydney - Parramatta	NZ	1	1	139
Sydney - Parramatta	(Other)			905
Sydney - Parramatta	(Other)	0	0	86618
Sydney - Parramatta	(Other)	0	1	3272
Sydney - Parramatta	(Other)	1	0	2331
Sydney - Parramatta	(Other)	1	1	2505
Sydney - Parramatta	Polish			19
Sydney - Parramatta	Polish	0	0	1761
Sydney - Parramatta	Polish	0	1	180
Sydney - Parramatta	Polish	1	0	114
Sydney - Parramatta	Polish	1	1	305
Sydney - Parramatta	Russian			27
Sydney - Parramatta	Russian	0	0	1475
Sydney - Parramatta	Russian	0	1	91
Sydney - Parramatta	Russian	1	0	73
Sydney - Parramatta	Russian	1	1	193
Sydney - Parramatta	Scottish			134
Sydney - Parramatta	Scottish	0	0	2774
Sydney - Parramatta	Scottish	0	1	1284
Sydney - Parramatta	Scottish	1	0	911
Sydney - Parramatta	Scottish	1	1	8089
Sydney - Parramatta	Serbian			8
Sydney - Parramatta	Serbian	0	0	1055
Sydney - Parramatta	Serbian	0	1	94
Sydney - Parramatta	Serbian	1	0	27
Sydney - Parramatta	Serbian	1	1	91
Sydney - Parramatta	South African			8
Sydney - Parramatta	South African	0	0	677
Sydney - Parramatta	South African	0	1	100
Sydney - Parramatta	South African	1	0	56
Sydney - Parramatta	South African	1	1	25
Sydney - Parramatta	Spanish			27
Sydney - Parramatta	Spanish	0	0	2395
Sydney - Parramatta	Spanish	0	1	130
Sydney - Parramatta	Spanish	1	0	79
Sydney - Parramatta	Spanish	1	1	113
Sydney - Parramatta	Sri Lankan			26
Sydney - Parramatta	Sri Lankan	0	0	4825
Sydney - Parramatta	Sri Lankan	0	1	51
Sydney - Parramatta	Sri Lankan	1	0	63
Sydney - Parramatta	Sri Lankan	1	1	29
Sydney - Parramatta	Turkish			110
Sydney - Parramatta	Turkish	0	0	7282
Sydney - Parramatta	Turkish	0	1	617
Sydney - Parramatta	Turkish	1	0	380
Sydney - Parramatta	Turkish	1	1	408
Sydney - Parramatta	Vietnamese			112
Sydney - Parramatta	Vietnamese	0	0	10384
Sydney - Parramatta	Vietnamese	0	1	83
Sydney - Parramatta	Vietnamese	1	0	177
Sydney - Parramatta	Vietnamese	1	1	91
Sydney - Parramatta	Welsh			15
Sydney - Parramatta	Welsh	0	0	317
Sydney - Parramatta	Welsh	0	1	112
Sydney - Parramatta	Welsh	1	0	79
Sydney - Parramatta	Welsh	1	1	403
Sydney - Ryde				6868
Sydney - Ryde		0	0	649
Sydney - Ryde		0	1	48
Sydney - Ryde		1	0	42
Sydney - Ryde		1	1	305
Sydney - Ryde	Australian			403
Sydney - Ryde	Australian		1	23903
Sydney - Ryde	Australian	0	0	1572
Sydney - Ryde	Australian	0	1	5000
Sydney - Ryde	Australian	1	0	4027
Sydney - Ryde	Australian Aboriginal	0	0	3
Sydney - Ryde	Australian Aboriginal	0	1	7
Sydney - Ryde	Australian Aboriginal	1	0	7
Sydney - Ryde	Australian Aboriginal	1	1	91
Sydney - Ryde	Chinese			320
Sydney - Ryde	Chinese	0	0	41468
Sydney - Ryde	Chinese	0	1	531
Sydney - Ryde	Chinese	1	0	902
Sydney - Ryde	Chinese	1	1	598
Sydney - Ryde	Croatian			8
Sydney - Ryde	Croatian	0	0	716
Sydney - Ryde	Croatian	0	1	99
Sydney - Ryde	Croatian	1	0	62
Sydney - Ryde	Croatian	1	1	188
Sydney - Ryde	Dutch			15
Sydney - Ryde	Dutch	0	0	718
Sydney - Ryde	Dutch	0	1	250
Sydney - Ryde	Dutch	1	0	124
Sydney - Ryde	Dutch	1	1	270
Sydney - Ryde	English			423
Sydney - Ryde	English	0	0	8747
Sydney - Ryde	English	0	1	4224
Sydney - Ryde	English	1	0	2900
Sydney - Ryde	English	1	1	21957
Sydney - Ryde	Filipino			18
Sydney - Ryde	Filipino	0	0	2861
Sydney - Ryde	Filipino	0	1	58
Sydney - Ryde	Filipino	1	0	205
Sydney - Ryde	Filipino	1	1	47
Sydney - Ryde	French			8
Sydney - Ryde	French	0	0	507
Sydney - Ryde	French	0	1	95
Sydney - Ryde	French	1	0	63
Sydney - Ryde	French	1	1	245
Sydney - Ryde	German			40
Sydney - Ryde	German	0	0	1331
Sydney - Ryde	German	0	1	334
Sydney - Ryde	German	1	0	274
Sydney - Ryde	German	1	1	1897
Sydney - Ryde	Greek			23
Sydney - Ryde	Greek	0	0	1531
Sydney - Ryde	Greek	0	1	269
Sydney - Ryde	Greek	1	0	161
Sydney - Ryde	Greek	1	1	906
Sydney - Ryde	Hungarian			11
Sydney - Ryde	Hungarian	0	0	399
Sydney - Ryde	Hungarian	0	1	86
Sydney - Ryde	Hungarian	1	0	33
Sydney - Ryde	Hungarian	1	1	113
Sydney - Ryde	Indian			34
Sydney - Ryde	Indian	0	0	8639
Sydney - Ryde	Indian	0	1	120
Sydney - Ryde	Indian	1	0	131
Sydney - Ryde	Indian	1	1	67
Sydney - Ryde	Irish			138
Sydney - Ryde	Irish	0	0	2241
Sydney - Ryde	Irish	0	1	1250
Sydney - Ryde	Irish	1	0	859
Sydney - Ryde	Irish	1	1	10286
Sydney - Ryde	Italian			109
Sydney - Ryde	Italian	0	0	4767
Sydney - Ryde	Italian	0	1	1180
Sydney - Ryde	Italian	1	0	540
Sydney - Ryde	Italian	1	1	2985
Sydney - Ryde	Korean			34
Sydney - Ryde	Korean	0	0	8896
Sydney - Ryde	Korean	0	1	69
Sydney - Ryde	Korean	1	0	101
Sydney - Ryde	Korean	1	1	37
Sydney - Ryde	Lebanese			22
Sydney - Ryde	Lebanese	0	0	1717
Sydney - Ryde	Lebanese	0	1	320
Sydney - Ryde	Lebanese	1	0	240
Sydney - Ryde	Lebanese	1	1	626
Sydney - Ryde	Macedonian			7
Sydney - Ryde	Macedonian	0	0	239
Sydney - Ryde	Macedonian	0	1	16
Sydney - Ryde	Macedonian	1	0	16
Sydney - Ryde	Macedonian	1	1	58
Sydney - Ryde	Maltese			5
Sydney - Ryde	Maltese	0	0	381
Sydney - Ryde	Maltese	0	1	95
Sydney - Ryde	Maltese	1	0	80
Sydney - Ryde	Maltese	1	1	271
Sydney - Ryde	Maori			3
Sydney - Ryde	Maori	0	0	232
Sydney - Ryde	Maori	0	1	39
Sydney - Ryde	Maori	1	0	37
Sydney - Ryde	Maori	1	1	18
Sydney - Ryde	NZ			11
Sydney - Ryde	NZ	0	0	675
Sydney - Ryde	NZ	0	1	241
Sydney - Ryde	NZ	1	0	178
Sydney - Ryde	NZ	1	1	96
Sydney - Ryde	(Other)			221
Sydney - Ryde	(Other)	0	0	18856
Sydney - Ryde	(Other)	0	1	1393
Sydney - Ryde	(Other)	1	0	1296
Sydney - Ryde	(Other)	1	1	1494
Sydney - Ryde	Polish			12
Sydney - Ryde	Polish	0	0	798
Sydney - Ryde	Polish	0	1	125
Sydney - Ryde	Polish	1	0	69
Sydney - Ryde	Polish	1	1	192
Sydney - Ryde	Russian			25
Sydney - Ryde	Russian	0	0	721
Sydney - Ryde	Russian	0	1	38
Sydney - Ryde	Russian	1	0	84
Sydney - Ryde	Russian	1	1	104
Sydney - Ryde	Scottish			94
Sydney - Ryde	Scottish	0	0	2018
Sydney - Ryde	Scottish	0	1	1206
Sydney - Ryde	Scottish	1	0	757
Sydney - Ryde	Scottish	1	1	6914
Sydney - Ryde	Serbian	0	0	435
Sydney - Ryde	Serbian	0	1	33
Sydney - Ryde	Serbian	1	0	15
Sydney - Ryde	Serbian	1	1	45
Sydney - Ryde	South African			7
Sydney - Ryde	South African	0	0	573
Sydney - Ryde	South African	0	1	109
Sydney - Ryde	South African	1	0	68
Sydney - Ryde	South African	1	1	25
Sydney - Ryde	Spanish			8
Sydney - Ryde	Spanish	0	0	889
Sydney - Ryde	Spanish	0	1	34
Sydney - Ryde	Spanish	1	0	44
Sydney - Ryde	Spanish	1	1	64
Sydney - Ryde	Sri Lankan			7
Sydney - Ryde	Sri Lankan	0	0	1603
Sydney - Ryde	Sri Lankan	0	1	49
Sydney - Ryde	Sri Lankan	1	0	26
Sydney - Ryde	Sri Lankan	1	1	26
Sydney - Ryde	Turkish	0	0	345
Sydney - Ryde	Turkish	0	1	29
Sydney - Ryde	Turkish	1	0	19
Sydney - Ryde	Turkish	1	1	14
Sydney - Ryde	Vietnamese			9
Sydney - Ryde	Vietnamese	0	0	1412
Sydney - Ryde	Vietnamese	0	1	40
Sydney - Ryde	Vietnamese	1	0	55
Sydney - Ryde	Vietnamese	1	1	22
Sydney - Ryde	Welsh			5
Sydney - Ryde	Welsh	0	0	312
Sydney - Ryde	Welsh	0	1	96
Sydney - Ryde	Welsh	1	0	71
Sydney - Ryde	Welsh	1	1	385
Sydney - South West				20712
Sydney - South West		0	0	4307
Sydney - South West		0	1	232
Sydney - South West		1	0	167
Sydney - South West		1	1	781
Sydney - South West	Australian			995
Sydney - South West	Australian		1	34459
Sydney - South West	Australian	0	0	8649
Sydney - South West	Australian	0	1	6792
Sydney - South West	Australian	1	0	4735
Sydney - South West	Australian Aboriginal			17
Sydney - South West	Australian Aboriginal	0	0	13
Sydney - South West	Australian Aboriginal	0	1	58
Sydney - South West	Australian Aboriginal	1	0	32
Sydney - South West	Australian Aboriginal	1	1	620
Sydney - South West	Chinese			458
Sydney - South West	Chinese	0	0	34405
Sydney - South West	Chinese	0	1	411
Sydney - South West	Chinese	1	0	626
Sydney - South West	Chinese	1	1	537
Sydney - South West	Croatian			70
Sydney - South West	Croatian	0	0	5045
Sydney - South West	Croatian	0	1	470
Sydney - South West	Croatian	1	0	266
Sydney - South West	Croatian	1	1	941
Sydney - South West	Dutch			15
Sydney - South West	Dutch	0	0	676
Sydney - South West	Dutch	0	1	176
Sydney - South West	Dutch	1	0	99
Sydney - South West	Dutch	1	1	297
Sydney - South West	English			971
Sydney - South West	English	0	0	13972
Sydney - South West	English	0	1	4245
Sydney - South West	English	1	0	3104
Sydney - South West	English	1	1	25249
Sydney - South West	Filipino			101
Sydney - South West	Filipino	0	0	8012
Sydney - South West	Filipino	0	1	166
Sydney - South West	Filipino	1	0	499
Sydney - South West	Filipino	1	1	114
Sydney - South West	French			21
Sydney - South West	French	0	0	913
Sydney - South West	French	0	1	84
Sydney - South West	French	1	0	62
Sydney - South West	French	1	1	236
Sydney - South West	German			54
Sydney - South West	German	0	0	2523
Sydney - South West	German	0	1	406
Sydney - South West	German	1	0	300
Sydney - South West	German	1	1	2015
Sydney - South West	Greek			47
Sydney - South West	Greek	0	0	3656
Sydney - South West	Greek	0	1	713
Sydney - South West	Greek	1	0	404
Sydney - South West	Greek	1	1	1625
Sydney - South West	Hungarian			12
Sydney - South West	Hungarian	0	0	745
Sydney - South West	Hungarian	0	1	77
Sydney - South West	Hungarian	1	0	43
Sydney - South West	Hungarian	1	1	115
Sydney - South West	Indian			108
Sydney - South West	Indian	0	0	15280
Sydney - South West	Indian	0	1	179
Sydney - South West	Indian	1	0	183
Sydney - South West	Indian	1	1	69
Sydney - South West	Irish			140
Sydney - South West	Irish	0	0	1847
Sydney - South West	Irish	0	1	977
Sydney - South West	Irish	1	0	650
Sydney - South West	Irish	1	1	8222
Sydney - South West	Italian			303
Sydney - South West	Italian	0	0	15076
Sydney - South West	Italian	0	1	3132
Sydney - South West	Italian	1	0	1454
Sydney - South West	Italian	1	1	7503
Sydney - South West	Korean	0	0	391
Sydney - South West	Korean	0	1	9
Sydney - South West	Korean	1	0	19
Sydney - South West	Korean	1	1	10
Sydney - South West	Lebanese			188
Sydney - South West	Lebanese	0	0	11185
Sydney - South West	Lebanese	0	1	2391
Sydney - South West	Lebanese	1	0	959
Sydney - South West	Lebanese	1	1	1742
Sydney - South West	Macedonian			33
Sydney - South West	Macedonian	0	0	3345
Sydney - South West	Macedonian	0	1	366
Sydney - South West	Macedonian	1	0	256
Sydney - South West	Macedonian	1	1	521
Sydney - South West	Maltese			63
Sydney - South West	Maltese	0	0	3725
Sydney - South West	Maltese	0	1	776
Sydney - South West	Maltese	1	0	409
Sydney - South West	Maltese	1	1	1954
Sydney - South West	Maori			33
Sydney - South West	Maori	0	0	1697
Sydney - South West	Maori	0	1	211
Sydney - South West	Maori	1	0	157
Sydney - South West	Maori	1	1	67
Sydney - South West	NZ			22
Sydney - South West	NZ	0	0	953
Sydney - South West	NZ	0	1	232
Sydney - South West	NZ	1	0	183
Sydney - South West	NZ	1	1	118
Sydney - South West	(Other)			1185
Sydney - South West	(Other)	0	0	108517
Sydney - South West	(Other)	0	1	4110
Sydney - South West	(Other)	1	0	2971
Sydney - South West	(Other)	1	1	2623
Sydney - South West	Polish			37
Sydney - South West	Polish	0	0	2164
Sydney - South West	Polish	0	1	221
Sydney - South West	Polish	1	0	139
Sydney - South West	Polish	1	1	348
Sydney - South West	Russian			90
Sydney - South West	Russian	0	0	1294
Sydney - South West	Russian	0	1	100
Sydney - South West	Russian	1	0	64
Sydney - South West	Russian	1	1	131
Sydney - South West	Scottish			140
Sydney - South West	Scottish	0	0	2178
Sydney - South West	Scottish	0	1	897
Sydney - South West	Scottish	1	0	680
Sydney - South West	Scottish	1	1	5453
Sydney - South West	Serbian			155
Sydney - South West	Serbian	0	0	8205
Sydney - South West	Serbian	0	1	506
Sydney - South West	Serbian	1	0	306
Sydney - South West	Serbian	1	1	504
Sydney - South West	South African			4
Sydney - South West	South African	0	0	439
Sydney - South West	South African	0	1	59
Sydney - South West	South African	1	0	52
Sydney - South West	South African	1	1	39
Sydney - South West	Spanish			64
Sydney - South West	Spanish	0	0	5040
Sydney - South West	Spanish	0	1	234
Sydney - South West	Spanish	1	0	220
Sydney - South West	Spanish	1	1	256
Sydney - South West	Sri Lankan			5
Sydney - South West	Sri Lankan	0	0	699
Sydney - South West	Sri Lankan	0	1	25
Sydney - South West	Sri Lankan	1	0	23
Sydney - South West	Sri Lankan	1	1	9
Sydney - South West	Turkish			23
Sydney - South West	Turkish	0	0	2586
Sydney - South West	Turkish	0	1	247
Sydney - South West	Turkish	1	0	169
Sydney - South West	Turkish	1	1	191
Sydney - South West	Vietnamese			700
Sydney - South West	Vietnamese	0	0	45448
Sydney - South West	Vietnamese	0	1	464
Sydney - South West	Vietnamese	1	0	735
Sydney - South West	Vietnamese	1	1	403
Sydney - South West	Welsh			6
Sydney - South West	Welsh	0	0	229
Sydney - South West	Welsh	0	1	77
Sydney - South West	Welsh	1	0	42
Sydney - South West	Welsh	1	1	222
Sydney - Sutherland				7852
Sydney - Sutherland		0	0	389
Sydney - Sutherland		0	1	91
Sydney - Sutherland		1	0	69
Sydney - Sutherland		1	1	1027
