SA2_NAME16	BornAust	Sex	persons
Boyne Island - Tannum Sands	0	M	769
Boyne Island - Tannum Sands	1	F	3839
Boyne Island - Tannum Sands	1	M	3904
Callemondah	0	M	3
Callemondah	1	F	5
Callemondah	1	M	10
Clinton - New Auckland	0	F	1118
Clinton - New Auckland	0	M	1106
Clinton - New Auckland	1	F	5200
Clinton - New Auckland	1	M	5264
Gladstone	0	F	592
Gladstone	0	M	618
Gladstone	1	F	1926
Gladstone	1	M	2134
Gladstone Hinterland	0	F	479
Gladstone Hinterland	0	M	613
Gladstone Hinterland	1	F	4580
Gladstone Hinterland	1	M	4981
Kin Kora - Sun Valley	0	F	239
Kin Kora - Sun Valley	0	M	245
Kin Kora - Sun Valley	1	F	1426
Kin Kora - Sun Valley	1	M	1506
Telina - Toolooa	0	F	408
Telina - Toolooa	0	M	364
Telina - Toolooa	1	F	2451
Telina - Toolooa	1	M	2463
West Gladstone	0	F	418
West Gladstone	0	M	412
West Gladstone	1	F	1660
West Gladstone	1	M	1785
Broadbeach Waters	0	F	1106
Broadbeach Waters	0	M	1070
Broadbeach Waters	1	F	2574
Broadbeach Waters	1	M	2488
Burleigh Heads	0	F	981
Burleigh Heads	0	M	858
Burleigh Heads	1	F	3132
Burleigh Heads	1	M	2911
Burleigh Waters	0	F	1745
Burleigh Waters	0	M	1532
Burleigh Waters	1	F	5343
Burleigh Waters	1	M	4825
Mermaid Beach - Broadbeach	0	F	1779
Mermaid Beach - Broadbeach	0	M	1629
Mermaid Beach - Broadbeach	1	F	3516
Mermaid Beach - Broadbeach	1	M	3467
Mermaid Waters	0	F	1779
Mermaid Waters	0	M	1592
Mermaid Waters	1	F	4057
Mermaid Waters	1	M	3918
Miami	0	F	791
Miami	0	M	734
Miami	1	F	2421
Miami	1	M	2249
Coolangatta	0	F	591
Coolangatta	0	M	576
Coolangatta	1	F	2008
Coolangatta	1	M	2001
Currumbin - Tugun	0	F	1056
Currumbin - Tugun	0	M	861
Currumbin - Tugun	1	F	4153
Currumbin - Tugun	1	M	4071
Currumbin Waters	0	F	859
Currumbin Waters	0	M	732
Currumbin Waters	1	F	3643
Currumbin Waters	1	M	3457
Elanora	0	F	1220
Elanora	0	M	1092
Elanora	1	F	4664
Elanora	1	M	4463
Palm Beach	0	F	1255
Palm Beach	0	M	1107
Palm Beach	1	F	5738
Palm Beach	1	M	5473
Arundel	0	F	1904
Arundel	0	M	1667
Arundel	1	F	3060
Arundel	1	M	2966
Biggera Waters	0	F	1584
Biggera Waters	0	M	1366
Biggera Waters	1	F	2491
Biggera Waters	1	M	2301
Coombabah	0	F	1756
Coombabah	0	M	1448
Coombabah	1	F	3421
Coombabah	1	M	2929
Labrador	0	F	3105
Labrador	0	M	2741
Labrador	1	F	5456
Labrador	1	M	4995
Paradise Point - Hollywell	0	F	1341
Paradise Point - Hollywell	0	M	1137
Paradise Point - Hollywell	1	F	3182
Paradise Point - Hollywell	1	M	3132
Runaway Bay	0	F	1467
Runaway Bay	0	M	1271
Runaway Bay	1	F	2961
Runaway Bay	1	M	2758
Guanaba - Springbrook	0	F	450
Guanaba - Springbrook	0	M	418
Guanaba - Springbrook	1	F	1535
Guanaba - Springbrook	1	M	1476
Tamborine - Canungra	0	F	1612
Tamborine - Canungra	0	M	1509
Tamborine - Canungra	1	F	4941
Tamborine - Canungra	1	M	4810
Currumbin Valley - Tallebudgera	0	F	688
Currumbin Valley - Tallebudgera	0	M	619
Currumbin Valley - Tallebudgera	1	F	2675
Currumbin Valley - Tallebudgera	1	M	2719
Mudgeeraba - Bonogin	0	F	2410
Mudgeeraba - Bonogin	0	M	2223
Mudgeeraba - Bonogin	1	F	6407
Mudgeeraba - Bonogin	1	M	6186
Reedy Creek - Andrews	0	F	1155
Reedy Creek - Andrews	0	M	1011
Reedy Creek - Andrews	1	F	2869
Reedy Creek - Andrews	1	M	2621
Carrara	0	F	1673
Carrara	0	M	1552
Carrara	1	F	4211
Carrara	1	M	3971
Highland Park	0	F	1052
Highland Park	0	M	990
Highland Park	1	F	2964
Highland Park	1	M	2848
Nerang - Mount Nathan	0	F	2662
Nerang - Mount Nathan	0	M	2281
Nerang - Mount Nathan	1	F	7204
Nerang - Mount Nathan	1	M	7059
Pacific Pines - Gaven	0	F	2852
Pacific Pines - Gaven	0	M	2817
Pacific Pines - Gaven	1	F	5897
Pacific Pines - Gaven	1	M	5659
Worongary - Tallai	0	F	1013
Worongary - Tallai	0	M	906
Worongary - Tallai	1	F	2656
Worongary - Tallai	1	M	2663
Coomera	0	F	2004
Coomera	0	M	1867
Coomera	1	F	4320
Coomera	1	M	4095
Helensvale	0	F	2693
Helensvale	0	M	2367
Helensvale	1	F	5397
Helensvale	1	M	5328
Hope Island	0	F	1948
Hope Island	0	M	1774
Hope Island	1	F	3293
Hope Island	1	M	3111
Jacobs Well - Alberton	0	F	286
Jacobs Well - Alberton	0	M	278
Jacobs Well - Alberton	1	F	1339
Jacobs Well - Alberton	1	M	1494
Ormeau - Yatala	0	F	2357
Ormeau - Yatala	0	M	2280
Ormeau - Yatala	1	F	6916
Ormeau - Yatala	1	M	6880
Oxenford - Maudsland	0	F	2274
Oxenford - Maudsland	0	M	2103
Oxenford - Maudsland	1	F	5290
Oxenford - Maudsland	1	M	5177
Pimpama	0	F	1119
Pimpama	0	M	1042
Pimpama	1	F	3146
Pimpama	1	M	2917
Upper Coomera - Willow Vale	0	F	4542
Upper Coomera - Willow Vale	0	M	4383
Upper Coomera - Willow Vale	1	F	10303
Upper Coomera - Willow Vale	1	M	10033
Clear Island Waters	0	F	815
Clear Island Waters	0	M	729
Clear Island Waters	1	F	1221
Clear Island Waters	1	M	1089
Merrimac	0	F	1166
Merrimac	0	M	1016
Merrimac	1	F	2253
Merrimac	1	M	2013
Robina	0	F	4243
Robina	0	M	3801
Robina	1	F	7149
Robina	1	M	6655
Varsity Lakes	0	F	2636
Varsity Lakes	0	M	2242
Varsity Lakes	1	F	4772
Varsity Lakes	1	M	4267
Ashmore	0	F	1830
Ashmore	0	M	1550
Ashmore	1	F	4013
Ashmore	1	M	3673
Molendinar	0	F	1108
Molendinar	0	M	1081
Molendinar	1	F	1911
Molendinar	1	M	1913
Parkwood	0	F	1334
Parkwood	0	M	1268
Parkwood	1	F	2721
Parkwood	1	M	2800
Southport - North	0	F	3259
Southport - North	0	M	2715
Southport - North	1	F	3638
Southport - North	1	M	3654
Southport - South	0	F	3210
Southport - South	0	M	2783
Southport - South	1	F	4826
Southport - South	1	M	4660
Benowa	0	F	1534
Benowa	0	M	1310
Benowa	1	F	2651
Benowa	1	M	2490
Bundall	0	F	654
Bundall	0	M	621
Bundall	1	F	1496
Bundall	1	M	1456
Main Beach	0	F	506
Main Beach	0	M	500
Main Beach	1	F	1139
Main Beach	1	M	1152
Surfers Paradise	0	F	4781
Surfers Paradise	0	M	4692
Surfers Paradise	1	F	5058
Surfers Paradise	1	M	5478
Darra - Sumner	0	F	1012
Darra - Sumner	0	M	997
Darra - Sumner	1	F	1151
Darra - Sumner	1	M	1275
Durack	0	F	1812
Durack	0	M	1578
Durack	1	F	2000
Durack	1	M	1899
Forest Lake - Doolandella	0	F	5557
Forest Lake - Doolandella	0	M	5123
Forest Lake - Doolandella	1	F	8068
Forest Lake - Doolandella	1	M	7533
Inala - Richlands	0	F	4098
Inala - Richlands	0	M	3679
Inala - Richlands	1	F	4037
Inala - Richlands	1	M	4078
Oxley (Qld)	0	F	1182
Oxley (Qld)	0	M	1042
Oxley (Qld)	1	F	2494
Oxley (Qld)	1	M	2512
Wacol	0	F	509
Wacol	0	M	909
Wacol	1	F	1100
Wacol	1	M	3028
Boonah	0	F	556
Boonah	0	M	503
Boonah	1	F	4949
Boonah	1	M	4942
Esk	0	F	344
Esk	0	M	331
Esk	1	F	2029
Esk	1	M	1998
Lake Manchester - England Creek	0	M	3
Lockyer Valley - East	0	F	1132
Lockyer Valley - East	0	M	1057
Lockyer Valley - East	1	F	7675
Lockyer Valley - East	1	M	8059
Lowood	0	F	755
Lowood	0	M	702
Lowood	1	F	5558
Lowood	1	M	5683
Rosewood	0	F	552
Rosewood	0	M	538
Rosewood	1	F	4738
Rosewood	1	M	5004
Brassall	0	F	648
Brassall	0	M	567
Brassall	1	F	4702
Brassall	1	M	4328
Bundamba	0	F	673
Bundamba	0	M	693
Bundamba	1	F	3302
Bundamba	1	M	3406
Churchill - Yamanto	0	F	329
Churchill - Yamanto	0	M	353
Churchill - Yamanto	1	F	2943
Churchill - Yamanto	1	M	2812
Ipswich - Central	0	F	438
Ipswich - Central	0	M	410
Ipswich - Central	1	F	2593
Ipswich - Central	1	M	2582
Ipswich - East	0	F	1145
Ipswich - East	0	M	1058
Ipswich - East	1	F	7310
Ipswich - East	1	M	7022
Ipswich - North	0	F	258
Ipswich - North	0	M	284
Ipswich - North	1	F	1939
Ipswich - North	1	M	1935
Karalee - Barellan Point	0	F	422
Karalee - Barellan Point	0	M	456
Karalee - Barellan Point	1	F	2189
Karalee - Barellan Point	1	M	2184
Karana Downs	0	F	646
Karana Downs	0	M	638
Karana Downs	1	F	2305
Karana Downs	1	M	2286
Leichhardt - One Mile	0	F	472
Leichhardt - One Mile	0	M	408
Leichhardt - One Mile	1	F	3043
Leichhardt - One Mile	1	M	2910
North Ipswich - Tivoli	0	F	385
North Ipswich - Tivoli	0	M	342
North Ipswich - Tivoli	1	F	2568
North Ipswich - Tivoli	1	M	2587
Raceview	0	F	935
Raceview	0	M	867
Raceview	1	F	6546
Raceview	1	M	6097
Ripley	0	F	253
Ripley	0	M	232
Ripley	1	F	1928
Ripley	1	M	1882
Riverview	0	F	336
Riverview	0	M	307
Riverview	1	F	1044
Riverview	1	M	986
Bellbird Park - Brookwater	0	F	1992
Bellbird Park - Brookwater	0	M	2018
Bellbird Park - Brookwater	1	F	4512
Bellbird Park - Brookwater	1	M	4457
Camira - Gailes	0	F	1106
Camira - Gailes	0	M	1073
Camira - Gailes	1	F	3078
Camira - Gailes	1	M	3316
Carole Park	1	M	4
Collingwood Park - Redbank	0	F	1276
Collingwood Park - Redbank	0	M	1179
Collingwood Park - Redbank	1	F	2822
Collingwood Park - Redbank	1	M	2768
Goodna	0	F	1968
Goodna	0	M	1876
Goodna	1	F	2897
Goodna	1	M	3000
Redbank Plains	0	F	3037
Redbank Plains	0	M	2864
Redbank Plains	1	F	6034
Redbank Plains	1	M	5984
Springfield	0	F	1044
Springfield	0	M	979
Springfield	1	F	2219
Springfield	1	M	2234
Springfield Lakes	0	F	2695
Springfield Lakes	0	M	2566
Springfield Lakes	1	F	4888
Springfield Lakes	1	M	4546
Beaudesert	0	F	804
Beaudesert	0	M	727
Beaudesert	1	F	5669
Beaudesert	1	M	5486
Beenleigh	0	F	943
Beenleigh	0	M	884
Beenleigh	1	F	2798
Beenleigh	1	M	2914
Eagleby	0	F	1907
Eagleby	0	M	1633
Eagleby	1	F	4481
Eagleby	1	M	4234
Edens Landing - Holmview	0	F	1003
Edens Landing - Holmview	0	M	884
Edens Landing - Holmview	1	F	2627
Edens Landing - Holmview	1	M	2524
Mount Warren Park	0	F	725
Mount Warren Park	0	M	639
Mount Warren Park	1	F	2108
Mount Warren Park	1	M	1932
Wolffdene - Bahrs Scrub	0	F	666
Wolffdene - Bahrs Scrub	0	M	685
Wolffdene - Bahrs Scrub	1	F	2225
Wolffdene - Bahrs Scrub	1	M	2232
Boronia Heights - Park Ridge	0	F	1641
Boronia Heights - Park Ridge	0	M	1430
Boronia Heights - Park Ridge	1	F	4367
Boronia Heights - Park Ridge	1	M	4051
Browns Plains	0	F	1291
Browns Plains	0	M	1196
Browns Plains	1	F	2155
Browns Plains	1	M	2156
Chambers Flat - Logan Reserve	0	F	581
Chambers Flat - Logan Reserve	0	M	567
Chambers Flat - Logan Reserve	1	F	1755
Chambers Flat - Logan Reserve	1	M	1812
Crestmead	0	F	1678
Crestmead	0	M	1542
Crestmead	1	F	3822
Crestmead	1	M	3848
Hillcrest	0	F	1126
Hillcrest	0	M	1109
Hillcrest	1	F	2761
Hillcrest	1	M	2823
Marsden	0	F	2386
Marsden	0	M	2261
Marsden	1	F	4168
Marsden	1	M	4063
Munruben - Park Ridge South	0	F	458
Munruben - Park Ridge South	0	M	479
Munruben - Park Ridge South	1	F	1726
Munruben - Park Ridge South	1	M	1781
Regents Park - Heritage Park	0	F	2483
Regents Park - Heritage Park	0	M	2281
Regents Park - Heritage Park	1	F	5181
Regents Park - Heritage Park	1	M	5198
Greenbank	0	F	1181
Greenbank	0	M	1140
Greenbank	1	F	4882
Greenbank	1	M	4962
Jimboomba	0	F	2130
Jimboomba	0	M	2067
Jimboomba	1	F	9847
Jimboomba	1	M	9930
Logan Village	0	F	573
Logan Village	0	M	592
Logan Village	1	F	2605
Logan Village	1	M	2688
Bethania - Waterford	0	F	1584
Bethania - Waterford	0	M	1356
Bethania - Waterford	1	F	3799
Bethania - Waterford	1	M	3370
Cornubia - Carbrook	0	F	1031
Cornubia - Carbrook	0	M	932
Cornubia - Carbrook	1	F	3069
Cornubia - Carbrook	1	M	3029
Loganholme - Tanah Merah	0	F	1396
Loganholme - Tanah Merah	0	M	1313
Loganholme - Tanah Merah	1	F	3878
Loganholme - Tanah Merah	1	M	3870
Loganlea	0	F	1729
Loganlea	0	M	1625
Loganlea	1	F	2941
Loganlea	1	M	3047
Shailer Park	0	F	1610
Shailer Park	0	M	1640
Shailer Park	1	F	3908
Shailer Park	1	M	3954
Waterford West	0	F	1178
Waterford West	0	M	1008
Waterford West	1	F	2292
Waterford West	1	M	2186
Daisy Hill	0	F	1038
Daisy Hill	0	M	1013
Daisy Hill	1	F	2164
Daisy Hill	1	M	2139
Kingston (Qld.)	0	F	1715
Kingston (Qld.)	0	M	1701
Kingston (Qld.)	1	F	2837
Kingston (Qld.)	1	M	2904
Logan Central	0	F	1298
Logan Central	0	M	1349
Logan Central	1	F	1438
Logan Central	1	M	1515
Rochedale South - Priestdale	0	F	2021
Rochedale South - Priestdale	0	M	1866
Rochedale South - Priestdale	1	F	5570
Rochedale South - Priestdale	1	M	5346
Slacks Creek	0	F	1702
Slacks Creek	0	M	1629
Slacks Creek	1	F	3251
Slacks Creek	1	M	3126
Springwood	0	F	1409
Springwood	0	M	1383
Springwood	1	F	3027
Springwood	1	M	2870
Underwood	0	F	1384
Underwood	0	M	1383
Underwood	1	F	1638
Underwood	1	M	1606
Woodridge	0	F	2663
Woodridge	0	M	2762
Woodridge	1	F	3090
Woodridge	1	M	3109
Bowen	0	F	697
Bowen	0	M	635
Bowen	1	F	3269
Bowen	1	M	3447
Broadsound - Nebo	0	F	374
Broadsound - Nebo	0	M	414
Broadsound - Nebo	1	F	2709
Broadsound - Nebo	1	M	3384
Clermont	0	F	119
Clermont	0	M	101
Clermont	1	F	1453
Clermont	1	M	1517
Collinsville	0	F	147
Collinsville	0	M	121
Collinsville	1	F	1232
Collinsville	1	M	1414
Moranbah	0	F	557
Moranbah	0	M	537
Moranbah	1	F	3070
Moranbah	1	M	3476
Andergrove - Beaconsfield	0	F	967
Andergrove - Beaconsfield	0	M	816
Andergrove - Beaconsfield	1	F	6162
Andergrove - Beaconsfield	1	M	6006
East Mackay	0	F	242
East Mackay	0	M	229
East Mackay	1	F	1392
East Mackay	1	M	1414
Eimeo - Rural View	0	F	910
Eimeo - Rural View	0	M	868
Eimeo - Rural View	1	F	4830
Eimeo - Rural View	1	M	4800
Eungella Hinterland	1	F	8
Eungella Hinterland	1	M	5
Mackay	0	F	462
Mackay	0	M	439
Mackay	1	F	1058
Mackay	1	M	1200
Mackay Harbour	0	F	43
Mackay Harbour	0	M	54
Mackay Harbour	1	F	161
Mackay Harbour	1	M	170
Mount Pleasant - Glenella	0	F	806
Mount Pleasant - Glenella	0	M	722
Mount Pleasant - Glenella	1	F	4376
Mount Pleasant - Glenella	1	M	4162
North Mackay	0	F	392
North Mackay	0	M	350
North Mackay	1	F	2371
North Mackay	1	M	2328
Ooralea - Bakers Creek	0	F	318
Ooralea - Bakers Creek	0	M	297
Ooralea - Bakers Creek	1	F	1928
Ooralea - Bakers Creek	1	M	2042
Pioneer Valley	0	F	278
Pioneer Valley	0	M	243
Pioneer Valley	1	F	3395
Pioneer Valley	1	M	3494
Sarina	0	F	408
Sarina	0	M	387
Sarina	1	F	4610
Sarina	1	M	4895
Seaforth - Calen	0	F	392
Seaforth - Calen	0	M	333
Seaforth - Calen	1	F	3073
Seaforth - Calen	1	M	3481
Shoal Point - Bucasia	0	F	401
Shoal Point - Bucasia	0	M	390
Shoal Point - Bucasia	1	F	2320
Shoal Point - Bucasia	1	M	2274
Slade Point	0	F	207
Slade Point	0	M	187
Slade Point	1	F	1375
Slade Point	1	M	1360
South Mackay	0	F	510
South Mackay	0	M	520
South Mackay	1	F	2625
South Mackay	1	M	2555
Walkerston - Eton	0	F	257
Walkerston - Eton	0	M	241
Walkerston - Eton	1	F	3390
Walkerston - Eton	1	M	3613
West Mackay	0	F	411
West Mackay	0	M	388
West Mackay	1	F	2424
West Mackay	1	M	2312
Airlie - Whitsundays	0	F	1442
Airlie - Whitsundays	0	M	1307
Airlie - Whitsundays	1	F	3701
Airlie - Whitsundays	1	M	4197
Proserpine	0	F	455
Proserpine	0	M	377
Proserpine	1	F	3202
Proserpine	1	M	3391
Beachmere - Sandstone Point	0	F	1297
Beachmere - Sandstone Point	0	M	1166
Beachmere - Sandstone Point	1	F	5667
Beachmere - Sandstone Point	1	M	5609
Bribie Island	0	F	1893
Bribie Island	0	M	1667
Bribie Island	1	F	6832
Bribie Island	1	M	6335
Burpengary - East	0	F	295
Burpengary - East	0	M	283
Burpengary - East	1	F	1528
Burpengary - East	1	M	1702
Caboolture	0	F	2476
Caboolture	0	M	2141
Caboolture	1	F	9957
Caboolture	1	M	9648
Caboolture - South	0	F	1822
Caboolture - South	0	M	1537
Caboolture - South	1	F	8007
Caboolture - South	1	M	7511
Elimbah	0	F	273
Elimbah	0	M	238
Elimbah	1	F	1532
Elimbah	1	M	1664
Morayfield - East	0	F	775
Morayfield - East	0	M	696
Morayfield - East	1	F	3315
Morayfield - East	1	M	3140
Wamuran	0	F	284
Wamuran	0	M	251
Wamuran	1	F	1532
Wamuran	1	M	1535
Kilcoy	0	F	381
Kilcoy	0	M	457
Kilcoy	1	F	2011
Kilcoy	1	M	2019
Woodford - D'Aguilar	0	F	449
Woodford - D'Aguilar	0	M	529
Woodford - D'Aguilar	1	F	2633
Woodford - D'Aguilar	1	M	3478
Burpengary	0	F	1220
Burpengary	0	M	1060
Burpengary	1	F	5530
Burpengary	1	M	5462
Deception Bay	0	F	2242
Deception Bay	0	M	2062
Deception Bay	1	F	8236
Deception Bay	1	M	7954
Morayfield	0	F	389
Morayfield	0	M	359
Morayfield	1	F	1892
Morayfield	1	M	1949
Narangba	0	F	1671
Narangba	0	M	1594
Narangba	1	F	7367
Narangba	1	M	7134
Upper Caboolture	0	F	243
Upper Caboolture	0	M	218
Upper Caboolture	1	F	1148
Upper Caboolture	1	M	1216
Clontarf	0	F	826
Clontarf	0	M	778
Clontarf	1	F	3071
Clontarf	1	M	3007
Margate - Woody Point	0	F	1329
Margate - Woody Point	0	M	1165
Margate - Woody Point	1	F	4361
Margate - Woody Point	1	M	4152
Redcliffe	0	F	1321
Redcliffe	0	M	1096
Redcliffe	1	F	3544
Redcliffe	1	M	3264
Rothwell - Kippa-Ring	0	F	1995
Rothwell - Kippa-Ring	0	M	1678
Rothwell - Kippa-Ring	1	F	6505
Rothwell - Kippa-Ring	1	M	5775
Scarborough - Newport - Moreton Island	0	F	1593
Scarborough - Newport - Moreton Island	0	M	1402
Scarborough - Newport - Moreton Island	1	F	4353
Scarborough - Newport - Moreton Island	1	M	4047
Albany Creek	0	F	1510
Albany Creek	0	M	1469
Albany Creek	1	F	6274
Albany Creek	1	M	5954
Cashmere	0	F	1899
Cashmere	0	M	1908
Cashmere	1	F	7340
Cashmere	1	M	7160
Dayboro	0	F	648
Dayboro	0	M	655
Dayboro	1	F	3253
Dayboro	1	M	3291
Eatons Hill	0	F	775
Eatons Hill	0	M	760
Eatons Hill	1	F	3131
Eatons Hill	1	M	3064
The Hills District	0	F	1851
The Hills District	0	M	1799
The Hills District	1	F	9565
The Hills District	1	M	9446
Samford Valley	0	F	1127
Samford Valley	0	M	1148
Samford Valley	1	F	4425
Samford Valley	1	M	4396
Dakabin - Kallangur	0	F	2330
Dakabin - Kallangur	0	M	2140
Dakabin - Kallangur	1	F	9185
Dakabin - Kallangur	1	M	8841
Murrumba Downs - Griffin	0	F	1981
Murrumba Downs - Griffin	0	M	1965
Murrumba Downs - Griffin	1	F	6554
Murrumba Downs - Griffin	1	M	6099
North Lakes - Mango Hill	0	F	5148
North Lakes - Mango Hill	0	M	4858
North Lakes - Mango Hill	1	F	9670
North Lakes - Mango Hill	1	M	8951
Bray Park	0	F	1019
Bray Park	0	M	897
Bray Park	1	F	3994
Bray Park	1	M	3856
Lawnton	0	F	572
Lawnton	0	M	513
Lawnton	1	F	2297
Lawnton	1	M	2261
Petrie	0	F	815
Petrie	0	M	794
Petrie	1	F	3385
Petrie	1	M	3267
Strathpine - Brendale	0	F	1400
Strathpine - Brendale	0	M	1234
Strathpine - Brendale	1	F	4444
Strathpine - Brendale	1	M	4529
Aurukun	0	F	10
Aurukun	0	M	8
Aurukun	1	F	612
Aurukun	1	M	608
Cape York	0	F	314
Cape York	0	M	324
Cape York	1	F	2897
Cape York	1	M	3183
Croydon - Etheridge	0	F	39
Croydon - Etheridge	0	M	25
Croydon - Etheridge	1	F	386
Croydon - Etheridge	1	M	455
Kowanyama - Pormpuraaw	0	F	32
Kowanyama - Pormpuraaw	0	M	18
Kowanyama - Pormpuraaw	1	F	833
Kowanyama - Pormpuraaw	1	M	793
Northern Peninsula	0	F	37
Northern Peninsula	0	M	46
Northern Peninsula	1	F	1356
Northern Peninsula	1	M	1276
Tablelands	0	F	388
Tablelands	0	M	419
Tablelands	1	F	1690
Tablelands	1	M	2785
Torres	0	F	128
Torres	0	M	118
Torres	1	F	1447
Torres	1	M	1430
Torres Strait Islands	0	F	87
Torres Strait Islands	0	M	95
Torres Strait Islands	1	F	2088
Torres Strait Islands	1	M	2146
Weipa	0	F	202
Weipa	0	M	195
Weipa	1	F	1404
Weipa	1	M	1666
Carpentaria	0	F	111
Carpentaria	0	M	112
Carpentaria	1	F	2089
Carpentaria	1	M	2172
Mount Isa	0	F	1483
Mount Isa	0	M	1501
Mount Isa	1	F	6278
Mount Isa	1	M	6788
Mount Isa Region	0	F	133
Mount Isa Region	0	M	160
Mount Isa Region	1	F	1115
Mount Isa Region	1	M	1430
Northern Highlands	0	F	90
Northern Highlands	0	M	86
Northern Highlands	1	F	1259
Northern Highlands	1	M	1372
Barcaldine - Blackall	0	F	144
Barcaldine - Blackall	0	M	106
Barcaldine - Blackall	1	F	2044
Barcaldine - Blackall	1	M	2087
Charleville	0	F	158
Charleville	0	M	132
Charleville	1	F	1826
Charleville	1	M	1827
Far Central West	0	F	59
Far Central West	0	M	49
Far Central West	1	F	812
Far Central West	1	M	915
Far South West	0	F	68
Far South West	0	M	70
Far South West	1	F	1191
Far South West	1	M	1248
Longreach	0	F	140
Longreach	0	M	115
Longreach	1	F	1536
Longreach	1	M	1497
Buderim - North	0	F	1927
Buderim - North	0	M	1669
Buderim - North	1	F	6499
Buderim - North	1	M	5633
Buderim - South	0	F	1973
Buderim - South	0	M	1796
Buderim - South	1	F	6181
Buderim - South	1	M	5531
Mountain Creek	0	F	1399
Mountain Creek	0	M	1250
Mountain Creek	1	F	4189
Mountain Creek	1	M	3861
Sippy Downs	0	F	1348
Sippy Downs	0	M	1108
Sippy Downs	1	F	3847
Sippy Downs	1	M	3378
Aroona - Currimundi	0	F	913
Aroona - Currimundi	0	M	811
Aroona - Currimundi	1	F	4040
Aroona - Currimundi	1	M	3897
Buddina - Minyama	0	F	665
Buddina - Minyama	0	M	609
Buddina - Minyama	1	F	2414
Buddina - Minyama	1	M	2419
Caloundra - Kings Beach	0	F	793
Caloundra - Kings Beach	0	M	655
Caloundra - Kings Beach	1	F	2382
Caloundra - Kings Beach	1	M	2162
Caloundra - West	0	F	2248
Caloundra - West	0	M	2034
Caloundra - West	1	F	7891
Caloundra - West	1	M	7123
Golden Beach - Pelican Waters	0	F	1249
Golden Beach - Pelican Waters	0	M	1174
Golden Beach - Pelican Waters	1	F	4562
Golden Beach - Pelican Waters	1	M	4180
Moffat Beach - Battery Hill	0	F	714
Moffat Beach - Battery Hill	0	M	623
Moffat Beach - Battery Hill	1	F	3117
Moffat Beach - Battery Hill	1	M	3003
Parrearra - Warana	0	F	998
Parrearra - Warana	0	M	850
Parrearra - Warana	1	F	3617
Parrearra - Warana	1	M	3445
Wurtulla - Birtinya	0	F	734
Wurtulla - Birtinya	0	M	597
Wurtulla - Birtinya	1	F	3037
Wurtulla - Birtinya	1	M	2937
Coolum Beach	0	F	1366
Coolum Beach	0	M	1163
Coolum Beach	1	F	5697
Coolum Beach	1	M	5370
Marcoola - Mudjimba	0	F	1086
Marcoola - Mudjimba	0	M	1019
Marcoola - Mudjimba	1	F	4098
Marcoola - Mudjimba	1	M	4071
Maroochydore - Kuluin	0	F	2237
Maroochydore - Kuluin	0	M	1880
Maroochydore - Kuluin	1	F	6979
Maroochydore - Kuluin	1	M	6456
Mooloolaba - Alexandra Headland	0	F	1351
Mooloolaba - Alexandra Headland	0	M	1152
Mooloolaba - Alexandra Headland	1	F	4026
Mooloolaba - Alexandra Headland	1	M	3895
Noosa Heads	0	F	635
Noosa Heads	0	M	608
Noosa Heads	1	F	1502
Noosa Heads	1	M	1425
Noosaville	0	F	1228
Noosaville	0	M	1112
Noosaville	1	F	3022
Noosaville	1	M	2764
Sunshine Beach	0	F	768
Sunshine Beach	0	M	696
Sunshine Beach	1	F	2340
Sunshine Beach	1	M	2249
Tewantin	0	F	1289
Tewantin	0	M	999
Tewantin	1	F	3873
Tewantin	1	M	3564
Peregian Beach - Marcus Beach	0	F	407
Peregian Beach - Marcus Beach	0	M	344
Peregian Beach - Marcus Beach	1	F	1399
Peregian Beach - Marcus Beach	1	M	1422
Peregian Springs	0	F	974
Peregian Springs	0	M	869
Peregian Springs	1	F	2556
Peregian Springs	1	M	2356
Beerwah	0	F	706
Beerwah	0	M	602
Beerwah	1	F	3250
Beerwah	1	M	3054
Caloundra Hinterland	0	F	934
Caloundra Hinterland	0	M	804
Caloundra Hinterland	1	F	3171
Caloundra Hinterland	1	M	3096
Glass House Mountains	0	F	452
Glass House Mountains	0	M	450
Glass House Mountains	1	F	2276
Glass House Mountains	1	M	2272
Landsborough	0	F	830
Landsborough	0	M	813
Landsborough	1	F	3925
Landsborough	1	M	3901
Maroochy Hinterland	0	F	571
Maroochy Hinterland	0	M	527
Maroochy Hinterland	1	F	2396
Maroochy Hinterland	1	M	2226
Palmwoods	0	F	1010
Palmwoods	0	M	931
Palmwoods	1	F	4111
Palmwoods	1	M	3985
Bli Bli	0	F	713
Bli Bli	0	M	655
Bli Bli	1	F	3343
Bli Bli	1	M	3214
Diddillibah - Rosemount	0	F	340
Diddillibah - Rosemount	0	M	297
Diddillibah - Rosemount	1	F	1437
Diddillibah - Rosemount	1	M	1418
Eumundi - Yandina	0	F	910
Eumundi - Yandina	0	M	878
Eumundi - Yandina	1	F	4005
Eumundi - Yandina	1	M	4072
Nambour	0	F	1684
Nambour	0	M	1385
Nambour	1	F	8102
Nambour	1	M	7523
Noosa Hinterland	0	F	2066
Noosa Hinterland	0	M	1946
Noosa Hinterland	1	F	8214
Noosa Hinterland	1	M	8104
Cambooya - Wyreema	0	F	268
Cambooya - Wyreema	0	M	244
Cambooya - Wyreema	1	F	2992
Cambooya - Wyreema	1	M	2897
