SA2_NAME16	PrivateDwelling	Sex	persons
Victoria Park - Lathlain - Burswood	0	M	926
Victoria Park - Lathlain - Burswood	1	F	6364
Victoria Park - Lathlain - Burswood	1	M	6553
Bentley - Wilson - St James	0	F	1473
Bentley - Wilson - St James	0	M	1207
Bentley - Wilson - St James	1	F	8339
Bentley - Wilson - St James	1	M	8867
Canning Vale - West	0	F	98
Canning Vale - West	0	M	100
Canning Vale - West	1	F	4978
Canning Vale - West	1	M	4614
Cannington - Queens Park	0	F	558
Cannington - Queens Park	0	M	590
Cannington - Queens Park	1	F	8162
Cannington - Queens Park	1	M	8447
Parkwood - Ferndale - Lynwood	0	F	292
Parkwood - Ferndale - Lynwood	0	M	251
Parkwood - Ferndale - Lynwood	1	F	6489
Parkwood - Ferndale - Lynwood	1	M	6437
Riverton - Shelley - Rossmoyne	0	F	283
Riverton - Shelley - Rossmoyne	0	M	172
Riverton - Shelley - Rossmoyne	1	F	6593
Riverton - Shelley - Rossmoyne	1	M	6177
Welshpool	0	F	5
Welshpool	0	M	9
Willetton	0	F	191
Willetton	0	M	146
Willetton	1	F	8913
Willetton	1	M	8637
Beckenham - Kenwick - Langford	0	F	356
Beckenham - Kenwick - Langford	0	M	381
Beckenham - Kenwick - Langford	1	F	8632
Beckenham - Kenwick - Langford	1	M	9240
Canning Vale - East	0	F	345
Canning Vale - East	0	M	1382
Canning Vale - East	1	F	10685
Canning Vale - East	1	M	10393
Gosnells	0	F	774
Gosnells	0	M	726
Gosnells	1	F	9302
Gosnells	1	M	9103
Huntingdale - Southern River	0	F	234
Huntingdale - Southern River	0	M	253
Huntingdale - Southern River	1	F	9093
Huntingdale - Southern River	1	M	9086
Maddington - Orange Grove - Martin	0	F	408
Maddington - Orange Grove - Martin	0	M	431
Maddington - Orange Grove - Martin	1	F	6167
Maddington - Orange Grove - Martin	1	M	6470
Thornlie	0	F	338
Thornlie	0	M	352
Thornlie	1	F	11183
Thornlie	1	M	10907
Forrestfield - Wattle Grove	0	F	449
Forrestfield - Wattle Grove	0	M	467
Forrestfield - Wattle Grove	1	F	8913
Forrestfield - Wattle Grove	1	M	8549
High Wycombe	0	F	361
High Wycombe	0	M	408
High Wycombe	1	F	5721
High Wycombe	1	M	5502
Kalamunda - Maida Vale - Gooseberry Hill	0	F	294
Kalamunda - Maida Vale - Gooseberry Hill	0	M	268
Kalamunda - Maida Vale - Gooseberry Hill	1	F	7132
Kalamunda - Maida Vale - Gooseberry Hill	1	M	6764
Lesmurdie - Bickley - Carmel	0	F	445
Lesmurdie - Bickley - Carmel	0	M	397
Lesmurdie - Bickley - Carmel	1	F	5210
Lesmurdie - Bickley - Carmel	1	M	5136
Byford	0	F	392
Byford	0	M	345
Byford	1	F	7653
Byford	1	M	7345
Mundijong	0	F	141
Mundijong	0	M	167
Mundijong	1	F	2941
Mundijong	1	M	2990
Serpentine - Jarrahdale	0	F	170
Serpentine - Jarrahdale	0	M	495
Serpentine - Jarrahdale	1	F	1836
Serpentine - Jarrahdale	1	M	1826
Como	0	F	669
Como	0	M	527
Como	1	F	6734
Como	1	M	5921
Manning - Waterford	0	F	694
Manning - Waterford	0	M	725
Manning - Waterford	1	F	4951
Manning - Waterford	1	M	4892
South Perth - Kensington	0	F	779
South Perth - Kensington	0	M	911
South Perth - Kensington	1	F	7447
South Perth - Kensington	1	M	7289
Banjup	0	F	336
Banjup	0	M	264
Banjup	1	F	8470
Banjup	1	M	8103
Coogee	0	F	188
Coogee	0	M	180
Coogee	1	F	4200
Coogee	1	M	4027
Coolbellup	0	F	247
Coolbellup	0	M	210
Coolbellup	1	F	3880
Coolbellup	1	M	3636
Hamilton Hill	0	F	443
Hamilton Hill	0	M	468
Hamilton Hill	1	F	4782
Hamilton Hill	1	M	4504
Henderson	0	F	3
Henderson	0	M	7
Henderson	1	F	3
Henderson	1	M	3
North Coogee	0	F	113
North Coogee	0	M	112
North Coogee	1	F	1096
North Coogee	1	M	992
South Lake - Cockburn Central	0	F	257
South Lake - Cockburn Central	0	M	269
South Lake - Cockburn Central	1	F	5408
South Lake - Cockburn Central	1	M	5299
Spearwood	0	F	373
Spearwood	0	M	321
Spearwood	1	F	4786
Spearwood	1	M	4447
Success - Hammond Park	0	F	371
Success - Hammond Park	0	M	339
Success - Hammond Park	1	F	7097
Success - Hammond Park	1	M	6744
Yangebup	0	F	215
Yangebup	0	M	195
Yangebup	1	F	3479
Yangebup	1	M	3430
Beeliar - Wattleup	0	F	195
Beeliar - Wattleup	0	M	183
Beeliar - Wattleup	1	F	3931
Beeliar - Wattleup	1	M	3764
Jandakot	0	F	41
Jandakot	0	M	148
Jandakot	1	F	1177
Jandakot	1	M	1143
East Fremantle	0	F	261
East Fremantle	0	M	249
East Fremantle	1	F	3515
East Fremantle	1	M	3180
Fremantle	0	F	1463
Fremantle	0	M	1500
Fremantle	1	F	6500
Fremantle	1	M	5817
Fremantle - South	0	F	511
Fremantle - South	0	M	490
Fremantle - South	1	F	6808
Fremantle - South	1	M	6226
O'Connor (WA)	0	M	3
O'Connor (WA)	1	M	6
Bertram - Wellard (West)	0	F	262
Bertram - Wellard (West)	0	M	274
Bertram - Wellard (West)	1	F	6670
Bertram - Wellard (West)	1	M	6452
Calista	0	F	318
Calista	0	M	331
Calista	1	F	3515
Calista	1	M	3384
Hope Valley - Postans	0	F	3
Hope Valley - Postans	0	M	3
Hope Valley - Postans	1	F	28
Hope Valley - Postans	1	M	30
Kwinana Industrial	0	F	3
Kwinana Industrial	0	M	5
Kwinana Industrial	1	F	10
Kwinana Industrial	1	M	10
Parmelia - Orelia	0	F	426
Parmelia - Orelia	0	M	460
Parmelia - Orelia	1	F	4946
Parmelia - Orelia	1	M	4848
Casuarina - Wandi	0	F	134
Casuarina - Wandi	0	M	1084
Casuarina - Wandi	1	F	2401
Casuarina - Wandi	1	M	2441
Applecross - Ardross	0	F	245
Applecross - Ardross	0	M	205
Applecross - Ardross	1	F	5364
Applecross - Ardross	1	M	4910
Bateman	0	F	123
Bateman	0	M	59
Bateman	1	F	1758
Bateman	1	M	1735
Bicton - Palmyra	0	F	392
Bicton - Palmyra	0	M	321
Bicton - Palmyra	1	F	6719
Bicton - Palmyra	1	M	5870
Booragoon	0	F	364
Booragoon	0	M	306
Booragoon	1	F	7027
Booragoon	1	M	6491
Bull Creek	0	F	240
Bull Creek	0	M	134
Bull Creek	1	F	3710
Bull Creek	1	M	3546
Leeming	0	F	94
Leeming	0	M	90
Leeming	1	F	5228
Leeming	1	M	5067
Melville	0	F	567
Melville	0	M	297
Melville	1	F	7875
Melville	1	M	7212
Murdoch - Kardinya	0	F	1114
Murdoch - Kardinya	0	M	985
Murdoch - Kardinya	1	F	5582
Murdoch - Kardinya	1	M	5264
Willagee	0	F	210
Willagee	0	M	127
Willagee	1	F	2351
Willagee	1	M	2089
Winthrop	0	F	52
Winthrop	0	M	54
Winthrop	1	F	2863
Winthrop	1	M	2829
Baldivis	0	F	1087
Baldivis	0	M	1001
Baldivis	1	F	15503
Baldivis	1	M	14234
Cooloongup	0	F	407
Cooloongup	0	M	294
Cooloongup	1	F	3929
Cooloongup	1	M	3837
Port Kennedy	0	F	433
Port Kennedy	0	M	377
Port Kennedy	1	F	6488
Port Kennedy	1	M	5941
Rockingham	0	F	912
Rockingham	0	M	1999
Rockingham	1	F	6792
Rockingham	1	M	6230
Rockingham Lakes	0	F	8
Rockingham Lakes	0	M	3
Safety Bay - Shoalwater	0	F	360
Safety Bay - Shoalwater	0	M	250
Safety Bay - Shoalwater	1	F	5270
Safety Bay - Shoalwater	1	M	5160
Singleton - Golden Bay - Secret Harbour	0	F	377
Singleton - Golden Bay - Secret Harbour	0	M	348
Singleton - Golden Bay - Secret Harbour	1	F	9192
Singleton - Golden Bay - Secret Harbour	1	M	8834
Waikiki	0	F	332
Waikiki	0	M	309
Waikiki	1	F	5833
Waikiki	1	M	5591
Warnbro	0	F	358
Warnbro	0	M	328
Warnbro	1	F	4957
Warnbro	1	M	4718
Albany	0	F	933
Albany	0	M	869
Albany	1	F	6633
Albany	1	M	5775
Albany Region	0	F	206
Albany Region	0	M	175
Albany Region	1	F	1422
Albany Region	1	M	1537
Bayonet Head - Lower King	0	F	87
Bayonet Head - Lower King	0	M	95
Bayonet Head - Lower King	1	F	2238
Bayonet Head - Lower King	1	M	2146
Denmark	0	F	393
Denmark	0	M	401
Denmark	1	F	2518
Denmark	1	M	2431
Gnowangerup	0	F	180
Gnowangerup	0	M	249
Gnowangerup	1	F	1105
Gnowangerup	1	M	1302
Katanning	0	F	291
Katanning	0	M	336
Katanning	1	F	1884
Katanning	1	M	1982
Kojonup	0	F	210
Kojonup	0	M	230
Kojonup	1	F	1785
Kojonup	1	M	1833
Little Grove - Elleker	0	F	74
Little Grove - Elleker	0	M	494
Little Grove - Elleker	1	F	1448
Little Grove - Elleker	1	M	1464
McKail - Willyung	0	F	290
McKail - Willyung	0	M	313
McKail - Willyung	1	F	4862
McKail - Willyung	1	M	4702
Plantagenet	0	F	235
Plantagenet	0	M	342
Plantagenet	1	F	2180
Plantagenet	1	M	2234
Chittering	0	F	236
Chittering	0	M	236
Chittering	1	F	2418
Chittering	1	M	2401
Cunderdin	0	F	248
Cunderdin	0	M	373
Cunderdin	1	F	1699
Cunderdin	1	M	1751
Dowerin	0	F	175
Dowerin	0	M	197
Dowerin	1	F	1725
Dowerin	1	M	1835
Gingin - Dandaragan	0	F	503
Gingin - Dandaragan	0	M	702
Gingin - Dandaragan	1	F	3526
Gingin - Dandaragan	1	M	3702
Merredin	0	F	242
Merredin	0	M	305
Merredin	1	F	2156
Merredin	1	M	2331
Moora	0	F	266
Moora	0	M	357
Moora	1	F	1963
Moora	1	M	2195
Mukinbudin	0	F	304
Mukinbudin	0	M	1030
Mukinbudin	1	F	1165
Mukinbudin	1	M	1368
Northam	0	F	574
Northam	0	M	1112
Northam	1	F	4795
Northam	1	M	4586
Toodyay	0	F	235
Toodyay	0	M	217
Toodyay	1	F	1958
Toodyay	1	M	1941
York - Beverley	0	F	294
York - Beverley	0	M	331
York - Beverley	1	F	2311
York - Beverley	1	M	2266
Brookton	0	F	205
Brookton	0	M	221
Brookton	1	F	1562
Brookton	1	M	1609
Kulin	0	F	213
Kulin	0	M	484
Kulin	1	F	1743
Kulin	1	M	1923
Murray	0	F	207
Murray	0	M	661
Murray	1	F	1062
Murray	1	M	1114
Narrogin	0	F	370
Narrogin	0	M	371
Narrogin	1	F	2079
Narrogin	1	M	1906
Wagin	0	F	234
Wagin	0	M	282
Wagin	1	F	2070
Wagin	1	M	2157
Broome	0	F	3487
Broome	0	M	3507
Broome	1	F	6104
Broome	1	M	5928
Derby - West Kimberley	0	F	1378
Derby - West Kimberley	0	M	1569
Derby - West Kimberley	1	F	3334
Derby - West Kimberley	1	M	3252
Halls Creek	0	F	669
Halls Creek	0	M	736
Halls Creek	1	F	1244
Halls Creek	1	M	1177
Kununurra	0	F	2005
Kununurra	0	M	2255
Kununurra	1	F	3095
Kununurra	1	M	2937
Roebuck	0	F	866
Roebuck	0	M	916
Roebuck	1	F	1009
Roebuck	1	M	995
East Pilbara	0	F	1943
East Pilbara	0	M	9337
East Pilbara	1	F	898
East Pilbara	1	M	892
Newman	0	F	465
Newman	0	M	1781
Newman	1	F	1722
Newman	1	M	1800
Port Hedland	0	F	576
Port Hedland	0	M	1776
Port Hedland	1	F	1634
Port Hedland	1	M	1771
South Hedland	0	F	994
South Hedland	0	M	1709
South Hedland	1	F	3750
South Hedland	1	M	3930
Ashburton (WA)	0	F	2864
Ashburton (WA)	0	M	16779
Ashburton (WA)	1	F	2462
Ashburton (WA)	1	M	2759
Karratha	0	F	1120
Karratha	0	M	2730
Karratha	1	F	6624
Karratha	1	M	7108
Roebourne	0	F	649
Roebourne	0	M	2752
Roebourne	1	F	1882
Roebourne	1	M	2117
Esperance	0	F	822
Esperance	0	M	904
Esperance	1	F	5211
Esperance	1	M	5032
Esperance Region	0	F	389
Esperance Region	0	M	674
Esperance Region	1	F	1366
Esperance Region	1	M	1559
Carnarvon	0	F	960
Carnarvon	0	M	1097
Carnarvon	1	F	2121
Carnarvon	1	M	2227
Exmouth	0	F	2571
Exmouth	0	M	3034
Exmouth	1	F	1738
Exmouth	1	M	1900
Boulder	0	F	446
Boulder	0	M	644
Boulder	1	F	2913
Boulder	1	M	3105
Kalgoorlie	0	F	900
Kalgoorlie	0	M	1472
Kalgoorlie	1	F	5816
Kalgoorlie	1	M	6186
Kalgoorlie - North	0	F	313
Kalgoorlie - North	0	M	387
Kalgoorlie - North	1	F	3993
Kalgoorlie - North	1	M	4017
Kalgoorlie Airport	0	F	3
Kalgoorlie Airport	0	M	10
Kambalda - Coolgardie - Norseman	0	F	637
Kambalda - Coolgardie - Norseman	0	M	1722
Kambalda - Coolgardie - Norseman	1	F	1719
Kambalda - Coolgardie - Norseman	1	M	1868
Leinster - Leonora	0	F	867
Leinster - Leonora	0	M	4148
Leinster - Leonora	1	F	1498
Leinster - Leonora	1	M	1489
Geraldton	0	F	1006
Geraldton	0	M	1010
Geraldton	1	F	5146
Geraldton	1	M	4834
Geraldton - East	0	F	339
Geraldton - East	0	M	494
Geraldton - East	1	F	3481
Geraldton - East	1	M	3349
Geraldton - North	0	F	266
Geraldton - North	0	M	263
Geraldton - North	1	F	3600
Geraldton - North	1	M	3395
Geraldton - South	0	F	297
Geraldton - South	0	M	335
Geraldton - South	1	F	4783
Geraldton - South	1	M	4386
Irwin	0	F	210
Irwin	0	M	274
Irwin	1	F	1633
Irwin	1	M	1563
Meekatharra	0	F	862
Meekatharra	0	M	3018
Meekatharra	1	F	816
Meekatharra	1	M	893
Morawa	0	F	347
Morawa	0	M	877
Morawa	1	F	1556
Morawa	1	M	1776
Northampton - Mullewa - Greenough	0	F	1007
Northampton - Mullewa - Greenough	0	M	1070
Northampton - Mullewa - Greenough	1	F	2515
Northampton - Mullewa - Greenough	1	M	2631
Migratory - Offshore - Shipping (WA)	0	F	668
Migratory - Offshore - Shipping (WA)	0	M	3004
Bridgewater - Gagebrook	0	F	286
Bridgewater - Gagebrook	0	M	251
Bridgewater - Gagebrook	1	F	3483
Bridgewater - Gagebrook	1	M	3283
Brighton - Pontville	0	F	104
Brighton - Pontville	0	M	116
Brighton - Pontville	1	F	2617
Brighton - Pontville	1	M	2515
Old Beach - Otago	0	F	102
Old Beach - Otago	0	M	103
Old Beach - Otago	1	F	2017
Old Beach - Otago	1	M	1975
Bellerive - Rosny	0	F	117
Bellerive - Rosny	0	M	107
Bellerive - Rosny	1	F	2882
Bellerive - Rosny	1	M	2566
Cambridge	0	F	193
Cambridge	0	M	174
Cambridge	1	F	3625
Cambridge	1	M	3633
Geilston Bay - Risdon	0	F	29
Geilston Bay - Risdon	0	M	18
Geilston Bay - Risdon	1	F	1602
Geilston Bay - Risdon	1	M	1446
Howrah - Tranmere	0	F	123
Howrah - Tranmere	0	M	122
Howrah - Tranmere	1	F	5119
Howrah - Tranmere	1	M	4592
Lindisfarne - Rose Bay	0	F	410
Lindisfarne - Rose Bay	0	M	236
Lindisfarne - Rose Bay	1	F	3393
Lindisfarne - Rose Bay	1	M	3034
Mornington - Warrane	0	F	208
Mornington - Warrane	0	M	212
Mornington - Warrane	1	F	2202
Mornington - Warrane	1	M	2087
Risdon Vale	0	F	140
Risdon Vale	0	M	586
Risdon Vale	1	F	1236
Risdon Vale	1	M	1149
Rokeby	0	F	197
Rokeby	0	M	185
Rokeby	1	F	3013
Rokeby	1	M	2685
South Arm	0	F	104
South Arm	0	M	97
South Arm	1	F	1925
South Arm	1	M	1917
Austins Ferry - Granton	0	F	67
Austins Ferry - Granton	0	M	52
Austins Ferry - Granton	1	F	1882
Austins Ferry - Granton	1	M	1858
Berriedale - Chigwell	0	F	171
Berriedale - Chigwell	0	M	147
Berriedale - Chigwell	1	F	2597
Berriedale - Chigwell	1	M	2510
Claremont (Tas.)	0	F	215
Claremont (Tas.)	0	M	187
Claremont (Tas.)	1	F	3774
Claremont (Tas.)	1	M	3458
Derwent Park - Lutana	0	F	124
Derwent Park - Lutana	0	M	159
Derwent Park - Lutana	1	F	1953
Derwent Park - Lutana	1	M	1931
Glenorchy	0	F	441
Glenorchy	0	M	358
Glenorchy	1	F	5250
Glenorchy	1	M	4838
Montrose - Rosetta	0	F	183
Montrose - Rosetta	0	M	181
Montrose - Rosetta	1	F	2357
Montrose - Rosetta	1	M	2058
Moonah	0	F	162
Moonah	0	M	161
Moonah	1	F	2461
Moonah	1	M	2384
New Norfolk	0	F	219
New Norfolk	0	M	199
New Norfolk	1	F	3143
New Norfolk	1	M	2953
West Moonah	0	F	107
West Moonah	0	M	96
West Moonah	1	F	1826
West Moonah	1	M	1776
Kingston - Huntingfield	0	F	258
Kingston - Huntingfield	0	M	228
Kingston - Huntingfield	1	F	5486
Kingston - Huntingfield	1	M	5040
Kingston Beach - Blackmans Bay	0	F	201
Kingston Beach - Blackmans Bay	0	M	187
Kingston Beach - Blackmans Bay	1	F	5022
Kingston Beach - Blackmans Bay	1	M	4540
Margate - Snug	0	F	159
Margate - Snug	0	M	135
Margate - Snug	1	F	3729
Margate - Snug	1	M	3522
Taroona - Bonnet Hill	0	F	112
Taroona - Bonnet Hill	0	M	83
Taroona - Bonnet Hill	1	F	1703
Taroona - Bonnet Hill	1	M	1546
Hobart	0	F	1518
Hobart	0	M	1768
Hobart	1	F	3251
Hobart	1	M	3121
Lenah Valley - Mount Stuart	0	F	259
Lenah Valley - Mount Stuart	0	M	224
Lenah Valley - Mount Stuart	1	F	3980
Lenah Valley - Mount Stuart	1	M	3741
Mount Nelson - Dynnyrne	0	F	278
Mount Nelson - Dynnyrne	0	M	257
Mount Nelson - Dynnyrne	1	F	2006
Mount Nelson - Dynnyrne	1	M	2018
New Town	0	F	418
New Town	0	M	382
New Town	1	F	2586
New Town	1	M	2528
Sandy Bay	0	F	549
Sandy Bay	0	M	474
Sandy Bay	1	F	5415
Sandy Bay	1	M	5142
South Hobart - Fern Tree	0	F	359
South Hobart - Fern Tree	0	M	283
South Hobart - Fern Tree	1	F	2755
South Hobart - Fern Tree	1	M	2599
West Hobart	0	F	159
West Hobart	0	M	131
West Hobart	1	F	2824
West Hobart	1	M	2613
Dodges Ferry - Lewisham	0	F	203
Dodges Ferry - Lewisham	0	M	199
Dodges Ferry - Lewisham	1	F	3361
Dodges Ferry - Lewisham	1	M	3430
Sorell - Richmond	0	F	261
Sorell - Richmond	0	M	214
Sorell - Richmond	1	F	4100
Sorell - Richmond	1	M	3831
Invermay	0	F	130
Invermay	0	M	148
Invermay	1	F	1399
Invermay	1	M	1368
Kings Meadows - Punchbowl	0	F	175
Kings Meadows - Punchbowl	0	M	140
Kings Meadows - Punchbowl	1	F	1982
Kings Meadows - Punchbowl	1	M	1837
Launceston	0	F	772
Launceston	0	M	863
Launceston	1	F	2222
Launceston	1	M	2074
Legana	0	F	139
Legana	0	M	93
Legana	1	F	1884
Legana	1	M	1861
Mowbray	0	F	147
Mowbray	0	M	175
Mowbray	1	F	1668
Mowbray	1	M	1728
Newnham - Mayfield	0	F	544
Newnham - Mayfield	0	M	605
Newnham - Mayfield	1	F	4057
Newnham - Mayfield	1	M	3808
Newstead	0	F	255
Newstead	0	M	221
Newstead	1	F	2486
Newstead	1	M	2100
Norwood (Tas.)	0	F	175
Norwood (Tas.)	0	M	112
Norwood (Tas.)	1	F	1815
Norwood (Tas.)	1	M	1634
Prospect Vale - Blackstone	0	F	228
Prospect Vale - Blackstone	0	M	194
Prospect Vale - Blackstone	1	F	3074
Prospect Vale - Blackstone	1	M	2755
Ravenswood	0	F	139
Ravenswood	0	M	105
Ravenswood	1	F	1762
Ravenswood	1	M	1598
Riverside	0	F	144
Riverside	0	M	145
Riverside	1	F	3092
Riverside	1	M	2881
South Launceston	0	F	336
South Launceston	0	M	210
South Launceston	1	F	2096
South Launceston	1	M	1909
Summerhill - Prospect	0	F	110
Summerhill - Prospect	0	M	117
Summerhill - Prospect	1	F	2257
Summerhill - Prospect	1	M	2064
Trevallyn	0	F	83
Trevallyn	0	M	83
Trevallyn	1	F	2155
Trevallyn	1	M	2032
Waverley - St Leonards	0	F	181
Waverley - St Leonards	0	M	149
Waverley - St Leonards	1	F	1588
Waverley - St Leonards	1	M	1533
West Launceston	0	F	104
West Launceston	0	M	94
West Launceston	1	F	1959
West Launceston	1	M	1820
Youngtown - Relbia	0	F	168
Youngtown - Relbia	0	M	121
Youngtown - Relbia	1	F	2169
Youngtown - Relbia	1	M	2029
Beauty Point - Beaconsfield	0	F	136
Beauty Point - Beaconsfield	0	M	139
Beauty Point - Beaconsfield	1	F	1678
Beauty Point - Beaconsfield	1	M	1654
Deloraine	0	F	282
Deloraine	0	M	235
Deloraine	1	F	2569
Deloraine	1	M	2497
Grindelwald - Lanena	0	F	175
Grindelwald - Lanena	0	M	166
Grindelwald - Lanena	1	F	2641
Grindelwald - Lanena	1	M	2538
Hadspen - Carrick	0	F	57
Hadspen - Carrick	0	M	77
Hadspen - Carrick	1	F	1511
Hadspen - Carrick	1	M	1509
Westbury	0	F	103
Westbury	0	M	110
Westbury	1	F	1812
Westbury	1	M	1865
Dilston - Lilydale	0	F	120
Dilston - Lilydale	0	M	135
Dilston - Lilydale	1	F	1725
Dilston - Lilydale	1	M	1831
George Town	0	F	298
George Town	0	M	327
George Town	1	F	3070
George Town	1	M	2986
Longford	0	F	145
Longford	0	M	119
Longford	1	F	1876
Longford	1	M	1784
Northern Midlands	0	F	151
Northern Midlands	0	M	167
Northern Midlands	1	F	1611
Northern Midlands	1	M	1648
Perth - Evandale	0	F	175
Perth - Evandale	0	M	177
Perth - Evandale	1	F	2340
Perth - Evandale	1	M	2217
St Helens - Scamander	0	F	259
St Helens - Scamander	0	M	311
St Helens - Scamander	1	F	2610
St Helens - Scamander	1	M	2692
Flinders and Cape Barren Islands	0	F	40
Flinders and Cape Barren Islands	0	M	61
Flinders and Cape Barren Islands	1	F	355
Flinders and Cape Barren Islands	1	M	435
Scottsdale - Bridport	0	F	220
Scottsdale - Bridport	0	M	230
Scottsdale - Bridport	1	F	2942
Scottsdale - Bridport	1	M	2956
Central Highlands	0	F	103
Central Highlands	0	M	190
Central Highlands	1	F	866
Central Highlands	1	M	952
Derwent Valley	0	F	111
Derwent Valley	0	M	115
Derwent Valley	1	F	1310
Derwent Valley	1	M	1475
Southern Midlands	0	F	173
Southern Midlands	0	M	185
Southern Midlands	1	F	2724
Southern Midlands	1	M	2859
Wilderness - East	0	M	17
Wilderness - East	1	F	10
Wilderness - East	1	M	7
Bruny Island - Kettering	0	F	134
Bruny Island - Kettering	0	M	152
Bruny Island - Kettering	1	F	1254
Bruny Island - Kettering	1	M	1344
Cygnet	0	F	141
Cygnet	0	M	121
Cygnet	1	F	1941
Cygnet	1	M	1918
Geeveston - Dover	0	F	166
Geeveston - Dover	0	M	168
Geeveston - Dover	1	F	1585
Geeveston - Dover	1	M	1692
Huonville - Franklin	0	F	275
Huonville - Franklin	0	M	238
Huonville - Franklin	1	F	3871
Huonville - Franklin	1	M	3731
Forestier - Tasman	0	F	188
Forestier - Tasman	0	M	155
Forestier - Tasman	1	F	934
Forestier - Tasman	1	M	1017
Triabunna - Bicheno	0	F	334
Triabunna - Bicheno	0	M	319
Triabunna - Bicheno	1	F	1762
Triabunna - Bicheno	1	M	1842
Acton - Upper Burnie	0	F	57
Acton - Upper Burnie	0	M	68
Acton - Upper Burnie	1	F	1560
Acton - Upper Burnie	1	M	1408
Burnie - Ulverstone Region	0	F	165
Burnie - Ulverstone Region	0	M	179
Burnie - Ulverstone Region	1	F	2231
Burnie - Ulverstone Region	1	M	2248
Burnie - Wivenhoe	0	F	128
Burnie - Wivenhoe	0	M	209
Burnie - Wivenhoe	1	F	1742
Burnie - Wivenhoe	1	M	1556
Parklands - Camdale	0	F	365
Parklands - Camdale	0	M	284
Parklands - Camdale	1	F	2972
Parklands - Camdale	1	M	2706
Penguin - Sulphur Creek	0	F	159
Penguin - Sulphur Creek	0	M	164
Penguin - Sulphur Creek	1	F	2342
Penguin - Sulphur Creek	1	M	2192
Romaine - Havenview	0	F	48
Romaine - Havenview	0	M	42
Romaine - Havenview	1	F	1674
Romaine - Havenview	1	M	1545
Somerset	0	F	127
Somerset	0	M	135
Somerset	1	F	1813
Somerset	1	M	1695
Ulverstone	0	F	135
Ulverstone	0	M	132
Ulverstone	1	F	3319
Ulverstone	1	M	2982
West Ulverstone	0	F	194
West Ulverstone	0	M	141
West Ulverstone	1	F	1921
West Ulverstone	1	M	1802
Wynyard	0	F	193
Wynyard	0	M	206
Wynyard	1	F	2867
Wynyard	1	M	2634
Devonport	0	F	504
Devonport	0	M	452
Devonport	1	F	6640
Devonport	1	M	5762
East Devonport	0	F	180
East Devonport	0	M	166
East Devonport	1	F	2249
East Devonport	1	M	2056
Latrobe	0	F	158
Latrobe	0	M	146
Latrobe	1	F	2121
Latrobe	1	M	1974
Miandetta - Don	0	F	76
Miandetta - Don	0	M	69
Miandetta - Don	1	F	1721
Miandetta - Don	1	M	1518
Port Sorell	0	F	220
Port Sorell	0	M	200
Port Sorell	1	F	2537
Port Sorell	1	M	2447
Quoiba - Spreyton	0	F	41
Quoiba - Spreyton	0	M	50
Quoiba - Spreyton	1	F	1320
Quoiba - Spreyton	1	M	1385
Sheffield - Railton	0	F	331
Sheffield - Railton	0	M	335
Sheffield - Railton	1	F	2693
Sheffield - Railton	1	M	2779
Turners Beach - Forth	0	F	61
Turners Beach - Forth	0	M	46
Turners Beach - Forth	1	F	1451
Turners Beach - Forth	1	M	1400
King Island	0	F	86
King Island	0	M	73
King Island	1	F	652
King Island	1	M	711
North West	0	F	153
North West	0	M	197
North West	1	F	1708
North West	1	M	1852
Smithton	0	F	154
Smithton	0	M	166
Smithton	1	F	1750
Smithton	1	M	1741
Waratah	0	F	93
Waratah	0	M	266
Waratah	1	F	1579
Waratah	1	M	1707
West Coast (Tas.)	0	F	234
West Coast (Tas.)	0	M	375
West Coast (Tas.)	1	F	1774
West Coast (Tas.)	1	M	1925
Migratory - Offshore - Shipping (Tas.)	0	F	218
Migratory - Offshore - Shipping (Tas.)	0	M	471
Darwin Airport	0	F	73
Darwin Airport	0	M	118
Darwin Airport	1	M	3
Darwin City	0	F	2390
Darwin City	0	M	3315
Darwin City	1	F	2176
Darwin City	1	M	2589
East Point	0	F	9
East Point	0	M	3
East Point	1	F	4
East Point	1	M	6
Fannie Bay - The Gardens	0	F	357
Fannie Bay - The Gardens	0	M	370
Fannie Bay - The Gardens	1	F	1474
Fannie Bay - The Gardens	1	M	1441
Larrakeyah	0	F	347
Larrakeyah	0	M	808
Larrakeyah	1	F	1461
Larrakeyah	1	M	1627
Ludmilla - The Narrows	0	F	178
Ludmilla - The Narrows	0	M	421
Ludmilla - The Narrows	1	F	1110
Ludmilla - The Narrows	1	M	1090
Parap	0	F	231
Parap	0	M	258
Parap	1	F	1190
Parap	1	M	1244
Stuart Park	0	F	278
Stuart Park	0	M	325
Stuart Park	1	F	1751
Stuart Park	1	M	1820
Woolner - Bayview - Winnellie	0	F	229
Woolner - Bayview - Winnellie	0	M	386
Woolner - Bayview - Winnellie	1	F	1191
Woolner - Bayview - Winnellie	1	M	1324
Alawa	0	F	98
Alawa	0	M	88
Alawa	1	F	940
Alawa	1	M	966
Anula	0	F	77
Anula	0	M	80
Anula	1	F	1103
Anula	1	M	1050
Berrimah	0	F	448
Berrimah	0	M	505
Berrimah	1	F	390
Berrimah	1	M	421
Brinkin - Nakara	0	F	393
Brinkin - Nakara	0	M	476
Brinkin - Nakara	1	F	1372
Brinkin - Nakara	1	M	1439
Coconut Grove	0	F	194
Coconut Grove	0	M	249
Coconut Grove	1	F	1323
