SA2_NAME16	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
St Lucia	0	3	311
St Lucia	0	4	174
St Lucia	0	5	80
St Lucia	0	6	57
St Lucia	1	2	866
St Lucia	1	3	393
St Lucia	1	4	361
St Lucia	1	5	148
St Lucia	1	6	41
Taringa	0	1	1133
Taringa	0	2	333
Taringa	0	3	181
Taringa	0	4	66
Taringa	0	5	19
Taringa	0	6	7
Taringa	1	2	1072
Taringa	1	3	415
Taringa	1	4	303
Taringa	1	5	84
Taringa	1	6	34
Enoggera	0	1	985
Enoggera	0	2	153
Enoggera	0	3	51
Enoggera	0	4	16
Enoggera	0	5	3
Enoggera	0	6	4
Enoggera	1	2	846
Enoggera	1	3	402
Enoggera	1	4	365
Enoggera	1	5	138
Enoggera	1	6	52
Enoggera Reservoir	0	1	3
Enoggera Reservoir	1	2	3
Enoggera Reservoir	1	4	3
Keperra	0	1	761
Keperra	0	2	54
Keperra	0	3	12
Keperra	0	4	6
Keperra	1	2	869
Keperra	1	3	430
Keperra	1	4	381
Keperra	1	5	163
Keperra	1	6	66
Mitchelton	0	1	703
Mitchelton	0	2	83
Mitchelton	0	3	21
Mitchelton	0	4	11
Mitchelton	0	5	6
Mitchelton	0	6	3
Mitchelton	1	2	849
Mitchelton	1	3	544
Mitchelton	1	4	530
Mitchelton	1	5	216
Mitchelton	1	6	57
The Gap	0	1	845
The Gap	0	2	83
The Gap	0	3	18
The Gap	0	4	6
The Gap	1	2	1751
The Gap	1	3	945
The Gap	1	4	1254
The Gap	1	5	491
The Gap	1	6	144
Upper Kedron - Ferny Grove	0	1	355
Upper Kedron - Ferny Grove	0	2	43
Upper Kedron - Ferny Grove	0	3	8
Upper Kedron - Ferny Grove	0	4	3
Upper Kedron - Ferny Grove	1	2	933
Upper Kedron - Ferny Grove	1	3	600
Upper Kedron - Ferny Grove	1	4	786
Upper Kedron - Ferny Grove	1	5	308
Upper Kedron - Ferny Grove	1	6	126
Brisbane City	0	1	1399
Brisbane City	0	2	361
Brisbane City	0	3	180
Brisbane City	0	4	98
Brisbane City	0	5	55
Brisbane City	0	6	36
Brisbane City	1	2	1256
Brisbane City	1	3	390
Brisbane City	1	4	210
Brisbane City	1	5	40
Brisbane City	1	6	18
Fortitude Valley	0	1	1398
Fortitude Valley	0	2	395
Fortitude Valley	0	3	98
Fortitude Valley	0	4	33
Fortitude Valley	0	5	9
Fortitude Valley	0	6	9
Fortitude Valley	1	2	964
Fortitude Valley	1	3	223
Fortitude Valley	1	4	98
Fortitude Valley	1	5	16
Fortitude Valley	1	6	9
Highgate Hill	0	1	754
Highgate Hill	0	2	180
Highgate Hill	0	3	84
Highgate Hill	0	4	49
Highgate Hill	0	5	22
Highgate Hill	0	6	7
Highgate Hill	1	2	588
Highgate Hill	1	3	274
Highgate Hill	1	4	246
Highgate Hill	1	5	118
Highgate Hill	1	6	64
Kangaroo Point	0	1	1307
Kangaroo Point	0	2	354
Kangaroo Point	0	3	111
Kangaroo Point	0	4	45
Kangaroo Point	0	5	12
Kangaroo Point	0	6	10
Kangaroo Point	1	2	1241
Kangaroo Point	1	3	297
Kangaroo Point	1	4	153
Kangaroo Point	1	5	46
Kangaroo Point	1	6	23
New Farm	0	1	2210
New Farm	0	2	449
New Farm	0	3	146
New Farm	0	4	55
New Farm	0	5	13
New Farm	0	6	5
New Farm	1	2	1676
New Farm	1	3	455
New Farm	1	4	303
New Farm	1	5	96
New Farm	1	6	35
South Brisbane	0	1	908
South Brisbane	0	2	255
South Brisbane	0	3	63
South Brisbane	0	4	24
South Brisbane	0	5	13
South Brisbane	0	6	5
South Brisbane	1	2	881
South Brisbane	1	3	302
South Brisbane	1	4	198
South Brisbane	1	5	54
South Brisbane	1	6	18
Spring Hill	0	1	749
Spring Hill	0	2	209
Spring Hill	0	3	121
Spring Hill	0	4	82
Spring Hill	0	5	32
Spring Hill	0	6	30
Spring Hill	1	2	544
Spring Hill	1	3	234
Spring Hill	1	4	144
Spring Hill	1	5	40
Spring Hill	1	6	18
West End	0	1	1162
West End	0	2	311
West End	0	3	125
West End	0	4	43
West End	0	5	24
West End	0	6	4
West End	1	2	1090
West End	1	3	460
West End	1	4	373
West End	1	5	159
West End	1	6	48
Balmoral	0	1	344
Balmoral	0	2	74
Balmoral	0	3	14
Balmoral	0	4	3
Balmoral	0	5	3
Balmoral	1	2	445
Balmoral	1	3	255
Balmoral	1	4	261
Balmoral	1	5	100
Balmoral	1	6	34
Bulimba	0	1	571
Bulimba	0	2	95
Bulimba	0	3	30
Bulimba	0	4	8
Bulimba	1	2	800
Bulimba	1	3	364
Bulimba	1	4	359
Bulimba	1	5	141
Bulimba	1	6	51
East Brisbane	0	1	703
East Brisbane	0	2	184
East Brisbane	0	3	117
East Brisbane	0	4	37
East Brisbane	0	5	8
East Brisbane	0	6	5
East Brisbane	1	2	641
East Brisbane	1	3	245
East Brisbane	1	4	224
East Brisbane	1	5	72
East Brisbane	1	6	26
Hawthorne	0	1	400
Hawthorne	0	2	82
Hawthorne	0	3	19
Hawthorne	0	4	3
Hawthorne	0	5	4
Hawthorne	0	6	6
Hawthorne	1	2	493
Hawthorne	1	3	283
Hawthorne	1	4	349
Hawthorne	1	5	124
Hawthorne	1	6	32
Morningside - Seven Hills	0	1	1262
Morningside - Seven Hills	0	2	311
Morningside - Seven Hills	0	3	154
Morningside - Seven Hills	0	4	34
Morningside - Seven Hills	0	5	10
Morningside - Seven Hills	0	6	8
Morningside - Seven Hills	1	2	1475
Morningside - Seven Hills	1	3	701
Morningside - Seven Hills	1	4	661
Morningside - Seven Hills	1	5	210
Morningside - Seven Hills	1	6	59
Norman Park	0	1	478
Norman Park	0	2	115
Norman Park	0	3	44
Norman Park	0	4	11
Norman Park	0	5	6
Norman Park	1	2	618
Norman Park	1	3	366
Norman Park	1	4	416
Norman Park	1	5	156
Norman Park	1	6	40
Albion	0	1	411
Albion	0	2	104
Albion	0	3	27
Albion	0	4	11
Albion	0	5	3
Albion	1	2	338
Albion	1	3	146
Albion	1	4	98
Albion	1	5	27
Albion	1	6	12
Alderley	0	1	635
Alderley	0	2	128
Alderley	0	3	56
Alderley	0	4	12
Alderley	0	5	6
Alderley	1	2	657
Alderley	1	3	321
Alderley	1	4	340
Alderley	1	5	135
Alderley	1	6	33
Ascot	0	1	716
Ascot	0	2	102
Ascot	0	3	14
Ascot	0	5	3
Ascot	1	2	594
Ascot	1	3	270
Ascot	1	4	237
Ascot	1	5	112
Ascot	1	6	36
Clayfield	0	1	1509
Clayfield	0	2	251
Clayfield	0	3	50
Clayfield	0	4	14
Clayfield	0	5	3
Clayfield	1	2	1171
Clayfield	1	3	543
Clayfield	1	4	480
Clayfield	1	5	201
Clayfield	1	6	60
Grange	0	1	280
Grange	0	2	43
Grange	0	3	16
Grange	0	4	6
Grange	0	6	3
Grange	1	2	366
Grange	1	3	228
Grange	1	4	348
Grange	1	5	124
Grange	1	6	37
Hamilton (Qld)	0	1	944
Hamilton (Qld)	0	2	144
Hamilton (Qld)	0	3	30
Hamilton (Qld)	0	4	6
Hamilton (Qld)	0	5	4
Hamilton (Qld)	1	2	898
Hamilton (Qld)	1	3	306
Hamilton (Qld)	1	4	206
Hamilton (Qld)	1	5	72
Hamilton (Qld)	1	6	35
Hendra	0	1	324
Hendra	0	2	46
Hendra	0	3	15
Hendra	0	4	7
Hendra	1	2	487
Hendra	1	3	295
Hendra	1	4	304
Hendra	1	5	124
Hendra	1	6	24
Kelvin Grove - Herston	0	1	946
Kelvin Grove - Herston	0	2	400
Kelvin Grove - Herston	0	3	228
Kelvin Grove - Herston	0	4	124
Kelvin Grove - Herston	0	5	36
Kelvin Grove - Herston	0	6	22
Kelvin Grove - Herston	1	2	902
Kelvin Grove - Herston	1	3	432
Kelvin Grove - Herston	1	4	371
Kelvin Grove - Herston	1	5	126
Kelvin Grove - Herston	1	6	51
Newmarket	0	1	552
Newmarket	0	2	130
Newmarket	0	3	76
Newmarket	0	4	26
Newmarket	0	5	10
Newmarket	0	6	3
Newmarket	1	2	496
Newmarket	1	3	232
Newmarket	1	4	258
Newmarket	1	5	97
Newmarket	1	6	36
Newstead - Bowen Hills	0	1	1814
Newstead - Bowen Hills	0	2	454
Newstead - Bowen Hills	0	3	98
Newstead - Bowen Hills	0	4	11
Newstead - Bowen Hills	0	5	6
Newstead - Bowen Hills	0	6	3
Newstead - Bowen Hills	1	2	1826
Newstead - Bowen Hills	1	3	369
Newstead - Bowen Hills	1	4	167
Newstead - Bowen Hills	1	5	42
Newstead - Bowen Hills	1	6	11
Wilston	0	1	301
Wilston	0	2	51
Wilston	0	3	33
Wilston	0	4	8
Wilston	0	5	4
Wilston	1	2	373
Wilston	1	3	181
Wilston	1	4	261
Wilston	1	5	124
Wilston	1	6	25
Windsor	0	1	834
Windsor	0	2	255
Windsor	0	3	82
Windsor	0	4	32
Windsor	0	5	17
Windsor	1	2	811
Windsor	1	3	368
Windsor	1	4	355
Windsor	1	5	122
Windsor	1	6	34
Wooloowin - Lutwyche	0	1	1118
Wooloowin - Lutwyche	0	2	248
Wooloowin - Lutwyche	0	3	77
Wooloowin - Lutwyche	0	4	37
Wooloowin - Lutwyche	0	5	3
Wooloowin - Lutwyche	0	6	3
Wooloowin - Lutwyche	1	2	1049
Wooloowin - Lutwyche	1	3	468
Wooloowin - Lutwyche	1	4	496
Wooloowin - Lutwyche	1	5	191
Wooloowin - Lutwyche	1	6	70
Ashgrove	0	1	929
Ashgrove	0	2	162
Ashgrove	0	3	61
Ashgrove	0	4	27
Ashgrove	0	6	5
Ashgrove	1	2	1147
Ashgrove	1	3	660
Ashgrove	1	4	950
Ashgrove	1	5	418
Ashgrove	1	6	120
Auchenflower	0	1	594
Auchenflower	0	2	197
Auchenflower	0	3	66
Auchenflower	0	4	27
Auchenflower	0	5	17
Auchenflower	0	6	3
Auchenflower	1	2	651
Auchenflower	1	3	247
Auchenflower	1	4	240
Auchenflower	1	5	79
Auchenflower	1	6	18
Bardon	0	1	628
Bardon	0	2	100
Bardon	0	3	56
Bardon	0	4	17
Bardon	0	5	7
Bardon	0	6	3
Bardon	1	2	882
Bardon	1	3	488
Bardon	1	4	679
Bardon	1	5	310
Bardon	1	6	75
Paddington - Milton	0	1	1123
Paddington - Milton	0	2	309
Paddington - Milton	0	3	198
Paddington - Milton	0	4	76
Paddington - Milton	0	5	19
Paddington - Milton	0	6	11
Paddington - Milton	1	2	1159
Paddington - Milton	1	3	522
Paddington - Milton	1	4	491
Paddington - Milton	1	5	185
Paddington - Milton	1	6	68
Red Hill (Qld)	0	1	597
Red Hill (Qld)	0	2	142
Red Hill (Qld)	0	3	86
Red Hill (Qld)	0	4	29
Red Hill (Qld)	0	5	10
Red Hill (Qld)	0	6	6
Red Hill (Qld)	1	2	594
Red Hill (Qld)	1	3	279
Red Hill (Qld)	1	4	277
Red Hill (Qld)	1	5	90
Red Hill (Qld)	1	6	26
Toowong	0	1	1190
Toowong	0	2	456
Toowong	0	3	242
Toowong	0	4	71
Toowong	0	5	12
Toowong	0	6	8
Toowong	1	2	1218
Toowong	1	3	491
Toowong	1	4	391
Toowong	1	5	135
Toowong	1	6	42
Brinsmead	0	1	258
Brinsmead	0	2	49
Brinsmead	0	3	9
Brinsmead	0	4	4
Brinsmead	1	2	554
Brinsmead	1	3	345
Brinsmead	1	4	372
Brinsmead	1	5	132
Brinsmead	1	6	55
Clifton Beach - Kewarra Beach	0	1	843
Clifton Beach - Kewarra Beach	0	2	124
Clifton Beach - Kewarra Beach	0	3	17
Clifton Beach - Kewarra Beach	0	4	3
Clifton Beach - Kewarra Beach	1	2	1580
Clifton Beach - Kewarra Beach	1	3	663
Clifton Beach - Kewarra Beach	1	4	553
Clifton Beach - Kewarra Beach	1	5	191
Clifton Beach - Kewarra Beach	1	6	75
Freshwater - Stratford	0	1	376
Freshwater - Stratford	0	2	44
Freshwater - Stratford	0	3	5
Freshwater - Stratford	1	2	457
Freshwater - Stratford	1	3	228
Freshwater - Stratford	1	4	189
Freshwater - Stratford	1	5	61
Freshwater - Stratford	1	6	27
Redlynch	0	1	613
Redlynch	0	2	111
Redlynch	0	3	14
Redlynch	0	4	3
Redlynch	1	2	1209
Redlynch	1	3	775
Redlynch	1	4	889
Redlynch	1	5	348
Redlynch	1	6	140
Trinity Beach - Smithfield	0	1	1039
Trinity Beach - Smithfield	0	2	226
Trinity Beach - Smithfield	0	3	49
Trinity Beach - Smithfield	0	4	14
Trinity Beach - Smithfield	0	5	7
Trinity Beach - Smithfield	1	2	1699
Trinity Beach - Smithfield	1	3	829
Trinity Beach - Smithfield	1	4	756
Trinity Beach - Smithfield	1	5	302
Trinity Beach - Smithfield	1	6	109
Yorkeys Knob - Machans Beach	0	1	920
Yorkeys Knob - Machans Beach	0	2	128
Yorkeys Knob - Machans Beach	0	3	19
Yorkeys Knob - Machans Beach	0	4	3
Yorkeys Knob - Machans Beach	1	2	843
Yorkeys Knob - Machans Beach	1	3	294
Yorkeys Knob - Machans Beach	1	4	219
Yorkeys Knob - Machans Beach	1	5	73
Yorkeys Knob - Machans Beach	1	6	31
Bentley Park	0	1	339
Bentley Park	0	2	58
Bentley Park	0	3	15
Bentley Park	0	4	3
Bentley Park	1	2	721
Bentley Park	1	3	440
Bentley Park	1	4	464
Bentley Park	1	5	235
Bentley Park	1	6	168
Cairns City	0	1	1675
Cairns City	0	2	296
Cairns City	0	3	111
Cairns City	0	4	46
Cairns City	0	5	10
Cairns City	0	6	10
Cairns City	1	2	1115
Cairns City	1	3	431
Cairns City	1	4	224
Cairns City	1	5	72
Cairns City	1	6	50
Earlville - Bayview Heights	0	1	901
Earlville - Bayview Heights	0	2	72
Earlville - Bayview Heights	0	3	19
Earlville - Bayview Heights	0	4	8
Earlville - Bayview Heights	0	6	3
Earlville - Bayview Heights	1	2	983
Earlville - Bayview Heights	1	3	482
Earlville - Bayview Heights	1	4	422
Earlville - Bayview Heights	1	5	182
Earlville - Bayview Heights	1	6	78
Edmonton	0	1	717
Edmonton	0	2	83
Edmonton	0	3	12
Edmonton	0	4	3
Edmonton	1	2	948
Edmonton	1	3	566
Edmonton	1	4	616
Edmonton	1	5	318
Edmonton	1	6	206
Gordonvale - Trinity	0	1	570
Gordonvale - Trinity	0	2	75
Gordonvale - Trinity	0	3	10
Gordonvale - Trinity	1	2	912
Gordonvale - Trinity	1	3	481
Gordonvale - Trinity	1	4	506
Gordonvale - Trinity	1	5	201
Gordonvale - Trinity	1	6	140
Kanimbla - Mooroobool	0	1	720
Kanimbla - Mooroobool	0	2	109
Kanimbla - Mooroobool	0	3	18
Kanimbla - Mooroobool	0	4	4
Kanimbla - Mooroobool	1	2	996
Kanimbla - Mooroobool	1	3	585
Kanimbla - Mooroobool	1	4	511
Kanimbla - Mooroobool	1	5	230
Kanimbla - Mooroobool	1	6	156
Manoora	0	1	883
Manoora	0	2	118
Manoora	0	3	12
Manoora	0	4	7
Manoora	1	2	591
Manoora	1	3	312
Manoora	1	4	194
Manoora	1	5	104
Manoora	1	6	82
Manunda	0	1	862
Manunda	0	2	91
Manunda	0	3	16
Manunda	0	4	11
Manunda	1	2	522
Manunda	1	3	241
Manunda	1	4	174
Manunda	1	5	86
Manunda	1	6	67
Mount Sheridan	0	1	464
Mount Sheridan	0	2	75
Mount Sheridan	0	3	15
Mount Sheridan	0	4	3
Mount Sheridan	1	2	893
Mount Sheridan	1	3	538
Mount Sheridan	1	4	485
Mount Sheridan	1	5	230
Mount Sheridan	1	6	110
Westcourt - Bungalow	0	1	1078
Westcourt - Bungalow	0	2	149
Westcourt - Bungalow	0	3	28
Westcourt - Bungalow	0	4	10
Westcourt - Bungalow	0	6	3
Westcourt - Bungalow	1	2	662
Westcourt - Bungalow	1	3	284
Westcourt - Bungalow	1	4	171
Westcourt - Bungalow	1	5	79
Westcourt - Bungalow	1	6	60
White Rock	0	1	383
White Rock	0	2	58
White Rock	0	3	18
White Rock	0	4	6
White Rock	1	2	503
White Rock	1	3	234
White Rock	1	4	204
White Rock	1	5	94
White Rock	1	6	76
Whitfield - Edge Hill	0	1	941
Whitfield - Edge Hill	0	2	117
Whitfield - Edge Hill	0	3	28
Whitfield - Edge Hill	0	4	9
Whitfield - Edge Hill	0	5	3
Whitfield - Edge Hill	1	2	1036
Whitfield - Edge Hill	1	3	431
Whitfield - Edge Hill	1	4	417
Whitfield - Edge Hill	1	5	146
Whitfield - Edge Hill	1	6	75
Woree	0	1	588
Woree	0	2	87
Woree	0	3	3
Woree	0	4	3
Woree	1	2	536
Woree	1	3	258
Woree	1	4	169
Woree	1	5	101
Woree	1	6	54
Babinda	0	1	452
Babinda	0	2	22
Babinda	1	2	607
Babinda	1	3	180
Babinda	1	4	192
Babinda	1	5	79
Babinda	1	6	61
Innisfail	0	1	1048
Innisfail	0	2	99
Innisfail	0	3	19
Innisfail	0	4	5
Innisfail	1	2	1073
Innisfail	1	3	444
Innisfail	1	4	367
Innisfail	1	5	172
Innisfail	1	6	143
Johnstone	0	1	755
Johnstone	0	2	67
Johnstone	0	3	6
Johnstone	0	4	3
Johnstone	1	2	1163
Johnstone	1	3	390
Johnstone	1	4	362
Johnstone	1	5	160
Johnstone	1	6	79
Tully	0	1	1142
Tully	0	2	125
Tully	0	3	26
Tully	0	4	3
Tully	0	5	6
Tully	1	2	1453
Tully	1	3	501
Tully	1	4	428
Tully	1	5	193
Tully	1	6	102
Yarrabah	0	1	47
Yarrabah	0	2	6
Yarrabah	1	2	57
Yarrabah	1	3	62
Yarrabah	1	4	56
Yarrabah	1	5	44
Yarrabah	1	6	194
Daintree	0	1	710
Daintree	0	2	83
Daintree	0	3	3
Daintree	0	4	6
Daintree	0	6	3
Daintree	1	2	789
Daintree	1	3	302
Daintree	1	4	307
Daintree	1	5	114
Daintree	1	6	52
Port Douglas	0	1	497
Port Douglas	0	2	123
Port Douglas	0	3	23
Port Douglas	0	4	4
Port Douglas	1	2	695
Port Douglas	1	3	210
Port Douglas	1	4	190
Port Douglas	1	5	51
Port Douglas	1	6	22
Atherton	0	1	1242
Atherton	0	2	93
Atherton	0	3	9
Atherton	0	4	6
Atherton	0	5	4
Atherton	1	2	1501
Atherton	1	3	495
Atherton	1	4	470
Atherton	1	5	223
Atherton	1	6	114
Herberton	0	1	627
Herberton	0	2	59
Herberton	0	3	6
Herberton	1	2	753
Herberton	1	3	214
Herberton	1	4	179
Herberton	1	5	91
Herberton	1	6	93
Kuranda	0	1	386
Kuranda	0	2	77
Kuranda	0	3	11
Kuranda	1	2	611
Kuranda	1	3	194
Kuranda	1	4	222
Kuranda	1	5	65
Kuranda	1	6	66
Malanda - Yungaburra	0	1	797
Malanda - Yungaburra	0	2	70
Malanda - Yungaburra	0	3	7
Malanda - Yungaburra	0	4	3
Malanda - Yungaburra	1	2	1303
Malanda - Yungaburra	1	3	399
Malanda - Yungaburra	1	4	378
Malanda - Yungaburra	1	5	157
Malanda - Yungaburra	1	6	97
Mareeba	0	1	1085
Mareeba	0	2	92
Mareeba	0	3	15
Mareeba	0	4	5
Mareeba	0	6	5
Mareeba	1	2	1339
Mareeba	1	3	499
Mareeba	1	4	506
Mareeba	1	5	260
Mareeba	1	6	151
Balonne	0	1	419
Balonne	0	2	28
Balonne	0	3	5
Balonne	1	2	528
Balonne	1	3	191
Balonne	1	4	187
Balonne	1	5	114
Balonne	1	6	52
Chinchilla	0	1	661
Chinchilla	0	2	74
Chinchilla	0	3	3
Chinchilla	0	5	3
Chinchilla	1	2	902
Chinchilla	1	3	360
Chinchilla	1	4	400
Chinchilla	1	5	205
Chinchilla	1	6	94
Goondiwindi	0	1	564
Goondiwindi	0	2	58
Goondiwindi	0	3	11
Goondiwindi	0	4	6
Goondiwindi	1	2	734
Goondiwindi	1	3	320
Goondiwindi	1	4	297
Goondiwindi	1	5	161
Goondiwindi	1	6	61
Inglewood - Waggamba	0	1	467
Inglewood - Waggamba	0	2	30
Inglewood - Waggamba	0	3	3
Inglewood - Waggamba	1	2	580
Inglewood - Waggamba	1	3	176
Inglewood - Waggamba	1	4	176
Inglewood - Waggamba	1	5	99
Inglewood - Waggamba	1	6	43
Miles - Wandoan	0	1	376
Miles - Wandoan	0	2	27
Miles - Wandoan	0	3	7
Miles - Wandoan	1	2	509
Miles - Wandoan	1	3	152
Miles - Wandoan	1	4	174
Miles - Wandoan	1	5	74
Miles - Wandoan	1	6	35
Roma	0	1	690
Roma	0	2	64
Roma	0	3	19
Roma	0	4	5
Roma	1	2	715
Roma	1	3	337
Roma	1	4	347
Roma	1	5	148
Roma	1	6	58
Roma Region	0	1	549
Roma Region	0	2	35
Roma Region	0	3	5
Roma Region	1	2	689
Roma Region	1	3	271
Roma Region	1	4	281
Roma Region	1	5	164
Roma Region	1	6	67
Tara	0	1	437
Tara	0	2	46
Tara	0	3	7
Tara	1	2	478
Tara	1	3	152
Tara	1	4	122
Tara	1	5	93
Tara	1	6	55
Crows Nest - Rosalie	0	1	870
Crows Nest - Rosalie	0	2	75
Crows Nest - Rosalie	1	2	1219
Crows Nest - Rosalie	1	3	392
Crows Nest - Rosalie	1	4	343
Crows Nest - Rosalie	1	5	190
Crows Nest - Rosalie	1	6	121
Jondaryan	0	1	605
Jondaryan	0	2	66
Jondaryan	0	3	6
Jondaryan	0	4	7
Jondaryan	1	2	853
Jondaryan	1	3	371
Jondaryan	1	4	332
Jondaryan	1	5	187
Jondaryan	1	6	139
Millmerran	0	1	320
Millmerran	0	2	31
Millmerran	0	3	3
Millmerran	0	4	4
Millmerran	1	2	431
Millmerran	1	3	138
Millmerran	1	4	135
Millmerran	1	5	64
Millmerran	1	6	40
Pittsworth	0	1	391
Pittsworth	0	2	39
Pittsworth	0	3	3
Pittsworth	1	2	715
Pittsworth	1	3	259
Pittsworth	1	4	274
Pittsworth	1	5	142
Pittsworth	1	6	87
Wambo	0	1	1429
Wambo	0	2	155
Wambo	0	3	26
Wambo	0	4	5
Wambo	1	2	1912
Wambo	1	3	868
Wambo	1	4	815
Wambo	1	5	448
Wambo	1	6	236
Clifton - Greenmount	0	1	411
Clifton - Greenmount	0	2	33
Clifton - Greenmount	0	3	5
Clifton - Greenmount	1	2	669
Clifton - Greenmount	1	3	235
Clifton - Greenmount	1	4	224
Clifton - Greenmount	1	5	123
Clifton - Greenmount	1	6	60
Southern Downs - East	0	1	367
Southern Downs - East	0	2	27
Southern Downs - East	1	2	583
Southern Downs - East	1	3	210
Southern Downs - East	1	4	199
Southern Downs - East	1	5	100
Southern Downs - East	1	6	53
Southern Downs - West	0	1	450
Southern Downs - West	0	2	35
Southern Downs - West	0	3	4
Southern Downs - West	0	4	3
Southern Downs - West	1	2	686
Southern Downs - West	1	3	217
Southern Downs - West	1	4	179
Southern Downs - West	1	5	94
Southern Downs - West	1	6	67
Stanthorpe	0	1	739
Stanthorpe	0	2	47
Stanthorpe	0	3	7
Stanthorpe	0	4	3
Stanthorpe	0	5	3
Stanthorpe	1	2	795
Stanthorpe	1	3	262
Stanthorpe	1	4	219
Stanthorpe	1	5	77
Stanthorpe	1	6	46
Stanthorpe Region	0	1	506
Stanthorpe Region	0	2	51
Stanthorpe Region	0	3	3
Stanthorpe Region	1	2	838
Stanthorpe Region	1	3	290
Stanthorpe Region	1	4	246
Stanthorpe Region	1	5	122
Stanthorpe Region	1	6	77
Warwick	0	1	1694
Warwick	0	2	124
Warwick	0	3	19
Warwick	0	4	3
Warwick	1	2	2006
Warwick	1	3	723
Warwick	1	4	682
Warwick	1	5	342
Warwick	1	6	208
Central Highlands - East	0	1	566
Central Highlands - East	0	2	57
Central Highlands - East	0	3	5
Central Highlands - East	1	2	599
Central Highlands - East	1	3	339
Central Highlands - East	1	4	346
Central Highlands - East	1	5	192
Central Highlands - East	1	6	131
Central Highlands - West	0	1	751
Central Highlands - West	0	2	51
Central Highlands - West	0	3	3
Central Highlands - West	1	2	871
Central Highlands - West	1	3	307
Central Highlands - West	1	4	375
Central Highlands - West	1	5	214
Central Highlands - West	1	6	103
Emerald	0	1	914
Emerald	0	2	107
Emerald	0	3	24
Emerald	0	4	5
Emerald	1	2	1214
Emerald	1	3	645
Emerald	1	4	800
Emerald	1	5	363
Emerald	1	6	174
Berserker	0	1	926
Berserker	0	2	105
Berserker	0	3	20
Berserker	0	4	11
Berserker	0	5	3
Berserker	0	6	3
Berserker	1	2	733
Berserker	1	3	391
Berserker	1	4	271
Berserker	1	5	120
Berserker	1	6	94
Bouldercombe	0	1	138
Bouldercombe	0	2	12
Bouldercombe	1	2	255
Bouldercombe	1	3	97
Bouldercombe	1	4	97
Bouldercombe	1	5	35
Bouldercombe	1	6	28
Emu Park	0	1	588
Emu Park	0	2	56
Emu Park	0	3	6
Emu Park	1	2	751
Emu Park	1	3	282
Emu Park	1	4	211
Emu Park	1	5	111
Emu Park	1	6	56
Frenchville - Mount Archer	0	1	757
Frenchville - Mount Archer	0	2	59
Frenchville - Mount Archer	0	3	16
Frenchville - Mount Archer	1	2	1100
Frenchville - Mount Archer	1	3	529
Frenchville - Mount Archer	1	4	526
Frenchville - Mount Archer	1	5	207
Frenchville - Mount Archer	1	6	92
Glenlee - Rockyview	0	1	149
Glenlee - Rockyview	0	2	10
Glenlee - Rockyview	1	2	468
Glenlee - Rockyview	1	3	215
Glenlee - Rockyview	1	4	301
Glenlee - Rockyview	1	5	136
Glenlee - Rockyview	1	6	73
Gracemere	0	1	637
Gracemere	0	2	93
Gracemere	0	3	10
Gracemere	1	2	1192
Gracemere	1	3	694
Gracemere	1	4	635
Gracemere	1	5	333
Gracemere	1	6	160
Lakes Creek	0	1	419
Lakes Creek	0	2	52
Lakes Creek	0	3	9
Lakes Creek	0	4	5
Lakes Creek	0	5	6
Lakes Creek	0	6	3
Lakes Creek	1	2	504
Lakes Creek	1	3	255
Lakes Creek	1	4	282
Lakes Creek	1	5	114
Lakes Creek	1	6	70
Mount Morgan	0	1	455
Mount Morgan	0	2	50
Mount Morgan	0	3	3
Mount Morgan	1	2	405
Mount Morgan	1	3	142
Mount Morgan	1	4	86
Mount Morgan	1	5	41
Mount Morgan	1	6	37
Norman Gardens	0	1	742
Norman Gardens	0	2	72
Norman Gardens	0	3	21
Norman Gardens	0	4	19
Norman Gardens	1	2	1090
Norman Gardens	1	3	557
Norman Gardens	1	4	602
Norman Gardens	1	5	243
Norman Gardens	1	6	119
Park Avenue	0	1	620
Park Avenue	0	2	55
Park Avenue	0	3	15
Park Avenue	0	4	5
Park Avenue	1	2	606
Park Avenue	1	3	277
Park Avenue	1	4	243
Park Avenue	1	5	100
Park Avenue	1	6	53
Parkhurst - Kawana	0	1	548
Parkhurst - Kawana	0	2	47
Parkhurst - Kawana	0	3	18
Parkhurst - Kawana	0	4	4
Parkhurst - Kawana	1	2	724
Parkhurst - Kawana	1	3	379
Parkhurst - Kawana	1	4	371
Parkhurst - Kawana	1	5	153
Parkhurst - Kawana	1	6	94
Rockhampton - West	0	1	666
Rockhampton - West	0	2	90
Rockhampton - West	0	3	9
Rockhampton - West	0	4	4
Rockhampton - West	1	2	738
Rockhampton - West	1	3	331
Rockhampton - West	1	4	271
Rockhampton - West	1	5	123
Rockhampton - West	1	6	41
Rockhampton City	0	1	497
Rockhampton City	0	2	56
Rockhampton City	0	3	16
Rockhampton City	1	2	337
Rockhampton City	1	3	146
Rockhampton City	1	4	117
Rockhampton City	1	5	54
Rockhampton City	1	6	29
Rockhampton Region - East	0	1	283
Rockhampton Region - East	0	2	25
Rockhampton Region - East	0	3	3
Rockhampton Region - East	1	2	427
Rockhampton Region - East	1	3	183
Rockhampton Region - East	1	4	157
Rockhampton Region - East	1	5	87
Rockhampton Region - East	1	6	52
Rockhampton Region - North	0	1	307
Rockhampton Region - North	0	2	31
Rockhampton Region - North	0	3	3
