SA2_NAME16	HomeCensusNight	Sex	persons
Winthrop	0	F	86
Winthrop	0	M	121
Winthrop	1	F	2873
Winthrop	1	M	2838
Baldivis	0	F	623
Baldivis	0	M	1320
Baldivis	1	F	16228
Baldivis	1	M	14858
Cooloongup	0	F	189
Cooloongup	0	M	321
Cooloongup	1	F	4126
Cooloongup	1	M	3955
Port Kennedy	0	F	266
Port Kennedy	0	M	590
Port Kennedy	1	F	6751
Port Kennedy	1	M	6172
Rockingham	0	F	430
Rockingham	0	M	682
Rockingham	1	F	7298
Rockingham	1	M	7023
Rockingham Lakes	1	F	8
Rockingham Lakes	1	M	3
Safety Bay - Shoalwater	0	F	282
Safety Bay - Shoalwater	0	M	502
Safety Bay - Shoalwater	1	F	5454
Safety Bay - Shoalwater	1	M	5263
Singleton - Golden Bay - Secret Harbour	0	F	374
Singleton - Golden Bay - Secret Harbour	0	M	851
Singleton - Golden Bay - Secret Harbour	1	F	9389
Singleton - Golden Bay - Secret Harbour	1	M	8993
Waikiki	0	F	260
Waikiki	0	M	447
Waikiki	1	F	6011
Waikiki	1	M	5735
Warnbro	0	F	224
Warnbro	0	M	391
Warnbro	1	F	5172
Warnbro	1	M	4916
Albany	0	F	591
Albany	0	M	582
Albany	1	F	7023
Albany	1	M	6060
Albany Region	0	F	113
Albany Region	0	M	159
Albany Region	1	F	1537
Albany Region	1	M	1631
Bayonet Head - Lower King	0	F	165
Bayonet Head - Lower King	0	M	211
Bayonet Head - Lower King	1	F	2266
Bayonet Head - Lower King	1	M	2189
Denmark	0	F	238
Denmark	0	M	289
Denmark	1	F	2702
Denmark	1	M	2612
Gnowangerup	0	F	104
Gnowangerup	0	M	147
Gnowangerup	1	F	1193
Gnowangerup	1	M	1437
Katanning	0	F	144
Katanning	0	M	179
Katanning	1	F	2074
Katanning	1	M	2167
Kojonup	0	F	162
Kojonup	0	M	187
Kojonup	1	F	1911
Kojonup	1	M	1960
Little Grove - Elleker	0	F	119
Little Grove - Elleker	0	M	146
Little Grove - Elleker	1	F	1460
Little Grove - Elleker	1	M	1910
McKail - Willyung	0	F	272
McKail - Willyung	0	M	345
McKail - Willyung	1	F	4991
McKail - Willyung	1	M	4822
Plantagenet	0	F	164
Plantagenet	0	M	194
Plantagenet	1	F	2306
Plantagenet	1	M	2424
Chittering	0	F	122
Chittering	0	M	231
Chittering	1	F	2568
Chittering	1	M	2553
Cunderdin	0	F	122
Cunderdin	0	M	152
Cunderdin	1	F	1836
Cunderdin	1	M	1986
Dowerin	0	F	117
Dowerin	0	M	143
Dowerin	1	F	1809
Dowerin	1	M	1919
Gingin - Dandaragan	0	F	354
Gingin - Dandaragan	0	M	499
Gingin - Dandaragan	1	F	3675
Gingin - Dandaragan	1	M	3911
Merredin	0	F	157
Merredin	0	M	201
Merredin	1	F	2276
Merredin	1	M	2449
Moora	0	F	135
Moora	0	M	164
Moora	1	F	2101
Moora	1	M	2374
Mukinbudin	0	F	95
Mukinbudin	0	M	181
Mukinbudin	1	F	1274
Mukinbudin	1	M	1634
Northam	0	F	274
Northam	0	M	382
Northam	1	F	5114
Northam	1	M	5345
Toodyay	0	F	123
Toodyay	0	M	201
Toodyay	1	F	2066
Toodyay	1	M	2042
York - Beverley	0	F	187
York - Beverley	0	M	274
York - Beverley	1	F	2470
York - Beverley	1	M	2424
Brookton	0	F	132
Brookton	0	M	189
Brookton	1	F	1682
Brookton	1	M	1713
Kulin	0	F	199
Kulin	0	M	223
Kulin	1	F	1825
Kulin	1	M	2047
Murray	0	F	77
Murray	0	M	112
Murray	1	F	1139
Murray	1	M	1249
Narrogin	0	F	138
Narrogin	0	M	194
Narrogin	1	F	2301
Narrogin	1	M	2098
Wagin	0	F	181
Wagin	0	M	221
Wagin	1	F	2223
Wagin	1	M	2318
Broome	0	F	450
Broome	0	M	559
Broome	1	F	6534
Broome	1	M	6450
Derby - West Kimberley	0	F	303
Derby - West Kimberley	0	M	274
Derby - West Kimberley	1	F	3516
Derby - West Kimberley	1	M	3612
Halls Creek	0	F	188
Halls Creek	0	M	156
Halls Creek	1	F	1474
Halls Creek	1	M	1446
Kununurra	0	F	312
Kununurra	0	M	329
Kununurra	1	F	3307
Kununurra	1	M	3210
Roebuck	0	F	58
Roebuck	0	M	52
Roebuck	1	F	1066
Roebuck	1	M	1065
East Pilbara	0	F	111
East Pilbara	0	M	244
East Pilbara	1	F	1636
East Pilbara	1	M	4674
Newman	0	F	136
Newman	0	M	233
Newman	1	F	1904
Newman	1	M	2300
Port Hedland	0	F	127
Port Hedland	0	M	191
Port Hedland	1	F	1833
Port Hedland	1	M	2215
South Hedland	0	F	248
South Hedland	0	M	312
South Hedland	1	F	4278
South Hedland	1	M	4629
Ashburton (WA)	0	F	269
Ashburton (WA)	0	M	562
Ashburton (WA)	1	F	3334
Ashburton (WA)	1	M	8862
Karratha	0	F	311
Karratha	0	M	602
Karratha	1	F	7088
Karratha	1	M	7823
Roebourne	0	F	113
Roebourne	0	M	160
Roebourne	1	F	2018
Roebourne	1	M	3355
Esperance	0	F	449
Esperance	0	M	577
Esperance	1	F	5618
Esperance	1	M	5466
Esperance Region	0	F	188
Esperance Region	0	M	206
Esperance Region	1	F	1606
Esperance Region	1	M	1866
Carnarvon	0	F	169
Carnarvon	0	M	220
Carnarvon	1	F	2311
Carnarvon	1	M	2455
Exmouth	0	F	152
Exmouth	0	M	212
Exmouth	1	F	1863
Exmouth	1	M	2101
Boulder	0	F	186
Boulder	0	M	287
Boulder	1	F	3151
Boulder	1	M	3468
Kalgoorlie	0	F	333
Kalgoorlie	0	M	479
Kalgoorlie	1	F	6286
Kalgoorlie	1	M	6840
Kalgoorlie - North	0	F	213
Kalgoorlie - North	0	M	267
Kalgoorlie - North	1	F	4165
Kalgoorlie - North	1	M	4194
Kalgoorlie Airport	1	M	3
Kambalda - Coolgardie - Norseman	0	F	122
Kambalda - Coolgardie - Norseman	0	M	167
Kambalda - Coolgardie - Norseman	1	F	1948
Kambalda - Coolgardie - Norseman	1	M	2330
Leinster - Leonora	0	F	148
Leinster - Leonora	0	M	190
Leinster - Leonora	1	F	1747
Leinster - Leonora	1	M	2578
Geraldton	0	F	390
Geraldton	0	M	488
Geraldton	1	F	5628
Geraldton	1	M	5287
Geraldton - East	0	F	203
Geraldton - East	0	M	324
Geraldton - East	1	F	3719
Geraldton - East	1	M	3717
Geraldton - North	0	F	202
Geraldton - North	0	M	370
Geraldton - North	1	F	3665
Geraldton - North	1	M	3457
Geraldton - South	0	F	263
Geraldton - South	0	M	389
Geraldton - South	1	F	4848
Geraldton - South	1	M	4480
Irwin	0	F	132
Irwin	0	M	210
Irwin	1	F	1645
Irwin	1	M	1588
Meekatharra	0	F	107
Meekatharra	0	M	133
Meekatharra	1	F	1082
Meekatharra	1	M	1744
Morawa	0	F	148
Morawa	0	M	214
Morawa	1	F	1646
Morawa	1	M	2000
Northampton - Mullewa - Greenough	0	F	222
Northampton - Mullewa - Greenough	0	M	300
Northampton - Mullewa - Greenough	1	F	2628
Northampton - Mullewa - Greenough	1	M	2802
Migratory - Offshore - Shipping (WA)	0	F	5
Migratory - Offshore - Shipping (WA)	0	M	8
Migratory - Offshore - Shipping (WA)	1	F	27
Migratory - Offshore - Shipping (WA)	1	M	397
No usual address (WA)	0	F	2415
No usual address (WA)	0	M	3532
Bridgewater - Gagebrook	0	F	165
Bridgewater - Gagebrook	0	M	168
Bridgewater - Gagebrook	1	F	3605
Bridgewater - Gagebrook	1	M	3356
Brighton - Pontville	0	F	130
Brighton - Pontville	0	M	134
Brighton - Pontville	1	F	2641
Brighton - Pontville	1	M	2548
Old Beach - Otago	0	F	123
Old Beach - Otago	0	M	136
Old Beach - Otago	1	F	2068
Old Beach - Otago	1	M	2005
Bellerive - Rosny	0	F	230
Bellerive - Rosny	0	M	224
Bellerive - Rosny	1	F	2901
Bellerive - Rosny	1	M	2586
Cambridge	0	F	207
Cambridge	0	M	218
Cambridge	1	F	3588
Cambridge	1	M	3638
Geilston Bay - Risdon	0	F	97
Geilston Bay - Risdon	0	M	103
Geilston Bay - Risdon	1	F	1586
Geilston Bay - Risdon	1	M	1429
Howrah - Tranmere	0	F	327
Howrah - Tranmere	0	M	328
Howrah - Tranmere	1	F	5126
Howrah - Tranmere	1	M	4602
Lindisfarne - Rose Bay	0	F	228
Lindisfarne - Rose Bay	0	M	227
Lindisfarne - Rose Bay	1	F	3681
Lindisfarne - Rose Bay	1	M	3155
Mornington - Warrane	0	F	108
Mornington - Warrane	0	M	98
Mornington - Warrane	1	F	2335
Mornington - Warrane	1	M	2156
Risdon Vale	0	F	58
Risdon Vale	0	M	63
Risdon Vale	1	F	1325
Risdon Vale	1	M	1650
Rokeby	0	F	129
Rokeby	0	M	143
Rokeby	1	F	3092
Rokeby	1	M	2741
South Arm	0	F	132
South Arm	0	M	163
South Arm	1	F	1956
South Arm	1	M	1950
Austins Ferry - Granton	0	F	112
Austins Ferry - Granton	0	M	123
Austins Ferry - Granton	1	F	1894
Austins Ferry - Granton	1	M	1855
Berriedale - Chigwell	0	F	130
Berriedale - Chigwell	0	M	139
Berriedale - Chigwell	1	F	2688
Berriedale - Chigwell	1	M	2569
Claremont (Tas.)	0	F	180
Claremont (Tas.)	0	M	190
Claremont (Tas.)	1	F	3872
Claremont (Tas.)	1	M	3502
Derwent Park - Lutana	0	F	84
Derwent Park - Lutana	0	M	102
Derwent Park - Lutana	1	F	1986
Derwent Park - Lutana	1	M	1980
Glenorchy	0	F	281
Glenorchy	0	M	306
Glenorchy	1	F	5495
Glenorchy	1	M	4985
Montrose - Rosetta	0	F	137
Montrose - Rosetta	0	M	135
Montrose - Rosetta	1	F	2467
Montrose - Rosetta	1	M	2137
Moonah	0	F	143
Moonah	0	M	128
Moonah	1	F	2550
Moonah	1	M	2458
New Norfolk	0	F	148
New Norfolk	0	M	170
New Norfolk	1	F	3257
New Norfolk	1	M	3033
West Moonah	0	F	121
West Moonah	0	M	101
West Moonah	1	F	1872
West Moonah	1	M	1817
Kingston - Huntingfield	0	F	294
Kingston - Huntingfield	0	M	331
Kingston - Huntingfield	1	F	5581
Kingston - Huntingfield	1	M	5105
Kingston Beach - Blackmans Bay	0	F	301
Kingston Beach - Blackmans Bay	0	M	269
Kingston Beach - Blackmans Bay	1	F	5113
Kingston Beach - Blackmans Bay	1	M	4600
Margate - Snug	0	F	192
Margate - Snug	0	M	208
Margate - Snug	1	F	3760
Margate - Snug	1	M	3548
Taroona - Bonnet Hill	0	F	112
Taroona - Bonnet Hill	0	M	105
Taroona - Bonnet Hill	1	F	1758
Taroona - Bonnet Hill	1	M	1601
Hobart	0	F	317
Hobart	0	M	311
Hobart	1	F	3646
Hobart	1	M	3536
Lenah Valley - Mount Stuart	0	F	250
Lenah Valley - Mount Stuart	0	M	213
Lenah Valley - Mount Stuart	1	F	4054
Lenah Valley - Mount Stuart	1	M	3810
Mount Nelson - Dynnyrne	0	F	135
Mount Nelson - Dynnyrne	0	M	119
Mount Nelson - Dynnyrne	1	F	2201
Mount Nelson - Dynnyrne	1	M	2197
New Town	0	F	168
New Town	0	M	162
New Town	1	F	2905
New Town	1	M	2807
Sandy Bay	0	F	387
Sandy Bay	0	M	400
Sandy Bay	1	F	5672
Sandy Bay	1	M	5311
South Hobart - Fern Tree	0	F	179
South Hobart - Fern Tree	0	M	193
South Hobart - Fern Tree	1	F	2958
South Hobart - Fern Tree	1	M	2756
West Hobart	0	F	175
West Hobart	0	M	182
West Hobart	1	F	2873
West Hobart	1	M	2637
Dodges Ferry - Lewisham	0	F	283
Dodges Ferry - Lewisham	0	M	333
Dodges Ferry - Lewisham	1	F	3420
Dodges Ferry - Lewisham	1	M	3495
Sorell - Richmond	0	F	210
Sorell - Richmond	0	M	205
Sorell - Richmond	1	F	4220
Sorell - Richmond	1	M	3909
Invermay	0	F	86
Invermay	0	M	95
Invermay	1	F	1461
Invermay	1	M	1419
Kings Meadows - Punchbowl	0	F	115
Kings Meadows - Punchbowl	0	M	101
Kings Meadows - Punchbowl	1	F	2106
Kings Meadows - Punchbowl	1	M	1903
Launceston	0	F	194
Launceston	0	M	209
Launceston	1	F	2441
Launceston	1	M	2297
Legana	0	F	104
Legana	0	M	108
Legana	1	F	1956
Legana	1	M	1904
Mowbray	0	F	80
Mowbray	0	M	94
Mowbray	1	F	1748
Mowbray	1	M	1817
Newnham - Mayfield	0	F	175
Newnham - Mayfield	0	M	203
Newnham - Mayfield	1	F	4427
Newnham - Mayfield	1	M	4180
Newstead	0	F	174
Newstead	0	M	186
Newstead	1	F	2627
Newstead	1	M	2229
Norwood (Tas.)	0	F	132
Norwood (Tas.)	0	M	130
Norwood (Tas.)	1	F	1923
Norwood (Tas.)	1	M	1692
Prospect Vale - Blackstone	0	F	214
Prospect Vale - Blackstone	0	M	215
Prospect Vale - Blackstone	1	F	3178
Prospect Vale - Blackstone	1	M	2815
Ravenswood	0	F	78
Ravenswood	0	M	95
Ravenswood	1	F	1826
Ravenswood	1	M	1624
Riverside	0	F	173
Riverside	0	M	170
Riverside	1	F	3142
Riverside	1	M	2934
South Launceston	0	F	143
South Launceston	0	M	123
South Launceston	1	F	2324
South Launceston	1	M	2020
Summerhill - Prospect	0	F	133
Summerhill - Prospect	0	M	163
Summerhill - Prospect	1	F	2295
Summerhill - Prospect	1	M	2089
Trevallyn	0	F	146
Trevallyn	0	M	172
Trevallyn	1	F	2182
Trevallyn	1	M	2055
Waverley - St Leonards	0	F	81
Waverley - St Leonards	0	M	94
Waverley - St Leonards	1	F	1714
Waverley - St Leonards	1	M	1615
West Launceston	0	F	153
West Launceston	0	M	148
West Launceston	1	F	1994
West Launceston	1	M	1839
Youngtown - Relbia	0	F	144
Youngtown - Relbia	0	M	139
Youngtown - Relbia	1	F	2273
Youngtown - Relbia	1	M	2079
Beauty Point - Beaconsfield	0	F	139
Beauty Point - Beaconsfield	0	M	159
Beauty Point - Beaconsfield	1	F	1751
Beauty Point - Beaconsfield	1	M	1709
Deloraine	0	F	204
Deloraine	0	M	211
Deloraine	1	F	2720
Deloraine	1	M	2594
Grindelwald - Lanena	0	F	186
Grindelwald - Lanena	0	M	210
Grindelwald - Lanena	1	F	2704
Grindelwald - Lanena	1	M	2607
Hadspen - Carrick	0	F	96
Hadspen - Carrick	0	M	92
Hadspen - Carrick	1	F	1527
Hadspen - Carrick	1	M	1522
Westbury	0	F	111
Westbury	0	M	123
Westbury	1	F	1865
Westbury	1	M	1923
Dilston - Lilydale	0	F	104
Dilston - Lilydale	0	M	141
Dilston - Lilydale	1	F	1799
Dilston - Lilydale	1	M	1904
George Town	0	F	206
George Town	0	M	264
George Town	1	F	3220
George Town	1	M	3157
Longford	0	F	103
Longford	0	M	138
Longford	1	F	1948
Longford	1	M	1828
Northern Midlands	0	F	92
Northern Midlands	0	M	125
Northern Midlands	1	F	1692
Northern Midlands	1	M	1721
Perth - Evandale	0	F	152
Perth - Evandale	0	M	168
Perth - Evandale	1	F	2423
Perth - Evandale	1	M	2321
St Helens - Scamander	0	F	301
St Helens - Scamander	0	M	291
St Helens - Scamander	1	F	2697
St Helens - Scamander	1	M	2799
Flinders and Cape Barren Islands	0	F	56
Flinders and Cape Barren Islands	0	M	41
Flinders and Cape Barren Islands	1	F	360
Flinders and Cape Barren Islands	1	M	444
Scottsdale - Bridport	0	F	230
Scottsdale - Bridport	0	M	256
Scottsdale - Bridport	1	F	3066
Scottsdale - Bridport	1	M	3062
Central Highlands	0	F	69
Central Highlands	0	M	93
Central Highlands	1	F	890
Central Highlands	1	M	1001
Derwent Valley	0	F	75
Derwent Valley	0	M	104
Derwent Valley	1	F	1371
Derwent Valley	1	M	1544
Southern Midlands	0	F	153
Southern Midlands	0	M	170
Southern Midlands	1	F	2778
Southern Midlands	1	M	2954
Wilderness - East	1	F	10
Wilderness - East	1	M	7
Bruny Island - Kettering	0	F	129
Bruny Island - Kettering	0	M	162
Bruny Island - Kettering	1	F	1273
Bruny Island - Kettering	1	M	1383
Cygnet	0	F	120
Cygnet	0	M	144
Cygnet	1	F	2003
Cygnet	1	M	1970
Geeveston - Dover	0	F	113
Geeveston - Dover	0	M	131
Geeveston - Dover	1	F	1661
Geeveston - Dover	1	M	1755
Huonville - Franklin	0	F	222
Huonville - Franklin	0	M	234
Huonville - Franklin	1	F	4004
Huonville - Franklin	1	M	3853
Forestier - Tasman	0	F	127
Forestier - Tasman	0	M	142
Forestier - Tasman	1	F	1024
Forestier - Tasman	1	M	1084
Triabunna - Bicheno	0	F	272
Triabunna - Bicheno	0	M	284
Triabunna - Bicheno	1	F	1872
Triabunna - Bicheno	1	M	1946
Acton - Upper Burnie	0	F	97
Acton - Upper Burnie	0	M	108
Acton - Upper Burnie	1	F	1563
Acton - Upper Burnie	1	M	1404
Burnie - Ulverstone Region	0	F	126
Burnie - Ulverstone Region	0	M	160
Burnie - Ulverstone Region	1	F	2323
Burnie - Ulverstone Region	1	M	2363
Burnie - Wivenhoe	0	F	114
Burnie - Wivenhoe	0	M	125
Burnie - Wivenhoe	1	F	1774
Burnie - Wivenhoe	1	M	1596
Parklands - Camdale	0	F	170
Parklands - Camdale	0	M	187
Parklands - Camdale	1	F	3169
Parklands - Camdale	1	M	2810
Penguin - Sulphur Creek	0	F	167
Penguin - Sulphur Creek	0	M	174
Penguin - Sulphur Creek	1	F	2420
Penguin - Sulphur Creek	1	M	2265
Romaine - Havenview	0	F	65
Romaine - Havenview	0	M	117
Romaine - Havenview	1	F	1678
Romaine - Havenview	1	M	1538
Somerset	0	F	132
Somerset	0	M	152
Somerset	1	F	1871
Somerset	1	M	1749
Ulverstone	0	F	249
Ulverstone	0	M	264
Ulverstone	1	F	3334
Ulverstone	1	M	3005
West Ulverstone	0	F	137
West Ulverstone	0	M	139
West Ulverstone	1	F	2042
West Ulverstone	1	M	1874
Wynyard	0	F	209
Wynyard	0	M	221
Wynyard	1	F	2949
Wynyard	1	M	2705
Devonport	0	F	484
Devonport	0	M	472
Devonport	1	F	6909
Devonport	1	M	5894
East Devonport	0	F	137
East Devonport	0	M	141
East Devonport	1	F	2336
East Devonport	1	M	2100
Latrobe	0	F	161
Latrobe	0	M	162
Latrobe	1	F	2166
Latrobe	1	M	2020
Miandetta - Don	0	F	98
Miandetta - Don	0	M	109
Miandetta - Don	1	F	1753
Miandetta - Don	1	M	1540
Port Sorell	0	F	227
Port Sorell	0	M	266
Port Sorell	1	F	2612
Port Sorell	1	M	2517
Quoiba - Spreyton	0	F	88
Quoiba - Spreyton	0	M	116
Quoiba - Spreyton	1	F	1309
Quoiba - Spreyton	1	M	1395
Sheffield - Railton	0	F	179
Sheffield - Railton	0	M	240
Sheffield - Railton	1	F	2817
Sheffield - Railton	1	M	2901
Turners Beach - Forth	0	F	110
Turners Beach - Forth	0	M	139
Turners Beach - Forth	1	F	1455
Turners Beach - Forth	1	M	1412
King Island	0	F	85
King Island	0	M	85
King Island	1	F	685
King Island	1	M	723
North West	0	F	133
North West	0	M	167
North West	1	F	1793
North West	1	M	1945
Smithton	0	F	107
Smithton	0	M	131
Smithton	1	F	1834
Smithton	1	M	1808
Waratah	0	F	103
Waratah	0	M	129
Waratah	1	F	1601
Waratah	1	M	1755
West Coast (Tas.)	0	F	136
West Coast (Tas.)	0	M	145
West Coast (Tas.)	1	F	1856
West Coast (Tas.)	1	M	2016
Migratory - Offshore - Shipping (Tas.)	0	M	3
Migratory - Offshore - Shipping (Tas.)	1	F	18
Migratory - Offshore - Shipping (Tas.)	1	M	46
No usual address (Tas.)	0	F	393
No usual address (Tas.)	0	M	524
Darwin Airport	0	M	3
Darwin Airport	1	F	7
Darwin Airport	1	M	5
Darwin City	0	F	186
Darwin City	0	M	287
Darwin City	1	F	2651
Darwin City	1	M	3342
East Point	1	F	4
East Point	1	M	6
Fannie Bay - The Gardens	0	F	79
Fannie Bay - The Gardens	0	M	86
Fannie Bay - The Gardens	1	F	1601
Fannie Bay - The Gardens	1	M	1584
Larrakeyah	0	F	98
Larrakeyah	0	M	145
Larrakeyah	1	F	1571
Larrakeyah	1	M	1917
Ludmilla - The Narrows	0	F	59
Ludmilla - The Narrows	0	M	91
Ludmilla - The Narrows	1	F	1153
Ludmilla - The Narrows	1	M	1239
Parap	0	F	76
Parap	0	M	72
Parap	1	F	1275
Parap	1	M	1325
Stuart Park	0	F	102
Stuart Park	0	M	151
Stuart Park	1	F	1896
Stuart Park	1	M	2001
Woolner - Bayview - Winnellie	0	F	78
Woolner - Bayview - Winnellie	0	M	125
Woolner - Bayview - Winnellie	1	F	1211
Woolner - Bayview - Winnellie	1	M	1403
Alawa	0	F	59
Alawa	0	M	56
Alawa	1	F	1005
Alawa	1	M	1010
Anula	0	F	69
Anula	0	M	82
Anula	1	F	1129
Anula	1	M	1090
Berrimah	0	F	47
Berrimah	0	M	73
Berrimah	1	F	563
Berrimah	1	M	595
Brinkin - Nakara	0	F	84
Brinkin - Nakara	0	M	105
Brinkin - Nakara	1	F	1599
Brinkin - Nakara	1	M	1790
Coconut Grove	0	F	69
Coconut Grove	0	M	79
Coconut Grove	1	F	1464
Coconut Grove	1	M	1445
East Arm	0	M	8
Jingili	0	F	33
Jingili	0	M	47
Jingili	1	F	846
Jingili	1	M	823
Karama	0	F	92
Karama	0	M	125
Karama	1	F	2430
Karama	1	M	2295
Leanyer	0	F	104
Leanyer	0	M	102
Leanyer	1	F	2144
Leanyer	1	M	2229
Lyons (NT)	0	F	101
Lyons (NT)	0	M	140
Lyons (NT)	1	F	2311
Lyons (NT)	1	M	2242
Malak - Marrara	0	F	110
Malak - Marrara	0	M	107
Malak - Marrara	1	F	2149
Malak - Marrara	1	M	2182
Millner	0	F	74
Millner	0	M	68
Millner	1	F	1183
Millner	1	M	1225
Moil	0	F	53
Moil	0	M	56
Moil	1	F	914
Moil	1	M	977
Nightcliff	0	F	145
Nightcliff	0	M	117
Nightcliff	1	F	1761
Nightcliff	1	M	1829
Rapid Creek	0	F	102
Rapid Creek	0	M	118
Rapid Creek	1	F	1565
Rapid Creek	1	M	1498
Tiwi	0	F	47
Tiwi	0	M	79
Tiwi	1	F	1253
Tiwi	1	M	1181
Wagaman	0	F	64
Wagaman	0	M	56
Wagaman	1	F	976
Wagaman	1	M	1074
Wanguri	0	F	49
Wanguri	0	M	53
Wanguri	1	F	877
Wanguri	1	M	904
Wulagi	0	F	43
Wulagi	0	M	73
Wulagi	1	F	1155
Wulagi	1	M	1163
Howard Springs	0	F	108
Howard Springs	0	M	289
Howard Springs	1	F	1726
Howard Springs	1	M	4856
Humpty Doo	0	F	150
Humpty Doo	0	M	211
Humpty Doo	1	F	3975
Humpty Doo	1	M	4369
Koolpinyah	0	F	5
Koolpinyah	0	M	19
Koolpinyah	1	M	3
Virginia	0	F	60
Virginia	0	M	73
Virginia	1	F	1524
Virginia	1	M	1644
Weddell	0	F	99
Weddell	0	M	140
Weddell	1	F	1876
Weddell	1	M	2407
Bakewell	0	F	78
Bakewell	0	M	88
Bakewell	1	F	1464
Bakewell	1	M	1443
Driver	0	F	58
Driver	0	M	70
Driver	1	F	1349
Driver	1	M	1401
Durack - Marlow Lagoon	0	F	84
Durack - Marlow Lagoon	0	M	142
Durack - Marlow Lagoon	1	F	2013
Durack - Marlow Lagoon	1	M	2040
Gray	0	F	58
Gray	0	M	90
Gray	1	F	1578
Gray	1	M	1555
Moulden	0	F	57
Moulden	0	M	73
Moulden	1	F	1412
Moulden	1	M	1421
Palmerston - North	0	F	103
Palmerston - North	0	M	142
Palmerston - North	1	F	1973
Palmerston - North	1	M	2013
Palmerston - South	0	F	55
Palmerston - South	0	M	75
Palmerston - South	1	F	1497
Palmerston - South	1	M	1444
Rosebery - Bellamack	0	F	136
Rosebery - Bellamack	0	M	200
Rosebery - Bellamack	1	F	3150
Rosebery - Bellamack	1	M	3197
Woodroffe	0	F	64
Woodroffe	0	M	82
Woodroffe	1	F	1565
Woodroffe	1	M	1523
Charles	0	F	227
Charles	0	M	233
Charles	1	F	1913
Charles	1	M	1878
East Side	0	F	173
East Side	0	M	187
East Side	1	F	2427
East Side	1	M	2265
Flynn (NT)	0	F	118
Flynn (NT)	0	M	161
Flynn (NT)	1	F	2142
Flynn (NT)	1	M	1965
Larapinta	0	F	156
Larapinta	0	M	171
Larapinta	1	F	2340
Larapinta	1	M	2218
Mount Johns	0	F	116
Mount Johns	0	M	99
Mount Johns	1	F	1782
Mount Johns	1	M	1738
Petermann - Simpson	0	F	112
Petermann - Simpson	0	M	117
Petermann - Simpson	1	F	1073
Petermann - Simpson	1	M	1158
Ross	0	F	67
Ross	0	M	78
Ross	1	F	1153
Ross	1	M	1136
Sandover - Plenty	0	F	108
Sandover - Plenty	0	M	82
Sandover - Plenty	1	F	1715
Sandover - Plenty	1	M	2139
Tanami	0	F	113
Tanami	0	M	107
Tanami	1	F	1321
Tanami	1	M	1206
Yuendumu - Anmatjere	0	F	127
Yuendumu - Anmatjere	0	M	91
Yuendumu - Anmatjere	1	F	990
Yuendumu - Anmatjere	1	M	875
Barkly	0	F	83
Barkly	0	M	116
Barkly	1	F	1135
Barkly	1	M	1200
Tennant Creek	0	F	127
Tennant Creek	0	M	145
Tennant Creek	1	F	1288
Tennant Creek	1	M	1431
Alligator	0	F	159
Alligator	0	M	204
Alligator	1	F	1927
Alligator	1	M	2277
Daly	0	F	76
Daly	0	M	49
Daly	1	F	807
Daly	1	M	907
Thamarrurr	0	F	54
Thamarrurr	0	M	38
Thamarrurr	1	F	1210
Thamarrurr	1	M	1165
Tiwi Islands	0	F	39
Tiwi Islands	0	M	54
Tiwi Islands	1	F	1186
Tiwi Islands	1	M	1175
West Arnhem	0	F	119
West Arnhem	0	M	113
West Arnhem	1	F	2260
West Arnhem	1	M	2286
Anindilyakwa	0	F	59
Anindilyakwa	0	M	71
Anindilyakwa	1	F	1154
Anindilyakwa	1	M	1204
East Arnhem	0	F	226
East Arnhem	0	M	176
East Arnhem	1	F	3508
East Arnhem	1	M	3534
Nhulunbuy	0	F	128
Nhulunbuy	0	M	106
Nhulunbuy	1	F	1366
Nhulunbuy	1	M	1489
Elsey	0	F	57
Elsey	0	M	60
Elsey	1	F	1067
Elsey	1	M	1110
Gulf	0	F	133
Gulf	0	M	127
Gulf	1	F	1895
Gulf	1	M	1985
Katherine	0	F	290
Katherine	0	M	387
Katherine	1	F	4392
Katherine	1	M	4703
Victoria River	0	F	95
Victoria River	0	M	72
Victoria River	1	F	1128
Victoria River	1	M	1185
Migratory - Offshore - Shipping (NT)	1	F	14
Migratory - Offshore - Shipping (NT)	1	M	61
No usual address (NT)	0	F	1157
No usual address (NT)	0	M	1332
Aranda	0	F	71
Aranda	0	M	75
Aranda	1	F	1154
Aranda	1	M	1100
Belconnen	0	F	148
Belconnen	0	M	175
Belconnen	1	F	3180
Belconnen	1	M	3154
Bruce	0	F	189
Bruce	0	M	183
Bruce	1	F	3314
Bruce	1	M	3310
Charnwood	0	F	62
Charnwood	0	M	58
Charnwood	1	F	1447
Charnwood	1	M	1404
Cook	0	F	73
Cook	0	M	67
Cook	1	F	1384
Cook	1	M	1279
Dunlop	0	F	141
Dunlop	0	M	143
Dunlop	1	F	3526
Dunlop	1	M	3392
Evatt	0	F	120
Evatt	0	M	133
Evatt	1	F	2533
Evatt	1	M	2540
Florey	0	F	89
Florey	0	M	103
Florey	1	F	2347
Florey	1	M	2229
Flynn (ACT)	0	F	86
Flynn (ACT)	0	M	86
Flynn (ACT)	1	F	1579
Flynn (ACT)	1	M	1604
Fraser	0	F	62
Fraser	0	M	51
Fraser	1	F	963
Fraser	1	M	949
Giralang	0	F	90
Giralang	0	M	80
Giralang	1	F	1581
Giralang	1	M	1562
Gooromon	1	M	4
Hawker	0	F	62
Hawker	0	M	70
Hawker	1	F	1367
