SA2_NAME16	OnlyEnglishSpokenHome	Sex	persons
Gelorup - Stratham	1	F	1400
Gelorup - Stratham	1	M	1354
South Bunbury - Bunbury	0	F	625
South Bunbury - Bunbury	0	M	557
South Bunbury - Bunbury	1	F	5239
South Bunbury - Bunbury	1	M	4871
Withers - Usher	0	F	199
Withers - Usher	0	M	202
Withers - Usher	1	F	2208
Withers - Usher	1	M	2107
Bridgetown - Boyup Brook	0	F	108
Bridgetown - Boyup Brook	0	M	82
Bridgetown - Boyup Brook	1	F	2885
Bridgetown - Boyup Brook	1	M	2802
Donnybrook - Balingup	0	F	141
Donnybrook - Balingup	0	M	123
Donnybrook - Balingup	1	F	2563
Donnybrook - Balingup	1	M	2526
Manjimup	0	F	167
Manjimup	0	M	156
Manjimup	1	F	2400
Manjimup	1	M	2374
Pemberton	0	F	122
Pemberton	0	M	93
Pemberton	1	F	2076
Pemberton	1	M	2279
Dawesville - Bouvard	0	F	192
Dawesville - Bouvard	0	M	155
Dawesville - Bouvard	1	F	3121
Dawesville - Bouvard	1	M	3184
Falcon - Wannanup	0	F	222
Falcon - Wannanup	0	M	180
Falcon - Wannanup	1	F	3945
Falcon - Wannanup	1	M	3909
Greenfields	0	F	309
Greenfields	0	M	241
Greenfields	1	F	4592
Greenfields	1	M	4165
Halls Head - Erskine	0	F	605
Halls Head - Erskine	0	M	462
Halls Head - Erskine	1	F	8434
Halls Head - Erskine	1	M	7896
Mandurah	0	F	487
Mandurah	0	M	433
Mandurah	1	F	3756
Mandurah	1	M	3575
Mandurah - East	0	F	93
Mandurah - East	0	M	52
Mandurah - East	1	F	2613
Mandurah - East	1	M	2680
Mandurah - North	0	F	822
Mandurah - North	0	M	679
Mandurah - North	1	F	7858
Mandurah - North	1	M	7445
Mandurah - South	0	F	386
Mandurah - South	0	M	319
Mandurah - South	1	F	4643
Mandurah - South	1	M	4103
Pinjarra	0	F	169
Pinjarra	0	M	143
Pinjarra	1	F	4316
Pinjarra	1	M	4174
City Beach	0	F	472
City Beach	0	M	375
City Beach	1	F	2746
City Beach	1	M	2720
Claremont (WA)	0	F	580
Claremont (WA)	0	M	510
Claremont (WA)	1	F	3347
Claremont (WA)	1	M	3004
Cottesloe	0	F	266
Cottesloe	0	M	245
Cottesloe	1	F	3254
Cottesloe	1	M	3122
Floreat	0	F	494
Floreat	0	M	385
Floreat	1	F	3375
Floreat	1	M	3368
Mosman Park - Peppermint Grove	0	F	747
Mosman Park - Peppermint Grove	0	M	580
Mosman Park - Peppermint Grove	1	F	4481
Mosman Park - Peppermint Grove	1	M	3781
Nedlands - Dalkeith - Crawley	0	F	2295
Nedlands - Dalkeith - Crawley	0	M	2182
Nedlands - Dalkeith - Crawley	1	F	6622
Nedlands - Dalkeith - Crawley	1	M	6596
Swanbourne - Mount Claremont	0	F	496
Swanbourne - Mount Claremont	0	M	433
Swanbourne - Mount Claremont	1	F	3617
Swanbourne - Mount Claremont	1	M	3689
Kings Park (WA)	0	F	3
Kings Park (WA)	0	M	3
Kings Park (WA)	1	F	9
Kings Park (WA)	1	M	3
Mount Hawthorn - Leederville	0	F	969
Mount Hawthorn - Leederville	0	M	774
Mount Hawthorn - Leederville	1	F	4243
Mount Hawthorn - Leederville	1	M	4127
Mount Lawley - Inglewood	0	F	1558
Mount Lawley - Inglewood	0	M	1345
Mount Lawley - Inglewood	1	F	6336
Mount Lawley - Inglewood	1	M	6019
North Perth	0	F	1009
North Perth	0	M	867
North Perth	1	F	3176
North Perth	1	M	3204
Perth City	0	F	5457
Perth City	0	M	5133
Perth City	1	F	7230
Perth City	1	M	8759
Subiaco - Shenton Park	0	F	1521
Subiaco - Shenton Park	0	M	1238
Subiaco - Shenton Park	1	F	6384
Subiaco - Shenton Park	1	M	6108
Wembley - West Leederville - Glendalough	0	F	2261
Wembley - West Leederville - Glendalough	0	M	2125
Wembley - West Leederville - Glendalough	1	F	6219
Wembley - West Leederville - Glendalough	1	M	5964
Bassendean - Eden Hill - Ashfield	0	F	1228
Bassendean - Eden Hill - Ashfield	0	M	1043
Bassendean - Eden Hill - Ashfield	1	F	6000
Bassendean - Eden Hill - Ashfield	1	M	5954
Bayswater - Embleton - Bedford	0	F	2492
Bayswater - Embleton - Bedford	0	M	2293
Bayswater - Embleton - Bedford	1	F	8532
Bayswater - Embleton - Bedford	1	M	8357
Maylands	0	F	1761
Maylands	0	M	1788
Maylands	1	F	3941
Maylands	1	M	4115
Morley	0	F	3994
Morley	0	M	3705
Morley	1	F	6256
Morley	1	M	6543
Noranda	0	F	1371
Noranda	0	M	1242
Noranda	1	F	2526
Noranda	1	M	2491
Chidlow	0	F	60
Chidlow	0	M	56
Chidlow	1	F	1234
Chidlow	1	M	1290
Glen Forrest - Darlington	0	F	213
Glen Forrest - Darlington	0	M	178
Glen Forrest - Darlington	1	F	3205
Glen Forrest - Darlington	1	M	3130
Helena Valley - Koongamia	0	F	203
Helena Valley - Koongamia	0	M	169
Helena Valley - Koongamia	1	F	2370
Helena Valley - Koongamia	1	M	2346
Malmalling - Reservoir	1	F	3
Malmalling - Reservoir	1	M	3
Mundaring	0	F	296
Mundaring	0	M	257
Mundaring	1	F	5785
Mundaring	1	M	5799
Swan View - Greenmount - Midvale	0	F	669
Swan View - Greenmount - Midvale	0	M	597
Swan View - Greenmount - Midvale	1	F	5076
Swan View - Greenmount - Midvale	1	M	4987
Avon Valley National Park	1	F	3
Avon Valley National Park	1	M	4
Ballajura	0	F	2855
Ballajura	0	M	2674
Ballajura	1	F	6215
Ballajura	1	M	6263
Beechboro	0	F	3231
Beechboro	0	M	3230
Beechboro	1	F	5042
Beechboro	1	M	5148
Bullsbrook	0	F	112
Bullsbrook	0	M	121
Bullsbrook	1	F	2230
Bullsbrook	1	M	2167
Ellenbrook	0	F	3472
Ellenbrook	0	M	3129
Ellenbrook	1	F	13847
Ellenbrook	1	M	13402
Gidgegannup	0	F	83
Gidgegannup	0	M	64
Gidgegannup	1	F	1168
Gidgegannup	1	M	1229
Hazelmere - Guildford	0	F	225
Hazelmere - Guildford	0	M	231
Hazelmere - Guildford	1	F	1719
Hazelmere - Guildford	1	M	1745
Lockridge - Kiara	0	F	1365
Lockridge - Kiara	0	M	1383
Lockridge - Kiara	1	F	3551
Lockridge - Kiara	1	M	3580
Malaga	1	F	3
Malaga	1	M	4
Middle Swan - Herne Hill	0	F	408
Middle Swan - Herne Hill	0	M	407
Middle Swan - Herne Hill	1	F	2077
Middle Swan - Herne Hill	1	M	2130
Midland - Guildford	0	F	1005
Midland - Guildford	0	M	953
Midland - Guildford	1	F	3676
Midland - Guildford	1	M	3791
Stratton - Jane Brook	0	F	325
Stratton - Jane Brook	0	M	290
Stratton - Jane Brook	1	F	2937
Stratton - Jane Brook	1	M	2971
The Vines	0	F	692
The Vines	0	M	642
The Vines	1	F	4027
The Vines	1	M	4039
Craigie - Beldon	0	F	516
Craigie - Beldon	0	M	462
Craigie - Beldon	1	F	4144
Craigie - Beldon	1	M	4146
Currambine - Kinross	0	F	918
Currambine - Kinross	0	M	774
Currambine - Kinross	1	F	5780
Currambine - Kinross	1	M	5829
Duncraig	0	F	871
Duncraig	0	M	723
Duncraig	1	F	6599
Duncraig	1	M	6572
Greenwood - Warwick	0	F	833
Greenwood - Warwick	0	M	745
Greenwood - Warwick	1	F	5607
Greenwood - Warwick	1	M	5660
Heathridge - Connolly	0	F	564
Heathridge - Connolly	0	M	478
Heathridge - Connolly	1	F	4377
Heathridge - Connolly	1	M	4431
Hillarys	0	F	611
Hillarys	0	M	526
Hillarys	1	F	4706
Hillarys	1	M	4629
Iluka - Burns Beach	0	F	519
Iluka - Burns Beach	0	M	475
Iluka - Burns Beach	1	F	3783
Iluka - Burns Beach	1	M	3657
Joondalup - Edgewater	0	F	1194
Joondalup - Edgewater	0	M	1117
Joondalup - Edgewater	1	F	5288
Joondalup - Edgewater	1	M	5278
Kingsley	0	F	638
Kingsley	0	M	521
Kingsley	1	F	5854
Kingsley	1	M	5572
Mullaloo - Kallaroo	0	F	523
Mullaloo - Kallaroo	0	M	425
Mullaloo - Kallaroo	1	F	4903
Mullaloo - Kallaroo	1	M	4757
Ocean Reef	0	F	467
Ocean Reef	0	M	408
Ocean Reef	1	F	3319
Ocean Reef	1	M	3371
Padbury	0	F	452
Padbury	0	M	409
Padbury	1	F	3446
Padbury	1	M	3575
Sorrento - Marmion	0	F	451
Sorrento - Marmion	0	M	355
Sorrento - Marmion	1	F	4298
Sorrento - Marmion	1	M	4149
Woodvale	0	F	489
Woodvale	0	M	444
Woodvale	1	F	4124
Woodvale	1	M	4021
Balcatta - Hamersley	0	F	2209
Balcatta - Hamersley	0	M	2097
Balcatta - Hamersley	1	F	5089
Balcatta - Hamersley	1	M	4966
Balga - Mirrabooka	0	F	4763
Balga - Mirrabooka	0	M	4995
Balga - Mirrabooka	1	F	4272
Balga - Mirrabooka	1	M	4388
Dianella	0	F	4283
Dianella	0	M	3953
Dianella	1	F	7553
Dianella	1	M	7230
Innaloo - Doubleview	0	F	1450
Innaloo - Doubleview	0	M	1211
Innaloo - Doubleview	1	F	6626
Innaloo - Doubleview	1	M	6003
Karrinyup - Gwelup - Carine	0	F	1316
Karrinyup - Gwelup - Carine	0	M	1058
Karrinyup - Gwelup - Carine	1	F	8754
Karrinyup - Gwelup - Carine	1	M	8309
Nollamara - Westminster	0	F	3875
Nollamara - Westminster	0	M	3902
Nollamara - Westminster	1	F	4293
Nollamara - Westminster	1	M	4224
Osborne Park Industrial	0	M	3
Osborne Park Industrial	1	F	3
Osborne Park Industrial	1	M	7
Scarborough	0	F	1058
Scarborough	0	M	944
Scarborough	1	F	6134
Scarborough	1	M	6053
Stirling - Osborne Park	0	F	2612
Stirling - Osborne Park	0	M	2443
Stirling - Osborne Park	1	F	3965
Stirling - Osborne Park	1	M	4011
Trigg - North Beach - Watermans Bay	0	F	348
Trigg - North Beach - Watermans Bay	0	M	242
Trigg - North Beach - Watermans Bay	1	F	3359
Trigg - North Beach - Watermans Bay	1	M	3234
Tuart Hill - Joondanna	0	F	2010
Tuart Hill - Joondanna	0	M	1767
Tuart Hill - Joondanna	1	F	3893
Tuart Hill - Joondanna	1	M	3399
Wembley Downs - Churchlands - Woodlands	0	F	1424
Wembley Downs - Churchlands - Woodlands	0	M	1159
Wembley Downs - Churchlands - Woodlands	1	F	5373
Wembley Downs - Churchlands - Woodlands	1	M	5483
Yokine - Coolbinia - Menora	0	F	1986
Yokine - Coolbinia - Menora	0	M	1848
Yokine - Coolbinia - Menora	1	F	5623
Yokine - Coolbinia - Menora	1	M	5134
Alexander Heights - Koondoola	0	F	2282
Alexander Heights - Koondoola	0	M	2342
Alexander Heights - Koondoola	1	F	3299
Alexander Heights - Koondoola	1	M	3446
Butler - Merriwa - Ridgewood	0	F	1583
Butler - Merriwa - Ridgewood	0	M	1372
Butler - Merriwa - Ridgewood	1	F	9504
Butler - Merriwa - Ridgewood	1	M	9020
Carramar	0	F	1506
Carramar	0	M	1321
Carramar	1	F	6604
Carramar	1	M	6401
Clarkson	0	F	1355
Clarkson	0	M	1241
Clarkson	1	F	4826
Clarkson	1	M	4745
Girrawheen	0	F	1714
Girrawheen	0	M	1742
Girrawheen	1	F	2374
Girrawheen	1	M	2429
Madeley - Darch - Landsdale	0	F	4143
Madeley - Darch - Landsdale	0	M	3994
Madeley - Darch - Landsdale	1	F	8191
Madeley - Darch - Landsdale	1	M	8071
Marangaroo	0	F	2073
Marangaroo	0	M	1925
Marangaroo	1	F	3033
Marangaroo	1	M	2995
Mindarie - Quinns Rocks - Jindalee	0	F	1029
Mindarie - Quinns Rocks - Jindalee	0	M	913
Mindarie - Quinns Rocks - Jindalee	1	F	7894
Mindarie - Quinns Rocks - Jindalee	1	M	7965
Neerabup National Park	1	F	3
Neerabup National Park	1	M	5
Tapping - Ashby - Sinagra	0	F	1019
Tapping - Ashby - Sinagra	0	M	927
Tapping - Ashby - Sinagra	1	F	5474
Tapping - Ashby - Sinagra	1	M	5336
Wanneroo	0	F	2076
Wanneroo	0	M	1863
Wanneroo	1	F	10403
Wanneroo	1	M	10111
Alkimos - Eglinton	0	F	489
Alkimos - Eglinton	0	M	473
Alkimos - Eglinton	1	F	3251
Alkimos - Eglinton	1	M	3070
Carabooda - Pinjar	0	F	38
Carabooda - Pinjar	0	M	49
Carabooda - Pinjar	1	F	248
Carabooda - Pinjar	1	M	312
Two Rocks	0	F	74
Two Rocks	0	M	60
Two Rocks	1	F	1255
Two Rocks	1	M	1332
Yanchep	0	F	335
Yanchep	0	M	274
Yanchep	1	F	3797
Yanchep	1	M	3691
Armadale - Wungong - Brookdale	0	F	1507
Armadale - Wungong - Brookdale	0	M	1342
Armadale - Wungong - Brookdale	1	F	7406
Armadale - Wungong - Brookdale	1	M	7067
Ashendon - Lesley	1	F	9
Ashendon - Lesley	1	M	5
Camillo - Champion Lakes	0	F	446
Camillo - Champion Lakes	0	M	425
Camillo - Champion Lakes	1	F	2170
Camillo - Champion Lakes	1	M	2176
Forrestdale - Harrisdale - Piara Waters	0	F	3391
Forrestdale - Harrisdale - Piara Waters	0	M	3239
Forrestdale - Harrisdale - Piara Waters	1	F	5988
Forrestdale - Harrisdale - Piara Waters	1	M	6007
Kelmscott	0	F	708
Kelmscott	0	M	666
Kelmscott	1	F	4087
Kelmscott	1	M	4147
Mount Nasura - Mount Richon - Bedfordale	0	F	311
Mount Nasura - Mount Richon - Bedfordale	0	M	287
Mount Nasura - Mount Richon - Bedfordale	1	F	3436
Mount Nasura - Mount Richon - Bedfordale	1	M	3459
Roleystone	0	F	242
Roleystone	0	M	195
Roleystone	1	F	3113
Roleystone	1	M	3148
Seville Grove	0	F	1065
Seville Grove	0	M	1096
Seville Grove	1	F	3755
Seville Grove	1	M	3801
Belmont - Ascot - Redcliffe	0	F	1752
Belmont - Ascot - Redcliffe	0	M	1767
Belmont - Ascot - Redcliffe	1	F	4621
Belmont - Ascot - Redcliffe	1	M	4773
East Victoria Park - Carlisle	0	F	2175
East Victoria Park - Carlisle	0	M	2055
East Victoria Park - Carlisle	1	F	5339
East Victoria Park - Carlisle	1	M	5492
Kewdale Commercial	1	F	3
Kewdale Commercial	1	M	5
Rivervale - Kewdale - Cloverdale	0	F	3992
Rivervale - Kewdale - Cloverdale	0	M	4200
Rivervale - Kewdale - Cloverdale	1	F	7150
Rivervale - Kewdale - Cloverdale	1	M	7360
Victoria Park - Lathlain - Burswood	0	F	2206
Victoria Park - Lathlain - Burswood	0	M	2090
Victoria Park - Lathlain - Burswood	1	F	4314
Victoria Park - Lathlain - Burswood	1	M	4714
Bentley - Wilson - St James	0	F	3740
Bentley - Wilson - St James	0	M	4282
Bentley - Wilson - St James	1	F	5245
Bentley - Wilson - St James	1	M	5067
Canning Vale - West	0	F	1656
Canning Vale - West	0	M	1436
Canning Vale - West	1	F	3331
Canning Vale - West	1	M	3255
Cannington - Queens Park	0	F	4792
Cannington - Queens Park	0	M	5135
Cannington - Queens Park	1	F	3422
Cannington - Queens Park	1	M	3499
Parkwood - Ferndale - Lynwood	0	F	2024
Parkwood - Ferndale - Lynwood	0	M	2039
Parkwood - Ferndale - Lynwood	1	F	4600
Parkwood - Ferndale - Lynwood	1	M	4542
Riverton - Shelley - Rossmoyne	0	F	2384
Riverton - Shelley - Rossmoyne	0	M	2137
Riverton - Shelley - Rossmoyne	1	F	4321
Riverton - Shelley - Rossmoyne	1	M	4150
Welshpool	1	M	9
Willetton	0	F	3635
Willetton	0	M	3338
Willetton	1	F	5355
Willetton	1	M	5392
Beckenham - Kenwick - Langford	0	F	3730
Beckenham - Kenwick - Langford	0	M	3944
Beckenham - Kenwick - Langford	1	F	4893
Beckenham - Kenwick - Langford	1	M	5364
Canning Vale - East	0	F	4645
Canning Vale - East	0	M	4407
Canning Vale - East	1	F	6077
Canning Vale - East	1	M	6161
Gosnells	0	F	2226
Gosnells	0	M	2282
Gosnells	1	F	7188
Gosnells	1	M	6985
Huntingdale - Southern River	0	F	2855
Huntingdale - Southern River	0	M	2768
Huntingdale - Southern River	1	F	6247
Huntingdale - Southern River	1	M	6455
Maddington - Orange Grove - Martin	0	F	2092
Maddington - Orange Grove - Martin	0	M	2305
Maddington - Orange Grove - Martin	1	F	4113
Maddington - Orange Grove - Martin	1	M	4277
Thornlie	0	F	3347
Thornlie	0	M	3153
Thornlie	1	F	7800
Thornlie	1	M	7845
Forrestfield - Wattle Grove	0	F	1960
Forrestfield - Wattle Grove	0	M	1804
Forrestfield - Wattle Grove	1	F	6968
Forrestfield - Wattle Grove	1	M	6935
High Wycombe	0	F	605
High Wycombe	0	M	503
High Wycombe	1	F	5173
High Wycombe	1	M	5155
Kalamunda - Maida Vale - Gooseberry Hill	0	F	591
Kalamunda - Maida Vale - Gooseberry Hill	0	M	467
Kalamunda - Maida Vale - Gooseberry Hill	1	F	6649
Kalamunda - Maida Vale - Gooseberry Hill	1	M	6481
Lesmurdie - Bickley - Carmel	0	F	474
Lesmurdie - Bickley - Carmel	0	M	396
Lesmurdie - Bickley - Carmel	1	F	5052
Lesmurdie - Bickley - Carmel	1	M	5056
Byford	0	F	996
Byford	0	M	972
Byford	1	F	6732
Byford	1	M	6521
Mundijong	0	F	181
Mundijong	0	M	164
Mundijong	1	F	2763
Mundijong	1	M	2892
Serpentine - Jarrahdale	0	F	73
Serpentine - Jarrahdale	0	M	71
Serpentine - Jarrahdale	1	F	1755
Serpentine - Jarrahdale	1	M	1824
Como	0	F	1601
Como	0	M	1421
Como	1	F	5352
Como	1	M	4646
Manning - Waterford	0	F	1642
Manning - Waterford	0	M	1493
Manning - Waterford	1	F	3764
Manning - Waterford	1	M	3938
South Perth - Kensington	0	F	1612
South Perth - Kensington	0	M	1500
South Perth - Kensington	1	F	6064
South Perth - Kensington	1	M	6192
Banjup	0	F	1837
Banjup	0	M	1771
Banjup	1	F	6689
Banjup	1	M	6515
Bibra Industrial	1	F	3
Bibra Industrial	1	M	3
Coogee	0	F	893
Coogee	0	M	805
Coogee	1	F	3377
Coogee	1	M	3306
Coolbellup	0	F	713
Coolbellup	0	M	616
Coolbellup	1	F	3217
Coolbellup	1	M	3064
Hamilton Hill	0	F	1268
Hamilton Hill	0	M	1149
Hamilton Hill	1	F	3569
Hamilton Hill	1	M	3493
Henderson	1	F	3
Henderson	1	M	8
North Coogee	0	F	173
North Coogee	0	M	147
North Coogee	1	F	945
North Coogee	1	M	887
South Lake - Cockburn Central	0	F	1202
South Lake - Cockburn Central	0	M	1107
South Lake - Cockburn Central	1	F	4207
South Lake - Cockburn Central	1	M	4289
Spearwood	0	F	1437
Spearwood	0	M	1384
Spearwood	1	F	3366
Spearwood	1	M	3148
Success - Hammond Park	0	F	2062
Success - Hammond Park	0	M	1937
Success - Hammond Park	1	F	5088
Success - Hammond Park	1	M	4976
Yangebup	0	F	721
Yangebup	0	M	659
Yangebup	1	F	2773
Yangebup	1	M	2831
Beeliar - Wattleup	0	F	857
Beeliar - Wattleup	0	M	799
Beeliar - Wattleup	1	F	3064
Beeliar - Wattleup	1	M	3052
Jandakot	0	F	185
Jandakot	0	M	262
Jandakot	1	F	1001
Jandakot	1	M	1024
East Fremantle	0	F	336
East Fremantle	0	M	263
East Fremantle	1	F	3251
East Fremantle	1	M	3031
Fremantle	0	F	1091
Fremantle	0	M	840
Fremantle	1	F	5714
Fremantle	1	M	5516
Fremantle - South	0	F	1255
Fremantle - South	0	M	1094
Fremantle - South	1	F	5677
Fremantle - South	1	M	5330
O'Connor (WA)	1	M	11
Bertram - Wellard (West)	0	F	2082
Bertram - Wellard (West)	0	M	2055
Bertram - Wellard (West)	1	F	4583
Bertram - Wellard (West)	1	M	4546
Calista	0	F	485
Calista	0	M	408
Calista	1	F	3080
Calista	1	M	3041
Hope Valley - Postans	0	F	3
Hope Valley - Postans	0	M	3
Hope Valley - Postans	1	F	27
Hope Valley - Postans	1	M	23
Kwinana Industrial	0	F	4
Kwinana Industrial	1	F	4
Kwinana Industrial	1	M	13
Parmelia - Orelia	0	F	753
Parmelia - Orelia	0	M	687
Parmelia - Orelia	1	F	4222
Parmelia - Orelia	1	M	4274
Casuarina - Wandi	0	F	459
Casuarina - Wandi	0	M	472
Casuarina - Wandi	1	F	1953
Casuarina - Wandi	1	M	2058
Applecross - Ardross	0	F	1298
Applecross - Ardross	0	M	1086
Applecross - Ardross	1	F	4186
Applecross - Ardross	1	M	3962
Bateman	0	F	537
Bateman	0	M	478
Bateman	1	F	1290
Bateman	1	M	1274
Bicton - Palmyra	0	F	748
Bicton - Palmyra	0	M	591
Bicton - Palmyra	1	F	6069
Bicton - Palmyra	1	M	5466
Booragoon	0	F	1668
Booragoon	0	M	1458
Booragoon	1	F	5461
Booragoon	1	M	5180
Bull Creek	0	F	1177
Bull Creek	0	M	1114
Bull Creek	1	F	2673
Bull Creek	1	M	2543
Leeming	0	F	1092
Leeming	0	M	954
Leeming	1	F	4181
Leeming	1	M	4221
Melville	0	F	953
Melville	0	M	792
Melville	1	F	7164
Melville	1	M	6563
Murdoch - Kardinya	0	F	1827
Murdoch - Kardinya	0	M	1612
Murdoch - Kardinya	1	F	4029
Murdoch - Kardinya	1	M	3962
Willagee	0	F	350
Willagee	0	M	306
Willagee	1	F	2082
Willagee	1	M	1830
Winthrop	0	F	1070
Winthrop	0	M	925
Winthrop	1	F	1818
Winthrop	1	M	1948
Baldivis	0	F	1708
Baldivis	0	M	1483
Baldivis	1	F	13939
Baldivis	1	M	13362
Cooloongup	0	F	377
Cooloongup	0	M	320
Cooloongup	1	F	3641
Cooloongup	1	M	3640
Port Kennedy	0	F	515
Port Kennedy	0	M	402
Port Kennedy	1	F	6100
Port Kennedy	1	M	5882
Rockingham	0	F	813
Rockingham	0	M	700
Rockingham	1	F	6242
Rockingham	1	M	6112
Safety Bay - Shoalwater	0	F	333
Safety Bay - Shoalwater	0	M	302
Safety Bay - Shoalwater	1	F	5106
Safety Bay - Shoalwater	1	M	5119
Singleton - Golden Bay - Secret Harbour	0	F	531
Singleton - Golden Bay - Secret Harbour	0	M	437
Singleton - Golden Bay - Secret Harbour	1	F	8761
Singleton - Golden Bay - Secret Harbour	1	M	8812
Waikiki	0	F	584
Waikiki	0	M	540
Waikiki	1	F	5320
Waikiki	1	M	5254
Warnbro	0	F	353
Warnbro	0	M	275
Warnbro	1	F	4639
Warnbro	1	M	4625
Albany	0	F	611
Albany	0	M	534
Albany	1	F	6526
Albany	1	M	5680
Albany Region	0	F	53
Albany Region	0	M	53
Albany Region	1	F	1475
Albany Region	1	M	1605
Bayonet Head - Lower King	0	F	99
Bayonet Head - Lower King	0	M	91
Bayonet Head - Lower King	1	F	2216
Bayonet Head - Lower King	1	M	2182
Denmark	0	F	135
Denmark	0	M	103
Denmark	1	F	2539
Denmark	1	M	2528
Gnowangerup	0	F	48
Gnowangerup	0	M	54
Gnowangerup	1	F	1103
Gnowangerup	1	M	1330
Katanning	0	F	377
Katanning	0	M	422
Katanning	1	F	1553
Katanning	1	M	1631
Kojonup	0	F	61
Kojonup	0	M	77
Kojonup	1	F	1790
Kojonup	1	M	1851
Little Grove - Elleker	0	F	69
Little Grove - Elleker	0	M	32
Little Grove - Elleker	1	F	1440
Little Grove - Elleker	1	M	1519
McKail - Willyung	0	F	352
McKail - Willyung	0	M	303
McKail - Willyung	1	F	4611
McKail - Willyung	1	M	4541
Plantagenet	0	F	136
Plantagenet	0	M	156
Plantagenet	1	F	2128
Plantagenet	1	M	2163
Chittering	0	F	99
Chittering	0	M	89
Chittering	1	F	2380
Chittering	1	M	2443
Cunderdin	0	F	88
Cunderdin	0	M	98
Cunderdin	1	F	1667
Cunderdin	1	M	1811
Dowerin	0	F	42
Dowerin	0	M	52
Dowerin	1	F	1733
Dowerin	1	M	1862
Gingin - Dandaragan	0	F	278
Gingin - Dandaragan	0	M	278
Gingin - Dandaragan	1	F	3389
Gingin - Dandaragan	1	M	3725
Merredin	0	F	105
Merredin	0	M	198
Merredin	1	F	2139
Merredin	1	M	2247
Moora	0	F	128
Moora	0	M	124
Moora	1	F	1905
Moora	1	M	2153
Mukinbudin	0	F	45
Mukinbudin	0	M	54
Mukinbudin	1	F	1189
Mukinbudin	1	M	1535
Northam	0	F	287
Northam	0	M	271
Northam	1	F	4601
Northam	1	M	4478
Toodyay	0	F	84
Toodyay	0	M	73
Toodyay	1	F	1914
Toodyay	1	M	1959
York - Beverley	0	F	85
York - Beverley	0	M	73
York - Beverley	1	F	2279
York - Beverley	1	M	2315
Brookton	0	F	50
Brookton	0	M	39
Brookton	1	F	1557
Brookton	1	M	1653
Kulin	0	F	69
Kulin	0	M	72
Kulin	1	F	1776
Kulin	1	M	1990
Murray	0	F	51
Murray	0	M	59
Murray	1	F	1055
Murray	1	M	1168
Narrogin	0	F	159
Narrogin	0	M	144
Narrogin	1	F	2006
Narrogin	1	M	1899
Wagin	0	F	40
Wagin	0	M	35
Wagin	1	F	2123
Wagin	1	M	2232
Broome	0	F	675
Broome	0	M	618
Broome	1	F	5450
Broome	1	M	5437
Derby - West Kimberley	0	F	1566
Derby - West Kimberley	0	M	1476
Derby - West Kimberley	1	F	1834
Derby - West Kimberley	1	M	1900
Halls Creek	0	F	581
Halls Creek	0	M	572
Halls Creek	1	F	755
Halls Creek	1	M	692
Kununurra	0	F	453
Kununurra	0	M	395
Kununurra	1	F	2722
Kununurra	1	M	2694
Roebuck	0	F	305
Roebuck	0	M	278
Roebuck	1	F	711
Roebuck	1	M	725
East Pilbara	0	F	669
East Pilbara	0	M	899
East Pilbara	1	F	771
East Pilbara	1	M	2874
Newman	0	F	278
Newman	0	M	290
Newman	1	F	1511
Newman	1	M	1787
Port Hedland	0	F	223
Port Hedland	0	M	230
Port Hedland	1	F	1488
Port Hedland	1	M	1850
South Hedland	0	F	744
South Hedland	0	M	712
South Hedland	1	F	3053
South Hedland	1	M	3432
Ashburton (WA)	0	F	372
Ashburton (WA)	0	M	1122
Ashburton (WA)	1	F	2822
Ashburton (WA)	1	M	6566
Karratha	0	F	984
Karratha	0	M	993
Karratha	1	F	5610
Karratha	1	M	6416
Roebourne	0	F	329
Roebourne	0	M	426
Roebourne	1	F	1615
Roebourne	1	M	2339
Esperance	0	F	226
Esperance	0	M	169
Esperance	1	F	5251
Esperance	1	M	5195
Esperance Region	0	F	86
Esperance Region	0	M	82
Esperance Region	1	F	1461
Esperance Region	1	M	1691
Carnarvon	0	F	332
Carnarvon	0	M	331
Carnarvon	1	F	1772
Carnarvon	1	M	1920
Exmouth	0	F	133
Exmouth	0	M	117
Exmouth	1	F	1694
Exmouth	1	M	1944
Boulder	0	F	278
Boulder	0	M	269
Boulder	1	F	2672
Boulder	1	M	2941
Kalgoorlie	0	F	964
Kalgoorlie	0	M	1009
Kalgoorlie	1	F	5035
Kalgoorlie	1	M	5542
Kalgoorlie - North	0	F	485
Kalgoorlie - North	0	M	440
Kalgoorlie - North	1	F	3591
Kalgoorlie - North	1	M	3684
Kambalda - Coolgardie - Norseman	0	F	148
Kambalda - Coolgardie - Norseman	0	M	146
Kambalda - Coolgardie - Norseman	1	F	1668
Kambalda - Coolgardie - Norseman	1	M	1992
Leinster - Leonora	0	F	905
Leinster - Leonora	0	M	906
Leinster - Leonora	1	F	746
Leinster - Leonora	1	M	1347
Geraldton	0	F	507
Geraldton	0	M	436
Geraldton	1	F	4929
Geraldton	1	M	4700
Geraldton - East	0	F	233
Geraldton - East	0	M	202
Geraldton - East	1	F	3295
Geraldton - East	1	M	3247
Geraldton - North	0	F	218
Geraldton - North	0	M	167
Geraldton - North	1	F	3418
Geraldton - North	1	M	3394
Geraldton - South	0	F	539
Geraldton - South	0	M	499
Geraldton - South	1	F	4287
Geraldton - South	1	M	4069
Irwin	0	F	48
Irwin	0	M	25
