SA3_CODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
20603,6,18,44,262,129,121,61,52,14,716,0,0,0,9,6,0,3,0,0,15,0,0,0,11,0,0,0,0,0,18,32,73,203,841,224,125,109,68,49,1725,120,178,278,889,268,262,165,138,92,2391,1843,3501,4478,11631,4614,3752,2203,1551,953,34534,0,0,0,10,0,3,0,0,0,22,3279,6086,6620,12829,6180,4662,2161,988,711,43511,0,0,7,47,3,0,0,0,0,65,0,0,4,24,12,11,8,14,0,73,0,0,3,11,8,4,3,0,0,37,11,13,7,71,27,6,8,0,0,143,0,0,10,54,19,15,22,6,3,124,10,26,276,506,136,125,55,74,54,1255,0,0,0,16,39,23,35,21,10,145,7,21,4,39,21,35,29,30,13,198,21,59,61,432,249,201,170,72,34,1301,0,0,0,27,5,6,4,0,0,52,0,0,9,54,11,6,10,6,0,93,0,3,12,57,25,24,62,20,13,216
20604,0,10,366,388,129,139,58,27,12,1136,0,0,10,22,4,9,3,0,0,40,0,0,7,21,3,3,0,0,0,42,55,82,886,2136,275,180,148,77,33,3886,276,210,2086,3328,640,511,375,183,238,7844,2212,2122,22286,29674,4947,3968,2623,1206,795,69825,0,4,29,25,4,0,0,0,0,56,3137,2859,8295,17920,4379,3803,2572,995,470,44439,0,0,58,80,3,3,0,0,0,152,0,0,4,60,15,11,5,7,0,99,0,0,76,49,8,3,7,0,0,145,11,6,101,330,37,22,0,0,3,509,7,0,14,192,19,20,10,10,3,268,56,174,13015,6489,792,443,203,171,80,21420,0,0,0,41,29,24,22,8,4,130,6,18,14,60,22,29,30,17,13,210,21,59,455,1381,454,345,284,94,46,3140,0,0,13,84,15,13,11,0,0,136,7,4,146,378,24,14,7,12,0,588,3,4,81,248,53,37,69,36,13,549
20605,0,3,23,115,20,20,4,3,0,200,0,0,3,25,9,3,4,0,0,44,0,0,3,26,3,6,0,0,0,36,28,70,180,1333,233,237,229,255,197,2758,212,242,492,2490,676,539,359,171,95,5276,2424,3361,5067,22798,6773,5105,3474,1687,868,51563,0,0,3,12,3,3,0,0,0,17,4104,5526,5940,22876,8308,6160,3638,1334,537,58428,0,0,6,41,0,3,0,0,0,52,0,0,0,48,15,20,6,4,0,102,0,0,0,14,0,3,0,0,0,21,8,5,39,295,61,39,17,0,0,465,0,5,6,95,24,16,12,0,0,169,19,74,458,852,192,122,63,39,14,1826,0,0,4,43,28,31,22,12,0,131,0,0,3,32,24,33,52,20,7,157,58,148,312,2403,803,572,454,142,65,4959,0,0,0,61,13,11,3,3,0,94,7,27,51,386,57,27,36,8,4,610,9,12,31,319,101,49,116,39,20,699
20606,0,3,48,91,25,30,15,8,0,226,0,0,3,16,0,0,3,0,0,18,0,0,3,16,0,5,3,0,0,31,13,22,111,731,123,146,174,191,95,1594,94,129,366,1306,302,296,223,191,112,3012,1122,1813,4547,13866,3302,3086,2628,1712,830,32911,0,0,3,15,0,4,0,0,0,15,1914,2761,4954,14186,3969,3325,2625,1368,578,35680,0,0,0,16,0,4,0,0,0,26,0,0,3,19,8,3,8,0,3,50,0,3,5,16,7,9,3,3,0,44,7,9,26,168,29,15,6,3,0,258,3,0,3,49,11,6,6,7,0,81,17,96,771,864,263,148,80,70,17,2321,0,0,0,26,10,15,7,6,3,65,0,4,0,18,7,21,21,30,8,109,15,59,209,1217,312,257,267,103,49,2489,3,0,3,45,8,4,3,4,0,77,3,9,37,240,31,18,18,10,7,373,3,4,23,134,25,21,91,34,33,369
20607,3,34,138,516,311,319,170,77,37,1594,0,0,3,25,3,4,6,4,0,45,0,3,3,16,0,6,0,0,0,28,17,69,277,1136,220,157,142,91,43,2151,178,225,506,1953,488,433,276,187,69,4322,1979,2906,5385,20765,4872,4092,2827,1574,640,45041,0,0,16,23,10,0,6,0,0,53,3486,4739,6552,24439,5964,4447,2768,869,356,53612,0,0,5,14,0,0,0,0,0,24,0,0,0,31,5,15,9,8,0,63,0,0,0,24,11,24,4,5,0,65,5,10,27,302,32,18,8,0,3,410,4,3,4,88,19,16,9,6,0,143,3,35,297,467,178,181,124,215,66,1576,0,0,5,22,19,38,26,34,3,145,0,14,4,20,7,13,30,12,11,109,26,76,238,1812,472,315,290,94,19,3341,0,0,3,28,20,7,5,0,0,67,0,6,46,249,20,10,18,9,4,355,0,0,25,203,57,26,75,22,12,415
20701,0,26,168,409,233,162,59,20,12,1080,0,0,3,11,6,9,9,6,3,52,0,0,13,38,11,15,7,3,4,76,34,110,192,786,307,213,224,160,126,2147,142,290,490,1160,549,467,450,342,270,4170,3737,10302,12472,22601,12823,9949,7468,4526,3208,87085,0,0,8,10,3,0,0,0,0,25,6830,17242,18038,23400,14799,11605,8140,4323,3035,107415,0,6,20,98,10,8,0,0,0,147,0,0,3,10,19,3,0,4,0,43,0,0,13,26,25,9,0,3,0,89,15,32,37,163,75,47,30,6,3,404,0,0,0,30,20,10,10,5,3,85,133,872,2126,3853,1998,1192,511,291,94,11063,0,0,0,18,29,41,30,49,15,192,0,15,15,40,32,55,65,25,11,263,77,466,347,1048,945,791,699,371,209,4965,0,3,11,75,42,18,23,14,0,190,5,40,38,167,63,23,24,11,3,376,6,32,35,128,85,62,196,80,47,671
20702,0,8,21,161,132,115,68,16,13,531,0,0,0,4,7,5,0,0,0,27,0,0,0,16,11,11,3,4,0,50,14,56,73,355,200,199,208,197,95,1401,57,162,170,444,269,278,299,263,166,2113,2126,4669,5298,11283,6578,5816,5353,3908,1818,46853,0,0,0,14,6,3,0,0,0,33,3978,7520,7222,9535,5900,4081,3719,2977,1322,46260,0,0,3,15,7,7,4,3,0,44,0,0,3,10,14,5,3,0,0,35,0,0,0,18,26,18,9,3,0,77,0,9,13,34,17,5,3,9,3,98,0,0,4,17,15,16,4,8,3,67,89,457,1275,3889,1692,1386,691,368,139,9988,0,0,0,20,36,38,91,75,21,282,0,25,22,128,71,141,107,73,29,598,22,106,73,214,248,268,289,260,109,1582,0,0,3,30,30,40,20,17,0,147,0,3,4,17,19,3,9,10,0,69,3,6,3,32,26,28,116,86,41,345
20703,4,7,104,243,155,159,65,39,15,795,0,0,0,5,14,3,7,3,0,27,0,3,15,21,9,11,0,0,0,54,13,59,101,346,150,143,152,150,78,1185,98,149,312,563,266,260,240,233,237,2357,2562,5454,8119,14223,7010,5689,4324,3474,2063,52920,0,3,6,20,3,7,3,3,0,39,4678,9161,9068,11658,7594,5727,3963,3027,1851,56733,4,12,20,59,11,5,4,0,0,119,0,0,7,16,10,4,3,3,0,41,0,0,15,47,25,46,18,14,0,171,5,9,21,59,28,32,4,3,5,160,0,4,0,26,8,10,8,3,0,72,112,508,3511,5591,1667,1197,516,363,133,13600,0,0,0,0,13,21,23,38,17,118,0,0,3,17,21,24,44,32,20,152,22,109,146,392,418,381,381,279,163,2291,0,7,10,54,29,33,18,20,0,176,0,6,7,41,19,14,19,9,7,127,0,4,16,45,42,45,106,68,47,375
20801,0,0,3,57,15,15,5,3,3,104,0,9,0,19,17,11,13,3,5,80,0,0,0,17,7,3,3,0,0,36,19,94,95,593,358,291,242,167,87,1945,102,263,233,587,438,381,323,235,233,2786,2445,6673,5349,10949,8364,6581,5141,2968,2393,50862,0,0,0,3,0,0,0,0,0,6,4486,10930,8810,12884,10101,8294,5997,3077,2367,66948,0,0,0,6,3,3,0,0,0,10,0,0,3,18,11,11,4,4,3,49,0,0,0,19,12,7,0,3,0,37,9,48,37,122,91,37,25,4,3,379,0,0,3,34,26,14,6,3,0,87,26,146,302,602,368,201,81,52,18,1795,0,0,3,18,37,30,39,28,10,152,0,3,3,12,32,41,66,29,16,204,92,662,409,1212,1259,830,766,417,207,5855,0,0,0,23,22,11,6,0,0,68,9,41,28,92,46,31,25,7,5,281,4,33,41,115,132,82,169,107,56,732
20802,4,13,66,212,68,48,15,4,4,440,0,0,0,6,4,4,4,3,4,35,0,3,7,29,21,12,11,5,0,86,38,240,269,1657,846,802,885,535,333,5608,189,254,373,1154,489,440,352,316,225,3786,4531,8701,9304,22879,10436,8156,5856,4018,2801,76673,0,0,4,11,4,0,0,0,0,17,8070,14882,12130,21669,11783,8813,4500,2479,1850,86170,4,3,8,117,4,9,0,0,0,145,0,0,3,36,10,15,15,6,0,88,0,0,4,34,17,3,8,0,0,70,11,28,32,130,76,34,13,7,3,336,3,7,0,55,32,18,14,5,0,143,54,237,2363,3216,849,616,226,136,38,7735,0,0,0,29,36,29,45,39,6,188,3,14,8,26,33,60,89,54,45,334,48,244,208,1067,787,606,535,293,223,4025,0,4,0,47,28,23,9,3,3,121,13,81,56,198,79,30,79,40,14,579,0,12,37,144,87,61,300,112,127,884
20803,3,3,29,146,63,49,13,7,3,311,0,0,0,23,11,12,10,4,3,72,0,0,3,28,10,7,0,3,0,51,19,107,118,842,400,302,233,169,73,2260,141,232,255,892,479,389,393,349,293,3434,3555,6859,6066,16926,8908,6996,5481,3576,2161,60527,0,0,9,14,9,0,0,0,0,38,6615,12141,9862,20978,10828,8161,5378,3202,1990,79161,0,3,3,28,10,13,4,0,0,55,0,0,10,50,36,20,11,10,0,139,0,3,11,84,57,40,22,3,3,221,4,25,16,109,42,29,7,6,5,247,0,6,4,56,31,19,22,10,0,154,29,142,459,997,423,312,128,81,12,2584,0,0,3,34,37,47,70,48,11,247,3,4,3,24,34,75,70,44,25,283,60,347,316,1241,1069,787,806,491,254,5372,0,3,11,69,55,50,10,4,3,209,0,11,20,83,42,18,18,6,0,186,9,7,28,136,98,58,162,98,42,634
20804,0,0,22,65,14,27,4,0,0,140,0,0,0,0,0,0,0,0,0,12,0,0,5,3,0,4,0,0,0,13,7,18,39,219,56,53,65,50,34,530,41,85,141,333,124,115,98,100,63,1099,987,2472,3214,6025,2921,2289,1757,1174,709,21548,0,0,0,14,0,0,0,0,0,17,1863,4369,4082,6550,3960,2864,2008,1119,663,27474,0,3,4,13,3,3,0,0,0,31,0,0,0,9,7,4,5,7,0,30,0,0,3,11,3,0,0,0,0,15,0,8,8,43,13,19,4,3,0,98,0,0,0,9,5,0,4,0,0,23,8,66,884,790,200,140,56,32,13,2187,0,0,0,3,11,12,5,7,6,44,0,0,3,8,3,14,17,12,4,75,24,89,82,282,225,183,176,72,48,1182,0,0,0,20,3,3,3,0,0,23,0,4,5,36,12,8,16,3,4,97,0,0,6,33,13,11,46,26,16,155
20901,0,10,66,199,54,58,16,5,7,422,0,0,5,13,17,8,3,14,3,54,0,0,3,21,3,3,4,0,0,39,26,81,148,679,264,214,164,135,83,1793,152,236,270,770,411,379,391,333,282,3217,3796,6911,6895,17155,8436,7691,6058,3627,2066,62644,0,0,3,7,3,0,0,0,0,18,7179,12628,11492,22349,11360,9769,6955,3555,1811,87093,0,0,14,34,3,0,0,0,0,52,0,4,0,23,24,28,11,12,3,110,0,0,0,19,7,0,0,0,0,23,0,13,20,89,46,24,12,0,0,207,0,5,0,23,9,14,11,0,0,67,33,148,530,1602,530,357,166,84,23,3471,0,0,0,27,67,83,84,83,24,371,0,6,7,40,20,54,72,28,14,234,19,146,147,738,570,589,583,336,165,3302,0,0,11,39,15,14,12,0,3,85,0,10,8,47,27,16,18,7,7,139,3,10,25,91,63,43,186,99,46,565
20902,9,29,247,471,235,181,68,28,12,1287,0,0,0,5,0,5,0,0,3,15,0,0,7,18,3,3,0,0,0,33,98,171,230,850,208,186,143,93,34,2016,181,258,462,1176,492,403,323,322,225,3849,2893,4424,6348,15926,6063,4498,3525,3010,1646,48341,0,9,29,26,12,8,6,0,0,89,4974,7497,8010,15902,6921,4088,1918,1279,1071,51676,8,24,75,217,9,5,0,0,0,338,0,0,9,38,25,24,23,15,0,136,0,0,7,30,14,13,7,0,0,73,4,3,11,81,26,7,3,0,0,141,0,3,4,40,23,25,10,4,4,115,29,84,875,1869,549,520,172,93,25,4215,0,0,7,25,42,48,58,66,16,266,3,7,16,58,35,49,61,38,25,285,16,38,61,431,267,181,145,69,50,1259,0,3,5,63,33,28,11,10,0,153,0,3,7,68,24,7,3,4,3,123,0,7,15,68,45,15,40,20,12,217
20903,0,0,0,21,12,3,0,0,0,38,0,3,0,8,11,8,8,0,3,39,0,0,3,3,3,7,3,0,0,24,0,31,20,119,90,83,72,35,16,475,65,180,161,366,275,243,166,86,49,1593,1719,4573,4313,7563,5580,4800,2825,1054,462,32886,0,0,3,0,0,0,0,0,0,3,3302,8466,8077,11670,8163,6974,3716,1223,438,52038,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,10,0,0,0,12,0,0,3,0,0,12,0,10,11,45,24,16,4,3,0,119,0,0,0,8,4,3,0,0,3,23,5,28,41,222,53,40,26,12,0,418,0,0,0,10,30,33,26,17,6,113,0,0,0,8,7,21,19,6,0,71,15,173,206,441,692,565,469,197,56,2804,0,0,0,13,14,13,3,0,0,36,0,0,7,22,11,15,8,0,0,65,0,5,14,50,59,51,128,49,11,367
20904,7,26,152,784,369,298,68,43,16,1760,0,3,0,7,9,7,5,3,0,47,3,21,42,111,29,8,0,0,0,218,53,319,353,1411,607,487,332,159,59,3786,420,639,727,2126,947,842,676,408,124,6922,8500,13767,13363,34467,13726,11125,7542,4064,1458,108009,0,21,43,135,43,29,4,0,0,270,15907,23436,19838,37048,14447,9338,5008,2038,843,127899,3,15,23,202,40,9,4,0,0,292,0,0,14,128,88,79,40,29,3,380,0,5,20,111,60,63,13,8,0,291,5,7,15,63,27,20,3,0,3,143,0,3,0,44,42,28,29,3,3,161,48,98,566,1945,460,377,187,76,17,3776,0,3,12,70,128,134,152,123,13,636,3,64,39,282,113,206,189,70,36,997,28,237,154,594,651,531,521,254,78,3038,0,19,43,305,137,92,43,26,12,688,0,0,7,15,23,21,12,5,3,92,0,7,37,102,61,49,126,41,25,446
21001,0,7,28,210,145,162,53,43,32,675,0,0,0,3,4,0,0,0,0,13,0,0,0,4,0,0,0,0,0,3,5,24,38,229,114,112,133,120,42,830,63,111,130,388,221,218,251,204,86,1671,1599,3262,3085,7605,4125,3559,3434,2360,1003,30038,0,0,3,8,0,3,0,0,0,11,3038,6168,5673,10734,5500,3711,2424,1456,654,39356,0,0,3,9,3,3,3,0,0,27,0,0,3,28,11,18,16,16,0,98,0,0,0,3,6,13,3,0,0,23,0,5,3,28,19,11,4,0,0,72,3,0,7,29,31,22,47,8,0,149,0,15,71,228,117,110,51,32,15,643,0,3,0,18,59,78,139,149,16,470,0,12,13,50,36,56,83,57,21,319,12,36,31,171,179,155,197,102,36,916,0,0,3,16,13,12,6,6,0,62,0,0,3,4,9,8,5,3,0,38,0,3,4,29,21,21,152,60,32,315
21002,0,0,0,10,5,0,0,0,0,12,0,0,0,0,5,7,0,6,0,20,0,0,0,0,4,3,0,0,0,5,0,10,9,28,27,26,31,11,5,138,46,99,69,227,180,158,131,71,53,1023,946,2102,1611,3512,2396,2024,1507,532,248,14868,0,0,0,0,0,0,0,0,0,0,1802,4089,3072,5569,3564,2939,2039,676,235,23988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,20,9,7,3,0,3,46,0,0,0,3,3,3,0,0,0,10,3,5,7,18,15,3,9,3,0,65,0,0,0,0,9,10,11,7,3,48,0,0,0,0,0,9,6,0,3,16,0,33,41,163,282,269,249,137,35,1211,0,0,0,4,0,0,4,0,0,8,0,0,0,6,3,6,9,0,0,27,0,3,5,17,18,26,77,23,10,175
21003,0,4,27,153,55,61,21,5,3,333,0,0,3,3,0,0,0,3,4,16,0,0,8,18,0,4,0,0,0,21,24,75,88,505,170,130,112,120,68,1296,167,237,236,873,336,254,242,269,155,2773,2673,4094,4073,12402,4481,3324,2581,2832,1635,38103,0,9,16,46,4,0,0,0,0,78,4800,6704,5954,12127,4887,3202,1479,1364,1035,41546,0,38,30,230,43,16,3,0,0,367,0,0,4,36,19,17,5,0,0,81,0,0,0,11,5,0,0,0,0,13,0,6,3,53,11,4,0,3,0,81,0,0,0,24,7,9,4,0,0,52,7,33,160,477,173,172,42,27,9,1108,0,0,3,18,33,29,50,75,21,225,6,17,9,61,28,58,81,88,40,381,9,45,40,309,150,136,111,92,48,944,0,6,14,96,61,20,15,12,0,232,0,0,7,28,11,10,4,7,3,64,0,5,12,49,20,19,88,30,44,265
21004,0,7,4,30,5,3,0,0,0,49,0,0,0,3,3,7,3,3,0,20,0,0,0,3,0,3,0,0,0,6,7,19,12,80,47,47,40,31,13,289,63,90,126,286,172,165,127,57,42,1123,1286,2484,2616,5367,3012,2550,1618,818,399,20156,0,0,0,0,0,0,0,0,0,0,2465,4654,4736,8386,4205,3481,1818,828,371,30943,0,8,0,3,3,0,0,0,0,13,0,0,3,3,6,0,3,0,0,19,0,0,0,3,0,0,0,0,0,3,3,7,4,14,14,8,3,0,0,53,0,0,0,3,9,5,3,0,0,24,0,7,5,49,18,13,6,7,4,112,0,0,0,6,16,25,34,17,3,103,0,3,4,5,6,6,15,6,0,46,4,29,51,213,286,306,306,170,67,1428,0,0,3,23,16,19,10,8,0,81,0,0,0,3,12,3,3,3,3,28,0,0,3,16,24,39,81,33,13,207
21005,3,19,40,259,179,119,46,29,11,707,0,0,0,0,0,4,3,0,0,7,0,3,22,35,12,3,0,0,0,68,74,361,480,1461,827,588,331,182,50,4352,361,704,641,1600,746,598,482,233,79,5441,6271,11470,11527,24409,10636,7658,4991,2393,772,80126,0,29,90,113,36,12,11,0,0,287,11503,17977,15851,20821,8383,5604,2941,1233,362,84673,3,16,24,171,36,26,0,0,0,279,0,0,10,95,55,64,25,27,7,287,0,0,5,25,11,6,3,3,0,46,3,15,15,32,16,10,5,0,0,105,0,0,3,33,39,27,30,12,4,146,4,27,56,288,140,111,51,30,4,710,0,0,10,42,87,141,181,115,14,597,15,42,55,166,136,176,158,97,28,874,9,102,54,226,287,326,277,167,57,1511,0,37,69,348,162,132,60,11,3,829,0,0,3,17,23,12,7,3,0,64,0,11,17,74,37,33,135,35,19,365
21101,0,14,28,247,180,154,48,12,6,689,0,0,3,7,22,23,19,17,5,90,0,3,3,27,3,10,10,0,0,59,7,50,109,487,319,301,255,218,158,1906,176,225,290,855,483,489,430,315,186,3451,4413,8676,9800,20972,11534,10334,7179,3899,2008,78814,0,0,18,100,50,33,16,3,0,217,8414,15581,16173,25190,13128,10903,6888,3223,1446,100948,0,0,4,42,16,14,3,0,0,72,0,0,5,48,23,22,7,3,0,106,0,3,14,178,144,119,51,26,8,536,4,11,13,53,27,32,7,4,3,163,0,0,0,41,51,38,47,13,3,195,61,311,498,3074,936,679,327,146,59,6080,0,0,0,18,35,63,64,43,9,229,3,20,29,95,94,130,119,50,15,545,9,141,169,724,1055,1206,1283,779,317,5682,0,4,19,83,52,44,31,9,0,253,0,0,4,24,27,17,18,5,8,95,5,15,38,100,88,132,298,332,141,1144
21102,0,0,0,16,12,6,0,3,3,42,0,0,0,0,0,0,0,3,0,5,0,0,0,6,9,3,0,0,0,21,0,9,13,55,48,36,35,27,16,237,28,40,49,115,89,88,70,55,49,587,529,1711,1760,2635,2233,1811,1332,715,432,13153,0,0,0,3,0,0,0,0,0,3,1039,3156,3211,3385,3040,2239,1530,732,310,18639,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,7,0,0,3,3,4,3,0,0,0,16,0,3,7,7,11,12,0,0,0,41,0,4,3,3,4,0,0,0,0,14,7,43,91,270,156,110,62,42,60,851,0,0,0,0,9,6,7,15,0,44,0,5,3,17,17,20,12,11,5,87,0,60,71,103,230,189,180,104,36,971,0,0,0,6,3,14,0,4,0,25,0,3,3,0,3,4,0,0,3,20,0,3,4,18,20,16,62,32,11,164
21103,0,0,13,91,42,44,30,6,0,234,0,0,0,6,12,21,9,8,0,59,0,0,3,25,17,9,0,0,0,55,5,44,58,305,145,138,133,85,61,976,123,171,231,742,357,299,321,235,207,2683,3522,6367,6439,15821,7879,6642,5285,3051,1743,56755,0,0,0,27,9,6,3,0,0,38,6781,11447,10937,20572,10623,8460,5926,3088,1561,79399,0,3,3,27,11,3,0,0,0,52,0,0,5,25,4,11,0,0,3,60,0,0,11,70,46,31,19,7,0,190,0,9,17,62,28,32,12,10,0,163,0,0,0,27,27,18,22,5,0,101,37,129,265,1604,369,319,155,65,11,2949,0,0,0,5,24,40,31,29,5,135,3,11,5,35,17,28,21,11,4,135,12,115,153,602,830,864,970,588,308,4446,0,3,8,36,29,18,12,3,0,117,0,6,0,37,11,17,10,7,0,92,0,17,16,72,64,94,189,140,43,630
21104,0,6,24,154,110,128,57,22,4,511,0,0,0,6,3,3,0,3,6,25,0,4,0,7,3,0,3,0,0,20,9,50,41,197,109,110,116,88,34,744,63,95,102,321,152,147,151,162,126,1314,1798,3625,3302,8648,4191,3567,3168,2110,1072,31482,0,0,0,10,10,3,0,0,0,27,3281,5968,4963,8088,4594,3534,3062,2008,974,36479,0,4,10,25,11,7,4,0,0,59,0,3,0,10,8,10,4,4,0,50,0,0,8,75,78,73,33,15,3,293,0,8,8,38,11,12,9,0,0,83,0,3,3,20,11,5,15,0,0,56,47,239,507,2511,738,541,315,132,37,5075,0,0,0,12,13,22,28,25,9,102,0,11,3,39,9,25,27,15,12,145,10,84,81,248,284,244,332,245,113,1652,0,3,13,34,20,27,5,7,0,102,0,0,3,19,7,6,9,3,7,51,3,5,9,27,31,42,104,60,23,297
21105,0,3,13,44,6,7,3,0,0,78,0,0,3,13,15,18,15,14,3,75,0,0,3,17,9,12,0,0,0,49,7,42,47,286,192,145,122,90,29,955,182,378,391,1039,677,611,531,306,206,4320,4425,9312,9030,19166,11094,10093,7307,3357,1546,75331,0,0,0,0,0,0,0,0,0,3,8587,17615,16466,30337,15865,13728,8733,3309,1301,115958,0,0,0,10,0,0,0,0,0,11,0,0,0,10,9,4,5,0,0,28,0,0,3,23,6,3,3,0,0,39,10,7,13,81,46,41,22,12,0,226,0,0,0,31,21,12,7,0,0,77,6,38,94,280,111,79,42,15,3,677,0,0,0,12,17,22,31,21,4,106,0,0,0,7,7,13,17,9,7,60,14,174,244,985,1665,1881,1794,961,329,8044,0,0,4,13,21,22,4,5,3,64,0,11,7,36,30,25,19,3,0,133,0,12,20,89,145,201,339,206,86,1097
21201,0,3,3,34,9,6,0,0,0,58,0,3,4,16,17,17,6,12,0,69,0,3,8,28,6,6,0,0,0,54,8,69,136,432,181,107,97,47,26,1106,163,316,333,828,440,398,287,159,74,3000,3770,6811,6046,14003,6398,4896,3590,1597,730,47843,0,8,29,60,18,4,0,4,0,126,7297,12276,10147,19316,8641,6342,4075,1703,686,70482,0,7,7,65,11,5,0,0,0,90,0,0,5,31,7,12,8,4,0,74,0,3,9,39,17,5,0,0,0,73,0,13,11,54,18,8,10,3,0,122,0,3,6,41,33,22,20,6,0,126,3,16,31,116,43,30,24,4,3,277,0,0,3,26,36,37,32,25,4,165,0,52,24,68,22,14,19,5,0,211,14,151,213,661,916,839,780,411,156,4150,0,7,16,85,29,16,7,0,0,162,0,0,0,8,12,17,7,6,0,54,0,8,16,51,59,88,122,61,18,430
