CED_NAME16	Age	HoursHousekeeping	Sex	adults
Groom	45-54	<5	M	2510
Groom	45-54	5-14	F	3615
Groom	45-54	5-14	M	3058
Groom	45-54	15-29	F	2185
Groom	45-54	15-29	M	786
Groom	45-54	30+	F	1415
Groom	45-54	30+	M	300
Groom	55-64		F	652
Groom	55-64		M	719
Groom	55-64	0	F	1168
Groom	55-64	0	M	1841
Groom	55-64	<5	F	915
Groom	55-64	<5	M	2044
Groom	55-64	5-14	F	3033
Groom	55-64	5-14	M	2685
Groom	55-64	15-29	F	1967
Groom	55-64	15-29	M	776
Groom	55-64	30+	F	1480
Groom	55-64	30+	M	361
Groom	65-74		F	774
Groom	65-74		M	678
Groom	65-74	0	F	1399
Groom	65-74	0	M	1594
Groom	65-74	<5	F	474
Groom	65-74	<5	M	1097
Groom	65-74	5-14	F	1477
Groom	65-74	5-14	M	1654
Groom	65-74	15-29	F	1575
Groom	65-74	15-29	M	913
Groom	65-74	30+	F	1701
Groom	65-74	30+	M	628
Groom	75-84		F	783
Groom	75-84		M	604
Groom	75-84	0	F	1199
Groom	75-84	0	M	1023
Groom	75-84	<5	F	340
Groom	75-84	<5	M	443
Groom	75-84	5-14	F	712
Groom	75-84	5-14	M	701
Groom	75-84	15-29	F	637
Groom	75-84	15-29	M	436
Groom	75-84	30+	F	783
Groom	75-84	30+	M	375
Groom	85+		F	675
Groom	85+		M	299
Groom	85+	0	F	871
Groom	85+	0	M	477
Groom	85+	<5	F	187
Groom	85+	<5	M	128
Groom	85+	5-14	F	276
Groom	85+	5-14	M	153
Groom	85+	15-29	F	135
Groom	85+	15-29	M	91
Groom	85+	30+	F	128
Groom	85+	30+	M	84
Herbert	15-19		F	491
Herbert	15-19		M	586
Herbert	15-19	0	F	1628
Herbert	15-19	0	M	2159
Herbert	15-19	<5	F	2443
Herbert	15-19	<5	M	2465
Herbert	15-19	5-14	F	796
Herbert	15-19	5-14	M	571
Herbert	15-19	15-29	F	105
Herbert	15-19	15-29	M	61
Herbert	15-19	30+	F	71
Herbert	15-19	30+	M	29
Herbert	20-24		F	537
Herbert	20-24		M	855
Herbert	20-24	0	F	1236
Herbert	20-24	0	M	2145
Herbert	20-24	<5	F	2218
Herbert	20-24	<5	M	2574
Herbert	20-24	5-14	F	1942
Herbert	20-24	5-14	M	1336
Herbert	20-24	15-29	F	419
Herbert	20-24	15-29	M	153
Herbert	20-24	30+	F	371
Herbert	20-24	30+	M	84
Herbert	25-34		F	905
Herbert	25-34		M	1252
Herbert	25-34	0	F	1300
Herbert	25-34	0	M	2455
Herbert	25-34	<5	F	2402
Herbert	25-34	<5	M	3892
Herbert	25-34	5-14	F	3965
Herbert	25-34	5-14	M	3483
Herbert	25-34	15-29	F	1803
Herbert	25-34	15-29	M	704
Herbert	25-34	30+	F	2012
Herbert	25-34	30+	M	341
Herbert	35-44		F	770
Herbert	35-44		M	942
Herbert	35-44	0	F	965
Herbert	35-44	0	M	1755
Herbert	35-44	<5	F	1324
Herbert	35-44	<5	M	2782
Herbert	35-44	5-14	F	3609
Herbert	35-44	5-14	M	3477
Herbert	35-44	15-29	F	2122
Herbert	35-44	15-29	M	913
Herbert	35-44	30+	F	1982
Herbert	35-44	30+	M	400
Herbert	45-54		F	824
Herbert	45-54		M	956
Herbert	45-54	0	F	1132
Herbert	45-54	0	M	1968
Herbert	45-54	<5	F	1376
Herbert	45-54	<5	M	2547
Herbert	45-54	5-14	F	3776
Herbert	45-54	5-14	M	3237
Herbert	45-54	15-29	F	2024
Herbert	45-54	15-29	M	943
Herbert	45-54	30+	F	1273
Herbert	45-54	30+	M	416
Herbert	55-64		F	710
Herbert	55-64		M	829
Herbert	55-64	0	F	1237
Herbert	55-64	0	M	1843
Herbert	55-64	<5	F	1026
Herbert	55-64	<5	M	1921
Herbert	55-64	5-14	F	2770
Herbert	55-64	5-14	M	2552
Herbert	55-64	15-29	F	1642
Herbert	55-64	15-29	M	838
Herbert	55-64	30+	F	1275
Herbert	55-64	30+	M	438
Herbert	65-74		F	666
Herbert	65-74		M	649
Herbert	65-74	0	F	1239
Herbert	65-74	0	M	1562
Herbert	65-74	<5	F	390
Herbert	65-74	<5	M	853
Herbert	65-74	5-14	F	1113
Herbert	65-74	5-14	M	1410
Herbert	65-74	15-29	F	1086
Herbert	65-74	15-29	M	702
Herbert	65-74	30+	F	1209
Herbert	65-74	30+	M	508
Herbert	75-84		F	457
Herbert	75-84		M	346
Herbert	75-84	0	F	877
Herbert	75-84	0	M	837
Herbert	75-84	<5	F	272
Herbert	75-84	<5	M	297
Herbert	75-84	5-14	F	465
Herbert	75-84	5-14	M	436
Herbert	75-84	15-29	F	413
Herbert	75-84	15-29	M	272
Herbert	75-84	30+	F	471
Herbert	75-84	30+	M	235
Herbert	85+		F	187
Herbert	85+		M	142
Herbert	85+	0	F	610
Herbert	85+	0	M	341
Herbert	85+	<5	F	135
Herbert	85+	<5	M	79
Herbert	85+	5-14	F	160
Herbert	85+	5-14	M	75
Herbert	85+	15-29	F	75
Herbert	85+	15-29	M	67
Herbert	85+	30+	F	67
Herbert	85+	30+	M	49
Hinkler	15-19		F	372
Hinkler	15-19		M	387
Hinkler	15-19	0	F	1171
Hinkler	15-19	0	M	1472
Hinkler	15-19	<5	F	1750
Hinkler	15-19	<5	M	1799
Hinkler	15-19	5-14	F	554
Hinkler	15-19	5-14	M	392
Hinkler	15-19	15-29	F	89
Hinkler	15-19	15-29	M	51
Hinkler	15-19	30+	F	50
Hinkler	15-19	30+	M	26
Hinkler	20-24		F	292
Hinkler	20-24		M	300
Hinkler	20-24	0	F	670
Hinkler	20-24	0	M	1098
Hinkler	20-24	<5	F	819
Hinkler	20-24	<5	M	1127
Hinkler	20-24	5-14	F	916
Hinkler	20-24	5-14	M	605
Hinkler	20-24	15-29	F	317
Hinkler	20-24	15-29	M	123
Hinkler	20-24	30+	F	287
Hinkler	20-24	30+	M	61
Hinkler	25-34		F	513
Hinkler	25-34		M	572
Hinkler	25-34	0	F	812
Hinkler	25-34	0	M	1452
Hinkler	25-34	<5	F	983
Hinkler	25-34	<5	M	1850
Hinkler	25-34	5-14	F	2082
Hinkler	25-34	5-14	M	1813
Hinkler	25-34	15-29	F	1144
Hinkler	25-34	15-29	M	431
Hinkler	25-34	30+	F	1511
Hinkler	25-34	30+	M	255
Hinkler	35-44		F	545
Hinkler	35-44		M	607
Hinkler	35-44	0	F	734
Hinkler	35-44	0	M	1307
Hinkler	35-44	<5	F	737
Hinkler	35-44	<5	M	1887
Hinkler	35-44	5-14	F	2423
Hinkler	35-44	5-14	M	2175
Hinkler	35-44	15-29	F	1756
Hinkler	35-44	15-29	M	634
Hinkler	35-44	30+	F	1676
Hinkler	35-44	30+	M	401
Hinkler	45-54		F	691
Hinkler	45-54		M	754
Hinkler	45-54	0	F	1079
Hinkler	45-54	0	M	1850
Hinkler	45-54	<5	F	1095
Hinkler	45-54	<5	M	2017
Hinkler	45-54	5-14	F	3220
Hinkler	45-54	5-14	M	2505
Hinkler	45-54	15-29	F	1903
Hinkler	45-54	15-29	M	802
Hinkler	45-54	30+	F	1407
Hinkler	45-54	30+	M	448
Hinkler	55-64		F	871
Hinkler	55-64		M	929
Hinkler	55-64	0	F	1675
Hinkler	55-64	0	M	2439
Hinkler	55-64	<5	F	1010
Hinkler	55-64	<5	M	1846
Hinkler	55-64	5-14	F	2973
Hinkler	55-64	5-14	M	2723
Hinkler	55-64	15-29	F	2251
Hinkler	55-64	15-29	M	1004
Hinkler	55-64	30+	F	1969
Hinkler	55-64	30+	M	621
Hinkler	65-74		F	1166
Hinkler	65-74		M	1130
Hinkler	65-74	0	F	2449
Hinkler	65-74	0	M	2974
Hinkler	65-74	<5	F	558
Hinkler	65-74	<5	M	1322
Hinkler	65-74	5-14	F	1920
Hinkler	65-74	5-14	M	2354
Hinkler	65-74	15-29	F	2096
Hinkler	65-74	15-29	M	1440
Hinkler	65-74	30+	F	2432
Hinkler	65-74	30+	M	1098
Hinkler	75-84		F	1012
Hinkler	75-84		M	858
Hinkler	75-84	0	F	1871
Hinkler	75-84	0	M	1900
Hinkler	75-84	<5	F	411
Hinkler	75-84	<5	M	540
Hinkler	75-84	5-14	F	816
Hinkler	75-84	5-14	M	1008
Hinkler	75-84	15-29	F	748
Hinkler	75-84	15-29	M	634
Hinkler	75-84	30+	F	984
Hinkler	75-84	30+	M	571
Hinkler	85+		F	476
Hinkler	85+		M	348
Hinkler	85+	0	F	1123
Hinkler	85+	0	M	677
Hinkler	85+	<5	F	204
Hinkler	85+	<5	M	136
Hinkler	85+	5-14	F	221
Hinkler	85+	5-14	M	180
Hinkler	85+	15-29	F	130
Hinkler	85+	15-29	M	102
Hinkler	85+	30+	F	125
Hinkler	85+	30+	M	94
Kennedy	15-19		F	663
Kennedy	15-19		M	758
Kennedy	15-19	0	F	1283
Kennedy	15-19	0	M	1613
Kennedy	15-19	<5	F	1798
Kennedy	15-19	<5	M	1953
Kennedy	15-19	5-14	F	608
Kennedy	15-19	5-14	M	499
Kennedy	15-19	15-29	F	129
Kennedy	15-19	15-29	M	63
Kennedy	15-19	30+	F	44
Kennedy	15-19	30+	M	48
Kennedy	20-24		F	451
Kennedy	20-24		M	702
Kennedy	20-24	0	F	766
Kennedy	20-24	0	M	1319
Kennedy	20-24	<5	F	1063
Kennedy	20-24	<5	M	1463
Kennedy	20-24	5-14	F	1042
Kennedy	20-24	5-14	M	748
Kennedy	20-24	15-29	F	326
Kennedy	20-24	15-29	M	149
Kennedy	20-24	30+	F	337
Kennedy	20-24	30+	M	96
Kennedy	25-34		F	976
Kennedy	25-34		M	1475
Kennedy	25-34	0	F	1050
Kennedy	25-34	0	M	1965
Kennedy	25-34	<5	F	1323
Kennedy	25-34	<5	M	2511
Kennedy	25-34	5-14	F	2542
Kennedy	25-34	5-14	M	2321
Kennedy	25-34	15-29	F	1454
Kennedy	25-34	15-29	M	572
Kennedy	25-34	30+	F	1788
Kennedy	25-34	30+	M	327
Kennedy	35-44		F	915
Kennedy	35-44		M	1267
Kennedy	35-44	0	F	933
Kennedy	35-44	0	M	1717
Kennedy	35-44	<5	F	913
Kennedy	35-44	<5	M	2165
Kennedy	35-44	5-14	F	2674
Kennedy	35-44	5-14	M	2652
Kennedy	35-44	15-29	F	1853
Kennedy	35-44	15-29	M	786
Kennedy	35-44	30+	F	2049
Kennedy	35-44	30+	M	506
Kennedy	45-54		F	1094
Kennedy	45-54		M	1386
Kennedy	45-54	0	F	1243
Kennedy	45-54	0	M	2224
Kennedy	45-54	<5	F	1113
Kennedy	45-54	<5	M	2438
Kennedy	45-54	5-14	F	3507
Kennedy	45-54	5-14	M	3141
Kennedy	45-54	15-29	F	2159
Kennedy	45-54	15-29	M	985
Kennedy	45-54	30+	F	1536
Kennedy	45-54	30+	M	556
Kennedy	55-64		F	1119
Kennedy	55-64		M	1388
Kennedy	55-64	0	F	1393
Kennedy	55-64	0	M	2535
Kennedy	55-64	<5	F	966
Kennedy	55-64	<5	M	2197
Kennedy	55-64	5-14	F	2790
Kennedy	55-64	5-14	M	3008
Kennedy	55-64	15-29	F	1993
Kennedy	55-64	15-29	M	1021
Kennedy	55-64	30+	F	1900
Kennedy	55-64	30+	M	706
Kennedy	65-74		F	1060
Kennedy	65-74		M	1256
Kennedy	65-74	0	F	1410
Kennedy	65-74	0	M	2204
Kennedy	65-74	<5	F	484
Kennedy	65-74	<5	M	1159
Kennedy	65-74	5-14	F	1283
Kennedy	65-74	5-14	M	1879
Kennedy	65-74	15-29	F	1472
Kennedy	65-74	15-29	M	1070
Kennedy	65-74	30+	F	1798
Kennedy	65-74	30+	M	872
Kennedy	75-84		F	688
Kennedy	75-84		M	745
Kennedy	75-84	0	F	1125
Kennedy	75-84	0	M	1288
Kennedy	75-84	<5	F	289
Kennedy	75-84	<5	M	428
Kennedy	75-84	5-14	F	548
Kennedy	75-84	5-14	M	666
Kennedy	75-84	15-29	F	494
Kennedy	75-84	15-29	M	465
Kennedy	75-84	30+	F	704
Kennedy	75-84	30+	M	501
Kennedy	85+		F	275
Kennedy	85+		M	222
Kennedy	85+	0	F	741
Kennedy	85+	0	M	491
Kennedy	85+	<5	F	141
Kennedy	85+	<5	M	108
Kennedy	85+	5-14	F	204
Kennedy	85+	5-14	M	154
Kennedy	85+	15-29	F	125
Kennedy	85+	15-29	M	54
Kennedy	85+	30+	F	101
Kennedy	85+	30+	M	78
Leichhardt	15-19		F	688
Leichhardt	15-19		M	774
Leichhardt	15-19	0	F	1583
Leichhardt	15-19	0	M	1980
Leichhardt	15-19	<5	F	2075
Leichhardt	15-19	<5	M	2176
Leichhardt	15-19	5-14	F	678
Leichhardt	15-19	5-14	M	523
Leichhardt	15-19	15-29	F	110
Leichhardt	15-19	15-29	M	89
Leichhardt	15-19	30+	F	80
Leichhardt	15-19	30+	M	39
Leichhardt	20-24		F	665
Leichhardt	20-24		M	672
Leichhardt	20-24	0	F	1114
Leichhardt	20-24	0	M	1579
Leichhardt	20-24	<5	F	1677
Leichhardt	20-24	<5	M	1790
Leichhardt	20-24	5-14	F	1283
Leichhardt	20-24	5-14	M	879
Leichhardt	20-24	15-29	F	313
Leichhardt	20-24	15-29	M	147
Leichhardt	20-24	30+	F	299
Leichhardt	20-24	30+	M	95
Leichhardt	25-34		F	1459
Leichhardt	25-34		M	1497
Leichhardt	25-34	0	F	1827
Leichhardt	25-34	0	M	2563
Leichhardt	25-34	<5	F	2609
Leichhardt	25-34	<5	M	3584
Leichhardt	25-34	5-14	F	3712
Leichhardt	25-34	5-14	M	2982
Leichhardt	25-34	15-29	F	1473
Leichhardt	25-34	15-29	M	643
Leichhardt	25-34	30+	F	1678
Leichhardt	25-34	30+	M	345
Leichhardt	35-44		F	1281
Leichhardt	35-44		M	1340
Leichhardt	35-44	0	F	1358
Leichhardt	35-44	0	M	2161
Leichhardt	35-44	<5	F	1785
Leichhardt	35-44	<5	M	3235
Leichhardt	35-44	5-14	F	4084
Leichhardt	35-44	5-14	M	3671
Leichhardt	35-44	15-29	F	2413
Leichhardt	35-44	15-29	M	987
Leichhardt	35-44	30+	F	2276
Leichhardt	35-44	30+	M	506
Leichhardt	45-54		F	1269
Leichhardt	45-54		M	1486
Leichhardt	45-54	0	F	1457
Leichhardt	45-54	0	M	2337
Leichhardt	45-54	<5	F	1792
Leichhardt	45-54	<5	M	3214
Leichhardt	45-54	5-14	F	4588
Leichhardt	45-54	5-14	M	3824
Leichhardt	45-54	15-29	F	2335
Leichhardt	45-54	15-29	M	1083
Leichhardt	45-54	30+	F	1452
Leichhardt	45-54	30+	M	481
Leichhardt	55-64		F	1129
Leichhardt	55-64		M	1247
Leichhardt	55-64	0	F	1503
Leichhardt	55-64	0	M	2354
Leichhardt	55-64	<5	F	1481
Leichhardt	55-64	<5	M	2453
Leichhardt	55-64	5-14	F	3415
Leichhardt	55-64	5-14	M	3307
Leichhardt	55-64	15-29	F	1879
Leichhardt	55-64	15-29	M	930
Leichhardt	55-64	30+	F	1251
Leichhardt	55-64	30+	M	503
Leichhardt	65-74		F	845
Leichhardt	65-74		M	972
Leichhardt	65-74	0	F	1376
Leichhardt	65-74	0	M	1938
Leichhardt	65-74	<5	F	558
Leichhardt	65-74	<5	M	1146
Leichhardt	65-74	5-14	F	1368
Leichhardt	65-74	5-14	M	1791
Leichhardt	65-74	15-29	F	1203
Leichhardt	65-74	15-29	M	834
Leichhardt	65-74	30+	F	1179
Leichhardt	65-74	30+	M	549
Leichhardt	75-84		F	535
Leichhardt	75-84		M	508
Leichhardt	75-84	0	F	818
Leichhardt	75-84	0	M	928
Leichhardt	75-84	<5	F	244
Leichhardt	75-84	<5	M	324
Leichhardt	75-84	5-14	F	441
Leichhardt	75-84	5-14	M	511
Leichhardt	75-84	15-29	F	323
Leichhardt	75-84	15-29	M	249
Leichhardt	75-84	30+	F	405
Leichhardt	75-84	30+	M	246
Leichhardt	85+		F	303
Leichhardt	85+		M	166
Leichhardt	85+	0	F	609
Leichhardt	85+	0	M	322
Leichhardt	85+	<5	F	125
Leichhardt	85+	<5	M	75
Leichhardt	85+	5-14	F	115
Leichhardt	85+	5-14	M	78
Leichhardt	85+	15-29	F	69
Leichhardt	85+	15-29	M	46
Leichhardt	85+	30+	F	51
Leichhardt	85+	30+	M	28
Lilley	15-19		F	234
Lilley	15-19		M	251
Lilley	15-19	0	F	1307
Lilley	15-19	0	M	1683
Lilley	15-19	<5	F	2099
Lilley	15-19	<5	M	2014
Lilley	15-19	5-14	F	495
Lilley	15-19	5-14	M	329
Lilley	15-19	15-29	F	59
Lilley	15-19	15-29	M	35
Lilley	15-19	30+	F	20
Lilley	15-19	30+	M	8
Lilley	20-24		F	353
Lilley	20-24		M	412
Lilley	20-24	0	F	1123
Lilley	20-24	0	M	1778
Lilley	20-24	<5	F	2218
Lilley	20-24	<5	M	2162
Lilley	20-24	5-14	F	1338
Lilley	20-24	5-14	M	855
Lilley	20-24	15-29	F	242
Lilley	20-24	15-29	M	118
Lilley	20-24	30+	F	127
Lilley	20-24	30+	M	45
Lilley	25-34		F	785
Lilley	25-34		M	867
Lilley	25-34	0	F	1460
Lilley	25-34	0	M	2544
Lilley	25-34	<5	F	3247
Lilley	25-34	<5	M	4559
Lilley	25-34	5-14	F	4213
Lilley	25-34	5-14	M	3548
Lilley	25-34	15-29	F	1494
Lilley	25-34	15-29	M	606
Lilley	25-34	30+	F	1523
Lilley	25-34	30+	M	222
Lilley	35-44		F	546
Lilley	35-44		M	659
Lilley	35-44	0	F	862
Lilley	35-44	0	M	1673
Lilley	35-44	<5	F	1727
Lilley	35-44	<5	M	3538
Lilley	35-44	5-14	F	4113
Lilley	35-44	5-14	M	4025
Lilley	35-44	15-29	F	2291
Lilley	35-44	15-29	M	962
Lilley	35-44	30+	F	2079
Lilley	35-44	30+	M	359
Lilley	45-54		F	524
Lilley	45-54		M	602
Lilley	45-54	0	F	969
Lilley	45-54	0	M	1734
Lilley	45-54	<5	F	1598
Lilley	45-54	<5	M	2996
Lilley	45-54	5-14	F	4001
Lilley	45-54	5-14	M	3519
Lilley	45-54	15-29	F	2109
Lilley	45-54	15-29	M	863
Lilley	45-54	30+	F	1299
Lilley	45-54	30+	M	319
Lilley	55-64		F	503
Lilley	55-64		M	463
Lilley	55-64	0	F	1110
Lilley	55-64	0	M	1626
Lilley	55-64	<5	F	1246
Lilley	55-64	<5	M	2155
Lilley	55-64	5-14	F	2970
Lilley	55-64	5-14	M	2704
Lilley	55-64	15-29	F	1746
Lilley	55-64	15-29	M	732
Lilley	55-64	30+	F	1037
Lilley	55-64	30+	M	332
Lilley	65-74		F	463
Lilley	65-74		M	394
Lilley	65-74	0	F	1292
Lilley	65-74	0	M	1452
Lilley	65-74	<5	F	539
Lilley	65-74	<5	M	999
Lilley	65-74	5-14	F	1510
Lilley	65-74	5-14	M	1537
Lilley	65-74	15-29	F	1317
Lilley	65-74	15-29	M	764
Lilley	65-74	30+	F	1199
Lilley	65-74	30+	M	404
Lilley	75-84		F	625
Lilley	75-84		M	358
Lilley	75-84	0	F	1279
Lilley	75-84	0	M	1044
Lilley	75-84	<5	F	388
Lilley	75-84	<5	M	402
Lilley	75-84	5-14	F	770
Lilley	75-84	5-14	M	723
Lilley	75-84	15-29	F	690
Lilley	75-84	15-29	M	399
Lilley	75-84	30+	F	686
Lilley	75-84	30+	M	263
Lilley	85+		F	675
Lilley	85+		M	252
Lilley	85+	0	F	1024
Lilley	85+	0	M	562
Lilley	85+	<5	F	279
Lilley	85+	<5	M	175
Lilley	85+	5-14	F	312
Lilley	85+	5-14	M	177
Lilley	85+	15-29	F	170
Lilley	85+	15-29	M	105
Lilley	85+	30+	F	149
Lilley	85+	30+	M	91
Longman	15-19		F	373
Longman	15-19		M	459
Longman	15-19	0	F	1545
Longman	15-19	0	M	1938
Longman	15-19	<5	F	2408
Longman	15-19	<5	M	2352
Longman	15-19	5-14	F	717
Longman	15-19	5-14	M	483
Longman	15-19	15-29	F	117
Longman	15-19	15-29	M	67
Longman	15-19	30+	F	67
Longman	15-19	30+	M	23
Longman	20-24		F	369
Longman	20-24		M	540
Longman	20-24	0	F	1075
Longman	20-24	0	M	1762
Longman	20-24	<5	F	1485
Longman	20-24	<5	M	1740
Longman	20-24	5-14	F	1289
Longman	20-24	5-14	M	799
Longman	20-24	15-29	F	417
Longman	20-24	15-29	M	138
Longman	20-24	30+	F	361
Longman	20-24	30+	M	74
Longman	25-34		F	684
Longman	25-34		M	1059
Longman	25-34	0	F	1151
Longman	25-34	0	M	2130
Longman	25-34	<5	F	1489
Longman	25-34	<5	M	2992
Longman	25-34	5-14	F	2959
Longman	25-34	5-14	M	2545
Longman	25-34	15-29	F	1607
Longman	25-34	15-29	M	544
Longman	25-34	30+	F	2056
Longman	25-34	30+	M	277
Longman	35-44		F	637
Longman	35-44		M	906
Longman	35-44	0	F	887
Longman	35-44	0	M	1760
Longman	35-44	<5	F	999
Longman	35-44	<5	M	2711
Longman	35-44	5-14	F	3320
Longman	35-44	5-14	M	3123
Longman	35-44	15-29	F	2180
Longman	35-44	15-29	M	768
Longman	35-44	30+	F	2214
Longman	35-44	30+	M	396
Longman	45-54		F	656
Longman	45-54		M	800
Longman	45-54	0	F	1110
Longman	45-54	0	M	1948
Longman	45-54	<5	F	1295
Longman	45-54	<5	M	2779
Longman	45-54	5-14	F	3920
Longman	45-54	5-14	M	3202
Longman	45-54	15-29	F	2265
Longman	45-54	15-29	M	900
Longman	45-54	30+	F	1626
Longman	45-54	30+	M	439
Longman	55-64		F	763
Longman	55-64		M	816
Longman	55-64	0	F	1439
Longman	55-64	0	M	2197
Longman	55-64	<5	F	1039
Longman	55-64	<5	M	2133
Longman	55-64	5-14	F	2895
Longman	55-64	5-14	M	2709
Longman	55-64	15-29	F	2116
Longman	55-64	15-29	M	884
Longman	55-64	30+	F	1811
Longman	55-64	30+	M	539
Longman	65-74		F	869
Longman	65-74		M	902
Longman	65-74	0	F	1757
Longman	65-74	0	M	2134
Longman	65-74	<5	F	520
Longman	65-74	<5	M	1183
Longman	65-74	5-14	F	1762
Longman	65-74	5-14	M	2058
Longman	65-74	15-29	F	1754
Longman	65-74	15-29	M	1178
Longman	65-74	30+	F	1938
Longman	65-74	30+	M	851
Longman	75-84		F	702
Longman	75-84		M	596
Longman	75-84	0	F	1119
Longman	75-84	0	M	1173
Longman	75-84	<5	F	304
Longman	75-84	<5	M	411
Longman	75-84	5-14	F	603
Longman	75-84	5-14	M	765
Longman	75-84	15-29	F	570
Longman	75-84	15-29	M	490
Longman	75-84	30+	F	600
Longman	75-84	30+	M	340
Longman	85+		F	604
Longman	85+		M	352
Longman	85+	0	F	533
Longman	85+	0	M	405
Longman	85+	<5	F	163
Longman	85+	<5	M	116
Longman	85+	5-14	F	176
Longman	85+	5-14	M	144
Longman	85+	15-29	F	83
Longman	85+	15-29	M	78
Longman	85+	30+	F	70
Longman	85+	30+	M	65
Maranoa	15-19		F	546
Maranoa	15-19		M	618
Maranoa	15-19	0	F	1115
Maranoa	15-19	0	M	1585
Maranoa	15-19	<5	F	1621
Maranoa	15-19	<5	M	1804
Maranoa	15-19	5-14	F	620
Maranoa	15-19	5-14	M	463
Maranoa	15-19	15-29	F	121
Maranoa	15-19	15-29	M	60
Maranoa	15-19	30+	F	63
Maranoa	15-19	30+	M	39
Maranoa	20-24		F	329
Maranoa	20-24		M	403
Maranoa	20-24	0	F	628
Maranoa	20-24	0	M	1219
Maranoa	20-24	<5	F	918
Maranoa	20-24	<5	M	1332
Maranoa	20-24	5-14	F	1102
Maranoa	20-24	5-14	M	748
Maranoa	20-24	15-29	F	390
Maranoa	20-24	15-29	M	137
Maranoa	20-24	30+	F	406
Maranoa	20-24	30+	M	81
Maranoa	25-34		F	704
Maranoa	25-34		M	934
Maranoa	25-34	0	F	777
Maranoa	25-34	0	M	1716
Maranoa	25-34	<5	F	1089
Maranoa	25-34	<5	M	2434
Maranoa	25-34	5-14	F	2328
Maranoa	25-34	5-14	M	2140
Maranoa	25-34	15-29	F	1350
Maranoa	25-34	15-29	M	505
Maranoa	25-34	30+	F	2093
Maranoa	25-34	30+	M	273
Maranoa	35-44		F	775
Maranoa	35-44		M	919
Maranoa	35-44	0	F	694
Maranoa	35-44	0	M	1585
Maranoa	35-44	<5	F	733
Maranoa	35-44	<5	M	2222
Maranoa	35-44	5-14	F	2552
Maranoa	35-44	5-14	M	2425
Maranoa	35-44	15-29	F	1877
Maranoa	35-44	15-29	M	700
Maranoa	35-44	30+	F	2216
Maranoa	35-44	30+	M	411
Maranoa	45-54		F	912
Maranoa	45-54		M	1129
Maranoa	45-54	0	F	1064
Maranoa	45-54	0	M	2136
Maranoa	45-54	<5	F	981
Maranoa	45-54	<5	M	2521
Maranoa	45-54	5-14	F	3224
Maranoa	45-54	5-14	M	2887
Maranoa	45-54	15-29	F	2246
Maranoa	45-54	15-29	M	820
Maranoa	45-54	30+	F	1611
Maranoa	45-54	30+	M	474
Maranoa	55-64		F	1059
Maranoa	55-64		M	1179
Maranoa	55-64	0	F	1393
Maranoa	55-64	0	M	2638
Maranoa	55-64	<5	F	856
Maranoa	55-64	<5	M	2299
Maranoa	55-64	5-14	F	2735
Maranoa	55-64	5-14	M	2737
Maranoa	55-64	15-29	F	2143
Maranoa	55-64	15-29	M	955
Maranoa	55-64	30+	F	1938
Maranoa	55-64	30+	M	553
Maranoa	65-74		F	1094
Maranoa	65-74		M	1269
Maranoa	65-74	0	F	1645
Maranoa	65-74	0	M	2540
Maranoa	65-74	<5	F	453
Maranoa	65-74	<5	M	1243
Maranoa	65-74	5-14	F	1459
Maranoa	65-74	5-14	M	1916
Maranoa	65-74	15-29	F	1585
Maranoa	65-74	15-29	M	1039
Maranoa	65-74	30+	F	1977
Maranoa	65-74	30+	M	922
Maranoa	75-84		F	786
Maranoa	75-84		M	766
Maranoa	75-84	0	F	1238
Maranoa	75-84	0	M	1397
Maranoa	75-84	<5	F	328
Maranoa	75-84	<5	M	504
Maranoa	75-84	5-14	F	644
Maranoa	75-84	5-14	M	770
Maranoa	75-84	15-29	F	561
Maranoa	75-84	15-29	M	419
Maranoa	75-84	30+	F	805
Maranoa	75-84	30+	M	476
Maranoa	85+		F	384
Maranoa	85+		M	262
Maranoa	85+	0	F	927
Maranoa	85+	0	M	543
Maranoa	85+	<5	F	158
Maranoa	85+	<5	M	119
Maranoa	85+	5-14	F	205
Maranoa	85+	5-14	M	151
Maranoa	85+	15-29	F	113
Maranoa	85+	15-29	M	75
Maranoa	85+	30+	F	119
Maranoa	85+	30+	M	79
McPherson	15-19		F	339
McPherson	15-19		M	330
McPherson	15-19	0	F	1541
McPherson	15-19	0	M	1950
McPherson	15-19	<5	F	2241
McPherson	15-19	<5	M	2117
McPherson	15-19	5-14	F	445
McPherson	15-19	5-14	M	301
McPherson	15-19	15-29	F	45
McPherson	15-19	15-29	M	27
McPherson	15-19	30+	F	19
McPherson	15-19	30+	M	5
McPherson	20-24		F	330
McPherson	20-24		M	361
McPherson	20-24	0	F	1038
McPherson	20-24	0	M	1647
McPherson	20-24	<5	F	1845
McPherson	20-24	<5	M	1790
McPherson	20-24	5-14	F	1075
McPherson	20-24	5-14	M	603
McPherson	20-24	15-29	F	179
McPherson	20-24	15-29	M	72
McPherson	20-24	30+	F	110
McPherson	20-24	30+	M	33
McPherson	25-34		F	744
McPherson	25-34		M	733
McPherson	25-34	0	F	1128
McPherson	25-34	0	M	2119
McPherson	25-34	<5	F	2398
McPherson	25-34	<5	M	3442
McPherson	25-34	5-14	F	3134
McPherson	25-34	5-14	M	2308
McPherson	25-34	15-29	F	1174
McPherson	25-34	15-29	M	355
McPherson	25-34	30+	F	1350
McPherson	25-34	30+	M	153
McPherson	35-44		F	695
