CED_NAME16	Ancestry	FatherBornAus	MotherBornAus	responses
Kingsford Smith	Maltese	0	0	1017
Kingsford Smith	Maltese	0	1	196
Kingsford Smith	Maltese	1	0	121
Kingsford Smith	Maltese	1	1	395
Kingsford Smith	Maori			7
Kingsford Smith	Maori	0	0	729
Kingsford Smith	Maori	0	1	121
Kingsford Smith	Maori	1	0	56
Kingsford Smith	Maori	1	1	64
Kingsford Smith	NZ			9
Kingsford Smith	NZ	0	0	973
Kingsford Smith	NZ	0	1	308
Kingsford Smith	NZ	1	0	182
Kingsford Smith	NZ	1	1	85
Kingsford Smith	(Other)			234
Kingsford Smith	(Other)	0	0	25130
Kingsford Smith	(Other)	0	1	1772
Kingsford Smith	(Other)	1	0	1472
Kingsford Smith	(Other)	1	1	1582
Kingsford Smith	Polish			15
Kingsford Smith	Polish	0	0	1277
Kingsford Smith	Polish	0	1	165
Kingsford Smith	Polish	1	0	117
Kingsford Smith	Polish	1	1	234
Kingsford Smith	Russian			20
Kingsford Smith	Russian	0	0	1886
Kingsford Smith	Russian	0	1	90
Kingsford Smith	Russian	1	0	89
Kingsford Smith	Russian	1	1	118
Kingsford Smith	Scottish			112
Kingsford Smith	Scottish	0	0	2962
Kingsford Smith	Scottish	0	1	1017
Kingsford Smith	Scottish	1	0	706
Kingsford Smith	Scottish	1	1	5554
Kingsford Smith	Serbian			12
Kingsford Smith	Serbian	0	0	607
Kingsford Smith	Serbian	0	1	34
Kingsford Smith	Serbian	1	0	42
Kingsford Smith	Serbian	1	1	54
Kingsford Smith	South African			6
Kingsford Smith	South African	0	0	1291
Kingsford Smith	South African	0	1	124
Kingsford Smith	South African	1	0	110
Kingsford Smith	South African	1	1	23
Kingsford Smith	Spanish			27
Kingsford Smith	Spanish	0	0	1812
Kingsford Smith	Spanish	0	1	82
Kingsford Smith	Spanish	1	0	84
Kingsford Smith	Spanish	1	1	147
Kingsford Smith	Sri Lankan			9
Kingsford Smith	Sri Lankan	0	0	402
Kingsford Smith	Sri Lankan	0	1	27
Kingsford Smith	Sri Lankan	1	0	19
Kingsford Smith	Sri Lankan	1	1	10
Kingsford Smith	Turkish			13
Kingsford Smith	Turkish	0	0	941
Kingsford Smith	Turkish	0	1	99
Kingsford Smith	Turkish	1	0	42
Kingsford Smith	Turkish	1	1	68
Kingsford Smith	Vietnamese			13
Kingsford Smith	Vietnamese	0	0	1167
Kingsford Smith	Vietnamese	0	1	9
Kingsford Smith	Vietnamese	1	0	43
Kingsford Smith	Vietnamese	1	1	16
Kingsford Smith	Welsh			4
Kingsford Smith	Welsh	0	0	450
Kingsford Smith	Welsh	0	1	91
Kingsford Smith	Welsh	1	0	60
Kingsford Smith	Welsh	1	1	318
Lindsay				9472
Lindsay		0	0	640
Lindsay		0	1	109
Lindsay		1	0	67
Lindsay		1	1	892
Lindsay	Australian			900
Lindsay	Australian		1	46644
Lindsay	Australian	0	0	1615
Lindsay	Australian	0	1	6781
Lindsay	Australian	1	0	4516
Lindsay	Australian Aboriginal			8
Lindsay	Australian Aboriginal	0	0	14
Lindsay	Australian Aboriginal	0	1	89
Lindsay	Australian Aboriginal	1	0	58
Lindsay	Australian Aboriginal	1	1	812
Lindsay	Chinese			21
Lindsay	Chinese	0	0	2534
Lindsay	Chinese	0	1	91
Lindsay	Chinese	1	0	134
Lindsay	Chinese	1	1	291
Lindsay	Croatian			11
Lindsay	Croatian	0	0	956
Lindsay	Croatian	0	1	153
Lindsay	Croatian	1	0	94
Lindsay	Croatian	1	1	299
Lindsay	Dutch			21
Lindsay	Dutch	0	0	1119
Lindsay	Dutch	0	1	357
Lindsay	Dutch	1	0	253
Lindsay	Dutch	1	1	819
Lindsay	English			813
Lindsay	English	0	0	10243
Lindsay	English	0	1	5622
Lindsay	English	1	0	3995
Lindsay	English	1	1	36282
Lindsay	Filipino			35
Lindsay	Filipino	0	0	3511
Lindsay	Filipino	0	1	152
Lindsay	Filipino	1	0	315
Lindsay	Filipino	1	1	54
Lindsay	French			7
Lindsay	French	0	0	353
Lindsay	French	0	1	62
Lindsay	French	1	0	24
Lindsay	French	1	1	273
Lindsay	German			56
Lindsay	German	0	0	1563
Lindsay	German	0	1	531
Lindsay	German	1	0	376
Lindsay	German	1	1	3100
Lindsay	Greek			26
Lindsay	Greek	0	0	1009
Lindsay	Greek	0	1	225
Lindsay	Greek	1	0	122
Lindsay	Greek	1	1	612
Lindsay	Hungarian			3
Lindsay	Hungarian	0	0	483
Lindsay	Hungarian	0	1	73
Lindsay	Hungarian	1	0	47
Lindsay	Hungarian	1	1	116
Lindsay	Indian			25
Lindsay	Indian	0	0	4694
Lindsay	Indian	0	1	121
Lindsay	Indian	1	0	80
Lindsay	Indian	1	1	63
Lindsay	Irish			214
Lindsay	Irish	0	0	2495
Lindsay	Irish	0	1	1369
Lindsay	Irish	1	0	904
Lindsay	Irish	1	1	11880
Lindsay	Italian			48
Lindsay	Italian	0	0	2097
Lindsay	Italian	0	1	747
Lindsay	Italian	1	0	325
Lindsay	Italian	1	1	2407
Lindsay	Korean	0	0	355
Lindsay	Korean	0	1	8
Lindsay	Korean	1	0	17
Lindsay	Korean	1	1	3
Lindsay	Lebanese			18
Lindsay	Lebanese	0	0	1118
Lindsay	Lebanese	0	1	266
Lindsay	Lebanese	1	0	129
Lindsay	Lebanese	1	1	288
Lindsay	Macedonian	0	0	184
Lindsay	Macedonian	0	1	30
Lindsay	Macedonian	1	0	11
Lindsay	Macedonian	1	1	47
Lindsay	Maltese			45
Lindsay	Maltese	0	0	2604
Lindsay	Maltese	0	1	724
Lindsay	Maltese	1	0	401
Lindsay	Maltese	1	1	2304
Lindsay	Maori			27
Lindsay	Maori	0	0	1041
Lindsay	Maori	0	1	211
Lindsay	Maori	1	0	108
Lindsay	Maori	1	1	69
Lindsay	NZ			10
Lindsay	NZ	0	0	778
Lindsay	NZ	0	1	320
Lindsay	NZ	1	0	248
Lindsay	NZ	1	1	155
Lindsay	(Other)			188
Lindsay	(Other)	0	0	13607
Lindsay	(Other)	0	1	1574
Lindsay	(Other)	1	0	1039
Lindsay	(Other)	1	1	1634
Lindsay	Polish			16
Lindsay	Polish	0	0	922
Lindsay	Polish	0	1	162
Lindsay	Polish	1	0	110
Lindsay	Polish	1	1	431
Lindsay	Russian			8
Lindsay	Russian	0	0	301
Lindsay	Russian	0	1	51
Lindsay	Russian	1	0	44
Lindsay	Russian	1	1	105
Lindsay	Scottish			146
Lindsay	Scottish	0	0	2510
Lindsay	Scottish	0	1	1223
Lindsay	Scottish	1	0	919
Lindsay	Scottish	1	1	7794
Lindsay	Serbian			6
Lindsay	Serbian	0	0	380
Lindsay	Serbian	0	1	72
Lindsay	Serbian	1	0	37
Lindsay	Serbian	1	1	70
Lindsay	South African			3
Lindsay	South African	0	0	397
Lindsay	South African	0	1	75
Lindsay	South African	1	0	66
Lindsay	South African	1	1	46
Lindsay	Spanish			14
Lindsay	Spanish	0	0	732
Lindsay	Spanish	0	1	64
Lindsay	Spanish	1	0	41
Lindsay	Spanish	1	1	142
Lindsay	Sri Lankan			6
Lindsay	Sri Lankan	0	0	611
Lindsay	Sri Lankan	0	1	24
Lindsay	Sri Lankan	1	0	26
Lindsay	Sri Lankan	1	1	25
Lindsay	Turkish			4
Lindsay	Turkish	0	0	355
Lindsay	Turkish	0	1	53
Lindsay	Turkish	1	0	30
Lindsay	Turkish	1	1	52
Lindsay	Vietnamese	0	0	388
Lindsay	Vietnamese	0	1	21
Lindsay	Vietnamese	1	0	39
Lindsay	Vietnamese	1	1	8
Lindsay	Welsh			12
Lindsay	Welsh	0	0	323
Lindsay	Welsh	0	1	109
Lindsay	Welsh	1	0	65
Lindsay	Welsh	1	1	347
Lyne				8539
Lyne		0	0	129
Lyne		0	1	78
Lyne		1	0	58
Lyne		1	1	1380
Lyne	Australian			1366
Lyne	Australian		1	57289
Lyne	Australian	0	0	422
Lyne	Australian	0	1	4229
Lyne	Australian	1	0	3016
Lyne	Australian Aboriginal			22
Lyne	Australian Aboriginal	0	0	4
Lyne	Australian Aboriginal	0	1	22
Lyne	Australian Aboriginal	1	0	16
Lyne	Australian Aboriginal	1	1	1113
Lyne	Chinese			6
Lyne	Chinese	0	0	367
Lyne	Chinese	0	1	44
Lyne	Chinese	1	0	51
Lyne	Chinese	1	1	286
Lyne	Croatian	0	0	113
Lyne	Croatian	0	1	26
Lyne	Croatian	1	0	10
Lyne	Croatian	1	1	59
Lyne	Dutch			22
Lyne	Dutch	0	0	862
Lyne	Dutch	0	1	274
Lyne	Dutch	1	0	153
Lyne	Dutch	1	1	401
Lyne	English			1354
Lyne	English	0	0	7296
Lyne	English	0	1	4143
Lyne	English	1	0	2833
Lyne	English	1	1	48688
Lyne	Filipino			13
Lyne	Filipino	0	0	373
Lyne	Filipino	0	1	17
Lyne	Filipino	1	0	116
Lyne	Filipino	1	1	23
Lyne	French			13
Lyne	French	0	0	174
Lyne	French	0	1	60
Lyne	French	1	0	36
Lyne	French	1	1	371
Lyne	German			113
Lyne	German	0	0	1018
Lyne	German	0	1	363
Lyne	German	1	0	244
Lyne	German	1	1	4104
Lyne	Greek			6
Lyne	Greek	0	0	163
Lyne	Greek	0	1	73
Lyne	Greek	1	0	21
Lyne	Greek	1	1	202
Lyne	Hungarian			3
Lyne	Hungarian	0	0	118
Lyne	Hungarian	0	1	36
Lyne	Hungarian	1	0	12
Lyne	Hungarian	1	1	70
Lyne	Indian			9
Lyne	Indian	0	0	277
Lyne	Indian	0	1	26
Lyne	Indian	1	0	16
Lyne	Indian	1	1	31
Lyne	Irish			272
Lyne	Irish	0	0	1208
Lyne	Irish	0	1	812
Lyne	Irish	1	0	503
Lyne	Irish	1	1	13635
Lyne	Italian			34
Lyne	Italian	0	0	476
Lyne	Italian	0	1	221
Lyne	Italian	1	0	97
Lyne	Italian	1	1	1204
Lyne	Korean	0	0	56
Lyne	Korean	1	0	9
Lyne	Korean	1	1	3
Lyne	Lebanese			3
Lyne	Lebanese	0	0	61
Lyne	Lebanese	0	1	29
Lyne	Lebanese	1	0	19
Lyne	Lebanese	1	1	119
Lyne	Macedonian	0	0	28
Lyne	Macedonian	0	1	3
Lyne	Macedonian	1	1	27
Lyne	Maltese			14
Lyne	Maltese	0	0	307
Lyne	Maltese	0	1	94
Lyne	Maltese	1	0	56
Lyne	Maltese	1	1	289
Lyne	Maori			9
Lyne	Maori	0	0	134
Lyne	Maori	0	1	67
Lyne	Maori	1	0	40
Lyne	Maori	1	1	84
Lyne	NZ			17
Lyne	NZ	0	0	305
Lyne	NZ	0	1	186
Lyne	NZ	1	0	124
Lyne	NZ	1	1	127
Lyne	(Other)			122
Lyne	(Other)	0	0	2197
Lyne	(Other)	0	1	636
Lyne	(Other)	1	0	453
Lyne	(Other)	1	1	1181
Lyne	Polish			4
Lyne	Polish	0	0	323
Lyne	Polish	0	1	58
Lyne	Polish	1	0	48
Lyne	Polish	1	1	169
Lyne	Russian	0	0	107
Lyne	Russian	0	1	17
Lyne	Russian	1	0	11
Lyne	Russian	1	1	44
Lyne	Scottish			263
Lyne	Scottish	0	0	1818
Lyne	Scottish	0	1	1070
Lyne	Scottish	1	0	697
Lyne	Scottish	1	1	11689
Lyne	Serbian	0	0	28
Lyne	Serbian	0	1	5
Lyne	Serbian	1	1	7
Lyne	South African			3
Lyne	South African	0	0	181
Lyne	South African	0	1	32
Lyne	South African	1	0	16
Lyne	South African	1	1	26
Lyne	Spanish			6
Lyne	Spanish	0	0	150
Lyne	Spanish	0	1	13
Lyne	Spanish	1	0	9
Lyne	Spanish	1	1	105
Lyne	Sri Lankan			4
Lyne	Sri Lankan	0	0	48
Lyne	Sri Lankan	0	1	7
Lyne	Sri Lankan	1	0	4
Lyne	Sri Lankan	1	1	4
Lyne	Turkish	0	0	11
Lyne	Vietnamese	0	0	56
Lyne	Vietnamese	1	0	3
Lyne	Welsh			13
Lyne	Welsh	0	0	261
Lyne	Welsh	0	1	105
Lyne	Welsh	1	0	72
Lyne	Welsh	1	1	468
Macarthur				7844
Macarthur		0	0	1016
Macarthur		0	1	105
Macarthur		1	0	82
Macarthur		1	1	705
Macarthur	Australian			801
Macarthur	Australian		1	36670
Macarthur	Australian	0	0	2394
Macarthur	Australian	0	1	5698
Macarthur	Australian	1	0	3951
Macarthur	Australian Aboriginal			20
Macarthur	Australian Aboriginal	0	0	19
Macarthur	Australian Aboriginal	0	1	75
Macarthur	Australian Aboriginal	1	0	34
Macarthur	Australian Aboriginal	1	1	797
Macarthur	Chinese			41
Macarthur	Chinese	0	0	3870
Macarthur	Chinese	0	1	108
Macarthur	Chinese	1	0	170
Macarthur	Chinese	1	1	239
Macarthur	Croatian			11
Macarthur	Croatian	0	0	897
Macarthur	Croatian	0	1	137
Macarthur	Croatian	1	0	98
Macarthur	Croatian	1	1	302
Macarthur	Dutch			9
Macarthur	Dutch	0	0	649
Macarthur	Dutch	0	1	265
Macarthur	Dutch	1	0	119
Macarthur	Dutch	1	1	356
Macarthur	English			752
Macarthur	English	0	0	8837
Macarthur	English	0	1	4357
Macarthur	English	1	0	3115
Macarthur	English	1	1	28653
Macarthur	Filipino			41
Macarthur	Filipino	0	0	4438
Macarthur	Filipino	0	1	152
Macarthur	Filipino	1	0	382
Macarthur	Filipino	1	1	69
Macarthur	French			15
Macarthur	French	0	0	503
Macarthur	French	0	1	68
Macarthur	French	1	0	32
Macarthur	French	1	1	247
Macarthur	German			52
Macarthur	German	0	0	1574
Macarthur	German	0	1	444
Macarthur	German	1	0	287
Macarthur	German	1	1	2357
Macarthur	Greek			32
Macarthur	Greek	0	0	884
Macarthur	Greek	0	1	254
Macarthur	Greek	1	0	154
Macarthur	Greek	1	1	551
Macarthur	Hungarian			3
Macarthur	Hungarian	0	0	362
Macarthur	Hungarian	0	1	64
Macarthur	Hungarian	1	0	40
Macarthur	Hungarian	1	1	90
Macarthur	Indian			62
Macarthur	Indian	0	0	6387
Macarthur	Indian	0	1	150
Macarthur	Indian	1	0	61
Macarthur	Indian	1	1	61
Macarthur	Irish			171
Macarthur	Irish	0	0	2049
Macarthur	Irish	0	1	974
Macarthur	Irish	1	0	649
Macarthur	Irish	1	1	9404
Macarthur	Italian			100
Macarthur	Italian	0	0	2615
Macarthur	Italian	0	1	904
Macarthur	Italian	1	0	424
Macarthur	Italian	1	1	2785
Macarthur	Korean	0	0	196
Macarthur	Korean	1	0	30
Macarthur	Korean	1	1	9
Macarthur	Lebanese			44
Macarthur	Lebanese	0	0	2285
Macarthur	Lebanese	0	1	546
Macarthur	Lebanese	1	0	240
Macarthur	Lebanese	1	1	427
Macarthur	Macedonian			4
Macarthur	Macedonian	0	0	410
Macarthur	Macedonian	0	1	60
Macarthur	Macedonian	1	0	46
Macarthur	Macedonian	1	1	97
Macarthur	Maltese			28
Macarthur	Maltese	0	0	1084
Macarthur	Maltese	0	1	345
Macarthur	Maltese	1	0	209
Macarthur	Maltese	1	1	998
Macarthur	Maori			25
Macarthur	Maori	0	0	1181
Macarthur	Maori	0	1	165
Macarthur	Maori	1	0	137
Macarthur	Maori	1	1	96
Macarthur	NZ			6
Macarthur	NZ	0	0	807
Macarthur	NZ	0	1	255
Macarthur	NZ	1	0	192
Macarthur	NZ	1	1	164
Macarthur	(Other)			389
Macarthur	(Other)	0	0	26435
Macarthur	(Other)	0	1	2081
Macarthur	(Other)	1	0	1392
Macarthur	(Other)	1	1	1659
Macarthur	Polish			13
Macarthur	Polish	0	0	897
Macarthur	Polish	0	1	125
Macarthur	Polish	1	0	98
Macarthur	Polish	1	1	287
Macarthur	Russian			10
Macarthur	Russian	0	0	394
Macarthur	Russian	0	1	55
Macarthur	Russian	1	0	39
Macarthur	Russian	1	1	107
Macarthur	Scottish			126
Macarthur	Scottish	0	0	2220
Macarthur	Scottish	0	1	1024
Macarthur	Scottish	1	0	730
Macarthur	Scottish	1	1	6599
Macarthur	Serbian			5
Macarthur	Serbian	0	0	612
Macarthur	Serbian	0	1	106
Macarthur	Serbian	1	0	42
Macarthur	Serbian	1	1	126
Macarthur	South African			7
Macarthur	South African	0	0	808
Macarthur	South African	0	1	107
Macarthur	South African	1	0	79
Macarthur	South African	1	1	53
Macarthur	Spanish			18
Macarthur	Spanish	0	0	1439
Macarthur	Spanish	0	1	97
Macarthur	Spanish	1	0	77
Macarthur	Spanish	1	1	128
Macarthur	Sri Lankan			3
Macarthur	Sri Lankan	0	0	473
Macarthur	Sri Lankan	0	1	15
Macarthur	Sri Lankan	1	0	29
Macarthur	Sri Lankan	1	1	15
Macarthur	Turkish	0	0	261
Macarthur	Turkish	0	1	55
Macarthur	Turkish	1	0	20
Macarthur	Turkish	1	1	71
Macarthur	Vietnamese			11
Macarthur	Vietnamese	0	0	1091
Macarthur	Vietnamese	0	1	52
Macarthur	Vietnamese	1	0	56
Macarthur	Vietnamese	1	1	16
Macarthur	Welsh			3
Macarthur	Welsh	0	0	292
Macarthur	Welsh	0	1	84
Macarthur	Welsh	1	0	61
Macarthur	Welsh	1	1	236
Mackellar				6899
Mackellar		0	0	359
Mackellar		0	1	80
Mackellar		1	0	55
Mackellar		1	1	495
Mackellar	Australian			600
Mackellar	Australian		1	33407
Mackellar	Australian	0	0	1222
Mackellar	Australian	0	1	7286
Mackellar	Australian	1	0	5772
Mackellar	Australian Aboriginal	0	0	3
Mackellar	Australian Aboriginal	0	1	6
Mackellar	Australian Aboriginal	1	0	3
Mackellar	Australian Aboriginal	1	1	79
Mackellar	Chinese			22
Mackellar	Chinese	0	0	3513
Mackellar	Chinese	0	1	161
Mackellar	Chinese	1	0	278
Mackellar	Chinese	1	1	267
Mackellar	Croatian			17
Mackellar	Croatian	0	0	815
Mackellar	Croatian	0	1	148
Mackellar	Croatian	1	0	72
Mackellar	Croatian	1	1	295
Mackellar	Dutch			28
Mackellar	Dutch	0	0	1633
Mackellar	Dutch	0	1	451
Mackellar	Dutch	1	0	248
Mackellar	Dutch	1	1	575
Mackellar	English			684
Mackellar	English	0	0	17967
Mackellar	English	0	1	6694
Mackellar	English	1	0	5039
Mackellar	English	1	1	30801
Mackellar	Filipino			9
Mackellar	Filipino	0	0	1147
Mackellar	Filipino	0	1	40
Mackellar	Filipino	1	0	169
Mackellar	Filipino	1	1	11
Mackellar	French			13
Mackellar	French	0	0	848
Mackellar	French	0	1	146
Mackellar	French	1	0	129
Mackellar	French	1	1	388
Mackellar	German			54
Mackellar	German	0	0	2393
Mackellar	German	0	1	541
Mackellar	German	1	0	369
Mackellar	German	1	1	2387
Mackellar	Greek			9
Mackellar	Greek	0	0	599
Mackellar	Greek	0	1	212
Mackellar	Greek	1	0	87
Mackellar	Greek	1	1	449
Mackellar	Hungarian			9
Mackellar	Hungarian	0	0	424
Mackellar	Hungarian	0	1	94
Mackellar	Hungarian	1	0	39
Mackellar	Hungarian	1	1	77
Mackellar	Indian			14
Mackellar	Indian	0	0	1270
Mackellar	Indian	0	1	62
Mackellar	Indian	1	0	62
Mackellar	Indian	1	1	27
Mackellar	Irish			206
Mackellar	Irish	0	0	3534
Mackellar	Irish	0	1	1550
Mackellar	Irish	1	0	1174
Mackellar	Irish	1	1	11989
Mackellar	Italian			65
Mackellar	Italian	0	0	3661
Mackellar	Italian	0	1	847
Mackellar	Italian	1	0	442
Mackellar	Italian	1	1	2305
Mackellar	Korean			3
Mackellar	Korean	0	0	521
Mackellar	Korean	0	1	4
Mackellar	Korean	1	0	26
Mackellar	Korean	1	1	9
Mackellar	Lebanese			3
Mackellar	Lebanese	0	0	224
Mackellar	Lebanese	0	1	80
Mackellar	Lebanese	1	0	51
Mackellar	Lebanese	1	1	147
Mackellar	Macedonian	0	0	78
Mackellar	Macedonian	0	1	20
Mackellar	Macedonian	1	0	14
Mackellar	Macedonian	1	1	24
Mackellar	Maltese			8
Mackellar	Maltese	0	0	231
Mackellar	Maltese	0	1	98
Mackellar	Maltese	1	0	57
Mackellar	Maltese	1	1	173
Mackellar	Maori			9
Mackellar	Maori	0	0	435
Mackellar	Maori	0	1	84
Mackellar	Maori	1	0	53
Mackellar	Maori	1	1	17
Mackellar	NZ			14
Mackellar	NZ	0	0	1047
Mackellar	NZ	0	1	433
Mackellar	NZ	1	0	313
Mackellar	NZ	1	1	152
Mackellar	(Other)			125
Mackellar	(Other)	0	0	11113
Mackellar	(Other)	0	1	1573
Mackellar	(Other)	1	0	1526
Mackellar	(Other)	1	1	1701
Mackellar	Polish			4
Mackellar	Polish	0	0	655
Mackellar	Polish	0	1	112
Mackellar	Polish	1	0	111
Mackellar	Polish	1	1	178
Mackellar	Russian			3
Mackellar	Russian	0	0	474
Mackellar	Russian	0	1	44
Mackellar	Russian	1	0	64
Mackellar	Russian	1	1	100
Mackellar	Scottish			152
Mackellar	Scottish	0	0	3806
Mackellar	Scottish	0	1	1433
Mackellar	Scottish	1	0	1187
Mackellar	Scottish	1	1	8823
Mackellar	Serbian			5
Mackellar	Serbian	0	0	918
Mackellar	Serbian	0	1	86
Mackellar	Serbian	1	0	55
Mackellar	Serbian	1	1	99
Mackellar	South African			11
Mackellar	South African	0	0	1113
Mackellar	South African	0	1	137
Mackellar	South African	1	0	103
Mackellar	South African	1	1	25
Mackellar	Spanish			10
Mackellar	Spanish	0	0	684
Mackellar	Spanish	0	1	44
Mackellar	Spanish	1	0	49
Mackellar	Spanish	1	1	90
Mackellar	Sri Lankan	0	0	88
Mackellar	Sri Lankan	0	1	22
Mackellar	Sri Lankan	1	0	18
Mackellar	Sri Lankan	1	1	18
Mackellar	Turkish			5
Mackellar	Turkish	0	0	127
Mackellar	Turkish	0	1	18
Mackellar	Turkish	1	0	9
Mackellar	Turkish	1	1	8
Mackellar	Vietnamese			3
Mackellar	Vietnamese	0	0	337
Mackellar	Vietnamese	0	1	9
Mackellar	Vietnamese	1	0	30
Mackellar	Vietnamese	1	1	14
Mackellar	Welsh			5
Mackellar	Welsh	0	0	662
Mackellar	Welsh	0	1	128
Mackellar	Welsh	1	0	114
Mackellar	Welsh	1	1	469
Macquarie				6705
Macquarie		0	0	209
Macquarie		0	1	71
Macquarie		1	0	50
Macquarie		1	1	730
Macquarie	Australian			747
Macquarie	Australian		1	44289
Macquarie	Australian	0	0	742
Macquarie	Australian	0	1	6607
Macquarie	Australian	1	0	4513
Macquarie	Australian Aboriginal			6
Macquarie	Australian Aboriginal	0	1	41
Macquarie	Australian Aboriginal	1	0	21
Macquarie	Australian Aboriginal	1	1	479
Macquarie	Chinese			20
Macquarie	Chinese	0	0	1123
Macquarie	Chinese	0	1	102
Macquarie	Chinese	1	0	144
Macquarie	Chinese	1	1	306
Macquarie	Croatian			7
Macquarie	Croatian	0	0	381
Macquarie	Croatian	0	1	89
Macquarie	Croatian	1	0	53
Macquarie	Croatian	1	1	194
Macquarie	Dutch			22
Macquarie	Dutch	0	0	1300
Macquarie	Dutch	0	1	463
Macquarie	Dutch	1	0	316
Macquarie	Dutch	1	1	786
Macquarie	English			770
Macquarie	English	0	0	10893
Macquarie	English	0	1	6232
Macquarie	English	1	0	4448
Macquarie	English	1	1	38557
Macquarie	Filipino			14
Macquarie	Filipino	0	0	564
Macquarie	Filipino	0	1	17
Macquarie	Filipino	1	0	104
Macquarie	Filipino	1	1	49
Macquarie	French			5
Macquarie	French	0	0	374
Macquarie	French	0	1	94
Macquarie	French	1	0	67
Macquarie	French	1	1	373
Macquarie	German			80
Macquarie	German	0	0	1761
Macquarie	German	0	1	648
Macquarie	German	1	0	442
Macquarie	German	1	1	3221
Macquarie	Greek			8
Macquarie	Greek	0	0	491
Macquarie	Greek	0	1	146
Macquarie	Greek	1	0	78
Macquarie	Greek	1	1	419
Macquarie	Hungarian			5
Macquarie	Hungarian	0	0	438
Macquarie	Hungarian	0	1	86
Macquarie	Hungarian	1	0	46
Macquarie	Hungarian	1	1	123
Macquarie	Indian			5
Macquarie	Indian	0	0	497
Macquarie	Indian	0	1	67
Macquarie	Indian	1	0	64
Macquarie	Indian	1	1	50
Macquarie	Irish			226
Macquarie	Irish	0	0	2606
Macquarie	Irish	0	1	1699
Macquarie	Irish	1	0	1048
Macquarie	Irish	1	1	14383
Macquarie	Italian			43
Macquarie	Italian	0	0	1321
Macquarie	Italian	0	1	587
Macquarie	Italian	1	0	235
Macquarie	Italian	1	1	1957
Macquarie	Korean			3
Macquarie	Korean	0	0	121
Macquarie	Korean	0	1	3
Macquarie	Korean	1	0	8
Macquarie	Korean	1	1	8
Macquarie	Lebanese			7
Macquarie	Lebanese	0	0	289
Macquarie	Lebanese	0	1	102
Macquarie	Lebanese	1	0	42
Macquarie	Lebanese	1	1	184
Macquarie	Macedonian	0	0	195
Macquarie	Macedonian	0	1	32
Macquarie	Macedonian	1	0	24
Macquarie	Macedonian	1	1	56
Macquarie	Maltese			37
Macquarie	Maltese	0	0	1604
Macquarie	Maltese	0	1	467
Macquarie	Maltese	1	0	242
Macquarie	Maltese	1	1	1570
Macquarie	Maori			4
Macquarie	Maori	0	0	250
Macquarie	Maori	0	1	70
Macquarie	Maori	1	0	33
Macquarie	Maori	1	1	45
Macquarie	NZ			3
Macquarie	NZ	0	0	552
Macquarie	NZ	0	1	331
Macquarie	NZ	1	0	234
Macquarie	NZ	1	1	159
Macquarie	(Other)			77
Macquarie	(Other)	0	0	4764
Macquarie	(Other)	0	1	1337
Macquarie	(Other)	1	0	877
Macquarie	(Other)	1	1	1724
Macquarie	Polish			4
Macquarie	Polish	0	0	721
Macquarie	Polish	0	1	153
Macquarie	Polish	1	0	102
Macquarie	Polish	1	1	336
Macquarie	Russian			9
Macquarie	Russian	0	0	294
Macquarie	Russian	0	1	62
Macquarie	Russian	1	0	41
Macquarie	Russian	1	1	155
Macquarie	Scottish			179
Macquarie	Scottish	0	0	2746
Macquarie	Scottish	0	1	1502
Macquarie	Scottish	1	0	1035
Macquarie	Scottish	1	1	10304
Macquarie	Serbian			4
Macquarie	Serbian	0	0	118
Macquarie	Serbian	0	1	35
Macquarie	Serbian	1	0	17
Macquarie	Serbian	1	1	36
Macquarie	South African	0	0	329
Macquarie	South African	0	1	85
Macquarie	South African	1	0	56
Macquarie	South African	1	1	32
Macquarie	Spanish			3
Macquarie	Spanish	0	0	432
Macquarie	Spanish	0	1	44
Macquarie	Spanish	1	0	25
Macquarie	Spanish	1	1	126
Macquarie	Sri Lankan	0	0	93
Macquarie	Sri Lankan	0	1	35
Macquarie	Sri Lankan	1	0	20
Macquarie	Sri Lankan	1	1	15
Macquarie	Turkish	0	0	57
Macquarie	Turkish	0	1	17
Macquarie	Turkish	1	0	8
Macquarie	Turkish	1	1	5
Macquarie	Vietnamese	0	0	211
Macquarie	Vietnamese	0	1	15
Macquarie	Vietnamese	1	0	23
Macquarie	Vietnamese	1	1	10
Macquarie	Welsh			7
Macquarie	Welsh	0	0	461
Macquarie	Welsh	0	1	165
Macquarie	Welsh	1	0	97
Macquarie	Welsh	1	1	563
McMahon				7188
McMahon		0	0	1640
McMahon		0	1	128
McMahon		1	0	84
McMahon		1	1	400
McMahon	Australian			495
McMahon	Australian		1	18605
McMahon	Australian	0	0	3681
McMahon	Australian	0	1	3846
McMahon	Australian	1	0	2277
McMahon	Australian Aboriginal			4
McMahon	Australian Aboriginal	0	0	6
McMahon	Australian Aboriginal	0	1	36
McMahon	Australian Aboriginal	1	0	17
McMahon	Australian Aboriginal	1	1	218
McMahon	Chinese			100
McMahon	Chinese	0	0	9606
McMahon	Chinese	0	1	131
McMahon	Chinese	1	0	200
McMahon	Chinese	1	1	184
McMahon	Croatian			34
McMahon	Croatian	0	0	1942
McMahon	Croatian	0	1	179
McMahon	Croatian	1	0	117
McMahon	Croatian	1	1	386
McMahon	Dutch			3
McMahon	Dutch	0	0	362
McMahon	Dutch	0	1	110
McMahon	Dutch	1	0	66
McMahon	Dutch	1	1	196
