CED_NAME16	Landlord	Rent.min	occupied_private_dwellings_being_rented
Fadden	State or territory housing authority	5250	386
Fadden	State or territory housing authority	7875	220
Fadden	State or territory housing authority	10500	73
Fadden	State or territory housing authority	11812	65
Fadden	State or territory housing authority	14437	135
Fadden	State or territory housing authority	18375	46
Fadden	State or territory housing authority	23625	8
Fairfax		0	154
Fairfax		3937	5
Fairfax		5250	12
Fairfax		7875	5
Fairfax		10500	11
Fairfax		11812	15
Fairfax		14437	15
Fairfax		18375	19
Fairfax		23625	9
Fairfax		28875	3
Fairfax		34125	3
Fairfax	(Other)	0	41
Fairfax	(Other)	3937	10
Fairfax	(Other)	5250	34
Fairfax	(Other)	7875	78
Fairfax	(Other)	10500	63
Fairfax	(Other)	11812	113
Fairfax	(Other)	14437	95
Fairfax	(Other)	18375	74
Fairfax	(Other)	23625	29
Fairfax	(Other)	28875	11
Fairfax	(Other)	49875	3
Fairfax	Co-op/church group etc	0	11
Fairfax	Co-op/church group etc	3937	25
Fairfax	Co-op/church group etc	5250	46
Fairfax	Co-op/church group etc	7875	42
Fairfax	Co-op/church group etc	10500	11
Fairfax	Co-op/church group etc	11812	11
Fairfax	Co-op/church group etc	14437	26
Fairfax	Co-op/church group etc	18375	19
Fairfax	Co-op/church group etc	23625	3
Fairfax	Person not in same household	0	165
Fairfax	Person not in same household	3937	18
Fairfax	Person not in same household	5250	107
Fairfax	Person not in same household	7875	186
Fairfax	Person not in same household	10500	198
Fairfax	Person not in same household	11812	384
Fairfax	Person not in same household	14437	780
Fairfax	Person not in same household	18375	1082
Fairfax	Person not in same household	23625	413
Fairfax	Person not in same household	28875	124
Fairfax	Person not in same household	34125	39
Fairfax	Person not in same household	39375	18
Fairfax	Person not in same household	44625	6
Fairfax	Person not in same household	49875	15
Fairfax	Real estate agent	0	18
Fairfax	Real estate agent	5250	28
Fairfax	Real estate agent	7875	97
Fairfax	Real estate agent	10500	178
Fairfax	Real estate agent	11812	594
Fairfax	Real estate agent	14437	2198
Fairfax	Real estate agent	18375	3964
Fairfax	Real estate agent	23625	2417
Fairfax	Real estate agent	28875	724
Fairfax	Real estate agent	34125	211
Fairfax	Real estate agent	39375	81
Fairfax	Real estate agent	44625	23
Fairfax	Real estate agent	49875	36
Fairfax	State or territory housing authority	0	56
Fairfax	State or territory housing authority	3937	111
Fairfax	State or territory housing authority	5250	403
Fairfax	State or territory housing authority	7875	244
Fairfax	State or territory housing authority	10500	70
Fairfax	State or territory housing authority	11812	87
Fairfax	State or territory housing authority	14437	58
Fairfax	State or territory housing authority	18375	40
Fairfax	State or territory housing authority	28875	4
Fairfax	State or territory housing authority	44625	3
Fisher		0	167
Fisher		5250	3
Fisher		7875	5
Fisher		10500	3
Fisher		11812	8
Fisher		14437	18
Fisher		18375	24
Fisher		23625	6
Fisher	(Other)	0	35
Fisher	(Other)	3937	9
Fisher	(Other)	5250	19
Fisher	(Other)	7875	61
Fisher	(Other)	10500	33
Fisher	(Other)	11812	66
Fisher	(Other)	14437	93
Fisher	(Other)	18375	73
Fisher	(Other)	23625	18
Fisher	(Other)	28875	5
Fisher	(Other)	49875	3
Fisher	Co-op/church group etc	0	10
Fisher	Co-op/church group etc	3937	18
Fisher	Co-op/church group etc	5250	33
Fisher	Co-op/church group etc	7875	36
Fisher	Co-op/church group etc	10500	7
Fisher	Co-op/church group etc	11812	16
Fisher	Co-op/church group etc	14437	16
Fisher	Co-op/church group etc	18375	13
Fisher	Co-op/church group etc	23625	4
Fisher	Person not in same household	0	194
Fisher	Person not in same household	3937	14
Fisher	Person not in same household	5250	110
Fisher	Person not in same household	7875	162
Fisher	Person not in same household	10500	179
Fisher	Person not in same household	11812	324
Fisher	Person not in same household	14437	812
Fisher	Person not in same household	18375	1043
Fisher	Person not in same household	23625	397
Fisher	Person not in same household	28875	97
Fisher	Person not in same household	34125	40
Fisher	Person not in same household	39375	22
Fisher	Person not in same household	44625	11
Fisher	Person not in same household	49875	15
Fisher	Real estate agent	0	17
Fisher	Real estate agent	3937	4
Fisher	Real estate agent	5250	30
Fisher	Real estate agent	7875	58
Fisher	Real estate agent	10500	65
Fisher	Real estate agent	11812	303
Fisher	Real estate agent	14437	2151
Fisher	Real estate agent	18375	4115
Fisher	Real estate agent	23625	2267
Fisher	Real estate agent	28875	548
Fisher	Real estate agent	34125	195
Fisher	Real estate agent	39375	55
Fisher	Real estate agent	44625	29
Fisher	Real estate agent	49875	24
Fisher	State or territory housing authority	0	53
Fisher	State or territory housing authority	3937	113
Fisher	State or territory housing authority	5250	422
Fisher	State or territory housing authority	7875	175
Fisher	State or territory housing authority	10500	65
Fisher	State or territory housing authority	11812	80
Fisher	State or territory housing authority	14437	103
Fisher	State or territory housing authority	18375	28
Flynn		0	465
Flynn		3937	8
Flynn		5250	19
Flynn		7875	26
Flynn		10500	18
Flynn		11812	22
Flynn		14437	17
Flynn		18375	3
Flynn	(Other)	0	1119
Flynn	(Other)	3937	219
Flynn	(Other)	5250	286
Flynn	(Other)	7875	177
Flynn	(Other)	10500	95
Flynn	(Other)	11812	117
Flynn	(Other)	14437	77
Flynn	(Other)	18375	46
Flynn	(Other)	23625	9
Flynn	(Other)	28875	3
Flynn	(Other)	49875	3
Flynn	Co-op/church group etc	0	14
Flynn	Co-op/church group etc	3937	29
Flynn	Co-op/church group etc	5250	74
Flynn	Co-op/church group etc	7875	76
Flynn	Co-op/church group etc	10500	27
Flynn	Co-op/church group etc	11812	39
Flynn	Co-op/church group etc	14437	18
Flynn	Co-op/church group etc	18375	3
Flynn	Person not in same household	0	460
Flynn	Person not in same household	3937	52
Flynn	Person not in same household	5250	315
Flynn	Person not in same household	7875	558
Flynn	Person not in same household	10500	533
Flynn	Person not in same household	11812	598
Flynn	Person not in same household	14437	598
Flynn	Person not in same household	18375	313
Flynn	Person not in same household	23625	70
Flynn	Person not in same household	28875	27
Flynn	Person not in same household	34125	10
Flynn	Person not in same household	39375	3
Flynn	Person not in same household	49875	8
Flynn	Real estate agent	0	71
Flynn	Real estate agent	3937	33
Flynn	Real estate agent	5250	305
Flynn	Real estate agent	7875	1175
Flynn	Real estate agent	10500	1180
Flynn	Real estate agent	11812	2205
Flynn	Real estate agent	14437	2867
Flynn	Real estate agent	18375	1207
Flynn	Real estate agent	23625	207
Flynn	Real estate agent	28875	54
Flynn	Real estate agent	34125	15
Flynn	Real estate agent	39375	5
Flynn	Real estate agent	49875	3
Flynn	State or territory housing authority	0	200
Flynn	State or territory housing authority	3937	151
Flynn	State or territory housing authority	5250	553
Flynn	State or territory housing authority	7875	349
Flynn	State or territory housing authority	10500	95
Flynn	State or territory housing authority	11812	115
Flynn	State or territory housing authority	14437	28
Flynn	State or territory housing authority	18375	12
Forde		0	83
Forde		5250	5
Forde		7875	7
Forde		10500	5
Forde		11812	11
Forde		14437	31
Forde		18375	27
Forde		23625	6
Forde	(Other)	0	30
Forde	(Other)	5250	37
Forde	(Other)	7875	80
Forde	(Other)	10500	59
Forde	(Other)	11812	92
Forde	(Other)	14437	108
Forde	(Other)	18375	97
Forde	(Other)	23625	14
Forde	(Other)	28875	9
Forde	Co-op/church group etc	0	4
Forde	Co-op/church group etc	3937	3
Forde	Co-op/church group etc	5250	12
Forde	Co-op/church group etc	7875	12
Forde	Co-op/church group etc	10500	11
Forde	Co-op/church group etc	11812	16
Forde	Co-op/church group etc	14437	49
Forde	Co-op/church group etc	18375	22
Forde	Co-op/church group etc	49875	3
Forde	Person not in same household	0	128
Forde	Person not in same household	3937	5
Forde	Person not in same household	5250	73
Forde	Person not in same household	7875	94
Forde	Person not in same household	10500	107
Forde	Person not in same household	11812	236
Forde	Person not in same household	14437	801
Forde	Person not in same household	18375	1040
Forde	Person not in same household	23625	216
Forde	Person not in same household	28875	57
Forde	Person not in same household	34125	14
Forde	Person not in same household	39375	4
Forde	Person not in same household	44625	5
Forde	Person not in same household	49875	5
Forde	Real estate agent	0	16
Forde	Real estate agent	3937	4
Forde	Real estate agent	5250	25
Forde	Real estate agent	7875	55
Forde	Real estate agent	10500	108
Forde	Real estate agent	11812	784
Forde	Real estate agent	14437	3203
Forde	Real estate agent	18375	6770
Forde	Real estate agent	23625	1523
Forde	Real estate agent	28875	300
Forde	Real estate agent	34125	106
Forde	Real estate agent	39375	26
Forde	Real estate agent	44625	15
Forde	Real estate agent	49875	22
Forde	State or territory housing authority	0	78
Forde	State or territory housing authority	3937	146
Forde	State or territory housing authority	5250	468
Forde	State or territory housing authority	7875	418
Forde	State or territory housing authority	10500	133
Forde	State or territory housing authority	11812	109
Forde	State or territory housing authority	14437	142
Forde	State or territory housing authority	18375	30
Forde	State or territory housing authority	23625	4
Forde	State or territory housing authority	39375	4
Forde	State or territory housing authority	44625	3
Griffith		0	126
Griffith		5250	12
Griffith		7875	5
Griffith		10500	8
Griffith		11812	7
Griffith		14437	11
Griffith		18375	33
Griffith		23625	15
Griffith		28875	11
Griffith		34125	3
Griffith		39375	3
Griffith	(Other)	0	20
Griffith	(Other)	5250	7
Griffith	(Other)	7875	17
Griffith	(Other)	10500	13
Griffith	(Other)	11812	28
Griffith	(Other)	14437	42
Griffith	(Other)	18375	70
Griffith	(Other)	23625	44
Griffith	(Other)	28875	18
Griffith	(Other)	34125	14
Griffith	(Other)	44625	5
Griffith	(Other)	49875	7
Griffith	Co-op/church group etc	0	14
Griffith	Co-op/church group etc	3937	8
Griffith	Co-op/church group etc	5250	32
Griffith	Co-op/church group etc	7875	50
Griffith	Co-op/church group etc	10500	22
Griffith	Co-op/church group etc	11812	21
Griffith	Co-op/church group etc	14437	26
Griffith	Co-op/church group etc	18375	16
Griffith	Co-op/church group etc	23625	14
Griffith	Co-op/church group etc	28875	6
Griffith	Co-op/church group etc	34125	3
Griffith	Person not in same household	0	214
Griffith	Person not in same household	3937	17
Griffith	Person not in same household	5250	109
Griffith	Person not in same household	7875	248
Griffith	Person not in same household	10500	203
Griffith	Person not in same household	11812	353
Griffith	Person not in same household	14437	770
Griffith	Person not in same household	18375	1362
Griffith	Person not in same household	23625	905
Griffith	Person not in same household	28875	371
Griffith	Person not in same household	34125	167
Griffith	Person not in same household	39375	119
Griffith	Person not in same household	44625	43
Griffith	Person not in same household	49875	91
Griffith	Real estate agent	0	26
Griffith	Real estate agent	3937	11
Griffith	Real estate agent	5250	45
Griffith	Real estate agent	7875	203
Griffith	Real estate agent	10500	201
Griffith	Real estate agent	11812	740
Griffith	Real estate agent	14437	2683
Griffith	Real estate agent	18375	6474
Griffith	Real estate agent	23625	4758
Griffith	Real estate agent	28875	1916
Griffith	Real estate agent	34125	799
Griffith	Real estate agent	39375	398
Griffith	Real estate agent	44625	185
Griffith	Real estate agent	49875	337
Griffith	State or territory housing authority	0	216
Griffith	State or territory housing authority	3937	321
Griffith	State or territory housing authority	5250	1227
Griffith	State or territory housing authority	7875	434
Griffith	State or territory housing authority	10500	192
Griffith	State or territory housing authority	11812	161
Griffith	State or territory housing authority	14437	108
Griffith	State or territory housing authority	18375	65
Griffith	State or territory housing authority	23625	7
Griffith	State or territory housing authority	28875	3
Griffith	State or territory housing authority	34125	4
Griffith	State or territory housing authority	44625	3
Groom		0	159
Groom		3937	4
Groom		5250	7
Groom		7875	21
Groom		10500	12
Groom		11812	6
Groom		14437	26
Groom		18375	13
Groom	(Other)	0	90
Groom	(Other)	3937	19
Groom	(Other)	5250	49
Groom	(Other)	7875	70
Groom	(Other)	10500	48
Groom	(Other)	11812	155
Groom	(Other)	14437	153
Groom	(Other)	18375	26
Groom	(Other)	23625	12
Groom	(Other)	28875	3
Groom	(Other)	49875	3
Groom	Co-op/church group etc	0	20
Groom	Co-op/church group etc	3937	23
Groom	Co-op/church group etc	5250	31
Groom	Co-op/church group etc	7875	67
Groom	Co-op/church group etc	10500	28
Groom	Co-op/church group etc	11812	21
Groom	Co-op/church group etc	14437	25
Groom	Co-op/church group etc	18375	3
Groom	Person not in same household	0	209
Groom	Person not in same household	3937	32
Groom	Person not in same household	5250	224
Groom	Person not in same household	7875	358
Groom	Person not in same household	10500	430
Groom	Person not in same household	11812	698
Groom	Person not in same household	14437	912
Groom	Person not in same household	18375	423
Groom	Person not in same household	23625	67
Groom	Person not in same household	28875	11
Groom	Person not in same household	34125	7
Groom	Person not in same household	39375	4
Groom	Person not in same household	49875	5
Groom	Real estate agent	0	28
Groom	Real estate agent	3937	11
Groom	Real estate agent	5250	100
Groom	Real estate agent	7875	545
Groom	Real estate agent	10500	770
Groom	Real estate agent	11812	2235
Groom	Real estate agent	14437	4465
Groom	Real estate agent	18375	2521
Groom	Real estate agent	23625	388
Groom	Real estate agent	28875	63
Groom	Real estate agent	34125	15
Groom	Real estate agent	44625	3
Groom	Real estate agent	49875	8
Groom	State or territory housing authority	0	62
Groom	State or territory housing authority	3937	120
Groom	State or territory housing authority	5250	462
Groom	State or territory housing authority	7875	247
Groom	State or territory housing authority	10500	112
Groom	State or territory housing authority	11812	121
Groom	State or territory housing authority	14437	60
Groom	State or territory housing authority	18375	8
Groom	State or territory housing authority	28875	3
Groom	State or territory housing authority	34125	4
