CED_NAME16	Religion	Denomination	Sex	persons
Fisher	(Other)	Secular beliefs	M	238
Fisher	(Other)	Sikhism	F	81
Fisher	(Other)	Sikhism	M	90
Fisher	Buddhism		F	1001
Fisher	Buddhism		M	679
Fisher	Christianity		F	2529
Fisher	Christianity		M	2181
Fisher	Christianity	(Other)	F	126
Fisher	Christianity	(Other)	M	90
Fisher	Christianity	Anglican	F	13228
Fisher	Christianity	Anglican	M	11172
Fisher	Christianity	Assyrian Apostolic	M	4
Fisher	Christianity	Baptist	F	1566
Fisher	Christianity	Baptist	M	1400
Fisher	Christianity	Brethren	F	8
Fisher	Christianity	Brethren	M	10
Fisher	Christianity	Catholic	F	13968
Fisher	Christianity	Catholic	M	12271
Fisher	Christianity	Churches Of Christ	F	171
Fisher	Christianity	Churches Of Christ	M	143
Fisher	Christianity	Eastern Orthodox	F	209
Fisher	Christianity	Eastern Orthodox	M	187
Fisher	Christianity	Jehovah's Witnesses	F	520
Fisher	Christianity	Jehovah's Witnesses	M	391
Fisher	Christianity	Latter Day Saints	F	158
Fisher	Christianity	Latter Day Saints	M	139
Fisher	Christianity	Lutheran	F	891
Fisher	Christianity	Lutheran	M	746
Fisher	Christianity	Oriental Orthodox	F	11
Fisher	Christianity	Oriental Orthodox	M	22
Fisher	Christianity	Pentecostal	F	1280
Fisher	Christianity	Pentecostal	M	1027
Fisher	Christianity	Presbyterian Reformed	F	2401
Fisher	Christianity	Presbyterian Reformed	M	2015
Fisher	Christianity	Protestant (Other)	F	259
Fisher	Christianity	Protestant (Other)	M	233
Fisher	Christianity	Salvation Army	F	199
Fisher	Christianity	Salvation Army	M	137
Fisher	Christianity	Seventh Day Adventist	F	175
Fisher	Christianity	Seventh Day Adventist	M	128
Fisher	Christianity	Uniting Church	F	4529
Fisher	Christianity	Uniting Church	M	3373
Fisher	Hinduism		F	259
Fisher	Hinduism		M	283
Fisher	Islam		F	97
Fisher	Islam		M	122
Fisher	Judaism		F	42
Fisher	Judaism		M	47
Fisher	No religion		F	21698
Fisher	No religion		M	24004
Flynn	(Other)		F	7897
Flynn	(Other)		M	9515
Flynn	(Other)	(Other)	F	271
Flynn	(Other)	(Other)	M	171
Flynn	(Other)	Australian Aboriginal Traditional	F	29
Flynn	(Other)	Australian Aboriginal Traditional	M	20
Flynn	(Other)	Other spiritual beliefs	F	128
Flynn	(Other)	Other spiritual beliefs	M	96
Flynn	(Other)	Secular beliefs	F	193
Flynn	(Other)	Secular beliefs	M	239
Flynn	(Other)	Sikhism	F	85
Flynn	(Other)	Sikhism	M	98
Flynn	Buddhism		F	674
Flynn	Buddhism		M	543
Flynn	Christianity		F	2276
Flynn	Christianity		M	2183
Flynn	Christianity	(Other)	F	197
Flynn	Christianity	(Other)	M	179
Flynn	Christianity	Anglican	F	15005
Flynn	Christianity	Anglican	M	14826
Flynn	Christianity	Baptist	F	1476
Flynn	Christianity	Baptist	M	1457
Flynn	Christianity	Brethren	F	27
Flynn	Christianity	Brethren	M	35
Flynn	Christianity	Catholic	F	16780
Flynn	Christianity	Catholic	M	16750
Flynn	Christianity	Churches Of Christ	F	140
Flynn	Christianity	Churches Of Christ	M	128
Flynn	Christianity	Eastern Orthodox	F	176
Flynn	Christianity	Eastern Orthodox	M	187
Flynn	Christianity	Jehovah's Witnesses	F	406
Flynn	Christianity	Jehovah's Witnesses	M	317
Flynn	Christianity	Latter Day Saints	F	185
Flynn	Christianity	Latter Day Saints	M	166
Flynn	Christianity	Lutheran	F	1254
Flynn	Christianity	Lutheran	M	1172
Flynn	Christianity	Oriental Orthodox	M	8
Flynn	Christianity	Pentecostal	F	1039
Flynn	Christianity	Pentecostal	M	933
Flynn	Christianity	Presbyterian Reformed	F	2950
Flynn	Christianity	Presbyterian Reformed	M	3170
Flynn	Christianity	Protestant (Other)	F	466
Flynn	Christianity	Protestant (Other)	M	446
Flynn	Christianity	Salvation Army	F	359
Flynn	Christianity	Salvation Army	M	256
Flynn	Christianity	Seventh Day Adventist	F	265
Flynn	Christianity	Seventh Day Adventist	M	249
Flynn	Christianity	Uniting Church	F	5480
Flynn	Christianity	Uniting Church	M	4961
Flynn	Hinduism		F	357
Flynn	Hinduism		M	410
Flynn	Islam		F	234
Flynn	Islam		M	290
Flynn	Judaism		F	29
Flynn	Judaism		M	21
Flynn	No religion		F	17183
Flynn	No religion		M	21066
Forde	(Other)		F	7546
Forde	(Other)		M	7718
Forde	(Other)	(Other)	F	405
Forde	(Other)	(Other)	M	309
Forde	(Other)	Australian Aboriginal Traditional	F	3
Forde	(Other)	Australian Aboriginal Traditional	M	9
Forde	(Other)	Other spiritual beliefs	F	193
Forde	(Other)	Other spiritual beliefs	M	137
Forde	(Other)	Secular beliefs	F	208
Forde	(Other)	Secular beliefs	M	268
Forde	(Other)	Sikhism	F	219
Forde	(Other)	Sikhism	M	255
Forde	Buddhism		F	1358
Forde	Buddhism		M	958
Forde	Christianity		F	3421
Forde	Christianity		M	3072
Forde	Christianity	(Other)	F	298
Forde	Christianity	(Other)	M	260
Forde	Christianity	Anglican	F	13818
Forde	Christianity	Anglican	M	11776
Forde	Christianity	Assyrian Apostolic	F	16
Forde	Christianity	Assyrian Apostolic	M	13
Forde	Christianity	Baptist	F	1625
Forde	Christianity	Baptist	M	1446
Forde	Christianity	Brethren	F	22
Forde	Christianity	Brethren	M	12
Forde	Christianity	Catholic	F	16415
Forde	Christianity	Catholic	M	14825
Forde	Christianity	Churches Of Christ	F	95
Forde	Christianity	Churches Of Christ	M	64
Forde	Christianity	Eastern Orthodox	F	605
Forde	Christianity	Eastern Orthodox	M	576
Forde	Christianity	Jehovah's Witnesses	F	741
Forde	Christianity	Jehovah's Witnesses	M	587
Forde	Christianity	Latter Day Saints	F	1023
Forde	Christianity	Latter Day Saints	M	986
Forde	Christianity	Lutheran	F	1112
Forde	Christianity	Lutheran	M	935
Forde	Christianity	Oriental Orthodox	F	24
Forde	Christianity	Oriental Orthodox	M	32
Forde	Christianity	Pentecostal	F	1983
Forde	Christianity	Pentecostal	M	1768
Forde	Christianity	Presbyterian Reformed	F	2430
Forde	Christianity	Presbyterian Reformed	M	2122
Forde	Christianity	Protestant (Other)	F	503
Forde	Christianity	Protestant (Other)	M	431
Forde	Christianity	Salvation Army	F	211
Forde	Christianity	Salvation Army	M	172
Forde	Christianity	Seventh Day Adventist	F	467
Forde	Christianity	Seventh Day Adventist	M	368
Forde	Christianity	Uniting Church	F	3758
Forde	Christianity	Uniting Church	M	3049
Forde	Hinduism		F	528
Forde	Hinduism		M	592
Forde	Islam		F	1015
Forde	Islam		M	1052
Forde	Judaism		F	50
Forde	Judaism		M	66
Forde	No religion		F	24295
Forde	No religion		M	27291
Griffith	(Other)		F	7584
Griffith	(Other)		M	8259
Griffith	(Other)	(Other)	F	288
Griffith	(Other)	(Other)	M	258
Griffith	(Other)	Australian Aboriginal Traditional	F	5
Griffith	(Other)	Australian Aboriginal Traditional	M	3
Griffith	(Other)	Other spiritual beliefs	F	227
Griffith	(Other)	Other spiritual beliefs	M	115
Griffith	(Other)	Secular beliefs	F	336
Griffith	(Other)	Secular beliefs	M	449
Griffith	(Other)	Sikhism	F	407
Griffith	(Other)	Sikhism	M	481
Griffith	Buddhism		F	2072
Griffith	Buddhism		M	1476
Griffith	Christianity		F	1632
Griffith	Christianity		M	1315
Griffith	Christianity	(Other)	F	99
Griffith	Christianity	(Other)	M	76
Griffith	Christianity	Anglican	F	8699
Griffith	Christianity	Anglican	M	7929
Griffith	Christianity	Baptist	F	879
Griffith	Christianity	Baptist	M	754
Griffith	Christianity	Brethren	F	66
Griffith	Christianity	Brethren	M	53
Griffith	Christianity	Catholic	F	20374
Griffith	Christianity	Catholic	M	17627
Griffith	Christianity	Churches Of Christ	F	51
Griffith	Christianity	Churches Of Christ	M	31
Griffith	Christianity	Eastern Orthodox	F	2034
Griffith	Christianity	Eastern Orthodox	M	1953
Griffith	Christianity	Jehovah's Witnesses	F	217
Griffith	Christianity	Jehovah's Witnesses	M	174
Griffith	Christianity	Latter Day Saints	F	198
Griffith	Christianity	Latter Day Saints	M	192
Griffith	Christianity	Lutheran	F	554
Griffith	Christianity	Lutheran	M	437
Griffith	Christianity	Oriental Orthodox	F	65
Griffith	Christianity	Oriental Orthodox	M	58
Griffith	Christianity	Pentecostal	F	822
Griffith	Christianity	Pentecostal	M	682
Griffith	Christianity	Presbyterian Reformed	F	1663
Griffith	Christianity	Presbyterian Reformed	M	1459
Griffith	Christianity	Protestant (Other)	F	223
Griffith	Christianity	Protestant (Other)	M	218
Griffith	Christianity	Salvation Army	F	92
Griffith	Christianity	Salvation Army	M	56
Griffith	Christianity	Seventh Day Adventist	F	135
Griffith	Christianity	Seventh Day Adventist	M	129
Griffith	Christianity	Uniting Church	F	2844
Griffith	Christianity	Uniting Church	M	2044
Griffith	Hinduism		F	1399
Griffith	Hinduism		M	1687
Griffith	Islam		F	1008
Griffith	Islam		M	1205
Griffith	Judaism		F	117
Griffith	Judaism		M	126
Griffith	No religion		F	25849
Griffith	No religion		M	28410
Groom	(Other)		F	6616
Groom	(Other)		M	6846
Groom	(Other)	(Other)	F	293
Groom	(Other)	(Other)	M	209
Groom	(Other)	Australian Aboriginal Traditional	F	18
Groom	(Other)	Australian Aboriginal Traditional	M	13
Groom	(Other)	Other spiritual beliefs	F	105
Groom	(Other)	Other spiritual beliefs	M	77
Groom	(Other)	Secular beliefs	F	180
Groom	(Other)	Secular beliefs	M	227
Groom	(Other)	Sikhism	F	111
Groom	(Other)	Sikhism	M	150
Groom	Buddhism		F	680
Groom	Buddhism		M	557
Groom	Christianity		F	3787
Groom	Christianity		M	3219
Groom	Christianity	(Other)	F	158
Groom	Christianity	(Other)	M	134
Groom	Christianity	Anglican	F	15198
Groom	Christianity	Anglican	M	12892
Groom	Christianity	Baptist	F	1274
Groom	Christianity	Baptist	M	1067
Groom	Christianity	Brethren	F	120
Groom	Christianity	Brethren	M	143
Groom	Christianity	Catholic	F	18327
Groom	Christianity	Catholic	M	16581
Groom	Christianity	Churches Of Christ	F	741
Groom	Christianity	Churches Of Christ	M	665
Groom	Christianity	Eastern Orthodox	F	135
Groom	Christianity	Eastern Orthodox	M	119
Groom	Christianity	Jehovah's Witnesses	F	455
Groom	Christianity	Jehovah's Witnesses	M	358
Groom	Christianity	Latter Day Saints	F	210
Groom	Christianity	Latter Day Saints	M	193
Groom	Christianity	Lutheran	F	3083
Groom	Christianity	Lutheran	M	2684
Groom	Christianity	Oriental Orthodox	F	27
Groom	Christianity	Oriental Orthodox	M	32
Groom	Christianity	Pentecostal	F	1443
Groom	Christianity	Pentecostal	M	1264
Groom	Christianity	Presbyterian Reformed	F	2897
Groom	Christianity	Presbyterian Reformed	M	2539
Groom	Christianity	Protestant (Other)	F	343
Groom	Christianity	Protestant (Other)	M	329
Groom	Christianity	Salvation Army	F	278
Groom	Christianity	Salvation Army	M	187
Groom	Christianity	Seventh Day Adventist	F	363
Groom	Christianity	Seventh Day Adventist	M	292
Groom	Christianity	Uniting Church	F	4693
Groom	Christianity	Uniting Church	M	3749
Groom	Hinduism		F	486
Groom	Hinduism		M	731
Groom	Islam		F	726
Groom	Islam		M	857
Groom	Judaism		F	25
Groom	Judaism		M	34
Groom	No religion		F	13948
Groom	No religion		M	16009
Herbert	(Other)		F	7327
Herbert	(Other)		M	8791
Herbert	(Other)	(Other)	F	286
Herbert	(Other)	(Other)	M	212
Herbert	(Other)	Australian Aboriginal Traditional	F	30
Herbert	(Other)	Australian Aboriginal Traditional	M	37
Herbert	(Other)	Other spiritual beliefs	F	126
Herbert	(Other)	Other spiritual beliefs	M	101
Herbert	(Other)	Secular beliefs	F	236
Herbert	(Other)	Secular beliefs	M	313
Herbert	(Other)	Sikhism	F	99
Herbert	(Other)	Sikhism	M	111
Herbert	Buddhism		F	765
Herbert	Buddhism		M	579
Herbert	Christianity		F	1980
Herbert	Christianity		M	1810
Herbert	Christianity	(Other)	F	106
Herbert	Christianity	(Other)	M	93
Herbert	Christianity	Anglican	F	12740
Herbert	Christianity	Anglican	M	11287
Herbert	Christianity	Baptist	F	1124
Herbert	Christianity	Baptist	M	1005
Herbert	Christianity	Brethren	F	22
Herbert	Christianity	Brethren	M	21
Herbert	Christianity	Catholic	F	22411
Herbert	Christianity	Catholic	M	20585
Herbert	Christianity	Churches Of Christ	F	42
Herbert	Christianity	Churches Of Christ	M	36
Herbert	Christianity	Eastern Orthodox	F	459
Herbert	Christianity	Eastern Orthodox	M	406
Herbert	Christianity	Jehovah's Witnesses	F	341
Herbert	Christianity	Jehovah's Witnesses	M	245
Herbert	Christianity	Latter Day Saints	F	189
Herbert	Christianity	Latter Day Saints	M	149
Herbert	Christianity	Lutheran	F	545
Herbert	Christianity	Lutheran	M	455
Herbert	Christianity	Oriental Orthodox	F	37
Herbert	Christianity	Oriental Orthodox	M	59
Herbert	Christianity	Pentecostal	F	1462
Herbert	Christianity	Pentecostal	M	1189
Herbert	Christianity	Presbyterian Reformed	F	2548
Herbert	Christianity	Presbyterian Reformed	M	2344
Herbert	Christianity	Protestant (Other)	F	492
Herbert	Christianity	Protestant (Other)	M	427
Herbert	Christianity	Salvation Army	F	341
Herbert	Christianity	Salvation Army	M	304
Herbert	Christianity	Seventh Day Adventist	F	311
Herbert	Christianity	Seventh Day Adventist	M	245
Herbert	Christianity	Uniting Church	F	4374
Herbert	Christianity	Uniting Church	M	3383
Herbert	Hinduism		F	365
Herbert	Hinduism		M	399
Herbert	Islam		F	404
Herbert	Islam		M	459
Herbert	Judaism		F	27
Herbert	Judaism		M	39
Herbert	No religion		F	21165
Herbert	No religion		M	24581
Hinkler	(Other)		F	6683
Hinkler	(Other)		M	7031
Hinkler	(Other)	(Other)	F	250
Hinkler	(Other)	(Other)	M	145
Hinkler	(Other)	Australian Aboriginal Traditional	F	17
Hinkler	(Other)	Australian Aboriginal Traditional	M	22
Hinkler	(Other)	Other spiritual beliefs	F	161
Hinkler	(Other)	Other spiritual beliefs	M	103
Hinkler	(Other)	Secular beliefs	F	156
Hinkler	(Other)	Secular beliefs	M	199
Hinkler	(Other)	Sikhism	F	38
Hinkler	(Other)	Sikhism	M	39
Hinkler	Buddhism		F	723
Hinkler	Buddhism		M	487
Hinkler	Christianity		F	2228
Hinkler	Christianity		M	1900
Hinkler	Christianity	(Other)	F	189
Hinkler	Christianity	(Other)	M	155
Hinkler	Christianity	Anglican	F	14871
Hinkler	Christianity	Anglican	M	13066
Hinkler	Christianity	Baptist	F	1783
Hinkler	Christianity	Baptist	M	1562
Hinkler	Christianity	Brethren	F	145
Hinkler	Christianity	Brethren	M	155
Hinkler	Christianity	Catholic	F	14120
Hinkler	Christianity	Catholic	M	12184
Hinkler	Christianity	Churches Of Christ	F	176
Hinkler	Christianity	Churches Of Christ	M	149
Hinkler	Christianity	Eastern Orthodox	F	146
Hinkler	Christianity	Eastern Orthodox	M	156
Hinkler	Christianity	Jehovah's Witnesses	F	583
Hinkler	Christianity	Jehovah's Witnesses	M	429
Hinkler	Christianity	Latter Day Saints	F	211
Hinkler	Christianity	Latter Day Saints	M	184
Hinkler	Christianity	Lutheran	F	1497
Hinkler	Christianity	Lutheran	M	1287
Hinkler	Christianity	Oriental Orthodox	F	21
Hinkler	Christianity	Oriental Orthodox	M	18
Hinkler	Christianity	Pentecostal	F	897
Hinkler	Christianity	Pentecostal	M	750
Hinkler	Christianity	Presbyterian Reformed	F	2807
Hinkler	Christianity	Presbyterian Reformed	M	2579
Hinkler	Christianity	Protestant (Other)	F	417
Hinkler	Christianity	Protestant (Other)	M	368
Hinkler	Christianity	Salvation Army	F	357
Hinkler	Christianity	Salvation Army	M	256
Hinkler	Christianity	Seventh Day Adventist	F	271
Hinkler	Christianity	Seventh Day Adventist	M	198
Hinkler	Christianity	Uniting Church	F	5776
Hinkler	Christianity	Uniting Church	M	4516
Hinkler	Hinduism		F	242
Hinkler	Hinduism		M	235
Hinkler	Islam		F	193
Hinkler	Islam		M	235
Hinkler	Judaism		F	36
Hinkler	Judaism		M	24
Hinkler	No religion		F	18002
Hinkler	No religion		M	20303
Kennedy	(Other)		F	8583
Kennedy	(Other)		M	10374
Kennedy	(Other)	(Other)	F	279
Kennedy	(Other)	(Other)	M	215
Kennedy	(Other)	Australian Aboriginal Traditional	F	101
Kennedy	(Other)	Australian Aboriginal Traditional	M	97
Kennedy	(Other)	Other spiritual beliefs	F	131
Kennedy	(Other)	Other spiritual beliefs	M	105
Kennedy	(Other)	Secular beliefs	F	108
Kennedy	(Other)	Secular beliefs	M	158
Kennedy	(Other)	Sikhism	F	404
Kennedy	(Other)	Sikhism	M	478
Kennedy	Buddhism		F	647
Kennedy	Buddhism		M	403
Kennedy	Christianity		F	1777
Kennedy	Christianity		M	1650
Kennedy	Christianity	(Other)	F	49
Kennedy	Christianity	(Other)	M	44
Kennedy	Christianity	Anglican	F	12608
Kennedy	Christianity	Anglican	M	12083
Kennedy	Christianity	Baptist	F	1429
Kennedy	Christianity	Baptist	M	1326
Kennedy	Christianity	Brethren	F	225
Kennedy	Christianity	Brethren	M	208
Kennedy	Christianity	Catholic	F	21082
Kennedy	Christianity	Catholic	M	20851
Kennedy	Christianity	Churches Of Christ	F	54
Kennedy	Christianity	Churches Of Christ	M	51
Kennedy	Christianity	Eastern Orthodox	F	260
Kennedy	Christianity	Eastern Orthodox	M	249
Kennedy	Christianity	Jehovah's Witnesses	F	785
Kennedy	Christianity	Jehovah's Witnesses	M	561
Kennedy	Christianity	Latter Day Saints	F	177
Kennedy	Christianity	Latter Day Saints	M	175
Kennedy	Christianity	Lutheran	F	526
Kennedy	Christianity	Lutheran	M	474
Kennedy	Christianity	Oriental Orthodox	M	3
Kennedy	Christianity	Pentecostal	F	1256
Kennedy	Christianity	Pentecostal	M	1147
Kennedy	Christianity	Presbyterian Reformed	F	2247
Kennedy	Christianity	Presbyterian Reformed	M	2270
Kennedy	Christianity	Protestant (Other)	F	272
Kennedy	Christianity	Protestant (Other)	M	282
Kennedy	Christianity	Salvation Army	F	216
Kennedy	Christianity	Salvation Army	M	142
Kennedy	Christianity	Seventh Day Adventist	F	481
Kennedy	Christianity	Seventh Day Adventist	M	402
Kennedy	Christianity	Uniting Church	F	4763
Kennedy	Christianity	Uniting Church	M	4134
Kennedy	Hinduism		F	199
Kennedy	Hinduism		M	218
Kennedy	Islam		F	160
Kennedy	Islam		M	190
Kennedy	Judaism		F	16
Kennedy	Judaism		M	26
Kennedy	No religion		F	17238
Kennedy	No religion		M	20985
Leichhardt	(Other)		F	10788
Leichhardt	(Other)		M	11508
Leichhardt	(Other)	(Other)	F	477
Leichhardt	(Other)	(Other)	M	349
Leichhardt	(Other)	Australian Aboriginal Traditional	F	181
Leichhardt	(Other)	Australian Aboriginal Traditional	M	187
Leichhardt	(Other)	Other spiritual beliefs	F	201
Leichhardt	(Other)	Other spiritual beliefs	M	177
Leichhardt	(Other)	Secular beliefs	F	217
Leichhardt	(Other)	Secular beliefs	M	278
Leichhardt	(Other)	Sikhism	F	364
Leichhardt	(Other)	Sikhism	M	414
Leichhardt	Buddhism		F	1738
Leichhardt	Buddhism		M	1206
Leichhardt	Christianity		F	2706
Leichhardt	Christianity		M	2397
Leichhardt	Christianity	(Other)	F	85
Leichhardt	Christianity	(Other)	M	73
Leichhardt	Christianity	Anglican	F	13813
Leichhardt	Christianity	Anglican	M	12834
Leichhardt	Christianity	Baptist	F	851
Leichhardt	Christianity	Baptist	M	786
Leichhardt	Christianity	Brethren	F	6
Leichhardt	Christianity	Brethren	M	4
Leichhardt	Christianity	Catholic	F	18586
Leichhardt	Christianity	Catholic	M	16692
Leichhardt	Christianity	Churches Of Christ	F	116
Leichhardt	Christianity	Churches Of Christ	M	80
Leichhardt	Christianity	Eastern Orthodox	F	351
Leichhardt	Christianity	Eastern Orthodox	M	337
Leichhardt	Christianity	Jehovah's Witnesses	F	640
Leichhardt	Christianity	Jehovah's Witnesses	M	513
Leichhardt	Christianity	Latter Day Saints	F	214
Leichhardt	Christianity	Latter Day Saints	M	161
Leichhardt	Christianity	Lutheran	F	1201
Leichhardt	Christianity	Lutheran	M	1107
Leichhardt	Christianity	Oriental Orthodox	F	19
Leichhardt	Christianity	Oriental Orthodox	M	35
Leichhardt	Christianity	Pentecostal	F	2459
Leichhardt	Christianity	Pentecostal	M	1997
Leichhardt	Christianity	Presbyterian Reformed	F	2327
Leichhardt	Christianity	Presbyterian Reformed	M	2109
Leichhardt	Christianity	Protestant (Other)	F	415
Leichhardt	Christianity	Protestant (Other)	M	352
Leichhardt	Christianity	Salvation Army	F	143
Leichhardt	Christianity	Salvation Army	M	94
Leichhardt	Christianity	Seventh Day Adventist	F	601
Leichhardt	Christianity	Seventh Day Adventist	M	497
Leichhardt	Christianity	Uniting Church	F	3650
Leichhardt	Christianity	Uniting Church	M	3000
Leichhardt	Hinduism		F	631
Leichhardt	Hinduism		M	688
Leichhardt	Islam		F	253
Leichhardt	Islam		M	295
Leichhardt	Judaism		F	79
Leichhardt	Judaism		M	96
Leichhardt	No religion		F	25332
Leichhardt	No religion		M	28729
Lilley	(Other)		F	6472
Lilley	(Other)		M	6498
Lilley	(Other)	(Other)	F	316
Lilley	(Other)	(Other)	M	223
Lilley	(Other)	Australian Aboriginal Traditional	F	13
Lilley	(Other)	Australian Aboriginal Traditional	M	25
Lilley	(Other)	Other spiritual beliefs	F	169
Lilley	(Other)	Other spiritual beliefs	M	124
Lilley	(Other)	Secular beliefs	F	273
Lilley	(Other)	Secular beliefs	M	327
Lilley	(Other)	Sikhism	F	893
Lilley	(Other)	Sikhism	M	1117
Lilley	Buddhism		F	1270
Lilley	Buddhism		M	859
Lilley	Christianity		F	2067
