CED_NAME16	Age	NeedsAssistance	Sex	persons
Casey	25-34	1	F	193
Casey	25-34	1	M	181
Casey	35-44		F	509
Casey	35-44		M	485
Casey	35-44	0	F	8836
Casey	35-44	0	M	8453
Casey	35-44	1	F	205
Casey	35-44	1	M	178
Casey	45-54		F	564
Casey	45-54		M	523
Casey	45-54	0	F	9500
Casey	45-54	0	M	8932
Casey	45-54	1	F	339
Casey	45-54	1	M	297
Casey	55-64		F	511
Casey	55-64		M	475
Casey	55-64	0	F	8428
Casey	55-64	0	M	7881
Casey	55-64	1	F	395
Casey	55-64	1	M	379
Casey	65-74		F	440
Casey	65-74		M	423
Casey	65-74	0	F	6186
Casey	65-74	0	M	5749
Casey	65-74	1	F	479
Casey	65-74	1	M	484
Casey	75-84		F	243
Casey	75-84		M	199
Casey	75-84	0	F	2493
Casey	75-84	0	M	2265
Casey	75-84	1	F	662
Casey	75-84	1	M	454
Casey	85+		F	172
Casey	85+		M	90
Casey	85+	0	F	617
Casey	85+	0	M	488
Casey	85+	1	F	792
Casey	85+	1	M	390
Chisholm	0-4		F	219
Chisholm	0-4		M	229
Chisholm	0-4	0	F	3828
Chisholm	0-4	0	M	4054
Chisholm	0-4	1	F	28
Chisholm	0-4	1	M	46
Chisholm	5-14		F	351
Chisholm	5-14		M	346
Chisholm	5-14	0	F	7717
Chisholm	5-14	0	M	7838
Chisholm	5-14	1	F	128
Chisholm	5-14	1	M	307
Chisholm	15-19		F	252
Chisholm	15-19		M	259
Chisholm	15-19	0	F	5447
Chisholm	15-19	0	M	5265
Chisholm	15-19	1	F	71
Chisholm	15-19	1	M	104
Chisholm	20-24		F	425
Chisholm	20-24		M	469
Chisholm	20-24	0	F	8452
Chisholm	20-24	0	M	9006
Chisholm	20-24	1	F	64
Chisholm	20-24	1	M	103
Chisholm	25-34		F	718
Chisholm	25-34		M	759
Chisholm	25-34	0	F	12112
Chisholm	25-34	0	M	12620
Chisholm	25-34	1	F	119
Chisholm	25-34	1	M	136
Chisholm	35-44		F	474
Chisholm	35-44		M	547
Chisholm	35-44	0	F	9895
Chisholm	35-44	0	M	9205
Chisholm	35-44	1	F	162
Chisholm	35-44	1	M	170
Chisholm	45-54		F	508
Chisholm	45-54		M	504
Chisholm	45-54	0	F	9751
Chisholm	45-54	0	M	8923
Chisholm	45-54	1	F	299
Chisholm	45-54	1	M	230
Chisholm	55-64		F	451
Chisholm	55-64		M	396
Chisholm	55-64	0	F	7642
Chisholm	55-64	0	M	6776
Chisholm	55-64	1	F	381
Chisholm	55-64	1	M	319
Chisholm	65-74		F	361
Chisholm	65-74		M	320
Chisholm	65-74	0	F	5645
Chisholm	65-74	0	M	4598
Chisholm	65-74	1	F	627
Chisholm	65-74	1	M	447
Chisholm	75-84		F	341
Chisholm	75-84		M	267
Chisholm	75-84	0	F	3890
Chisholm	75-84	0	M	3104
Chisholm	75-84	1	F	1212
Chisholm	75-84	1	M	737
Chisholm	85+		F	208
Chisholm	85+		M	123
Chisholm	85+	0	F	1315
Chisholm	85+	0	M	1024
Chisholm	85+	1	F	1414
Chisholm	85+	1	M	695
Corangamite	0-4		F	257
Corangamite	0-4		M	250
Corangamite	0-4	0	F	4290
Corangamite	0-4	0	M	4744
Corangamite	0-4	1	F	28
Corangamite	0-4	1	M	57
Corangamite	5-14		F	474
Corangamite	5-14		M	488
Corangamite	5-14	0	F	9056
Corangamite	5-14	0	M	9440
Corangamite	5-14	1	F	223
Corangamite	5-14	1	M	458
Corangamite	15-19		F	235
Corangamite	15-19		M	245
Corangamite	15-19	0	F	4159
Corangamite	15-19	0	M	4315
Corangamite	15-19	1	F	100
Corangamite	15-19	1	M	165
Corangamite	20-24		F	249
Corangamite	20-24		M	283
Corangamite	20-24	0	F	3844
Corangamite	20-24	0	M	4355
Corangamite	20-24	1	F	72
Corangamite	20-24	1	M	114
Corangamite	25-34		F	495
Corangamite	25-34		M	517
Corangamite	25-34	0	F	8192
Corangamite	25-34	0	M	7725
Corangamite	25-34	1	F	157
Corangamite	25-34	1	M	183
Corangamite	35-44		F	571
Corangamite	35-44		M	587
Corangamite	35-44	0	F	9395
Corangamite	35-44	0	M	8840
Corangamite	35-44	1	F	197
Corangamite	35-44	1	M	178
Corangamite	45-54		F	570
Corangamite	45-54		M	606
Corangamite	45-54	0	F	9496
Corangamite	45-54	0	M	8637
Corangamite	45-54	1	F	291
Corangamite	45-54	1	M	294
Corangamite	55-64		F	651
Corangamite	55-64		M	619
Corangamite	55-64	0	F	9042
Corangamite	55-64	0	M	8494
Corangamite	55-64	1	F	439
Corangamite	55-64	1	M	424
Corangamite	65-74		F	581
Corangamite	65-74		M	580
Corangamite	65-74	0	F	7228
Corangamite	65-74	0	M	6654
Corangamite	65-74	1	F	462
Corangamite	65-74	1	M	534
Corangamite	75-84		F	354
Corangamite	75-84		M	301
Corangamite	75-84	0	F	3319
Corangamite	75-84	0	M	2896
Corangamite	75-84	1	F	806
Corangamite	75-84	1	M	530
Corangamite	85+		F	215
Corangamite	85+		M	110
Corangamite	85+	0	F	1071
Corangamite	85+	0	M	758
Corangamite	85+	1	F	1300
Corangamite	85+	1	M	529
Corio	0-4		F	279
Corio	0-4		M	308
Corio	0-4	0	F	4045
Corio	0-4	0	M	4141
Corio	0-4	1	F	41
Corio	0-4	1	M	103
Corio	5-14		F	503
Corio	5-14		M	521
Corio	5-14	0	F	7681
Corio	5-14	0	M	7754
Corio	5-14	1	F	262
Corio	5-14	1	M	590
Corio	15-19		F	263
Corio	15-19		M	277
Corio	15-19	0	F	4117
Corio	15-19	0	M	4228
Corio	15-19	1	F	140
Corio	15-19	1	M	223
Corio	20-24		F	360
Corio	20-24		M	397
Corio	20-24	0	F	4393
Corio	20-24	0	M	4309
Corio	20-24	1	F	125
Corio	20-24	1	M	139
Corio	25-34		F	666
Corio	25-34		M	1019
Corio	25-34	0	F	8944
Corio	25-34	0	M	8215
Corio	25-34	1	F	183
Corio	25-34	1	M	259
Corio	35-44		F	569
Corio	35-44		M	871
Corio	35-44	0	F	8488
Corio	35-44	0	M	7867
Corio	35-44	1	F	300
Corio	35-44	1	M	283
Corio	45-54		F	698
Corio	45-54		M	812
Corio	45-54	0	F	9065
Corio	45-54	0	M	8297
Corio	45-54	1	F	492
Corio	45-54	1	M	413
Corio	55-64		F	742
Corio	55-64		M	701
Corio	55-64	0	F	8603
Corio	55-64	0	M	7783
Corio	55-64	1	F	681
Corio	55-64	1	M	549
Corio	65-74		F	605
Corio	65-74		M	606
Corio	65-74	0	F	6827
Corio	65-74	0	M	5922
Corio	65-74	1	F	691
Corio	65-74	1	M	755
Corio	75-84		F	453
Corio	75-84		M	361
Corio	75-84	0	F	3355
Corio	75-84	0	M	2869
Corio	75-84	1	F	1077
Corio	75-84	1	M	707
Corio	85+		F	324
Corio	85+		M	208
Corio	85+	0	F	949
Corio	85+	0	M	739
Corio	85+	1	F	1198
Corio	85+	1	M	552
Deakin	0-4		F	188
Deakin	0-4		M	194
Deakin	0-4	0	F	4297
Deakin	0-4	0	M	4447
Deakin	0-4	1	F	33
Deakin	0-4	1	M	68
Deakin	5-14		F	277
Deakin	5-14		M	319
Deakin	5-14	0	F	8011
Deakin	5-14	0	M	8322
Deakin	5-14	1	F	197
Deakin	5-14	1	M	393
Deakin	15-19		F	150
Deakin	15-19		M	154
Deakin	15-19	0	F	3902
Deakin	15-19	0	M	4004
Deakin	15-19	1	F	66
Deakin	15-19	1	M	130
Deakin	20-24		F	161
Deakin	20-24		M	166
Deakin	20-24	0	F	3816
Deakin	20-24	0	M	4124
Deakin	20-24	1	F	71
Deakin	20-24	1	M	101
Deakin	25-34		F	500
Deakin	25-34		M	436
Deakin	25-34	0	F	9756
Deakin	25-34	0	M	9153
Deakin	25-34	1	F	144
Deakin	25-34	1	M	172
Deakin	35-44		F	463
Deakin	35-44		M	453
Deakin	35-44	0	F	10306
Deakin	35-44	0	M	9842
Deakin	35-44	1	F	198
Deakin	35-44	1	M	191
Deakin	45-54		F	419
Deakin	45-54		M	442
Deakin	45-54	0	F	9275
Deakin	45-54	0	M	8687
Deakin	45-54	1	F	324
Deakin	45-54	1	M	250
Deakin	55-64		F	345
Deakin	55-64		M	334
Deakin	55-64	0	F	7601
Deakin	55-64	0	M	6833
Deakin	55-64	1	F	423
Deakin	55-64	1	M	323
Deakin	65-74		F	396
Deakin	65-74		M	289
Deakin	65-74	0	F	6436
Deakin	65-74	0	M	5320
Deakin	65-74	1	F	510
Deakin	65-74	1	M	399
Deakin	75-84		F	332
Deakin	75-84		M	215
Deakin	75-84	0	F	3584
Deakin	75-84	0	M	2894
Deakin	75-84	1	F	988
Deakin	75-84	1	M	569
Deakin	85+		F	303
Deakin	85+		M	134
Deakin	85+	0	F	1150
Deakin	85+	0	M	819
Deakin	85+	1	F	1391
Deakin	85+	1	M	584
Dunkley	0-4		F	253
Dunkley	0-4		M	273
Dunkley	0-4	0	F	3923
Dunkley	0-4	0	M	4284
Dunkley	0-4	1	F	48
Dunkley	0-4	1	M	84
Dunkley	5-14		F	487
Dunkley	5-14		M	509
Dunkley	5-14	0	F	7827
Dunkley	5-14	0	M	8050
Dunkley	5-14	1	F	209
Dunkley	5-14	1	M	426
Dunkley	15-19		F	247
Dunkley	15-19		M	267
Dunkley	15-19	0	F	3987
Dunkley	15-19	0	M	3900
Dunkley	15-19	1	F	103
Dunkley	15-19	1	M	171
Dunkley	20-24		F	300
Dunkley	20-24		M	273
Dunkley	20-24	0	F	3799
Dunkley	20-24	0	M	3833
Dunkley	20-24	1	F	91
Dunkley	20-24	1	M	125
Dunkley	25-34		F	608
Dunkley	25-34		M	602
Dunkley	25-34	0	F	8095
Dunkley	25-34	0	M	7625
Dunkley	25-34	1	F	177
Dunkley	25-34	1	M	181
Dunkley	35-44		F	617
Dunkley	35-44		M	586
Dunkley	35-44	0	F	9014
Dunkley	35-44	0	M	8404
Dunkley	35-44	1	F	263
Dunkley	35-44	1	M	238
Dunkley	45-54		F	664
Dunkley	45-54		M	668
Dunkley	45-54	0	F	9515
Dunkley	45-54	0	M	8875
Dunkley	45-54	1	F	428
Dunkley	45-54	1	M	311
Dunkley	55-64		F	599
Dunkley	55-64		M	603
Dunkley	55-64	0	F	8458
Dunkley	55-64	0	M	7670
Dunkley	55-64	1	F	512
Dunkley	55-64	1	M	378
Dunkley	65-74		F	612
Dunkley	65-74		M	487
Dunkley	65-74	0	F	7116
Dunkley	65-74	0	M	6023
Dunkley	65-74	1	F	598
Dunkley	65-74	1	M	541
Dunkley	75-84		F	378
Dunkley	75-84		M	298
Dunkley	75-84	0	F	3597
Dunkley	75-84	0	M	3020
Dunkley	75-84	1	F	845
Dunkley	75-84	1	M	602
Dunkley	85+		F	185
Dunkley	85+		M	111
Dunkley	85+	0	F	943
Dunkley	85+	0	M	776
Dunkley	85+	1	F	1198
Dunkley	85+	1	M	493
Flinders	0-4		F	247
Flinders	0-4		M	269
Flinders	0-4	0	F	3706
Flinders	0-4	0	M	3958
Flinders	0-4	1	F	25
Flinders	0-4	1	M	79
Flinders	5-14		F	500
Flinders	5-14		M	551
Flinders	5-14	0	F	8297
Flinders	5-14	0	M	8424
Flinders	5-14	1	F	230
Flinders	5-14	1	M	415
Flinders	15-19		F	246
Flinders	15-19		M	274
Flinders	15-19	0	F	3752
Flinders	15-19	0	M	4145
Flinders	15-19	1	F	75
Flinders	15-19	1	M	157
Flinders	20-24		F	229
Flinders	20-24		M	249
Flinders	20-24	0	F	3256
Flinders	20-24	0	M	3613
Flinders	20-24	1	F	61
Flinders	20-24	1	M	100
Flinders	25-34		F	496
Flinders	25-34		M	449
Flinders	25-34	0	F	7032
Flinders	25-34	0	M	6309
Flinders	25-34	1	F	146
Flinders	25-34	1	M	171
Flinders	35-44		F	635
Flinders	35-44		M	600
Flinders	35-44	0	F	8307
Flinders	35-44	0	M	7712
Flinders	35-44	1	F	222
Flinders	35-44	1	M	210
Flinders	45-54		F	689
Flinders	45-54		M	705
Flinders	45-54	0	F	9798
Flinders	45-54	0	M	9034
Flinders	45-54	1	F	366
Flinders	45-54	1	M	381
Flinders	55-64		F	779
Flinders	55-64		M	736
Flinders	55-64	0	F	9957
Flinders	55-64	0	M	9102
Flinders	55-64	1	F	566
Flinders	55-64	1	M	472
Flinders	65-74		F	800
Flinders	65-74		M	735
Flinders	65-74	0	F	9083
Flinders	65-74	0	M	8373
Flinders	65-74	1	F	662
Flinders	65-74	1	M	653
Flinders	75-84		F	545
Flinders	75-84		M	492
Flinders	75-84	0	F	4166
Flinders	75-84	0	M	4118
Flinders	75-84	1	F	912
Flinders	75-84	1	M	694
Flinders	85+		F	366
Flinders	85+		M	224
Flinders	85+	0	F	1147
Flinders	85+	0	M	1062
Flinders	85+	1	F	1157
Flinders	85+	1	M	589
Gellibrand	0-4		F	419
Gellibrand	0-4		M	413
Gellibrand	0-4	0	F	5146
Gellibrand	0-4	0	M	5476
Gellibrand	0-4	1	F	40
Gellibrand	0-4	1	M	69
Gellibrand	5-14		F	513
Gellibrand	5-14		M	517
Gellibrand	5-14	0	F	7891
Gellibrand	5-14	0	M	7864
Gellibrand	5-14	1	F	141
Gellibrand	5-14	1	M	295
Gellibrand	15-19		F	214
Gellibrand	15-19		M	239
Gellibrand	15-19	0	F	3553
Gellibrand	15-19	0	M	3731
Gellibrand	15-19	1	F	88
Gellibrand	15-19	1	M	128
Gellibrand	20-24		F	376
Gellibrand	20-24		M	423
Gellibrand	20-24	0	F	4870
Gellibrand	20-24	0	M	5543
Gellibrand	20-24	1	F	88
Gellibrand	20-24	1	M	97
Gellibrand	25-34		F	1076
Gellibrand	25-34		M	1067
Gellibrand	25-34	0	F	13657
Gellibrand	25-34	0	M	14263
Gellibrand	25-34	1	F	156
Gellibrand	25-34	1	M	163
Gellibrand	35-44		F	865
Gellibrand	35-44		M	937
Gellibrand	35-44	0	F	12065
Gellibrand	35-44	0	M	12236
Gellibrand	35-44	1	F	224
Gellibrand	35-44	1	M	219
Gellibrand	45-54		F	699
Gellibrand	45-54		M	746
Gellibrand	45-54	0	F	9779
Gellibrand	45-54	0	M	9691
Gellibrand	45-54	1	F	389
Gellibrand	45-54	1	M	302
Gellibrand	55-64		F	568
Gellibrand	55-64		M	576
Gellibrand	55-64	0	F	7325
Gellibrand	55-64	0	M	7186
Gellibrand	55-64	1	F	623
Gellibrand	55-64	1	M	545
Gellibrand	65-74		F	414
Gellibrand	65-74		M	379
Gellibrand	65-74	0	F	4702
Gellibrand	65-74	0	M	4315
Gellibrand	65-74	1	F	830
Gellibrand	65-74	1	M	690
Gellibrand	75-84		F	366
Gellibrand	75-84		M	313
Gellibrand	75-84	0	F	2373
Gellibrand	75-84	0	M	2090
Gellibrand	75-84	1	F	1482
Gellibrand	75-84	1	M	868
Gellibrand	85+		F	231
Gellibrand	85+		M	136
Gellibrand	85+	0	F	713
Gellibrand	85+	0	M	520
Gellibrand	85+	1	F	1283
Gellibrand	85+	1	M	671
Gippsland	0-4		F	336
Gippsland	0-4		M	322
Gippsland	0-4	0	F	3530
Gippsland	0-4	0	M	3757
Gippsland	0-4	1	F	28
Gippsland	0-4	1	M	71
Gippsland	5-14		F	639
Gippsland	5-14		M	674
Gippsland	5-14	0	F	7420
Gippsland	5-14	0	M	7531
Gippsland	5-14	1	F	245
Gippsland	5-14	1	M	488
Gippsland	15-19		F	305
Gippsland	15-19		M	321
Gippsland	15-19	0	F	3500
Gippsland	15-19	0	M	3624
Gippsland	15-19	1	F	131
Gippsland	15-19	1	M	215
Gippsland	20-24		F	343
Gippsland	20-24		M	439
Gippsland	20-24	0	F	3188
Gippsland	20-24	0	M	3295
Gippsland	20-24	1	F	104
Gippsland	20-24	1	M	142
Gippsland	25-34		F	703
Gippsland	25-34		M	970
Gippsland	25-34	0	F	7091
Gippsland	25-34	0	M	6500
Gippsland	25-34	1	F	188
Gippsland	25-34	1	M	212
Gippsland	35-44		F	671
Gippsland	35-44		M	886
Gippsland	35-44	0	F	6997
Gippsland	35-44	0	M	6498
Gippsland	35-44	1	F	282
Gippsland	35-44	1	M	271
Gippsland	45-54		F	833
Gippsland	45-54		M	901
Gippsland	45-54	0	F	8458
Gippsland	45-54	0	M	7682
Gippsland	45-54	1	F	466
Gippsland	45-54	1	M	468
Gippsland	55-64		F	877
Gippsland	55-64		M	935
Gippsland	55-64	0	F	9330
Gippsland	55-64	0	M	8756
Gippsland	55-64	1	F	660
Gippsland	55-64	1	M	628
Gippsland	65-74		F	789
Gippsland	65-74		M	825
Gippsland	65-74	0	F	7407
Gippsland	65-74	0	M	7585
Gippsland	65-74	1	F	711
Gippsland	65-74	1	M	822
Gippsland	75-84		F	550
Gippsland	75-84		M	452
Gippsland	75-84	0	F	3485
Gippsland	75-84	0	M	3340
Gippsland	75-84	1	F	860
Gippsland	75-84	1	M	652
Gippsland	85+		F	329
Gippsland	85+		M	182
Gippsland	85+	0	F	897
Gippsland	85+	0	M	746
Gippsland	85+	1	F	985
Gippsland	85+	1	M	482
Goldstein	0-4		F	187
Goldstein	0-4		M	190
Goldstein	0-4	0	F	3723
Goldstein	0-4	0	M	3714
Goldstein	0-4	1	F	22
Goldstein	0-4	1	M	39
Goldstein	5-14		F	407
Goldstein	5-14		M	426
Goldstein	5-14	0	F	9290
Goldstein	5-14	0	M	9442
Goldstein	5-14	1	F	107
Goldstein	5-14	1	M	212
Goldstein	15-19		F	190
Goldstein	15-19		M	194
Goldstein	15-19	0	F	4162
Goldstein	15-19	0	M	4516
Goldstein	15-19	1	F	56
Goldstein	15-19	1	M	86
Goldstein	20-24		F	199
Goldstein	20-24		M	220
Goldstein	20-24	0	F	3702
Goldstein	20-24	0	M	3881
Goldstein	20-24	1	F	47
Goldstein	20-24	1	M	60
Goldstein	25-34		F	461
Goldstein	25-34		M	473
Goldstein	25-34	0	F	7233
Goldstein	25-34	0	M	6668
Goldstein	25-34	1	F	93
Goldstein	25-34	1	M	94
Goldstein	35-44		F	542
Goldstein	35-44		M	536
Goldstein	35-44	0	F	9765
Goldstein	35-44	0	M	8456
Goldstein	35-44	1	F	128
Goldstein	35-44	1	M	104
Goldstein	45-54		F	626
Goldstein	45-54		M	622
Goldstein	45-54	0	F	11456
Goldstein	45-54	0	M	10292
Goldstein	45-54	1	F	208
Goldstein	45-54	1	M	157
Goldstein	55-64		F	524
Goldstein	55-64		M	496
Goldstein	55-64	0	F	8724
Goldstein	55-64	0	M	8120
Goldstein	55-64	1	F	277
Goldstein	55-64	1	M	204
Goldstein	65-74		F	449
Goldstein	65-74		M	391
Goldstein	65-74	0	F	6310
Goldstein	65-74	0	M	5709
Goldstein	65-74	1	F	442
Goldstein	65-74	1	M	317
Goldstein	75-84		F	299
Goldstein	75-84		M	243
Goldstein	75-84	0	F	3164
Goldstein	75-84	0	M	2534
Goldstein	75-84	1	F	837
Goldstein	75-84	1	M	504
Goldstein	85+		F	264
Goldstein	85+		M	129
Goldstein	85+	0	F	1418
Goldstein	85+	0	M	920
Goldstein	85+	1	F	1705
Goldstein	85+	1	M	688
Gorton	0-4		F	546
Gorton	0-4		M	579
Gorton	0-4	0	F	7316
Gorton	0-4	0	M	7516
Gorton	0-4	1	F	75
Gorton	0-4	1	M	132
Gorton	5-14		F	913
Gorton	5-14		M	957
Gorton	5-14	0	F	13485
Gorton	5-14	0	M	13444
Gorton	5-14	1	F	351
Gorton	5-14	1	M	783
Gorton	15-19		F	345
Gorton	15-19		M	372
Gorton	15-19	0	F	5732
Gorton	15-19	0	M	5943
Gorton	15-19	1	F	132
Gorton	15-19	1	M	206
Gorton	20-24		F	493
Gorton	20-24		M	510
Gorton	20-24	0	F	5731
Gorton	20-24	0	M	5824
Gorton	20-24	1	F	116
Gorton	20-24	1	M	166
Gorton	25-34		F	1128
Gorton	25-34		M	1257
Gorton	25-34	0	F	14449
Gorton	25-34	0	M	13087
Gorton	25-34	1	F	233
Gorton	25-34	1	M	279
Gorton	35-44		F	1068
Gorton	35-44		M	1181
Gorton	35-44	0	F	14694
Gorton	35-44	0	M	14128
Gorton	35-44	1	F	385
Gorton	35-44	1	M	347
Gorton	45-54		F	853
Gorton	45-54		M	855
Gorton	45-54	0	F	10915
Gorton	45-54	0	M	10634
Gorton	45-54	1	F	603
Gorton	45-54	1	M	468
Gorton	55-64		F	649
Gorton	55-64		M	616
Gorton	55-64	0	F	8265
Gorton	55-64	0	M	7752
Gorton	55-64	1	F	917
Gorton	55-64	1	M	738
Gorton	65-74		F	466
Gorton	65-74		M	434
Gorton	65-74	0	F	4530
Gorton	65-74	0	M	4559
Gorton	65-74	1	F	924
Gorton	65-74	1	M	928
Gorton	75-84		F	185
Gorton	75-84		M	157
Gorton	75-84	0	F	1325
Gorton	75-84	0	M	1346
Gorton	75-84	1	F	789
Gorton	75-84	1	M	527
Gorton	85+		F	55
Gorton	85+		M	28
Gorton	85+	0	F	245
Gorton	85+	0	M	194
Gorton	85+	1	F	569
Gorton	85+	1	M	246
Higgins	0-4		F	196
Higgins	0-4		M	202
Higgins	0-4	0	F	3300
Higgins	0-4	0	M	3554
Higgins	0-4	1	F	21
Higgins	0-4	1	M	42
Higgins	5-14		F	332
Higgins	5-14		M	331
Higgins	5-14	0	F	6829
Higgins	5-14	0	M	6776
Higgins	5-14	1	F	92
Higgins	5-14	1	M	177
Higgins	15-19		F	208
Higgins	15-19		M	193
Higgins	15-19	0	F	3559
Higgins	15-19	0	M	3420
Higgins	15-19	1	F	50
Higgins	15-19	1	M	66
Higgins	20-24		F	482
Higgins	20-24		M	399
Higgins	20-24	0	F	6848
Higgins	20-24	0	M	5747
Higgins	20-24	1	F	49
Higgins	20-24	1	M	42
Higgins	25-34		F	1346
Higgins	25-34		M	1324
Higgins	25-34	0	F	15498
Higgins	25-34	0	M	14475
Higgins	25-34	1	F	85
Higgins	25-34	1	M	90
Higgins	35-44		F	701
Higgins	35-44		M	773
Higgins	35-44	0	F	9935
Higgins	35-44	0	M	9702
Higgins	35-44	1	F	139
Higgins	35-44	1	M	95
Higgins	45-54		F	579
Higgins	45-54		M	639
Higgins	45-54	0	F	9040
Higgins	45-54	0	M	8441
Higgins	45-54	1	F	172
Higgins	45-54	1	M	152
Higgins	55-64		F	540
Higgins	55-64		M	474
Higgins	55-64	0	F	7300
Higgins	55-64	0	M	6558
Higgins	55-64	1	F	251
Higgins	55-64	1	M	195
Higgins	65-74		F	418
Higgins	65-74		M	395
Higgins	65-74	0	F	5502
Higgins	65-74	0	M	4751
Higgins	65-74	1	F	390
Higgins	65-74	1	M	277
Higgins	75-84		F	354
Higgins	75-84		M	305
Higgins	75-84	0	F	2834
Higgins	75-84	0	M	2367
Higgins	75-84	1	F	874
Higgins	75-84	1	M	480
Higgins	85+		F	240
Higgins	85+		M	117
Higgins	85+	0	F	910
Higgins	85+	0	M	722
Higgins	85+	1	F	1114
Higgins	85+	1	M	470
Holt	0-4		F	534
Holt	0-4		M	581
Holt	0-4	0	F	7647
Holt	0-4	0	M	7965
Holt	0-4	1	F	56
Holt	0-4	1	M	107
Holt	5-14		F	779
Holt	5-14		M	811
Holt	5-14	0	F	12965
Holt	5-14	0	M	13314
Holt	5-14	1	F	348
Holt	5-14	1	M	685
Holt	15-19		F	325
Holt	15-19		M	351
Holt	15-19	0	F	5890
Holt	15-19	0	M	6311
Holt	15-19	1	F	150
Holt	15-19	1	M	256
Holt	20-24		F	416
Holt	20-24		M	477
Holt	20-24	0	F	6254
Holt	20-24	0	M	6776
Holt	20-24	1	F	117
Holt	20-24	1	M	170
Holt	25-34		F	1001
Holt	25-34		M	990
Holt	25-34	0	F	15586
Holt	25-34	0	M	14530
Holt	25-34	1	F	268
Holt	25-34	1	M	276
Holt	35-44		F	794
Holt	35-44		M	916
Holt	35-44	0	F	13484
Holt	35-44	0	M	14044
Holt	35-44	1	F	369
Holt	35-44	1	M	348
Holt	45-54		F	742
Holt	45-54		M	715
Holt	45-54	0	F	11134
Holt	45-54	0	M	11159
Holt	45-54	1	F	641
Holt	45-54	1	M	490
Holt	55-64		F	629
Holt	55-64		M	614
Holt	55-64	0	F	8517
Holt	55-64	0	M	8351
Holt	55-64	1	F	855
Holt	55-64	1	M	694
Holt	65-74		F	403
Holt	65-74		M	369
Holt	65-74	0	F	4814
Holt	65-74	0	M	4630
Holt	65-74	1	F	787
Holt	65-74	1	M	706
Holt	75-84		F	224
Holt	75-84		M	189
Holt	75-84	0	F	1879
Holt	75-84	0	M	1750
Holt	75-84	1	F	965
Holt	75-84	1	M	597
Holt	85+		F	121
Holt	85+		M	75
Holt	85+	0	F	376
Holt	85+	0	M	321
Holt	85+	1	F	864
Holt	85+	1	M	356
Hotham	0-4		F	226
Hotham	0-4		M	246
Hotham	0-4	0	F	4340
Hotham	0-4	0	M	4456
Hotham	0-4	1	F	27
Hotham	0-4	1	M	53
Hotham	5-14		F	318
Hotham	5-14		M	361
Hotham	5-14	0	F	7995
Hotham	5-14	0	M	8500
Hotham	5-14	1	F	133
Hotham	5-14	1	M	312
Hotham	15-19		F	178
Hotham	15-19		M	204
Hotham	15-19	0	F	3984
Hotham	15-19	0	M	4155
Hotham	15-19	1	F	44
Hotham	15-19	1	M	104
Hotham	20-24		F	233
Hotham	20-24		M	301
Hotham	20-24	0	F	4569
Hotham	20-24	0	M	5236
Hotham	20-24	1	F	56
Hotham	20-24	1	M	100
Hotham	25-34		F	540
Hotham	25-34		M	594
Hotham	25-34	0	F	10286
Hotham	25-34	0	M	10239
Hotham	25-34	1	F	120
Hotham	25-34	1	M	140
Hotham	35-44		F	535
Hotham	35-44		M	525
Hotham	35-44	0	F	10207
Hotham	35-44	0	M	9815
Hotham	35-44	1	F	191
Hotham	35-44	1	M	170
Hotham	45-54		F	502
Hotham	45-54		M	486
Hotham	45-54	0	F	9596
Hotham	45-54	0	M	9065
Hotham	45-54	1	F	325
Hotham	45-54	1	M	279
Hotham	55-64		F	406
Hotham	55-64		M	433
Hotham	55-64	0	F	7601
Hotham	55-64	0	M	7197
Hotham	55-64	1	F	542
Hotham	55-64	1	M	453
Hotham	65-74		F	375
Hotham	65-74		M	350
Hotham	65-74	0	F	5574
Hotham	65-74	0	M	4890
Hotham	65-74	1	F	742
Hotham	65-74	1	M	546
Hotham	75-84		F	355
Hotham	75-84		M	264
Hotham	75-84	0	F	3029
Hotham	75-84	0	M	2666
Hotham	75-84	1	F	1231
Hotham	75-84	1	M	746
Hotham	85+		F	266
Hotham	85+		M	137
Hotham	85+	0	F	1028
Hotham	85+	0	M	805
Hotham	85+	1	F	1258
Hotham	85+	1	M	650
Indi	0-4		F	283
Indi	0-4		M	328
Indi	0-4	0	F	3493
Indi	0-4	0	M	3556
Indi	0-4	1	F	36
Indi	0-4	1	M	56
Indi	5-14		F	558
Indi	5-14		M	572
Indi	5-14	0	F	7821
Indi	5-14	0	M	7861
Indi	5-14	1	F	161
Indi	5-14	1	M	458
Indi	15-19		F	285
Indi	15-19		M	303
Indi	15-19	0	F	3644
Indi	15-19	0	M	3864
Indi	15-19	1	F	93
Indi	15-19	1	M	161
Indi	20-24		F	281
Indi	20-24		M	317
Indi	20-24	0	F	2810
Indi	20-24	0	M	3243
Indi	20-24	1	F	86
Indi	20-24	1	M	110
Indi	25-34		F	582
Indi	25-34		M	612
Indi	25-34	0	F	6526
Indi	25-34	0	M	5973
Indi	25-34	1	F	150
Indi	25-34	1	M	174
Indi	35-44		F	670
Indi	35-44		M	700
Indi	35-44	0	F	7487
Indi	35-44	0	M	6802
Indi	35-44	1	F	235
Indi	35-44	1	M	216
Indi	45-54		F	759
Indi	45-54		M	755
Indi	45-54	0	F	8826
Indi	45-54	0	M	8269
Indi	45-54	1	F	367
Indi	45-54	1	M	364
Indi	55-64		F	820
Indi	55-64		M	844
Indi	55-64	0	F	9303
