CED_NAME16	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Chisholm	55-64	1	M	1192
Chisholm	65-74		F	483
Chisholm	65-74		M	378
Chisholm	65-74	0	F	4999
Chisholm	65-74	0	M	4262
Chisholm	65-74	1	F	1149
Chisholm	65-74	1	M	722
Chisholm	75-84		F	659
Chisholm	75-84		M	434
Chisholm	75-84	0	F	4078
Chisholm	75-84	0	M	3151
Chisholm	75-84	1	F	704
Chisholm	75-84	1	M	524
Chisholm	85+		F	557
Chisholm	85+		M	289
Chisholm	85+	0	F	2239
Chisholm	85+	0	M	1368
Chisholm	85+	1	F	141
Chisholm	85+	1	M	189
Corangamite	15-19		F	399
Corangamite	15-19		M	410
Corangamite	15-19	0	F	3885
Corangamite	15-19	0	M	4152
Corangamite	15-19	1	F	203
Corangamite	15-19	1	M	159
Corangamite	20-24		F	247
Corangamite	20-24		M	348
Corangamite	20-24	0	F	3653
Corangamite	20-24	0	M	4229
Corangamite	20-24	1	F	256
Corangamite	20-24	1	M	181
Corangamite	25-34		F	509
Corangamite	25-34		M	577
Corangamite	25-34	0	F	7522
Corangamite	25-34	0	M	7368
Corangamite	25-34	1	F	814
Corangamite	25-34	1	M	486
Corangamite	35-44		F	571
Corangamite	35-44		M	616
Corangamite	35-44	0	F	8142
Corangamite	35-44	0	M	8131
Corangamite	35-44	1	F	1458
Corangamite	35-44	1	M	852
Corangamite	45-54		F	578
Corangamite	45-54		M	649
Corangamite	45-54	0	F	7632
Corangamite	45-54	0	M	7682
Corangamite	45-54	1	F	2145
Corangamite	45-54	1	M	1198
Corangamite	55-64		F	677
Corangamite	55-64		M	666
Corangamite	55-64	0	F	7027
Corangamite	55-64	0	M	7346
Corangamite	55-64	1	F	2426
Corangamite	55-64	1	M	1519
Corangamite	65-74		F	759
Corangamite	65-74		M	715
Corangamite	65-74	0	F	6156
Corangamite	65-74	0	M	6126
Corangamite	65-74	1	F	1359
Corangamite	65-74	1	M	923
Corangamite	75-84		F	693
Corangamite	75-84		M	512
Corangamite	75-84	0	F	3327
Corangamite	75-84	0	M	2799
Corangamite	75-84	1	F	458
Corangamite	75-84	1	M	416
Corangamite	85+		F	438
Corangamite	85+		M	224
Corangamite	85+	0	F	2049
Corangamite	85+	0	M	1032
Corangamite	85+	1	F	92
Corangamite	85+	1	M	130
Corio	15-19		F	408
Corio	15-19		M	477
Corio	15-19	0	F	3862
Corio	15-19	0	M	4059
Corio	15-19	1	F	248
Corio	15-19	1	M	197
Corio	20-24		F	372
Corio	20-24		M	450
Corio	20-24	0	F	4179
Corio	20-24	0	M	4153
Corio	20-24	1	F	331
Corio	20-24	1	M	250
Corio	25-34		F	666
Corio	25-34		M	1064
Corio	25-34	0	F	8025
Corio	25-34	0	M	7813
Corio	25-34	1	F	1100
Corio	25-34	1	M	614
Corio	35-44		F	595
Corio	35-44		M	919
Corio	35-44	0	F	7129
Corio	35-44	0	M	7206
Corio	35-44	1	F	1628
Corio	35-44	1	M	900
Corio	45-54		F	725
Corio	45-54		M	900
Corio	45-54	0	F	7353
Corio	45-54	0	M	7384
Corio	45-54	1	F	2168
Corio	45-54	1	M	1241
Corio	55-64		F	795
Corio	55-64		M	772
Corio	55-64	0	F	6939
Corio	55-64	0	M	6908
Corio	55-64	1	F	2294
Corio	55-64	1	M	1351
Corio	65-74		F	880
Corio	65-74		M	821
Corio	65-74	0	F	5907
Corio	65-74	0	M	5577
Corio	65-74	1	F	1339
Corio	65-74	1	M	880
Corio	75-84		F	840
Corio	75-84		M	611
Corio	75-84	0	F	3584
Corio	75-84	0	M	2869
Corio	75-84	1	F	462
Corio	75-84	1	M	455
Corio	85+		F	532
Corio	85+		M	324
Corio	85+	0	F	1830
Corio	85+	0	M	1062
Corio	85+	1	F	105
Corio	85+	1	M	116
Deakin	15-19		F	219
Deakin	15-19		M	231
Deakin	15-19	0	F	3723
Deakin	15-19	0	M	3906
Deakin	15-19	1	F	180
Deakin	15-19	1	M	154
Deakin	20-24		F	193
Deakin	20-24		M	206
Deakin	20-24	0	F	3600
Deakin	20-24	0	M	3988
Deakin	20-24	1	F	262
Deakin	20-24	1	M	207
Deakin	25-34		F	518
Deakin	25-34		M	500
Deakin	25-34	0	F	8998
Deakin	25-34	0	M	8689
Deakin	25-34	1	F	877
Deakin	25-34	1	M	569
Deakin	35-44		F	486
Deakin	35-44		M	523
Deakin	35-44	0	F	8950
Deakin	35-44	0	M	9044
Deakin	35-44	1	F	1529
Deakin	35-44	1	M	922
Deakin	45-54		F	431
Deakin	45-54		M	476
Deakin	45-54	0	F	7570
Deakin	45-54	0	M	7680
Deakin	45-54	1	F	2013
Deakin	45-54	1	M	1219
Deakin	55-64		F	401
Deakin	55-64		M	368
Deakin	55-64	0	F	5999
Deakin	55-64	0	M	5911
Deakin	55-64	1	F	1979
Deakin	55-64	1	M	1210
Deakin	65-74		F	510
Deakin	65-74		M	380
Deakin	65-74	0	F	5544
Deakin	65-74	0	M	4790
Deakin	65-74	1	F	1282
Deakin	65-74	1	M	842
Deakin	75-84		F	660
Deakin	75-84		M	356
Deakin	75-84	0	F	3703
Deakin	75-84	0	M	2882
Deakin	75-84	1	F	537
Deakin	75-84	1	M	437
Deakin	85+		F	518
Deakin	85+		M	262
Deakin	85+	0	F	2193
Deakin	85+	0	M	1136
Deakin	85+	1	F	132
Deakin	85+	1	M	133
Dunkley	15-19		F	358
Dunkley	15-19		M	403
Dunkley	15-19	0	F	3791
Dunkley	15-19	0	M	3782
Dunkley	15-19	1	F	185
Dunkley	15-19	1	M	148
Dunkley	20-24		F	325
Dunkley	20-24		M	317
Dunkley	20-24	0	F	3572
Dunkley	20-24	0	M	3707
Dunkley	20-24	1	F	300
Dunkley	20-24	1	M	203
Dunkley	25-34		F	631
Dunkley	25-34		M	668
Dunkley	25-34	0	F	7340
Dunkley	25-34	0	M	7229
Dunkley	25-34	1	F	910
Dunkley	25-34	1	M	508
Dunkley	35-44		F	635
Dunkley	35-44		M	674
Dunkley	35-44	0	F	7826
Dunkley	35-44	0	M	7695
Dunkley	35-44	1	F	1433
Dunkley	35-44	1	M	862
Dunkley	45-54		F	705
Dunkley	45-54		M	740
Dunkley	45-54	0	F	7922
Dunkley	45-54	0	M	7988
Dunkley	45-54	1	F	1973
Dunkley	45-54	1	M	1125
Dunkley	55-64		F	668
Dunkley	55-64		M	695
Dunkley	55-64	0	F	6802
Dunkley	55-64	0	M	6738
Dunkley	55-64	1	F	2090
Dunkley	55-64	1	M	1224
Dunkley	65-74		F	819
Dunkley	65-74		M	660
Dunkley	65-74	0	F	6208
Dunkley	65-74	0	M	5575
Dunkley	65-74	1	F	1296
Dunkley	65-74	1	M	822
Dunkley	75-84		F	774
Dunkley	75-84		M	523
Dunkley	75-84	0	F	3600
Dunkley	75-84	0	M	2948
Dunkley	75-84	1	F	452
Dunkley	75-84	1	M	440
Dunkley	85+		F	388
Dunkley	85+		M	230
Dunkley	85+	0	F	1832
Dunkley	85+	0	M	1023
Dunkley	85+	1	F	104
Dunkley	85+	1	M	126
Flinders	15-19		F	414
Flinders	15-19		M	484
Flinders	15-19	0	F	3484
Flinders	15-19	0	M	3938
Flinders	15-19	1	F	169
Flinders	15-19	1	M	157
Flinders	20-24		F	262
Flinders	20-24		M	306
Flinders	20-24	0	F	3055
Flinders	20-24	0	M	3506
Flinders	20-24	1	F	223
Flinders	20-24	1	M	147
Flinders	25-34		F	506
Flinders	25-34		M	501
Flinders	25-34	0	F	6331
Flinders	25-34	0	M	6012
Flinders	25-34	1	F	831
Flinders	25-34	1	M	419
Flinders	35-44		F	651
Flinders	35-44		M	629
Flinders	35-44	0	F	7142
Flinders	35-44	0	M	7103
Flinders	35-44	1	F	1369
Flinders	35-44	1	M	794
Flinders	45-54		F	737
Flinders	45-54		M	790
Flinders	45-54	0	F	7983
Flinders	45-54	0	M	8112
Flinders	45-54	1	F	2129
Flinders	45-54	1	M	1217
Flinders	55-64		F	871
Flinders	55-64		M	823
Flinders	55-64	0	F	7877
Flinders	55-64	0	M	8087
Flinders	55-64	1	F	2552
Flinders	55-64	1	M	1398
Flinders	65-74		F	1073
Flinders	65-74		M	997
Flinders	65-74	0	F	7877
Flinders	65-74	0	M	7711
Flinders	65-74	1	F	1600
Flinders	65-74	1	M	1056
Flinders	75-84		F	1042
Flinders	75-84		M	855
Flinders	75-84	0	F	3989
Flinders	75-84	0	M	3941
Flinders	75-84	1	F	585
Flinders	75-84	1	M	509
Flinders	85+		F	651
Flinders	85+		M	415
Flinders	85+	0	F	1875
Flinders	85+	0	M	1305
Flinders	85+	1	F	138
Flinders	85+	1	M	153
Gellibrand	15-19		F	344
Gellibrand	15-19		M	370
Gellibrand	15-19	0	F	3334
Gellibrand	15-19	0	M	3540
Gellibrand	15-19	1	F	178
Gellibrand	15-19	1	M	188
Gellibrand	20-24		F	427
Gellibrand	20-24		M	516
Gellibrand	20-24	0	F	4586
Gellibrand	20-24	0	M	5266
Gellibrand	20-24	1	F	318
Gellibrand	20-24	1	M	289
Gellibrand	25-34		F	1160
Gellibrand	25-34		M	1282
Gellibrand	25-34	0	F	12498
Gellibrand	25-34	0	M	13337
Gellibrand	25-34	1	F	1229
Gellibrand	25-34	1	M	873
Gellibrand	35-44		F	888
Gellibrand	35-44		M	1039
Gellibrand	35-44	0	F	10481
Gellibrand	35-44	0	M	11218
Gellibrand	35-44	1	F	1784
Gellibrand	35-44	1	M	1138
Gellibrand	45-54		F	750
Gellibrand	45-54		M	811
Gellibrand	45-54	0	F	7949
Gellibrand	45-54	0	M	8502
Gellibrand	45-54	1	F	2170
Gellibrand	45-54	1	M	1422
Gellibrand	55-64		F	649
Gellibrand	55-64		M	673
Gellibrand	55-64	0	F	5994
Gellibrand	55-64	0	M	6491
Gellibrand	55-64	1	F	1870
Gellibrand	55-64	1	M	1140
Gellibrand	65-74		F	633
Gellibrand	65-74		M	567
Gellibrand	65-74	0	F	4338
Gellibrand	65-74	0	M	4202
Gellibrand	65-74	1	F	968
Gellibrand	65-74	1	M	617
Gellibrand	75-84		F	591
Gellibrand	75-84		M	503
Gellibrand	75-84	0	F	3187
Gellibrand	75-84	0	M	2407
Gellibrand	75-84	1	F	439
Gellibrand	75-84	1	M	361
Gellibrand	85+		F	397
Gellibrand	85+		M	240
Gellibrand	85+	0	F	1758
Gellibrand	85+	0	M	978
Gellibrand	85+	1	F	76
Gellibrand	85+	1	M	115
Gippsland	15-19		F	509
Gippsland	15-19		M	580
Gippsland	15-19	0	F	3230
Gippsland	15-19	0	M	3398
Gippsland	15-19	1	F	191
Gippsland	15-19	1	M	189
Gippsland	20-24		F	371
Gippsland	20-24		M	485
Gippsland	20-24	0	F	2976
Gippsland	20-24	0	M	3168
Gippsland	20-24	1	F	294
Gippsland	20-24	1	M	221
Gippsland	25-34		F	701
Gippsland	25-34		M	993
Gippsland	25-34	0	F	6331
Gippsland	25-34	0	M	6122
Gippsland	25-34	1	F	956
Gippsland	25-34	1	M	563
Gippsland	35-44		F	664
Gippsland	35-44		M	936
Gippsland	35-44	0	F	5961
Gippsland	35-44	0	M	5937
Gippsland	35-44	1	F	1324
Gippsland	35-44	1	M	788
Gippsland	45-54		F	873
Gippsland	45-54		M	970
Gippsland	45-54	0	F	6958
Gippsland	45-54	0	M	7006
Gippsland	45-54	1	F	1927
Gippsland	45-54	1	M	1076
Gippsland	55-64		F	998
Gippsland	55-64		M	1047
Gippsland	55-64	0	F	7578
Gippsland	55-64	0	M	7909
Gippsland	55-64	1	F	2289
Gippsland	55-64	1	M	1368
Gippsland	65-74		F	1069
Gippsland	65-74		M	1124
Gippsland	65-74	0	F	6546
Gippsland	65-74	0	M	7139
Gippsland	65-74	1	F	1296
Gippsland	65-74	1	M	974
Gippsland	75-84		F	1034
Gippsland	75-84		M	787
Gippsland	75-84	0	F	3418
Gippsland	75-84	0	M	3239
Gippsland	75-84	1	F	453
Gippsland	75-84	1	M	419
Gippsland	85+		F	562
Gippsland	85+		M	341
Gippsland	85+	0	F	1590
Gippsland	85+	0	M	968
Gippsland	85+	1	F	63
Gippsland	85+	1	M	102
Goldstein	15-19		F	262
Goldstein	15-19		M	319
Goldstein	15-19	0	F	3981
Goldstein	15-19	0	M	4310
Goldstein	15-19	1	F	157
Goldstein	15-19	1	M	164
Goldstein	20-24		F	219
Goldstein	20-24		M	242
Goldstein	20-24	0	F	3499
Goldstein	20-24	0	M	3710
Goldstein	20-24	1	F	224
Goldstein	20-24	1	M	202
Goldstein	25-34		F	482
Goldstein	25-34		M	511
Goldstein	25-34	0	F	6763
Goldstein	25-34	0	M	6338
Goldstein	25-34	1	F	545
Goldstein	25-34	1	M	386
Goldstein	35-44		F	548
Goldstein	35-44		M	556
Goldstein	35-44	0	F	8653
Goldstein	35-44	0	M	7864
Goldstein	35-44	1	F	1236
Goldstein	35-44	1	M	674
Goldstein	45-54		F	639
Goldstein	45-54		M	659
Goldstein	45-54	0	F	9251
Goldstein	45-54	0	M	9052
Goldstein	45-54	1	F	2400
Goldstein	45-54	1	M	1361
Goldstein	55-64		F	509
Goldstein	55-64		M	517
Goldstein	55-64	0	F	6630
Goldstein	55-64	0	M	6823
Goldstein	55-64	1	F	2383
Goldstein	55-64	1	M	1479
Goldstein	65-74		F	534
Goldstein	65-74		M	432
Goldstein	65-74	0	F	5317
Goldstein	65-74	0	M	5134
Goldstein	65-74	1	F	1351
Goldstein	65-74	1	M	857
Goldstein	75-84		F	478
Goldstein	75-84		M	349
Goldstein	75-84	0	F	3270
Goldstein	75-84	0	M	2531
Goldstein	75-84	1	F	549
Goldstein	75-84	1	M	401
Goldstein	85+		F	540
Goldstein	85+		M	224
Goldstein	85+	0	F	2686
Goldstein	85+	0	M	1344
Goldstein	85+	1	F	157
Goldstein	85+	1	M	164
Gorton	15-19		F	555
Gorton	15-19		M	616
Gorton	15-19	0	F	5317
Gorton	15-19	0	M	5598
Gorton	15-19	1	F	337
Gorton	15-19	1	M	308
Gorton	20-24		F	598
Gorton	20-24		M	640
Gorton	20-24	0	F	5240
Gorton	20-24	0	M	5506
Gorton	20-24	1	F	501
Gorton	20-24	1	M	356
Gorton	25-34		F	1253
Gorton	25-34		M	1456
Gorton	25-34	0	F	12788
Gorton	25-34	0	M	12176
Gorton	25-34	1	F	1775
Gorton	25-34	1	M	993
Gorton	35-44		F	1171
Gorton	35-44		M	1323
Gorton	35-44	0	F	12354
Gorton	35-44	0	M	12834
Gorton	35-44	1	F	2616
Gorton	35-44	1	M	1503
Gorton	45-54		F	977
Gorton	45-54		M	1002
Gorton	45-54	0	F	9145
Gorton	45-54	0	M	9550
Gorton	45-54	1	F	2255
Gorton	45-54	1	M	1407
Gorton	55-64		F	779
Gorton	55-64		M	757
Gorton	55-64	0	F	7107
Gorton	55-64	0	M	7275
Gorton	55-64	1	F	1935
Gorton	55-64	1	M	1068
Gorton	65-74		F	690
Gorton	65-74		M	621
Gorton	65-74	0	F	4341
Gorton	65-74	0	M	4622
Gorton	65-74	1	F	886
Gorton	65-74	1	M	680
Gorton	75-84		F	354
Gorton	75-84		M	293
Gorton	75-84	0	F	1726
Gorton	75-84	0	M	1483
Gorton	75-84	1	F	217
Gorton	75-84	1	M	250
Gorton	85+		F	125
Gorton	85+		M	70
Gorton	85+	0	F	720
Gorton	85+	0	M	370
Gorton	85+	1	F	21
Gorton	85+	1	M	31
Higgins	15-19		F	257
Higgins	15-19		M	263
Higgins	15-19	0	F	3412
Higgins	15-19	0	M	3318
Higgins	15-19	1	F	139
Higgins	15-19	1	M	108
Higgins	20-24		F	522
Higgins	20-24		M	447
Higgins	20-24	0	F	6555
Higgins	20-24	0	M	5496
Higgins	20-24	1	F	306
Higgins	20-24	1	M	244
Higgins	25-34		F	1409
Higgins	25-34		M	1389
Higgins	25-34	0	F	14642
Higgins	25-34	0	M	13881
Higgins	25-34	1	F	876
Higgins	25-34	1	M	616
Higgins	35-44		F	721
Higgins	35-44		M	804
Higgins	35-44	0	F	8903
Higgins	35-44	0	M	8998
Higgins	35-44	1	F	1148
Higgins	35-44	1	M	775
Higgins	45-54		F	568
Higgins	45-54		M	656
Higgins	45-54	0	F	7324
Higgins	45-54	0	M	7409
Higgins	45-54	1	F	1894
Higgins	45-54	1	M	1170
Higgins	55-64		F	551
Higgins	55-64		M	508
Higgins	55-64	0	F	5618
Higgins	55-64	0	M	5527
Higgins	55-64	1	F	1926
Higgins	55-64	1	M	1198
Higgins	65-74		F	515
Higgins	65-74		M	440
Higgins	65-74	0	F	4667
Higgins	65-74	0	M	4324
Higgins	65-74	1	F	1130
Higgins	65-74	1	M	659
Higgins	75-84		F	528
Higgins	75-84		M	377
Higgins	75-84	0	F	3035
Higgins	75-84	0	M	2411
Higgins	75-84	1	F	510
Higgins	75-84	1	M	366
Higgins	85+		F	366
Higgins	85+		M	167
Higgins	85+	0	F	1815
Higgins	85+	0	M	990
Higgins	85+	1	F	91
Higgins	85+	1	M	148
Holt	15-19		F	514
Holt	15-19		M	611
Holt	15-19	0	F	5425
Holt	15-19	0	M	5955
Holt	15-19	1	F	425
Holt	15-19	1	M	352
Holt	20-24		F	485
Holt	20-24		M	590
Holt	20-24	0	F	5724
Holt	20-24	0	M	6393
Holt	20-24	1	F	586
Holt	20-24	1	M	441
Holt	25-34		F	1129
Holt	25-34		M	1160
Holt	25-34	0	F	13786
Holt	25-34	0	M	13508
Holt	25-34	1	F	1930
Holt	25-34	1	M	1139
Holt	35-44		F	889
Holt	35-44		M	1040
Holt	35-44	0	F	11508
Holt	35-44	0	M	12859
Holt	35-44	1	F	2254
Holt	35-44	1	M	1408
Holt	45-54		F	848
Holt	45-54		M	850
Holt	45-54	0	F	9503
Holt	45-54	0	M	10176
Holt	45-54	1	F	2169
Holt	45-54	1	M	1336
Holt	55-64		F	734
Holt	55-64		M	710
Holt	55-64	0	F	7399
Holt	55-64	0	M	7773
Holt	55-64	1	F	1871
Holt	55-64	1	M	1174
Holt	65-74		F	647
Holt	65-74		M	543
Holt	65-74	0	F	4553
Holt	65-74	0	M	4532
Holt	65-74	1	F	803
Holt	65-74	1	M	628
Holt	75-84		F	465
Holt	75-84		M	405
Holt	75-84	0	F	2337
Holt	75-84	0	M	1876
Holt	75-84	1	F	261
Holt	75-84	1	M	255
Holt	85+		F	202
Holt	85+		M	120
Holt	85+	0	F	1124
Holt	85+	0	M	586
Holt	85+	1	F	35
Holt	85+	1	M	45
Hotham	15-19		F	286
Hotham	15-19		M	309
Hotham	15-19	0	F	3728
Hotham	15-19	0	M	3986
Hotham	15-19	1	F	189
Hotham	15-19	1	M	162
Hotham	20-24		F	291
Hotham	20-24		M	382
Hotham	20-24	0	F	4275
Hotham	20-24	0	M	5002
Hotham	20-24	1	F	289
Hotham	20-24	1	M	253
Hotham	25-34		F	646
Hotham	25-34		M	695
Hotham	25-34	0	F	9381
Hotham	25-34	0	M	9633
Hotham	25-34	1	F	916
Hotham	25-34	1	M	647
Hotham	35-44		F	566
Hotham	35-44		M	582
Hotham	35-44	0	F	8903
Hotham	35-44	0	M	9003
Hotham	35-44	1	F	1467
Hotham	35-44	1	M	929
Hotham	45-54		F	561
Hotham	45-54		M	574
Hotham	45-54	0	F	7941
Hotham	45-54	0	M	7979
Hotham	45-54	1	F	1922
Hotham	45-54	1	M	1279
Hotham	55-64		F	466
Hotham	55-64		M	481
Hotham	55-64	0	F	6232
Hotham	55-64	0	M	6422
Hotham	55-64	1	F	1849
Hotham	55-64	1	M	1177
Hotham	65-74		F	555
Hotham	65-74		M	491
Hotham	65-74	0	F	5053
Hotham	65-74	0	M	4621
Hotham	65-74	1	F	1085
Hotham	65-74	1	M	673
Hotham	75-84		F	618
Hotham	75-84		M	431
Hotham	75-84	0	F	3489
Hotham	75-84	0	M	2823
Hotham	75-84	1	F	510
Hotham	75-84	1	M	418
Hotham	85+		F	511
Hotham	85+		M	250
Hotham	85+	0	F	1947
Hotham	85+	0	M	1212
Hotham	85+	1	F	97
Hotham	85+	1	M	144
Indi	15-19		F	531
Indi	15-19		M	568
Indi	15-19	0	F	3279
Indi	15-19	0	M	3564
Indi	15-19	1	F	214
Indi	15-19	1	M	190
Indi	20-24		F	299
Indi	20-24		M	352
Indi	20-24	0	F	2645
Indi	20-24	0	M	3152
Indi	20-24	1	F	240
Indi	20-24	1	M	163
Indi	25-34		F	578
Indi	25-34		M	652
Indi	25-34	0	F	5829
Indi	25-34	0	M	5603
Indi	25-34	1	F	858
Indi	25-34	1	M	503
Indi	35-44		F	653
Indi	35-44		M	750
Indi	35-44	0	F	6357
Indi	35-44	0	M	6188
Indi	35-44	1	F	1380
Indi	35-44	1	M	784
Indi	45-54		F	783
Indi	45-54		M	827
Indi	45-54	0	F	7283
Indi	45-54	0	M	7379
Indi	45-54	1	F	1884
Indi	45-54	1	M	1176
Indi	55-64		F	897
Indi	55-64		M	971
Indi	55-64	0	F	7403
Indi	55-64	0	M	7891
Indi	55-64	1	F	2388
Indi	55-64	1	M	1418
Indi	65-74		F	992
Indi	65-74		M	992
Indi	65-74	0	F	6224
Indi	65-74	0	M	6668
Indi	65-74	1	F	1294
Indi	65-74	1	M	935
Indi	75-84		F	826
Indi	75-84		M	664
Indi	75-84	0	F	3176
Indi	75-84	0	M	2968
Indi	75-84	1	F	480
Indi	75-84	1	M	392
Indi	85+		F	525
Indi	85+		M	343
Indi	85+	0	F	1717
Indi	85+	0	M	959
Indi	85+	1	F	95
Indi	85+	1	M	110
Isaacs	15-19		F	304
Isaacs	15-19		M	369
Isaacs	15-19	0	F	4015
Isaacs	15-19	0	M	4250
Isaacs	15-19	1	F	236
Isaacs	15-19	1	M	177
Isaacs	20-24		F	274
Isaacs	20-24		M	365
Isaacs	20-24	0	F	4054
Isaacs	20-24	0	M	4539
Isaacs	20-24	1	F	318
Isaacs	20-24	1	M	262
Isaacs	25-34		F	688
Isaacs	25-34		M	737
Isaacs	25-34	0	F	9591
Isaacs	25-34	0	M	9362
Isaacs	25-34	1	F	1038
Isaacs	25-34	1	M	683
Isaacs	35-44		F	708
Isaacs	35-44		M	754
Isaacs	35-44	0	F	9853
Isaacs	35-44	0	M	9931
Isaacs	35-44	1	F	1652
Isaacs	35-44	1	M	998
Isaacs	45-54		F	622
Isaacs	45-54		M	733
Isaacs	45-54	0	F	8665
Isaacs	45-54	0	M	8964
Isaacs	45-54	1	F	2058
Isaacs	45-54	1	M	1273
Isaacs	55-64		F	588
Isaacs	55-64		M	600
Isaacs	55-64	0	F	6593
Isaacs	55-64	0	M	6863
Isaacs	55-64	1	F	1862
Isaacs	55-64	1	M	1142
Isaacs	65-74		F	653
Isaacs	65-74		M	552
Isaacs	65-74	0	F	5075
Isaacs	65-74	0	M	4710
Isaacs	65-74	1	F	1013
Isaacs	65-74	1	M	680
Isaacs	75-84		F	625
Isaacs	75-84		M	468
Isaacs	75-84	0	F	3003
Isaacs	75-84	0	M	2283
Isaacs	75-84	1	F	336
Isaacs	75-84	1	M	313
Isaacs	85+		F	483
Isaacs	85+		M	246
Isaacs	85+	0	F	1661
Isaacs	85+	0	M	909
Isaacs	85+	1	F	79
Isaacs	85+	1	M	81
Jagajaga	15-19		F	271
Jagajaga	15-19		M	270
Jagajaga	15-19	0	F	3599
Jagajaga	15-19	0	M	3914
Jagajaga	15-19	1	F	169
Jagajaga	15-19	1	M	145
Jagajaga	20-24		F	216
Jagajaga	20-24		M	255
Jagajaga	20-24	0	F	3673
Jagajaga	20-24	0	M	3912
Jagajaga	20-24	1	F	272
Jagajaga	20-24	1	M	199
Jagajaga	25-34		F	499
Jagajaga	25-34		M	488
Jagajaga	25-34	0	F	7645
Jagajaga	25-34	0	M	7583
Jagajaga	25-34	1	F	730
Jagajaga	25-34	1	M	497
Jagajaga	35-44		F	464
Jagajaga	35-44		M	497
Jagajaga	35-44	0	F	8352
Jagajaga	35-44	0	M	8211
Jagajaga	35-44	1	F	1480
Jagajaga	35-44	1	M	872
Jagajaga	45-54		F	508
Jagajaga	45-54		M	560
Jagajaga	45-54	0	F	7570
Jagajaga	45-54	0	M	7605
Jagajaga	45-54	1	F	2235
Jagajaga	45-54	1	M	1310
Jagajaga	55-64		F	448
Jagajaga	55-64		M	455
Jagajaga	55-64	0	F	6480
Jagajaga	55-64	0	M	6591
Jagajaga	55-64	1	F	2423
Jagajaga	55-64	1	M	1458
Jagajaga	65-74		F	528
Jagajaga	65-74		M	404
Jagajaga	65-74	0	F	5014
Jagajaga	65-74	0	M	4951
Jagajaga	65-74	1	F	1274
Jagajaga	65-74	1	M	881
Jagajaga	75-84		F	523
Jagajaga	75-84		M	332
Jagajaga	75-84	0	F	2848
Jagajaga	75-84	0	M	2355
Jagajaga	75-84	1	F	486
Jagajaga	75-84	1	M	348
Jagajaga	85+		F	421
Jagajaga	85+		M	214
Jagajaga	85+	0	F	1613
Jagajaga	85+	0	M	878
Jagajaga	85+	1	F	101
Jagajaga	85+	1	M	137
Kooyong	15-19		F	283
Kooyong	15-19		M	296
Kooyong	15-19	0	F	4682
Kooyong	15-19	0	M	4710
Kooyong	15-19	1	F	224
Kooyong	15-19	1	M	204
Kooyong	20-24		F	326
Kooyong	20-24		M	352
Kooyong	20-24	0	F	5254
Kooyong	20-24	0	M	5457
Kooyong	20-24	1	F	286
Kooyong	20-24	1	M	268
Kooyong	25-34		F	645
Kooyong	25-34		M	674
Kooyong	25-34	0	F	8995
Kooyong	25-34	0	M	8875
Kooyong	25-34	1	F	687
Kooyong	25-34	1	M	468
Kooyong	35-44		F	513
Kooyong	35-44		M	484
Kooyong	35-44	0	F	7896
Kooyong	35-44	0	M	7039
Kooyong	35-44	1	F	1170
Kooyong	35-44	1	M	645
Kooyong	45-54		F	554
Kooyong	45-54		M	583
Kooyong	45-54	0	F	8170
Kooyong	45-54	0	M	7663
Kooyong	45-54	1	F	2279
Kooyong	45-54	1	M	1328
Kooyong	55-64		F	469
Kooyong	55-64		M	429
Kooyong	55-64	0	F	5892
Kooyong	55-64	0	M	5960
Kooyong	55-64	1	F	2245
Kooyong	55-64	1	M	1371
Kooyong	65-74		F	475
Kooyong	65-74		M	344
Kooyong	65-74	0	F	4860
Kooyong	65-74	0	M	4541
Kooyong	65-74	1	F	1267
Kooyong	65-74	1	M	776
Kooyong	75-84		F	444
Kooyong	75-84		M	281
Kooyong	75-84	0	F	3054
Kooyong	75-84	0	M	2449
Kooyong	75-84	1	F	580
Kooyong	75-84	1	M	385
Kooyong	85+		F	365
Kooyong	85+		M	183
Kooyong	85+	0	F	2370
Kooyong	85+	0	M	1142
Kooyong	85+	1	F	144
Kooyong	85+	1	M	177
La Trobe	15-19		F	362
La Trobe	15-19		M	405
La Trobe	15-19	0	F	4926
La Trobe	15-19	0	M	5431
La Trobe	15-19	1	F	234
La Trobe	15-19	1	M	211
La Trobe	20-24		F	263
La Trobe	20-24		M	249
La Trobe	20-24	0	F	4252
La Trobe	20-24	0	M	4533
La Trobe	20-24	1	F	291
La Trobe	20-24	1	M	233
La Trobe	25-34		F	516
La Trobe	25-34		M	509
La Trobe	25-34	0	F	8060
La Trobe	25-34	0	M	7852
La Trobe	25-34	1	F	911
La Trobe	25-34	1	M	529
La Trobe	35-44		F	553
La Trobe	35-44		M	591
La Trobe	35-44	0	F	9863
La Trobe	35-44	0	M	9527
La Trobe	35-44	1	F	1774
La Trobe	35-44	1	M	1025
La Trobe	45-54		F	605
La Trobe	45-54		M	635
La Trobe	45-54	0	F	9203
La Trobe	45-54	0	M	9767
La Trobe	45-54	1	F	2272
La Trobe	45-54	1	M	1327
La Trobe	55-64		F	473
La Trobe	55-64		M	506
La Trobe	55-64	0	F	6559
La Trobe	55-64	0	M	7169
La Trobe	55-64	1	F	2089
La Trobe	55-64	1	M	1225
La Trobe	65-74		F	466
La Trobe	65-74		M	412
