CED_NAME16	CoupleFamily	HasChild	HasChildUnder15	MortgageRepayment.min	families_in_occupied_private_dwellings_being_purchased
New England	0	1	0	31200	23
New England	0	1	0	36000	13
New England	0	1	0	60000	8
New England	0	1	1	0	18
New England	0	1	1	1800	9
New England	0	1	1	3600	31
New England	0	1	1	5400	28
New England	0	1	1	7200	88
New England	0	1	1	9600	106
New England	0	1	1	12000	115
New England	0	1	1	14400	125
New England	0	1	1	16800	96
New England	0	1	1	19200	88
New England	0	1	1	21600	43
New England	0	1	1	24000	52
New England	0	1	1	26400	15
New England	0	1	1	28800	7
New England	0	1	1	31200	20
New England	0	1	1	36000	19
New England	0	1	1	48000	6
New England	0	1	1	60000	8
New England	1	0	0	0	284
New England	1	0	0	1800	77
New England	1	0	0	3600	154
New England	1	0	0	5400	168
New England	1	0	0	7200	282
New England	1	0	0	9600	383
New England	1	0	0	12000	428
New England	1	0	0	14400	446
New England	1	0	0	16800	368
New England	1	0	0	19200	333
New England	1	0	0	21600	233
New England	1	0	0	24000	326
New England	1	0	0	26400	90
New England	1	0	0	28800	59
New England	1	0	0	31200	151
New England	1	0	0	36000	168
New England	1	0	0	48000	50
New England	1	0	0	60000	52
New England	1	1	0	0	86
New England	1	1	0	1800	13
New England	1	1	0	3600	60
New England	1	1	0	5400	60
New England	1	1	0	7200	140
New England	1	1	0	9600	169
New England	1	1	0	12000	209
New England	1	1	0	14400	185
New England	1	1	0	16800	153
New England	1	1	0	19200	178
New England	1	1	0	21600	107
New England	1	1	0	24000	173
New England	1	1	0	26400	56
New England	1	1	0	28800	31
New England	1	1	0	31200	102
New England	1	1	0	36000	93
New England	1	1	0	48000	27
New England	1	1	0	60000	20
New England	1	1	1	0	134
New England	1	1	1	1800	33
New England	1	1	1	3600	80
New England	1	1	1	5400	92
New England	1	1	1	7200	231
New England	1	1	1	9600	370
New England	1	1	1	12000	509
New England	1	1	1	14400	610
New England	1	1	1	16800	613
New England	1	1	1	19200	678
New England	1	1	1	21600	400
New England	1	1	1	24000	605
New England	1	1	1	26400	223
New England	1	1	1	28800	144
New England	1	1	1	31200	334
New England	1	1	1	36000	338
New England	1	1	1	48000	96
New England	1	1	1	60000	98
Newcastle		1	1	0	4
Newcastle		1	1	1800	3
Newcastle		1	1	3600	7
Newcastle		1	1	5400	3
Newcastle		1	1	7200	7
Newcastle		1	1	9600	3
Newcastle		1	1	12000	6
Newcastle		1	1	14400	10
Newcastle		1	1	16800	15
Newcastle		1	1	19200	20
Newcastle		1	1	21600	11
Newcastle		1	1	24000	15
Newcastle		1	1	26400	3
Newcastle		1	1	31200	3
Newcastle		1	1	36000	8
Newcastle	0	1	0	0	41
Newcastle	0	1	0	1800	23
Newcastle	0	1	0	3600	36
Newcastle	0	1	0	5400	25
Newcastle	0	1	0	7200	70
Newcastle	0	1	0	9600	70
Newcastle	0	1	0	12000	83
Newcastle	0	1	0	14400	105
Newcastle	0	1	0	16800	79
Newcastle	0	1	0	19200	88
Newcastle	0	1	0	21600	60
Newcastle	0	1	0	24000	83
Newcastle	0	1	0	26400	24
Newcastle	0	1	0	28800	18
Newcastle	0	1	0	31200	28
Newcastle	0	1	0	36000	44
Newcastle	0	1	0	48000	16
Newcastle	0	1	0	60000	7
Newcastle	0	1	1	0	23
Newcastle	0	1	1	1800	3
Newcastle	0	1	1	3600	20
Newcastle	0	1	1	5400	12
Newcastle	0	1	1	7200	27
Newcastle	0	1	1	9600	50
Newcastle	0	1	1	12000	83
Newcastle	0	1	1	14400	79
Newcastle	0	1	1	16800	111
Newcastle	0	1	1	19200	129
Newcastle	0	1	1	21600	75
Newcastle	0	1	1	24000	103
Newcastle	0	1	1	26400	33
Newcastle	0	1	1	28800	17
Newcastle	0	1	1	31200	48
Newcastle	0	1	1	36000	42
Newcastle	0	1	1	48000	12
Newcastle	0	1	1	60000	10
Newcastle	1	0	0	0	189
Newcastle	1	0	0	1800	49
Newcastle	1	0	0	3600	104
Newcastle	1	0	0	5400	93
Newcastle	1	0	0	7200	145
Newcastle	1	0	0	9600	175
Newcastle	1	0	0	12000	231
Newcastle	1	0	0	14400	290
Newcastle	1	0	0	16800	295
Newcastle	1	0	0	19200	413
Newcastle	1	0	0	21600	295
Newcastle	1	0	0	24000	532
Newcastle	1	0	0	26400	240
Newcastle	1	0	0	28800	151
Newcastle	1	0	0	31200	339
Newcastle	1	0	0	36000	279
Newcastle	1	0	0	48000	118
Newcastle	1	0	0	60000	92
Newcastle	1	1	0	0	103
Newcastle	1	1	0	1800	29
Newcastle	1	1	0	3600	62
Newcastle	1	1	0	5400	57
Newcastle	1	1	0	7200	85
Newcastle	1	1	0	9600	165
Newcastle	1	1	0	12000	163
Newcastle	1	1	0	14400	190
Newcastle	1	1	0	16800	175
Newcastle	1	1	0	19200	207
Newcastle	1	1	0	21600	134
Newcastle	1	1	0	24000	226
Newcastle	1	1	0	26400	58
Newcastle	1	1	0	28800	74
Newcastle	1	1	0	31200	171
Newcastle	1	1	0	36000	216
Newcastle	1	1	0	48000	65
Newcastle	1	1	0	60000	56
Newcastle	1	1	1	0	167
Newcastle	1	1	1	1800	26
Newcastle	1	1	1	3600	73
Newcastle	1	1	1	5400	71
Newcastle	1	1	1	7200	123
Newcastle	1	1	1	9600	204
Newcastle	1	1	1	12000	296
Newcastle	1	1	1	14400	454
Newcastle	1	1	1	16800	493
Newcastle	1	1	1	19200	674
Newcastle	1	1	1	21600	586
Newcastle	1	1	1	24000	1016
Newcastle	1	1	1	26400	434
Newcastle	1	1	1	28800	349
Newcastle	1	1	1	31200	743
Newcastle	1	1	1	36000	827
Newcastle	1	1	1	48000	293
Newcastle	1	1	1	60000	207
North Sydney		1	1	0	14
North Sydney		1	1	5400	6
North Sydney		1	1	12000	12
North Sydney		1	1	16800	3
North Sydney		1	1	19200	4
North Sydney		1	1	24000	13
North Sydney		1	1	28800	3
North Sydney		1	1	31200	5
North Sydney		1	1	36000	15
North Sydney		1	1	48000	14
North Sydney		1	1	60000	21
North Sydney	0	1	0	0	45
North Sydney	0	1	0	1800	8
North Sydney	0	1	0	3600	12
North Sydney	0	1	0	5400	12
North Sydney	0	1	0	7200	28
North Sydney	0	1	0	9600	21
North Sydney	0	1	0	12000	35
North Sydney	0	1	0	14400	26
North Sydney	0	1	0	16800	32
North Sydney	0	1	0	19200	39
North Sydney	0	1	0	21600	22
North Sydney	0	1	0	24000	67
North Sydney	0	1	0	26400	16
North Sydney	0	1	0	28800	23
North Sydney	0	1	0	31200	24
North Sydney	0	1	0	36000	87
North Sydney	0	1	0	48000	47
North Sydney	0	1	0	60000	67
North Sydney	0	1	1	0	43
North Sydney	0	1	1	3600	8
North Sydney	0	1	1	5400	3
North Sydney	0	1	1	7200	7
North Sydney	0	1	1	9600	10
North Sydney	0	1	1	12000	24
North Sydney	0	1	1	14400	21
North Sydney	0	1	1	16800	20
North Sydney	0	1	1	19200	13
North Sydney	0	1	1	21600	12
North Sydney	0	1	1	24000	47
North Sydney	0	1	1	26400	23
North Sydney	0	1	1	28800	27
North Sydney	0	1	1	31200	35
North Sydney	0	1	1	36000	85
North Sydney	0	1	1	48000	56
North Sydney	0	1	1	60000	86
North Sydney	1	0	0	0	232
North Sydney	1	0	0	1800	20
North Sydney	1	0	0	3600	50
North Sydney	1	0	0	5400	46
North Sydney	1	0	0	7200	51
North Sydney	1	0	0	9600	75
North Sydney	1	0	0	12000	136
North Sydney	1	0	0	14400	120
North Sydney	1	0	0	16800	134
North Sydney	1	0	0	19200	149
North Sydney	1	0	0	21600	117
North Sydney	1	0	0	24000	336
North Sydney	1	0	0	26400	127
North Sydney	1	0	0	28800	190
North Sydney	1	0	0	31200	290
North Sydney	1	0	0	36000	752
North Sydney	1	0	0	48000	414
North Sydney	1	0	0	60000	516
North Sydney	1	1	0	0	159
North Sydney	1	1	0	1800	16
North Sydney	1	1	0	3600	33
North Sydney	1	1	0	5400	29
North Sydney	1	1	0	7200	28
North Sydney	1	1	0	9600	47
North Sydney	1	1	0	12000	75
North Sydney	1	1	0	14400	48
North Sydney	1	1	0	16800	65
North Sydney	1	1	0	19200	59
North Sydney	1	1	0	21600	30
North Sydney	1	1	0	24000	171
North Sydney	1	1	0	26400	49
North Sydney	1	1	0	28800	75
North Sydney	1	1	0	31200	87
North Sydney	1	1	0	36000	304
North Sydney	1	1	0	48000	190
North Sydney	1	1	0	60000	360
North Sydney	1	1	1	0	296
North Sydney	1	1	1	1800	27
North Sydney	1	1	1	3600	48
North Sydney	1	1	1	5400	46
North Sydney	1	1	1	7200	57
North Sydney	1	1	1	9600	77
North Sydney	1	1	1	12000	153
North Sydney	1	1	1	14400	126
North Sydney	1	1	1	16800	144
North Sydney	1	1	1	19200	137
North Sydney	1	1	1	21600	121
North Sydney	1	1	1	24000	446
North Sydney	1	1	1	26400	147
North Sydney	1	1	1	28800	257
North Sydney	1	1	1	31200	354
North Sydney	1	1	1	36000	1194
North Sydney	1	1	1	48000	1013
North Sydney	1	1	1	60000	1824
Page		1	1	0	9
Page		1	1	3600	14
Page		1	1	5400	4
Page		1	1	7200	13
Page		1	1	9600	8
Page		1	1	12000	14
Page		1	1	14400	10
Page		1	1	16800	10
Page		1	1	19200	4
Page		1	1	21600	3
Page		1	1	24000	10
Page	0	1	0	0	33
Page	0	1	0	1800	22
Page	0	1	0	3600	40
Page	0	1	0	5400	68
Page	0	1	0	7200	84
Page	0	1	0	9600	111
Page	0	1	0	12000	117
Page	0	1	0	14400	145
Page	0	1	0	16800	83
Page	0	1	0	19200	72
Page	0	1	0	21600	37
Page	0	1	0	24000	54
Page	0	1	0	26400	10
Page	0	1	0	28800	8
Page	0	1	0	31200	23
Page	0	1	0	36000	26
Page	0	1	0	48000	7
Page	0	1	0	60000	7
Page	0	1	1	0	20
Page	0	1	1	1800	14
Page	0	1	1	3600	28
Page	0	1	1	5400	32
Page	0	1	1	7200	67
Page	0	1	1	9600	100
Page	0	1	1	12000	141
Page	0	1	1	14400	154
Page	0	1	1	16800	124
Page	0	1	1	19200	117
Page	0	1	1	21600	71
Page	0	1	1	24000	58
Page	0	1	1	26400	22
Page	0	1	1	28800	12
Page	0	1	1	31200	32
Page	0	1	1	36000	24
Page	0	1	1	48000	10
Page	0	1	1	60000	3
Page	1	0	0	0	249
Page	1	0	0	1800	125
Page	1	0	0	3600	212
Page	1	0	0	5400	184
Page	1	0	0	7200	287
Page	1	0	0	9600	399
Page	1	0	0	12000	386
Page	1	0	0	14400	545
Page	1	0	0	16800	423
Page	1	0	0	19200	433
Page	1	0	0	21600	248
Page	1	0	0	24000	345
Page	1	0	0	26400	103
Page	1	0	0	28800	67
Page	1	0	0	31200	198
Page	1	0	0	36000	173
Page	1	0	0	48000	45
Page	1	0	0	60000	55
Page	1	1	0	0	75
Page	1	1	0	1800	20
Page	1	1	0	3600	79
Page	1	1	0	5400	78
Page	1	1	0	7200	155
Page	1	1	0	9600	181
Page	1	1	0	12000	237
Page	1	1	0	14400	259
Page	1	1	0	16800	163
Page	1	1	0	19200	212
Page	1	1	0	21600	129
Page	1	1	0	24000	195
Page	1	1	0	26400	54
Page	1	1	0	28800	24
Page	1	1	0	31200	115
Page	1	1	0	36000	102
Page	1	1	0	48000	21
Page	1	1	0	60000	26
Page	1	1	1	0	108
Page	1	1	1	1800	35
Page	1	1	1	3600	70
Page	1	1	1	5400	85
Page	1	1	1	7200	207
Page	1	1	1	9600	333
Page	1	1	1	12000	434
Page	1	1	1	14400	674
Page	1	1	1	16800	682
Page	1	1	1	19200	725
Page	1	1	1	21600	493
Page	1	1	1	24000	598
Page	1	1	1	26400	262
Page	1	1	1	28800	148
Page	1	1	1	31200	373
Page	1	1	1	36000	283
Page	1	1	1	48000	92
Page	1	1	1	60000	71
Parkes		1	1	0	6
Parkes		1	1	3600	7
Parkes		1	1	5400	3
Parkes		1	1	7200	8
Parkes		1	1	9600	8
Parkes		1	1	12000	12
Parkes		1	1	14400	9
Parkes		1	1	16800	11
Parkes		1	1	19200	5
Parkes		1	1	24000	6
Parkes		1	1	31200	3
Parkes	0	1	0	0	30
Parkes	0	1	0	1800	17
Parkes	0	1	0	3600	47
Parkes	0	1	0	5400	40
Parkes	0	1	0	7200	83
Parkes	0	1	0	9600	63
Parkes	0	1	0	12000	84
Parkes	0	1	0	14400	76
Parkes	0	1	0	16800	47
Parkes	0	1	0	19200	46
Parkes	0	1	0	21600	23
Parkes	0	1	0	24000	28
Parkes	0	1	0	26400	4
Parkes	0	1	0	28800	6
Parkes	0	1	0	31200	11
Parkes	0	1	0	36000	12
Parkes	0	1	0	48000	7
Parkes	0	1	0	60000	4
Parkes	0	1	1	0	18
Parkes	0	1	1	1800	16
Parkes	0	1	1	3600	43
Parkes	0	1	1	5400	51
Parkes	0	1	1	7200	108
Parkes	0	1	1	9600	148
Parkes	0	1	1	12000	106
Parkes	0	1	1	14400	148
Parkes	0	1	1	16800	64
Parkes	0	1	1	19200	63
Parkes	0	1	1	21600	33
Parkes	0	1	1	24000	35
Parkes	0	1	1	26400	8
Parkes	0	1	1	28800	4
Parkes	0	1	1	31200	20
Parkes	0	1	1	36000	11
Parkes	0	1	1	48000	11
Parkes	0	1	1	60000	9
Parkes	1	0	0	0	337
Parkes	1	0	0	1800	68
Parkes	1	0	0	3600	160
Parkes	1	0	0	5400	158
Parkes	1	0	0	7200	312
Parkes	1	0	0	9600	376
Parkes	1	0	0	12000	408
Parkes	1	0	0	14400	412
Parkes	1	0	0	16800	278
Parkes	1	0	0	19200	334
Parkes	1	0	0	21600	141
Parkes	1	0	0	24000	238
Parkes	1	0	0	26400	77
Parkes	1	0	0	28800	52
Parkes	1	0	0	31200	117
Parkes	1	0	0	36000	130
Parkes	1	0	0	48000	59
Parkes	1	0	0	60000	59
Parkes	1	1	0	0	99
Parkes	1	1	0	1800	16
Parkes	1	1	0	3600	57
Parkes	1	1	0	5400	79
Parkes	1	1	0	7200	140
Parkes	1	1	0	9600	187
Parkes	1	1	0	12000	162
Parkes	1	1	0	14400	185
Parkes	1	1	0	16800	156
Parkes	1	1	0	19200	148
Parkes	1	1	0	21600	72
Parkes	1	1	0	24000	137
Parkes	1	1	0	26400	32
Parkes	1	1	0	28800	26
Parkes	1	1	0	31200	79
Parkes	1	1	0	36000	69
Parkes	1	1	0	48000	24
Parkes	1	1	0	60000	20
Parkes	1	1	1	0	210
Parkes	1	1	1	1800	30
Parkes	1	1	1	3600	110
Parkes	1	1	1	5400	138
Parkes	1	1	1	7200	276
Parkes	1	1	1	9600	439
Parkes	1	1	1	12000	540
Parkes	1	1	1	14400	642
Parkes	1	1	1	16800	558
Parkes	1	1	1	19200	571
Parkes	1	1	1	21600	385
Parkes	1	1	1	24000	481
Parkes	1	1	1	26400	175
Parkes	1	1	1	28800	105
Parkes	1	1	1	31200	223
Parkes	1	1	1	36000	259
Parkes	1	1	1	48000	92
Parkes	1	1	1	60000	73
Parramatta		1	1	0	10
Parramatta		1	1	3600	4
Parramatta		1	1	7200	8
Parramatta		1	1	9600	11
Parramatta		1	1	12000	11
Parramatta		1	1	14400	14
Parramatta		1	1	16800	11
Parramatta		1	1	19200	7
Parramatta		1	1	21600	5
Parramatta		1	1	24000	23
Parramatta		1	1	26400	8
Parramatta		1	1	28800	4
Parramatta		1	1	31200	16
Parramatta		1	1	36000	20
Parramatta		1	1	48000	3
Parramatta		1	1	60000	3
Parramatta	0	1	0	0	52
Parramatta	0	1	0	1800	9
Parramatta	0	1	0	3600	20
Parramatta	0	1	0	5400	27
Parramatta	0	1	0	7200	25
Parramatta	0	1	0	9600	32
Parramatta	0	1	0	12000	50
Parramatta	0	1	0	14400	72
Parramatta	0	1	0	16800	68
Parramatta	0	1	0	19200	95
Parramatta	0	1	0	21600	48
Parramatta	0	1	0	24000	96
Parramatta	0	1	0	26400	30
Parramatta	0	1	0	28800	23
Parramatta	0	1	0	31200	51
Parramatta	0	1	0	36000	76
Parramatta	0	1	0	48000	31
Parramatta	0	1	0	60000	23
Parramatta	0	1	1	0	38
Parramatta	0	1	1	1800	5
Parramatta	0	1	1	3600	4
Parramatta	0	1	1	5400	10
Parramatta	0	1	1	7200	18
Parramatta	0	1	1	9600	28
Parramatta	0	1	1	12000	29
Parramatta	0	1	1	14400	41
Parramatta	0	1	1	16800	37
Parramatta	0	1	1	19200	43
Parramatta	0	1	1	21600	46
Parramatta	0	1	1	24000	88
Parramatta	0	1	1	26400	24
Parramatta	0	1	1	28800	14
Parramatta	0	1	1	31200	47
Parramatta	0	1	1	36000	45
Parramatta	0	1	1	48000	23
Parramatta	0	1	1	60000	10
Parramatta	1	0	0	0	151
Parramatta	1	0	0	1800	32
Parramatta	1	0	0	3600	42
Parramatta	1	0	0	5400	51
Parramatta	1	0	0	7200	75
Parramatta	1	0	0	9600	97
Parramatta	1	0	0	12000	123
Parramatta	1	0	0	14400	184
Parramatta	1	0	0	16800	217
Parramatta	1	0	0	19200	248
Parramatta	1	0	0	21600	219
Parramatta	1	0	0	24000	424
Parramatta	1	0	0	26400	185
Parramatta	1	0	0	28800	185
Parramatta	1	0	0	31200	312
Parramatta	1	0	0	36000	484
Parramatta	1	0	0	48000	154
Parramatta	1	0	0	60000	109
Parramatta	1	1	0	0	166
Parramatta	1	1	0	1800	31
Parramatta	1	1	0	3600	54
Parramatta	1	1	0	5400	61
Parramatta	1	1	0	7200	68
Parramatta	1	1	0	9600	89
Parramatta	1	1	0	12000	135
Parramatta	1	1	0	14400	176
Parramatta	1	1	0	16800	170
Parramatta	1	1	0	19200	174
Parramatta	1	1	0	21600	107
Parramatta	1	1	0	24000	291
Parramatta	1	1	0	26400	75
Parramatta	1	1	0	28800	109
Parramatta	1	1	0	31200	205
Parramatta	1	1	0	36000	355
Parramatta	1	1	0	48000	159
Parramatta	1	1	0	60000	101
Parramatta	1	1	1	0	235
Parramatta	1	1	1	1800	39
Parramatta	1	1	1	3600	80
Parramatta	1	1	1	5400	67
Parramatta	1	1	1	7200	96
Parramatta	1	1	1	9600	156
Parramatta	1	1	1	12000	257
Parramatta	1	1	1	14400	353
Parramatta	1	1	1	16800	395
Parramatta	1	1	1	19200	466
Parramatta	1	1	1	21600	435
Parramatta	1	1	1	24000	1006
Parramatta	1	1	1	26400	410
Parramatta	1	1	1	28800	430
Parramatta	1	1	1	31200	700
Parramatta	1	1	1	36000	1133
Parramatta	1	1	1	48000	418
Parramatta	1	1	1	60000	253
Paterson		1	1	0	6
Paterson		1	1	1800	4
Paterson		1	1	3600	5
Paterson		1	1	5400	3
Paterson		1	1	7200	11
Paterson		1	1	9600	11
Paterson		1	1	12000	13
Paterson		1	1	14400	22
Paterson		1	1	16800	12
Paterson		1	1	19200	12
Paterson		1	1	21600	3
Paterson		1	1	24000	7
Paterson		1	1	26400	3
Paterson		1	1	28800	5
Paterson		1	1	31200	11
Paterson	0	1	0	0	39
Paterson	0	1	0	1800	13
Paterson	0	1	0	3600	43
Paterson	0	1	0	5400	35
Paterson	0	1	0	7200	71
Paterson	0	1	0	9600	88
Paterson	0	1	0	12000	116
Paterson	0	1	0	14400	129
Paterson	0	1	0	16800	96
Paterson	0	1	0	19200	110
Paterson	0	1	0	21600	40
Paterson	0	1	0	24000	61
Paterson	0	1	0	26400	15
Paterson	0	1	0	28800	8
Paterson	0	1	0	31200	30
Paterson	0	1	0	36000	32
Paterson	0	1	0	48000	10
Paterson	0	1	0	60000	4
Paterson	0	1	1	0	24
Paterson	0	1	1	1800	3
Paterson	0	1	1	3600	7
Paterson	0	1	1	5400	17
Paterson	0	1	1	7200	53
Paterson	0	1	1	9600	86
Paterson	0	1	1	12000	94
Paterson	0	1	1	14400	158
Paterson	0	1	1	16800	106
Paterson	0	1	1	19200	121
Paterson	0	1	1	21600	77
Paterson	0	1	1	24000	84
Paterson	0	1	1	26400	28
Paterson	0	1	1	28800	15
Paterson	0	1	1	31200	38
Paterson	0	1	1	36000	17
Paterson	0	1	1	48000	16
Paterson	0	1	1	60000	8
Paterson	1	0	0	0	191
Paterson	1	0	0	1800	81
Paterson	1	0	0	3600	136
Paterson	1	0	0	5400	105
Paterson	1	0	0	7200	179
Paterson	1	0	0	9600	260
Paterson	1	0	0	12000	313
Paterson	1	0	0	14400	460
Paterson	1	0	0	16800	457
Paterson	1	0	0	19200	488
Paterson	1	0	0	21600	314
Paterson	1	0	0	24000	549
Paterson	1	0	0	26400	212
Paterson	1	0	0	28800	118
Paterson	1	0	0	31200	267
Paterson	1	0	0	36000	277
Paterson	1	0	0	48000	81
Paterson	1	0	0	60000	42
Paterson	1	1	0	0	88
Paterson	1	1	0	1800	34
Paterson	1	1	0	3600	79
Paterson	1	1	0	5400	66
Paterson	1	1	0	7200	133
Paterson	1	1	0	9600	202
Paterson	1	1	0	12000	226
Paterson	1	1	0	14400	271
Paterson	1	1	0	16800	244
Paterson	1	1	0	19200	277
Paterson	1	1	0	21600	187
Paterson	1	1	0	24000	337
Paterson	1	1	0	26400	110
Paterson	1	1	0	28800	48
Paterson	1	1	0	31200	188
Paterson	1	1	0	36000	143
Paterson	1	1	0	48000	68
Paterson	1	1	0	60000	31
Paterson	1	1	1	0	84
Paterson	1	1	1	1800	20
Paterson	1	1	1	3600	50
Paterson	1	1	1	5400	61
Paterson	1	1	1	7200	126
Paterson	1	1	1	9600	221
Paterson	1	1	1	12000	378
Paterson	1	1	1	14400	651
Paterson	1	1	1	16800	730
Paterson	1	1	1	19200	888
Paterson	1	1	1	21600	665
Paterson	1	1	1	24000	1009
Paterson	1	1	1	26400	447
Paterson	1	1	1	28800	248
Paterson	1	1	1	31200	651
Paterson	1	1	1	36000	531
Paterson	1	1	1	48000	130
Paterson	1	1	1	60000	80
Reid		1	1	0	20
Reid		1	1	9600	7
Reid		1	1	12000	4
Reid		1	1	14400	4
Reid		1	1	16800	11
Reid		1	1	19200	8
Reid		1	1	21600	9
Reid		1	1	24000	23
Reid		1	1	26400	5
Reid		1	1	28800	10
Reid		1	1	31200	17
Reid		1	1	36000	26
Reid		1	1	48000	13
Reid		1	1	60000	17
Reid	0	1	0	0	79
Reid	0	1	0	1800	5
Reid	0	1	0	3600	20
Reid	0	1	0	5400	21
Reid	0	1	0	7200	22
Reid	0	1	0	9600	53
Reid	0	1	0	12000	49
Reid	0	1	0	14400	56
Reid	0	1	0	16800	48
Reid	0	1	0	19200	55
Reid	0	1	0	21600	32
Reid	0	1	0	24000	104
Reid	0	1	0	26400	32
Reid	0	1	0	28800	38
Reid	0	1	0	31200	67
Reid	0	1	0	36000	110
Reid	0	1	0	48000	56
Reid	0	1	0	60000	48
Reid	0	1	1	0	30
Reid	0	1	1	1800	3
Reid	0	1	1	3600	11
Reid	0	1	1	5400	11
Reid	0	1	1	7200	15
Reid	0	1	1	9600	16
Reid	0	1	1	12000	31
Reid	0	1	1	14400	31
Reid	0	1	1	16800	21
Reid	0	1	1	19200	24
Reid	0	1	1	21600	17
Reid	0	1	1	24000	76
Reid	0	1	1	26400	24
Reid	0	1	1	28800	31
Reid	0	1	1	31200	48
Reid	0	1	1	36000	84
Reid	0	1	1	48000	46
Reid	0	1	1	60000	50
Reid	1	0	0	0	213
Reid	1	0	0	1800	32
Reid	1	0	0	3600	55
Reid	1	0	0	5400	46
Reid	1	0	0	7200	92
Reid	1	0	0	9600	98
Reid	1	0	0	12000	165
Reid	1	0	0	14400	178
Reid	1	0	0	16800	144
Reid	1	0	0	19200	188
Reid	1	0	0	21600	176
Reid	1	0	0	24000	481
Reid	1	0	0	26400	181
Reid	1	0	0	28800	219
Reid	1	0	0	31200	331
Reid	1	0	0	36000	699
Reid	1	0	0	48000	293
Reid	1	0	0	60000	328
Reid	1	1	0	0	192
Reid	1	1	0	1800	32
Reid	1	1	0	3600	50
Reid	1	1	0	5400	42
Reid	1	1	0	7200	58
Reid	1	1	0	9600	107
Reid	1	1	0	12000	124
Reid	1	1	0	14400	109
Reid	1	1	0	16800	115
Reid	1	1	0	19200	110
Reid	1	1	0	21600	84
Reid	1	1	0	24000	318
Reid	1	1	0	26400	61
Reid	1	1	0	28800	113
Reid	1	1	0	31200	157
Reid	1	1	0	36000	372
Reid	1	1	0	48000	259
Reid	1	1	0	60000	285
Reid	1	1	1	0	276
Reid	1	1	1	1800	31
Reid	1	1	1	3600	49
Reid	1	1	1	5400	50
Reid	1	1	1	7200	54
Reid	1	1	1	9600	132
Reid	1	1	1	12000	221
Reid	1	1	1	14400	203
Reid	1	1	1	16800	205
Reid	1	1	1	19200	261
Reid	1	1	1	21600	195
Reid	1	1	1	24000	634
Reid	1	1	1	26400	222
Reid	1	1	1	28800	340
Reid	1	1	1	31200	475
Reid	1	1	1	36000	1243
Reid	1	1	1	48000	762
Reid	1	1	1	60000	969
Richmond		1	1	0	8
Richmond		1	1	3600	3
Richmond		1	1	5400	7
Richmond		1	1	7200	3
Richmond		1	1	9600	11
Richmond		1	1	12000	8
Richmond		1	1	14400	10
Richmond		1	1	16800	3
Richmond		1	1	19200	7
Richmond		1	1	21600	13
Richmond		1	1	24000	7
Richmond		1	1	28800	4
Richmond		1	1	31200	3
Richmond		1	1	36000	4
Richmond	0	1	0	0	48
Richmond	0	1	0	1800	7
Richmond	0	1	0	3600	31
Richmond	0	1	0	5400	29
Richmond	0	1	0	7200	63
Richmond	0	1	0	9600	59
Richmond	0	1	0	12000	83
Richmond	0	1	0	14400	106
Richmond	0	1	0	16800	76
Richmond	0	1	0	19200	85
Richmond	0	1	0	21600	55
Richmond	0	1	0	24000	73
Richmond	0	1	0	26400	20
Richmond	0	1	0	28800	15
Richmond	0	1	0	31200	32
Richmond	0	1	0	36000	34
Richmond	0	1	0	48000	11
Richmond	0	1	0	60000	14
Richmond	0	1	1	0	32
Richmond	0	1	1	1800	6
Richmond	0	1	1	3600	30
Richmond	0	1	1	5400	13
Richmond	0	1	1	7200	40
Richmond	0	1	1	9600	70
Richmond	0	1	1	12000	74
Richmond	0	1	1	14400	107
Richmond	0	1	1	16800	78
Richmond	0	1	1	19200	113
Richmond	0	1	1	21600	69
Richmond	0	1	1	24000	108
Richmond	0	1	1	26400	40
Richmond	0	1	1	28800	14
Richmond	0	1	1	31200	49
Richmond	0	1	1	36000	47
Richmond	0	1	1	48000	15
Richmond	0	1	1	60000	10
Richmond	1	0	0	0	237
Richmond	1	0	0	1800	73
Richmond	1	0	0	3600	166
Richmond	1	0	0	5400	88
Richmond	1	0	0	7200	189
Richmond	1	0	0	9600	247
Richmond	1	0	0	12000	258
Richmond	1	0	0	14400	330
Richmond	1	0	0	16800	286
Richmond	1	0	0	19200	332
Richmond	1	0	0	21600	244
Richmond	1	0	0	24000	436
Richmond	1	0	0	26400	150
Richmond	1	0	0	28800	109
Richmond	1	0	0	31200	306
Richmond	1	0	0	36000	302
Richmond	1	0	0	48000	114
Richmond	1	0	0	60000	66
Richmond	1	1	0	0	72
Richmond	1	1	0	1800	26
Richmond	1	1	0	3600	68
Richmond	1	1	0	5400	44
Richmond	1	1	0	7200	63
Richmond	1	1	0	9600	145
Richmond	1	1	0	12000	145
Richmond	1	1	0	14400	157
Richmond	1	1	0	16800	149
Richmond	1	1	0	19200	185
Richmond	1	1	0	21600	120
Richmond	1	1	0	24000	221
Richmond	1	1	0	26400	72
Richmond	1	1	0	28800	47
Richmond	1	1	0	31200	157
Richmond	1	1	0	36000	155
Richmond	1	1	0	48000	63
Richmond	1	1	0	60000	39
Richmond	1	1	1	0	114
Richmond	1	1	1	1800	29
Richmond	1	1	1	3600	53
Richmond	1	1	1	5400	57
Richmond	1	1	1	7200	108
Richmond	1	1	1	9600	170
Richmond	1	1	1	12000	216
Richmond	1	1	1	14400	347
Richmond	1	1	1	16800	374
Richmond	1	1	1	19200	510
Richmond	1	1	1	21600	439
Richmond	1	1	1	24000	737
Richmond	1	1	1	26400	348
