CED_NAME16	CountryOfBirth	persons
Canberra	CAN	589
Canberra	CHL	241
Canberra	CHN	3496
Canberra	DEU	1179
Canberra	EGY	184
Canberra	FJI	388
Canberra	FRA	417
Canberra	GBR	8527
Canberra	GRC	442
Canberra	HKG	759
Canberra	HRV	538
Canberra	IDN	513
Canberra	IND	4399
Canberra	IRL	417
Canberra	IRN	379
Canberra	IRQ	292
Canberra	ITA	978
Canberra	JPN	405
Canberra	KHM	123
Canberra	KOR	758
Canberra	LBN	264
Canberra	LKA	1180
Canberra	MKD	172
Canberra	MLT	174
Canberra	MMR	202
Canberra	MUS	102
Canberra	MYS	1311
Canberra	NLD	546
Canberra	NPL	279
Canberra	NZL	2703
Canberra	PAK	540
Canberra	PHL	1838
Canberra	PNG	362
Canberra	POL	523
Canberra	SGP	542
Canberra	THA	621
Canberra	TUR	113
Canberra	TWN	226
Canberra	USA	1410
Canberra	VNM	1017
Canberra	ZAF	935
Canberra	ZWE	264
Fenner		17870
Fenner	AFG	351
Fenner	AUS	134184
Fenner	BGD	976
Fenner	BIH	241
Fenner	CAN	569
Fenner	CHL	517
Fenner	CHN	7850
Fenner	DEU	1054
Fenner	EGY	260
Fenner	FJI	563
Fenner	FRA	253
Fenner	GBR	6900
Fenner	GRC	536
Fenner	HKG	920
Fenner	HRV	760
Fenner	IDN	785
Fenner	IND	6011
Fenner	IRL	427
Fenner	IRN	461
Fenner	IRQ	246
Fenner	ITA	965
Fenner	JPN	378
Fenner	KHM	262
Fenner	KOR	1524
Fenner	LBN	137
Fenner	LKA	1588
Fenner	MKD	232
Fenner	MLT	110
Fenner	MMR	408
Fenner	MUS	183
Fenner	MYS	1123
Fenner	NLD	492
Fenner	NPL	479
Fenner	NZL	2326
Fenner	PAK	1454
Fenner	PHL	1992
Fenner	PNG	387
Fenner	POL	424
Fenner	SGP	489
Fenner	THA	691
Fenner	TUR	115
Fenner	TWN	297
Fenner	USA	1383
Fenner	VNM	2321
Fenner	ZAF	1080
Fenner	ZWE	359
No usual address (ACT)		83
No usual address (ACT)	AUS	351
No usual address (ACT)	CHL	3
No usual address (ACT)	CHN	14
No usual address (ACT)	DEU	3
No usual address (ACT)	EGY	4
No usual address (ACT)	GBR	20
No usual address (ACT)	HKG	4
No usual address (ACT)	IND	10
No usual address (ACT)	MYS	4
No usual address (ACT)	NZL	5
No usual address (ACT)	PAK	3
No usual address (ACT)	PHL	3
No usual address (ACT)	TWN	3
No usual address (ACT)	USA	3
No usual address (ACT)	ZAF	6
No usual address (OT)		16
No usual address (OT)	AUS	24
No usual address (OT)	GBR	8
No usual address (OT)	MYS	3
No usual address (OT)	VNM	3
Migratory - Offshore - Shipping (OT)	AUS	4
