CED_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Parramatta	35-44	1	0	1	M	179
Parramatta	35-44	1	1	0	F	7475
Parramatta	35-44	1	1	0	M	7033
Parramatta	35-44	1	1	1	F	197
Parramatta	35-44	1	1	1	M	67
Parramatta	45-54				F	737
Parramatta	45-54				M	745
Parramatta	45-54	0			F	6625
Parramatta	45-54	0			M	6479
Parramatta	45-54	1	0	1	F	516
Parramatta	45-54	1	0	1	M	145
Parramatta	45-54	1	1	0	F	2532
Parramatta	45-54	1	1	0	M	2791
Parramatta	45-54	1	1	1	F	63
Parramatta	45-54	1	1	1	M	30
Parramatta	55-64				F	602
Parramatta	55-64				M	656
Parramatta	55-64	0			F	6287
Parramatta	55-64	0			M	6536
Parramatta	55-64	1	0	1	F	1506
Parramatta	55-64	1	0	1	M	514
Parramatta	55-64	1	1	0	F	404
Parramatta	55-64	1	1	0	M	644
Parramatta	55-64	1	1	1	F	41
Parramatta	55-64	1	1	1	M	13
Parramatta	65-74				F	484
Parramatta	65-74				M	450
Parramatta	65-74	0			F	3871
Parramatta	65-74	0			M	4038
Parramatta	65-74	1	0	1	F	1156
Parramatta	65-74	1	0	1	M	659
Parramatta	65-74	1	1	0	F	134
Parramatta	65-74	1	1	0	M	135
Parramatta	65-74	1	1	1	F	9
Parramatta	65-74	1	1	1	M	6
Parramatta	75-84				F	403
Parramatta	75-84				M	319
Parramatta	75-84	0			F	2789
Parramatta	75-84	0			M	2376
Parramatta	75-84	1	0	1	F	211
Parramatta	75-84	1	0	1	M	195
Parramatta	75-84	1	1	0	F	32
Parramatta	75-84	1	1	0	M	23
Parramatta	85+				F	287
Parramatta	85+				M	159
Parramatta	85+	0			F	1401
Parramatta	85+	0			M	850
Parramatta	85+	1	0	1	F	14
Parramatta	85+	1	0	1	M	12
Parramatta	85+	1	1	0	F	5
Parramatta	85+	1	1	0	M	8
Paterson	15-19				F	372
Paterson	15-19				M	431
Paterson	15-19	0			F	3681
Paterson	15-19	0			M	4191
Paterson	15-19	1	0	1	F	460
Paterson	15-19	1	0	1	M	229
Paterson	15-19	1	1	0	F	81
Paterson	15-19	1	1	0	M	25
Paterson	15-19	1	1	1	F	12
Paterson	15-19	1	1	1	M	7
Paterson	20-24				F	270
Paterson	20-24				M	347
Paterson	20-24	0			F	3190
Paterson	20-24	0			M	3650
Paterson	20-24	1	0	1	F	366
Paterson	20-24	1	0	1	M	167
Paterson	20-24	1	1	0	F	710
Paterson	20-24	1	1	0	M	318
Paterson	20-24	1	1	1	F	30
Paterson	20-24	1	1	1	M	6
Paterson	25-34				F	609
Paterson	25-34				M	654
Paterson	25-34	0			F	3453
Paterson	25-34	0			M	4738
Paterson	25-34	1	0	1	F	473
Paterson	25-34	1	0	1	M	308
Paterson	25-34	1	1	0	F	4885
Paterson	25-34	1	1	0	M	3333
Paterson	25-34	1	1	1	F	346
Paterson	25-34	1	1	1	M	123
Paterson	35-44				F	522
Paterson	35-44				M	642
Paterson	35-44	0			F	2494
Paterson	35-44	0			M	3346
Paterson	35-44	1	0	1	F	405
Paterson	35-44	1	0	1	M	258
Paterson	35-44	1	1	0	F	5799
Paterson	35-44	1	1	0	M	4970
Paterson	35-44	1	1	1	F	364
Paterson	35-44	1	1	1	M	175
Paterson	45-54				F	636
Paterson	45-54				M	702
Paterson	45-54	0			F	5928
Paterson	45-54	0			M	5983
Paterson	45-54	1	0	1	F	1253
Paterson	45-54	1	0	1	M	464
Paterson	45-54	1	1	0	F	2234
Paterson	45-54	1	1	0	M	2483
Paterson	45-54	1	1	1	F	114
Paterson	45-54	1	1	1	M	80
Paterson	55-64				F	702
Paterson	55-64				M	728
Paterson	55-64	0			F	6576
Paterson	55-64	0			M	7125
Paterson	55-64	1	0	1	F	2645
Paterson	55-64	1	0	1	M	1140
Paterson	55-64	1	1	0	F	182
Paterson	55-64	1	1	0	M	374
Paterson	55-64	1	1	1	F	12
Paterson	55-64	1	1	1	M	19
Paterson	65-74				F	871
Paterson	65-74				M	785
Paterson	65-74	0			F	6287
Paterson	65-74	0			M	6371
Paterson	65-74	1	0	1	F	1521
Paterson	65-74	1	0	1	M	1048
Paterson	65-74	1	1	0	F	53
Paterson	65-74	1	1	0	M	67
Paterson	65-74	1	1	1	F	9
Paterson	65-74	1	1	1	M	9
Paterson	75-84				F	735
Paterson	75-84				M	613
Paterson	75-84	0			F	3662
Paterson	75-84	0			M	3186
Paterson	75-84	1	0	1	F	205
Paterson	75-84	1	0	1	M	195
Paterson	75-84	1	1	0	F	20
Paterson	75-84	1	1	0	M	20
Paterson	75-84	1	1	1	F	3
Paterson	85+				F	387
Paterson	85+				M	211
Paterson	85+	0			F	1645
Paterson	85+	0			M	913
Paterson	85+	1	0	1	F	7
Paterson	85+	1	0	1	M	10
Paterson	85+	1	1	0	F	11
Paterson	85+	1	1	0	M	3
Reid	15-19				F	292
Reid	15-19				M	360
Reid	15-19	0			F	3982
Reid	15-19	0			M	3912
Reid	15-19	1	0	1	F	204
Reid	15-19	1	0	1	M	113
Reid	15-19	1	1	0	F	18
Reid	15-19	1	1	0	M	11
Reid	15-19	1	1	1	F	3
Reid	15-19	1	1	1	M	4
Reid	20-24				F	645
Reid	20-24				M	888
Reid	20-24	0			F	6812
Reid	20-24	0			M	7079
Reid	20-24	1	0	1	F	207
Reid	20-24	1	0	1	M	131
Reid	20-24	1	1	0	F	125
Reid	20-24	1	1	0	M	47
Reid	20-24	1	1	1	F	4
Reid	20-24	1	1	1	M	3
Reid	25-34				F	1673
Reid	25-34				M	2271
Reid	25-34	0			F	13098
Reid	25-34	0			M	15516
Reid	25-34	1	0	1	F	500
Reid	25-34	1	0	1	M	248
Reid	25-34	1	1	0	F	4245
Reid	25-34	1	1	0	M	2526
Reid	25-34	1	1	1	F	70
Reid	25-34	1	1	1	M	24
Reid	35-44				F	954
Reid	35-44				M	1360
Reid	35-44	0			F	4662
Reid	35-44	0			M	6016
Reid	35-44	1	0	1	F	326
Reid	35-44	1	0	1	M	175
Reid	35-44	1	1	0	F	6987
Reid	35-44	1	1	0	M	5757
Reid	35-44	1	1	1	F	181
Reid	35-44	1	1	1	M	55
Reid	45-54				F	738
Reid	45-54				M	877
Reid	45-54	0			F	6845
Reid	45-54	0			M	6021
Reid	45-54	1	0	1	F	425
Reid	45-54	1	0	1	M	147
Reid	45-54	1	1	0	F	3350
Reid	45-54	1	1	0	M	3277
Reid	45-54	1	1	1	F	96
Reid	45-54	1	1	1	M	38
Reid	55-64				F	606
Reid	55-64				M	623
Reid	55-64	0			F	6950
Reid	55-64	0			M	6804
Reid	55-64	1	0	1	F	1434
Reid	55-64	1	0	1	M	454
Reid	55-64	1	1	0	F	434
Reid	55-64	1	1	0	M	722
Reid	55-64	1	1	1	F	33
Reid	55-64	1	1	1	M	15
Reid	65-74				F	423
Reid	65-74				M	465
Reid	65-74	0			F	4068
Reid	65-74	0			M	4172
Reid	65-74	1	0	1	F	1555
Reid	65-74	1	0	1	M	885
Reid	65-74	1	1	0	F	128
Reid	65-74	1	1	0	M	149
Reid	65-74	1	1	1	F	18
Reid	65-74	1	1	1	M	14
Reid	75-84				F	342
Reid	75-84				M	264
Reid	75-84	0			F	3203
Reid	75-84	0			M	2637
Reid	75-84	1	0	1	F	362
Reid	75-84	1	0	1	M	303
Reid	75-84	1	1	0	F	25
Reid	75-84	1	1	0	M	16
Reid	75-84	1	1	1	F	8
Reid	75-84	1	1	1	M	3
Reid	85+				F	226
Reid	85+				M	136
Reid	85+	0			F	2035
Reid	85+	0			M	1190
Reid	85+	1	0	1	F	23
Reid	85+	1	0	1	M	21
Reid	85+	1	1	0	F	9
Reid	85+	1	1	0	M	3
Richmond	15-19				F	470
Richmond	15-19				M	528
Richmond	15-19	0			F	3173
Richmond	15-19	0			M	3478
Richmond	15-19	1	0	1	F	293
Richmond	15-19	1	0	1	M	183
Richmond	15-19	1	1	0	F	54
Richmond	15-19	1	1	0	M	29
Richmond	15-19	1	1	1	F	5
Richmond	15-19	1	1	1	M	3
Richmond	20-24				F	275
Richmond	20-24				M	317
Richmond	20-24	0			F	2250
Richmond	20-24	0			M	2681
Richmond	20-24	1	0	1	F	214
Richmond	20-24	1	0	1	M	123
Richmond	20-24	1	1	0	F	317
Richmond	20-24	1	1	0	M	116
Richmond	20-24	1	1	1	F	11
Richmond	20-24	1	1	1	M	3
Richmond	25-34				F	616
Richmond	25-34				M	688
Richmond	25-34	0			F	3171
Richmond	25-34	0			M	3984
Richmond	25-34	1	0	1	F	357
Richmond	25-34	1	0	1	M	236
Richmond	25-34	1	1	0	F	3111
Richmond	25-34	1	1	0	M	1909
Richmond	25-34	1	1	1	F	164
Richmond	25-34	1	1	1	M	35
Richmond	35-44				F	773
Richmond	35-44				M	763
Richmond	35-44	0			F	2515
Richmond	35-44	0			M	3073
Richmond	35-44	1	0	1	F	346
Richmond	35-44	1	0	1	M	176
Richmond	35-44	1	1	0	F	5615
Richmond	35-44	1	1	0	M	4339
Richmond	35-44	1	1	1	F	319
Richmond	35-44	1	1	1	M	126
Richmond	45-54				F	944
Richmond	45-54				M	934
Richmond	45-54	0			F	6249
Richmond	45-54	0			M	5608
Richmond	45-54	1	0	1	F	832
Richmond	45-54	1	0	1	M	334
Richmond	45-54	1	1	0	F	2911
Richmond	45-54	1	1	0	M	2853
Richmond	45-54	1	1	1	F	163
Richmond	45-54	1	1	1	M	97
Richmond	55-64				F	1095
Richmond	55-64				M	1128
Richmond	55-64	0			F	8706
Richmond	55-64	0			M	8485
Richmond	55-64	1	0	1	F	2297
Richmond	55-64	1	0	1	M	928
Richmond	55-64	1	1	0	F	294
Richmond	55-64	1	1	0	M	729
Richmond	55-64	1	1	1	F	33
Richmond	55-64	1	1	1	M	14
Richmond	65-74				F	1049
Richmond	65-74				M	1048
Richmond	65-74	0			F	7192
Richmond	65-74	0			M	7486
Richmond	65-74	1	0	1	F	1459
Richmond	65-74	1	0	1	M	962
Richmond	65-74	1	1	0	F	54
Richmond	65-74	1	1	0	M	97
Richmond	65-74	1	1	1	F	9
Richmond	65-74	1	1	1	M	4
Richmond	75-84				F	1035
Richmond	75-84				M	753
Richmond	75-84	0			F	4762
Richmond	75-84	0			M	4159
Richmond	75-84	1	0	1	F	194
Richmond	75-84	1	0	1	M	168
Richmond	75-84	1	1	0	F	17
Richmond	75-84	1	1	0	M	14
Richmond	75-84	1	1	1	M	3
Richmond	85+				F	881
Richmond	85+				M	495
Richmond	85+	0			F	2475
Richmond	85+	0			M	1665
Richmond	85+	1	0	1	F	26
Richmond	85+	1	0	1	M	14
Richmond	85+	1	1	0	F	4
Richmond	85+	1	1	0	M	5
Riverina	15-19				F	560
Riverina	15-19				M	670
Riverina	15-19	0			F	3743
Riverina	15-19	0			M	4203
Riverina	15-19	1	0	1	F	473
Riverina	15-19	1	0	1	M	222
Riverina	15-19	1	1	0	F	102
Riverina	15-19	1	1	0	M	35
Riverina	15-19	1	1	1	F	4
Riverina	20-24				F	341
Riverina	20-24				M	509
Riverina	20-24	0			F	3327
Riverina	20-24	0			M	3776
Riverina	20-24	1	0	1	F	369
Riverina	20-24	1	0	1	M	189
Riverina	20-24	1	1	0	F	629
Riverina	20-24	1	1	0	M	324
Riverina	20-24	1	1	1	F	40
Riverina	20-24	1	1	1	M	13
Riverina	25-34				F	595
Riverina	25-34				M	939
Riverina	25-34	0			F	3329
Riverina	25-34	0			M	4661
Riverina	25-34	1	0	1	F	465
Riverina	25-34	1	0	1	M	257
Riverina	25-34	1	1	0	F	4252
Riverina	25-34	1	1	0	M	2764
Riverina	25-34	1	1	1	F	261
Riverina	25-34	1	1	1	M	77
Riverina	35-44				F	607
Riverina	35-44				M	936
Riverina	35-44	0			F	2373
Riverina	35-44	0			M	3107
Riverina	35-44	1	0	1	F	350
Riverina	35-44	1	0	1	M	214
Riverina	35-44	1	1	0	F	5234
Riverina	35-44	1	1	0	M	4362
Riverina	35-44	1	1	1	F	274
Riverina	35-44	1	1	1	M	109
Riverina	45-54				F	754
Riverina	45-54				M	958
Riverina	45-54	0			F	5907
Riverina	45-54	0			M	5904
Riverina	45-54	1	0	1	F	1046
Riverina	45-54	1	0	1	M	427
Riverina	45-54	1	1	0	F	2171
Riverina	45-54	1	1	0	M	2352
Riverina	45-54	1	1	1	F	94
Riverina	45-54	1	1	1	M	72
Riverina	55-64				F	838
Riverina	55-64				M	1016
Riverina	55-64	0			F	6899
Riverina	55-64	0			M	7707
Riverina	55-64	1	0	1	F	2102
Riverina	55-64	1	0	1	M	923
Riverina	55-64	1	1	0	F	201
Riverina	55-64	1	1	0	M	423
Riverina	55-64	1	1	1	F	22
Riverina	55-64	1	1	1	M	8
Riverina	65-74				F	923
Riverina	65-74				M	982
Riverina	65-74	0			F	5995
Riverina	65-74	0			M	6459
Riverina	65-74	1	0	1	F	1254
Riverina	65-74	1	0	1	M	768
Riverina	65-74	1	1	0	F	70
Riverina	65-74	1	1	0	M	83
Riverina	65-74	1	1	1	F	4
Riverina	65-74	1	1	1	M	9
Riverina	75-84				F	907
Riverina	75-84				M	712
Riverina	75-84	0			F	4200
Riverina	75-84	0			M	3566
Riverina	75-84	1	0	1	F	213
Riverina	75-84	1	0	1	M	144
Riverina	75-84	1	1	0	F	12
Riverina	75-84	1	1	0	M	12
Riverina	85+				F	504
Riverina	85+				M	280
Riverina	85+	0			F	2161
Riverina	85+	0			M	1241
Riverina	85+	1	0	1	F	25
Riverina	85+	1	0	1	M	7
Riverina	85+	1	1	0	F	8
Riverina	85+	1	1	0	M	6
Robertson	15-19				F	319
Robertson	15-19				M	361
Robertson	15-19	0			F	3459
Robertson	15-19	0			M	3674
Robertson	15-19	1	0	1	F	343
Robertson	15-19	1	0	1	M	175
Robertson	15-19	1	1	0	F	28
Robertson	15-19	1	1	0	M	21
Robertson	20-24				F	236
Robertson	20-24				M	251
Robertson	20-24	0			F	2788
Robertson	20-24	0			M	3417
Robertson	20-24	1	0	1	F	273
Robertson	20-24	1	0	1	M	119
Robertson	20-24	1	1	0	F	277
Robertson	20-24	1	1	0	M	113
Robertson	20-24	1	1	1	F	15
Robertson	20-24	1	1	1	M	4
Robertson	25-34				F	411
Robertson	25-34				M	485
Robertson	25-34	0			F	3433
Robertson	25-34	0			M	4564
Robertson	25-34	1	0	1	F	384
Robertson	25-34	1	0	1	M	257
Robertson	25-34	1	1	0	F	3190
Robertson	25-34	1	1	0	M	2046
Robertson	25-34	1	1	1	F	186
Robertson	25-34	1	1	1	M	58
Robertson	35-44				F	473
Robertson	35-44				M	540
Robertson	35-44	0			F	2156
Robertson	35-44	0			M	3011
Robertson	35-44	1	0	1	F	306
Robertson	35-44	1	0	1	M	176
Robertson	35-44	1	1	0	F	5679
Robertson	35-44	1	1	0	M	4610
Robertson	35-44	1	1	1	F	338
Robertson	35-44	1	1	1	M	160
Robertson	45-54				F	546
Robertson	45-54				M	579
Robertson	45-54	0			F	5919
Robertson	45-54	0			M	5569
Robertson	45-54	1	0	1	F	776
Robertson	45-54	1	0	1	M	316
Robertson	45-54	1	1	0	F	2782
Robertson	45-54	1	1	0	M	2824
Robertson	45-54	1	1	1	F	155
Robertson	45-54	1	1	1	M	96
Robertson	55-64				F	565
Robertson	55-64				M	602
Robertson	55-64	0			F	6934
Robertson	55-64	0			M	7045
Robertson	55-64	1	0	1	F	2323
Robertson	55-64	1	0	1	M	912
Robertson	55-64	1	1	0	F	235
Robertson	55-64	1	1	0	M	535
Robertson	55-64	1	1	1	F	25
Robertson	55-64	1	1	1	M	6
Robertson	65-74				F	697
Robertson	65-74				M	635
Robertson	65-74	0			F	6100
Robertson	65-74	0			M	5979
Robertson	65-74	1	0	1	F	1835
Robertson	65-74	1	0	1	M	1134
Robertson	65-74	1	1	0	F	55
Robertson	65-74	1	1	0	M	99
Robertson	65-74	1	1	1	F	10
Robertson	65-74	1	1	1	M	3
Robertson	75-84				F	782
Robertson	75-84				M	477
Robertson	75-84	0			F	4312
Robertson	75-84	0			M	3512
Robertson	75-84	1	0	1	F	289
Robertson	75-84	1	0	1	M	224
Robertson	75-84	1	1	0	F	20
Robertson	75-84	1	1	0	M	14
Robertson	85+				F	640
Robertson	85+				M	292
Robertson	85+	0			F	2302
Robertson	85+	0			M	1480
Robertson	85+	1	0	1	F	8
Robertson	85+	1	0	1	M	14
Robertson	85+	1	1	0	F	10
Robertson	85+	1	1	0	M	3
Shortland	15-19				F	226
Shortland	15-19				M	290
Shortland	15-19	0			F	3611
Shortland	15-19	0			M	4067
Shortland	15-19	1	0	1	F	377
Shortland	15-19	1	0	1	M	240
Shortland	15-19	1	1	0	F	30
Shortland	15-19	1	1	0	M	26
Shortland	15-19	1	1	1	F	9
Shortland	20-24				F	189
Shortland	20-24				M	208
Shortland	20-24	0			F	2900
Shortland	20-24	0			M	3598
Shortland	20-24	1	0	1	F	293
Shortland	20-24	1	0	1	M	149
Shortland	20-24	1	1	0	F	456
Shortland	20-24	1	1	0	M	178
Shortland	20-24	1	1	1	F	27
Shortland	20-24	1	1	1	M	4
Shortland	25-34				F	360
Shortland	25-34				M	362
Shortland	25-34	0			F	3216
Shortland	25-34	0			M	4388
Shortland	25-34	1	0	1	F	452
Shortland	25-34	1	0	1	M	237
Shortland	25-34	1	1	0	F	3703
Shortland	25-34	1	1	0	M	2522
Shortland	25-34	1	1	1	F	221
Shortland	25-34	1	1	1	M	68
Shortland	35-44				F	352
Shortland	35-44				M	408
Shortland	35-44	0			F	2049
Shortland	35-44	0			M	2793
Shortland	35-44	1	0	1	F	323
Shortland	35-44	1	0	1	M	198
Shortland	35-44	1	1	0	F	5707
Shortland	35-44	1	1	0	M	4654
Shortland	35-44	1	1	1	F	344
Shortland	35-44	1	1	1	M	165
Shortland	45-54				F	443
Shortland	45-54				M	488
Shortland	45-54	0			F	5815
Shortland	45-54	0			M	5783
Shortland	45-54	1	0	1	F	1049
Shortland	45-54	1	0	1	M	413
Shortland	45-54	1	1	0	F	2574
Shortland	45-54	1	1	0	M	2684
Shortland	45-54	1	1	1	F	107
Shortland	45-54	1	1	1	M	61
Shortland	55-64				F	500
Shortland	55-64				M	507
Shortland	55-64	0			F	6376
Shortland	55-64	0			M	6924
Shortland	55-64	1	0	1	F	2791
Shortland	55-64	1	0	1	M	1265
Shortland	55-64	1	1	0	F	204
Shortland	55-64	1	1	0	M	451
Shortland	55-64	1	1	1	F	19
Shortland	55-64	1	1	1	M	24
Shortland	65-74				F	666
Shortland	65-74				M	587
Shortland	65-74	0			F	6154
Shortland	65-74	0			M	5828
Shortland	65-74	1	0	1	F	1976
Shortland	65-74	1	0	1	M	1332
Shortland	65-74	1	1	0	F	49
Shortland	65-74	1	1	0	M	74
Shortland	65-74	1	1	1	F	5
Shortland	65-74	1	1	1	M	7
Shortland	75-84				F	726
Shortland	75-84				M	492
Shortland	75-84	0			F	4221
Shortland	75-84	0			M	3716
Shortland	75-84	1	0	1	F	355
Shortland	75-84	1	0	1	M	269
Shortland	75-84	1	1	0	F	12
Shortland	75-84	1	1	0	M	18
Shortland	75-84	1	1	1	F	3
Shortland	85+				F	490
Shortland	85+				M	269
Shortland	85+	0			F	1861
Shortland	85+	0			M	1178
Shortland	85+	1	0	1	F	20
Shortland	85+	1	0	1	M	10
Shortland	85+	1	1	0	F	9
Shortland	85+	1	1	0	M	3
Sydney	15-19				F	546
Sydney	15-19				M	558
Sydney	15-19	0			F	3876
Sydney	15-19	0			M	3106
Sydney	15-19	1	0	1	F	117
Sydney	15-19	1	0	1	M	74
Sydney	15-19	1	1	0	F	18
Sydney	15-19	1	1	0	M	14
Sydney	20-24				F	1814
Sydney	20-24				M	1991
Sydney	20-24	0			F	13016
Sydney	20-24	0			M	10930
Sydney	20-24	1	0	1	F	259
Sydney	20-24	1	0	1	M	136
Sydney	20-24	1	1	0	F	85
Sydney	20-24	1	1	0	M	34
Sydney	20-24	1	1	1	F	10
Sydney	25-34				F	3908
Sydney	25-34				M	4786
Sydney	25-34	0			F	25136
Sydney	25-34	0			M	27544
Sydney	25-34	1	0	1	F	762
Sydney	25-34	1	0	1	M	426
Sydney	25-34	1	1	0	F	2308
Sydney	25-34	1	1	0	M	1479
Sydney	25-34	1	1	1	F	52
Sydney	25-34	1	1	1	M	21
Sydney	35-44				F	1582
Sydney	35-44				M	2409
Sydney	35-44	0			F	8131
Sydney	35-44	0			M	12049
Sydney	35-44	1	0	1	F	424
Sydney	35-44	1	0	1	M	292
Sydney	35-44	1	1	0	F	3853
Sydney	35-44	1	1	0	M	3396
Sydney	35-44	1	1	1	F	145
Sydney	35-44	1	1	1	M	71
Sydney	45-54				F	1035
Sydney	45-54				M	1672
Sydney	45-54	0			F	5687
Sydney	45-54	0			M	8086
Sydney	45-54	1	0	1	F	310
Sydney	45-54	1	0	1	M	183
Sydney	45-54	1	1	0	F	1630
Sydney	45-54	1	1	0	M	1751
Sydney	45-54	1	1	1	F	78
Sydney	45-54	1	1	1	M	36
Sydney	55-64				F	886
Sydney	55-64				M	1175
Sydney	55-64	0			F	5236
Sydney	55-64	0			M	6175
Sydney	55-64	1	0	1	F	750
Sydney	55-64	1	0	1	M	257
Sydney	55-64	1	1	0	F	215
Sydney	55-64	1	1	0	M	420
Sydney	55-64	1	1	1	F	9
Sydney	55-64	1	1	1	M	12
Sydney	65-74				F	628
Sydney	65-74				M	765
Sydney	65-74	0			F	3135
Sydney	65-74	0			M	3733
Sydney	65-74	1	0	1	F	776
Sydney	65-74	1	0	1	M	432
Sydney	65-74	1	1	0	F	64
Sydney	65-74	1	1	0	M	78
Sydney	65-74	1	1	1	F	3
Sydney	65-74	1	1	1	M	3
Sydney	75-84				F	391
Sydney	75-84				M	387
Sydney	75-84	0			F	1735
Sydney	75-84	0			M	1612
Sydney	75-84	1	0	1	F	158
Sydney	75-84	1	0	1	M	115
Sydney	75-84	1	1	0	F	14
Sydney	75-84	1	1	0	M	17
Sydney	85+				F	194
Sydney	85+				M	126
Sydney	85+	0			F	650
Sydney	85+	0			M	459
Sydney	85+	1	0	1	F	6
Sydney	85+	1	0	1	M	16
Sydney	85+	1	1	0	F	5
Sydney	85+	1	1	0	M	3
Warringah	15-19				F	245
Warringah	15-19				M	287
Warringah	15-19	0			F	3212
Warringah	15-19	0			M	3361
Warringah	15-19	1	0	1	F	234
Warringah	15-19	1	0	1	M	150
Warringah	15-19	1	1	0	F	6
Warringah	15-19	1	1	0	M	11
Warringah	15-19	1	1	1	M	5
Warringah	20-24				F	249
Warringah	20-24				M	280
Warringah	20-24	0			F	2998
Warringah	20-24	0			M	3102
Warringah	20-24	1	0	1	F	180
Warringah	20-24	1	0	1	M	96
Warringah	20-24	1	1	0	F	44
Warringah	20-24	1	1	0	M	32
Warringah	20-24	1	1	1	F	9
Warringah	25-34				F	841
Warringah	25-34				M	824
Warringah	25-34	0			F	7762
Warringah	25-34	0			M	7586
Warringah	25-34	1	0	1	F	498
Warringah	25-34	1	0	1	M	211
Warringah	25-34	1	1	0	F	2215
Warringah	25-34	1	1	0	M	1351
Warringah	25-34	1	1	1	F	66
Warringah	25-34	1	1	1	M	10
Warringah	35-44				F	765
Warringah	35-44				M	797
Warringah	35-44	0			F	3781
Warringah	35-44	0			M	4879
Warringah	35-44	1	0	1	F	395
Warringah	35-44	1	0	1	M	201
Warringah	35-44	1	1	0	F	7246
Warringah	35-44	1	1	0	M	5757
Warringah	35-44	1	1	1	F	325
Warringah	35-44	1	1	1	M	101
Warringah	45-54				F	622
Warringah	45-54				M	654
Warringah	45-54	0			F	5349
Warringah	45-54	0			M	4964
Warringah	45-54	1	0	1	F	356
Warringah	45-54	1	0	1	M	174
Warringah	45-54	1	1	0	F	4608
Warringah	45-54	1	1	0	M	4435
Warringah	45-54	1	1	1	F	191
Warringah	45-54	1	1	1	M	110
Warringah	55-64				F	537
Warringah	55-64				M	512
Warringah	55-64	0			F	5963
Warringah	55-64	0			M	5736
Warringah	55-64	1	0	1	F	1209
Warringah	55-64	1	0	1	M	409
Warringah	55-64	1	1	0	F	340
Warringah	55-64	1	1	0	M	854
Warringah	55-64	1	1	1	F	12
Warringah	55-64	1	1	1	M	16
Warringah	65-74				F	473
Warringah	65-74				M	424
Warringah	65-74	0			F	3928
Warringah	65-74	0			M	4066
Warringah	65-74	1	0	1	F	1980
Warringah	65-74	1	0	1	M	1041
Warringah	65-74	1	1	0	F	68
Warringah	65-74	1	1	0	M	120
Warringah	65-74	1	1	1	F	9
Warringah	65-74	1	1	1	M	3
Warringah	75-84				F	401
Warringah	75-84				M	305
Warringah	75-84	0			F	2794
Warringah	75-84	0			M	2227
Warringah	75-84	1	0	1	F	433
Warringah	75-84	1	0	1	M	341
Warringah	75-84	1	1	0	F	15
Warringah	75-84	1	1	0	M	16
Warringah	75-84	1	1	1	F	3
Warringah	85+				F	476
Warringah	85+				M	220
Warringah	85+	0			F	1725
Warringah	85+	0			M	1061
Warringah	85+	1	0	1	F	33
Warringah	85+	1	0	1	M	19
Warringah	85+	1	1	0	F	3
Warringah	85+	1	1	0	M	3
Watson	15-19				F	439
Watson	15-19				M	495
Watson	15-19	0			F	4496
Watson	15-19	0			M	4942
Watson	15-19	1	0	1	F	296
Watson	15-19	1	0	1	M	155
Watson	15-19	1	1	0	F	33
Watson	15-19	1	1	0	M	22
Watson	15-19	1	1	1	F	3
Watson	15-19	1	1	1	M	4
Watson	20-24				F	471
Watson	20-24				M	472
Watson	20-24	0			F	5050
Watson	20-24	0			M	6006
Watson	20-24	1	0	1	F	310
Watson	20-24	1	0	1	M	176
Watson	20-24	1	1	0	F	472
Watson	20-24	1	1	0	M	91
Watson	20-24	1	1	1	F	10
Watson	20-24	1	1	1	M	4
Watson	25-34				F	1009
Watson	25-34				M	1205
Watson	25-34	0			F	7523
Watson	25-34	0			M	10861
Watson	25-34	1	0	1	F	494
Watson	25-34	1	0	1	M	256
Watson	25-34	1	1	0	F	5262
Watson	25-34	1	1	0	M	2734
Watson	25-34	1	1	1	F	119
Watson	25-34	1	1	1	M	25
Watson	35-44				F	774
Watson	35-44				M	854
Watson	35-44	0			F	4047
Watson	35-44	0			M	5690
Watson	35-44	1	0	1	F	334
Watson	35-44	1	0	1	M	167
Watson	35-44	1	1	0	F	6549
Watson	35-44	1	1	0	M	5358
Watson	35-44	1	1	1	F	166
Watson	35-44	1	1	1	M	62
Watson	45-54				F	740
Watson	45-54				M	792
Watson	45-54	0			F	6846
Watson	45-54	0			M	6644
Watson	45-54	1	0	1	F	581
Watson	45-54	1	0	1	M	169
Watson	45-54	1	1	0	F	2940
Watson	45-54	1	1	0	M	3111
Watson	45-54	1	1	1	F	88
Watson	45-54	1	1	1	M	41
Watson	55-64				F	599
Watson	55-64				M	571
Watson	55-64	0			F	6678
Watson	55-64	0			M	6919
Watson	55-64	1	0	1	F	1298
Watson	55-64	1	0	1	M	395
Watson	55-64	1	1	0	F	414
Watson	55-64	1	1	0	M	728
Watson	55-64	1	1	1	F	25
Watson	55-64	1	1	1	M	24
Watson	65-74				F	484
Watson	65-74				M	450
Watson	65-74	0			F	4208
Watson	65-74	0			M	4559
Watson	65-74	1	0	1	F	1065
Watson	65-74	1	0	1	M	617
Watson	65-74	1	1	0	F	99
Watson	65-74	1	1	0	M	132
Watson	65-74	1	1	1	F	9
Watson	65-74	1	1	1	M	6
Watson	75-84				F	396
Watson	75-84				M	320
Watson	75-84	0			F	3397
Watson	75-84	0			M	2826
Watson	75-84	1	0	1	F	262
Watson	75-84	1	0	1	M	236
Watson	75-84	1	1	0	F	23
Watson	75-84	1	1	0	M	31
Watson	75-84	1	1	1	F	3
Watson	75-84	1	1	1	M	3
Watson	85+				F	239
Watson	85+				M	144
Watson	85+	0			F	1845
Watson	85+	0			M	1143
