CED_NAME16	Age	MaxSchoolingCompleted	Sex	adults
No usual address (Qld)	55-64	Year 11	M	83
No usual address (Qld)	55-64	Year 12	F	309
No usual address (Qld)	55-64	Year 12	M	285
No usual address (Qld)	65-74		F	121
No usual address (Qld)	65-74		M	185
No usual address (Qld)	65-74	Did not go to school	F	3
No usual address (Qld)	65-74	Did not go to school	M	8
No usual address (Qld)	65-74	Year 8 or below	F	86
No usual address (Qld)	65-74	Year 8 or below	M	141
No usual address (Qld)	65-74	Year 9	F	75
No usual address (Qld)	65-74	Year 9	M	121
No usual address (Qld)	65-74	Year 10	F	285
No usual address (Qld)	65-74	Year 10	M	312
No usual address (Qld)	65-74	Year 11	F	58
No usual address (Qld)	65-74	Year 11	M	83
No usual address (Qld)	65-74	Year 12	F	169
No usual address (Qld)	65-74	Year 12	M	263
No usual address (Qld)	75-84		F	45
No usual address (Qld)	75-84		M	45
No usual address (Qld)	75-84	Year 8 or below	F	22
No usual address (Qld)	75-84	Year 8 or below	M	44
No usual address (Qld)	75-84	Year 9	F	15
No usual address (Qld)	75-84	Year 9	M	21
No usual address (Qld)	75-84	Year 10	F	30
No usual address (Qld)	75-84	Year 10	M	52
No usual address (Qld)	75-84	Year 11	F	15
No usual address (Qld)	75-84	Year 11	M	6
No usual address (Qld)	75-84	Year 12	F	38
No usual address (Qld)	75-84	Year 12	M	55
No usual address (Qld)	85+		F	9
No usual address (Qld)	85+		M	10
No usual address (Qld)	85+	Year 8 or below	F	3
No usual address (Qld)	85+	Year 8 or below	M	10
No usual address (Qld)	85+	Year 10	F	3
No usual address (Qld)	85+	Year 12	F	3
No usual address (Qld)	85+	Year 12	M	6
Migratory - Offshore - Shipping (Qld)	15-19	Year 12	F	3
Migratory - Offshore - Shipping (Qld)	20-24	Year 12	F	4
Migratory - Offshore - Shipping (Qld)	20-24	Year 12	M	3
Migratory - Offshore - Shipping (Qld)	25-34	Year 12	F	4
Migratory - Offshore - Shipping (Qld)	35-44	Year 12	F	3
Migratory - Offshore - Shipping (Qld)	35-44	Year 12	M	3
Migratory - Offshore - Shipping (Qld)	45-54		M	4
Migratory - Offshore - Shipping (Qld)	45-54	Year 10	F	7
Migratory - Offshore - Shipping (Qld)	45-54	Year 10	M	4
Migratory - Offshore - Shipping (Qld)	45-54	Year 12	F	3
Migratory - Offshore - Shipping (Qld)	55-64		F	4
Migratory - Offshore - Shipping (Qld)	55-64	Year 10	F	7
Migratory - Offshore - Shipping (Qld)	55-64	Year 10	M	6
Migratory - Offshore - Shipping (Qld)	55-64	Year 11	F	3
Migratory - Offshore - Shipping (Qld)	55-64	Year 12	F	3
Migratory - Offshore - Shipping (Qld)	55-64	Year 12	M	3
Migratory - Offshore - Shipping (Qld)	65-74		F	4
Migratory - Offshore - Shipping (Qld)	65-74	Year 8 or below	F	3
Migratory - Offshore - Shipping (Qld)	65-74	Year 8 or below	M	3
Migratory - Offshore - Shipping (Qld)	65-74	Year 9	F	3
Migratory - Offshore - Shipping (Qld)	65-74	Year 10	F	4
Migratory - Offshore - Shipping (Qld)	65-74	Year 12	M	10
Migratory - Offshore - Shipping (Qld)	75-84	Year 8 or below	M	3
Migratory - Offshore - Shipping (Qld)	75-84	Year 12	M	4
Adelaide	15-19		F	213
Adelaide	15-19		M	213
Adelaide	15-19	Did not go to school	F	10
Adelaide	15-19	Did not go to school	M	14
Adelaide	15-19	Year 8 or below	F	23
Adelaide	15-19	Year 8 or below	M	18
Adelaide	15-19	Year 9	F	28
Adelaide	15-19	Year 9	M	55
Adelaide	15-19	Year 10	F	81
Adelaide	15-19	Year 10	M	99
Adelaide	15-19	Year 11	F	146
Adelaide	15-19	Year 11	M	190
Adelaide	15-19	Year 12	F	1906
Adelaide	15-19	Year 12	M	1692
Adelaide	20-24		F	470
Adelaide	20-24		M	549
Adelaide	20-24	Did not go to school	F	28
Adelaide	20-24	Did not go to school	M	65
Adelaide	20-24	Year 8 or below	F	46
Adelaide	20-24	Year 8 or below	M	63
Adelaide	20-24	Year 9	F	45
Adelaide	20-24	Year 9	M	70
Adelaide	20-24	Year 10	F	173
Adelaide	20-24	Year 10	M	250
Adelaide	20-24	Year 11	F	311
Adelaide	20-24	Year 11	M	443
Adelaide	20-24	Year 12	F	6580
Adelaide	20-24	Year 12	M	6375
Adelaide	25-34		F	895
Adelaide	25-34		M	1143
Adelaide	25-34	Did not go to school	F	96
Adelaide	25-34	Did not go to school	M	181
Adelaide	25-34	Year 8 or below	F	86
Adelaide	25-34	Year 8 or below	M	165
Adelaide	25-34	Year 9	F	116
Adelaide	25-34	Year 9	M	171
Adelaide	25-34	Year 10	F	405
Adelaide	25-34	Year 10	M	594
Adelaide	25-34	Year 11	F	548
Adelaide	25-34	Year 11	M	967
Adelaide	25-34	Year 12	F	11916
Adelaide	25-34	Year 12	M	11391
Adelaide	35-44		F	569
Adelaide	35-44		M	821
Adelaide	35-44	Did not go to school	F	113
Adelaide	35-44	Did not go to school	M	179
Adelaide	35-44	Year 8 or below	F	124
Adelaide	35-44	Year 8 or below	M	167
Adelaide	35-44	Year 9	F	105
Adelaide	35-44	Year 9	M	145
Adelaide	35-44	Year 10	F	423
Adelaide	35-44	Year 10	M	641
Adelaide	35-44	Year 11	F	671
Adelaide	35-44	Year 11	M	938
Adelaide	35-44	Year 12	F	8482
Adelaide	35-44	Year 12	M	8208
Adelaide	45-54		F	623
Adelaide	45-54		M	804
Adelaide	45-54	Did not go to school	F	134
Adelaide	45-54	Did not go to school	M	168
Adelaide	45-54	Year 8 or below	F	164
Adelaide	45-54	Year 8 or below	M	184
Adelaide	45-54	Year 9	F	192
Adelaide	45-54	Year 9	M	239
Adelaide	45-54	Year 10	F	830
Adelaide	45-54	Year 10	M	976
Adelaide	45-54	Year 11	F	1493
Adelaide	45-54	Year 11	M	1620
Adelaide	45-54	Year 12	F	6652
Adelaide	45-54	Year 12	M	6174
Adelaide	55-64		F	660
Adelaide	55-64		M	706
Adelaide	55-64	Did not go to school	F	117
Adelaide	55-64	Did not go to school	M	147
Adelaide	55-64	Year 8 or below	F	315
Adelaide	55-64	Year 8 or below	M	288
Adelaide	55-64	Year 9	F	289
Adelaide	55-64	Year 9	M	289
Adelaide	55-64	Year 10	F	1137
Adelaide	55-64	Year 10	M	1016
Adelaide	55-64	Year 11	F	1816
Adelaide	55-64	Year 11	M	1561
Adelaide	55-64	Year 12	F	5252
Adelaide	55-64	Year 12	M	5196
Adelaide	65-74		F	607
Adelaide	65-74		M	554
Adelaide	65-74	Did not go to school	F	140
Adelaide	65-74	Did not go to school	M	95
Adelaide	65-74	Year 8 or below	F	702
Adelaide	65-74	Year 8 or below	M	487
Adelaide	65-74	Year 9	F	367
Adelaide	65-74	Year 9	M	292
Adelaide	65-74	Year 10	F	1325
Adelaide	65-74	Year 10	M	908
Adelaide	65-74	Year 11	F	1060
Adelaide	65-74	Year 11	M	772
Adelaide	65-74	Year 12	F	2857
Adelaide	65-74	Year 12	M	3241
Adelaide	75-84		F	508
Adelaide	75-84		M	370
Adelaide	75-84	Did not go to school	F	202
Adelaide	75-84	Did not go to school	M	100
Adelaide	75-84	Year 8 or below	F	985
Adelaide	75-84	Year 8 or below	M	688
Adelaide	75-84	Year 9	F	295
Adelaide	75-84	Year 9	M	185
Adelaide	75-84	Year 10	F	678
Adelaide	75-84	Year 10	M	433
Adelaide	75-84	Year 11	F	378
Adelaide	75-84	Year 11	M	303
Adelaide	75-84	Year 12	F	1098
Adelaide	75-84	Year 12	M	1088
Adelaide	85+		F	432
Adelaide	85+		M	224
Adelaide	85+	Did not go to school	F	120
Adelaide	85+	Did not go to school	M	56
Adelaide	85+	Year 8 or below	F	820
Adelaide	85+	Year 8 or below	M	432
Adelaide	85+	Year 9	F	250
Adelaide	85+	Year 9	M	99
Adelaide	85+	Year 10	F	418
Adelaide	85+	Year 10	M	186
Adelaide	85+	Year 11	F	160
Adelaide	85+	Year 11	M	102
Adelaide	85+	Year 12	F	565
Adelaide	85+	Year 12	M	428
Barker	15-19		F	233
Barker	15-19		M	261
Barker	15-19	Did not go to school	F	3
Barker	15-19	Did not go to school	M	4
Barker	15-19	Year 8 or below	F	27
Barker	15-19	Year 8 or below	M	30
Barker	15-19	Year 9	F	48
Barker	15-19	Year 9	M	79
Barker	15-19	Year 10	F	155
Barker	15-19	Year 10	M	252
Barker	15-19	Year 11	F	248
Barker	15-19	Year 11	M	493
Barker	15-19	Year 12	F	962
Barker	15-19	Year 12	M	809
Barker	20-24		F	230
Barker	20-24		M	368
Barker	20-24	Did not go to school	F	4
Barker	20-24	Did not go to school	M	30
Barker	20-24	Year 8 or below	F	30
Barker	20-24	Year 8 or below	M	57
Barker	20-24	Year 9	F	64
Barker	20-24	Year 9	M	97
Barker	20-24	Year 10	F	308
Barker	20-24	Year 10	M	535
Barker	20-24	Year 11	F	572
Barker	20-24	Year 11	M	899
Barker	20-24	Year 12	F	2295
Barker	20-24	Year 12	M	1986
Barker	25-34		F	475
Barker	25-34		M	870
Barker	25-34	Did not go to school	F	38
Barker	25-34	Did not go to school	M	66
Barker	25-34	Year 8 or below	F	104
Barker	25-34	Year 8 or below	M	164
Barker	25-34	Year 9	F	244
Barker	25-34	Year 9	M	385
Barker	25-34	Year 10	F	911
Barker	25-34	Year 10	M	1443
Barker	25-34	Year 11	F	1230
Barker	25-34	Year 11	M	1865
Barker	25-34	Year 12	F	4768
Barker	25-34	Year 12	M	3371
Barker	35-44		F	554
Barker	35-44		M	939
Barker	35-44	Did not go to school	F	45
Barker	35-44	Did not go to school	M	102
Barker	35-44	Year 8 or below	F	117
Barker	35-44	Year 8 or below	M	197
Barker	35-44	Year 9	F	218
Barker	35-44	Year 9	M	371
Barker	35-44	Year 10	F	1028
Barker	35-44	Year 10	M	1497
Barker	35-44	Year 11	F	1548
Barker	35-44	Year 11	M	1865
Barker	35-44	Year 12	F	4974
Barker	35-44	Year 12	M	3702
Barker	45-54		F	782
Barker	45-54		M	1026
Barker	45-54	Did not go to school	F	36
Barker	45-54	Did not go to school	M	100
Barker	45-54	Year 8 or below	F	176
Barker	45-54	Year 8 or below	M	295
Barker	45-54	Year 9	F	464
Barker	45-54	Year 9	M	794
Barker	45-54	Year 10	F	1929
Barker	45-54	Year 10	M	2670
Barker	45-54	Year 11	F	3103
Barker	45-54	Year 11	M	2977
Barker	45-54	Year 12	F	3869
Barker	45-54	Year 12	M	2747
Barker	55-64		F	818
Barker	55-64		M	956
Barker	55-64	Did not go to school	F	40
Barker	55-64	Did not go to school	M	58
Barker	55-64	Year 8 or below	F	471
Barker	55-64	Year 8 or below	M	655
Barker	55-64	Year 9	F	743
Barker	55-64	Year 9	M	1016
Barker	55-64	Year 10	F	2593
Barker	55-64	Year 10	M	2723
Barker	55-64	Year 11	F	2985
Barker	55-64	Year 11	M	2784
Barker	55-64	Year 12	F	2790
Barker	55-64	Year 12	M	2548
Barker	65-74		F	925
Barker	65-74		M	964
Barker	65-74	Did not go to school	F	58
Barker	65-74	Did not go to school	M	53
Barker	65-74	Year 8 or below	F	1285
Barker	65-74	Year 8 or below	M	1647
Barker	65-74	Year 9	F	940
Barker	65-74	Year 9	M	1016
Barker	65-74	Year 10	F	2471
Barker	65-74	Year 10	M	2274
Barker	65-74	Year 11	F	1344
Barker	65-74	Year 11	M	1187
Barker	65-74	Year 12	F	1608
Barker	65-74	Year 12	M	1751
Barker	75-84		F	723
Barker	75-84		M	623
Barker	75-84	Did not go to school	F	75
Barker	75-84	Did not go to school	M	35
Barker	75-84	Year 8 or below	F	1360
Barker	75-84	Year 8 or below	M	1341
Barker	75-84	Year 9	F	619
Barker	75-84	Year 9	M	541
Barker	75-84	Year 10	F	1052
Barker	75-84	Year 10	M	829
Barker	75-84	Year 11	F	440
Barker	75-84	Year 11	M	356
Barker	75-84	Year 12	F	667
Barker	75-84	Year 12	M	665
Barker	85+		F	618
Barker	85+		M	333
Barker	85+	Did not go to school	F	25
Barker	85+	Did not go to school	M	21
Barker	85+	Year 8 or below	F	978
Barker	85+	Year 8 or below	M	553
Barker	85+	Year 9	F	207
Barker	85+	Year 9	M	147
Barker	85+	Year 10	F	314
Barker	85+	Year 10	M	210
Barker	85+	Year 11	F	146
Barker	85+	Year 11	M	78
Barker	85+	Year 12	F	239
Barker	85+	Year 12	M	201
Boothby	15-19		F	135
Boothby	15-19		M	139
Boothby	15-19	Did not go to school	F	3
Boothby	15-19	Did not go to school	M	3
Boothby	15-19	Year 8 or below	F	12
Boothby	15-19	Year 8 or below	M	15
Boothby	15-19	Year 9	F	26
Boothby	15-19	Year 9	M	52
Boothby	15-19	Year 10	F	92
Boothby	15-19	Year 10	M	113
Boothby	15-19	Year 11	F	118
Boothby	15-19	Year 11	M	201
Boothby	15-19	Year 12	F	1534
Boothby	15-19	Year 12	M	1333
Boothby	20-24		F	187
Boothby	20-24		M	206
Boothby	20-24	Did not go to school	F	8
Boothby	20-24	Did not go to school	M	7
Boothby	20-24	Year 8 or below	F	13
Boothby	20-24	Year 8 or below	M	12
Boothby	20-24	Year 9	F	27
Boothby	20-24	Year 9	M	40
Boothby	20-24	Year 10	F	123
Boothby	20-24	Year 10	M	231
Boothby	20-24	Year 11	F	269
Boothby	20-24	Year 11	M	463
Boothby	20-24	Year 12	F	4054
Boothby	20-24	Year 12	M	3753
Boothby	25-34		F	384
Boothby	25-34		M	377
Boothby	25-34	Did not go to school	F	29
Boothby	25-34	Did not go to school	M	29
Boothby	25-34	Year 8 or below	F	39
Boothby	25-34	Year 8 or below	M	68
Boothby	25-34	Year 9	F	66
Boothby	25-34	Year 9	M	117
Boothby	25-34	Year 10	F	366
Boothby	25-34	Year 10	M	559
Boothby	25-34	Year 11	F	590
Boothby	25-34	Year 11	M	992
Boothby	25-34	Year 12	F	7268
Boothby	25-34	Year 12	M	6081
Boothby	35-44		F	350
Boothby	35-44		M	400
Boothby	35-44	Did not go to school	F	27
Boothby	35-44	Did not go to school	M	29
Boothby	35-44	Year 8 or below	F	50
Boothby	35-44	Year 8 or below	M	71
Boothby	35-44	Year 9	F	92
Boothby	35-44	Year 9	M	100
Boothby	35-44	Year 10	F	463
Boothby	35-44	Year 10	M	627
Boothby	35-44	Year 11	F	825
Boothby	35-44	Year 11	M	1086
Boothby	35-44	Year 12	F	7731
Boothby	35-44	Year 12	M	6690
Boothby	45-54		F	442
Boothby	45-54		M	460
Boothby	45-54	Did not go to school	F	49
Boothby	45-54	Did not go to school	M	48
Boothby	45-54	Year 8 or below	F	103
Boothby	45-54	Year 8 or below	M	124
Boothby	45-54	Year 9	F	165
Boothby	45-54	Year 9	M	189
Boothby	45-54	Year 10	F	968
Boothby	45-54	Year 10	M	1125
Boothby	45-54	Year 11	F	1922
Boothby	45-54	Year 11	M	1939
Boothby	45-54	Year 12	F	6645
Boothby	45-54	Year 12	M	5515
Boothby	55-64		F	479
Boothby	55-64		M	496
Boothby	55-64	Did not go to school	F	62
Boothby	55-64	Did not go to school	M	69
Boothby	55-64	Year 8 or below	F	203
Boothby	55-64	Year 8 or below	M	191
Boothby	55-64	Year 9	F	281
Boothby	55-64	Year 9	M	290
Boothby	55-64	Year 10	F	1545
Boothby	55-64	Year 10	M	1195
Boothby	55-64	Year 11	F	2351
Boothby	55-64	Year 11	M	1923
Boothby	55-64	Year 12	F	5014
Boothby	55-64	Year 12	M	4864
Boothby	65-74		F	564
Boothby	65-74		M	456
Boothby	65-74	Did not go to school	F	46
Boothby	65-74	Did not go to school	M	44
Boothby	65-74	Year 8 or below	F	472
Boothby	65-74	Year 8 or below	M	387
Boothby	65-74	Year 9	F	427
Boothby	65-74	Year 9	M	328
Boothby	65-74	Year 10	F	2120
Boothby	65-74	Year 10	M	1383
Boothby	65-74	Year 11	F	1417
Boothby	65-74	Year 11	M	1310
Boothby	65-74	Year 12	F	2877
Boothby	65-74	Year 12	M	3267
Boothby	75-84		F	536
Boothby	75-84		M	396
Boothby	75-84	Did not go to school	F	63
Boothby	75-84	Did not go to school	M	30
Boothby	75-84	Year 8 or below	F	631
Boothby	75-84	Year 8 or below	M	472
Boothby	75-84	Year 9	F	495
Boothby	75-84	Year 9	M	307
Boothby	75-84	Year 10	F	1149
Boothby	75-84	Year 10	M	772
Boothby	75-84	Year 11	F	599
Boothby	75-84	Year 11	M	488
Boothby	75-84	Year 12	F	1218
Boothby	75-84	Year 12	M	1289
Boothby	85+		F	489
Boothby	85+		M	256
Boothby	85+	Did not go to school	F	37
Boothby	85+	Did not go to school	M	16
Boothby	85+	Year 8 or below	F	695
Boothby	85+	Year 8 or below	M	305
Boothby	85+	Year 9	F	380
Boothby	85+	Year 9	M	163
Boothby	85+	Year 10	F	635
Boothby	85+	Year 10	M	319
Boothby	85+	Year 11	F	277
Boothby	85+	Year 11	M	165
Boothby	85+	Year 12	F	660
Boothby	85+	Year 12	M	517
Grey	15-19		F	279
Grey	15-19		M	298
Grey	15-19	Did not go to school	M	3
Grey	15-19	Year 8 or below	F	31
Grey	15-19	Year 8 or below	M	34
Grey	15-19	Year 9	F	55
Grey	15-19	Year 9	M	85
Grey	15-19	Year 10	F	185
Grey	15-19	Year 10	M	298
Grey	15-19	Year 11	F	243
Grey	15-19	Year 11	M	414
Grey	15-19	Year 12	F	659
Grey	15-19	Year 12	M	634
Grey	20-24		F	311
Grey	20-24		M	439
Grey	20-24	Did not go to school	F	4
Grey	20-24	Did not go to school	M	7
Grey	20-24	Year 8 or below	F	25
Grey	20-24	Year 8 or below	M	35
Grey	20-24	Year 9	F	60
Grey	20-24	Year 9	M	116
Grey	20-24	Year 10	F	376
Grey	20-24	Year 10	M	496
Grey	20-24	Year 11	F	603
Grey	20-24	Year 11	M	957
Grey	20-24	Year 12	F	2034
Grey	20-24	Year 12	M	1686
Grey	25-34		F	661
Grey	25-34		M	1015
Grey	25-34	Did not go to school	F	12
Grey	25-34	Did not go to school	M	17
Grey	25-34	Year 8 or below	F	88
Grey	25-34	Year 8 or below	M	144
Grey	25-34	Year 9	F	229
Grey	25-34	Year 9	M	344
Grey	25-34	Year 10	F	927
Grey	25-34	Year 10	M	1310
Grey	25-34	Year 11	F	1301
Grey	25-34	Year 11	M	1881
Grey	25-34	Year 12	F	4643
Grey	25-34	Year 12	M	3457
Grey	35-44		F	631
Grey	35-44		M	951
Grey	35-44	Did not go to school	F	12
Grey	35-44	Did not go to school	M	25
Grey	35-44	Year 8 or below	F	107
Grey	35-44	Year 8 or below	M	140
Grey	35-44	Year 9	F	224
Grey	35-44	Year 9	M	315
Grey	35-44	Year 10	F	907
Grey	35-44	Year 10	M	1274
Grey	35-44	Year 11	F	1438
Grey	35-44	Year 11	M	1861
Grey	35-44	Year 12	F	4439
Grey	35-44	Year 12	M	3430
Grey	45-54		F	897
Grey	45-54		M	1182
Grey	45-54	Did not go to school	F	28
Grey	45-54	Did not go to school	M	41
Grey	45-54	Year 8 or below	F	171
Grey	45-54	Year 8 or below	M	270
Grey	45-54	Year 9	F	419
Grey	45-54	Year 9	M	663
Grey	45-54	Year 10	F	1783
Grey	45-54	Year 10	M	2344
Grey	45-54	Year 11	F	3011
Grey	45-54	Year 11	M	3325
Grey	45-54	Year 12	F	3430
Grey	45-54	Year 12	M	2446
Grey	55-64		F	998
Grey	55-64		M	1155
Grey	55-64	Did not go to school	F	26
Grey	55-64	Did not go to school	M	44
Grey	55-64	Year 8 or below	F	412
Grey	55-64	Year 8 or below	M	665
Grey	55-64	Year 9	F	687
Grey	55-64	Year 9	M	898
Grey	55-64	Year 10	F	2433
Grey	55-64	Year 10	M	2800
Grey	55-64	Year 11	F	2979
Grey	55-64	Year 11	M	2996
Grey	55-64	Year 12	F	2669
Grey	55-64	Year 12	M	2302
Grey	65-74		F	996
Grey	65-74		M	1061
Grey	65-74	Did not go to school	F	37
Grey	65-74	Did not go to school	M	49
Grey	65-74	Year 8 or below	F	1190
Grey	65-74	Year 8 or below	M	1548
Grey	65-74	Year 9	F	932
Grey	65-74	Year 9	M	967
Grey	65-74	Year 10	F	2543
Grey	65-74	Year 10	M	2400
Grey	65-74	Year 11	F	1204
Grey	65-74	Year 11	M	1175
Grey	65-74	Year 12	F	1481
Grey	65-74	Year 12	M	1603
Grey	75-84		F	795
Grey	75-84		M	700
Grey	75-84	Did not go to school	F	47
Grey	75-84	Did not go to school	M	41
Grey	75-84	Year 8 or below	F	1122
Grey	75-84	Year 8 or below	M	1172
Grey	75-84	Year 9	F	629
Grey	75-84	Year 9	M	531
Grey	75-84	Year 10	F	1037
Grey	75-84	Year 10	M	856
Grey	75-84	Year 11	F	389
Grey	75-84	Year 11	M	375
Grey	75-84	Year 12	F	603
Grey	75-84	Year 12	M	650
Grey	85+		F	568
Grey	85+		M	295
Grey	85+	Did not go to school	F	23
Grey	85+	Did not go to school	M	13
Grey	85+	Year 8 or below	F	808
Grey	85+	Year 8 or below	M	476
Grey	85+	Year 9	F	221
Grey	85+	Year 9	M	149
Grey	85+	Year 10	F	305
Grey	85+	Year 10	M	178
Grey	85+	Year 11	F	135
Grey	85+	Year 11	M	80
Grey	85+	Year 12	F	191
Grey	85+	Year 12	M	177
Hindmarsh	15-19		F	135
Hindmarsh	15-19		M	150
Hindmarsh	15-19	Did not go to school	M	3
Hindmarsh	15-19	Year 8 or below	F	14
Hindmarsh	15-19	Year 8 or below	M	15
Hindmarsh	15-19	Year 9	F	37
Hindmarsh	15-19	Year 9	M	41
Hindmarsh	15-19	Year 10	F	89
Hindmarsh	15-19	Year 10	M	116
Hindmarsh	15-19	Year 11	F	140
Hindmarsh	15-19	Year 11	M	205
Hindmarsh	15-19	Year 12	F	1323
Hindmarsh	15-19	Year 12	M	1251
Hindmarsh	20-24		F	265
Hindmarsh	20-24		M	257
Hindmarsh	20-24	Did not go to school	F	6
Hindmarsh	20-24	Did not go to school	M	13
Hindmarsh	20-24	Year 8 or below	F	15
Hindmarsh	20-24	Year 8 or below	M	30
Hindmarsh	20-24	Year 9	F	35
Hindmarsh	20-24	Year 9	M	55
Hindmarsh	20-24	Year 10	F	155
Hindmarsh	20-24	Year 10	M	240
Hindmarsh	20-24	Year 11	F	279
Hindmarsh	20-24	Year 11	M	529
Hindmarsh	20-24	Year 12	F	4526
Hindmarsh	20-24	Year 12	M	4170
Hindmarsh	25-34		F	615
Hindmarsh	25-34		M	634
Hindmarsh	25-34	Did not go to school	F	34
Hindmarsh	25-34	Did not go to school	M	38
Hindmarsh	25-34	Year 8 or below	F	69
Hindmarsh	25-34	Year 8 or below	M	76
Hindmarsh	25-34	Year 9	F	118
Hindmarsh	25-34	Year 9	M	142
Hindmarsh	25-34	Year 10	F	460
Hindmarsh	25-34	Year 10	M	656
Hindmarsh	25-34	Year 11	F	718
Hindmarsh	25-34	Year 11	M	1156
Hindmarsh	25-34	Year 12	F	9133
Hindmarsh	25-34	Year 12	M	8139
Hindmarsh	35-44		F	475
Hindmarsh	35-44		M	538
Hindmarsh	35-44	Did not go to school	F	43
Hindmarsh	35-44	Did not go to school	M	47
Hindmarsh	35-44	Year 8 or below	F	79
Hindmarsh	35-44	Year 8 or below	M	79
Hindmarsh	35-44	Year 9	F	99
Hindmarsh	35-44	Year 9	M	125
Hindmarsh	35-44	Year 10	F	539
Hindmarsh	35-44	Year 10	M	735
Hindmarsh	35-44	Year 11	F	878
Hindmarsh	35-44	Year 11	M	1190
Hindmarsh	35-44	Year 12	F	7448
Hindmarsh	35-44	Year 12	M	6842
Hindmarsh	45-54		F	504
Hindmarsh	45-54		M	573
Hindmarsh	45-54	Did not go to school	F	82
Hindmarsh	45-54	Did not go to school	M	52
Hindmarsh	45-54	Year 8 or below	F	148
Hindmarsh	45-54	Year 8 or below	M	142
Hindmarsh	45-54	Year 9	F	196
Hindmarsh	45-54	Year 9	M	255
Hindmarsh	45-54	Year 10	F	1114
Hindmarsh	45-54	Year 10	M	1361
Hindmarsh	45-54	Year 11	F	2083
Hindmarsh	45-54	Year 11	M	2172
Hindmarsh	45-54	Year 12	F	5834
Hindmarsh	45-54	Year 12	M	5332
Hindmarsh	55-64		F	601
Hindmarsh	55-64		M	533
Hindmarsh	55-64	Did not go to school	F	64
Hindmarsh	55-64	Did not go to school	M	64
Hindmarsh	55-64	Year 8 or below	F	341
Hindmarsh	55-64	Year 8 or below	M	279
Hindmarsh	55-64	Year 9	F	384
Hindmarsh	55-64	Year 9	M	364
Hindmarsh	55-64	Year 10	F	1724
Hindmarsh	55-64	Year 10	M	1346
Hindmarsh	55-64	Year 11	F	2499
Hindmarsh	55-64	Year 11	M	2055
Hindmarsh	55-64	Year 12	F	4225
Hindmarsh	55-64	Year 12	M	4173
Hindmarsh	65-74		F	610
Hindmarsh	65-74		M	525
Hindmarsh	65-74	Did not go to school	F	92
Hindmarsh	65-74	Did not go to school	M	57
Hindmarsh	65-74	Year 8 or below	F	997
Hindmarsh	65-74	Year 8 or below	M	778
Hindmarsh	65-74	Year 9	F	531
Hindmarsh	65-74	Year 9	M	431
Hindmarsh	65-74	Year 10	F	2358
Hindmarsh	65-74	Year 10	M	1488
Hindmarsh	65-74	Year 11	F	1310
Hindmarsh	65-74	Year 11	M	1221
Hindmarsh	65-74	Year 12	F	2182
Hindmarsh	65-74	Year 12	M	2520
Hindmarsh	75-84		F	716
Hindmarsh	75-84		M	433
Hindmarsh	75-84	Did not go to school	F	188
Hindmarsh	75-84	Did not go to school	M	110
Hindmarsh	75-84	Year 8 or below	F	1361
Hindmarsh	75-84	Year 8 or below	M	988
Hindmarsh	75-84	Year 9	F	597
Hindmarsh	75-84	Year 9	M	340
Hindmarsh	75-84	Year 10	F	1265
Hindmarsh	75-84	Year 10	M	856
Hindmarsh	75-84	Year 11	F	528
Hindmarsh	75-84	Year 11	M	452
Hindmarsh	75-84	Year 12	F	995
Hindmarsh	75-84	Year 12	M	1110
Hindmarsh	85+		F	733
Hindmarsh	85+		M	332
Hindmarsh	85+	Did not go to school	F	95
Hindmarsh	85+	Did not go to school	M	49
Hindmarsh	85+	Year 8 or below	F	1047
Hindmarsh	85+	Year 8 or below	M	514
Hindmarsh	85+	Year 9	F	374
Hindmarsh	85+	Year 9	M	177
Hindmarsh	85+	Year 10	F	692
Hindmarsh	85+	Year 10	M	309
Hindmarsh	85+	Year 11	F	242
Hindmarsh	85+	Year 11	M	166
Hindmarsh	85+	Year 12	F	518
Hindmarsh	85+	Year 12	M	445
Kingston	15-19		F	201
Kingston	15-19		M	179
Kingston	15-19	Did not go to school	F	3
Kingston	15-19	Did not go to school	M	3
Kingston	15-19	Year 8 or below	F	11
Kingston	15-19	Year 8 or below	M	17
Kingston	15-19	Year 9	F	47
Kingston	15-19	Year 9	M	49
Kingston	15-19	Year 10	F	172
Kingston	15-19	Year 10	M	227
Kingston	15-19	Year 11	F	238
Kingston	15-19	Year 11	M	383
Kingston	15-19	Year 12	F	1146
Kingston	15-19	Year 12	M	1008
Kingston	20-24		F	224
Kingston	20-24		M	247
Kingston	20-24	Did not go to school	F	6
Kingston	20-24	Did not go to school	M	7
Kingston	20-24	Year 8 or below	F	16
Kingston	20-24	Year 8 or below	M	30
Kingston	20-24	Year 9	F	85
Kingston	20-24	Year 9	M	98
Kingston	20-24	Year 10	F	361
Kingston	20-24	Year 10	M	530
Kingston	20-24	Year 11	F	606
Kingston	20-24	Year 11	M	858
Kingston	20-24	Year 12	F	3166
Kingston	20-24	Year 12	M	2778
Kingston	25-34		F	500
Kingston	25-34		M	532
Kingston	25-34	Did not go to school	F	14
Kingston	25-34	Did not go to school	M	18
Kingston	25-34	Year 8 or below	F	60
Kingston	25-34	Year 8 or below	M	68
Kingston	25-34	Year 9	F	216
Kingston	25-34	Year 9	M	324
Kingston	25-34	Year 10	F	1101
Kingston	25-34	Year 10	M	1527
Kingston	25-34	Year 11	F	1558
