CED_NAME16	Age5yr	Indigenous	Sex	persons
Whitlam	20-24	0	F	3748
Whitlam	20-24	0	M	3878
Whitlam	20-24	1	F	227
Whitlam	20-24	1	M	218
Whitlam	25-29		F	178
Whitlam	25-29		M	198
Whitlam	25-29	0	F	3782
Whitlam	25-29	0	M	3545
Whitlam	25-29	1	F	179
Whitlam	25-29	1	M	157
Whitlam	30-34		F	206
Whitlam	30-34		M	224
Whitlam	30-34	0	F	4062
Whitlam	30-34	0	M	3817
Whitlam	30-34	1	F	131
Whitlam	30-34	1	M	154
Whitlam	35-39		F	204
Whitlam	35-39		M	213
Whitlam	35-39	0	F	4156
Whitlam	35-39	0	M	3802
Whitlam	35-39	1	F	146
Whitlam	35-39	1	M	114
Whitlam	40-44		F	230
Whitlam	40-44		M	234
Whitlam	40-44	0	F	4627
Whitlam	40-44	0	M	4342
Whitlam	40-44	1	F	135
Whitlam	40-44	1	M	127
Whitlam	45-49		F	251
Whitlam	45-49		M	244
Whitlam	45-49	0	F	4816
Whitlam	45-49	0	M	4370
Whitlam	45-49	1	F	141
Whitlam	45-49	1	M	101
Whitlam	50-54		F	246
Whitlam	50-54		M	281
Whitlam	50-54	0	F	4893
Whitlam	50-54	0	M	4592
Whitlam	50-54	1	F	131
Whitlam	50-54	1	M	93
Whitlam	55-59		F	252
Whitlam	55-59		M	226
Whitlam	55-59	0	F	4880
Whitlam	55-59	0	M	4558
Whitlam	55-59	1	F	125
Whitlam	55-59	1	M	92
Whitlam	60-64		F	226
Whitlam	60-64		M	245
Whitlam	60-64	0	F	4544
Whitlam	60-64	0	M	3994
Whitlam	60-64	1	F	71
Whitlam	60-64	1	M	64
Whitlam	65+		F	963
Whitlam	65+		M	786
Whitlam	65+	0	F	15240
Whitlam	65+	0	M	13003
Whitlam	65+	1	F	136
Whitlam	65+	1	M	120
No usual address (NSW)	0-4		F	10
No usual address (NSW)	0-4		M	12
No usual address (NSW)	0-4	0	F	121
No usual address (NSW)	0-4	0	M	143
No usual address (NSW)	0-4	1	F	16
No usual address (NSW)	0-4	1	M	26
No usual address (NSW)	5-9		F	11
No usual address (NSW)	5-9		M	11
No usual address (NSW)	5-9	0	F	89
No usual address (NSW)	5-9	0	M	97
No usual address (NSW)	5-9	1	F	15
No usual address (NSW)	5-9	1	M	16
No usual address (NSW)	10-14		F	9
No usual address (NSW)	10-14		M	11
No usual address (NSW)	10-14	0	F	61
No usual address (NSW)	10-14	0	M	60
No usual address (NSW)	10-14	1	F	10
No usual address (NSW)	10-14	1	M	8
No usual address (NSW)	15-19		F	39
No usual address (NSW)	15-19		M	39
No usual address (NSW)	15-19	0	F	168
No usual address (NSW)	15-19	0	M	211
No usual address (NSW)	15-19	1	F	27
No usual address (NSW)	15-19	1	M	26
No usual address (NSW)	20-24		F	102
No usual address (NSW)	20-24		M	95
No usual address (NSW)	20-24	0	F	473
No usual address (NSW)	20-24	0	M	587
No usual address (NSW)	20-24	1	F	47
No usual address (NSW)	20-24	1	M	60
No usual address (NSW)	25-29		F	123
No usual address (NSW)	25-29		M	219
No usual address (NSW)	25-29	0	F	488
No usual address (NSW)	25-29	0	M	641
No usual address (NSW)	25-29	1	F	26
No usual address (NSW)	25-29	1	M	62
No usual address (NSW)	30-34		F	79
No usual address (NSW)	30-34		M	98
No usual address (NSW)	30-34	0	F	352
No usual address (NSW)	30-34	0	M	544
No usual address (NSW)	30-34	1	F	19
No usual address (NSW)	30-34	1	M	50
No usual address (NSW)	35-39		F	55
No usual address (NSW)	35-39		M	84
No usual address (NSW)	35-39	0	F	251
No usual address (NSW)	35-39	0	M	477
No usual address (NSW)	35-39	1	F	32
No usual address (NSW)	35-39	1	M	64
No usual address (NSW)	40-44		F	39
No usual address (NSW)	40-44		M	124
No usual address (NSW)	40-44	0	F	228
No usual address (NSW)	40-44	0	M	467
No usual address (NSW)	40-44	1	F	24
No usual address (NSW)	40-44	1	M	57
No usual address (NSW)	45-49		F	47
No usual address (NSW)	45-49		M	70
No usual address (NSW)	45-49	0	F	230
No usual address (NSW)	45-49	0	M	442
No usual address (NSW)	45-49	1	F	29
No usual address (NSW)	45-49	1	M	55
No usual address (NSW)	50-54		F	55
No usual address (NSW)	50-54		M	103
No usual address (NSW)	50-54	0	F	274
No usual address (NSW)	50-54	0	M	436
No usual address (NSW)	50-54	1	F	9
No usual address (NSW)	50-54	1	M	41
No usual address (NSW)	55-59		F	44
No usual address (NSW)	55-59		M	84
No usual address (NSW)	55-59	0	F	280
No usual address (NSW)	55-59	0	M	405
No usual address (NSW)	55-59	1	F	12
No usual address (NSW)	55-59	1	M	25
No usual address (NSW)	60-64		F	52
No usual address (NSW)	60-64		M	69
No usual address (NSW)	60-64	0	F	321
No usual address (NSW)	60-64	0	M	389
No usual address (NSW)	60-64	1	F	21
No usual address (NSW)	60-64	1	M	18
No usual address (NSW)	65+		F	94
No usual address (NSW)	65+		M	135
No usual address (NSW)	65+	0	F	530
No usual address (NSW)	65+	0	M	760
No usual address (NSW)	65+	1	F	10
No usual address (NSW)	65+	1	M	22
Migratory - Offshore - Shipping (NSW)	0-4		M	3
Migratory - Offshore - Shipping (NSW)	0-4	0	F	3
Migratory - Offshore - Shipping (NSW)	0-4	0	M	8
Migratory - Offshore - Shipping (NSW)	5-9	0	F	5
Migratory - Offshore - Shipping (NSW)	5-9	0	M	5
Migratory - Offshore - Shipping (NSW)	10-14	0	F	5
Migratory - Offshore - Shipping (NSW)	10-14	0	M	3
Migratory - Offshore - Shipping (NSW)	10-14	1	F	3
Migratory - Offshore - Shipping (NSW)	15-19	0	F	6
Migratory - Offshore - Shipping (NSW)	15-19	0	M	7
Migratory - Offshore - Shipping (NSW)	20-24	0	F	4
Migratory - Offshore - Shipping (NSW)	20-24	0	M	9
Migratory - Offshore - Shipping (NSW)	25-29	0	F	10
Migratory - Offshore - Shipping (NSW)	25-29	0	M	5
Migratory - Offshore - Shipping (NSW)	30-34		F	3
Migratory - Offshore - Shipping (NSW)	30-34	0	F	13
Migratory - Offshore - Shipping (NSW)	30-34	0	M	7
Migratory - Offshore - Shipping (NSW)	35-39	0	F	3
Migratory - Offshore - Shipping (NSW)	35-39	0	M	3
Migratory - Offshore - Shipping (NSW)	40-44	0	F	13
Migratory - Offshore - Shipping (NSW)	40-44	0	M	8
Migratory - Offshore - Shipping (NSW)	45-49	0	F	9
Migratory - Offshore - Shipping (NSW)	45-49	0	M	10
Migratory - Offshore - Shipping (NSW)	45-49	1	F	3
Migratory - Offshore - Shipping (NSW)	50-54		F	3
Migratory - Offshore - Shipping (NSW)	50-54	0	F	21
Migratory - Offshore - Shipping (NSW)	50-54	0	M	12
Migratory - Offshore - Shipping (NSW)	55-59	0	F	19
Migratory - Offshore - Shipping (NSW)	55-59	0	M	4
Migratory - Offshore - Shipping (NSW)	60-64		F	9
Migratory - Offshore - Shipping (NSW)	60-64	0	F	20
Migratory - Offshore - Shipping (NSW)	60-64	0	M	13
Migratory - Offshore - Shipping (NSW)	65+		F	12
Migratory - Offshore - Shipping (NSW)	65+		M	10
Migratory - Offshore - Shipping (NSW)	65+	0	F	84
Migratory - Offshore - Shipping (NSW)	65+	0	M	60
Aston	0-4		F	150
Aston	0-4		M	130
Aston	0-4	0	F	3686
Aston	0-4	0	M	3853
Aston	0-4	1	F	36
Aston	0-4	1	M	12
Aston	5-9		F	93
Aston	5-9		M	145
Aston	5-9	0	F	3631
Aston	5-9	0	M	4040
Aston	5-9	1	F	36
Aston	5-9	1	M	35
Aston	10-14		F	105
Aston	10-14		M	102
Aston	10-14	0	F	3776
Aston	10-14	0	M	3918
Aston	10-14	1	F	32
Aston	10-14	1	M	49
Aston	15-19		F	128
Aston	15-19		M	134
Aston	15-19	0	F	4209
Aston	15-19	0	M	4404
Aston	15-19	1	F	45
Aston	15-19	1	M	32
Aston	20-24		F	122
Aston	20-24		M	155
Aston	20-24	0	F	4362
Aston	20-24	0	M	4548
Aston	20-24	1	F	29
Aston	20-24	1	M	36
Aston	25-29		F	156
Aston	25-29		M	154
Aston	25-29	0	F	4227
Aston	25-29	0	M	4196
Aston	25-29	1	F	15
Aston	25-29	1	M	23
Aston	30-34		F	170
Aston	30-34		M	170
Aston	30-34	0	F	4541
Aston	30-34	0	M	4321
Aston	30-34	1	F	11
Aston	30-34	1	M	14
Aston	35-39		F	160
Aston	35-39		M	169
Aston	35-39	0	F	4444
Aston	35-39	0	M	4245
Aston	35-39	1	F	12
Aston	35-39	1	M	14
Aston	40-44		F	142
Aston	40-44		M	156
Aston	40-44	0	F	4612
Aston	40-44	0	M	4213
Aston	40-44	1	F	16
Aston	40-44	1	M	20
Aston	45-49		F	176
Aston	45-49		M	152
Aston	45-49	0	F	4970
Aston	45-49	0	M	4401
Aston	45-49	1	F	22
Aston	45-49	1	M	19
Aston	50-54		F	162
Aston	50-54		M	190
Aston	50-54	0	F	4929
Aston	50-54	0	M	4519
Aston	50-54	1	F	15
Aston	50-54	1	M	9
Aston	55-59		F	141
Aston	55-59		M	174
Aston	55-59	0	F	4652
Aston	55-59	0	M	4330
Aston	55-59	1	F	13
Aston	55-59	1	M	16
Aston	60-64		F	179
Aston	60-64		M	168
Aston	60-64	0	F	4166
Aston	60-64	0	M	3769
Aston	60-64	1	F	8
Aston	60-64	1	M	12
Aston	65+		F	553
Aston	65+		M	436
Aston	65+	0	F	10695
Aston	65+	0	M	8876
Aston	65+	1	F	26
Aston	65+	1	M	18
Ballarat	0-4		F	261
Ballarat	0-4		M	264
Ballarat	0-4	0	F	4259
Ballarat	0-4	0	M	4603
Ballarat	0-4	1	F	134
Ballarat	0-4	1	M	124
Ballarat	5-9		F	268
Ballarat	5-9		M	263
Ballarat	5-9	0	F	4694
Ballarat	5-9	0	M	4807
Ballarat	5-9	1	F	143
Ballarat	5-9	1	M	124
Ballarat	10-14		F	262
Ballarat	10-14		M	263
Ballarat	10-14	0	F	4285
Ballarat	10-14	0	M	4518
Ballarat	10-14	1	F	126
Ballarat	10-14	1	M	127
Ballarat	15-19		F	288
Ballarat	15-19		M	274
Ballarat	15-19	0	F	4393
Ballarat	15-19	0	M	4652
Ballarat	15-19	1	F	108
Ballarat	15-19	1	M	102
Ballarat	20-24		F	306
Ballarat	20-24		M	347
Ballarat	20-24	0	F	4603
Ballarat	20-24	0	M	4636
Ballarat	20-24	1	F	100
Ballarat	20-24	1	M	91
Ballarat	25-29		F	283
Ballarat	25-29		M	289
Ballarat	25-29	0	F	4277
Ballarat	25-29	0	M	4162
Ballarat	25-29	1	F	73
Ballarat	25-29	1	M	60
Ballarat	30-34		F	279
Ballarat	30-34		M	269
Ballarat	30-34	0	F	4348
Ballarat	30-34	0	M	4034
Ballarat	30-34	1	F	59
Ballarat	30-34	1	M	57
Ballarat	35-39		F	270
Ballarat	35-39		M	252
Ballarat	35-39	0	F	4480
Ballarat	35-39	0	M	4093
Ballarat	35-39	1	F	62
Ballarat	35-39	1	M	31
Ballarat	40-44		F	294
Ballarat	40-44		M	287
Ballarat	40-44	0	F	4845
Ballarat	40-44	0	M	4416
Ballarat	40-44	1	F	59
Ballarat	40-44	1	M	53
Ballarat	45-49		F	323
Ballarat	45-49		M	290
Ballarat	45-49	0	F	5099
Ballarat	45-49	0	M	4595
Ballarat	45-49	1	F	65
Ballarat	45-49	1	M	49
Ballarat	50-54		F	324
Ballarat	50-54		M	341
Ballarat	50-54	0	F	5043
Ballarat	50-54	0	M	4683
Ballarat	50-54	1	F	51
Ballarat	50-54	1	M	39
Ballarat	55-59		F	357
Ballarat	55-59		M	300
Ballarat	55-59	0	F	4945
Ballarat	55-59	0	M	4494
Ballarat	55-59	1	F	38
Ballarat	55-59	1	M	33
Ballarat	60-64		F	321
Ballarat	60-64		M	307
Ballarat	60-64	0	F	4672
Ballarat	60-64	0	M	4277
Ballarat	60-64	1	F	24
Ballarat	60-64	1	M	31
Ballarat	65+		F	1181
Ballarat	65+		M	993
Ballarat	65+	0	F	13534
Ballarat	65+	0	M	11224
Ballarat	65+	1	F	50
Ballarat	65+	1	M	51
Batman	0-4		F	281
Batman	0-4		M	305
Batman	0-4	0	F	4398
Batman	0-4	0	M	4548
Batman	0-4	1	F	69
Batman	0-4	1	M	61
Batman	5-9		F	238
Batman	5-9		M	268
Batman	5-9	0	F	3928
Batman	5-9	0	M	4108
Batman	5-9	1	F	43
Batman	5-9	1	M	47
Batman	10-14		F	213
Batman	10-14		M	187
Batman	10-14	0	F	3335
Batman	10-14	0	M	3479
Batman	10-14	1	F	44
Batman	10-14	1	M	45
Batman	15-19		F	221
Batman	15-19		M	239
Batman	15-19	0	F	3456
Batman	15-19	0	M	3571
Batman	15-19	1	F	60
Batman	15-19	1	M	57
Batman	20-24		F	425
Batman	20-24		M	404
Batman	20-24	0	F	5963
Batman	20-24	0	M	5590
Batman	20-24	1	F	80
Batman	20-24	1	M	64
Batman	25-29		F	537
Batman	25-29		M	578
Batman	25-29	0	F	7380
Batman	25-29	0	M	7063
Batman	25-29	1	F	69
Batman	25-29	1	M	62
Batman	30-34		F	555
Batman	30-34		M	568
Batman	30-34	0	F	7351
Batman	30-34	0	M	7120
Batman	30-34	1	F	40
Batman	30-34	1	M	53
Batman	35-39		F	415
Batman	35-39		M	427
Batman	35-39	0	F	6307
Batman	35-39	0	M	5847
Batman	35-39	1	F	33
Batman	35-39	1	M	35
Batman	40-44		F	346
Batman	40-44		M	411
Batman	40-44	0	F	5737
Batman	40-44	0	M	5546
Batman	40-44	1	F	47
Batman	40-44	1	M	38
Batman	45-49		F	356
Batman	45-49		M	334
Batman	45-49	0	F	5534
Batman	45-49	0	M	5164
Batman	45-49	1	F	40
Batman	45-49	1	M	44
Batman	50-54		F	290
Batman	50-54		M	285
Batman	50-54	0	F	4646
Batman	50-54	0	M	4260
Batman	50-54	1	F	52
Batman	50-54	1	M	29
Batman	55-59		F	261
Batman	55-59		M	247
Batman	55-59	0	F	4085
Batman	55-59	0	M	3846
Batman	55-59	1	F	30
Batman	55-59	1	M	26
Batman	60-64		F	228
Batman	60-64		M	206
Batman	60-64	0	F	3371
Batman	60-64	0	M	3063
Batman	60-64	1	F	19
Batman	60-64	1	M	17
Batman	65+		F	988
Batman	65+		M	721
Batman	65+	0	F	12025
Batman	65+	0	M	9414
Batman	65+	1	F	37
Batman	65+	1	M	31
Bendigo	0-4		F	309
Bendigo	0-4		M	308
Bendigo	0-4	0	F	4046
Bendigo	0-4	0	M	4178
Bendigo	0-4	1	F	139
Bendigo	0-4	1	M	154
Bendigo	5-9		F	308
Bendigo	5-9		M	349
Bendigo	5-9	0	F	4186
Bendigo	5-9	0	M	4596
Bendigo	5-9	1	F	121
Bendigo	5-9	1	M	133
Bendigo	10-14		F	278
Bendigo	10-14		M	329
Bendigo	10-14	0	F	4110
Bendigo	10-14	0	M	4278
Bendigo	10-14	1	F	110
Bendigo	10-14	1	M	116
Bendigo	15-19		F	284
Bendigo	15-19		M	301
Bendigo	15-19	0	F	4139
Bendigo	15-19	0	M	4296
Bendigo	15-19	1	F	115
Bendigo	15-19	1	M	103
Bendigo	20-24		F	270
Bendigo	20-24		M	280
Bendigo	20-24	0	F	4221
Bendigo	20-24	0	M	4174
Bendigo	20-24	1	F	103
Bendigo	20-24	1	M	106
Bendigo	25-29		F	269
Bendigo	25-29		M	262
Bendigo	25-29	0	F	3960
Bendigo	25-29	0	M	3758
Bendigo	25-29	1	F	82
Bendigo	25-29	1	M	87
Bendigo	30-34		F	283
Bendigo	30-34		M	268
Bendigo	30-34	0	F	4002
Bendigo	30-34	0	M	3827
Bendigo	30-34	1	F	61
Bendigo	30-34	1	M	53
Bendigo	35-39		F	286
Bendigo	35-39		M	255
Bendigo	35-39	0	F	4136
Bendigo	35-39	0	M	3789
Bendigo	35-39	1	F	40
Bendigo	35-39	1	M	60
Bendigo	40-44		F	310
Bendigo	40-44		M	275
Bendigo	40-44	0	F	4590
Bendigo	40-44	0	M	4223
Bendigo	40-44	1	F	62
Bendigo	40-44	1	M	60
Bendigo	45-49		F	306
Bendigo	45-49		M	346
Bendigo	45-49	0	F	4743
Bendigo	45-49	0	M	4469
Bendigo	45-49	1	F	64
Bendigo	45-49	1	M	63
Bendigo	50-54		F	345
Bendigo	50-54		M	321
Bendigo	50-54	0	F	4961
Bendigo	50-54	0	M	4475
Bendigo	50-54	1	F	47
Bendigo	50-54	1	M	41
Bendigo	55-59		F	350
Bendigo	55-59		M	374
Bendigo	55-59	0	F	5019
Bendigo	55-59	0	M	4591
Bendigo	55-59	1	F	37
Bendigo	55-59	1	M	46
Bendigo	60-64		F	364
Bendigo	60-64		M	340
Bendigo	60-64	0	F	4726
Bendigo	60-64	0	M	4487
Bendigo	60-64	1	F	35
Bendigo	60-64	1	M	32
Bendigo	65+		F	1316
Bendigo	65+		M	1067
Bendigo	65+	0	F	13842
Bendigo	65+	0	M	12072
Bendigo	65+	1	F	62
Bendigo	65+	1	M	42
Bruce	0-4		F	220
Bruce	0-4		M	258
Bruce	0-4	0	F	4114
Bruce	0-4	0	M	4432
Bruce	0-4	1	F	21
Bruce	0-4	1	M	24
Bruce	5-9		F	191
Bruce	5-9		M	189
Bruce	5-9	0	F	4093
Bruce	5-9	0	M	4303
Bruce	5-9	1	F	19
Bruce	5-9	1	M	23
Bruce	10-14		F	173
Bruce	10-14		M	178
Bruce	10-14	0	F	3927
Bruce	10-14	0	M	4263
Bruce	10-14	1	F	26
Bruce	10-14	1	M	27
Bruce	15-19		F	194
Bruce	15-19		M	213
Bruce	15-19	0	F	4368
Bruce	15-19	0	M	4811
Bruce	15-19	1	F	24
Bruce	15-19	1	M	34
Bruce	20-24		F	263
Bruce	20-24		M	304
Bruce	20-24	0	F	5071
Bruce	20-24	0	M	6324
Bruce	20-24	1	F	29
Bruce	20-24	1	M	31
Bruce	25-29		F	304
Bruce	25-29		M	341
Bruce	25-29	0	F	5382
Bruce	25-29	0	M	6041
Bruce	25-29	1	F	15
Bruce	25-29	1	M	9
Bruce	30-34		F	299
Bruce	30-34		M	343
Bruce	30-34	0	F	5492
Bruce	30-34	0	M	5946
Bruce	30-34	1	F	8
Bruce	30-34	1	M	8
Bruce	35-39		F	213
Bruce	35-39		M	280
Bruce	35-39	0	F	4803
Bruce	35-39	0	M	5112
Bruce	35-39	1	F	16
Bruce	35-39	1	M	20
Bruce	40-44		F	228
Bruce	40-44		M	249
Bruce	40-44	0	F	4868
Bruce	40-44	0	M	4925
Bruce	40-44	1	F	27
Bruce	40-44	1	M	14
Bruce	45-49		F	213
Bruce	45-49		M	235
Bruce	45-49	0	F	4866
Bruce	45-49	0	M	4806
Bruce	45-49	1	F	17
Bruce	45-49	1	M	15
Bruce	50-54		F	213
Bruce	50-54		M	236
Bruce	50-54	0	F	4520
Bruce	50-54	0	M	4424
Bruce	50-54	1	F	16
Bruce	50-54	1	M	15
Bruce	55-59		F	225
Bruce	55-59		M	232
Bruce	55-59	0	F	4390
Bruce	55-59	0	M	4048
Bruce	55-59	1	F	12
Bruce	55-59	1	M	11
Bruce	60-64		F	191
Bruce	60-64		M	189
Bruce	60-64	0	F	4075
Bruce	60-64	0	M	3711
Bruce	60-64	1	F	14
Bruce	60-64	1	M	5
Bruce	65+		F	906
Bruce	65+		M	741
Bruce	65+	0	F	13899
Bruce	65+	0	M	11675
Bruce	65+	1	F	26
Bruce	65+	1	M	22
Calwell	0-4		F	303
Calwell	0-4		M	362
Calwell	0-4	0	F	4870
Calwell	0-4	0	M	5216
Calwell	0-4	1	F	51
Calwell	0-4	1	M	54
Calwell	5-9		F	306
Calwell	5-9		M	316
Calwell	5-9	0	F	5072
Calwell	5-9	0	M	5370
Calwell	5-9	1	F	55
Calwell	5-9	1	M	46
Calwell	10-14		F	303
Calwell	10-14		M	323
Calwell	10-14	0	F	5286
Calwell	10-14	0	M	5428
Calwell	10-14	1	F	46
Calwell	10-14	1	M	38
Calwell	15-19		F	300
Calwell	15-19		M	308
Calwell	15-19	0	F	5738
Calwell	15-19	0	M	5828
Calwell	15-19	1	F	55
Calwell	15-19	1	M	59
Calwell	20-24		F	295
Calwell	20-24		M	342
Calwell	20-24	0	F	5729
Calwell	20-24	0	M	6408
Calwell	20-24	1	F	54
Calwell	20-24	1	M	48
Calwell	25-29		F	349
Calwell	25-29		M	384
Calwell	25-29	0	F	5590
Calwell	25-29	0	M	5933
Calwell	25-29	1	F	34
Calwell	25-29	1	M	33
Calwell	30-34		F	304
Calwell	30-34		M	314
Calwell	30-34	0	F	5254
Calwell	30-34	0	M	5351
Calwell	30-34	1	F	29
Calwell	30-34	1	M	28
Calwell	35-39		F	279
Calwell	35-39		M	308
Calwell	35-39	0	F	4965
Calwell	35-39	0	M	4898
Calwell	35-39	1	F	25
Calwell	35-39	1	M	18
Calwell	40-44		F	251
Calwell	40-44		M	261
Calwell	40-44	0	F	5271
Calwell	40-44	0	M	4912
Calwell	40-44	1	F	34
Calwell	40-44	1	M	24
Calwell	45-49		F	292
Calwell	45-49		M	289
Calwell	45-49	0	F	5834
Calwell	45-49	0	M	5317
Calwell	45-49	1	F	37
Calwell	45-49	1	M	31
Calwell	50-54		F	277
Calwell	50-54		M	287
Calwell	50-54	0	F	5591
Calwell	50-54	0	M	5509
Calwell	50-54	1	F	23
Calwell	50-54	1	M	18
Calwell	55-59		F	268
Calwell	55-59		M	245
Calwell	55-59	0	F	4929
Calwell	55-59	0	M	4717
Calwell	55-59	1	F	23
Calwell	55-59	1	M	16
Calwell	60-64		F	238
Calwell	60-64		M	234
Calwell	60-64	0	F	3994
Calwell	60-64	0	M	3915
Calwell	60-64	1	F	14
Calwell	60-64	1	M	6
Calwell	65+		F	748
Calwell	65+		M	565
Calwell	65+	0	F	9704
Calwell	65+	0	M	8790
Calwell	65+	1	F	24
Calwell	65+	1	M	20
Casey	0-4		F	184
Casey	0-4		M	222
Casey	0-4	0	F	4129
Casey	0-4	0	M	4422
Casey	0-4	1	F	57
Casey	0-4	1	M	76
Casey	5-9		F	189
Casey	5-9		M	226
Casey	5-9	0	F	4205
Casey	5-9	0	M	4508
Casey	5-9	1	F	86
Casey	5-9	1	M	74
Casey	10-14		F	201
Casey	10-14		M	200
Casey	10-14	0	F	4120
Casey	10-14	0	M	4304
Casey	10-14	1	F	97
Casey	10-14	1	M	83
Casey	15-19		F	188
Casey	15-19		M	204
Casey	15-19	0	F	4197
Casey	15-19	0	M	4432
Casey	15-19	1	F	102
Casey	15-19	1	M	76
Casey	20-24		F	170
Casey	20-24		M	206
Casey	20-24	0	F	3933
Casey	20-24	0	M	4174
Casey	20-24	1	F	50
Casey	20-24	1	M	42
Casey	25-29		F	199
Casey	25-29		M	185
Casey	25-29	0	F	4179
Casey	25-29	0	M	4157
Casey	25-29	1	F	46
Casey	25-29	1	M	46
Casey	30-34		F	213
Casey	30-34		M	218
Casey	30-34	0	F	4609
Casey	30-34	0	M	4210
Casey	30-34	1	F	28
Casey	30-34	1	M	41
Casey	35-39		F	181
Casey	35-39		M	190
Casey	35-39	0	F	4232
Casey	35-39	0	M	4171
Casey	35-39	1	F	43
Casey	35-39	1	M	28
Casey	40-44		F	215
Casey	40-44		M	223
Casey	40-44	0	F	4840
Casey	40-44	0	M	4456
Casey	40-44	1	F	37
Casey	40-44	1	M	41
Casey	45-49		F	223
Casey	45-49		M	210
Casey	45-49	0	F	4971
Casey	45-49	0	M	4687
Casey	45-49	1	F	40
Casey	45-49	1	M	37
Casey	50-54		F	225
Casey	50-54		M	248
Casey	50-54	0	F	4902
Casey	50-54	0	M	4510
Casey	50-54	1	F	34
Casey	50-54	1	M	45
Casey	55-59		F	249
Casey	55-59		M	257
Casey	55-59	0	F	4616
Casey	55-59	0	M	4411
Casey	55-59	1	F	31
Casey	55-59	1	M	30
Casey	60-64		F	220
Casey	60-64		M	178
Casey	60-64	0	F	4200
Casey	60-64	0	M	3829
Casey	60-64	1	F	20
Casey	60-64	1	M	17
Casey	65+		F	851
Casey	65+		M	687
Casey	65+	0	F	11189
Casey	65+	0	M	9821
Casey	65+	1	F	52
Casey	65+	1	M	26
Chisholm	0-4		F	206
Chisholm	0-4		M	215
Chisholm	0-4	0	F	3861
Chisholm	0-4	0	M	4103
Chisholm	0-4	1	F	14
Chisholm	0-4	1	M	16
Chisholm	5-9		F	150
Chisholm	5-9		M	165
Chisholm	5-9	0	F	4035
Chisholm	5-9	0	M	4082
Chisholm	5-9	1	F	9
Chisholm	5-9	1	M	6
Chisholm	10-14		F	157
Chisholm	10-14		M	151
Chisholm	10-14	0	F	3822
Chisholm	10-14	0	M	4062
Chisholm	10-14	1	F	15
Chisholm	10-14	1	M	21
Chisholm	15-19		F	222
Chisholm	15-19		M	210
Chisholm	15-19	0	F	5519
Chisholm	15-19	0	M	5396
Chisholm	15-19	1	F	22
Chisholm	15-19	1	M	23
Chisholm	20-24		F	364
Chisholm	20-24		M	410
Chisholm	20-24	0	F	8543
Chisholm	20-24	0	M	9141
Chisholm	20-24	1	F	29
Chisholm	20-24	1	M	26
Chisholm	25-29		F	342
Chisholm	25-29		M	343
Chisholm	25-29	0	F	6653
Chisholm	25-29	0	M	7050
Chisholm	25-29	1	F	17
Chisholm	25-29	1	M	10
Chisholm	30-34		F	290
Chisholm	30-34		M	307
Chisholm	30-34	0	F	5647
Chisholm	30-34	0	M	5793
Chisholm	30-34	1	F	12
Chisholm	30-34	1	M	13
Chisholm	35-39		F	205
Chisholm	35-39		M	233
Chisholm	35-39	0	F	4899
Chisholm	35-39	0	M	4701
Chisholm	35-39	1	F	4
Chisholm	35-39	1	M	6
Chisholm	40-44		F	200
Chisholm	40-44		M	240
Chisholm	40-44	0	F	5208
Chisholm	40-44	0	M	4736
Chisholm	40-44	1	F	13
Chisholm	40-44	1	M	11
Chisholm	45-49		F	215
Chisholm	45-49		M	219
Chisholm	45-49	0	F	5433
Chisholm	45-49	0	M	4840
Chisholm	45-49	1	F	9
Chisholm	45-49	1	M	13
Chisholm	50-54		F	176
Chisholm	50-54		M	203
Chisholm	50-54	0	F	4705
Chisholm	50-54	0	M	4365
Chisholm	50-54	1	F	14
Chisholm	50-54	1	M	7
Chisholm	55-59		F	174
Chisholm	55-59		M	156
Chisholm	55-59	0	F	4323
Chisholm	55-59	0	M	3885
Chisholm	55-59	1	F	9
Chisholm	55-59	1	M	8
Chisholm	60-64		F	184
Chisholm	60-64		M	165
Chisholm	60-64	0	F	3775
Chisholm	60-64	0	M	3277
Chisholm	60-64	1	F	4
Chisholm	60-64	1	M	6
Chisholm	65+		F	800
Chisholm	65+		M	587
Chisholm	65+	0	F	14195
Chisholm	65+	0	M	10722
Chisholm	65+	1	F	18
Chisholm	65+	1	M	10
Corangamite	0-4		F	225
Corangamite	0-4		M	237
Corangamite	0-4	0	F	4282
Corangamite	0-4	0	M	4750
Corangamite	0-4	1	F	70
Corangamite	0-4	1	M	70
Corangamite	5-9		F	241
Corangamite	5-9		M	236
Corangamite	5-9	0	F	4682
Corangamite	5-9	0	M	5010
Corangamite	5-9	1	F	71
Corangamite	5-9	1	M	76
Corangamite	10-14		F	221
Corangamite	10-14		M	266
Corangamite	10-14	0	F	4463
Corangamite	10-14	0	M	4733
Corangamite	10-14	1	F	76
Corangamite	10-14	1	M	68
Corangamite	15-19		F	222
Corangamite	15-19		M	240
Corangamite	15-19	0	F	4211
Corangamite	15-19	0	M	4406
Corangamite	15-19	1	F	58
Corangamite	15-19	1	M	80
Corangamite	20-24		F	213
Corangamite	20-24		M	269
Corangamite	20-24	0	F	3920
Corangamite	20-24	0	M	4434
Corangamite	20-24	1	F	31
Corangamite	20-24	1	M	57
Corangamite	25-29		F	212
Corangamite	25-29		M	231
Corangamite	25-29	0	F	3835
Corangamite	25-29	0	M	3823
Corangamite	25-29	1	F	25
Corangamite	25-29	1	M	33
