SA2_MAINCODE_2016,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,6,0,0,6,0,8
206041121,3,0,82,8,19,0,0,25,0,27,0,3,6,0,4,0,4,0,0,0,0,0,0,0,8,21,5,0,28,0,37,0,0,0,0,0,0,0,81,25,5,0,32,0,118,28,3,0,0,3,0,32,0,22,0,0,26,0,26,0,4,0,0,3,0,3,0,0,0,0,0,0,0,0,26,4,0,29,0,28,0,0,0,0,0,0,0,32,23,4,0,30,0,60,22,0,0,0,0,0,22,0,3,0,0,3,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,4,3,0,7,0,6,0,0,0,0,0,0,0,23,4,3,0,7,0,31,925,66,0,0,65,3,996,87,255,27,0,283,0,371,3,11,18,0,36,0,36,0,3,0,0,3,0,3,95,276,42,0,320,0,415,0,3,0,0,3,0,3,1014,342,48,0,390,3,1409
206041122,0,0,12,0,13,0,0,10,0,13,0,5,3,0,12,0,12,0,0,0,0,0,0,0,0,13,9,0,19,0,23,0,0,0,0,0,0,0,13,13,9,0,19,0,40,7,0,0,0,0,0,7,0,14,3,0,15,0,15,0,3,8,0,12,0,12,0,0,0,0,0,0,0,0,15,12,0,24,0,24,0,0,0,0,0,0,0,7,15,12,0,24,0,33,8,0,0,0,0,0,8,0,7,0,0,9,0,9,0,0,10,0,9,0,9,0,0,0,0,0,0,0,0,4,9,0,17,0,13,0,0,0,0,0,0,0,13,4,9,0,17,0,27,190,14,0,0,14,0,200,62,515,30,0,548,0,605,0,57,44,0,101,0,102,0,3,0,0,0,0,0,62,576,69,0,650,0,716,0,0,0,0,0,0,0,253,593,69,0,659,3,914
206041123,0,0,72,8,63,4,0,71,0,78,0,11,9,0,17,0,17,0,0,0,0,0,0,0,8,73,16,0,88,0,95,0,0,0,0,0,0,0,72,78,11,0,90,0,162,44,0,0,0,0,0,46,0,35,0,0,34,0,36,0,9,8,0,15,0,15,0,0,0,0,0,0,0,0,44,5,0,50,0,52,0,0,0,0,0,0,0,42,44,5,0,50,0,92,20,0,0,0,0,0,20,0,22,3,0,22,0,22,0,0,7,0,9,0,9,0,0,0,0,0,0,0,0,23,8,0,27,0,27,0,0,0,0,0,0,0,20,23,8,0,27,0,49,686,36,0,0,36,4,725,83,567,46,7,616,0,700,3,64,54,0,116,0,117,3,12,0,10,16,0,20,86,640,103,10,753,0,842,3,3,0,0,8,10,15,774,683,100,10,798,11,1586
206041124,3,0,27,0,9,0,0,9,0,10,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,9,0,0,13,0,12,0,0,0,0,0,0,0,20,12,0,0,14,0,37,20,0,0,0,0,0,20,0,6,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,14,0,12,0,0,0,0,0,0,0,19,11,3,0,10,0,33,7,0,0,0,0,0,9,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,10,5,0,0,5,0,13,182,14,0,0,14,0,196,20,139,11,0,154,0,172,0,9,10,0,18,0,18,0,0,0,0,0,0,0,20,150,23,0,173,0,196,0,0,0,0,0,0,0,203,170,23,0,193,0,391
206041125,4,0,39,3,12,0,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,12,0,8,0,0,0,0,0,0,0,40,15,0,0,15,0,48,24,0,0,0,0,0,22,0,6,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,4,0,0,0,0,0,0,0,24,6,0,0,6,0,28,16,0,0,0,0,0,16,0,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,9,0,0,0,0,0,0,0,14,3,0,0,3,0,22,291,17,0,0,12,0,302,26,74,0,0,74,0,96,0,3,3,0,4,0,7,0,0,0,0,0,0,0,27,75,3,0,83,0,103,0,0,0,0,0,0,0,316,89,3,0,96,0,412
206041126,0,0,20,3,15,3,0,12,0,18,0,4,6,0,11,0,7,0,0,0,0,0,0,0,9,19,6,0,25,0,26,0,0,0,0,0,0,0,24,20,6,0,20,0,48,13,0,0,0,0,0,13,3,12,0,0,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,13,0,16,0,0,0,0,0,0,0,18,12,0,0,13,0,32,11,0,0,0,0,0,11,0,4,0,0,4,0,10,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,11,3,0,8,0,12,0,0,0,0,0,0,0,13,11,3,0,8,0,22,201,13,0,0,13,0,211,79,337,10,0,343,0,422,0,32,24,0,56,0,55,0,3,0,0,6,0,6,81,371,34,3,402,0,486,0,0,0,0,0,4,4,281,381,34,3,414,4,697
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051128,4,0,144,9,26,0,0,26,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,0,0,28,0,38,0,0,0,0,0,0,0,151,32,0,0,32,0,187,71,5,0,0,5,0,72,8,21,0,0,21,0,24,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,24,0,0,21,0,27,0,0,0,0,0,0,0,76,30,0,0,32,0,101,43,3,0,0,3,0,49,6,13,0,0,13,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,9,0,18,3,0,0,0,0,0,3,53,14,0,0,15,0,71,1427,71,4,3,74,0,1498,127,332,10,0,341,0,469,0,6,3,0,13,0,13,0,0,0,0,0,0,0,125,335,14,0,357,0,479,4,0,0,0,0,0,4,1556,404,19,6,430,0,1984
206051129,7,0,146,7,16,0,0,16,0,25,0,3,0,0,3,0,3,0,0,0,0,0,0,0,7,14,0,0,14,0,26,0,0,0,0,0,0,0,146,24,0,0,24,0,171,77,3,0,0,3,0,79,3,11,0,0,11,0,18,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,16,0,0,16,0,21,0,0,0,0,0,0,0,78,14,0,0,14,0,94,43,0,0,0,0,0,43,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,43,5,0,0,5,0,51,1442,67,0,0,67,0,1515,110,192,0,0,192,0,303,0,21,0,0,23,0,20,0,0,0,0,0,0,0,113,211,0,0,217,0,328,4,0,0,0,0,3,3,1561,282,0,0,286,3,1844
206051130,8,0,111,7,28,0,0,30,0,34,0,0,3,0,3,0,3,0,0,0,0,0,0,0,7,27,3,0,34,0,37,0,0,0,0,0,0,0,112,34,4,0,39,0,153,66,3,0,0,3,0,70,0,22,0,0,27,0,30,0,3,3,0,3,0,3,0,0,0,0,0,0,0,0,29,5,0,26,0,32,0,0,0,0,0,0,0,71,26,5,0,35,0,102,27,0,0,0,0,0,28,3,6,3,0,10,0,12,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,6,5,0,6,0,12,0,0,0,0,0,0,0,30,8,5,0,10,0,40,1385,64,3,0,66,0,1455,128,309,4,3,314,3,444,0,10,9,0,12,0,12,0,3,0,0,4,0,4,128,319,9,0,333,3,466,7,0,0,0,0,0,7,1519,384,12,0,404,0,1924
206051131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051132,4,0,68,5,8,0,0,8,0,13,0,0,3,0,3,0,3,0,0,0,0,0,0,0,5,8,3,0,15,0,16,0,0,0,0,0,0,0,68,15,3,0,18,0,88,41,3,0,0,3,0,41,0,9,0,0,9,0,7,0,3,0,0,5,0,5,0,0,0,0,0,0,0,0,13,3,0,15,0,12,0,0,0,0,0,0,0,44,12,3,0,15,0,59,23,0,0,0,0,0,27,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,23,4,0,0,4,0,30,732,53,0,0,56,0,788,66,187,10,0,196,0,261,0,3,16,0,23,0,23,0,0,0,0,0,0,0,66,190,22,0,212,0,280,0,0,0,0,0,0,0,800,245,22,0,271,0,1070
206051133,3,0,109,20,17,0,0,17,0,35,0,0,0,0,3,0,3,0,0,0,0,0,0,0,20,18,0,0,22,0,36,0,0,0,0,0,0,0,124,25,0,0,23,0,143,62,0,0,0,0,0,62,4,9,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,9,0,14,0,0,0,0,0,0,0,66,8,0,0,9,0,74,39,0,0,0,0,0,39,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,8,0,0,0,0,0,0,0,39,6,0,0,12,0,52,1055,63,0,0,63,0,1122,130,324,0,0,330,0,459,0,12,8,0,22,0,22,0,0,0,0,0,0,3,134,337,9,0,350,0,485,0,0,0,0,0,0,0,1197,404,9,0,412,0,1607
206051134,10,0,109,8,27,0,0,27,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,3,0,31,0,30,0,0,0,0,0,0,0,107,32,3,0,33,0,143,39,0,0,0,0,0,38,3,17,3,0,19,0,20,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,12,3,0,18,0,21,0,0,0,0,0,0,0,42,18,3,0,19,0,64,27,0,0,0,0,0,28,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,27,8,0,0,8,0,26,1185,102,0,4,110,0,1292,88,409,12,3,429,0,519,0,16,7,0,23,0,23,0,0,0,0,5,0,5,88,423,24,3,451,0,543,0,0,0,0,0,0,0,1273,530,24,3,559,0,1833
206061135,3,0,130,8,13,0,0,13,0,13,0,0,3,0,3,0,3,0,0,0,0,0,0,0,8,14,3,0,15,0,16,0,0,0,0,0,0,0,129,15,3,0,16,0,145,93,3,0,0,3,0,95,3,13,0,0,13,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,14,0,16,0,0,0,0,0,0,0,99,10,0,0,10,0,114,50,0,0,0,0,0,48,3,7,0,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,6,0,10,0,0,0,0,0,0,0,53,7,0,0,7,0,61,977,41,0,0,41,0,1021,73,137,3,0,140,0,212,0,16,5,0,25,0,25,0,0,0,0,0,0,0,73,150,11,0,165,0,241,0,0,0,0,0,0,0,1051,195,11,0,205,0,1258
206061136,11,0,83,6,26,4,0,28,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,4,0,28,0,36,0,0,0,0,0,0,0,77,35,4,0,37,0,114,48,4,0,0,4,0,51,3,11,0,0,15,0,19,0,0,4,0,4,0,4,0,0,0,0,0,0,0,3,14,3,0,20,0,22,0,0,0,0,0,0,0,48,16,3,0,21,0,70,25,0,0,0,0,0,25,8,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,5,0,15,0,0,0,0,0,0,0,30,3,0,0,5,0,42,963,71,0,0,75,0,1042,111,263,12,5,273,0,383,0,6,7,0,16,0,16,0,0,0,0,0,0,0,111,267,20,5,297,0,403,0,0,0,0,0,0,0,1069,346,26,4,372,0,1441
206061137,0,0,79,5,17,0,0,17,0,22,0,0,6,0,7,0,7,0,0,0,0,0,0,0,5,21,6,0,25,0,33,0,0,0,0,0,0,0,84,20,6,0,26,0,112,58,0,0,0,0,0,58,8,11,0,0,7,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,9,0,20,0,0,0,0,0,0,0,65,11,0,0,9,0,75,39,0,0,0,0,0,43,5,7,0,0,7,0,13,0,0,4,0,4,0,4,0,0,0,0,0,0,0,5,7,4,0,7,0,15,0,0,0,0,0,0,0,49,4,4,0,12,0,53,693,38,0,0,38,0,729,94,298,12,0,306,0,395,0,23,29,0,51,0,51,0,0,3,0,3,0,4,94,319,40,0,363,0,455,0,0,0,0,0,3,4,785,351,40,0,398,3,1180
206061138,3,0,175,8,37,0,0,37,0,47,0,4,0,0,4,0,4,0,0,0,0,0,0,0,8,41,0,0,41,0,55,0,0,0,0,0,0,0,183,44,0,0,44,0,231,137,4,0,0,4,0,139,9,39,0,0,41,0,49,0,0,5,0,5,0,5,0,0,0,0,0,0,0,9,40,5,0,43,0,52,0,0,0,0,0,0,0,143,40,5,0,45,0,194,99,3,0,0,3,0,107,8,21,0,0,21,0,28,0,0,0,0,3,0,3,0,0,0,0,0,0,4,5,23,0,0,22,0,30,0,0,0,0,0,0,0,109,26,0,0,32,0,133,1145,45,0,4,52,0,1199,82,297,0,4,307,0,388,0,14,11,0,29,0,26,0,3,0,0,3,0,3,79,319,14,4,339,0,418,0,0,0,0,0,5,5,1221,362,19,6,388,8,1621
206071139,3,0,33,0,7,4,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,14,0,18,0,0,0,0,0,0,0,29,12,3,0,17,0,48,17,0,0,0,0,0,17,0,10,3,0,10,0,11,0,3,7,0,11,0,11,0,0,0,0,0,0,0,0,13,12,0,21,0,21,0,0,0,0,0,0,0,20,13,12,0,21,0,35,11,0,0,0,0,0,11,0,3,0,0,3,0,3,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,10,0,0,8,0,8,0,0,0,0,0,0,0,11,10,0,0,8,0,19,385,13,0,0,13,4,408,31,121,12,0,133,0,166,0,22,14,0,39,0,39,0,0,0,0,0,0,0,31,148,26,0,172,0,205,0,0,0,0,0,0,0,419,158,26,0,192,4,611
206071140,4,0,65,3,13,0,0,14,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,14,0,18,0,0,0,0,0,0,0,71,16,0,0,13,0,85,44,3,0,0,3,0,49,7,9,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,9,0,12,0,0,0,0,0,0,0,49,12,0,0,12,0,56,24,0,0,0,0,0,24,0,5,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,10,0,0,0,0,0,0,0,25,5,0,0,5,0,29,622,40,0,3,42,0,659,58,128,4,0,134,0,192,0,6,0,0,6,0,6,3,4,0,0,4,0,6,63,135,4,0,145,0,203,0,0,0,0,0,0,0,683,175,4,3,184,0,868
206071141,0,0,13,3,6,0,0,7,0,6,0,0,10,0,10,0,10,0,0,0,0,0,0,0,3,6,12,0,12,0,18,0,0,0,0,0,0,0,13,6,12,0,14,0,28,11,0,0,0,0,0,15,0,3,0,0,3,0,4,0,3,7,0,12,0,12,0,0,0,0,0,0,0,0,6,7,0,10,0,13,0,0,0,0,0,0,0,16,5,7,0,12,0,27,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,5,0,5,0,0,0,0,0,0,0,0,4,0,0,9,0,9,0,0,0,0,0,0,0,0,4,0,0,9,0,13,269,9,0,0,9,0,281,36,113,17,3,131,0,170,0,59,38,0,101,0,104,0,3,0,0,3,0,3,36,181,57,3,240,0,272,0,5,0,0,5,0,5,299,195,57,3,251,0,557
206071142,0,0,33,3,9,0,0,9,0,9,0,4,7,0,7,0,7,0,0,0,0,0,0,0,3,10,7,0,19,0,22,0,0,0,0,0,0,0,40,10,7,0,19,0,57,23,0,0,0,0,0,28,0,8,0,0,10,0,13,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,14,7,0,18,0,17,0,0,0,0,0,0,0,24,13,7,0,19,0,49,8,0,0,0,0,0,8,0,3,0,0,8,0,8,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,6,5,0,11,0,11,0,0,0,0,0,0,0,12,6,5,0,11,0,16,421,26,0,0,27,0,444,37,173,15,3,191,0,229,0,45,58,0,103,0,103,0,13,0,3,11,0,11,37,236,65,8,310,0,350,0,0,0,0,0,7,5,461,255,69,8,333,9,800
206071143,3,0,100,12,22,0,0,22,0,30,0,0,3,0,4,0,4,0,0,0,0,0,0,0,12,23,3,0,24,0,35,0,0,0,0,0,0,0,107,28,3,0,27,0,134,73,3,0,0,3,0,74,3,9,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,14,0,16,0,0,0,0,0,0,0,72,15,0,0,14,0,88,34,0,0,0,0,0,34,0,6,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,12,0,0,0,0,0,0,0,38,6,0,0,6,0,47,1117,53,0,0,53,0,1171,93,195,0,0,195,0,286,0,4,12,0,18,0,20,0,0,0,0,0,0,0,100,200,19,0,214,0,314,3,0,0,0,0,0,3,1217,257,19,0,269,0,1487
206071144,7,0,151,19,36,3,0,42,0,61,0,9,25,0,30,0,33,0,0,0,0,0,0,0,18,44,28,0,72,0,88,0,0,0,0,0,0,0,161,51,28,0,80,0,236,74,3,0,0,3,0,81,7,30,4,0,37,0,46,0,11,18,0,26,0,26,0,0,0,0,0,0,0,7,41,22,0,66,0,72,0,0,0,0,0,0,0,81,48,22,0,66,0,152,51,0,0,0,0,0,47,0,18,3,0,20,0,24,0,8,14,0,24,0,24,0,0,0,0,0,0,0,0,21,18,0,42,0,45,0,0,0,0,0,0,0,51,28,18,0,42,0,91,1737,88,0,3,91,0,1829,149,397,43,6,452,0,595,3,100,142,0,239,0,245,3,0,0,0,3,0,5,154,501,183,6,692,0,848,0,0,0,0,0,0,0,1896,593,183,8,785,4,2679
206071145,4,0,110,5,5,0,0,5,0,19,0,0,3,0,3,0,0,0,0,0,0,0,0,0,12,5,3,0,8,0,18,0,0,0,0,0,0,0,114,15,3,0,15,0,126,71,3,0,0,3,0,74,3,5,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,5,0,12,0,0,0,0,0,0,0,70,14,0,0,14,0,84,42,0,0,0,0,0,42,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,40,3,0,0,0,0,47,1103,58,0,4,63,0,1167,58,110,0,0,106,0,172,0,0,5,0,3,0,4,0,0,0,0,0,0,0,65,107,5,0,116,0,179,3,0,0,0,0,0,4,1165,166,5,4,175,0,1342
