SA2_MAINCODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
402031037,0,0,9,72,41,35,8,8,0,176,0,0,0,0,0,3,3,3,0,13,0,3,8,11,7,4,0,0,0,28,3,33,57,185,70,48,47,23,22,479,31,27,59,166,68,64,89,41,19,561,871,1291,1306,4011,1481,1250,1226,569,281,12281,0,6,59,102,30,13,4,0,0,217,1583,2099,1927,4467,1749,1321,1234,517,198,15087,6,15,4,52,8,5,0,0,0,85,0,0,9,27,10,10,9,7,0,69,0,0,0,23,24,22,3,0,0,74,4,3,4,17,3,0,3,3,3,33,0,0,0,6,7,3,3,4,0,23,11,18,187,467,95,69,37,19,4,907,0,0,0,10,7,8,14,19,0,63,4,3,4,9,0,3,3,3,0,32,0,19,22,93,189,174,229,144,48,926,0,0,0,8,3,0,0,0,0,19,0,0,0,7,4,6,3,0,0,18,0,3,4,8,13,18,64,36,16,170
402031038,0,0,9,42,18,26,4,3,3,109,0,0,0,0,6,0,3,0,0,13,0,0,0,5,0,0,0,0,0,13,6,22,53,153,49,36,38,32,19,402,29,29,36,174,52,65,55,44,26,513,717,987,1191,3564,1145,1105,837,620,292,10447,0,3,26,40,3,8,0,0,0,81,1333,1596,1458,3384,1494,1253,755,510,229,12008,3,6,10,47,0,0,5,0,0,68,0,0,0,14,6,11,5,7,0,33,0,0,4,11,6,5,3,0,0,27,0,0,0,10,0,5,0,0,0,21,0,0,0,3,0,0,0,0,0,11,8,23,287,548,87,59,39,23,10,1077,0,0,0,12,10,7,7,8,0,47,0,3,3,6,4,5,3,3,0,25,3,21,9,89,118,145,138,87,48,660,0,0,0,5,9,3,0,0,0,19,0,0,0,5,0,0,3,0,0,10,0,0,0,6,14,16,35,27,15,115
402041039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041040,0,0,8,30,26,15,5,0,0,84,0,0,0,3,0,0,3,3,0,13,0,0,0,0,3,0,0,0,0,5,0,16,22,70,35,30,30,26,11,249,11,19,20,83,42,52,71,40,24,362,406,821,765,1914,946,867,1058,470,258,7513,0,11,67,62,27,7,5,0,0,183,848,1474,1228,2508,1134,882,1183,370,193,9816,0,3,0,17,0,0,0,0,0,27,0,0,10,41,12,17,3,0,0,80,0,0,5,14,4,10,3,0,0,41,0,0,0,7,3,0,0,0,0,7,0,0,0,7,0,3,0,3,0,13,0,10,19,73,21,18,13,3,0,165,0,0,0,4,15,16,24,10,0,66,0,5,0,6,3,3,3,3,0,21,0,6,8,81,149,155,223,194,67,890,0,0,3,5,6,3,0,0,0,25,0,0,0,0,4,0,0,0,0,3,0,3,3,5,7,14,51,28,15,135
402041041,0,0,0,21,16,24,3,3,0,70,0,0,0,0,3,3,0,7,0,18,0,0,0,0,0,0,0,0,0,3,3,16,30,73,30,30,23,24,6,246,24,35,50,81,59,60,29,34,10,378,454,888,917,1976,1034,895,653,354,110,7278,0,10,77,99,28,19,3,0,0,229,848,1580,1488,2689,1242,933,603,197,45,9633,0,9,3,14,0,0,0,0,0,27,0,0,3,12,9,13,3,6,0,47,0,0,0,8,6,0,3,0,0,24,0,3,0,3,0,0,0,0,0,11,0,0,0,3,0,0,3,0,0,4,0,5,7,56,9,3,10,0,0,97,0,0,3,5,7,8,6,6,0,40,3,3,0,15,0,7,3,3,0,31,3,7,24,81,274,314,266,213,76,1258,0,0,3,15,4,3,0,0,0,27,0,0,0,0,3,0,5,0,0,9,0,3,0,6,10,11,45,10,8,93
402041042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041043,0,6,37,201,96,79,38,9,3,474,0,0,0,0,0,4,3,3,0,15,0,0,0,0,0,0,0,0,0,3,4,23,36,114,59,36,30,18,8,326,30,41,43,112,67,70,48,35,3,448,565,1084,1152,2401,1116,980,712,371,136,8509,5,36,115,153,46,16,3,0,0,368,1134,1734,1623,2333,1155,913,688,281,83,9945,0,5,0,28,3,0,0,0,0,35,0,3,5,26,10,12,3,0,0,50,5,13,32,146,75,72,37,17,3,405,0,0,4,3,3,0,3,0,0,15,0,0,0,9,3,5,3,0,0,21,0,7,16,67,18,10,10,6,0,131,0,0,0,19,11,11,12,4,0,56,0,0,0,3,0,0,3,0,0,11,0,8,7,41,148,195,149,135,35,725,0,3,7,23,16,3,4,0,0,60,0,0,0,3,0,0,3,0,0,4,0,0,0,3,10,17,30,13,4,76
402041044,0,4,21,120,56,47,14,0,3,270,0,0,3,4,0,3,3,3,0,14,0,0,0,0,0,0,0,0,0,0,7,29,39,133,71,38,29,17,0,349,31,56,56,125,67,58,34,9,0,446,607,1233,1219,2460,1237,954,447,193,31,8389,4,47,112,138,43,8,3,0,0,357,1134,2122,1981,3144,1499,1042,461,131,24,11540,0,0,0,7,0,0,0,0,0,6,0,0,0,3,0,3,0,0,0,10,0,23,33,165,62,41,24,11,0,355,0,0,3,0,0,0,0,0,0,9,0,0,0,14,7,13,3,0,0,44,0,0,7,16,15,3,0,0,0,43,0,0,0,9,9,3,10,5,0,31,0,0,0,0,0,0,0,0,0,6,0,4,7,48,222,244,138,74,8,748,0,3,4,16,7,4,3,0,0,45,0,0,0,0,3,0,0,0,0,6,0,0,0,3,7,12,13,3,3,45
402041046,0,4,15,92,58,43,11,10,5,232,0,0,0,0,0,8,0,6,0,14,0,0,0,0,0,0,0,0,0,6,6,43,73,281,81,69,48,35,17,652,47,43,65,148,66,68,72,45,24,584,593,1061,1112,2311,1090,986,836,588,281,8860,3,48,109,132,37,6,0,0,0,336,987,1567,1452,2524,1270,1022,727,375,172,10096,6,4,6,51,0,0,0,0,0,65,0,0,0,7,4,3,0,0,0,22,3,6,17,74,33,30,11,9,3,184,0,0,0,0,3,0,0,0,0,3,0,0,3,12,7,3,3,0,0,20,0,3,11,59,28,15,8,0,0,113,0,0,10,11,12,15,14,12,4,80,0,0,0,0,0,3,0,5,0,9,0,3,10,49,174,231,214,215,83,988,0,0,4,20,6,8,3,3,0,49,0,0,0,0,0,0,0,3,0,7,0,0,0,4,7,15,36,16,19,108
402041047,0,0,5,16,9,19,3,0,0,57,0,0,0,0,0,6,8,4,0,27,0,3,4,0,0,0,0,0,0,10,3,9,36,92,40,31,21,10,9,250,15,42,45,116,50,69,61,35,26,452,510,1046,1063,2192,1182,1211,913,535,222,8874,3,18,53,68,17,12,0,0,0,169,963,1857,1833,3318,1540,1257,792,324,119,12008,0,0,0,12,0,0,0,0,0,14,0,0,0,6,3,3,4,0,0,10,0,0,0,12,3,0,0,0,0,18,0,0,0,5,0,3,0,0,0,11,0,0,0,3,5,0,3,4,0,17,0,0,3,23,7,11,4,0,0,47,0,0,3,3,7,5,18,14,0,55,0,0,0,0,0,0,0,0,0,4,3,20,32,88,346,456,389,338,107,1780,0,0,0,5,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,7,11,20,31,24,21,115
402041048,0,3,13,109,59,41,11,9,0,242,0,0,0,0,4,5,0,0,0,12,0,3,0,5,0,4,0,0,0,14,4,46,55,162,77,37,39,17,11,449,24,77,64,157,74,51,47,31,11,538,705,1197,1187,2645,1044,883,526,308,125,8620,5,28,53,101,17,8,3,0,0,216,1328,2045,1876,3469,1193,941,513,228,70,11668,0,0,0,4,0,0,0,0,0,4,0,0,0,9,7,3,0,3,0,17,3,13,25,129,61,47,25,9,3,321,0,0,0,3,0,0,0,0,0,9,0,0,0,9,3,11,0,3,0,26,0,3,3,27,11,11,0,0,0,50,0,0,0,11,8,13,8,6,0,49,0,0,0,3,0,0,3,0,0,9,0,3,13,54,168,171,129,73,36,656,0,0,3,5,6,0,4,0,0,22,0,0,0,0,3,0,0,0,0,3,0,4,3,4,14,14,21,3,0,66
402041171,0,3,13,104,42,31,3,3,0,211,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,13,11,24,25,110,31,15,14,3,4,238,22,32,37,116,43,31,9,4,3,285,509,804,1004,2483,778,561,275,108,70,6605,0,9,37,48,8,6,0,0,0,114,909,1230,1327,2282,758,539,279,95,53,7470,5,13,3,74,0,3,0,0,0,96,0,0,4,25,8,11,0,0,0,52,0,0,3,34,23,10,0,0,0,73,0,0,3,8,3,0,0,0,0,15,0,0,0,7,0,3,0,0,0,14,9,15,152,363,63,41,25,3,3,659,0,0,0,21,3,8,0,0,0,33,0,9,0,18,0,3,0,0,0,35,0,15,52,103,162,111,73,42,11,563,0,0,0,14,6,0,0,0,0,28,0,0,8,3,4,0,0,0,0,12,0,3,3,10,7,6,8,3,0,39
402041172,3,4,13,83,42,59,16,16,3,242,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,25,20,46,14,21,11,9,0,151,18,18,19,68,32,35,35,12,12,243,236,401,439,1092,529,522,370,217,74,3878,3,21,81,107,26,6,4,3,0,256,420,666,664,1100,582,483,342,182,43,4490,3,6,3,26,3,0,0,0,0,38,0,0,3,12,8,12,3,0,0,37,0,3,4,12,5,5,0,0,0,36,0,0,0,3,0,0,4,0,0,6,0,0,0,3,0,0,0,3,0,4,0,3,22,81,14,11,9,3,0,140,0,0,0,8,7,8,10,12,3,48,0,0,0,3,0,4,0,0,0,9,0,3,3,21,58,78,71,55,21,311,0,0,0,3,3,3,0,0,0,8,0,0,0,0,3,0,0,0,0,6,0,0,3,0,0,6,26,10,4,48
402051049,0,0,0,9,3,3,0,0,0,10,0,0,0,0,3,3,7,3,0,14,0,0,4,5,3,0,0,0,0,11,0,3,6,34,21,15,12,3,5,99,3,18,21,39,32,37,33,43,47,268,248,652,679,1238,874,702,581,311,99,5383,0,0,0,0,0,0,0,0,0,3,496,1207,1199,1804,1072,766,537,209,33,7315,0,0,0,10,10,3,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,9,10,31,7,8,3,0,0,64,0,0,0,0,5,0,3,4,0,14,0,0,0,0,0,0,3,0,0,3,0,31,47,105,285,289,236,190,37,1213,0,0,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,4,13,12,27,8,0,63
402051050,0,0,0,0,0,4,0,0,0,9,0,0,0,3,3,3,3,0,0,10,0,3,0,0,0,0,0,0,0,8,0,0,5,25,11,8,9,3,3,69,5,18,12,48,35,20,15,6,6,172,237,674,593,1213,811,578,332,135,38,4610,0,0,0,0,0,0,0,0,0,0,470,1291,1128,1901,1052,629,318,88,16,6892,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,3,4,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,14,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,3,3,0,0,11,0,21,50,82,274,239,141,89,23,923,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,16,18,11,3,54
402051051,0,0,3,3,3,3,0,0,0,16,0,0,0,0,3,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,9,5,27,20,23,16,19,6,120,13,17,19,41,23,20,23,12,0,163,279,610,609,1232,759,723,665,249,83,5214,0,3,0,3,3,0,0,0,0,9,552,1124,1023,1838,1026,894,804,262,55,7574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,11,0,0,0,0,18,0,0,0,3,4,0,3,0,0,10,0,4,24,78,18,16,13,0,0,152,0,0,0,5,0,3,4,3,0,13,0,0,0,0,0,0,4,0,0,12,0,25,27,70,132,129,110,66,27,584,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,3,11,11,52,23,17,122
402051052,0,0,5,13,7,4,4,0,0,38,0,0,0,4,0,6,0,4,0,17,0,0,0,0,0,0,0,0,0,3,0,17,36,81,25,31,22,37,19,267,13,29,31,90,49,50,58,53,35,409,473,771,865,2193,922,972,1005,827,563,8585,0,0,5,17,4,3,0,0,0,24,872,1319,1330,2783,1255,1119,987,694,479,10826,0,0,5,6,0,0,0,0,0,13,0,0,0,6,8,0,0,0,0,12,0,0,3,3,3,3,0,3,0,16,0,0,0,3,3,3,0,3,0,15,0,0,0,3,3,0,9,0,0,14,0,10,77,192,38,33,20,7,0,370,0,0,0,0,4,4,5,11,0,26,0,0,0,0,0,0,4,3,0,10,0,24,24,63,173,163,257,259,151,1115,0,0,0,10,0,0,3,0,0,14,0,0,0,4,0,0,0,0,3,5,0,0,0,0,11,26,63,42,32,177
402051053,0,0,0,6,3,7,0,0,0,14,0,0,0,0,3,6,3,4,0,28,0,0,0,3,0,0,0,0,0,7,0,7,27,52,31,36,21,16,4,191,14,22,40,80,47,59,48,24,10,338,550,1073,1205,2411,1438,1501,962,421,126,9694,0,0,11,17,0,0,0,0,0,30,1079,1975,2039,3606,1814,1754,1044,300,90,13689,0,3,0,16,0,0,0,0,0,23,0,0,0,3,3,0,3,0,0,14,0,0,0,3,0,0,0,0,0,10,0,4,4,6,3,4,0,0,0,19,0,0,0,3,6,3,0,0,0,12,0,14,35,111,22,26,10,0,0,225,0,0,0,6,3,5,11,10,0,41,0,0,0,0,0,0,0,3,0,3,0,36,65,149,407,471,359,250,57,1803,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,3,0,8,0,3,0,9,10,21,62,12,11,136
402051054,0,0,0,0,0,0,0,0,0,3,0,0,5,0,6,6,7,3,0,25,0,0,4,4,3,0,0,0,0,10,0,4,6,38,14,23,9,9,0,107,18,30,30,86,50,49,43,19,4,336,519,977,898,2101,1097,1120,878,333,77,7997,0,0,0,0,0,0,0,0,0,0,1013,1817,1689,3527,1491,1357,1053,322,78,12350,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,3,0,9,4,3,4,0,0,23,0,0,0,3,3,0,0,0,0,5,3,3,9,36,3,6,0,0,0,57,0,0,0,0,3,0,4,3,0,7,0,0,0,0,0,0,0,0,0,3,0,42,73,168,358,379,303,182,41,1556,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,9,6,23,47,16,10,111
402051055,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,0,3,0,14,0,0,0,0,0,0,0,0,0,3,0,3,6,36,13,28,18,20,6,131,8,11,22,56,32,30,53,35,19,269,305,646,677,1560,817,831,847,456,275,6413,0,0,3,3,0,0,0,0,0,9,594,1218,1212,2427,1161,990,953,422,148,9125,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,11,0,0,0,0,3,0,0,0,0,4,0,0,0,9,3,0,0,0,0,17,0,0,0,3,3,0,0,0,0,8,3,3,16,51,10,9,7,0,0,87,0,0,0,0,0,3,5,3,0,9,0,4,0,0,0,0,0,0,0,8,0,15,31,93,224,230,258,203,86,1140,0,0,0,3,0,3,0,3,0,15,0,0,0,0,9,0,0,0,0,9,0,0,0,8,3,22,35,29,10,113
403011056,0,0,3,6,0,4,0,0,0,15,0,0,0,9,6,4,4,0,3,21,0,0,0,0,3,0,0,0,0,3,0,7,13,54,29,16,26,13,12,156,5,16,34,69,49,63,70,49,43,398,243,705,679,1530,1004,1096,917,595,508,7277,0,0,3,4,0,0,0,0,0,4,537,1192,1149,2064,1273,1530,1171,654,519,10094,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,17,3,7,8,3,0,45,0,0,0,0,0,0,0,0,0,0,7,3,16,52,11,3,3,0,0,90,0,0,0,0,3,0,3,3,0,14,0,0,0,0,0,7,0,7,5,19,15,78,56,185,254,212,205,150,91,1245,0,0,0,0,0,0,0,3,0,10,0,6,0,11,3,6,3,0,0,22,0,4,0,11,8,13,21,18,12,85
403011057,0,0,0,0,3,3,0,0,0,9,0,0,0,10,3,8,7,4,3,34,0,0,0,4,3,0,0,0,0,12,8,17,29,124,35,20,31,19,6,289,20,40,65,170,70,117,90,87,102,752,400,819,1174,2500,1340,1525,1248,770,594,10372,0,0,0,0,0,3,0,0,0,5,720,1364,1856,3191,1844,2018,1598,822,551,13965,0,0,5,3,0,0,0,0,0,10,0,0,0,7,12,3,0,0,0,26,0,0,0,0,3,0,0,0,0,3,4,4,5,28,5,11,6,0,3,68,0,0,0,4,0,0,0,0,0,3,0,11,29,78,14,9,9,7,0,167,0,0,0,0,3,7,9,7,4,27,0,0,0,14,0,0,4,8,0,29,3,48,71,255,265,241,250,175,88,1394,0,0,0,3,0,0,0,0,0,6,0,3,0,7,3,4,3,3,0,30,4,3,11,21,24,22,52,20,7,158
403021058,0,0,5,13,13,17,3,0,0,51,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,13,23,43,108,26,13,19,18,10,264,17,14,33,116,38,58,33,35,17,361,393,588,914,2157,805,837,602,407,228,6929,0,0,11,8,0,0,0,0,0,24,724,993,1285,2521,1151,1062,626,360,219,8939,0,7,3,21,3,0,0,0,0,32,0,0,3,12,8,4,0,3,0,33,0,0,0,12,12,8,7,0,3,35,0,0,3,13,6,6,0,0,0,25,0,0,0,0,0,0,3,0,0,6,6,11,134,285,26,35,25,6,3,529,0,0,0,5,3,7,3,3,0,25,0,0,0,0,0,4,3,0,0,10,0,3,19,79,92,87,58,50,19,422,0,0,4,7,3,7,3,0,0,24,0,0,0,0,0,3,0,0,0,6,0,0,3,4,8,15,14,6,5,58
403021059,0,3,0,11,3,3,0,0,0,20,0,4,3,4,8,7,0,0,3,19,0,0,0,6,0,0,0,0,0,17,6,5,13,52,26,33,16,10,4,165,6,9,20,36,20,36,24,11,3,172,320,703,772,1533,961,1068,570,234,82,6247,0,0,0,0,0,0,0,0,0,0,621,1129,1117,1884,936,1290,613,173,71,7823,0,0,0,3,0,0,0,0,0,3,0,0,0,3,5,4,3,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,3,9,3,3,0,0,23,0,0,0,0,3,0,0,0,0,0,0,0,24,80,24,16,10,3,0,160,0,0,0,0,3,4,0,0,0,9,0,0,12,12,11,4,8,11,0,61,15,184,218,344,449,310,215,103,26,1861,0,0,0,11,9,0,3,0,0,22,0,0,0,0,3,3,3,0,0,15,0,0,3,17,11,27,22,18,10,113
403021060,0,0,0,4,3,0,0,0,0,16,0,9,0,0,3,0,0,0,0,15,0,0,0,0,3,0,0,0,0,3,0,7,4,29,10,10,10,3,3,90,10,10,23,45,31,36,28,16,4,207,277,533,466,1199,663,638,572,280,112,4736,0,3,0,0,0,0,0,0,0,3,524,933,775,1688,844,754,696,317,103,6641,0,0,0,3,0,0,0,0,0,3,0,0,0,7,5,4,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,3,0,0,23,0,0,0,5,0,0,0,0,0,5,3,10,17,37,15,10,4,0,0,93,0,0,0,3,0,0,10,8,0,21,0,0,0,0,0,0,0,0,0,0,0,55,50,115,168,150,125,67,28,746,0,0,0,3,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,4,0,10,9,11,27,17,8,89
403021061,0,0,4,17,16,7,0,0,0,49,0,0,3,0,0,5,0,0,3,12,0,0,3,0,0,0,0,0,0,3,21,54,50,144,16,21,10,11,12,341,14,28,48,97,47,52,46,55,30,426,418,648,1165,2209,866,924,773,651,365,8012,0,3,5,10,3,0,0,0,0,21,737,976,1510,2420,1044,1117,871,641,333,9661,0,8,7,47,5,0,0,0,0,69,0,0,0,8,4,11,3,3,0,24,0,3,3,14,11,14,5,3,0,63,5,0,3,11,0,0,0,0,0,23,0,0,0,3,0,5,0,0,0,10,6,15,148,263,42,51,14,13,5,551,0,0,0,5,3,3,3,5,8,29,0,0,0,6,0,6,6,3,5,25,3,19,24,66,106,112,140,122,62,655,0,0,4,6,3,0,0,0,0,10,0,0,0,8,4,0,3,3,0,22,0,0,3,12,3,3,37,20,24,99
403021062,0,0,0,9,5,4,0,4,0,28,0,0,0,0,4,3,3,3,0,19,0,0,0,3,0,3,0,0,0,6,7,17,14,84,26,22,13,15,13,215,13,19,26,102,47,44,47,46,46,390,374,670,874,2105,933,937,737,557,526,7715,0,6,5,18,0,0,3,0,0,30,741,1190,1406,2732,1255,1293,918,595,528,10658,4,0,4,19,0,0,0,0,0,24,0,0,0,10,9,11,3,0,0,36,0,0,0,5,7,3,0,0,0,14,0,0,0,9,3,3,0,0,0,21,0,0,0,0,0,0,0,0,0,3,4,12,83,167,45,18,15,5,6,352,0,0,0,3,0,3,4,4,0,17,0,4,0,5,0,3,4,3,4,22,3,20,40,96,108,102,112,90,78,639,0,0,3,0,4,0,0,0,0,8,0,0,0,3,3,0,3,3,0,10,0,0,3,13,7,6,26,14,6,74
403021063,0,0,0,3,0,0,0,0,0,3,0,0,0,3,4,3,0,0,0,7,0,0,0,5,3,0,0,0,0,12,0,3,10,35,20,21,8,3,8,102,3,19,14,39,25,40,7,9,5,168,363,697,639,1553,743,687,266,121,90,5160,0,0,0,0,0,0,0,0,0,0,726,1251,1025,2291,871,871,324,101,74,7535,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,4,0,3,0,14,3,0,0,0,0,20,0,0,4,0,0,0,0,0,0,3,3,0,10,38,13,3,0,0,0,68,0,0,0,4,0,3,0,3,0,14,0,3,3,20,7,13,0,3,0,41,7,66,80,166,245,150,93,45,19,864,0,0,4,20,12,4,0,0,0,37,0,3,0,0,0,0,0,0,0,7,0,0,0,3,6,7,14,0,3,46
